Index,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y,Views,Count,Total,Degree Ratio,Subtopic,Main topic,Weight
2057,9.0,118462.0,"Фрейндлих, Алиса Бруновна",39.0,0.16886694729328156,Q271630,History_and_Society.History,133.0,112833.16334981394,36.0,3.0,236.0,25.353535,118462.0,91.26507,1954.4829,12755.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,12755.0
23,2.0,193.0,Литература,39.0,0.2814156115055084,Q8242,Culture.Philosophy_and_religion,133.0,3099.0,36.0,3.0,236.0,11.919192,193.0,870.30786,1706.2705,12077.0,4.0,1415.0,0.0028268551236749115,Philosophy_and_religion,Culture,12077.0
24,2.0,193.0,Литература,39.0,0.275139719247818,Q8242,History_and_Society.Society,133.0,3099.0,36.0,3.0,236.0,11.919192,193.0,870.30786,1706.2705,12077.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,12077.0
26,2.0,193.0,Литература,39.0,0.22816647589206696,Q8242,History_and_Society.Politics_and_government,133.0,3099.0,36.0,3.0,236.0,11.919192,193.0,870.30786,1706.2705,12077.0,4.0,1415.0,0.0028268551236749115,Politics_and_government,History_and_Society,12077.0
27,2.0,193.0,Литература,39.0,0.10375863313674928,Q8242,History_and_Society.History,133.0,3099.0,36.0,3.0,236.0,11.919192,193.0,870.30786,1706.2705,12077.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,12077.0
4032,5.0,251828.0,"Газаров, Сергей Ишханович",37.0,0.22816647589206696,Q4131637,History_and_Society.Society,192.0,250997.05855416233,192.0,3.0,192.0,17.676767,251828.0,-1909.485,1531.6666,8337.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,8337.0
8717,4.0,1254793.0,"Два капитана (фильм, 1976)",39.0,0.9173126816749572,Q4155587,History_and_Society.Military_and_warfare,133.0,16574.041259430607,36.0,3.0,236.0,15.757576,1254793.0,662.03204,2010.2262,7996.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,7996.0
8718,4.0,1254793.0,"Два капитана (фильм, 1976)",39.0,0.839743971824646,Q4155587,Culture.Media.Media*,133.0,16574.041259430607,36.0,3.0,236.0,15.757576,1254793.0,662.03204,2010.2262,7996.0,108.0,1415.0,0.07632508833922262,Media*,Culture,7996.0
8719,4.0,1254793.0,"Два капитана (фильм, 1976)",39.0,0.754925012588501,Q4155587,Culture.Media.Films,133.0,16574.041259430607,36.0,3.0,236.0,15.757576,1254793.0,662.03204,2010.2262,7996.0,65.0,1415.0,0.045936395759717315,Films,Culture,7996.0
8722,4.0,1254793.0,"Два капитана (фильм, 1976)",39.0,0.1520422399044037,Q4155587,History_and_Society.Society,133.0,16574.041259430607,36.0,3.0,236.0,15.757576,1254793.0,662.03204,2010.2262,7996.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,7996.0
9686,2.0,1562255.0,"Морозов, Семён Михайлович",2.0,0.6654205918312073,Q4303011,History_and_Society.Society,167.0,2065.8970009689224,127.0,3.0,0.0,11.919192,1562255.0,-2197.3506,805.1603,7649.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,7649.0
9687,2.0,1562255.0,"Морозов, Семён Михайлович",2.0,0.11280541121959685,Q4303011,History_and_Society.Military_and_warfare,167.0,2065.8970009689224,127.0,3.0,0.0,11.919192,1562255.0,-2197.3506,805.1603,7649.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,7649.0
2915,2.0,164413.0,"Гулая, Инна Иосифовна",39.0,0.3702353835105896,Q4151791,History_and_Society.Military_and_warfare,133.0,3099.0,36.0,3.0,236.0,11.919192,164413.0,669.8335599999998,2170.225,6963.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,6963.0
2917,2.0,164413.0,"Гулая, Инна Иосифовна",39.0,0.10375863313674928,Q4151791,History_and_Society.History,133.0,3099.0,36.0,3.0,236.0,11.919192,164413.0,669.8335599999998,2170.225,6963.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,6963.0
7918,1.0,966822.0,"Особо опасен (фильм, 2008)",37.0,0.9899964332580566,Q4444,Culture.Media.Media*,192.0,0.0,192.0,3.0,192.0,10.0,966822.0,-1631.2532,1542.9531,6439.0,108.0,1415.0,0.07632508833922262,Media*,Culture,6439.0
7919,1.0,966822.0,"Особо опасен (фильм, 2008)",37.0,0.9875783920288086,Q4444,Culture.Media.Films,192.0,0.0,192.0,3.0,192.0,10.0,966822.0,-1631.2532,1542.9531,6439.0,65.0,1415.0,0.045936395759717315,Films,Culture,6439.0
7920,1.0,966822.0,"Особо опасен (фильм, 2008)",37.0,0.16886694729328156,Q4444,Culture.Media.Entertainment,192.0,0.0,192.0,3.0,192.0,10.0,966822.0,-1631.2532,1542.9531,6439.0,8.0,1415.0,0.005653710247349823,Entertainment,Culture,6439.0
11420,3.0,2292437.0,"Филиппов, Михаил Иванович",21.0,0.33459946513175964,Q4484099,History_and_Society.Society,132.0,6197.0,136.0,3.0,0.0,13.838384,2292437.0,-3435.2903,-512.4268,6403.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,6403.0
5702,4.0,454797.0,"Леонов-Гладышев, Евгений Борисович",37.0,0.10088862478733064,Q4258887,Culture.Performing_arts,192.0,7975.894384931674,192.0,3.0,192.0,15.757576,454797.0,-1495.2623,1791.0223,6124.0,28.0,1415.0,0.019787985865724382,Performing_arts,Culture,6124.0
2512,5.0,151043.0,"Митта, Александр Наумович",2.0,0.5544804334640503,Q1390108,History_and_Society.Military_and_warfare,167.0,39944.4963578653,127.0,3.0,0.0,17.676767,151043.0,-2453.4666,606.0454,6077.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,6077.0
2513,5.0,151043.0,"Митта, Александр Наумович",2.0,0.3702353835105896,Q1390108,History_and_Society.Society,167.0,39944.4963578653,127.0,3.0,0.0,17.676767,151043.0,-2453.4666,606.0454,6077.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,6077.0
7769,4.0,936176.0,"Аксюта, Татьяна Владимировна",9.0,0.6297846436500549,Q4059969,History_and_Society.Society,0.0,58305.91958581216,127.0,3.0,150.0,15.757576,936176.0,2730.1187,142.32115,4927.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4927.0
5885,5.0,541067.0,"Савинова, Екатерина Фёдоровна",2.0,0.18714269995689392,Q4403995,History_and_Society.Society,167.0,10649.05428397956,127.0,3.0,0.0,17.676767,541067.0,-3323.8958,878.63806,4902.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4902.0
5886,5.0,541067.0,"Савинова, Екатерина Фёдоровна",2.0,0.15611489117145538,Q4403995,History_and_Society.Military_and_warfare,167.0,10649.05428397956,127.0,3.0,0.0,17.676767,541067.0,-3323.8958,878.63806,4902.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,4902.0
5887,5.0,541067.0,"Савинова, Екатерина Фёдоровна",2.0,0.14805719256401062,Q4403995,History_and_Society.History,167.0,10649.05428397956,127.0,3.0,0.0,17.676767,541067.0,-3323.8958,878.63806,4902.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,4902.0
8115,1.0,1029442.0,"Метлицкая, Ирина Юрьевна",37.0,0.8933194279670715,Q4291794,History_and_Society.Society,192.0,0.0,192.0,3.0,192.0,10.0,1029442.0,-1211.6093,1665.7181,4837.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4837.0
8117,1.0,1029442.0,"Метлицкая, Ирина Юрьевна",37.0,0.18714269995689392,Q4291794,History_and_Society.Military_and_warfare,192.0,0.0,192.0,3.0,192.0,10.0,1029442.0,-1211.6093,1665.7181,4837.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,4837.0
3616,6.0,205465.0,"Белов, Юрий Андреевич",2.0,0.3923468291759491,Q4082228,History_and_Society.Military_and_warfare,167.0,23231.03326947896,127.0,3.0,0.0,19.595959,205465.0,-2606.259,1301.0527,4552.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,4552.0
3617,6.0,205465.0,"Белов, Юрий Андреевич",2.0,0.3007555902004242,Q4082228,History_and_Society.Society,167.0,23231.03326947896,127.0,3.0,0.0,19.595959,205465.0,-2606.259,1301.0527,4552.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4552.0
4009,1.0,250784.0,Папоротниковидные,21.0,0.6723417043685913,Q80005,STEM.Biology,132.0,0.0,136.0,3.0,0.0,10.0,250784.0,-3334.9504,-681.7575,4487.0,3.0,1415.0,0.0021201413427561835,Biology,STEM,4487.0
4010,1.0,250784.0,Папоротниковидные,21.0,0.1968362182378769,Q80005,History_and_Society.Society,132.0,0.0,136.0,3.0,0.0,10.0,250784.0,-3334.9504,-681.7575,4487.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4487.0
7572,4.0,890867.0,"Олешко, Александр Владимирович",21.0,0.6150978803634644,Q4333716,History_and_Society.Society,132.0,40177.95677499327,136.0,3.0,0.0,15.757576,890867.0,-3360.8059999999996,-445.82355,4403.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4403.0
7573,4.0,890867.0,"Олешко, Александр Владимирович",21.0,0.16452647745609286,Q4333716,Culture.Media.Media*,132.0,40177.95677499327,136.0,3.0,0.0,15.757576,890867.0,-3360.8059999999996,-445.82355,4403.0,108.0,1415.0,0.07632508833922262,Media*,Culture,4403.0
11128,1.0,2124042.0,"Токарев, Борис Васильевич",39.0,0.4378334879875183,Q2068051,History_and_Society.Military_and_warfare,133.0,0.0,36.0,3.0,236.0,10.0,2124042.0,925.4450699999999,1739.6635,4251.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,4251.0
11129,1.0,2124042.0,"Токарев, Борис Васильевич",39.0,0.2568419873714447,Q2068051,History_and_Society.Society,133.0,0.0,36.0,3.0,236.0,10.0,2124042.0,925.4450699999999,1739.6635,4251.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4251.0
6332,2.0,625963.0,"Кузнецов, Сергей Борисович",21.0,0.4843900501728058,Q4245064,History_and_Society.Society,132.0,0.0,136.0,3.0,0.0,11.919192,625963.0,-3060.5676,-197.0663,4219.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4219.0
6333,2.0,625963.0,"Кузнецов, Сергей Борисович",21.0,0.320831298828125,Q4245064,Culture.Media.Media*,132.0,0.0,136.0,3.0,0.0,11.919192,625963.0,-3060.5676,-197.0663,4219.0,108.0,1415.0,0.07632508833922262,Media*,Culture,4219.0
6334,2.0,625963.0,"Кузнецов, Сергей Борисович",21.0,0.2120788097381592,Q4245064,Culture.Literature,132.0,0.0,136.0,3.0,0.0,11.919192,625963.0,-3060.5676,-197.0663,4219.0,19.0,1415.0,0.01342756183745583,Literature,Culture,4219.0
6335,2.0,625963.0,"Кузнецов, Сергей Борисович",21.0,0.2069040536880493,Q4245064,Culture.Media.Music,132.0,0.0,136.0,3.0,0.0,11.919192,625963.0,-3060.5676,-197.0663,4219.0,15.0,1415.0,0.01060070671378092,Music,Culture,4219.0
3369,2.0,189097.0,Экуменизм,39.0,0.6791887283325195,Q156112,Culture.Philosophy_and_religion,133.0,14517.710279593077,36.0,3.0,236.0,11.919192,189097.0,1226.604,1867.635,4052.0,4.0,1415.0,0.0028268551236749115,Philosophy_and_religion,Culture,4052.0
3370,2.0,189097.0,Экуменизм,39.0,0.233716368675232,Q156112,History_and_Society.Society,133.0,14517.710279593077,36.0,3.0,236.0,11.919192,189097.0,1226.604,1867.635,4052.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4052.0
3371,2.0,189097.0,Экуменизм,39.0,0.14805719256401062,Q156112,History_and_Society.Politics_and_government,133.0,14517.710279593077,36.0,3.0,236.0,11.919192,189097.0,1226.604,1867.635,4052.0,4.0,1415.0,0.0028268551236749115,Politics_and_government,History_and_Society,4052.0
817,2.0,45818.0,"Гиппиус, Зинаида Николаевна",9.0,0.9344051480293274,Q61940,Culture.Literature,0.0,10018.07090369907,127.0,3.0,150.0,11.919192,45818.0,3576.1604,801.65985,4026.0,19.0,1415.0,0.01342756183745583,Literature,Culture,4026.0
818,2.0,45818.0,"Гиппиус, Зинаида Николаевна",9.0,0.8267217874526978,Q61940,History_and_Society.Society,0.0,10018.07090369907,127.0,3.0,150.0,11.919192,45818.0,3576.1604,801.65985,4026.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,4026.0
820,2.0,45818.0,"Гиппиус, Зинаида Николаевна",9.0,0.16027602553367615,Q61940,History_and_Society.History,0.0,10018.07090369907,127.0,3.0,150.0,11.919192,45818.0,3576.1604,801.65985,4026.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,4026.0
8655,1.0,1215444.0,"Бегунова, Анна Евгеньевна",39.0,0.7371681928634644,Q4080554,History_and_Society.Society,133.0,0.0,36.0,3.0,236.0,10.0,1215444.0,1010.8447,2049.8325,3770.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3770.0
8656,1.0,1215444.0,"Бегунова, Анна Евгеньевна",39.0,0.19194278120994568,Q4080554,History_and_Society.Military_and_warfare,133.0,0.0,36.0,3.0,236.0,10.0,1215444.0,1010.8447,2049.8325,3770.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3770.0
10003,3.0,1670547.0,Библиография Николая Гоголя,21.0,0.8479777574539185,Q4436325,History_and_Society.Society,132.0,0.0,136.0,3.0,0.0,13.838384,1670547.0,-3325.2085,-626.9104,3756.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3756.0
10004,3.0,1670547.0,Библиография Николая Гоголя,21.0,0.5000100135803223,Q4436325,Culture.Media.Books,132.0,0.0,136.0,3.0,0.0,13.838384,1670547.0,-3325.2085,-626.9104,3756.0,5.0,1415.0,0.0035335689045936395,Books,Culture,3756.0
10005,3.0,1670547.0,Библиография Николая Гоголя,21.0,0.2814156115055084,Q4436325,Culture.Media.Media*,132.0,0.0,136.0,3.0,0.0,13.838384,1670547.0,-3325.2085,-626.9104,3756.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3756.0
10006,3.0,1670547.0,Библиография Николая Гоголя,21.0,0.2120788097381592,Q4436325,Culture.Literature,132.0,0.0,136.0,3.0,0.0,13.838384,1670547.0,-3325.2085,-626.9104,3756.0,19.0,1415.0,0.01342756183745583,Literature,Culture,3756.0
10007,3.0,1670547.0,Библиография Николая Гоголя,21.0,0.13297423720359802,Q4436325,Culture.Performing_arts,132.0,0.0,136.0,3.0,0.0,13.838384,1670547.0,-3325.2085,-626.9104,3756.0,28.0,1415.0,0.019787985865724382,Performing_arts,Culture,3756.0
4823,6.0,325081.0,"Петрушевская, Людмила Стефановна",39.0,0.8774868249893188,Q183382,Culture.Literature,133.0,10077.767464189781,36.0,3.0,236.0,19.595959,325081.0,1218.5243,1711.8461,3741.0,19.0,1415.0,0.01342756183745583,Literature,Culture,3741.0
4825,6.0,325081.0,"Петрушевская, Людмила Стефановна",39.0,0.6224693655967712,Q183382,History_and_Society.Society,133.0,10077.767464189781,36.0,3.0,236.0,19.595959,325081.0,1218.5243,1711.8461,3741.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3741.0
4827,6.0,325081.0,"Петрушевская, Людмила Стефановна",39.0,0.15611489117145538,Q183382,History_and_Society.Military_and_warfare,133.0,10077.767464189781,36.0,3.0,236.0,19.595959,325081.0,1218.5243,1711.8461,3741.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3741.0
4828,6.0,325081.0,"Петрушевская, Людмила Стефановна",39.0,0.11921291798353195,Q183382,Culture.Performing_arts,133.0,10077.767464189781,36.0,3.0,236.0,19.595959,325081.0,1218.5243,1711.8461,3741.0,28.0,1415.0,0.019787985865724382,Performing_arts,Culture,3741.0
12422,2.0,3067877.0,"Дурова, Екатерина Львовна",21.0,0.9553291201591492,Q4171115,History_and_Society.Society,132.0,3099.0,136.0,3.0,0.0,11.919192,3067877.0,-3072.9043,-465.2214,3702.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3702.0
12424,2.0,3067877.0,"Дурова, Екатерина Львовна",21.0,0.4455395638942719,Q4171115,History_and_Society.Military_and_warfare,132.0,3099.0,136.0,3.0,0.0,11.919192,3067877.0,-3072.9043,-465.2214,3702.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3702.0
12425,2.0,3067877.0,"Дурова, Екатерина Львовна",21.0,0.1732981950044632,Q4171115,Culture.Performing_arts,132.0,3099.0,136.0,3.0,0.0,11.919192,3067877.0,-3072.9043,-465.2214,3702.0,28.0,1415.0,0.019787985865724382,Performing_arts,Culture,3702.0
12426,2.0,3067877.0,"Дурова, Екатерина Львовна",21.0,0.10088862478733064,Q4171115,History_and_Society.History,132.0,3099.0,136.0,3.0,0.0,11.919192,3067877.0,-3072.9043,-465.2214,3702.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,3702.0
8726,1.0,1255507.0,"Касаткина, Людмила Ивановна",21.0,0.7431780099868774,Q2464491,History_and_Society.Society,132.0,0.0,136.0,3.0,0.0,10.0,1255507.0,-3331.3384,-660.0406,3630.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3630.0
8727,1.0,1255507.0,"Касаткина, Людмила Ивановна",21.0,0.6442351341247559,Q2464491,History_and_Society.Military_and_warfare,132.0,0.0,136.0,3.0,0.0,10.0,1255507.0,-3331.3384,-660.0406,3630.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3630.0
8729,1.0,1255507.0,"Касаткина, Людмила Ивановна",21.0,0.16886694729328156,Q2464491,Culture.Performing_arts,132.0,0.0,136.0,3.0,0.0,10.0,1255507.0,-3331.3384,-660.0406,3630.0,28.0,1415.0,0.019787985865724382,Performing_arts,Culture,3630.0
8730,1.0,1255507.0,"Касаткина, Людмила Ивановна",21.0,0.11597072333097458,Q2464491,History_and_Society.History,132.0,0.0,136.0,3.0,0.0,10.0,1255507.0,-3331.3384,-660.0406,3630.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,3630.0
1553,3.0,89094.0,Ненцы,39.0,0.8962613940238953,Q166176,History_and_Society.Society,133.0,9293.0,36.0,3.0,236.0,13.838384,89094.0,938.1980599999999,1508.0431,3605.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3605.0
1554,3.0,89094.0,Ненцы,39.0,0.13297423720359802,Q166176,History_and_Society.History,133.0,9293.0,36.0,3.0,236.0,13.838384,89094.0,938.1980599999999,1508.0431,3605.0,32.0,1415.0,0.022614840989399292,History,History_and_Society,3605.0
4245,1.0,265406.0,Холодная гора (фильм),37.0,0.9972950220108032,Q390097,Culture.Media.Films,192.0,0.0,192.0,3.0,192.0,10.0,265406.0,-1505.8563,1637.443,3596.0,65.0,1415.0,0.045936395759717315,Films,Culture,3596.0
4246,1.0,265406.0,Холодная гора (фильм),37.0,0.9942797422409058,Q390097,Culture.Media.Media*,192.0,0.0,192.0,3.0,192.0,10.0,265406.0,-1505.8563,1637.443,3596.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3596.0
948,15.0,53468.0,Московский Художественный театр,39.0,0.6370407938957214,Q840812,History_and_Society.Society,133.0,48269.879368195296,36.0,3.0,236.0,36.868687,53468.0,870.1513699999997,1321.1849,3592.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3592.0
951,15.0,53468.0,Московский Художественный театр,39.0,0.1778208613395691,Q840812,History_and_Society.Military_and_warfare,133.0,48269.879368195296,36.0,3.0,236.0,36.868687,53468.0,870.1513699999997,1321.1849,3592.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3592.0
953,15.0,53468.0,Московский Художественный театр,39.0,0.13661839067935946,Q840812,Culture.Performing_arts,133.0,48269.879368195296,36.0,3.0,236.0,36.868687,53468.0,870.1513699999997,1321.1849,3592.0,28.0,1415.0,0.019787985865724382,Performing_arts,Culture,3592.0
955,15.0,53468.0,Московский Художественный театр,39.0,0.13297423720359802,Q840812,History_and_Society.Business_and_economics,133.0,48269.879368195296,36.0,3.0,236.0,36.868687,53468.0,870.1513699999997,1321.1849,3592.0,2.0,1415.0,0.0014134275618374558,Business_and_economics,History_and_Society,3592.0
956,15.0,53468.0,Московский Художественный театр,39.0,0.1259327530860901,Q840812,Culture.Media.Media*,133.0,48269.879368195296,36.0,3.0,236.0,36.868687,53468.0,870.1513699999997,1321.1849,3592.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3592.0
7155,2.0,764075.0,"Губенко, Николай Николаевич",2.0,0.3775506913661957,Q1983805,History_and_Society.Society,167.0,6196.0,127.0,3.0,0.0,11.919192,764075.0,-2992.1577,762.2689,3411.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3411.0
7156,2.0,764075.0,"Губенко, Николай Николаевич",2.0,0.1097157895565033,Q1983805,History_and_Society.Military_and_warfare,167.0,6196.0,127.0,3.0,0.0,11.919192,764075.0,-2992.1577,762.2689,3411.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3411.0
10188,1.0,1727186.0,Том Сойер,39.0,0.8991314172744751,Q944203,Culture.Literature,133.0,0.0,36.0,3.0,236.0,10.0,1727186.0,347.8966,1682.0691,3359.0,19.0,1415.0,0.01342756183745583,Literature,Culture,3359.0
10189,1.0,1727186.0,Том Сойер,39.0,0.3923468291759491,Q944203,Culture.Media.Media*,133.0,0.0,36.0,3.0,236.0,10.0,1727186.0,347.8966,1682.0691,3359.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3359.0
10190,1.0,1727186.0,Том Сойер,39.0,0.18714269995689392,Q944203,Culture.Media.Books,133.0,0.0,36.0,3.0,236.0,10.0,1727186.0,347.8966,1682.0691,3359.0,5.0,1415.0,0.0035335689045936395,Books,Culture,3359.0
7891,1.0,963106.0,Приключения Шерлока Холмса и доктора Ватсона (фильм),16.0,0.9553291201591492,Q1210885,Culture.Media.Media*,18.0,0.0,125.0,3.0,98.0,10.0,963106.0,2191.4084,-2060.2085,3345.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3345.0
7892,1.0,963106.0,Приключения Шерлока Холмса и доктора Ватсона (фильм),16.0,0.8439050912857056,Q1210885,Culture.Media.Films,18.0,0.0,125.0,3.0,98.0,10.0,963106.0,2191.4084,-2060.2085,3345.0,65.0,1415.0,0.045936395759717315,Films,Culture,3345.0
7893,1.0,963106.0,Приключения Шерлока Холмса и доктора Ватсона (фильм),16.0,0.14415885508060455,Q1210885,History_and_Society.Military_and_warfare,18.0,0.0,125.0,3.0,98.0,10.0,963106.0,2191.4084,-2060.2085,3345.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3345.0
3139,1.0,171578.0,Школьный вальс (фильм),21.0,0.7718535065650941,Q4525296,History_and_Society.Military_and_warfare,132.0,0.0,136.0,3.0,0.0,10.0,171578.0,-3121.8779999999997,-531.7463,3344.0,119.0,1415.0,0.08409893992932863,Military_and_warfare,History_and_Society,3344.0
3140,1.0,171578.0,Школьный вальс (фильм),21.0,0.6584275364875793,Q4525296,Culture.Media.Films,132.0,0.0,136.0,3.0,0.0,10.0,171578.0,-3121.8779999999997,-531.7463,3344.0,65.0,1415.0,0.045936395759717315,Films,Culture,3344.0
3141,1.0,171578.0,Школьный вальс (фильм),21.0,0.5078218579292297,Q4525296,Culture.Media.Media*,132.0,0.0,136.0,3.0,0.0,10.0,171578.0,-3121.8779999999997,-531.7463,3344.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3344.0
3142,1.0,171578.0,Школьный вальс (фильм),21.0,0.11921291798353195,Q4525296,History_and_Society.Society,132.0,0.0,136.0,3.0,0.0,10.0,171578.0,-3121.8779999999997,-531.7463,3344.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3344.0
1422,1.0,83122.0,Старик Хоттабыч,9.0,0.9149109721183776,Q4439870,Culture.Literature,0.0,0.0,127.0,3.0,150.0,10.0,83122.0,2890.5217,244.68964,3318.0,19.0,1415.0,0.01342756183745583,Literature,Culture,3318.0
1423,1.0,83122.0,Старик Хоттабыч,9.0,0.8596737384796143,Q4439870,Culture.Media.Books,0.0,0.0,127.0,3.0,150.0,10.0,83122.0,2890.5217,244.68964,3318.0,5.0,1415.0,0.0035335689045936395,Books,Culture,3318.0
1424,1.0,83122.0,Старик Хоттабыч,9.0,0.839743971824646,Q4439870,Culture.Media.Media*,0.0,0.0,127.0,3.0,150.0,10.0,83122.0,2890.5217,244.68964,3318.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3318.0
1425,1.0,83122.0,Старик Хоттабыч,9.0,0.1778208613395691,Q4439870,History_and_Society.Society,0.0,0.0,127.0,3.0,150.0,10.0,83122.0,2890.5217,244.68964,3318.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3318.0
12368,2.0,3038209.0,Выкрутасы (фильм),37.0,0.9755869507789612,Q2580908,Culture.Media.Media*,192.0,3098.9999999999995,192.0,3.0,192.0,11.919192,3038209.0,-1807.8297,1510.58,3250.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3250.0
12369,2.0,3038209.0,Выкрутасы (фильм),37.0,0.9755869507789612,Q2580908,Culture.Media.Films,192.0,3098.9999999999995,192.0,3.0,192.0,11.919192,3038209.0,-1807.8297,1510.58,3250.0,65.0,1415.0,0.045936395759717315,Films,Culture,3250.0
12370,2.0,3038209.0,Выкрутасы (фильм),37.0,0.4921981394290924,Q2580908,History_and_Society.Society,192.0,3098.9999999999995,192.0,3.0,192.0,11.919192,3038209.0,-1807.8297,1510.58,3250.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3250.0
1742,1.0,100103.0,"Кутиков, Александр Викторович",39.0,0.38492217659950256,Q4249513,Culture.Media.Media*,133.0,0.0,36.0,3.0,236.0,10.0,100103.0,638.5463,1621.7571,3148.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3148.0
1743,1.0,100103.0,"Кутиков, Александр Викторович",39.0,0.3557848632335663,Q4249513,Culture.Media.Music,133.0,0.0,36.0,3.0,236.0,10.0,100103.0,638.5463,1621.7571,3148.0,15.0,1415.0,0.01060070671378092,Music,Culture,3148.0
1744,1.0,100103.0,"Кутиков, Александр Викторович",39.0,0.233716368675232,Q4249513,History_and_Society.Society,133.0,0.0,36.0,3.0,236.0,10.0,100103.0,638.5463,1621.7571,3148.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3148.0
1274,2.0,73446.0,Таймыр,39.0,0.880807101726532,Q37056,History_and_Society.Society,133.0,3099.0,36.0,3.0,236.0,11.919192,73446.0,668.63715,1664.0596,3093.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3093.0
1454,4.0,83760.0,Кубанские казаки,2.0,0.5234303474426271,Q861646,History_and_Society.Society,167.0,12389.0,127.0,3.0,0.0,15.757576,83760.0,-2743.743,542.6165,3090.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3090.0
6079,4.0,591213.0,"Матвиенко, Игорь Игоревич",37.0,0.2942249774932861,Q4284680,History_and_Society.Society,192.0,96292.56982777543,192.0,3.0,192.0,15.757576,591213.0,-1373.3402,1531.9694,3054.0,179.0,1415.0,0.1265017667844523,Society,History_and_Society,3054.0
6080,4.0,591213.0,"Матвиенко, Игорь Игоревич",37.0,0.2689514458179474,Q4284680,Culture.Media.Music,192.0,96292.56982777543,192.0,3.0,192.0,15.757576,591213.0,-1373.3402,1531.9694,3054.0,15.0,1415.0,0.01060070671378092,Music,Culture,3054.0
6081,4.0,591213.0,"Матвиенко, Игорь Игоревич",37.0,0.2568419873714447,Q4284680,Culture.Media.Media*,192.0,96292.56982777543,192.0,3.0,192.0,15.757576,591213.0,-1373.3402,1531.9694,3054.0,108.0,1415.0,0.07632508833922262,Media*,Culture,3054.0
