,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
2024,6.0,3924940.0,Brett Keisel,0.9648651480674744,Q2481576,Culture.Sports,65.0,125.98462751527687,15.0,23.0,255.0,13.209458999999999,-10.901113,-11.6769285,4885.0,5.789190888404846,Culture,Sports
2025,3.0,3938215.0,Hawaiian dollar,0.4984907379150391,Q2328868,Geography.Regions.Americas.North_America,192.0,11.38488735025864,192.0,52.0,192.0,11.283783999999999,-15.787757000000001,-14.560229999999999,1423.0,1.4954722137451173,Geography,North_America
2026,2.0,3938808.0,Oaks explosion,0.754925012588501,Q7074218,Geography.Regions.Europe.Europe*,225.0,0.0,71.0,6.0,228.0,10.6418915,-19.951818,19.975784,11488.0,1.509850025177002,Geography,Europe*
2027,4.0,3939137.0,DuSable High School,0.9697954058647156,Q5310022,Geography.Regions.Americas.North_America,192.0,474.5324360320057,192.0,44.0,192.0,11.925675,-0.4264266,15.648045999999999,13103.0,3.8791816234588623,Geography,North_America
2028,2.0,3942385.0,"Macarthur, New South Wales",0.4990100135803223,Q4215827,Geography.Regions.Oceania,192.0,5499.0,192.0,33.0,192.0,10.6418915,9.079911,24.703331,1290.0,0.9980200271606446,Geography,Oceania
2029,2.0,3946940.0,Alan Stern,0.998876452445984,Q2331659,Culture.Biography.Biography*,192.0,0.0,192.0,45.0,192.0,10.6418915,-16.002565,2.482639,1864.0,1.997752904891968,Culture,Biography*
2030,9.0,3963825.0,"Tanglewood, Houston",0.983095109462738,Q7683034,Geography.Regions.Americas.North_America,190.0,2218.9079571831526,119.0,0.0,60.0,15.135136,19.237323999999997,-9.421607,16691.0,8.847855985164642,Geography,North_America
2031,1.0,3981521.0,Battle of Pork Chop Hill,0.9715740084648132,Q4872081,History_and_Society.Military_and_warfare,190.0,0.0,119.0,0.0,60.0,10.0,15.547170999999999,-15.711634,3152.0,0.9715740084648132,History_and_Society,Military_and_warfare
2032,2.0,3986449.0,Bolles School,0.9046605229377748,Q14685831,History_and_Society.Education,190.0,0.0,119.0,0.0,60.0,10.6418915,3.4023502,23.56274800000001,3133.0,1.8093210458755495,History_and_Society,Education
2033,11.0,3997576.0,David K. E. Bruce,0.9995066523551941,Q325810,Culture.Biography.Biography*,190.0,125.18593622534769,119.0,0.0,60.0,16.418919,9.73297,17.643099,2529.0,10.994573175907135,Culture,Biography*
2034,9.0,3998232.0,Marvin Pierce,0.9886782765388488,Q6778454,Culture.Biography.Biography*,190.0,0.8592152730310625,119.0,0.0,60.0,15.135136,1.0125244,12.587275,55239.0,8.898104488849638,Culture,Biography*
2035,3.0,4002677.0,The 39 Steps (1959 film),0.99219411611557,Q288361,Culture.Media.Media*,145.0,134485.16206346624,0.0,1.0,254.0,11.283783999999999,5.8286123,-3.5912433,4072.0,2.9765823483467098,Culture,Media*
2036,2.0,4008886.0,Ratboy,0.9951046109199524,Q980166,Culture.Media.Films,192.0,5499.0,192.0,37.0,192.0,10.6418915,-19.693783,-6.195339700000001,7808.0,1.9902092218399048,Culture,Films
2037,11.0,4014302.0,National Assembly (Armenia),0.8670457601547241,Q1337463,Geography.Regions.Asia.Asia*,255.0,12064.782304045879,135.0,8.0,0.0,16.418919,-24.056522,-6.787420299999999,5546.0,9.537503361701965,Geography,Asia*
2038,49.0,4021883.0,Millie (dog),0.8311530351638794,Q4293354,STEM.Biology,190.0,189.9992330785244,119.0,0.0,60.0,40.81081,-12.956244,-11.960825,10607.0,40.72649872303009,STEM,Biology
2039,3.0,4033315.0,MOL Aréna Sóstó,0.9893575310707092,Q58996768,Geography.Regions.Europe.Eastern_Europe,28.0,625.0276117654255,127.0,9.0,89.0,11.283783999999999,16.67098,5.5681980000000015,3307.0,2.9680725932121277,Geography,Eastern_Europe
2040,4.0,4037590.0,Cedd,0.9986429810523988,Q1052577,Culture.Biography.Biography*,192.0,16052.722222223132,192.0,30.0,192.0,11.925675,-10.070025999999999,8.112736,1809.0,3.994571924209595,Culture,Biography*
2041,11.0,4038339.0,Labour and Co-operative,0.9995221495628356,Q6467393,History_and_Society.Politics_and_government,225.0,53712.933798791084,71.0,6.0,228.0,16.418919,-0.67201453,-17.599532999999994,4127.0,10.99474364519119,History_and_Society,Politics_and_government
2042,7.0,4041227.0,Cranley Onslow,0.9996179938316344,Q16061349,Culture.Biography.Biography*,225.0,191.6309641701756,71.0,6.0,228.0,13.851351000000001,-22.501987,-2.6548038,983.0,6.997325956821441,Culture,Biography*
2043,1.0,4041425.0,The Pope of Greenwich Village,0.9980222582817078,Q583221,Culture.Media.Films,192.0,0.0,192.0,37.0,192.0,10.0,12.947365,1.7969788,3498.0,0.9980222582817078,Culture,Films
2044,5.0,4042170.0,Andrew Surman,0.997894287109375,Q507852,Culture.Biography.Biography*,0.0,0.0,89.0,9.0,234.0,12.567568,-14.670647,-4.0479400000000005,4106.0,4.989471435546875,Culture,Biography*
2045,5.0,4046524.0,Curt Menefee,0.9875783920288086,Q5195412,Culture.Biography.Biography*,34.0,0.0,94.0,12.0,176.0,12.567568,0.40925536,17.54831,9483.0,4.937891960144043,Culture,Biography*
2046,3.0,4049529.0,Ralph Willard,1.0000100135803225,Q7288273,Culture.Sports,192.0,2752.666666666666,192.0,21.0,192.0,11.283783999999999,-17.16173,-4.577958,1495.0,3.0000300407409677,Culture,Sports
2047,2.0,4050107.0,Sam Baldock,0.9972090721130372,Q2081716,Culture.Biography.Biography*,145.0,4553.530852963953,163.0,9.0,0.0,10.6418915,-8.488905,6.1032147000000005,3041.0,1.9944181442260744,Culture,Biography*
2048,2.0,4053473.0,Coso artifact,0.38492217659950256,Q2517695,STEM.STEM*,192.0,16491.0,192.0,25.0,192.0,10.6418915,-12.559405,-19.952116,4028.0,0.0,STEM,STEM*
2049,9.0,4069657.0,Fernando Gago,0.996837317943573,Q187426,Culture.Biography.Biography*,0.0,393542.8823095096,122.0,4.0,154.0,15.135136,-19.525774,1.7554154,43487.0,8.971535861492157,Culture,Biography*
2050,4.0,4072895.0,Barber coinage,0.4209318628311157,Q11602,Geography.Regions.Americas.North_America,192.0,4111.242476992983,192.0,52.0,192.0,11.925675,24.550694,-22.697231,2141.0,1.6837274513244629,Geography,North_America
2051,5.0,4073836.0,Cheteshwar Pujara,0.9967369437217712,Q142613,Culture.Biography.Biography*,192.0,191363.00000000003,192.0,33.0,192.0,12.567568,-0.52238923,3.2890592000000005,55782.0,4.983684718608856,Culture,Biography*
2052,7.0,4076105.0,Under Secretary of State for Public Diplomacy and Public Affairs,0.19194278120994568,Q3965299,History_and_Society.Politics_and_government,54.0,42514.23584141041,159.0,5.0,0.0,13.851351000000001,-16.069996,17.873991,2397.0,1.3435994684696198,History_and_Society,Politics_and_government
2053,1.0,4077197.0,Leo Mechelin,0.9324633479118348,Q2668824,Culture.Biography.Biography*,145.0,0.0,163.0,9.0,0.0,10.0,18.155043,6.162294999999999,2014.0,0.9324633479118348,Culture,Biography*
2054,3.0,4083441.0,Shaun Suisham,0.9994742274284364,Q4845957,Culture.Sports,97.0,2269.9438005805373,136.0,23.0,0.0,11.283783999999999,-11.911046,5.380705,7573.0,2.9984226822853093,Culture,Sports
2055,6.0,4085353.0,Professor Ivo,1.0000100135803225,Q3922594,Culture.Literature,192.0,12788.999999999673,192.0,16.0,192.0,13.209458999999999,8.804969999999997,-7.9397800000000025,5186.0,6.000060081481935,Culture,Literature
2056,3.0,4088046.0,List of Scottish National Party MPs,0.26285186409950256,Q6596550,Culture.Biography.Biography*,225.0,0.0,71.0,6.0,228.0,11.283783999999999,-10.531403,-1.1391548,2423.0,0.7885555922985077,Culture,Biography*
2057,7.0,4088209.0,Jayson Stark,0.9511522054672241,Q6168001,Culture.Biography.Biography*,34.0,3636.149106215374,94.0,12.0,176.0,13.851351000000001,20.151155,-18.84195,3434.0,6.658065438270569,Culture,Biography*
2058,3.0,4097263.0,Brian St. Pierre,0.9970290064811708,Q2925010,Culture.Sports,65.0,8860.894129536178,15.0,23.0,255.0,11.283783999999999,-18.198883,-12.006033,2092.0,2.9910870194435124,Culture,Sports
2059,3.0,4102590.0,Alexander Tettey,0.9961855411529541,Q714282,Culture.Biography.Biography*,145.0,0.0,163.0,9.0,0.0,11.283783999999999,21.944134,-7.143439999999999,2335.0,2.9885566234588623,Culture,Biography*
2060,3.0,4105584.0,Bill Musgrave,0.9992059469223022,Q2904669,Culture.Sports,240.0,11435.288361346127,174.0,23.0,0.0,11.283783999999999,-11.514851,1.0433162,2987.0,2.9976178407669067,Culture,Sports
2061,2.0,4108550.0,Don McCafferty,1.0000100135803225,Q1239307,Culture.Sports,65.0,0.0,15.0,23.0,255.0,10.6418915,-1.3802623,1.4633707,1798.0,2.000020027160645,Culture,Sports
2062,7.0,4110093.0,X-10 Graphite Reactor,1.0000100135803225,Q4133095,Culture.Visual_arts.Architecture,192.0,2364.2913438066284,192.0,20.0,192.0,13.851351000000001,-23.471334,19.573929999999997,2015.0,7.000070095062258,Culture,Architecture
2063,2.0,4113627.0,Bells Are Ringing (musical),0.9967369437217712,Q922373,Culture.Media.Music,145.0,0.0,0.0,1.0,254.0,10.6418915,-11.345167,-17.270823,2759.0,1.9934738874435425,Culture,Music
2064,6.0,4125168.0,Monday Night Countdown,0.7718535065650941,Q6898645,Culture.Media.Television,65.0,748.8699623688698,15.0,23.0,255.0,13.209458999999999,9.979853,-15.338811999999999,2305.0,4.631121039390565,Culture,Television
2065,2.0,4135880.0,The Panama Deception,0.9931061863899232,Q3101752,Culture.Media.Films,190.0,0.0,119.0,0.0,60.0,10.6418915,15.512928,-4.071915,3802.0,1.9862123727798464,Culture,Films
2066,10.0,4136278.0,Sunday NFL Countdown,0.7826725244522095,Q7639480,Culture.Media.Television,65.0,9845.221026869684,15.0,23.0,255.0,15.777026999999999,-18.197237,-3.5170095,2855.0,7.826725244522095,Culture,Television
2067,3.0,4140827.0,Kevin Ball,0.9994742274284364,Q10379434,Culture.Biography.Biography*,145.0,0.0,163.0,9.0,0.0,11.283783999999999,-15.041077,-10.811674,1501.0,2.9984226822853093,Culture,Biography*
2068,6.0,4141282.0,DuSable Museum of African American History,0.9648651480674744,Q3040299,Geography.Regions.Americas.North_America,192.0,24170.741277975587,192.0,44.0,192.0,13.209458999999999,-8.195611999999999,-4.40951,7339.0,5.789190888404846,Geography,North_America
2069,6.0,4148655.0,Jeremy Renner,0.9983615279197692,Q23365,Culture.Biography.Biography*,192.0,385463.069047619,192.0,16.0,192.0,13.209458999999999,-21.871313,3.5030498999999997,386514.0,5.990169167518615,Culture,Biography*
2070,3.0,4150375.0,Cultural y Deportiva Leonesa,0.7606606483459473,Q582342,Culture.Sports,145.0,34282.13696621493,163.0,9.0,0.0,11.283783999999999,-24.422132,16.912046,5482.0,2.281981945037842,Culture,Sports
2071,3.0,4150866.0,Terrassa FC,0.6150978803634644,Q576521,Culture.Sports,145.0,54201.874891909814,163.0,4.0,0.0,11.283783999999999,-23.398079,21.231768,1743.0,1.845293641090393,Culture,Sports
2072,3.0,4165940.0,The Rare Breed,0.9984121918678284,Q634325,Culture.Media.Films,175.0,0.0,145.0,32.0,0.0,11.283783999999999,23.926596,-4.068905,1559.0,2.995236575603485,Culture,Films
2073,5.0,4166850.0,Craig Roberts Stapleton,0.9966334104537964,Q3002054,Culture.Biography.Biography*,190.0,81.54007796793613,119.0,0.0,60.0,12.567568,-18.157518,1.4520408999999999,2314.0,4.983167052268982,Culture,Biography*
2074,2.0,4173211.0,Hilde Domin,0.9973783493041992,Q77549,Culture.Biography.Biography*,192.0,0.0,192.0,20.0,192.0,10.6418915,-0.5541164000000001,-23.672682000000002,4091.0,1.9947566986083984,Culture,Biography*
2075,5.0,4173786.0,Mark Bryan,0.9982553720474244,Q6766895,Culture.Biography.Biography*,192.0,0.0,192.0,49.0,192.0,12.567568,-22.272785,4.020936,8913.0,4.9912768602371225,Culture,Biography*
2076,5.0,4173874.0,Jim Sonefeld,0.9867871999740601,Q6198215,Culture.Biography.Biography*,192.0,0.0,192.0,49.0,192.0,12.567568,-13.449829999999999,8.410075,6371.0,4.9339359998703,Culture,Biography*
2077,3.0,4178681.0,2001 XFL Draft,0.9659096002578736,Q4599311,Culture.Sports,97.0,5499.0,136.0,34.0,0.0,11.283783999999999,-9.576836,19.817055,576.0,2.897728800773621,Culture,Sports
2078,4.0,4181037.0,Jamaal Charles,0.9991540908813475,Q2064214,Culture.Sports,65.0,1824.875602523171,15.0,23.0,255.0,11.925675,-1.3841125,19.299234,28585.0,3.99661636352539,Culture,Sports
2079,3.0,4184356.0,National Prayer Breakfast,0.4231518378257752,Q940946,Geography.Regions.Americas.North_America,255.0,42271.52103117674,135.0,19.0,0.0,11.283783999999999,22.563854,-10.30011,2981.0,1.2694555134773255,Geography,North_America
2080,1.0,4189657.0,Levon Kirkland,0.9992778301239014,Q6535796,Culture.Sports,65.0,0.0,15.0,23.0,255.0,10.0,-14.376307,12.480300999999999,3640.0,0.9992778301239014,Culture,Sports
2081,4.0,4194852.0,Bill Fralic,0.9990989565849304,Q4909040,Culture.Sports,65.0,797.1231386072972,15.0,23.0,255.0,11.925675,11.795117,-24.672564,56451.0,3.9963958263397217,Culture,Sports
2082,14.0,4195092.0,Relevance vector machine,0.8670457601547241,Q7310972,STEM.Medicine_&_Health,156.0,12.789162561576354,77.0,40.0,187.0,18.344595,-0.41892207,8.961687,2930.0,12.138640642166138,STEM,Medicine_&_Health
2083,8.0,4200168.0,Real Life (Magazine album),0.9814634323120116,Q514981,Culture.Media.Media*,192.0,0.0,192.0,11.0,192.0,14.493243,23.352073999999998,-21.645927,2192.0,7.851707458496093,Culture,Media*
2084,3.0,4209923.0,San Marino Stadium,0.8479777574539185,Q728131,Culture.Sports,145.0,83.8843119313582,163.0,9.0,0.0,11.283783999999999,-7.2769895,3.9047096,1868.0,2.5439332723617554,Culture,Sports
2085,4.0,4239844.0,Martha Raddatz,0.9959398508071899,Q6774522,Culture.Biography.Biography*,190.0,3098.5106928896184,119.0,0.0,60.0,11.925675,-12.134127000000001,8.387908,6517.0,3.9837594032287598,Culture,Biography*
2086,1.0,4261185.0,Green Monday,0.9919480085372924,Q21003426,Culture.Philosophy_and_religion,65.0,0.0,15.0,18.0,255.0,10.0,3.9869776,11.001219,71038.0,0.9919480085372924,Culture,Philosophy_and_religion
2087,4.0,4262004.0,Virginia Knauer,0.9958112239837646,Q7934351,Culture.Biography.Biography*,190.0,0.0,119.0,0.0,60.0,11.925675,-1.2955354,1.6071090000000001,2045.0,3.9832448959350586,Culture,Biography*
2088,1.0,4265532.0,List of old-growth forests,0.7931159734725952,Q6631625,History_and_Society.Society,192.0,0.0,192.0,30.0,192.0,10.0,-7.388153,-13.579533999999999,4027.0,0.7931159734725952,History_and_Society,Society
2089,13.0,4266809.0,MLS Cup 2002,0.9905974268913268,Q663591,Culture.Sports,0.0,231538.81397109487,89.0,10.0,234.0,17.702702,14.462735,14.109167999999999,1857.0,12.877766549587248,Culture,Sports
2090,11.0,4267714.0,List of Big Ten Conference football champions,0.26285186409950256,Q12857799,Culture.Biography.Biography*,240.0,21129.32474878196,174.0,3.0,0.0,16.418919,22.065332,6.2516545999999975,22774.0,2.891370505094528,Culture,Biography*
2091,29.0,4268493.0,Eastern Conference (MLS),0.9942797422409058,Q1187973,Culture.Sports,0.0,26038.389612471416,89.0,10.0,234.0,27.972973,-11.58849,-15.251736,3405.0,28.834112524986267,Culture,Sports
2092,3.0,4275811.0,Mark Jones (sportscaster),0.9960646033287048,Q6768289,Culture.Biography.Biography*,192.0,9952.416667557778,192.0,21.0,192.0,11.283783999999999,-5.2004557,-24.295804999999998,2663.0,2.9881938099861145,Culture,Biography*
2093,44.0,4279531.0,Health impact assessment,0.9591643214225768,Q1135011,STEM.Medicine_&_Health,192.0,83.76835979750287,192.0,36.0,192.0,37.601353,24.346373,-18.339954000000002,2341.0,42.20323014259338,STEM,Medicine_&_Health
2094,14.0,4285719.0,Brad Nessler,0.9984612464904784,Q3247369,Culture.Biography.Biography*,240.0,60314.98669034089,174.0,3.0,0.0,18.344595,-23.816881,21.260754000000002,7022.0,13.978457450866697,Culture,Biography*
2095,1.0,4288215.0,Victor Obinna,0.9985088109970092,Q217215,Culture.Sports,145.0,0.0,163.0,9.0,0.0,10.0,14.575919,18.7244,2250.0,0.9985088109970092,Culture,Sports
2096,1.0,4296460.0,Vanessa Gilmore,0.9990402460098268,Q7914649,Culture.Biography.Biography*,54.0,0.0,159.0,5.0,0.0,10.0,0.9997129000000001,24.41021700000001,2532.0,0.9990402460098268,Culture,Biography*
2097,6.0,4297600.0,Millard Fuller,0.994455099105835,Q6858509,Culture.Biography.Biography*,190.0,108.80356920457123,119.0,0.0,60.0,13.209458999999999,-10.111355,11.95651,2212.0,5.96673059463501,Culture,Biography*
2098,9.0,4313404.0,Croatia in the Eurovision Song Contest,1.0000100135803225,Q321550,Culture.Media.Television,232.0,6268.2402812074215,146.0,15.0,0.0,15.135136,6.537389,-11.271851,1659.0,9.000090122222902,Culture,Television
2099,6.0,4317624.0,Michelle Kosinski,0.9954004287719728,Q6837106,Culture.Biography.Biography*,190.0,5500.098154229713,119.0,0.0,60.0,13.209458999999999,15.237283999999999,-1.9821521,2579.0,5.972402572631837,Culture,Biography*
2100,78.0,4328730.0,Barbara Bush (born 1981),0.993317186832428,Q153730,Culture.Biography.Biography*,190.0,4476.033873549965,119.0,0.0,60.0,59.42568000000001,9.604868,-20.70642,470441.0,77.47874057292938,Culture,Biography*
2101,1.0,4329352.0,Darren Emerson,0.9890230894088744,Q3016505,Culture.Biography.Biography*,192.0,0.0,192.0,18.0,192.0,10.0,-6.265708,-19.864882,3405.0,0.9890230894088744,Culture,Biography*
2102,27.0,4329947.0,The Hits (Garth Brooks album),0.9926641583442688,Q1954515,Culture.Media.Music,192.0,2852.2410088878005,192.0,42.0,192.0,26.689190000000004,3.5824544,-18.02998,2407.0,26.801932275295258,Culture,Music
2103,6.0,4339749.0,Three-volley salute,0.2942249774932861,Q2896569,History_and_Society.Military_and_warfare,190.0,12553.182802795696,119.0,0.0,60.0,13.209458999999999,-15.519407999999999,7.3916774000000025,5282.0,1.7653498649597164,History_and_Society,Military_and_warfare
2104,4.0,4341882.0,Maria Ressa,0.9886782765388488,Q6761526,Culture.Biography.Biography*,154.0,38461.0,102.0,39.0,134.0,11.925675,14.053365,-24.45588900000001,20162.0,3.954713106155395,Culture,Biography*
2105,3.0,4345528.0,Shado (comics),0.9996640086174012,Q796767,Culture.Literature,192.0,0.0,192.0,16.0,192.0,11.283783999999999,-12.87507,-23.307129,3708.0,2.998992025852204,Culture,Literature
2106,2.0,4348344.0,Pat Crowley,0.9980222582817078,Q2589401,Culture.Biography.Biography*,192.0,10996.0,192.0,28.0,192.0,10.6418915,11.127156,5.3889065,2940.0,1.9960445165634155,Culture,Biography*
2107,8.0,4355849.0,Suzanne Malveaux,0.9836069941520692,Q7650912,Culture.Biography.Biography*,190.0,4230.347546116369,119.0,0.0,60.0,14.493243,22.219757,21.669844,4192.0,7.868855953216554,Culture,Biography*
2108,4.0,4359350.0,Alexandra Breckenridge,0.998142421245575,Q444190,Culture.Biography.Biography*,145.0,32964.0,0.0,1.0,254.0,11.925675,24.147625,1.5815982,35446.0,3.9925696849823,Culture,Biography*
2109,13.0,4375576.0,Grammar induction,0.8670457601547241,Q5593673,STEM.Medicine_&_Health,156.0,8.036781609195403,77.0,40.0,187.0,17.702702,-1.6987444999999999,-23.841951,3390.0,11.271594882011414,STEM,Medicine_&_Health
2110,2.0,4400844.0,Markus Beyer,0.9991269707679749,Q67498,Culture.Biography.Biography*,190.0,5498.999999999999,119.0,0.0,60.0,10.6418915,-14.329867000000002,-5.947705,19529.0,1.9982539415359497,Culture,Biography*
2111,2.0,4404020.0,Püttlingen,1.0000100135803225,Q544908,Geography.Regions.Europe.Western_Europe,255.0,0.0,135.0,8.0,0.0,10.6418915,15.058484,-16.368654,8152.0,2.000020027160645,Geography,Western_Europe
2112,2.0,4404242.0,Völklingen,1.0000100135803225,Q14876,Geography.Regions.Europe.Western_Europe,255.0,0.0,135.0,8.0,0.0,10.6418915,14.843101500000001,-8.820794,2521.0,2.000020027160645,Geography,Western_Europe
2113,2.0,4419183.0,Margaret Hughes,0.9935217499732972,Q1752075,Culture.Biography.Biography*,149.0,0.0,127.0,27.0,0.0,10.6418915,17.008129999999998,-13.975574499999999,17196.0,1.9870434999465945,Culture,Biography*
2114,7.0,4425052.0,Mary Smith (EastEnders),1.0000100135803225,Q6780733,Culture.Literature,225.0,13743.0,71.0,6.0,228.0,13.851351000000001,5.6321735,-8.27127,5849.0,7.000070095062258,Culture,Literature
2115,1.0,4425318.0,Guy Kibbee,0.9995371699333192,Q554094,Culture.Biography.Biography*,145.0,0.0,0.0,1.0,254.0,10.0,-21.991158,-3.2490058,2159.0,0.9995371699333192,Culture,Biography*
2116,16.0,4438217.0,Laurence Olivier on stage and screen,0.2942249774932861,Q5114211,STEM.STEM*,95.0,48200.78683337123,73.0,18.0,199.0,19.628378,-18.209948,-18.168620999999998,5633.0,0.0,STEM,STEM*
2117,3.0,4439110.0,Georges Santos,1.0000100135803225,Q3103469,Culture.Biography.Biography*,145.0,6978.069308999176,163.0,9.0,0.0,11.283783999999999,-9.689177,18.274555,1362.0,3.0000300407409677,Culture,Biography*
2118,3.0,4448072.0,Southampton F.C. Under-23s and Academy,0.9859463572502136,Q7569129,Culture.Sports,145.0,7754.392906170175,163.0,9.0,0.0,11.283783999999999,-18.439016,-11.177408999999999,2343.0,2.957839071750641,Culture,Sports
2119,2.0,4450370.0,Wine Institute (California),0.7122421860694885,Q8024897,History_and_Society.Business_and_economics,190.0,0.0,119.0,0.0,60.0,10.6418915,-18.16558,-15.583927,13538.0,1.424484372138977,History_and_Society,Business_and_economics
2120,38.0,4454800.0,Digvijaya Singh,0.960371196269989,Q3520250,Culture.Biography.Biography*,0.0,3539.825059702035,155.0,2.0,69.0,33.75,0.3233513,-9.407395,29746.0,36.49410545825958,Culture,Biography*
2121,3.0,4455358.0,Mark Turgeon,0.9984612464904784,Q6770057,Culture.Sports,192.0,27455.0,192.0,21.0,192.0,11.283783999999999,10.595636,-15.381403,3083.0,2.995383739471435,Culture,Sports
2122,14.0,4461320.0,Douglas Brinkley,0.9978272914886476,Q5301276,Culture.Biography.Biography*,190.0,13952.195856105684,119.0,0.0,60.0,18.344595,-18.677872,-8.996400999999997,7262.0,13.969582080841066,Culture,Biography*
2123,6.0,4467505.0,List of North Dakota State Bison head football coaches,0.26285186409950256,Q6592439,Culture.Biography.Biography*,240.0,0.0,174.0,3.0,0.0,13.209458999999999,1.7445664,-5.5710726,2201.0,1.5771111845970154,Culture,Biography*
2124,2.0,4471598.0,Leonard Marshall,0.9976133108139038,Q6525541,Culture.Sports,65.0,0.0,15.0,23.0,255.0,10.6418915,-14.393984,-0.9264777,8585.0,1.9952266216278076,Culture,Sports
2125,61.0,4498402.0,William H. T. Bush,0.9958112239837646,Q8010613,Culture.Biography.Biography*,190.0,396.9261165400933,119.0,0.0,60.0,48.51351,20.898684,-15.118960000000001,67727.0,60.744484663009644,Culture,Biography*
2126,4.0,4500892.0,North Dakota State Bison,0.9715740084648132,Q7055047,Culture.Sports,240.0,5499.0,174.0,3.0,0.0,11.925675,-11.828914,5.362118700000001,3603.0,3.886296033859253,Culture,Sports
2127,3.0,4506452.0,"Straßburg, Austria",1.0000100135803225,Q660945,Geography.Regions.Europe.Western_Europe,255.0,0.0,135.0,8.0,0.0,11.283783999999999,4.3344817,22.69674,1541.0,3.0000300407409677,Geography,Western_Europe
2128,8.0,4508917.0,Fallout (video game),0.997894287109375,Q60102,Culture.Internet_culture,175.0,147257.82988862589,145.0,32.0,0.0,14.493243,-21.792002,1.0401626,34731.0,7.983154296875,Culture,Internet_culture
2129,11.0,4514028.0,Ted Thompson,0.99567848443985,Q7693798,Culture.Biography.Biography*,65.0,33.412644674869874,15.0,23.0,255.0,16.418919,-7.1053570000000015,-17.967197,7025.0,10.95246332883835,Culture,Biography*
2130,2.0,4514313.0,The Elite (DC Comics),0.993317186832428,Q1212148,Culture.Literature,192.0,5499.0,192.0,16.0,192.0,10.6418915,-11.072476,-22.786034,2754.0,1.986634373664856,Culture,Literature
2131,2.0,4516526.0,Dorothy Mackaill,0.9996179938316344,Q508720,Culture.Biography.Biography*,65.0,5499.0,15.0,18.0,255.0,10.6418915,-21.354329999999997,-20.382482999999997,2678.0,1.9992359876632688,Culture,Biography*
2132,12.0,4521278.0,Kiran Maheshwari,0.983095109462738,Q6414812,Culture.Biography.Biography*,0.0,3311.6246840676195,155.0,2.0,69.0,17.06081,6.206381299999999,16.818747000000002,3027.0,11.797141313552856,Culture,Biography*
2133,12.0,4529108.0,Pacific Division (NHL),0.4946784844398498,Q834546,Geography.Regions.Americas.North_America,34.0,175664.67012385122,94.0,21.0,176.0,17.06081,10.605128,-23.015093,2985.0,5.936141813278198,Geography,North_America
2134,64.0,4536125.0,Semiparametric regression,0.8670457601547241,Q7449609,STEM.Medicine_&_Health,156.0,0.0,77.0,40.0,187.0,50.43919,0.41065687,3.1603993999999997,8853.0,55.490928649902344,STEM,Medicine_&_Health
2135,1.0,4537672.0,"Fly, Eagles Fly",0.9991804361343384,Q5463068,Culture.Media.Music,65.0,0.0,15.0,23.0,255.0,10.0,-19.848616,-14.635242000000002,3204.0,0.9991804361343384,Culture,Music
2136,5.0,4554063.0,Juan Lavalle,0.9732507467269896,Q2528692,Culture.Biography.Biography*,0.0,3664.250000000263,122.0,4.0,154.0,12.567568,-24.254637,10.517842,2350.0,4.866253733634948,Culture,Biography*
2137,1.0,4562821.0,Tamara Taggart,0.9976133108139038,Q7680837,Culture.Biography.Biography*,54.0,0.0,159.0,27.0,0.0,10.0,22.821653,-12.68566,2610.0,0.9976133108139038,Culture,Biography*
2138,1.0,4565926.0,The Hireling,0.9648651480674744,Q1118527,Culture.Media.Media*,145.0,0.0,0.0,1.0,254.0,10.0,20.50818,-24.966955,2677.0,0.9648651480674744,Culture,Media*
2139,2.0,4574970.0,Raleigh McKenzie,1.0000100135803225,Q7286929,Culture.Sports,65.0,0.0,15.0,23.0,255.0,10.6418915,-16.796960000000002,8.482125,4525.0,2.000020027160645,Culture,Sports
2140,8.0,4576118.0,Western Conference (NHL),0.8840492963790894,Q834457,Culture.Sports,34.0,2143.3040417740494,94.0,21.0,176.0,14.493243,-24.419704,-20.945005,3272.0,7.072394371032715,Culture,Sports
2141,9.0,4587431.0,Diana Hart,0.9637899398803712,Q5271184,Culture.Biography.Biography*,192.0,0.0,192.0,37.0,192.0,15.135136,-0.40404132,23.502825,10609.0,8.674109458923342,Culture,Biography*
2142,2.0,4588221.0,Philip Bosco,0.9992778301239014,Q1292127,Culture.Biography.Biography*,192.0,5499.0,192.0,37.0,192.0,10.6418915,2.8718529,23.711197,33361.0,1.9985556602478027,Culture,Biography*
2143,3.0,4589518.0,Rachel Whetstone,0.9990094900131226,Q7279450,Culture.Biography.Biography*,225.0,10997.0,71.0,6.0,228.0,11.283783999999999,-17.740868,-17.715034,3499.0,2.9970284700393677,Culture,Biography*
2144,2.0,4600362.0,Barbara Bush (disambiguation),0.5698626637458801,Q4858792,Culture.Biography.Biography*,190.0,0.0,119.0,0.0,60.0,10.6418915,22.595194,-22.050852,2946.0,1.1397253274917603,Culture,Biography*
2145,1.0,4606886.0,Manny Sanguillén,1.0000100135803225,Q5991595,Culture.Sports,34.0,0.0,94.0,12.0,176.0,10.0,-21.956547,2.1901565,3505.0,1.0000100135803225,Culture,Sports
