Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
47167328,Lo?c_Bruni,13,3,27,0.071332,0.076285,1090.75
57969866,Bound_for_Glory_(2018),25,1,20,0.128453,0.146654,0
18974432,Lady_in_a_Cage,9,1,24,0.105102,0.116048,0
128332,"Wake_Forest,_North_Carolina",3,28,20,0.131863,0.159011,4548.77475
23505254,Independence_Day_(Brazil),31,1,30,0.058775,0.062761,0
9720566,Lakes_of_Covadonga,36,2,29,0.06658,0.070697,26190
8171456,Operation_Cottage,12,3,31,0.058183,0.061771,21830
28058762,Mona_Barthel,32,3,25,0.0786,0.08518,6946.298504
351156,1922_Committee,48,2,22,0.093387,0.100199,4370
56898426,45th_Daytime_Emmy_Awards,22,7,21,0.137267,0.157319,231668.550433
18253974,List_of_Buck_Rogers_in_the_25th_Century_episodes,9,3,23,0.116557,0.132261,4377.650136
2423008,Charley_Boorman,9,2,23,0.116321,0.131983,0
1179476,A._N._Wilson,48,2,20,0.114703,0.127409,1743.553788
40568202,James_Develin,15,4,22,0.123779,0.148135,5577.123075
32400642,Tymal_Mills,41,2,32,0.050123,0.052329,0
47840640,Sierra_Madre_(Philippines),3,3,22,0.112952,0.128219,14640.691984
46478278,List_of_Bangladesh_One_Day_International_cricket_records,41,2,29,0.058962,0.062228,0
2323774,UCI_Mountain_Bike_World_Championships,13,8,27,0.071339,0.076895,14199.916667
3880802,Jewish_feminism,21,3,24,0.080264,0.086159,43610
354888,Mark_McCormack,15,1,21,0.127423,0.150891,0
1111950,Mongolia_national_football_team,45,3,25,0.090254,0.099147,21830
37887194,Takumi_Minamino,46,2,26,0.081739,0.089475,4370
127836,"Havelock,_North_Carolina",3,27,20,0.132789,0.161273,7418.877855
10715548,Little_River_(North_Carolina),3,7,21,0.122777,0.142317,131.998438
35817122,Liam_McHugh,15,3,19,0.150222,0.180195,32422.110128
183068,Old_Sarum,48,3,21,0.105684,0.115811,0
2599746,Russel_L._Honor?,3,1,23,0.109439,0.121468,0
56757944,Miami_Love_Affair,9,2,22,0.130082,0.15349,0
92930,Ron_Barassi,8,13,23,0.104974,0.12395,1293.375515
12771946,NFL_Network_Thursday_Night_Football_results_(2006?present),37,5,20,0.133218,0.156025,12570.793074
4042252,Lomaland,9,1,25,0.094253,0.102576,0
43336676,Marcus_Williams_(cornerback),15,3,21,0.130896,0.154026,27.001709
1619468,Johnson_v._Eisentrager,35,2,21,0.10514,0.116499,0
27562844,Statik_Selektah,42,5,21,0.116991,0.13272,3148.687139
6295852,Malden_Mills,11,1,22,0.101843,0.110517,0
470232,Miguel_Indur?in,36,3,31,0.058769,0.061839,8739
11886458,Mickey_Andrews,19,7,21,0.130994,0.159382,3436.596982
21215062,First_inauguration_of_Theodore_Roosevelt,23,2,25,0.090166,0.097941,0
1577196,Rota_(island),40,4,22,0.112565,0.127985,22189.828018
2009614,Glacier_(wrestler),25,1,24,0.089779,0.095363,0
57926282,Susan_Mikula,11,1,24,0.084627,0.089619,0
48989192,2016_Singapore_Grand_Prix,14,6,24,0.095274,0.105989,258.113724
11578046,1916_Zoning_Resolution,27,4,21,0.109049,0.1225,361.037996
47591008,Charles_C._Johnson,35,1,22,0.094653,0.101412,0
295282,Igor_Gouzenko,35,2,21,0.103267,0.11258,4370
58492984,Alessandra_Biaggi,2,11,22,0.097833,0.107879,4802.112745
29477282,Billy_Long,35,12,23,0.088412,0.098808,5741.20239
3554406,Andrew_Duggan,9,2,23,0.115626,0.131094,4263.532444
43205958,Hurricane_Arthur,3,27,21,0.130396,0.160724,38907.124005
7396792,1996_Lake_Huron_cyclone,3,15,22,0.123238,0.147622,14004.142863
18605898,Weinberger_v._Wiesenfeld,35,1,26,0.070672,0.074618,0
4505682,Mike_Brown_(American_football_executive),37,4,21,0.123996,0.146109,2061.086718
685700,Depok,12,1,26,0.073375,0.077068,0
917398,Katherine_Grainger,13,1,24,0.090544,0.098494,0
691322,Norm_Cash,15,6,22,0.121684,0.1408,660.285037
7260982,Dan_Evans_(tennis),32,6,23,0.098064,0.109342,2178.4
20260944,L_20e_?-class_battleship,30,7,23,0.103814,0.116023,622
5969898,Marc-?douard_Vlasic,34,1,29,0.064559,0.070605,0
53780554,2017_Virginia_Tech_Hokies_football_team,19,8,21,0.132974,0.164733,2036.251139
37765350,Kawann_Short,15,5,22,0.127138,0.152427,5568.082365
40058556,Marlon_Humphrey,37,7,22,0.125517,0.150789,21522.63803
115786,"Hammond,_Louisiana",29,8,21,0.134141,0.16092,246205.335381
29891296,Armored_Command,9,3,22,0.130388,0.154272,10793.6961
3729246,Slovenia_national_basketball_team,32,10,22,0.108324,0.123047,4374
1492904,Anatomy_Act_1832,0,4,27,0.064116,0.067921,1454.666667
53827048,Neomi_Rao,35,5,22,0.099181,0.112082,482.23495
32586304,Kamar_Aiken,37,1,22,0.112887,0.127948,0
3971732,Jitney_(play),22,4,22,0.115348,0.126821,132.278405
57066464,2018_Davis_Cup_World_Group_Play-offs,32,12,23,0.09809,0.110181,16751.033333
15134834,Posse_comitatus,11,3,19,0.127811,0.143838,17468
44775574,2015_Kansas_Jayhawks_football_team,19,8,21,0.135087,0.167974,898.299749
54442616,2017_Austin_Peay_Governors_football_team,19,1,23,0.108693,0.124225,0
31348770,Luke_Parker_(footballer),8,4,24,0.098101,0.112208,2185.389144
2601092,Effects_of_Hurricane_Katrina_in_Mississippi,3,5,22,0.123123,0.142081,156066.949769
6119782,Paul_Stastny,34,1,27,0.073926,0.08051,0
11888804,Mike_Neu,19,3,22,0.122616,0.145004,288.288162
1450156,Dilys_Laye,1,1,27,0.076876,0.081607,0
35479610,Humor_based_on_the_September_11_attacks,5,28,19,0.130287,0.154707,364.234823
27872478,Chris_Scelfo,19,2,22,0.122286,0.143951,1425.672874
4194852,Bill_Fralic,15,3,21,0.127253,0.146441,6217.283792
1311048,The_Bard_(The_Twilight_Zone),9,7,22,0.130482,0.155004,18224.456025
38037292,Kusal_Perera,41,3,30,0.055693,0.058762,4370
41318036,Ricardo_Allen,19,11,23,0.12344,0.144931,12127.931703
47491760,Frank_Mason_III,32,4,21,0.120486,0.138074,8653.995238
53015878,List_of_awards_and_nominations_received_by_Lin-Manuel_Miranda,22,4,21,0.119299,0.131854,311.359641
7954320,Sandy_Descher,9,1,28,0.073286,0.077121,0
13032792,Ukraine_national_basketball_team,32,8,22,0.108316,0.12278,0
8226746,Captain_Chaos,9,5,22,0.130097,0.153995,405.585548
661150,Andy_Hardy,9,2,26,0.087138,0.093632,0
3280302,Juano_Hernandez,9,1,26,0.087181,0.093509,0
961504,Sam_Graves,35,13,23,0.089594,0.100804,173.032727
44018308,Carmella_(wrestler),25,6,21,0.126078,0.141879,26138.110334
49429520,Lio_Rush,25,4,21,0.127572,0.144171,24061.056198
21797686,History_of_rugby_union_matches_between_Argentina_and_New_Zealand,26,5,24,0.079105,0.085973,2266.016667
2246220,EAFF_E-1_Football_Championship,45,4,26,0.082793,0.089737,8739
2523190,Marjorie_Reynolds,9,3,24,0.105506,0.117767,24187.576012
2494762,Barra_da_Tijuca,31,1,26,0.076514,0.081806,0
899392,List_of_television_stations_in_the_United_States_by_call_sign_(initial_letter_K),38,3,22,0.129018,0.14915,71471.599038
92256,Huracan,3,2,22,0.112054,0.126783,17468
2347120,Pat_McCormick_(actor),9,3,23,0.117179,0.133765,0
23421154,Cheyenne_Woods,16,1,23,0.096862,0.106914,0
172608,Gudrun_Schyman,46,2,23,0.101209,0.110813,0
55328020,Michael_the_Black_Man,11,1,18,0.145943,0.169493,0
673256,Black_Knight_(comics),7,4,20,0.113338,0.125251,0
34415530,Kenjon_Barner,19,2,23,0.116126,0.131899,1961.937478
25528212,Nick_Perry_(American_football),15,9,21,0.135258,0.166356,1913.944288
1351968,ElgooG,33,2,24,0.088579,0.094931,0
32032014,Donald_Trump_(song),42,26,20,0.124049,0.143257,133.503549
35075250,Buck_Rogers_in_the_25th_Century_(film),9,1,24,0.104392,0.114888,0
1047708,Barbados_national_football_team,45,8,24,0.096516,0.107518,22977.291816
32128596,IF_Skjold_Birker?d,17,5,29,0.066191,0.072152,1.674359
50632016,Clayton_Fejedelem,37,4,22,0.119078,0.138848,35.717089
53916462,Dylan_Donahue,15,1,23,0.116473,0.134154,0
2746944,Keith_Hellawell,48,1,20,0.114697,0.127256,0
396028,?tienne_Geoffroy_Saint-Hilaire,0,1,27,0.064109,0.067406,0
51591560,2017_Kansas_Jayhawks_football_team,19,11,20,0.140578,0.171057,17955.036802
39684762,Goosebumpz,42,26,20,0.124049,0.143257,133.503549
41981002,C._J._Fiedorowicz,15,1,22,0.11859,0.136599,0
2766942,List_of_NFL_tied_games,15,7,19,0.151068,0.181657,23463.832895
2023922,Wallace_Ford,9,1,28,0.073545,0.07758,0
41395264,Lea_Gabrielle,27,4,23,0.115169,0.13065,41221.686425
7325930,"Pedro_de_Alc?ntara,_Prince_of_Gr?o-Par?",31,10,29,0.062429,0.06815,8742.345238
27287404,Karyn_Polito,35,3,25,0.085612,0.093425,2184.5
21291370,S._E._Cupp,11,5,20,0.127788,0.145179,62910.492654
55135956,2018_WNBA_draft,6,2,22,0.105531,0.118672,665.010638
5587712,Jordan_Lewis,8,10,23,0.104984,0.123855,1633.122059
109622,"Riviera_Beach,_Florida",9,6,22,0.131419,0.155565,343.446153
166446,Brigitte_Boisselier,48,1,22,0.09332,0.099749,0
27120896,2013_Pacific_typhoon_season,3,19,21,0.12733,0.152389,5022.744056
25556852,Strictly_Come_Dancing_(series_1),36,23,24,0.099477,0.113782,393.909091
4073204,NASCAR_on_NBC,15,20,19,0.156314,0.196177,203592.99118
1847804,Tsongas_Center,25,3,21,0.123314,0.137955,0
56027000,2018_Iowa_State_Cyclones_football_team,19,14,20,0.142091,0.177908,12596.176078
1445294,Wendell_Scott,15,2,21,0.13369,0.153983,16014.787308
529304,List_of_rivers_of_North_Carolina,3,35,20,0.131879,0.159848,11459.289249
109676,"Largo,_Florida",25,2,23,0.10378,0.112337,8738
3093634,Global_Forecast_System,3,1,23,0.103434,0.114982,0
744460,Jumbotron,37,1,23,0.105457,0.118301,0
36349606,Todd_Bertuzzi?Steve_Moore_incident,34,2,25,0.086377,0.094482,0
12579378,Daisy_Pearce,8,1,24,0.101767,0.117321,0
53909984,John_Johnson_(safety),15,5,22,0.123134,0.14473,3076.686595
1124758,Saint_Lucia_national_football_team,45,6,25,0.089361,0.098346,0
42553716,Natasha_Howard_(basketball),6,9,22,0.112917,0.130725,877.178462
3863106,"Johns_Island,_South_Carolina",3,3,22,0.120673,0.139497,361.684052
53914210,Deatrich_Wise_Jr.,15,1,23,0.110148,0.126074,0
802098,1985_Atlantic_hurricane_season,3,18,21,0.127975,0.155226,4860.747884
27403920,Oil_for_the_Lamps_of_China_(film),9,2,24,0.1051,0.116116,4370
440578,Yoshi_(video_game),47,1,29,0.064733,0.06764,0
33015386,Victims_of_Terrorist_Attack_on_the_Pentagon_Memorial,5,2,20,0.115696,0.131839,0
44744590,List_of_Evening_Shade_episodes,9,2,21,0.139644,0.164704,0
29580554,2011_end_times_prediction,45,3,23,0.108704,0.123579,1029.169277
5710748,Miss_Kentucky,4,31,21,0.124939,0.146649,2173.212941
616398,Kevin_Tillman,29,2,22,0.114694,0.129279,0
18332952,Steven_Zuber,46,8,23,0.106431,0.122705,11032.599889
9659006,List_of_Davis_Cup_champions,32,8,23,0.09809,0.109876,24012
1129020,PASS_device,5,1,20,0.113971,0.125648,0
28868222,Frederikssund_IK,17,4,30,0.062093,0.066987,0
4308246,Peter_Baker_(golfer),16,1,24,0.088358,0.096191,0
21234616,List_of_Melbourne_Football_Club_players,8,28,22,0.116997,0.142574,73222.885169
26328774,Tulsi_Gabbard,2,8,19,0.128714,0.146302,156778.532913
41743462,Military_career_of_Audie_Murphy,12,5,24,0.104762,0.116797,129885.730043
41949894,Amina_Tyler,21,1,24,0.080233,0.085496,0
3860122,John_Liu,2,12,22,0.098264,0.10892,4507.264418
42573906,Liberty_Park,5,17,19,0.129266,0.151556,1.185996
3246846,Dan_Hawkins,19,11,21,0.134051,0.16813,6631.39023
324168,Larry_Hagman,9,11,23,0.117516,0.135721,20475.993708
56976004,Engility,44,1,24,0.09571,0.103901,0
21120,Neuron,0,2,32,0.048636,0.051144,4370
8622938,"Effects_of_Hurricane_Isabel_in_Maryland_and_Washington,_D.C.",3,6,22,0.12447,0.148283,2747.611251
40914660,Radzi_Chinyanganya,25,3,23,0.104347,0.115088,22417.626195
7786480,Lauren_Grandcolas,5,7,20,0.115504,0.131551,9.25
6638260,Hurricane_party,3,4,22,0.121697,0.142479,4513.961902
23256628,NOAA_Hurricane_Hunters,44,5,21,0.125882,0.147977,39174.744502
25937956,Steve_Harrigan,27,4,22,0.120549,0.139414,20693.44775
445332,Dinah_Shore,9,1,22,0.130035,0.153198,0
31888,U-boat,30,12,22,0.115806,0.133691,91481.03441
13879990,Stephanie_Lemelin,7,1,20,0.113276,0.124336,0
55125766,Donovan_Peoples-Jones,19,3,20,0.134916,0.163218,460.917556
10518880,Banker_horse,3,3,21,0.119234,0.137103,253.835936
263044,Daniel_Alfredsson,34,6,28,0.068987,0.076992,4374.449123
34763628,James_McCann_(baseball),19,1,22,0.129923,0.16089,0
38954222,Margarita_Mamun,13,5,25,0.083119,0.090391,0
53245072,2017_Louisville_Cardinals_football_team,19,4,20,0.142415,0.173886,3294.108816
3015938,Regan_Smith,15,7,21,0.133707,0.160063,4994.411997
7939358,Falling_Man_(novel),5,3,20,0.1155,0.131603,363.501809
34299146,Miss_America_2014,4,41,21,0.124971,0.147755,8699.578775
55278480,ACC_Network,19,15,19,0.1528,0.18915,14795.724444
2497450,List_of_Bangladesh_ODI_cricketers,41,6,28,0.062644,0.066775,12495.6
54004386,NBC_Sports_Gold,19,10,19,0.149707,0.18433,1894.166303
19313622,Effects_of_Hurricane_Ike_in_Texas,3,2,22,0.117725,0.134981,4370
53058388,Katie_Walsh_(politician),35,3,21,0.104547,0.114053,8739
39083998,Corey_Linsley,15,4,21,0.130334,0.154555,1195.262729
5153230,Cooper_v._Aaron,35,1,22,0.096731,0.106537,0
50856816,Brodie_Croft,10,6,22,0.093623,0.103157,4361.7
4629464,"Notre_Dame,_Our_Mother",19,13,20,0.135128,0.164521,6934.311697
14365142,Bobby_Bentley,19,1,22,0.113268,0.128434,0
49002318,Dua_Lipa,22,14,22,0.114406,0.132459,211575.079315
18719812,Niall_McGinn,46,4,23,0.104838,0.118662,3181.545736
1767662,Saddam_Hussein_and_al-Qaeda_link_allegations,12,2,20,0.117763,0.133052,14777.573209
18918414,Devon_Kennard,15,7,21,0.127606,0.151974,3382.446539
51751068,Pedro_Aquino,29,2,23,0.104166,0.116014,4370
3519050,Mount_Davis_(Oakland),15,4,20,0.141388,0.166559,0
2205692,Abbe_Lane,12,1,24,0.104258,0.114894,0
51189858,Lisa_Blunt_Rochester,35,14,23,0.089584,0.100747,6053.770322
49371774,Bad_Aibling_rail_accident,24,3,28,0.068158,0.072043,13104
57312076,Caleb_Wilson,15,2,21,0.127431,0.151044,4370
48326568,Cultural_influence_of_the_September_11_attacks,5,29,19,0.130357,0.155011,456.646712
9078644,Miami_Hurricanes,19,10,20,0.140366,0.176052,11149.184337
58210718,Ariel_Atkins,6,3,22,0.10545,0.118473,711.689848
32300828,Ultimate_Fallout,7,2,19,0.127661,0.143661,0
19547136,Brett_Hudson,9,2,22,0.130039,0.153313,0
31612012,Marcus_Gilchrist,15,6,21,0.132639,0.157672,5854.448362
13167460,North_Alabama_Lions_football,19,8,22,0.131202,0.164525,5906.934211
472060,Joe_Klein,35,2,23,0.086963,0.094409,0
47474640,"Connor_Roberts_(footballer,_born_1995)",46,2,26,0.082734,0.091581,0
4464424,List_of_Pacific_hurricanes,3,10,22,0.121531,0.143481,29.745666
58492298,Tropical_Storm_Mangkhut,3,2,22,0.112954,0.128004,0
6422624,Irene_Worth,19,2,24,0.088595,0.095449,4370
3882910,Redshirt_(college_sports),19,28,21,0.140805,0.182164,73326.19837
1625550,New_London_School_explosion,11,1,23,0.092453,0.099104,0
50393194,Kamu_Grugier-Hill,19,18,22,0.121796,0.14704,2686.291542
1873790,"Spartan_Stadium_(East_Lansing,_Michigan)",19,13,21,0.140078,0.177657,7154.05032
2685660,Disallowance_and_reservation,34,6,24,0.094243,0.104364,6534
49251716,Amila_Aponso,41,1,30,0.055691,0.058495,0
409666,Daniel_Lewin,5,1,20,0.114866,0.127752,0
54380500,Josh_Norris,34,3,28,0.068974,0.076363,0
45569098,Grady_Jarrett,19,10,23,0.122746,0.142905,7337.046432
485002,Grammy_Award_for_Best_Dance_Recording,22,4,23,0.103353,0.115948,30242.985545
2296136,List_of_National_Football_League_seasons,15,20,19,0.154066,0.187812,172471.542254
1000060,PSR_B1919+21,0,5,22,0.09371,0.10135,21830
1492678,Sandhills_(Carolina),3,37,20,0.136462,0.166841,48304.711139
1845294,Front_porch_campaign,23,3,25,0.09017,0.098093,4370
26775162,List_of_Colorado_Buffaloes_head_football_coaches,19,7,21,0.131029,0.159361,178.203283
55190172,Radio_2_Live_in_Hyde_Park,22,6,21,0.127647,0.143876,160780.749543
737696,1997_Atlantic_hurricane_season,3,13,21,0.128283,0.154067,1180.910729
47665400,Denis_Zakaria,46,5,23,0.106164,0.121109,4946.172583
46196004,Isyana_Sarasvati,43,3,26,0.077919,0.083723,8739
5565338,Stroker_Ace,9,14,22,0.134862,0.162276,34794.686795
45646716,Tembo_the_Badass_Elephant,47,2,29,0.064733,0.067755,0
8807662,Miss_Pennsylvania,4,33,21,0.124946,0.146878,5.246978
4805144,Newsmax_Media,35,2,21,0.103267,0.11258,4370
8355186,Jock_Mahoney,9,8,23,0.118209,0.13602,7668.710969
1536572,Emergency_evacuation,3,11,22,0.12564,0.149419,38613.801556
3256132,"Goodbye,_Columbus_(film)",43,1,28,0.067399,0.07085,0
39709150,Berat_Djimsiti,46,4,24,0.095725,0.106702,2294.27391
22215272,Breaking_In_(1989_film),9,2,22,0.130082,0.15349,0
13242702,1968_Detroit_Tigers_season,15,10,21,0.130411,0.155518,11326.608594
450860,WRAL-TV,3,11,21,0.126191,0.149602,3081.664889
923426,Abigail_Campbell_Kaw?nanakoa,23,4,27,0.076491,0.081844,0
434842,Plus-minus,34,8,26,0.079825,0.089648,310424.75
42136134,Germain_Ifedi,15,8,21,0.133568,0.16121,4835.985976
14829354,LGBT_rights_in_Nepal,21,4,20,0.116803,0.130338,3488.458318
6169082,Cop_and_a_Half,9,4,22,0.130093,0.153757,4373.659524
16653302,Yellowstone_Kelly,9,3,25,0.093905,0.10211,30558
3871710,Andrew_Jarman,8,2,25,0.084996,0.093664,0
2198,Abdulaziz_al-Omari,5,12,19,0.129769,0.150256,5756.343017
17601078,List_of_New_York_Jets_head_coaches,15,19,20,0.140101,0.170881,3896.974735
55118030,Malik_Rosier,19,1,22,0.119205,0.139082,0
4270184,Creative_Arts_Emmy_Award,22,9,21,0.127405,0.143034,12632.892632
23920548,Six-red_World_Championship,13,2,28,0.066592,0.07059,4370
342306,Jason_Donovan,22,8,22,0.116887,0.132181,187704.359569
6077234,List_of_Delaware_hurricanes,3,22,22,0.126972,0.154608,8973.194866
43640966,Scott_Sorensen,10,3,22,0.093619,0.102852,0
1587360,Hurricane_Carol,3,26,21,0.13392,0.164036,26142.021966
1516424,Bert_Parks,4,1,22,0.111131,0.124959,0
38892642,Chiney_Ogwumike,6,2,23,0.097454,0.108481,24.072109
34539116,Burke_&_Hare_(disambiguation),0,1,26,0.068437,0.071864,0
34201748,List_of_English_Twenty20_cricket_champions,41,1,32,0.050122,0.052215,0
1434052,2005_Glendale_train_crash,24,3,27,0.073128,0.077622,0
32575736,Collin_Klein,19,3,22,0.124633,0.150053,4441.116434
4973258,John_Chavis_(American_football),19,11,21,0.136164,0.169309,56520.234261
13396282,I_Still_Dream_of_Jeannie,9,5,24,0.106167,0.119071,37.717897
51569610,Joey_Carbery,26,3,24,0.079084,0.085189,2174.175
57682686,Jordin_Canada,6,8,22,0.111004,0.126514,0
47563916,Adolphus_Washington,15,5,22,0.124743,0.149557,1186.763104
92596,Sayonara,47,2,22,0.130369,0.1541,57190.144991
38174410,2013_Notre_Dame_Fighting_Irish_football_team,19,16,20,0.141686,0.177235,22414.781402
54779328,Sijara_Eubanks,29,3,25,0.087558,0.095471,6550
55976852,A._J._Brown_(American_football),15,5,21,0.131764,0.155149,3642.481882
2887772,Raider_Nation,15,5,19,0.147994,0.175595,6823.790339
38319788,Brian_Winters_(American_football),15,11,21,0.136897,0.165157,4958.932535
1989110,Celebrity_Jeopardy!_(Saturday_Night_Live),9,2,22,0.130043,0.153351,4370
28201300,Nikola_Mekti?,32,4,26,0.077631,0.084662,3372.499346
41378792,2014_Green_Bay_Packers_season,15,26,20,0.146934,0.183052,15386.269771
11493826,Ledbetter_v._Goodyear_Tire_&_Rubber_Co.,35,1,24,0.082293,0.088744,0
47762776,Zach_Vigil,37,1,22,0.117235,0.13384,0
939252,Hinduism_and_LGBT_topics,21,10,20,0.116997,0.13173,72186.762562
6162554,Vanessa_Marquez,15,1,23,0.10432,0.115741,0
2218308,Belinda_Lee,12,1,31,0.058171,0.06119,0
3252876,Celia_Keenan-Bolger,19,1,25,0.081386,0.086601,0
1019702,Travis_Tomko,25,2,21,0.119172,0.132521,0
44680168,Philip_Montgomery,19,1,23,0.110359,0.128343,0
986880,Hurricane_Janet,3,28,21,0.134121,0.164143,5786.142569
3168368,Cygnus_Loop,0,3,24,0.078936,0.083496,2184.5
493920,Lockheed_WP-3D_Orion,44,4,22,0.114036,0.130568,2146.78495
57275042,"Jack_Hughes_(ice_hockey,_born_2001)",34,3,29,0.064572,0.071177,10.084085
436040,Pee_Dee_River,3,12,21,0.134211,0.160214,7997.566035
1089708,Ethiopia_national_football_team,45,18,23,0.110045,0.127933,4738.981551
57265396,Trenton_Cannon,15,11,22,0.129534,0.154883,4310.047157
393676,Philipp_Lenard,0,2,23,0.085677,0.091132,0
298778,Pedro_Albizu_Campos,2,1,24,0.095362,0.104325,0
40594,Pseudonym,21,6,20,0.120673,0.136856,70811.599552
245926,Self-driving_car,0,3,30,0.053857,0.056998,65354
39479258,John_J._Studzinski,35,2,23,0.08972,0.098165,4370
38211738,Mallory_Hagan,4,22,22,0.111219,0.127697,1969.811031
23129676,Kristine_Miller,9,5,24,0.104099,0.116363,10969.755683
50007006,2016_Virginia_Tech_Hokies_football_team,19,11,21,0.130035,0.161214,4514.230986
2873118,Reggie_Duff,41,1,22,0.099551,0.108165,0
33131536,Kentucky?Tennessee_rivalry,19,7,21,0.136007,0.165517,29018.349886
1710716,The_End_(1978_film),9,9,22,0.131061,0.155919,2789.267533
3301836,Mike_Furrey,15,5,22,0.121013,0.14335,8216.998511
8203606,Multi-purpose_stadium,46,7,21,0.134459,0.163349,211655.131303
32803558,Governors_Ball_Music_Festival,22,2,21,0.118829,0.136354,107834.790788
179444,Leslie_Charteris,9,1,27,0.079814,0.084897,0
30857138,Wale_discography,22,1,23,0.102663,0.114079,0
2521762,Bear_Down,19,3,21,0.126329,0.151269,84.960509
413364,Sporting_News,15,24,20,0.146026,0.186045,124293.840792
4377176,Minder,12,1,30,0.061745,0.065227,0
56476,Rett_syndrome,0,1,32,0.048635,0.050991,0
9631840,List_of_destroyed_libraries,31,3,30,0.058793,0.063733,2.904762
689948,The_Horse_Soldiers,9,2,24,0.1036,0.114533,34904
11691982,"Goodbye,_My_Fancy",9,3,27,0.079396,0.085025,26198
41476372,Tyler_Boyd_(American_football),37,10,22,0.119531,0.140856,83.375516
3528564,Chase_Blackburn,46,2,21,0.123342,0.138639,8230.174313
58441638,Carlos_Ramos_(umpire),32,5,21,0.111021,0.124558,100921.069027
1992736,Miss_Texas,4,35,20,0.141934,0.170527,290998.816946
22048098,Korean_Air_Flight_85,5,34,19,0.13031,0.155394,10962.54657
2349668,Ericka_Dunlap,4,22,22,0.111219,0.127697,10.97955
2517138,Inside_9/11,5,4,20,0.115565,0.132032,30.332937
12281786,SMU?TCU_football_rivalry,19,3,21,0.119289,0.137744,699.622893
565896,Exploding_head_syndrome,0,1,32,0.048635,0.050991,0
58221136,List_of_international_goals_scored_by_Romelu_Lukaku,46,3,23,0.106384,0.119747,8739
49307724,List_of_international_goals_scored_by_Neymar,46,1,24,0.096157,0.105659,0
2276244,Justin_Allgaier,15,5,20,0.138634,0.166121,1207.117118
4577630,Port_Authority_of_New_York_and_New_Jersey_Police_Department,5,3,20,0.115519,0.131656,23.510589
2600454,Swarm_(comics),7,9,19,0.127744,0.14477,4370.485714
8988726,Skenderaj,46,3,25,0.090585,0.10069,2184.5
3103340,Unitary_executive_theory,35,2,21,0.105153,0.116625,4200.279077
3824884,Ashok_Row_Kavi,21,3,20,0.116797,0.130185,10.719048
7309412,Sam_Hurd,15,1,22,0.114481,0.131113,0
33444872,Matt_Wile,15,3,23,0.105491,0.11818,8738
29682738,Emma_Soyer,12,1,32,0.054964,0.057305,0
19607066,Anta_Sports,32,1,23,0.103136,0.115689,0
1257398,A._J._Pierzynski,15,5,20,0.140335,0.172264,10319.47598
2087262,Antoine_Winfield,37,2,20,0.131764,0.151712,282.772691
2746628,Hong_Kong_tropical_cyclone_warning_signals,3,4,22,0.120453,0.141239,9.209313
23730912,Fox_Nation,27,4,23,0.120603,0.138537,14956.217702
15125546,Apogee_Stadium,19,8,20,0.141269,0.176572,10706.058886
838442,James_Brown_(sportscaster),15,19,20,0.154087,0.191624,202155.612232
52996252,2019_UEFA_European_Under-21_Championship_qualification_Group_7,46,9,24,0.095866,0.108965,7974.36902
52795840,Caleb_Brantley,19,3,21,0.126348,0.150424,4370
6088288,Miss_New_York,4,37,21,0.124964,0.147373,2023.390011
5929904,2001_uprising_in_Herat,5,2,20,0.114821,0.126975,0
1329884,Frontiero_v._Richardson,35,2,25,0.076045,0.08117,4370
4105328,Hurricane_Helene_(1958),3,28,21,0.137678,0.170743,170367.527059
128120,"Oriental,_North_Carolina",3,2,21,0.128366,0.150326,0
26101264,Marty_Griffin_(journalist),19,1,22,0.122629,0.143142,0
2100956,Set_list,22,2,26,0.080373,0.086093,0
571376,SMS_Bayern,30,10,23,0.103822,0.116366,2437.492857
41035064,Delusional_Thomas,42,25,20,0.124046,0.143143,0
1586410,Matt_Vasgersian,15,7,21,0.137747,0.166807,25706.404807
43980020,Mattias_Karlsson_(politician),46,3,24,0.091926,0.099124,0
5083422,Battle_in_Outer_Space,11,6,19,0.127472,0.143277,30554
33741142,Air_Force_Day_(Pakistan),21,1,28,0.062677,0.066292,0
17960590,Magne_D?hli,13,1,26,0.076743,0.081897,0
55675302,Amy_Dowden,36,22,24,0.099474,0.113667,0
57261240,Benny_Snell_Jr.,19,5,21,0.13408,0.160635,30297.39876
23967698,Kim_Little,19,3,25,0.09432,0.105085,8738
17884440,Emma_Andersson,34,2,29,0.064558,0.070704,0
48306370,Shou-Lao,7,7,21,0.101836,0.110956,0
507468,Aggie_Yell_Leaders,38,3,23,0.112838,0.128861,0
7315200,Ed_Sabol,27,2,20,0.127524,0.143259,0
1731114,Smokey_and_the_Bandit_Part_3,9,10,22,0.130248,0.155041,1938.457734
7224514,Rebecca_Lowe,19,1,19,0.141727,0.165963,0
3106144,Sway,22,2,25,0.089787,0.096888,0
56414396,2018_Maryland_Terrapins_football_team,19,7,21,0.13543,0.165084,10666.918342
2491936,PENTTBOM,5,36,19,0.131006,0.156849,8974.961468
12511698,Notre_Dame_Leprechaun,19,17,20,0.13564,0.166856,12423.331622
34438832,Raheem_Mostert,19,4,21,0.134575,0.162458,6846.414471
33033512,Howard_Lutnick,5,1,22,0.093051,0.099645,0
46545116,Facebook_Safety_Check,47,2,24,0.095574,0.10438,4370
