Id,Label,timeset,modularity_class,wID,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
37250920,Magomedrasul_Khasbulaev,,4,37250920,3,26,0.095188,0.111938,12578.573827
8942480,Arwa_Damon,,5,8942480,3,25,0.104783,0.114456,1369.625796
40650202,Patrick_Baumann_(basketball),,40,40650202,1,25,0.084872,0.092087,0
55773426,Cycling_at_the_2018_Summer_Youth_Olympics,,30,55773426,30,25,0.083872,0.097991,428.900129
53555438,2019_UEFA_European_Under-21_Championship_qualification_Group_8,,7,53555438,12,21,0.107017,0.123125,44151.809277
13950816,John_Fugh,,5,13950816,3,25,0.088282,0.094244,0
125444,"Sayreville,_New_Jersey",,18,125444,2,21,0.096401,0.103136,13932
1816406,Torridge_and_West_Devon_(UK_Parliament_constituency),,19,1816406,1,23,0.090689,0.097112,0
55173592,Rowing_at_the_2018_Summer_Youth_Olympics,,30,55173592,32,25,0.083901,0.098497,2747.039873
4046524,Curt_Menefee,,8,4046524,6,23,0.125578,0.145661,21720.841517
610672,HMS_Resolute_(1850),,5,610672,1,26,0.079959,0.085427,0
2407846,Heath_Herring,,4,2407846,2,26,0.092968,0.108562,0
413018,Bob_Livingston,,5,413018,1,24,0.094269,0.104023,0
58379044,Vanity_Fair_(2018_TV_series),,43,58379044,1,22,0.094396,0.101496,0
1638760,AsiaWorld?Expo,,31,1638760,3,26,0.075717,0.081391,184319
45468182,Rafael_Santos_Borr?,,17,45468182,2,24,0.085413,0.093916,16035.219218
49736774,Channel_4_F1,,9,49736774,1,30,0.066159,0.069483,0
7993980,Brian_VanGorder,,25,7993980,4,26,0.100567,0.115732,1529.243688
3831326,Aric_Almirola,,9,3831326,7,24,0.109393,0.1229,14952.367217
41780702,List_of_international_cricket_centuries_by_Virat_Kohli,,21,41780702,4,32,0.056744,0.062231,7.085714
307050,Jana_Novotn?,,37,307050,3,28,0.070329,0.076417,4646
54221354,I_Am_Bolt,,15,54221354,1,22,0.113209,0.125762,0
4309578,Ron_Clements,,2,4309578,3,23,0.084629,0.091304,0.5
32913466,Visa_requirements_for_Comorian_citizens,,45,32913466,10,20,0.110756,0.125561,1287.056095
4689266,History_of_the_New_York_Giants,,25,4689266,10,23,0.114475,0.130661,16581.309497
58626204,Charles_Aznavour_filmography,,34,58626204,15,22,0.086044,0.094568,26.916667
43497974,Matt_Olson,,8,43497974,9,25,0.106666,0.122919,19213.975403
13711238,Agdam,,23,13711238,1,27,0.069751,0.074332,0
41449526,Julius_Ashkin,,36,41449526,2,25,0.084223,0.093064,3.5125
52945412,One_of_Us_(book),,28,52945412,11,20,0.094705,0.106507,506.372288
166470,Ricin,,39,166470,7,23,0.098391,0.107158,18572.333333
49105496,Tim_Williams_(American_football),,1,49105496,12,24,0.107497,0.133464,2678.368594
1442288,Elections_in_Luxembourg,,28,1442288,7,23,0.07578,0.083138,9029.706968
12755082,Saturday_Night_Live_(season_18),,2,12755082,6,24,0.093701,0.1017,204.247053
10220802,Second-Hand_Hearts,,16,10220802,1,24,0.095961,0.10379,0
35737834,Brian_Idowu,,23,35737834,1,24,0.088053,0.096375,0
258776,Norman_Thomas,,28,258776,4,22,0.081629,0.090095,37143.732858
56379924,Pakistan_at_the_2018_Summer_Youth_Olympics,,30,56379924,16,26,0.078069,0.090303,0.78514
46404310,Quandre_Diggs,,1,46404310,5,24,0.116487,0.143639,105042.673247
5385470,Northwestern_Wildcats,,2,5385470,4,24,0.10259,0.113843,19997.445571
43936014,Chris_Boswell,,1,43936014,7,24,0.110477,0.133294,146952.048241
3006850,?ngel_Hern?ndez_(umpire),,8,3006850,5,25,0.102778,0.115585,9665.068777
413134,"Crawfordville,_Florida",,6,413134,5,20,0.101749,0.119492,0
2853736,Roberto_Clemente_Jr.,,2,2853736,4,22,0.10364,0.114759,160.871622
640182,John_Sedgwick,,5,640182,1,24,0.10283,0.113327,0
31323792,Visa_requirements_for_Libyan_citizens,,45,31323792,20,20,0.109064,0.124546,934.08371
46246122,Moussa_Marega,,17,46246122,3,25,0.084594,0.093593,12467.804612
483608,Kumyks,,4,483608,14,27,0.087412,0.101023,54484.220275
42819016,Name_of_The_Church_of_Jesus_Christ_of_Latter-day_Saints,,27,42819016,8,24,0.104648,0.119264,20210.367744
25740,Robert_E._Lee,,25,25740,7,26,0.092433,0.102584,111089
51172702,Riley_Dixon,,1,51172702,4,25,0.092135,0.104701,0
8964016,Bud_Foster,,25,8964016,4,25,0.107707,0.124214,48955.716163
2487040,Ernie_Stautner,,1,2487040,3,25,0.096932,0.111429,0
1198154,Malawi_national_football_team,,11,1198154,19,24,0.094936,0.111309,3290.224487
2583766,Checked_swing,,2,2583766,2,24,0.098106,0.106778,0
1328394,Peter_Purves,,44,1328394,12,22,0.102576,0.116645,137372.120891
7350776,Mark_Porter_(racing_driver),,24,7350776,3,29,0.071667,0.078966,2.611111
34518026,Jean_Wyllys,,35,34518026,1,27,0.077117,0.082176,0
11966652,Chabad_house,,13,11966652,1,29,0.077834,0.083979,0
3008542,Gypsy_(Fleetwood_Mac_song),,4,3008542,1,30,0.068526,0.073182,0
24259132,Abdul_Latif_Jameel_Poverty_Action_Lab,,29,24259132,4,28,0.077897,0.083934,9369.761484
908910,Sunday_shopping,,29,908910,1,25,0.079987,0.084949,0
48328566,Sylhet_Sixers,,15,48328566,3,25,0.084622,0.090175,9285
185438,Dreadlocks,,43,185438,1,22,0.098291,0.105897,0
994480,Washington_Huskies,,25,994480,6,24,0.111922,0.127118,245198.656348
1593342,Jorge_de_la_Rosa,,8,1593342,3,25,0.09986,0.112956,871.137033
891406,"Indianola,_Texas",,6,891406,1,21,0.095505,0.108647,0
11718710,H?vard_Nordtveit,,38,11718710,11,24,0.094157,0.105125,20.659651
16917052,Kacy_Rodgers,,1,16917052,2,25,0.094052,0.109768,4646
147456,Clemson_University,,5,147456,11,21,0.112181,0.134209,399599.34095
4442636,David_Lodge_(actor),,33,4442636,3,25,0.070839,0.075571,32490
2367454,Barry_Sullivan_(American_actor),,33,2367454,2,34,0.043379,0.04509,4646
4125168,Monday_Night_Countdown,,8,4125168,7,23,0.114534,0.137577,34192.067653
32439080,Ryu_So-yeon,,15,32439080,3,25,0.084696,0.090279,9290
24431876,Australian_soccer_league_system,,15,24431876,1,23,0.104927,0.11647,0
36085236,1966_NASA_T-38_crash,,0,36085236,8,25,0.088093,0.099474,0
43027848,Javy_Ayala,,4,43027848,3,26,0.093003,0.108983,645.347269
7197762,James_Graham_(rugby_league),,32,7197762,11,24,0.115476,0.130735,100637.56472
55402520,2017_Supercheap_Auto_Bathurst_1000,,24,55402520,25,28,0.077177,0.088103,1496.803939
23766214,North_Florida,,6,23766214,40,19,0.11058,0.137267,3382.213763
54667786,Brandon_Zylstra,,1,54667786,3,25,0.100873,0.124576,7.203648
58712362,VBS_Mutual_Bank,,10,58712362,1,32,0.05194,0.054824,0
928610,Jilly_Cooper,,18,928610,2,20,0.115932,0.129014,2486.847363
51767726,2016_Supercheap_Auto_Bathurst_1000,,24,51767726,29,28,0.077182,0.088533,4115.315708
98350,Soyuz_1,,0,98350,22,24,0.093454,0.107441,561.487074
51051066,Alexandra_Bech_Gj?rv,,28,51051066,2,20,0.09468,0.105431,0
1083180,Gary_Paffett,,9,1083180,4,26,0.089816,0.097467,70531
9327970,Guantanamo_Bay_attorneys,,5,9327970,1,24,0.096449,0.106381,0
45624876,Felise_Kaufusi,,32,45624876,4,24,0.110559,0.122974,4077.310387
109848,"Miramar_Beach,_Florida",,6,109848,5,20,0.099659,0.116668,0.738143
40828896,NJPW_Power_Struggle,,44,40828896,5,27,0.080947,0.089977,5.709524
39164980,Leslie_Smith_(fighter),,4,39164980,3,26,0.093225,0.109495,1802.37432
9338058,Andy_Harris_(politician),,29,9338058,4,24,0.090482,0.097866,6656.988963
57264522,Tre_Flowers,,1,57264522,3,24,0.103776,0.127864,125.304855
2260442,Paulo_Autuori,,7,2260442,3,27,0.074665,0.079967,9290
32520034,Geir_Lippestad,,28,32520034,14,20,0.094829,0.107351,6170.618423
38056618,Political_positions_of_Elizabeth_Warren,,18,38056618,3,23,0.102637,0.113365,37119
2590316,John_Hollins,,38,2590316,1,25,0.076456,0.081244,0
25614838,List_of_Padma_Bhushan_award_recipients_(1960?1969),,10,25614838,4,27,0.070018,0.077092,85063
1750016,Borislav_Stankovi?,,40,1750016,4,24,0.092742,0.10287,4646
4368368,47th_Academy_Awards,,16,4368368,5,26,0.081441,0.087796,51022
58685740,2018_Summer_Youth_Olympics_medal_table,,30,58685740,21,26,0.078076,0.090841,109.18103
9856448,Mabahith,,18,9856448,15,20,0.11828,0.134191,110821.829418
6178750,Joseph_Petrosino,,13,6178750,1,23,0.102228,0.112676,0
53914432,Juli?n_Davenport,,1,53914432,2,25,0.100798,0.124107,7.203648
54450800,Charlie_Ward_(fighter),,4,54450800,2,25,0.097957,0.11444,26067.743667
58015998,Mohamed_Ali_Camara,,17,58015998,3,31,0.055747,0.058818,0
52737054,Timeline_of_the_2017_Atlantic_hurricane_season,,6,52737054,4,21,0.099706,0.118555,13.965314
5092142,Laboratory_of_Molecular_Biology,,36,5092142,5,25,0.085244,0.095284,1821.449426
25069064,Avar?Andic_languages,,4,25069064,7,28,0.080401,0.090051,203.491428
390266,Brady_Anderson,,8,390266,1,26,0.091057,0.100504,0
52357056,Solidariedade,,35,52357056,20,25,0.091137,0.101767,92.598481
192060,Soyuz_7K-T_No.39,,0,192060,24,24,0.093454,0.107602,7219.720939
33845294,Effects_of_Hurricane_Andrew_in_Florida,,6,33845294,12,20,0.111151,0.134381,129044.583141
3031886,Bloody_Sunday_(film),,33,3031886,4,20,0.109625,0.126022,255292.049433
1096008,Liz_Barker,,44,1096008,11,22,0.101636,0.114568,24845.753143
30874442,Ministry_of_Defence_Police,,18,30874442,13,18,0.129223,0.152311,944980.714916
7703414,Hurricane_Michael_(2000),,6,7703414,6,21,0.098679,0.116798,7.321473
38239796,Disney_Infinity_(video_game),,8,38239796,1,23,0.10445,0.114964,0
44409338,Zubaira_Tukhugov,,4,44409338,3,26,0.093369,0.109846,896.005916
53335182,Anton_de_Pasquale,,24,53335182,15,28,0.077156,0.086866,2.441147
1953702,Dargins,,4,1953702,10,27,0.085591,0.098227,22379.839052
2554110,Pixie_Geldof,,43,2554110,3,20,0.118256,0.132312,5809.024806
17062594,Rita_Benson_LeBlanc,,1,17062594,13,22,0.106309,0.127501,122.831657
24351508,Ram_Sampath,,10,24351508,1,31,0.054782,0.058238,0
33909716,Visa_requirements_for_Cambodian_citizens,,45,33909716,3,20,0.110677,0.12408,86.483535
19541494,Cloud_computing,,8,19541494,4,23,0.113281,0.128605,18577
3300638,ASEAN_Para_Games,,30,3300638,2,26,0.080391,0.090299,14586.439975
32773374,Devante_Smith-Pelly,,13,32773374,3,28,0.076071,0.081617,0
105362,And_When_the_Sky_Was_Opened,,5,105362,2,26,0.079258,0.084317,4646
47795322,Sergi_Can?s,,22,47795322,2,22,0.099612,0.110688,0
42754100,Reggie_Ragland,,1,42754100,15,24,0.107227,0.135849,60890.97404
89272,Dodge_City_(film),,25,89272,1,28,0.078017,0.083453,0
7266598,Des_Hasler,,15,7266598,2,24,0.095397,0.104516,0
615836,Raymond_Kopa,,17,615836,2,26,0.079296,0.085211,0
29899036,2011_National_League_Division_Series,,8,29899036,24,24,0.119059,0.142271,90735.15509
297114,List_of_beaches,,15,297114,3,24,0.095005,0.103647,9291
297882,Isla_de_la_Juventud,,6,297882,7,20,0.102844,0.123143,1898.122363
4851596,Red_(2002_film),,10,4851596,1,29,0.061494,0.066705,0
8284684,List_of_undefeated_NCAA_Division_I_football_teams,,25,8284684,3,26,0.095488,0.111278,4646
3604328,Vairamuthu,,10,3604328,13,28,0.065523,0.073602,161856.333333
760812,Barysaw,,38,760812,3,24,0.091958,0.101753,45055.906587
12713118,Shaw_(name),,8,12713118,1,27,0.087537,0.09599,0
47313324,Always_Together,,16,47313324,1,30,0.061451,0.063939,0
1796258,Jackie_Blanchflower,,23,1796258,6,22,0.085252,0.091994,0.2
27386042,Aaron_Williams_(American_football),,1,27386042,1,25,0.100606,0.122468,0
1092100,Brian_Little,,22,1092100,6,22,0.10511,0.118142,24498.02069
58665246,Paktia_Panthers,,15,58665246,4,25,0.084608,0.090136,0
2317280,Jean_Brooks,,33,2317280,1,31,0.049799,0.051547,0
355774,Bautzen,,7,355774,3,24,0.083354,0.092256,0
3403910,Chemmy_Alcott,,43,3403910,1,21,0.108847,0.118879,0
47392864,Kingdom_of_Norway_(872?1397),,18,47392864,4,21,0.092082,0.099764,1815.07333
30592,Partial_Nuclear_Test_Ban_Treaty,,5,30592,3,23,0.104125,0.118073,9291
6271352,Super_heavyweight_(MMA),,4,6271352,4,25,0.093531,0.106933,1924.66347
27470774,Metal_Storm,,45,27470774,3,24,0.082308,0.087954,37119
33800008,History_of_the_Philadelphia_Athletics,,8,33800008,5,25,0.10861,0.124802,3093.55737
6180602,Tomer_Hemed,,15,6180602,2,23,0.096006,0.106212,4299.207198
109994,"Douglas,_Georgia",,1,109994,1,24,0.101299,0.118154,0
24327480,List_of_Sri_Lanka_Test_cricket_records,,21,24327480,3,33,0.053715,0.058295,4646
362160,Gemini_5,,0,362160,12,25,0.090056,0.103549,3030.876455
41188688,Dia_Saba,,15,41188688,1,26,0.075505,0.080021,0
3795786,Ivan_Lyon,,33,3795786,7,20,0.10859,0.12362,7649.916667
37497300,James_Allison_(motorsport),,36,37497300,2,26,0.078194,0.0846,4646
44019298,Ilzat_Akhmetov,,26,44019298,9,25,0.085501,0.092917,0
25978674,Visa_requirements_for_Eritrean_citizens,,45,25978674,9,20,0.110735,0.125264,923.522286
4397048,Twilight_phenomena,,0,4397048,1,29,0.065998,0.070004,0
4149880,NatWest_Three,,18,4149880,1,20,0.103883,0.113917,0
56978058,2018?19_Scottish_Challenge_Cup,,23,56978058,3,23,0.07958,0.085308,14979.408017
19001052,Damir_Skomina,,38,19001052,2,24,0.089646,0.097889,4646
1152380,Don_Panoz,,9,1152380,2,25,0.098493,0.107456,0
54061378,Niko_Price,,4,54061378,2,26,0.09297,0.108598,0
45515914,Mirsad_Bekti?,,4,45515914,2,26,0.092968,0.108562,0
54145136,Jacob_Hollister,,1,54145136,6,26,0.091894,0.10783,0
10179262,Logos_and_uniforms_of_the_New_York_Giants,,25,10179262,7,23,0.114284,0.129629,0
850884,Mike_Lowell,,8,850884,6,24,0.101251,0.115196,29376.999889
1547794,Chili_Davis,,8,1547794,4,25,0.099715,0.112948,4653.596112
629570,Don_Newcombe,,8,629570,4,25,0.103476,0.116861,9097.633141
54393400,Justin_Hardee,,1,54393400,6,24,0.102776,0.121567,227.874198
1115368,Maldives_National_Defence_Force,,18,1115368,1,21,0.105931,0.11472,0
109186,"Wewahitchka,_Florida",,6,109186,6,20,0.09968,0.117027,3.492834
36336870,J?nis_Bord?ns,,14,36336870,1,30,0.06498,0.069202,0
58532952,The_Woman_Who_Fell_to_Earth,,12,58532952,7,25,0.079219,0.0866,74199.55079
41850886,Meng_Hongwei,,28,41850886,8,24,0.074635,0.082257,19496.88861
54745372,Sam_Cosgrove,,17,54745372,2,28,0.062844,0.066036,4646
4239844,Martha_Raddatz,,5,4239844,1,26,0.095999,0.103795,0
1083920,Angola_national_football_team,,11,1083920,20,24,0.094783,0.110986,11020.320199
28226,Show_business,,35,28226,1,29,0.066817,0.069898,0
25970286,Visa_requirements_for_Bahraini_citizens,,45,25970286,12,20,0.111825,0.127693,57260.289007
618126,Alpilles,,34,618126,1,23,0.07921,0.084235,0
1421422,Marcos_Baghdatis,,37,1421422,7,24,0.089474,0.098007,6066.42784
53564178,2017_Chicago_Marathon,,29,53564178,3,27,0.082,0.088309,2321.5
52446900,Tom_Allen_(American_football),,25,52446900,2,26,0.101465,0.11837,2175.663306
4127878,Annapurna_Devi,,10,4127878,6,29,0.06148,0.066906,5416.333333
33344524,Plastique_(comics),,40,33344524,2,22,0.099371,0.107858,0
16970872,Yasushi_Nagao,,28,16970872,2,22,0.094785,0.102465,0
1123606,Queensland_Police_Service,,18,1123606,4,20,0.113794,0.125452,4646
37559898,List_of_piers_in_the_United_Kingdom,,22,37559898,3,25,0.082638,0.08727,2322.5
168210,Continental_Army,,5,168210,6,23,0.103923,0.116309,47547.692742
33014928,List_of_accidents_involving_sports_teams,,23,33014928,5,21,0.098418,0.107679,32888.740603
54597036,Beach_handball_at_the_2018_Summer_Youth_Olympics,,30,54597036,30,25,0.084557,0.099661,12480.820043
55674876,2018_Speedway_Grand_Prix,,9,55674876,3,32,0.058448,0.061195,9290
58742008,2018_European_Open_?_Singles,,37,58742008,2,24,0.090509,0.099786,0
6574818,Motorsport.tv,,24,6574818,2,29,0.071657,0.078554,4646
17913706,2005_SEC_Championship_Game,,25,17913706,4,25,0.103878,0.121435,4646
43714494,Visa_requirements_for_Antigua_and_Barbuda_citizens,,45,43714494,19,21,0.10909,0.123789,1520.826434
81512,Bertie_Wooster,,16,81512,3,25,0.078649,0.08354,0
51505232,Jalen_Richard,,1,51505232,7,23,0.110451,0.132271,9840.340924
53334170,Soyuz_MS-11,,0,53334170,27,24,0.093548,0.108702,3077.007787
53567442,Laurel_Hubbard,,15,53567442,3,23,0.10191,0.111433,4646
15444902,Sean_Sherk,,4,15444902,4,26,0.093257,0.109704,691.457983
10798944,Eugene_Chung,,1,10798944,5,26,0.094428,0.111508,4695.674826
37851156,Ryan_Pressly,,42,37851156,7,26,0.093392,0.103791,0
58688460,Athletics_at_the_2018_Asian_Para_Games,,30,58688460,7,28,0.067582,0.074572,682.203912
3625338,Roxanne_Modafferi,,13,3625338,2,25,0.093688,0.105515,46704.429971
3094892,Barney_Harwood,,44,3094892,11,22,0.101636,0.114568,24845.753143
11962934,Glossary_of_baseball_(T),,2,11962934,1,24,0.0931,0.100843,0
9202850,Robert_Flores,,8,9202850,1,25,0.091943,0.101283,0
30957558,Tai_Wesley,,27,30957558,1,26,0.097638,0.109057,0
5574200,Papah?naumoku?kea_Marine_National_Monument,,29,5574200,3,25,0.079979,0.084992,9291
535692,Timeline_of_United_States_history_(1990?2009),,6,535692,2,20,0.10399,0.121564,0
34664722,Marko_Livaja,,7,34664722,1,23,0.092054,0.102635,0
58422074,Quintet_(grappling),,4,58422074,2,28,0.079774,0.087714,136.003645
700640,Raven_(DC_Comics),,40,700640,6,22,0.09948,0.108566,2819.795746
54095732,2017_United_States?Saudi_Arabia_arms_deal,,18,54095732,1,23,0.097772,0.106182,0
36850470,Branimir_Hrgota,,7,36850470,1,23,0.092054,0.102635,0
48860044,2016_Under-19_Cricket_World_Cup_squads,,21,48860044,3,32,0.056715,0.061352,4646
47656468,Sophia_Fl?rsch,,9,47656468,3,28,0.076179,0.081032,0
1854100,Felix_Aylmer,,33,1854100,2,28,0.058539,0.061639,13932
36718424,Barbara_Haas,,37,36718424,2,26,0.076428,0.083105,0
40507436,Miguel_Borja,,17,40507436,4,26,0.07722,0.085242,79405.181806
12758968,Jarrod_Sammut,,32,12758968,1,29,0.066653,0.069612,0
1079348,Anthony_Davidson,,24,1079348,4,25,0.099877,0.11274,279115.72515
12247002,Kostas_Mitroglou,,7,12247002,10,21,0.113508,0.133227,143676.75261
2870426,Gary_White_(football),,11,2870426,3,23,0.10202,0.115342,0
58709334,Power_Struggle_(2018),,44,58709334,7,26,0.088048,0.100487,3357.258899
1048524,Wheaton_College_(Massachusetts),,5,1048524,1,26,0.095999,0.103795,0
960988,Jim_Cooper,,29,960988,6,23,0.111393,0.126468,144861.616639
747788,Wiley_Blount_Rutledge,,29,747788,5,25,0.079997,0.085487,4649
643822,Inside-the-park_home_run,,2,643822,6,23,0.102655,0.114043,10478.847849
7428548,Kevin_Ellison_(footballer),,17,7428548,1,28,0.062842,0.065893,0
38207770,Chama_Cha_Mapinduzi,,28,38207770,3,23,0.081525,0.087353,10866.458122
20767156,Chanda_Kochhar,,10,20767156,3,27,0.069931,0.07569,9291
264048,John_Stapp,,0,264048,1,25,0.082081,0.088722,0
38915886,Pulivaal,,10,38915886,1,29,0.061494,0.066705,0
40145990,George_the_Poet,,9,40145990,1,25,0.099597,0.110076,0
900926,Mona_Best,,33,900926,1,21,0.097867,0.107844,0
56384506,Roberto_Soldi?,,4,56384506,2,26,0.092973,0.108652,1175.078569
73612,"Leon_County,_Florida",,6,73612,41,19,0.110582,0.137375,1528.120593
9703872,Jerome_Kaino,,32,9703872,2,28,0.075008,0.079755,0
36487940,Qaraba?_FK_in_European_football,,23,36487940,2,28,0.065213,0.069032,9290
2300302,Nemesis_(Christie_novel),,12,2300302,3,28,0.064044,0.067675,9291
52873868,2019_Africa_Cup_of_Nations_qualification_Group_I,,11,52873868,12,25,0.089667,0.103213,251.106823
20108,Mick_Doohan,,3,20108,3,28,0.077117,0.084961,2318
1314280,Kingsmeadow,,22,1314280,1,25,0.076148,0.080689,0
2161754,Mickey_Rivers,,8,2161754,2,25,0.102438,0.115785,0
822146,The_Wicked_Lady,,33,822146,4,27,0.062173,0.066071,120274
41242284,Houston_Astros_Radio_Network,,8,41242284,13,24,0.124638,0.149119,310840.672738
51281584,Heriberto_Tavares,,7,51281584,1,22,0.096674,0.107204,0
31560142,Malek_Jaziri,,37,31560142,2,25,0.08214,0.088191,0
53921268,Anthony_Schwartz_(athlete),,40,53921268,1,26,0.077533,0.083168,0
3006890,?ngel_Hern?ndez,,8,3006890,1,26,0.093201,0.101998,0
31917674,Mathew_Dumba,,1,31917674,1,28,0.083374,0.092626,0
48607820,Randy_Rosario,,8,48607820,6,26,0.091626,0.103131,36.239224
22850140,Dale_G._Renlund,,27,22850140,17,24,0.095081,0.106611,1.458062
13198976,Lee_McKenzie,,9,13198976,3,29,0.070845,0.075305,41750
3635196,Art_Neville,,2,3635196,1,24,0.103313,0.112668,0
41335864,List_of_Wisconsin_Badgers_in_the_NFL_Draft,,1,41335864,3,26,0.098229,0.116317,1994.344766
51759714,Larry_Koon_(politician),,5,51759714,2,23,0.104958,0.11895,0
42181676,Malcolm_Marx,,27,42181676,6,29,0.067563,0.071961,0
2762010,BYU_TV,,8,2762010,6,24,0.118528,0.13994,239707.755373
16019860,Jon_?igarden,,28,16019860,1,20,0.092596,0.102263,0
14159568,Belling_the_Cat,,19,14159568,1,28,0.064958,0.067511,0
1806210,List_of_awards_and_nominations_received_by_Mariah_Carey,,41,1806210,3,30,0.058264,0.06266,2774.828571
12270500,Sinthaweechai_Hathairattanakool,,11,12270500,1,24,0.093317,0.104366,0
54258824,Bob_Seely,,19,54258824,2,26,0.074651,0.078751,13932
23797926,Kareem_Jackson,,1,23797926,11,23,0.105948,0.134398,24827.306027
9674562,The_Laramie_Project_(film),,25,9674562,6,29,0.072461,0.078232,34799
45619886,Coptic_Americans,,5,45619886,2,24,0.094578,0.104781,0
35874680,Bianca_Henninger,,5,35874680,1,25,0.076031,0.080645,0
1192112,The_Cockleshell_Heroes,,33,1192112,4,22,0.089643,0.097996,220845
51842132,Austin_Carr_(American_football),,1,51842132,11,24,0.104247,0.130366,1557.395825
1920448,Brisbane_Bullets,,26,1920448,5,23,0.10571,0.118723,142949.634578
16310100,Johanna_(character),,12,16310100,3,29,0.060196,0.063285,4646
24648150,Evgeny_Kuznetsov,,13,24648150,4,26,0.089527,0.097863,49857.343042
1643170,Hugh_Lloyd,,33,1643170,1,25,0.070751,0.074733,0
29490248,Lockheed_L-1649_Starliner,,2,29490248,2,23,0.098554,0.107106,4646
21926678,List_of_largest_daily_changes_in_the_S&P_500_Index,,31,21926678,3,24,0.084335,0.089756,0
5267044,Fanhui_Shi_Weixing,,0,5267044,3,26,0.092457,0.104944,0
52849414,2019_Africa_Cup_of_Nations_qualification_Group_D,,11,52849414,14,24,0.095062,0.109437,2819.344226
17594650,Political_party_strength_in_Maine,,29,17594650,4,25,0.098019,0.109121,58.754341
44661924,Patisserie_Valerie,,7,44661924,1,22,0.092266,0.099718,0
4018874,List_of_Colorado_Rockies_managers,,8,4018874,9,25,0.107789,0.125216,4925.674604
5571294,Abelardo_Fern?ndez,,38,5571294,1,27,0.076573,0.082784,0
47987668,Quinton_Dunbar,,1,47987668,7,23,0.108188,0.132976,8398.11141
49581548,Samuel_Kalu,,11,49581548,4,24,0.093126,0.105295,4646
7541010,Andy_Fantuz,,1,7541010,1,24,0.091916,0.105335,0
45139238,Jay_Harbaugh,,1,45139238,5,25,0.097273,0.115166,0
6228876,Joel_Heitkamp,,29,6228876,1,26,0.088858,0.096354,0
229954,Socialistische_Partij_Anders,,28,229954,11,21,0.087936,0.09899,131906.40528
22327082,List_of_Carolina_Panthers_broadcasters,,8,22327082,4,25,0.102887,0.119125,0
44732060,Sara_Gideon,,29,44732060,3,25,0.097509,0.108064,940.442842
5967606,List_of_European_records_in_athletics,,29,5967606,1,28,0.075789,0.080533,0
15598908,2008_New_Orleans_Saints_season,,1,15598908,18,22,0.107212,0.131575,11111.484354
26656176,Cold_Blood_(Doctor_Who),,12,26656176,4,24,0.08536,0.093177,26139.414103
8688666,Soyuz-FG,,0,8688666,25,24,0.098322,0.1152,12116.335548
41789830,Frankie_Grande,,18,41789830,3,21,0.096962,0.105116,9290
6954044,Bob_Sutton_(American_football),,1,6954044,3,25,0.106727,0.124911,4391.95467
993360,Ian_St_John,,38,993360,3,23,0.090237,0.098552,45013.485579
863286,Misha,,30,863286,4,26,0.078025,0.088524,4646
4600808,Rapid_intensification,,6,4600808,30,20,0.108438,0.133891,21070.500367
109738,"Gulf_Breeze,_Florida",,6,109738,6,20,0.102177,0.121406,0
56374650,Hugo_Gaston,,30,56374650,4,25,0.083828,0.095086,0
2362244,Shaun_Maloney,,7,2362244,2,21,0.104757,0.119419,7445.765725
809866,Jordan?Hare_Stadium,,25,809866,6,27,0.093848,0.107117,10497.267812
1730698,Kathy_Lette,,19,1730698,1,26,0.072282,0.075617,0
1308988,2006_Atlantic_hurricane_season,,6,1308988,13,20,0.104221,0.127102,611.548662
36633786,Callum_Paterson,,17,36633786,3,25,0.080879,0.087592,0
20968558,Steelmark,,8,20968558,1,25,0.092002,0.103252,0
947100,Jo?o_Figueiredo,,35,947100,4,26,0.083546,0.09047,295.285092
31955818,Princess_Maria-Olympia_of_Greece_and_Denmark,,43,31955818,1,21,0.112884,0.125513,0
1227940,Sint_Maarten_national_football_team,,11,1227940,8,23,0.09514,0.107752,0
13608476,Chronology_of_the_Quorum_of_the_Twelve_Apostles_(LDS_Church),,27,13608476,17,24,0.095079,0.106576,1.122222
43978166,Dominik_Livakovi?,,7,43978166,3,22,0.098633,0.111622,4646
6218679,List_of_female_Formula_One_drivers,,9,6218679,3,29,0.07083,0.075025,9291
58547085,Ronald_J._Shurer,,45,58547085,3,22,0.089563,0.096803,4646
2600415,Brian_Kerr_(Scottish_footballer),,7,2600415,1,23,0.089043,0.097018,0
45020749,Deborah_Chow,,16,45020749,3,26,0.081449,0.087676,37112
1628681,Shailendra_dynasty,,18,1628681,1,21,0.102096,0.109795,0
28992287,List_of_international_games_played_by_NHL_teams,,13,28992287,4,28,0.07918,0.085988,18577
35242539,Poppy_Delevingne,,43,35242539,4,20,0.122158,0.137941,815.034014
39606359,Bruno_Petkovi?,,38,39606359,2,24,0.091327,0.100243,4181.072361
22137479,M30_Luftwaffe_drilling,,45,22137479,5,25,0.076064,0.080873,27854
961255,Tommy_Taylor,,23,961255,5,22,0.08525,0.091887,0
8756735,Frank_Spotnitz,,16,8756735,3,26,0.081389,0.08707,9290
41573829,Tish_(film),,14,41573829,2,28,0.074616,0.080313,23210
5595351,Mark_Bradford,,43,5595351,2,21,0.109003,0.12006,4646
37405155,Chris_Matthews_(gridiron_football),,1,37405155,1,25,0.100606,0.122468,0
58095595,Neon_Gravestones,,41,58095595,1,31,0.055052,0.057994,0
