Id,Label,timeset,modularity_class,wID,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
769596,Ken_Blackwell,,44,769596,5,17,0.162138,0.189509,25915.648174
918292,Terry_McMillan,,33,918292,2,21,0.114914,0.126471,178.689937
926778,Pat_DeWine,,44,926778,5,18,0.153498,0.19251,0
1618688,Target_fixation,,38,1618688,1,19,0.12491,0.13472,0
51049154,Premiership_of_Theresa_May,,12,51049154,14,17,0.157666,0.180175,25327.408035
20927510,Rashida_Tlaib,,18,20927510,161,18,0.172803,0.230347,32588.962586
4107506,Illinois_Secretary_of_State,,44,4107506,22,19,0.146936,0.176743,1482.614072
4947772,Greg_Jennings,,46,4947772,2,20,0.121874,0.131764,889.093952
18823582,Cheikhou_Kouyat?,,21,18823582,4,22,0.093086,0.098824,5509.515412
56714904,Lorenzo_Carter_(American_football),,46,56714904,6,20,0.11585,0.123123,0
56953206,2018_ATP_World_Tour_Masters_1000,,29,56953206,2,22,0.085961,0.08916,0
56634958,Michigan_Regulation_and_Taxation_of_Marihuana_Act,,40,56634958,2,20,0.11503,0.127138,6241
915662,United_States_District_Court_for_the_District_of_Montana,,44,915662,3,19,0.132924,0.150814,558.998379
52904760,Country_Music_Association_Award_for_Female_Vocalist_of_the_Year,,38,52904760,6,18,0.131322,0.143055,33.291825
2076404,Queen_Elizabeth_II_Golden_Jubilee_Medal,,24,2076404,7,18,0.131729,0.146731,19085.868858
6275534,Jerry_Dipoto,,43,6275534,2,20,0.112613,0.11849,12480
291702,To_the_Extreme,,13,291702,1,17,0.143234,0.156111,0
5379646,Robert_Sterling,,38,5379646,1,19,0.118493,0.127045,0
47790232,Butte_Fire,,19,47790232,24,19,0.14654,0.16418,124.043163
52867944,ArDarius_Stewart,,46,52867944,1,20,0.120714,0.129664,0
3841924,Del_Yocam,,6,3841924,1,18,0.129058,0.139143,0
479132,What_If_(comics),,6,479132,28,16,0.172655,0.200911,62366.40952
54022614,Harold_Landry,,46,54022614,10,20,0.129734,0.144498,3.990719
49724122,Jamie_Erdahl,,46,49724122,2,20,0.131975,0.143757,0
147234,Comics_Code_Authority,,6,147234,20,17,0.165997,0.192848,826.576478
1379498,Compilation_of_Final_Fantasy_VII,,13,1379498,4,18,0.140084,0.156284,0
56682502,Golden_Hour_(album),,38,56682502,7,18,0.13212,0.14449,498.932676
3514112,Show_Me_Center,,44,3514112,1,19,0.13844,0.159755,0
54474296,Moggmentum,,12,54474296,7,17,0.152983,0.173889,3.315253
36320526,Michele_Reagan,,44,36320526,4,19,0.14439,0.171529,412.515629
2706292,Cameronians_(Scottish_Rifles),,24,2706292,15,18,0.134343,0.153504,35414.020397
33456970,Mike_Zunino,,43,33456970,5,21,0.106854,0.116026,37425
408128,National_Film_and_Television_School,,35,408128,21,18,0.14577,0.161354,71.288459
11784534,Journey_to_Italy,,38,11784534,2,17,0.149706,0.16667,6241
3226446,Ministry_of_Defense_(Israel),,37,3226446,8,18,0.139686,0.153625,53492.034564
14312036,Miss_Vietnam,,11,14312036,1,20,0.123739,0.136794,0
584076,Politika,,40,584076,2,19,0.117918,0.124119,6241
57659068,Dom?nec_Torrent,,20,57659068,4,20,0.119983,0.127837,4524.048006
25780544,Fely_Franquelli,,38,25780544,1,21,0.095735,0.100293,0
41918702,Jahanara_Alam,,43,41918702,2,18,0.132964,0.141487,0
1301974,Fife_Symington,,44,1301974,5,18,0.155805,0.194316,36768.41278
87946,"Mohave_County,_Arizona",,33,87946,5,18,0.151494,0.179645,473.357638
3099008,John_Gerard_(Jesuit),,23,3099008,1,20,0.103559,0.110743,0
8763596,Hassan_Sunny,,11,8763596,2,20,0.123722,0.13677,0
2288242,Ypres_Salient,,24,2288242,7,18,0.132792,0.148635,13599.378827
36588216,Sohrab_Moradi,,22,36588216,3,26,0.066364,0.069271,18717
44592032,Florin_Andone,,21,44592032,4,21,0.098962,0.104111,0
13715528,Al_Lawson,,18,13715528,158,18,0.165338,0.21552,3995.678228
8714214,N?ir?n_N?_Riain,,13,8714214,2,17,0.162823,0.189364,0
44309202,Cynthia_Coffman_(politician),,44,44309202,1,19,0.141279,0.166996,0
5912708,Tamika_Mkandawire,,20,5912708,2,20,0.1122,0.117636,46993.78924
970672,William_J._Knight,,26,970672,1,21,0.11164,0.123797,0
1168996,Stunde_Null,,24,1168996,1,19,0.122342,0.133937,0
4105716,Brian_Schottenheimer,,46,4105716,1,22,0.102675,0.108229,0
1083646,Trisha_Noble,,38,1083646,1,17,0.142968,0.156828,0
30406590,Bryan_Harsin,,46,30406590,4,19,0.137537,0.148146,16587.144648
2060140,Timothy_Busfield,,26,2060140,1,19,0.116845,0.124181,0
161312,Pentland_Firth,,30,161312,3,20,0.10637,0.114605,12481
18005220,Los_Angeles_Dodgers_minor_league_players,,43,18005220,7,18,0.141008,0.151685,66043.867876
38334190,Bruges,,38,38334190,10,17,0.150901,0.169495,182144.867025
4799782,Bruce_campaign_in_Ireland,,30,4799782,25,17,0.149616,0.17326,7650.66453
4188244,Ricky_Valance,,13,4188244,1,17,0.162819,0.189284,0
344046,Lee_(English_surname),,6,344046,1,17,0.159924,0.182833,0
1817382,Richardson_Dilworth,,45,1817382,3,20,0.131507,0.151336,0
5549546,Margaret_MacMillan,,37,5549546,5,16,0.171559,0.198732,212495.679743
52237132,Cannabis_in_Michigan,,40,52237132,8,19,0.129974,0.148556,12480
1873976,United_States_Marine_Band,,16,1873976,4,19,0.133791,0.146622,11249.807886
434274,MIT_Computer_Science_and_Artificial_Intelligence_Laboratory,,33,434274,4,20,0.127185,0.144435,2.5
23221436,Jackie_Dennis,,13,23221436,1,19,0.12293,0.13352,0
930162,Toby_Young,,12,930162,1,18,0.132916,0.145579,0
104786,"Hoover,_Alabama",,46,104786,5,21,0.107384,0.114652,1559.5
26549866,Heat_Lightning_(film),,8,26549866,3,21,0.106341,0.116494,31189
56225756,Massachusetts_Gender_Identity_Anti-Discrimination_Initiative,,44,56225756,2,19,0.147506,0.176999,529.871619
1874076,Kibbie_Dome,,46,1874076,3,20,0.127693,0.13689,12777.813144
54799222,Miguel_Lu?s,,21,54799222,4,22,0.100603,0.106526,0
35181726,Pok?mon_universe,,38,35181726,10,18,0.140633,0.157468,1942.169164
53507164,Patrick_M._Shanahan,,44,53507164,2,19,0.132857,0.156387,133.256589
25179916,Zaian_War,,24,25179916,21,18,0.13889,0.158939,14526.398362
42484734,Bang_Ye-dam,,13,42484734,1,22,0.083541,0.086212,0
1024510,Shrine_of_Remembrance,,24,1024510,4,19,0.122633,0.135522,13639.101936
415848,Eric_Bogle,,24,415848,1,18,0.127367,0.138621,0
47736826,Jason_Myers,,46,47736826,2,20,0.127154,0.138946,6241
1058188,Chris_Wolstenholme,,13,1058188,6,16,0.169247,0.195484,55561.994804
2070200,SBA_Airlines,,31,2070200,1,19,0.118741,0.126812,0
2062342,Lucie_?af??ov?,,40,2062342,5,20,0.117834,0.131128,12480
3731608,Limited_series_(comics),,6,3731608,25,16,0.164013,0.190307,1762.504833
38419930,Jack_Nowell,,42,38419930,22,21,0.097177,0.105382,17290.445287
26898700,Claire_Perry,,12,26898700,13,17,0.153332,0.17507,9718.043196
42184724,Compi?gne_Wagon,,24,42184724,2,20,0.112248,0.122386,0
1575376,Oviraptorosauria,,36,1575376,5,22,0.090721,0.095905,0.25
7764926,Lieutenant_Governor_of_Pennsylvania,,44,7764926,23,18,0.155956,0.194552,81803.38673
44809882,Divided_government,,44,44809882,2,19,0.140427,0.163362,0
1463268,Cliff_Branch,,46,1463268,3,21,0.11242,0.120282,1965.202197
46200808,Dumbo_(2019_film),,6,46200808,7,17,0.159194,0.178614,68881.632834
48254054,Emily_Sisson,,29,48254054,2,22,0.085999,0.089605,0
2480734,Michele_Austin,,38,2480734,1,17,0.149699,0.166563,0
19382194,Greece_during_World_War_I,,24,19382194,23,18,0.138807,0.158925,20591.172209
17636256,Georgios_Bartzokas,,16,17636256,2,20,0.102025,0.105723,12480
18714424,Beibut_Shumenov,,29,18714424,3,20,0.111556,0.12133,26642.297698
652094,Samuel_Coleridge-Taylor,,38,652094,1,16,0.168885,0.194211,0
7288778,David_Nutter,,38,7288778,3,16,0.168995,0.194694,74795
25435758,Scott_DesJarlais,,18,25435758,151,18,0.17138,0.227825,1910.88534
37812502,"Christiana,_Tennessee",,44,37812502,2,20,0.12396,0.140484,0
39806576,Type_23_torpedo_boat,,38,39806576,1,20,0.101932,0.10728,0
40933016,Mike_Dunleavy_(politician),,44,40933016,21,19,0.150019,0.183223,13536.229459
2538448,Concession_(politics),,44,2538448,1,20,0.126559,0.144252,0
5895960,Mike_Quigley_(politician),,18,5895960,140,18,0.165294,0.214113,214.846667
2467896,Gulf_of_Corryvreckan,,30,2467896,1,21,0.096145,0.101938,0
1880864,Shirley_Stoler,,38,1880864,1,18,0.126264,0.135729,0
339302,Campaign_finance,,44,339302,12,18,0.156748,0.189193,10651.765937
791382,Plank_road,,13,791382,5,19,0.123053,0.13449,14037.616667
55080738,Brandon_Wimbush,,46,55080738,2,20,0.122112,0.1302,230.135616
15652814,Ga?tan_Bong,,21,15652814,4,21,0.098962,0.104111,0
464882,Psyduck,,38,464882,6,18,0.135346,0.149212,2.95
3190468,Battle_of_Faughart,,30,3190468,24,17,0.148658,0.171936,1181.346637
1528132,Gregg_Berhalter,,20,1528132,9,20,0.121277,0.130176,44869.072141
7541978,Pam_Ling,,6,7541978,1,18,0.140326,0.154887,0
1648804,ESPNU,,46,1648804,15,17,0.171366,0.193148,739246.326407
56065968,Advanced_Aerospace_Threat_Identification_Program,,7,56065968,3,20,0.118814,0.132948,3120
806084,Jeanne_H?buterne,,13,806084,1,19,0.122843,0.133163,0
27921204,Ben_Moon_(rugby_union),,42,27921204,3,22,0.08873,0.094145,0
3536410,Football_Night_in_America,,46,3536410,7,19,0.136862,0.148529,3066.520543
11258284,Josef_Bl?sche,,38,11258284,7,22,0.088778,0.093243,4158
1920244,Siberian_Express,,19,1920244,2,22,0.098792,0.103961,18717
10194394,Andrew_Giuliani,,44,10194394,5,18,0.151807,0.17896,19662.586907
746280,Yehoshua,,37,746280,3,17,0.15343,0.168967,12480
6695888,Trial_&_Retribution,,30,6695888,3,20,0.114703,0.123273,43651
1244950,Machine_Gun_Corps,,24,1244950,1,19,0.122198,0.134741,0
354128,DBLP,,6,354128,10,16,0.17394,0.200902,26388.12881
250278,Heidi_Fleiss,,44,250278,3,20,0.124511,0.140873,6241
151154,Mister_Fantastic,,6,151154,69,16,0.169298,0.200669,8894.598438
35804598,Sean_Johnson_(soccer),,20,35804598,9,19,0.135778,0.147122,192219.123391
40568202,James_Develin,,46,40568202,16,19,0.13247,0.146309,30853.020961
160736,Sibyl_Hathaway,,30,160736,3,18,0.130613,0.144571,12480
20659128,Albania?Serbia_relations,,22,20659128,1,24,0.075291,0.079292,0
529760,Chinook_wind,,19,529760,1,21,0.120179,0.129393,0
57317984,Kenneth_L._Buettner,,44,57317984,1,20,0.131727,0.152092,0
34341916,747_Wing_House,,19,34341916,2,18,0.153494,0.169976,433.338665
15655756,2008_Clemson_Tigers_football_team,,46,15655756,1,19,0.145372,0.159998,0
27271162,Sheryll_Murray,,12,27271162,3,18,0.134569,0.148423,0
47801276,Jerrod_Heard,,46,47801276,2,20,0.117397,0.124738,0
24972,Preacher,,9,24972,1,21,0.104735,0.114606,0
517430,Greg_Rusedski,,29,517430,6,21,0.094041,0.098593,43656
2460550,Hillary_Brooke,,40,2460550,1,19,0.12336,0.134017,0
144770,Richard_Dix,,38,144770,2,20,0.116009,0.123884,12480
15024010,Danilo_Aparecido_da_Silva,,20,15024010,5,22,0.104856,0.111759,0
1872760,Douglas_Carswell,,12,1872760,6,18,0.137574,0.151306,19792.333695
4942,Bagpuss,,6,4942,2,18,0.126705,0.137328,0
31988744,Christina_of_the_Isles,,30,31988744,23,17,0.150479,0.175065,25879.147344
4640820,List_of_United_States_Representatives_from_Arizona,,18,4640820,60,18,0.168448,0.216404,17447.207113
4274894,Micha?_?ebrowski,,13,4274894,2,17,0.162828,0.18939,6241
656258,Malcolm-Jamal_Warner,,47,656258,2,18,0.142141,0.157609,37416
57129596,Cal_3,,44,57129596,7,18,0.16363,0.205726,29758.529448
48343234,Joshua_Wheeler,,37,48343234,1,17,0.146978,0.160223,0
463108,Red_Cloud,,38,463108,4,17,0.160545,0.178156,5455.227319
35890648,F?lix_Verdejo,,40,35890648,1,18,0.141938,0.161966,0
39403556,Free_energy_principle,,38,39403556,2,17,0.14796,0.163136,6241
17948,Lake_Michigan,,13,17948,8,19,0.123051,0.134637,6243.07619
1833012,Diarmaid_MacCulloch,,38,1833012,1,16,0.168885,0.194211,0
7671666,Raymond_T._Odierno,,46,7671666,2,19,0.149516,0.169611,0
34008130,Ben_Foakes,,31,34008130,4,28,0.057565,0.059575,12481
37390774,Dinosaur_Wars_(film),,36,37390774,3,20,0.102761,0.109032,0
103948,Sword_Beach,,24,103948,13,18,0.149904,0.172195,79508.963805
40906126,Bosco_the_dog,,31,40906126,1,20,0.108833,0.118684,0
35817122,Liam_McHugh,,46,35817122,6,18,0.148977,0.164176,23371.572257
13002768,Alfie_Burden,,20,13002768,6,20,0.104329,0.111104,1.5
6891184,2006_Pittsburgh_Steelers_season,,46,6891184,5,19,0.140475,0.154389,13409.678175
5433302,Rajko_Miti?,,22,5433302,4,23,0.083805,0.090207,0
1428820,Rodney_Jerkins,,13,1428820,8,17,0.164532,0.191951,103070.43817
939478,Feargus_Urquhart,,34,939478,6,18,0.123844,0.134671,0
29539004,Joe_Ganim,,44,29539004,4,19,0.144947,0.175645,42.519008
2004204,Yaghan_people,,38,2004204,1,17,0.153415,0.170127,0
53544734,Comparison_of_electoral_systems,,44,53544734,2,19,0.140636,0.164306,0
13241032,Amy_Holland,,38,13241032,1,16,0.168885,0.194211,0
22988826,Kenneth_Lee_Spencer,,38,22988826,1,20,0.105865,0.112076,0
525250,Robert_Smigel,,13,525250,2,18,0.140103,0.156161,5
9779498,The_Trial_of_Billy_Jack,,38,9779498,4,18,0.127113,0.137234,0
37935166,Gustavo_G?mez,,39,37935166,4,20,0.121712,0.130756,13432.657732
485520,Wah_Mee_massacre,,19,485520,1,19,0.134427,0.148669,0
29994796,Tejay_Johnson,,46,29994796,2,19,0.125379,0.13499,0
57012560,Bruce_Brown_Jr.,,16,57012560,2,18,0.135199,0.144544,0
9254352,Chop_Suey_(painting),,38,9254352,6,18,0.130471,0.141432,6241
29683500,List_of_Justices_of_the_South_Carolina_Supreme_Court,,28,29683500,12,20,0.110084,0.118481,0.415909
29477282,Billy_Long,,18,29477282,161,18,0.168525,0.224653,1428.791573
663914,Carmine_Giovinazzo,,38,663914,2,21,0.09925,0.104473,6241
20224544,Gregorio_Sablan,,18,20224544,140,18,0.168239,0.222126,1885.710085
628230,Saul_Zaentz,,38,628230,2,16,0.17362,0.199919,1194.645718
28748056,"Arjona,_Spain",,31,28748056,8,17,0.147736,0.166455,325.829699
1278198,Joe_Horn,,46,1278198,8,20,0.11876,0.128945,15224.517148
48785632,Jalen_Mills,,46,48785632,11,20,0.122112,0.13464,27993.58321
51112320,Amaq_News_Agency,,19,51112320,2,18,0.139933,0.159023,872.908042
40562310,"Albert_Rusn?k_(footballer,_born_1994)",,20,40562310,3,21,0.11334,0.120774,0.5
2820412,Office_of_Technology_Assessment,,26,2820412,4,18,0.142158,0.159157,5442.084879
578794,Carl_Hayden,,44,578794,10,17,0.175126,0.217952,54955.760662
11515900,Willie_Mac_Award,,43,11515900,2,22,0.09525,0.098739,0
3571910,Dana_Jacobson,,46,3571910,4,18,0.152702,0.167441,21345.01291
29157012,Christopher_Schindler,,21,29157012,9,20,0.100682,0.108892,0.125
736026,Ang?lique_Kidjo,,38,736026,6,16,0.17788,0.20661,17193.590066
21438414,Shami_Chakrabarti,,12,21438414,1,19,0.115434,0.123314,0
1342890,Idris_Elba,,13,1342890,3,17,0.163339,0.189986,17868.675399
6125612,Vitorino_Hilton,,22,6125612,3,21,0.09821,0.104711,23906.808769
2054078,Thom_Brennaman,,46,2054078,3,19,0.129804,0.140104,607.290378
8954298,Fanny_(musical),,13,8954298,2,19,0.128608,0.139385,6241
1475804,Katherine_MacGregor,,38,1475804,3,18,0.137163,0.149865,623.211347
43993998,Jennifer_Palmieri,,44,43993998,3,19,0.145892,0.172579,11.315962
15470068,List_of_Carolina_Panthers_seasons,,46,15470068,4,20,0.123014,0.132599,4108.919433
82050,Royal_Norwegian_Navy,,38,82050,12,17,0.146802,0.164237,42378.467491
215366,Kathryn_Hulme,,38,215366,2,16,0.166814,0.190059,450.427545
4644584,List_of_United_States_Representatives_from_Wyoming,,18,4644584,49,18,0.165355,0.212136,34.221286
22327110,List_of_Minnesota_Vikings_broadcasters,,46,22327110,4,21,0.122091,0.132804,14646.547497
26044112,Pablo_Laso,,16,26044112,4,19,0.113607,0.118728,18717
58460292,2018_Conference_USA_Football_Championship_Game,,46,58460292,2,20,0.132369,0.143277,542.896046
919698,Obsidian_Entertainment,,34,919698,14,18,0.129148,0.142473,13102.744339
18677188,Chief_Justice_of_Sri_Lanka,,37,18677188,4,18,0.130137,0.141517,2079.666667
45616868,David_Sharpe_(football_club_chairman),,21,45616868,2,21,0.09424,0.098762,2627.866942
2173230,Royal_Horse_Artillery,,24,2173230,6,19,0.130368,0.145077,22580.012326
58713840,Dan_Crenshaw,,18,58713840,27,18,0.153808,0.187323,0.862041
163684,John_Redwood,,12,163684,17,16,0.16471,0.189437,91976.599671
4656430,Lucia_Bos?,,6,4656430,2,16,0.160195,0.17972,6241
643812,"Weston,_Toronto",,13,643812,1,19,0.122889,0.133425,0
55779816,Chris_&_Kem,,13,55779816,1,17,0.162819,0.189284,0
23803760,Elite_11,,46,23803760,10,19,0.133007,0.144473,38737.404201
8288042,Quran_oath_controversy_of_the_110th_United_States_Congress,,18,8288042,6,18,0.161159,0.198579,13.167326
91348,"Chesterfield_County,_Virginia",,1,91348,5,19,0.147544,0.177384,12480.842696
13697538,Wyoming_Rule,,44,13697538,2,18,0.163348,0.204076,0
52228042,Cannabis_in_Ohio,,40,52228042,8,19,0.143699,0.171412,17924.179338
28687488,2011_Indian_Grand_Prix,,35,28687488,3,20,0.108863,0.114482,8.666667
10387052,Without_Reservations,,38,10387052,4,17,0.143224,0.158908,12663.832281
53827048,Neomi_Rao,,44,53827048,2,19,0.132335,0.154288,6241
565600,Eisner_Award,,6,565600,22,16,0.163866,0.190357,6336.098822
3616702,Justin_Verlander,,43,3616702,7,19,0.14328,0.155631,56185.954826
13092092,John_S._Arrowood,,44,13092092,1,20,0.129186,0.148662,0
40522806,David_Leyonhjelm,,19,40522806,1,20,0.109595,0.117668,0
44325392,Lumberjanes,,6,44325392,4,17,0.143511,0.160175,26.55721
20839230,The_Galactus_Trilogy,,6,20839230,63,16,0.169004,0.199527,520.195882
204542,Frederick_Muhlenberg,,44,204542,7,17,0.16985,0.203316,10774.09229
2112544,Lucho_Gatica,,38,2112544,4,16,0.168913,0.194531,18719
7920194,Richie_Wellens,,21,7920194,6,24,0.084109,0.087486,56596.204188
43422136,Abdimalik_Askar,,18,43422136,1,19,0.146512,0.174021,0
25006062,Kelley_Paul,,26,25006062,1,17,0.145698,0.161084,0
40530548,Madison_Beer,,13,40530548,4,17,0.143326,0.156684,87205
34978588,"Percy_Douglas,_10th_Marquess_of_Queensberry",,24,34978588,2,20,0.108362,0.117472,0
10388406,Andrew_Lorraine,,43,10388406,7,18,0.139309,0.149313,16542.591098
51264954,Miss_Earth_2016,,11,51264954,6,20,0.123766,0.137341,10392.166667
11540234,Perkins_Coie,,44,11540234,7,19,0.148041,0.177181,5328.054159
41117176,Lucas_Lima,,40,41117176,1,18,0.141938,0.161966,0
13697642,Meuse-Argonne_American_Cemetery,,24,13697642,13,19,0.134317,0.152906,13138.76948
3566788,Yips,,6,3566788,2,18,0.138816,0.152632,6241
38131286,2015_Copa_Libertadores,,39,38131286,12,19,0.138831,0.151149,192950.604633
21128738,Holly_Rowe,,46,21128738,4,18,0.156984,0.173409,15818.224838
4563048,World_Without_End_(film),,19,4563048,3,19,0.140795,0.154761,12481
426210,John_Baldacci,,44,426210,6,18,0.163429,0.204757,4566.904885
15253270,Stephen_Kinnock,,12,15253270,3,18,0.135463,0.149547,4471.749862
55416234,Route_91_Harvest_festival,,19,55416234,2,18,0.147988,0.167076,0
4799438,Battle_of_D?renstein,,24,4799438,1,20,0.117663,0.127508,0
3593908,Phyllis_Kahn,,13,3593908,2,19,0.146516,0.174101,0
47760956,Cameron_Meredith,,46,47760956,3,20,0.118572,0.127689,0
375234,Jeff_Sessions,,44,375234,30,18,0.168026,0.2136,35464.627242
2246220,EAFF_E-1_Football_Championship,,5,2246220,1,21,0.096551,0.101175,0
58158216,Sara_Innamorato,,44,58158216,3,19,0.141183,0.166727,0
2856898,Stobart_Group,,12,2856898,1,17,0.138113,0.149769,0
59008254,2018_Melbourne_stabbing_attack,,19,59008254,8,18,0.140336,0.158639,50014.023179
47483726,Milan_Pavkov,,22,47483726,17,23,0.085952,0.094654,811.799898
131082,"Braddock,_Pennsylvania",,44,131082,3,19,0.13498,0.157112,62320
673256,Black_Knight_(comics),,6,673256,58,16,0.168407,0.198062,616.604823
13548418,Anthony_Taylor_(referee),,22,13548418,8,22,0.091572,0.100745,37851.791849
2527400,Nigel_Reo-Coker,,21,2527400,1,23,0.084826,0.089016,0
18598186,Stan_Lee,,6,18598186,142,16,0.190363,0.237149,707051.128813
9855646,Basilica_of_the_National_Shrine_of_Our_Lady_of_Aparecida,,40,9855646,1,23,0.086337,0.089964,0
56420432,Takeoff_(rapper),,13,56420432,4,22,0.084314,0.087269,0
30860654,Destroyer_(Marvel_Comics),,6,30860654,60,16,0.16932,0.200105,1612.399939
15933642,Peter_Shumlin,,44,15933642,7,19,0.148411,0.181404,35.394371
50541256,LifeZette,,44,50541256,3,19,0.136131,0.15692,0
1680070,Robinson_Crusoe_on_Mars,,19,1680070,1,19,0.130545,0.14072,0
163824,Romani_genocide,,38,163824,5,17,0.15917,0.180985,112103.746557
19698138,Courtney_Lawes,,42,19698138,16,20,0.107343,0.116151,147867.033768
107364,"Paradise,_California",,19,107364,19,18,0.151792,0.169922,62063.943972
40438534,49ers?Giants_rivalry,,46,40438534,6,18,0.146224,0.158689,3801.427435
25359828,H?ctor_Ferrer,,18,25359828,3,19,0.147624,0.177732,6241
22869120,Jody_Hice,,18,22869120,132,18,0.171244,0.226063,920.863077
1142736,Same-sex_marriage_in_California,,26,1142736,3,20,0.125667,0.144275,7539.768005
1879048,NASCAR_Hall_of_Fame,,16,1879048,7,18,0.145058,0.157762,19184.447712
8137388,List_of_NFL_on_CBS_commentator_pairings,,46,8137388,18,19,0.149427,0.167609,89628.937634
17105756,Ali_Kemal,,12,17105756,8,17,0.153088,0.173849,30.724704
33162380,Filip_Stojkovi?,,22,33162380,13,22,0.092005,0.100595,4902.807467
311748,Smokejumper,,19,311748,8,20,0.134084,0.148828,355.607156
57775010,Lynn_Rogers_(politician),,44,57775010,23,18,0.15337,0.196541,1206.079914
2023922,Wallace_Ford,,38,2023922,4,16,0.169615,0.195851,69805.563176
20465392,Chris_Basham,,21,20465392,5,19,0.104818,0.110352,0
50835552,Rosena_Allin-Khan,,12,50835552,2,18,0.135613,0.148754,0
974260,Africa_Star,,24,974260,9,19,0.124705,0.138022,538.771797
34957508,"Jordan_Roberts_(footballer,_born_1994)",,21,34957508,1,21,0.096516,0.101367,0
36887984,Deonte_Thompson,,46,36887984,5,20,0.134755,0.148137,29539.816077
44002,United_States_Attorney_General,,44,44002,71,17,0.178547,0.22926,487646.508573
15727438,Frankie_Bunn,,21,15727438,4,23,0.088317,0.092054,47496.892766
253092,Governor_of_Vermont,,44,253092,26,19,0.149922,0.186727,9025.372614
27292040,Andrew_Griffiths_(politician),,12,27292040,1,20,0.109769,0.116562,0
2006284,Coleen_Gray,,38,2006284,3,16,0.173659,0.200109,26146.645718
2803348,Phos-Chek,,19,2803348,1,20,0.122966,0.13293,0
1571336,Charles_McGraw,,38,1571336,1,21,0.092895,0.096855,0
4957804,Rory_McLeod_(snooker_player),,20,4957804,4,20,0.104325,0.110944,0
13965106,Robert_Clarke,,38,13965106,1,16,0.166805,0.189953,0
2531046,Charlotte_Perrelli,,13,2531046,2,18,0.147238,0.163642,1929.317653
11715374,Ingram_de_Umfraville,,30,11715374,13,17,0.148913,0.171097,948.268961
52562180,List_of_third_party_and_independent_United_States_state_governors,,44,52562180,3,19,0.142278,0.166977,1.409776
39805284,Buddy_Carter,,18,39805284,154,18,0.17138,0.228012,912.650166
17311946,Astrid_Cleve,,38,17311946,1,17,0.15945,0.180345,0
966522,Steve_Israel,,44,966522,10,18,0.15305,0.194195,15767.072566
56075782,USS_Nimitz_UFO_incident,,7,56075782,3,20,0.118814,0.132948,3120
52871190,Fusion_GPS,,44,52871190,4,19,0.142671,0.165272,7509.908324
857536,Dick_Cavett,,38,857536,3,17,0.150875,0.167307,6865.988921
103164,Jedwabne_pogrom,,24,103164,1,20,0.108315,0.115915,0
26592670,Rodrigo_Lehtinen,,44,26592670,2,18,0.160756,0.196051,6241
616398,Kevin_Tillman,,46,616398,1,19,0.145947,0.165204,0
2820294,Geoff_Dyer,,38,2820294,2,16,0.171875,0.19776,0
11638472,"Michelle_Mone,_Baroness_Mone",,12,11638472,1,18,0.138391,0.151734,0
35539042,Jules-Andr?_Peugeot,,24,35539042,2,19,0.11857,0.127986,0
3860122,John_Liu,,44,3860122,6,19,0.132941,0.157425,2544.147285
9933860,Paul_Thorburn,,42,9933860,1,22,0.089107,0.093466,0
28332898,Hyrax,,36,28332898,2,18,0.125872,0.137169,0
357114,Othniel_Charles_Marsh,,36,357114,6,20,0.102901,0.109643,46.228626
29551546,Caroline_Sunshine,,26,29551546,3,19,0.13392,0.150724,3831.913462
2367832,1990_NFL_season,,46,2367832,22,18,0.159593,0.178296,450713.705026
9462392,Bob_Kerslake,,12,9462392,4,18,0.120469,0.129577,0
663006,Joe_Quesada,,6,663006,36,16,0.180467,0.214531,23299.86107
5584516,"Banff,_Aberdeenshire",,12,5584516,1,17,0.136793,0.149814,0
15532276,John_Barclay_(rugby_union),,42,15532276,8,22,0.088613,0.094386,6271.298568
53018232,Nasty_woman,,11,53018232,2,20,0.133365,0.152212,631.355173
5420996,Federal_Judicial_Center,,26,5420996,5,17,0.153774,0.172688,18049.384815
3759042,List_of_passenger_airlines,,31,3759042,4,18,0.134738,0.147102,155472
41677148,History_of_the_Somalis_in_Minneapolis?Saint_Paul,,13,41677148,5,19,0.146536,0.174408,904.319856
1028054,Muttahida_Majlis-e-Amal,,27,1028054,5,19,0.116342,0.124405,16214.846806
46363764,Dan_Leavy,,42,46363764,4,22,0.088536,0.093405,2079.333333
362336,Phillip_Terry,,38,362336,1,20,0.105865,0.112076,0
40865126,Jack_Blake,,20,40865126,2,19,0.124256,0.13145,0
38093296,Gloria_(2013_film),,38,38093296,1,17,0.149699,0.166563,0
22202586,Stroop_Report,,38,22202586,7,22,0.088777,0.093216,0.75
41779502,Anastasia_Pittman,,44,41779502,1,19,0.141321,0.167279,0
12533934,Muhammad_III_of_Granada,,31,12533934,6,17,0.146788,0.163546,0
40645940,Mom?ilo_Gavri?,,24,40645940,1,20,0.108653,0.116937,0
791788,Scottish_Rugby_Union,,42,791788,1,23,0.081349,0.084787,0
48384628,Josh_McKay_(musician),,13,48384628,2,19,0.122855,0.133296,0
57057212,(G)I-dle,,13,57057212,4,18,0.125419,0.134513,68571
30829098,Denis_Payton,,38,30829098,3,18,0.141417,0.157824,0
1322936,Mark_Bavaro,,46,1322936,6,18,0.147799,0.160224,344262.86143
4515134,Patrick_Wymark,,13,4515134,1,21,0.098696,0.104171,0
