Id,Label,timeset,modularity_class,wID,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
7601270,Thameslink_Programme,,30,7601270,3,27,0.085401,0.093318,0
17923784,Will_Buckley_(footballer),,32,17923784,4,33,0.056202,0.059879,79064.7
26556920,Alex_Vargas,,6,26556920,1,27,0.075812,0.08824,0
45213252,Ram_Raheem,,28,45213252,2,29,0.068369,0.074089,0
2951932,List_of_Italian_actresses,,14,2951932,2,34,0.054659,0.059214,0
340404,Declaratory_Act,,74,340404,12,22,0.106177,0.123392,2594.762931
37990076,Lachie_Whitfield,,38,37990076,6,29,0.07668,0.084299,11126.23762
16775284,K._N._Govindacharya,,5,16775284,8,29,0.079379,0.090908,0.145455
45047490,Hazelwood_School_District_v._Kuhlmeier,,54,45047490,2,24,0.10282,0.118698,0
47217380,List_of_songs_written_by_Tove_Lo,,17,47217380,1,26,0.080013,0.086025,0
27855068,Monster_Clown,,46,27855068,19,25,0.085998,0.095837,1343.620852
21811584,Richard_Owen,,17,21811584,1,29,0.067364,0.071574,0
1122216,Melanesians,,4,1122216,5,29,0.071664,0.076482,22193.095238
6168720,Dag_Hammarskj?ld_Library,,68,6168720,11,25,0.094606,0.106277,29.408172
44159530,Nehe_Milner-Skudder,,3,44159530,10,26,0.085378,0.094852,12973.093409
559370,Steven_Ciobo,,72,559370,37,25,0.099177,0.119835,180641.982415
7816084,Ryan_Donk,,10,7816084,1,27,0.090495,0.1013,0
50203128,T._J._Green,,38,50203128,1,26,0.096431,0.110137,0
2769230,Play_(Jennifer_Lopez_song),,71,2769230,7,29,0.070571,0.078716,23190.665073
35838322,Spencer_Matthews,,41,35838322,4,26,0.079446,0.085291,22192
927974,Sigit_Budiarto,,21,927974,20,25,0.099877,0.117659,2701.009589
6158536,Florida_Attorney_General,,7,6158536,9,24,0.101602,0.117983,18885.422385
45238,G?rard_Depardieu,,9,45238,10,25,0.100657,0.114431,703301.542352
18333832,The_Last_Mistress,,14,18333832,2,34,0.054659,0.059214,0
455038,Moai,,3,455038,1,27,0.081625,0.088792,0
52558744,Taylor_Rapp,,13,52558744,1,26,0.085596,0.093645,0
931288,Nova_Widianto,,21,931288,14,25,0.10378,0.124432,61143.29431
405980,Cockade,,1,405980,1,37,0.044508,0.046345,0
4794646,Awards_and_decorations_of_the_Bangladesh_Liberation_War,,5,4794646,3,29,0.079834,0.09153,166105.878385
32021758,Law_of_persons_in_South_Africa,,20,32021758,1,26,0.082296,0.089849,0
43330132,2015_Rugby_Championship,,3,43330132,15,26,0.082998,0.092907,121550.231272
4502482,United_States_Fourth_Fleet,,54,4502482,2,24,0.103074,0.120026,340.485316
145006,River_Yare,,45,145006,3,28,0.071412,0.076469,11093
11256072,Agnivesh,,5,11256072,1,29,0.07634,0.085705,0
3300200,Guardian_of_Scotland,,1,3300200,7,31,0.06061,0.064763,23908.366667
1811656,Slavery_Abolition_Act_1833,,74,1811656,2,26,0.078799,0.085084,0
350430,West_Michigan_Whitecaps,,18,350430,2,32,0.056852,0.060862,11097
46461150,Santhosh_Keezhattoor,,46,46461150,2,28,0.070122,0.075129,22192
87962,"Yuma_County,_Arizona",,54,87962,1,24,0.097535,0.110793,0
44071584,Derrick_Luckassen,,10,44071584,3,25,0.099986,0.11602,0
20941708,Religious_views_on_same-sex_marriage,,11,20941708,3,26,0.088815,0.096444,11097
4450374,Dark_Eyes_(song),,47,4450374,2,30,0.066444,0.071429,343077
52039362,Ministry_of_Inter_Provincial_Coordination,,70,52039362,8,29,0.073257,0.080379,1551.819315
1380762,Milan_Bi?evac,,10,1380762,3,27,0.090998,0.10184,137.206899
3270488,Caprice_Crane,,6,3270488,2,29,0.066376,0.073801,0
1523590,History_of_agriculture_in_the_United_States,,4,1523590,1,24,0.094724,0.104376,0
2662222,Open_Your_Heart_(Madonna_song),,40,2662222,36,27,0.081317,0.09836,232284.661069
23696644,Abuse_scandal_in_the_Sisters_of_Mercy,,43,23696644,7,23,0.099276,0.115668,17718.22965
2841362,Pat_Kelly_(catcher),,18,2841362,3,36,0.046335,0.048569,22193
36436144,David_Ferrer_career_statistics,,69,36436144,7,24,0.104103,0.121532,2764.516337
2686410,Lesley_Visser,,13,2686410,4,24,0.102602,0.117459,48697.142464
29095222,Taraka_Ratna,,28,29095222,9,28,0.073367,0.08075,29589.095238
12735506,Controversies_involving_Don_Bradman,,61,12735506,8,24,0.104882,0.123078,419885.050883
54941574,2017_Connecticut_Open_?_Singles,,19,54941574,5,25,0.085473,0.095168,55951.591436
21916496,Oracene_Price,,69,21916496,4,25,0.104511,0.122756,1037.045283
489792,Griqua_people,,42,489792,3,28,0.072995,0.079941,88720
4948,Banacek,,29,4948,2,30,0.059927,0.062801,44376
92134,Eric_Cartman,,22,92134,34,23,0.104818,0.12444,12470.051996
35657004,2012_National_League_Wild_Card_Game,,18,35657004,1,33,0.056337,0.060161,0
23932028,Ohio_State?Penn_State_football_rivalry,,13,23932028,4,24,0.101015,0.115174,0
2106086,Kerry_Chikarovski,,72,2106086,1,26,0.083211,0.092828,0
6153160,Sagarika_(missile),,47,6153160,2,32,0.054198,0.056791,0
432308,1990_Plainfield_tornado,,45,432308,2,26,0.082375,0.08924,55465
48255634,2016_Rugby_Championship,,3,48255634,14,26,0.085392,0.095184,58017.674538
5678188,23rd_Academy_Awards,,55,5678188,5,24,0.097014,0.112162,37710.471583
16593230,Millennium_(The_X-Files),,65,16593230,8,34,0.051329,0.054978,5546.166667
6403860,Tramon_Williams,,35,6403860,7,26,0.085047,0.092936,269374.696248
886860,Company_store,,20,886860,2,26,0.081882,0.089579,0
14459350,Penn_State?Pittsburgh_football_rivalry,,13,14459350,8,24,0.101916,0.117246,19651.387427
26826708,Jason_Kubler,,69,26826708,10,24,0.099448,0.115872,2156.308322
33934070,Stacy_Francis,,6,33934070,2,27,0.076804,0.090169,0
9688870,Cruyff_Turn,,17,9688870,1,27,0.082784,0.091345,0
52548,Carl_Bildt,,49,52548,3,24,0.104354,0.118485,138940.357007
36677074,List_of_United_States_federal_officials_convicted_of_corruption_offenses,,39,36677074,2,25,0.092334,0.10413,128681.384451
41388124,Tim_Wilson_(Australian_politician),,72,41388124,9,25,0.098293,0.116391,2438.430449
40367262,All_Love_Lost,,53,40367262,3,29,0.073217,0.077873,0
6492614,The_Odd_Couple_(film),,55,6492614,45,23,0.095627,0.11247,39424.541508
145186,Sharashka,,20,145186,2,32,0.057144,0.05999,22192
231522,NASA_Deep_Space_Network,,49,231522,2,25,0.091962,0.101915,11097
54250590,NASA_Astronaut_Group_22,,49,54250590,10,24,0.098781,0.112154,49908.5
1162310,Jim_Costa,,66,1162310,4,29,0.065826,0.072491,11093
3463372,Madonna_videography,,40,3463372,47,28,0.079627,0.096239,36765.706133
2815080,Agra_summit,,5,2815080,4,29,0.079377,0.090758,0
250376,"Santos,_S?o_Paulo",,59,250376,1,35,0.052143,0.054732,0
13371342,Luke_Menzies,,46,13371342,3,29,0.060394,0.063855,0
7631334,Old_Oak_Common_railway_station,,30,7631334,4,26,0.093373,0.104036,33285
555656,"George_Calvert,_1st_Baron_Baltimore",,74,555656,1,23,0.100266,0.113545,0
36702792,"Toz?_(footballer,_born_1993)",,10,36702792,2,27,0.079734,0.086721,0
765924,Togoland,,27,765924,1,28,0.075766,0.081632,0
54270706,SZA_discography,,71,54270706,2,28,0.076454,0.085652,91828.381809
29766708,Thailand_at_the_1998_Asian_Games,,26,29766708,2,26,0.090899,0.103644,0
26188042,Drum_Beat,,54,26188042,3,25,0.093245,0.104528,22193
225550,Virginia_Declaration_of_Rights,,74,225550,11,23,0.104001,0.120599,66634.257594
50527522,UFC_203,,15,50527522,2,33,0.055309,0.058817,33285
2524124,CBS_News_Sunday_Morning,,8,2524124,5,23,0.106826,0.124173,192123.874554
44996302,Tahir_Bashir_Cheema,,70,44996302,1,28,0.076213,0.082882,0
332794,Quartering_Acts,,74,332794,13,22,0.105031,0.121063,14068.29823
5864,Customs_union,,45,5864,3,25,0.091054,0.101026,1194.941076
471806,Ant?nio_Guterres,,68,471806,25,25,0.094739,0.107609,59286.897739
48989190,2016_Italian_Grand_Prix,,44,48989190,4,29,0.078247,0.08793,1927.335436
47480166,Nia_Jax,,46,47480166,15,26,0.073716,0.080538,71813.26821
175606,Critical_Mass_(cycling),,26,175606,1,28,0.080018,0.086917,0
9387082,Tr?c_B?ch_Lake,,54,9387082,5,22,0.118463,0.147715,386.242441
7912860,Bucky_Richardson,,13,7912860,3,25,0.098807,0.112912,8266.182628
345352,H?lio_Castroneves,,35,345352,14,30,0.072885,0.082471,7259.633891
2538686,Autolysis_(biology),,11,2538686,3,25,0.090641,0.100408,22193
1873766,Ryan_Field_(stadium),,13,1873766,16,24,0.105075,0.121885,36033.543595
28912,Srebrenica,,68,28912,1,26,0.086534,0.095032,0
157086,Teachta_D?la,,43,157086,7,24,0.08996,0.101496,81597.205176
4074658,History_of_Rhode_Island,,74,4074658,14,22,0.110453,0.129332,47677.443707
33296062,Immortal_(Michael_Jackson_album),,37,33296062,7,33,0.062069,0.0674,14236.843551
18607530,Baby_I_Love_You_(Aretha_Franklin_song),,6,18607530,44,26,0.080429,0.097002,8755.969826
2546032,Light_of_Saratoga,,29,2546032,2,26,0.09019,0.098452,0
368402,Barbara_Mikulski,,54,368402,14,22,0.115005,0.140073,319645.140689
271434,Minority_government,,72,271434,25,25,0.099477,0.120246,402284.365638
16326880,Bakari_Sellers,,56,16326880,6,27,0.075313,0.080791,33285
55508162,Olivier_Thill,,10,55508162,1,27,0.090289,0.101327,0
24535464,Guido_Burgstaller,,17,24535464,4,27,0.095258,0.110155,117239.413964
734542,Stewart_Udall,,54,734542,8,23,0.115602,0.141898,11644.158969
20485750,Glen_Coffee,,13,20485750,2,23,0.100732,0.113474,0
270882,Minister_of_Foreign_Affairs_(Canada),,45,270882,3,24,0.101028,0.113001,73768.670833
7404462,Jimbo_Fisher,,13,7404462,17,24,0.105708,0.124437,81694.474332
2264742,Great_Depression_in_Australia,,61,2264742,1,25,0.095413,0.108841,0
16938566,Antisemitism_in_Europe,,11,16938566,6,25,0.099825,0.112364,317399.309779
856794,Fleet_in_being,,63,856794,2,24,0.097149,0.109569,135976.056826
24074130,Marius_Copil,,69,24074130,6,24,0.103292,0.120594,25036.082476
2190928,Brendan_Gaughan,,44,2190928,3,29,0.073794,0.081288,1056.57536
23101972,Ann_McLane_Kuster,,66,23101972,2,29,0.065825,0.072401,0
21876,Natasha_Stott_Despoja,,72,21876,4,26,0.090864,0.105219,3.217403
26081876,Ruben_Bemelmans,,69,26081876,6,24,0.100345,0.115952,1662.293966
44433498,Remember_When_(The_Orwells_album),,53,44433498,3,29,0.07317,0.077802,0
740276,Heavy_Traffic,,29,740276,3,29,0.063736,0.067067,55465
549472,Sea_slug,,48,549472,4,30,0.065806,0.070345,33285
773438,Proposed_Melbourne_rail_extensions,,34,773438,4,27,0.084939,0.094242,0.333333
13719052,Ted_Deutch,,7,13719052,21,23,0.109765,0.132692,22012.459252
533984,Carl_Vinson,,54,533984,9,23,0.115002,0.138969,3809.771289
211384,Tom_Ridge,,54,211384,7,22,0.116301,0.140998,50169.320754
53234448,Angie_Turner_King,,54,53234448,1,25,0.087283,0.096495,0
328550,Harold_Prince,,24,328550,6,27,0.079876,0.088607,97249.939957
183168,Aker_Stadion,,64,183168,2,25,0.088191,0.098797,0
20487804,Economic_impact_analysis,,45,20487804,2,25,0.08798,0.09679,23.739819
26026780,1985_diethylene_glycol_wine_scandal,,20,26026780,1,24,0.087799,0.096703,0
28988384,Florian_Lejeune,,17,28988384,2,28,0.079129,0.087485,0
301434,Cabinet_Office,,74,301434,3,25,0.083326,0.090488,11097
40814710,2026_FIFA_World_Cup_bids,,10,40814710,2,27,0.086342,0.097205,849.724195
43803454,Danielle_Lao,,19,43803454,2,27,0.085234,0.09486,0
6335006,Modesty_Blaise_(1966_film),,50,6335006,3,34,0.053663,0.057268,22193
54545892,Neena_Varakil,,26,54545892,2,26,0.089469,0.10212,0
32594102,Omar_Elabdellaoui,,52,32594102,6,27,0.072619,0.078133,4990.95
25354164,Ghouls_in_popular_culture,,17,25354164,1,25,0.088191,0.097519,0
30637948,Anisotome_latifolia,,59,30637948,1,34,0.05501,0.05816,0
5184202,M?ori_All_Blacks,,3,5184202,1,26,0.083643,0.091975,0
155160,Hans_Blix,,68,155160,2,25,0.093862,0.105085,0
52457432,Lucy_Dacus,,62,52457432,1,29,0.072532,0.079489,0
40386440,Shohei_Ono,,26,40386440,2,27,0.083687,0.093262,0
9533486,Takuma_Nishimura,,49,9533486,1,28,0.079625,0.086198,0
46855136,Mattia_Bani,,52,46855136,1,28,0.081006,0.089622,0
627758,De_La_Salle_Brothers,,45,627758,2,25,0.087497,0.098019,21266.271374
63740,Peter_Lorre,,65,63740,12,33,0.05412,0.058816,188490.5
6171752,David_Horowitz_Freedom_Center,,65,6171752,3,31,0.060638,0.066678,44379
34932,AD_70,,11,34932,4,27,0.08007,0.086574,2.066667
866746,Shep_Pettibone,,40,866746,15,28,0.076261,0.089556,69688.017912
10981576,Brent_Celek,,8,10981576,3,24,0.100384,0.113178,73584.998429
3612962,First_Party_System,,74,3612962,9,23,0.101077,0.115709,33552.519002
950288,Novelization,,39,950288,3,33,0.054001,0.057898,155768.182713
15970742,United_States_free-trade_agreements,,45,15970742,3,26,0.086225,0.094734,79.757114
1673932,2000?01_NHL_season,,33,1673932,7,25,0.094384,0.105886,21425.551265
3845726,David_Leslie_(racing_driver),,44,3845726,1,30,0.072806,0.080319,0
1566906,John_Cipollina,,65,1566906,1,33,0.054086,0.057771,0
339826,Brad_Henry,,7,339826,4,24,0.09333,0.105266,5280.733179
6263282,Premier_League_Manager_of_the_Season,,17,6263282,4,25,0.095644,0.110114,44781.414136
23083016,WBSC_World_Rankings,,19,23083016,1,28,0.073749,0.080239,0
1460648,Robert_Baer,,20,1460648,3,31,0.061157,0.065043,262853.190992
27846388,Tim_Mathieson,,72,27846388,4,26,0.084253,0.09534,21.889548
599634,Kitchen_Debate,,20,599634,6,29,0.068958,0.074409,443469.976093
1056430,Jonathan_Bush,,54,1056430,2,23,0.101917,0.116507,11097
20182,Afghan_Armed_Forces,,70,20182,6,30,0.07238,0.079986,101165.652077
24654,Premier_of_New_South_Wales,,72,24654,16,25,0.091771,0.108158,43946.718809
31058296,11/22/63,,54,31058296,1,23,0.114597,0.138756,0
1577646,Trent_Green,,13,1577646,5,25,0.100529,0.114529,64169.0856
3810792,Peter_Svensson,,71,3810792,2,32,0.060214,0.064272,0
7352572,Symphony_No._2_(Bernstein),,24,7352572,14,28,0.075552,0.083125,11097.25
10141742,Secure_America_and_Orderly_Immigration_Act,,54,10141742,3,23,0.114915,0.140551,0
1070916,Theodore_Dalrymple,,50,1070916,1,30,0.068899,0.074786,0
2419566,John_Jacob_Rhodes_III,,54,2419566,16,23,0.118316,0.148939,20181.046065
56391408,2018_FFA_Cup,,52,56391408,5,27,0.090549,0.101165,40515.057485
44499720,J_Balvin_discography,,71,44499720,2,28,0.071191,0.077684,5478.877113
1162268,Pennyroyal_Tea,,58,1162268,2,27,0.07313,0.083525,89043.249099
82666,2002_US_Open_(tennis),,69,82666,3,24,0.097654,0.111079,22193
147362,George_Stevens,,24,147362,7,26,0.086956,0.098276,86725.436209
134604,"Seneca,_South_Carolina",,74,134604,1,24,0.099087,0.111499,0
11657192,2004_Stanley_Cup_Finals,,33,11657192,5,24,0.100545,0.114934,252347.028723
10494172,Russell_Kane,,6,10494172,1,30,0.061558,0.066549,0
1396334,Ilyushin_Il-38,,73,1396334,1,29,0.071272,0.075794,0
58222994,Vostok_2018,,73,58222994,3,28,0.076743,0.082561,88719
556294,Sucre_(state),,42,556294,2,33,0.053104,0.05575,11097
7179470,Fay_Spain,,55,7179470,2,26,0.08684,0.097197,0
646170,Stamp_Act_Congress,,74,646170,15,22,0.107328,0.124258,25293.8337
1708050,Jamie_McMurray,,35,1708050,22,30,0.068687,0.07765,179518.425111
12364386,Marta_Eggerth,,47,12364386,2,34,0.052529,0.055274,0
995334,Viv_Anderson,,32,995334,3,35,0.050532,0.053257,4434.6
55878090,Ghoul_(miniseries),,17,55878090,4,24,0.09672,0.109777,146521.834474
11485460,2005_UEFA_Super_Cup,,64,11485460,17,24,0.097978,0.112887,28570.882093
14644,Geography_of_Indonesia,,4,14644,1,30,0.066869,0.070423,0
1428314,John_Cygan,,8,1428314,2,24,0.082538,0.090211,0
967558,Grand_Prix_of_Long_Beach,,35,967558,12,31,0.068037,0.076385,836.029923
20820474,CAF_5-Year_Ranking,,10,20820474,7,27,0.089076,0.101006,38038.32523
2977182,Sorry_(Madonna_song),,40,2977182,33,28,0.079474,0.094785,1783.644676
940238,Vanderlei_de_Lima,,26,940238,2,26,0.091096,0.101749,11097
55304072,Mamoudou_Athie,,9,55304072,1,28,0.077365,0.083246,0
274246,Primacy_of_Ireland,,43,274246,7,24,0.089952,0.101368,4874.137063
58153516,2018_Connecticut_Open_?_Singles,,19,58153516,5,26,0.078985,0.086761,39181.967084
2392340,Prima_ballerina_assoluta,,17,2392340,1,28,0.07222,0.077427,0
876916,Kaley_Cuoco,,12,876916,6,26,0.088702,0.099231,155189
233382,Preston_Manning,,45,233382,9,24,0.105028,0.124108,39133.765712
492836,Jersey_(clothing),,16,492836,5,26,0.094465,0.107259,0
579586,List_of_Australian_Leaders_of_the_Opposition,,72,579586,59,25,0.094074,0.114624,40370.813178
38934860,Justin_Gleeson,,72,38934860,5,25,0.097301,0.113949,14760.464961
41569462,Marcus_Smith_II,,38,41569462,1,26,0.090462,0.100743,0
43582,Begging_the_question,,27,43582,1,27,0.082196,0.089092,0
1784208,2002_Stanley_Cup_Finals,,33,1784208,4,26,0.087406,0.096337,0
3364108,"Lester,_Washington",,35,3364108,1,32,0.057516,0.061527,0
598066,Holy_Crown_of_Hungary,,43,598066,2,28,0.077586,0.083325,176965.93426
330246,Johnny_Robinson_(safety),,38,330246,1,27,0.082962,0.090549,0
3415696,Balrampur,,5,3415696,3,30,0.076992,0.087781,63078.637118
52593812,?lie_Okobo,,41,52593812,2,24,0.094416,0.104085,0
993430,Bob_Martinez,,7,993430,10,23,0.108849,0.127019,199088.267625
26787624,Kolbeinn_Sig??rsson,,10,26787624,3,27,0.09492,0.108587,5794.375799
56214,Surcoat,,16,56214,2,27,0.086315,0.095609,11097
33053258,Hurricane_Estelle_(1986),,48,33053258,8,27,0.080487,0.088895,1725.273204
177834,Miriam_Hopkins,,50,177834,12,30,0.068296,0.077241,334777.389918
1335486,Burning_of_Washington,,43,1335486,3,27,0.079273,0.086546,78986.015302
3889642,Rocky_Mountain_Showdown,,13,3889642,1,24,0.096814,0.108316,0
53645114,John_Heubusch,,7,53645114,1,24,0.100049,0.113161,0
2496538,Consensual_homicide,,68,2496538,1,30,0.063849,0.06716,0
2971654,Lucky_You_(film),,24,2971654,2,27,0.080003,0.08828,33285
275454,BBC_Radio_3,,17,275454,5,27,0.078349,0.084801,336714.809701
106646,"Fountain_Hills,_Arizona",,54,106646,4,23,0.107478,0.127581,53.707045
426646,Mike_Gapes,,17,426646,2,24,0.096376,0.109148,33285
483554,Marcelo_R?os,,69,483554,14,24,0.110195,0.131079,41582.596861
13576594,Political_families_of_Australia,,68,13576594,4,29,0.071322,0.076772,33285.5
480156,In_Step,,33,480156,8,23,0.103864,0.119608,0
49658434,Badminton_at_the_2017_Southeast_Asian_Games,,26,49658434,4,26,0.091053,0.103935,5907.728555
30738122,UAE_Pro-League,,59,30738122,5,27,0.088953,0.101443,330785.388832
250130,Rationing,,45,250130,10,23,0.106039,0.12283,180123.294464
8065396,Badminton_at_the_2006_Asian_Games,,21,8065396,31,25,0.099872,0.118391,9029.199102
9158864,?scar_Tab?rez,,17,9158864,2,30,0.065265,0.069754,11097
8932630,Lucky_loser,,69,8932630,3,25,0.096272,0.111315,44.818341
58280866,2019_Little_League_World_Series,,18,58280866,1,34,0.056761,0.061257,0
196758,USS_Connecticut_(BB-18),,54,196758,1,23,0.108729,0.128077,0
14603360,Ephraim_P._Holmes,,54,14603360,6,23,0.115988,0.142032,15946.727355
31362600,Hurricane_Hiki,,7,31362600,1,26,0.08543,0.092997,0
170034,Lordship_of_Ireland,,1,170034,3,32,0.057184,0.060849,376176
464190,Treaty_of_Saint-Germain-en-Laye_(1919),,63,464190,3,26,0.081931,0.08924,4534.144116
31118692,Justin_Wilcox_(American_football),,13,31118692,3,24,0.094603,0.105909,1264.971026
3040386,Fernando_Verdasco,,69,3040386,30,24,0.108769,0.13095,22548.62663
56489174,Honor_Club,,13,56489174,6,23,0.108243,0.125639,23643.342657
225878,Operation_Rolling_Thunder,,54,225878,14,22,0.118461,0.14821,7630.052734
25783976,Sticky_&_Sweet_Tour_(album),,40,25783976,26,27,0.080876,0.096054,48582.211085
31603024,Du?an_Lajovi?,,69,31603024,13,24,0.103598,0.121912,464.904796
18096774,Arthur_Ryan,,45,18096774,2,26,0.085368,0.093138,0
1223344,Norman_Whitfield,,6,1223344,8,26,0.077598,0.092114,14979.120271
6717694,Peter_Hartley_(footballer),,17,6717694,3,28,0.078943,0.086132,11097
1232216,The_Harvey_Girls,,47,1232216,9,32,0.058683,0.062773,112663.833333
41921070,ITVBe,,17,41921070,7,25,0.086972,0.095176,462628.254435
2582664,Kaysersberg,,14,2582664,1,35,0.051827,0.055249,0
23899152,Etienne_Sabino,,8,23899152,1,25,0.082501,0.089397,0
1613392,Volleyball_at_the_Summer_Olympics,,26,1613392,6,25,0.110371,0.131881,1983190.837284
54060720,Nice_One_Cyril,,17,54060720,2,25,0.088311,0.098709,0
28556566,Daron_Cruickshank,,15,28556566,4,33,0.055312,0.059027,22209.933333
25999718,Aaron_Cruden,,3,25999718,1,29,0.068285,0.072918,0
27985060,Rafael_Natal,,15,27985060,1,32,0.058538,0.06279,0
5692138,Uses_of_podcasting,,16,5692138,2,28,0.079462,0.086565,0
23467556,Indian_National_Congress_(R),,5,23467556,5,30,0.07758,0.088663,0
1649526,Jonathan_Turley,,39,1649526,3,26,0.08721,0.096106,396497.326106
33558540,Kim_Han-sol,,68,33558540,3,30,0.066575,0.070822,0
56933176,2018_New_Mexico_State_Aggies_football_team,,8,56933176,4,22,0.107459,0.124413,23146.307454
109120,"Orange_Park,_Florida",,54,109120,4,22,0.113199,0.135461,4222.021466
34725838,Tamara_Tchinarova,,50,34725838,1,31,0.064117,0.070262,0
582070,Evan_Mecham,,54,582070,19,22,0.116516,0.144106,6118.114856
596874,Mo_Udall,,54,596874,32,22,0.119387,0.151191,74872.884211
8486652,South_Park_(season_5),,22,8486652,33,23,0.104817,0.124395,16637.105243
40475286,Kevin_Hogan_(politician),,72,40475286,8,25,0.097478,0.113974,2416.610928
46795230,Fouad_Yaha,,30,46795230,6,28,0.085538,0.094697,0
2658422,Jeff_Feagles,,51,2658422,3,29,0.066965,0.071085,11097
53527640,Ana_Cabrera,,8,53527640,3,27,0.081899,0.08876,18543.004736
840232,Russell_Senate_Office_Building,,54,840232,21,22,0.118801,0.147073,155785.406237
2259614,Naxalbari,,28,2259614,3,26,0.085819,0.095245,0
2897396,Chris_McCann,,17,2897396,1,27,0.078411,0.085953,0
4661440,Vasi?_Bi?ak,,20,4661440,8,31,0.065247,0.069601,227.698365
3347978,List_of_historical_currencies,,56,3347978,1,29,0.074543,0.079721,0
55933522,Liam_Baker,,36,55933522,3,34,0.052721,0.05523,0
241938,Penology,,20,241938,6,24,0.099974,0.115153,382884.413495
350918,Gavin_Wanganeen,,38,350918,15,27,0.092793,0.106898,244060.050808
300240,Legends_surrounding_the_papacy,,43,300240,8,24,0.097718,0.113098,21228.869782
10978738,Travis_Lulay,,8,10978738,4,25,0.078516,0.084923,13758.333011
27490484,Manchester_City_F.C._in_European_football,,10,27490484,11,26,0.104307,0.123746,30675.732885
1919836,Plough_Lane,,17,1919836,3,26,0.082038,0.09014,0
2196472,Richard_Lynch,,24,2196472,3,27,0.071133,0.077422,15388.857126
46602438,Uzbekistan_at_the_2016_Summer_Olympics,,26,46602438,4,25,0.099101,0.116253,5980.587069
3217122,Anthony_Koutoufides,,38,3217122,4,27,0.088126,0.098852,0.793974
33457834,James_Cox_(director),,14,33457834,5,34,0.052726,0.055679,9241.8
12845546,2001?02_Manchester_United_F.C._season,,17,12845546,3,28,0.076847,0.083871,0
27235576,Badminton_at_the_2012_Summer_Olympics,,21,27235576,12,25,0.104717,0.124032,93145.720575
2881640,Brett_Tomko,,65,2881640,1,32,0.057174,0.061732,0
44266618,Devontae_Booker,,38,44266618,2,27,0.074154,0.078904,11097
597250,Aichi_M6A,,20,597250,3,33,0.054332,0.056952,11097
3993672,Cold_War_(1985?1991),,45,3993672,5,23,0.10621,0.121474,297769.201318
34966734,Sam_Hazeldine,,17,34966734,1,26,0.08172,0.088948,0
58128340,Jenson_Brooksby,,69,58128340,1,25,0.100701,0.115716,0
31491748,List_of_awards_and_nominations_received_by_Bruno_Mars,,71,31491748,9,27,0.077053,0.085629,406591.23475
95230,Doug_TenNapel,,8,95230,1,23,0.092611,0.103997,0
3221574,English_Football_Hall_of_Fame,,68,3221574,2,26,0.086592,0.09496,22192
120194,Wieringen,,49,120194,4,23,0.11555,0.134636,430009.923569
8371628,Battle_of_Baku,,27,8371628,3,26,0.089294,0.0994,33285
22327058,List_of_Tampa_Bay_Buccaneers_broadcasters,,13,22327058,1,26,0.080672,0.086581,0
703508,John_E._McLaughlin,,70,703508,2,28,0.072992,0.079611,11097
1020018,Bill_Clinton_pardon_controversy,,39,1020018,7,26,0.084544,0.093872,43641.472609
163554,Juan_de_O?ate,,74,163554,1,26,0.084677,0.092265,0
57318156,2018_iHeartRadio_MMVAs,,45,57318156,7,26,0.086143,0.094164,2610.835082
43546394,Seetharama_Raju,,28,43546394,5,29,0.068372,0.074285,8.002381
28569256,Shelby_Rogers,,19,28569256,2,27,0.086558,0.097151,80921.098426
16092970,Eastern_Idaho_State_Fair,,49,16092970,1,25,0.099632,0.111814,0
32421100,Anastasios_Bakasetas,,10,32421100,1,28,0.083427,0.09253,0
1116678,McCain,,54,1116678,4,24,0.103,0.120291,6026.355608
428792,Michael_Frayn,,22,428792,3,25,0.087415,0.098171,42487.057691
56879948,2018_Australian_federal_budget,,72,56879948,3,25,0.092372,0.107478,0
1886736,"John_Crichton-Stuart,_6th_Marquess_of_Bute",,1,1886736,2,40,0.03927,0.04054,0.5
3274480,40th_parallel_north,,74,3274480,2,25,0.088322,0.097591,11097
10743412,1998_MTV_Video_Music_Awards,,71,10743412,38,29,0.070989,0.08029,1203.184998
15056294,David_Colquhoun,,75,15056294,4,30,0.068978,0.075481,33285
54212570,2017?18_Eerste_Divisie,,52,54212570,2,29,0.062855,0.066116,11097
2153616,Kevin_Mench,,8,2153616,1,28,0.066215,0.06994,0
1115666,Scottish_Challenge_Cup,,64,1115666,1,26,0.083884,0.093293,0
43412490,"Moussa_Doumbia_(footballer,_born_1994)",,52,43412490,3,27,0.071886,0.076801,0
29982504,Nemanja_Mili?,,10,29982504,5,26,0.1018,0.119235,186.216997
3556152,Tony_Renna,,35,3556152,4,31,0.06791,0.075133,11.055193
56276,Family_(biology),,59,56276,12,33,0.058212,0.062463,110922
9405102,Sally_Pearson,,26,9405102,10,25,0.10535,0.123484,85879.584355
512346,Tupolev_Tu-204,,51,512346,5,37,0.043672,0.045516,77648
2704144,Ravish_Malhotra,,49,2704144,1,28,0.069082,0.072861,0
1267348,James_Mason_(neo-Nazi),,11,1267348,3,24,0.100335,0.111533,85819.860081
30306658,Pedro_Martins_(footballer),,52,30306658,7,27,0.072619,0.078178,16087.95
5018592,Alhaur?n_de_la_Torre,,45,5018592,1,28,0.0678,0.071442,0
