,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
415179,Doak Walker Award,40.44872,60,119,190,1.3769022,-4.91542,415179,26,4,37761.1856982362,Q5286471
416697,Philadelphia soul,11.217949,192,192,192,-4.808126,-24.711998,416697,2,34,0.0,Q1546028
417646,USS Barb (SS-220),12.435898,0,135,255,-22.214811,-20.427837,417646,3,13,0.0,Q1136539
417860,Little Girl Lost (The Twilight Zone),13.653847,192,192,192,12.384096,-15.141278,417860,4,10,2647.5,Q4334776
417955,"Farewell, My Lovely",16.089745,0,146,232,14.687687,-6.8944793,417955,6,14,4154.672073796932,Q4459778
418347,Nik Antropov,10.0,187,77,156,22.929312,8.348501,418347,1,8,0.0,Q285823
418380,Peter Duncan (actor),10.0,255,15,65,-13.51212,3.525091,418380,1,0,0.0,Q7173767
419167,Creek War,11.217949,192,192,192,23.421843,14.969447,419167,2,12,5296.0,Q1186260
419348,Alan Campbell (politician),10.0,255,15,65,-4.892185,8.768704,419348,1,0,0.0,Q268196
420313,Russell Grant,12.435898,89,127,28,11.098418,14.528171,420313,3,0,68622.5545329248,Q7381528
420534,Full motion video,12.435898,0,136,97,-3.202394,22.919077,420534,3,0,10590.0,Q1473699
421019,Nadim Sawalha,11.217949,255,15,65,4.9033732,-19.120485,421019,2,0,0.0,Q979285
421305,The Blue Lamp,14.871795,192,192,192,24.396868,-24.918486,421305,5,0,37042.5,Q3838075
421582,Fred Biletnikoff Award,39.23077,60,119,190,-23.488869,23.725021,421582,25,4,25786.421391435942,Q5494630
422111,Operation Flavius,16.089745,255,15,65,8.324122,21.853298,422111,6,0,31717.5,Q1145378
422519,Blood & Honour,11.217949,192,192,192,3.002832,24.461975,422519,2,28,5296.0,Q607100
423343,Plastic arts,10.0,89,127,28,-20.294767,17.234386,423343,1,2,0.0,Q1078913
423586,Sampan,10.0,0,135,255,4.48085,20.108795,423586,1,13,0.0,Q79205
425678,"Chicago, Milwaukee, St. Paul and Pacific Railroad",10.0,0,146,232,4.748785,-3.6253824,425678,1,17,0.0,Q1071804
425742,Jason Arnott,12.435898,187,77,156,6.877023,12.203698,425742,3,8,1980.8552170394523,Q706130
426825,Caretaker manager,38.01282,254,0,145,6.87533,7.2933216,426825,24,22,229219.37008079077,Q1050607
427105,40–40 club,10.0,0,174,240,19.496141,-9.088327,427105,1,17,0.0,Q231298
427819,Pyroclastic surge,12.435898,146,108,232,-22.180588,4.8903303,427819,3,25,5296.0,Q1758272
433630,Sam Spade,18.525642,176,94,34,5.3572507,-16.06931,433630,8,38,15884.0,Q2533737
434385,Bobby Jones (golfer),16.089745,0,127,149,-13.54641,-12.54743,434385,6,15,102251.77674269633,Q437526
434399,The Miracles,12.435898,192,192,192,6.2152185,16.894947,434399,3,34,20235.146119193854,Q1761222
434543,Tephra,22.17949,146,108,232,2.8211863,-7.60157,434543,11,25,12045.381873559798,Q209245
435035,"North Hollywood, Los Angeles",13.653847,192,192,192,24.945183,-19.799984,435035,4,34,1853.663195620742,Q1319697
435997,Julia Morgan,10.0,154,122,0,-11.667103,1.251366,435997,1,11,0.0,Q601820
436008,Mills College,13.653847,154,122,0,20.588835,-22.3023,436008,4,11,15885.0,Q638859
437047,Walid Jumblatt,10.0,228,71,225,2.4801571,2.4542837,437047,1,3,0.0,Q380437
438714,Yuvraj Singh,19.74359,234,89,0,12.898142,-6.1340613,438714,9,21,5641.085468682183,Q2723790
439183,Laptev Sea,11.217949,154,122,0,14.506226,-14.771445,439183,2,11,55310.9288161879,Q7988
439741,Naoto Ohshima,13.653847,0,136,97,-5.0248213,-3.757353,439741,4,32,0.0,Q658384
440807,Jim McGovern (American politician),19.74359,228,71,225,-20.301666,18.216782,440807,9,3,422.25111784988644,Q1337459
443150,War memorial,13.653847,89,127,28,-20.638716,21.808914,443150,4,2,60364.231779719434,Q575759
445774,Rikki Fulton,10.0,255,15,65,13.524421,1.284854,445774,1,0,0.0,Q3403698
449415,Empire Builder,22.17949,192,192,192,-4.888438,-10.182203,449415,11,24,2904.9851933195887,Q197764
450501,Gary Streeter,11.217949,255,15,65,7.1975217,-18.48038,450501,2,0,0.0,Q328791
451295,"Comox, British Columbia",11.217949,0,136,97,7.0621,11.38867,451295,2,32,2240.4723891241156,Q1018257
453705,Lampung,25.833334,146,108,232,9.792409,-13.5582075,453705,14,25,258.38130965038675,Q2110
453769,Sunda Islands,10.0,146,108,232,-10.610763,-22.028315,453769,1,25,0.0,Q154190
454332,Silbervogel,12.435898,0,135,255,14.437493,14.119162,454332,3,13,20.66666666666666,Q1569521
454450,Analytical mechanics,10.0,192,192,192,15.2079115,-3.1631172,454450,1,43,0.0,Q833065
455616,Flower Drum Song,14.871795,192,192,192,-6.470378,-7.94976,455616,5,29,13230.5,Q2169548
458216,Penny Marshall,46.538464,192,192,192,-10.525398,16.961477,458216,31,16,153482.35625326927,Q237659
459529,Ray Alan,10.0,255,15,65,-24.812357,-12.088935,459529,1,0,0.0,Q7297129
460517,Carl-Gustaf Rossby,10.0,146,108,232,23.401072,-9.992737,460517,1,25,0.0,Q60293
461354,HMS Devastation (1871),11.217949,176,94,34,-10.658268,-8.10729,461354,2,13,0.0,Q5632121
461456,Nimrud,10.0,134,102,154,-15.742055,7.2811465,461456,1,2,0.0,Q237614
461858,Charles Wang,11.217949,0,174,240,9.128009,10.922705,461858,2,17,2647.0,Q832333
462803,Aaron Brown (journalist),16.089745,228,71,225,-11.853088,-11.509765,462803,6,3,7862.352749303649,Q2820030
467439,Ventura Freeway,10.0,176,94,34,-10.101441,5.9461713,467439,1,38,0.0,Q758061
473644,Janet Ellis,11.217949,255,15,65,12.427439,-13.875563,473644,2,0,5296.0,Q6153328
475230,Chelyabinsk Oblast,11.217949,187,77,156,0.93837357,0.2865923,475230,2,8,26460.0,Q5714
475483,Curt Flood,10.0,192,192,192,-8.212563,-2.1534696,475483,1,40,0.0,Q5195372
484742,Matti Nykänen,22.17949,192,192,192,17.240889,20.168356,484742,11,36,17609.271991203954,Q16849
485460,"Cranbrook, British Columbia",12.435898,0,136,97,-21.602324,18.223677,485460,3,32,5296.0,Q1138837
485489,Maria Schell,12.435898,255,15,65,-3.7771795,14.697715,485489,3,0,10253.387644952456,Q84365
486448,Karen Dianne Baldwin,57.5,0,159,54,10.628286,24.318254,486448,40,18,26.637606349049282,Q1124614
486593,Sam Mills,13.653847,69,155,0,-7.8337684,-18.068932,486593,4,6,107.10601790011327,Q3470521
487473,Billie Burke,20.961538,176,94,34,-5.340471,11.71834,487473,10,38,110057.11279975496,Q235639
490304,Guy Hamilton,10.0,199,73,95,-19.011478,13.679861,490304,1,9,0.0,Q363653
499430,Vulcan Inc.,11.217949,69,155,0,-22.836576,15.27402,499430,2,6,5296.0,Q3563813
499947,List of sunken nuclear submarines,10.0,134,102,154,2.7082074,8.893718,499947,1,2,0.0,Q846861
505550,Richard Greenblatt (programmer),10.0,192,192,192,-7.8521657,-4.7049866,505550,1,24,0.0,Q2469699
505568,Byron Nelson,17.307693,0,127,149,14.736989,-13.111053,505568,7,15,7931.602595280518,Q725776
511205,Gila River,12.435898,176,94,34,-14.472939,10.444719,511205,3,38,10590.0,Q838143
512034,Bananal Island,10.0,146,108,232,-14.863262,-21.271885,512034,1,25,0.0,Q282059
512036,Ai Iijima,10.0,0,136,97,21.634245,-8.324415,512036,1,0,0.0,Q1204617
512368,Manchester University (Indiana),12.435898,69,155,0,14.962289,-0.69668883,512368,3,6,1424.5572514746243,Q6747552
513857,Vanessa (name),11.217949,0,145,175,-0.15793236,23.46588,513857,2,17,5296.000000000002,Q951694
517430,Greg Rusedski,12.435898,192,192,192,-18.250937,24.479567,517430,3,27,0.0,Q335209
518808,Ground Force,11.217949,134,102,154,-5.0354753,7.675871,518808,2,2,5296.0,Q5610856
520228,Associated Press Athlete of the Year,11.217949,192,192,192,-16.300867,-18.034718,520228,2,27,251291.74367919963,Q743122
520824,Betty Field,12.435898,192,192,192,12.25428,11.71166,520824,3,38,56566.677301805204,Q265531
521538,Richard and Judy,16.089745,89,127,28,-6.756446,8.096081,521538,6,0,57518.38967770172,Q7330168
521540,Judy Finnigan,11.217949,89,127,28,6.5632524,15.115213,521540,2,0,5296.0,Q6304427
523308,Percy Kilbride,10.0,192,192,192,15.836503,9.610268,523308,1,38,0.0,Q3375213
523419,Piccadilly (film),12.435898,176,94,34,24.726475,14.028874,523419,3,0,8481.474916925275,Q479038
523474,"Centurion, Gauteng",14.871795,234,89,0,0.024754863,14.573472,523474,5,21,2403.8262825812385,Q1054450
524170,St. Lawrence Island,13.653847,0,135,255,9.989624,5.992371,524170,4,13,13199.08333333333,Q638407
524804,Bob Cole (sportscaster),10.0,69,155,0,-22.040234,-11.510813,524804,1,6,0.0,Q4932101
526026,Lane Sisters,11.217949,176,94,34,-14.93381,4.456906,526026,2,38,0.0,Q435778
526729,Johnny Marks,16.089745,0,136,97,-22.624687,17.180601,526729,6,32,5402.973325552171,Q1702357
527165,Martin Rees,11.217949,134,102,154,-24.79618,-12.262874,527165,2,2,5296.0,Q335213
529759,"Nowra, New South Wales",11.217949,154,122,0,-0.32519403,-17.565115,529759,2,11,10590.0,Q1343021
531189,Komsomolsk-on-Amur,12.435898,187,77,156,-16.36038,-21.134111,531189,3,8,15882.0,Q154801
533061,Emerald Triangle,12.435898,154,122,0,21.171131,-18.317013,533061,3,11,37030.00000000001,Q3538690
533212,John Simpson (journalist),10.0,192,192,192,24.149633,-21.722015,533212,1,16,0.0,Q8215122
539294,List of Absolutely Fabulous episodes,16.089745,255,15,65,9.532055,-0.57910156,539294,6,0,5.0,Q2153276
539970,James Booker,11.217949,192,192,192,-16.404034,19.473856,539970,2,34,5296.0,Q1233935
543262,Garry Marshall,30.705128,192,192,192,-10.874607,-7.671995,543262,18,16,49111.05074508636,Q315087
543328,List of Billboard Hot 100 number-one singles of 1965,10.0,192,192,192,21.718693,-7.848532,543328,1,34,0.0,Q1848916
543433,A League of Their Own,25.833334,192,192,192,2.7535157,-24.964638,543433,14,16,244234.7272884499,Q1306472
549378,List of vegetarian festivals,11.217949,176,94,34,-21.162336,19.372152,549378,2,13,41675.55018162354,Q7918379
553764,Adam Sessler,11.217949,0,136,97,-0.58835393,-16.326195,553764,2,32,10590.0,Q4679756
556324,"Charles Grey, 1st Earl Grey",11.217949,199,73,95,1.6700901,-9.838039,556324,2,0,5296.0,Q320300
559437,Kharosthi,10.0,134,102,154,2.352482,15.788059,559437,1,2,0.0,Q1161266
560306,Plague doctor,10.0,192,192,192,-23.31854,-16.678753,560306,1,26,0.0,Q2346290
560449,High Sierra (film),12.435898,192,192,192,-8.140694,-14.039347,560449,3,1,26449.0,Q1138382
561007,Venus and Adonis (Shakespeare poem),11.217949,154,122,0,13.785852,-7.733105,561007,2,11,5295.999999999999,Q1066765
561270,Caseless ammunition,13.653847,0,135,255,0.17934357,-21.264439,561270,4,13,15884.0,Q1456215
561315,The Wizard of Oz (1939 film),28.269232,176,94,34,-9.36371,-13.093524,561315,16,38,170800.3758311989,Q193695
565321,Dick & Dom in da Bungalow,10.0,192,192,192,-6.7418337,17.439491,565321,1,29,0.0,Q5273586
565372,Angry Anderson,11.217949,192,192,192,-3.9446106,10.705292,565372,2,23,3.0,Q543548
567643,Centre (ice hockey),34.35898,187,77,156,5.1526737,-12.222098,567643,21,8,339838.70515742234,Q2583758
577751,Gale Sondergaard,16.089745,176,94,34,3.9208608,-22.656479,577751,6,38,47381.85613297581,Q233845
581481,Volcanology of Italy,12.435898,0,163,145,-11.817075,-9.173535,581481,3,37,2708.73741206341,Q4115494
584386,BBC Sports Personality of the Year Lifetime Achievement Award,17.307693,192,192,192,-11.775759,-1.6542603,584386,7,27,0.0,Q2911692
584414,BBC Young Sports Personality of the Year,18.525642,192,192,192,10.8927,16.188997,584414,8,27,5296.0,Q1779566
584473,Ujung Kulon National Park,19.74359,146,108,232,21.44209,11.5022745,584473,9,25,108.68718502532977,Q4522
585176,Herb Sendek,12.435898,192,192,192,-5.3586316,14.117739,585176,3,33,1458.4794324372651,Q5733187
586023,Those Magnificent Men in their Flying Machines,17.307693,255,15,65,-10.529701,21.24494,586023,7,0,25350.627469804633,Q500304
588546,James R. Schlesinger,20.961538,228,71,225,-4.8430085,10.097612,588546,10,3,5296.0,Q171989
588566,Harold Brown (Secretary of Defense),19.74359,228,71,225,-4.1173916,-0.5898309,588566,9,3,0.0,Q552916
589885,Margaret Hamilton (actress),13.653847,176,94,34,12.511831,-1.7908698,589885,4,38,1412.765367234916,Q257756
591271,Suvarnabhumi,10.0,134,102,154,6.19915,4.273039,591271,1,2,0.0,Q1941127
592063,Eads Bridge,10.0,192,192,192,-6.4242306,9.027901,592063,1,24,0.0,Q1239907
592819,"Río Gallegos, Santa Cruz",12.435898,146,108,232,6.2940187,20.42488,592819,3,25,5296.0,Q44242
594219,Anna and the King of Siam (film),13.653847,176,94,34,6.9474583,-22.510874,594219,4,38,15885.0,Q563731
594422,Moulin Rouge (1952 film),11.217949,192,192,192,-18.751907,16.864702,594422,2,0,4211.779755412312,Q1508611
597336,Walter Cunningham,10.0,0,135,255,17.46595,3.0978184,597336,1,13,0.0,Q372215
599992,Robert Stigwood,16.089745,192,192,192,1.0790951,0.7529113,599992,6,17,73244.69081450191,Q1934278
601249,John Sterling (sportscaster),12.435898,69,155,0,9.353481,1.3237585,601249,3,6,58146.0,Q6259065
603091,Christian Mortensen,13.653847,199,73,95,-9.375337,-23.989084,603091,4,0,0.0,Q363046
603347,GBE,10.0,255,15,65,-18.22224,-15.18235,603347,1,0,0.0,Q450755
603971,Eliteserien,59.935898,254,0,145,3.8944259,8.986899,603971,42,22,31773.05126762347,Q201671
606746,"Centennial, Colorado",10.0,0,136,97,21.121906,-9.234158,606746,1,32,0.0,Q387322
607205,Aloha Bowl,11.217949,60,119,190,13.930963,-15.527231,607205,2,6,160.1755147594261,Q2839192
607367,Qaitbay,11.217949,134,102,154,-13.925415,-22.990587,607367,2,2,5296.0,Q557847
609112,Jason Varitek,11.217949,192,192,192,13.750499,-2.4639118,609112,2,40,68692.0,Q1377658
611108,Shantou University,10.0,60,119,190,22.62785,-22.786093,611108,1,4,0.0,Q835075
611614,Linda Cohn,10.0,60,119,190,22.616096,6.8437204,611614,1,4,0.0,Q6551481
613019,Bellerive Oval,14.871795,60,119,190,-9.167298,19.667406,613019,5,21,308485.875991765,Q1134044
614426,Flavio Briatore,11.217949,146,108,232,17.82209,-21.319427,614426,2,0,0.0,Q173169
616554,Mr. Blandings Builds His Dream House,13.653847,176,94,34,14.932378,21.502981,616554,4,38,204968.0654726045,Q1704776
624117,Palmer Station,11.217949,0,136,97,13.938445,-21.171452,624117,2,32,0.0,Q1333903
624896,The Titfield Thunderbolt,10.0,192,192,192,9.033565,12.175957,624896,1,24,0.0,Q3532529
629053,Allan Donald,18.525642,234,89,0,-3.6303,11.331864,629053,8,21,17220.230040057508,Q3345532
630525,Retief Goosen,14.871795,0,127,149,20.58454,-0.6607745,630525,5,15,0.0,Q707225
631068,Kiyomizu-dera,10.0,154,122,0,22.739609,-7.3507605,631068,1,11,0.0,Q221716
632579,Gordon Murray,12.435898,89,127,28,6.707059,-15.754221,632579,3,9,27271.393590076557,Q173435
635268,Lawrence Hall of Science,10.0,134,102,154,-4.67625,-5.671864,635268,1,2,0.0,Q14683059
636036,Battle of Megiddo (1918),11.217949,89,127,28,-18.86108,-20.000856,636036,2,2,12103.721187283989,Q199371
637329,Mary Decker,11.217949,192,192,192,-19.125612,-20.511545,637329,2,27,246263.35013283373,Q238299
637330,Jewish Combat Organization,17.307693,192,192,192,-8.28856,5.6264844,637330,7,45,5296.5,Q266706
639298,Goseck circle,11.217949,134,102,154,18.904724,-8.955666,639298,2,2,0.0,Q675018
639377,List of fictional doctors,20.961538,0,146,232,-20.189808,-23.370365,639377,10,14,167010.23312003535,Q6619654
639444,Martin Sixsmith,13.653847,60,119,190,-18.111448,-19.21751,639444,4,46,1.3333333333333333,Q6776602
639729,Ice Cold in Alex,12.435898,199,73,95,17.116993,-24.19736,639729,3,0,10795.777044221915,Q739141
644189,Reggio Emilia,12.435898,192,192,192,-7.459998,1.5172809,644189,3,18,21174.999999999996,Q13360
644788,Matthew Ashford,12.435898,0,146,232,-13.438378,7.9282656,644788,3,14,24925.109248606037,Q516475
644941,Sam Johnson,11.217949,228,71,225,-3.2034895,24.763906,644941,2,3,5296.0,Q539470
645979,FA Youth Cup,17.307693,254,0,145,10.034204,11.0096855,645979,7,22,15888.846674159175,Q1466284
648472,August Macke,11.217949,89,127,28,-14.83355,-3.298611,648472,2,2,0.0,Q33981
649009,Sharron Davies,11.217949,89,127,28,-15.222787,-6.9262724,649009,2,9,5296.0,Q1158904
649143,Petticoat affair,11.217949,192,192,192,-24.418932,17.398954,649143,2,12,5296.0,Q946735
649886,County council,11.217949,89,127,28,-19.191753,4.799093,649886,2,2,36396.16711137363,Q4321471
651666,South Orkney Islands,12.435898,0,136,97,-8.613209,-24.905159,651666,3,32,2647.0,Q207383
656106,Tom Johnston (musician),20.961538,192,192,192,6.613121,-10.648554,656106,10,34,0.25,Q710641
657307,Michie Stadium,11.217949,0,127,149,24.7805,7.1985803,657307,2,15,5296.0,Q3311487
657346,Sun Bowl (stadium),29.487179,60,119,190,6.932613,14.48117,657346,17,4,2442.967120101915,Q3503735
657466,Jack Deveraux,12.435898,0,146,232,-12.401961,-7.972319,657466,3,14,15882.0,Q1989861
657576,Triangle (1981 TV series),11.217949,192,192,192,-21.835262,11.84264,657576,2,0,5296.0,Q7840049
662242,Peter Butterworth,27.051283,255,15,65,11.157208,-15.653428,662242,15,0,42692.35989318886,Q925902
663947,1st Parachute Division (Germany),13.653847,176,94,34,-7.7584615,-6.493787,663947,4,13,1.0,Q127424
670087,Andrew Strauss,14.871795,255,15,65,7.3771873,8.897183,670087,5,0,361490.0751326186,Q507772
670611,Michael Stivic,10.0,192,192,192,-9.421787,-20.07695,670611,1,16,0.0,Q6834640
673256,Black Knight (comics character),11.217949,0,174,240,-5.4025407,0.19884394,673256,2,17,0.0,Q1149800
673599,Men in Black II,22.17949,192,192,192,11.462599,2.2851052,673599,11,3,128162.90528249001,Q156597
674870,Michael Skupin,11.217949,192,192,192,3.4621608,1.195028,674870,2,20,5296.0,Q6834435
675130,Molecular physics,11.217949,192,192,192,-5.4751163,-9.654312,675130,2,43,10589.999999999996,Q489328
676599,Sylvia (singer),11.217949,0,174,240,-20.89397,0.005374042,676599,2,17,0.0,Q2374156
677038,Valdosta State University,10.0,69,155,0,-18.773085,-22.35414,677038,1,6,0.0,Q2508061
679746,Independence Stadium (Shreveport),22.17949,60,119,190,-15.748146,24.68694,679746,11,4,15588.370582569005,Q3150014
679825,Dražen Petrović,11.217949,192,192,192,-22.600904,-23.624727,679825,2,45,5296.0,Q209982
681278,List of honorary British knights and dames,19.74359,255,15,65,22.809824,13.7584915,681278,9,0,21365.652341492034,Q6623424
683122,Bambi,10.0,192,192,192,19.433239,-9.186946,683122,1,20,0.0,Q43051
683632,Kallikantzaros,11.217949,192,192,192,1.946839,5.9972715,683632,2,36,5296.0,Q2778850
685311,Experimental physics,11.217949,192,192,192,12.519109,5.4924326,685311,2,43,5295.999999999998,Q18366
690078,German Football Association,12.435898,0,163,145,-13.275788,7.9550014,690078,3,22,5964.5322351131845,Q154191
690223,Phil Simms,67.24359,69,155,0,9.2596035,-9.37949,690223,48,6,97090.17739846553,Q596953
691257,Isabel Jewell,10.0,192,192,192,17.40157,-14.198757,691257,1,0,0.0,Q957673
698233,Midori (violinist),10.0,192,192,192,-3.978068,7.180016,698233,1,17,0.0,Q268644
699496,Earl Blumenauer,16.089745,228,71,225,-0.08417909,-5.40171,699496,6,3,95875.47803273273,Q748066
701533,Petra Němcová,13.653847,146,108,232,-24.744179,16.961657,701533,4,25,367296.0365382246,Q235496
701678,Schwarzburg-Sondershausen,10.0,192,192,192,6.713012,1.8181709,701678,1,36,0.0,Q630163
703292,Ian Gow,14.871795,255,15,65,-14.477171,1.6044928,703292,5,0,66607.4066803279,Q1655520
703501,Mike Turner,20.961538,228,71,225,1.7141938,-6.956409,703501,10,3,812.7003592199288,Q505722
704701,Barry McCaffrey,11.217949,228,71,225,11.404014,-7.6032686,704701,2,3,1247.780959801535,Q4864483
704730,Mary Beth Evans,12.435898,0,146,232,-1.27613,1.3015022,704730,3,14,12086.184822683443,Q2621215
711741,Rob Mills,16.089745,192,192,192,0.8355981,-5.6354866,711741,6,23,29133.698170587813,Q7340380
711964,Bramhall,10.0,254,0,145,15.144936,15.818927,711964,1,22,0.0,Q2161108
714258,Catawba people,10.0,69,155,0,-18.713072,-21.320421,714258,1,6,0.0,Q55290
714584,Assumption University (Worcester),16.089745,60,119,190,21.080263,-21.40563,714584,6,4,4579.995916814083,Q3445783
715819,Ian Buchanan,12.435898,0,146,232,-24.894411,-12.191854,715819,3,14,67315.39022493047,Q673434
716179,Stephen Nichols,14.871795,0,146,232,-16.236431,-23.713217,716179,5,14,5302.0,Q2470184
722319,French ironclad Gloire,13.653847,176,94,34,-15.187229,-17.815828,722319,4,13,991.3973401310182,Q1347693
723087,Mariss Jansons,11.217949,192,192,192,-14.75388,-17.404564,723087,2,17,5296.0,Q158340
724212,Isthmus of Tehuantepec,11.217949,176,94,34,22.575006,-13.520862,724212,2,38,11973.68071993715,Q392250
726855,Alfred Blalock,10.0,0,174,240,1.1754227,-22.120884,726855,1,17,0.0,Q984215
727445,Barbara Whiting Smith,10.0,176,94,34,-0.047920097,21.354443,727445,1,38,0.0,Q4859406
728825,"White Rock, British Columbia",13.653847,192,192,192,-11.29764,8.399128,728825,4,24,939.0760462656023,Q629056
731048,KalPa,27.051283,187,77,156,-14.454858,14.28023,731048,15,8,44354.412732226265,Q1722202
731854,Thomas Green Clemson,14.871795,60,119,190,-5.38647,-3.4405296,731854,5,4,50.170891360812334,Q382492
731887,Frank Howard (American football coach),23.397436,60,119,190,14.858765,5.702544,731887,12,4,557.6420831662728,Q5487337
731912,Clemson,12.435898,60,119,190,-23.77405,-15.813091,731912,3,4,0.0,Q1100403
732520,Saint Louis School,14.871795,0,174,240,-0.10858149,-4.1444764,732520,5,4,2350.5064199826297,Q30220826
732786,Allan Clarke (footballer),11.217949,199,73,95,24.953173,2.3946965,732786,2,9,5296.0,Q706058
733657,Carry On Cleo,33.141026,255,15,65,1.8407058,-11.669103,733657,20,0,29145.892657945333,Q1674806
735155,Ann Jones (tennis),13.653847,192,192,192,-5.7937927,-14.277204,735155,4,27,7894.5,Q259356
735565,List of Fox television affiliates (by U.S. state),10.0,192,192,192,13.9342575,0.887164,735565,1,12,0.0,Q6571127
735976,Comodoro Rivadavia,12.435898,146,108,232,17.527172,-14.278485,735976,3,25,10590.0,Q221921
736184,W. S. Van Dyke,18.525642,176,94,34,-5.3635993,-0.55623204,736184,8,38,98020.57077609107,Q547078
736781,Maria Ouspenskaya,10.0,192,192,192,-1.0274165,-5.004378,736781,1,38,0.0,Q255808
737610,Exploding whale,10.0,60,119,190,-10.167443,-24.074121,737610,1,6,0.0,Q718694
738021,The Winslow Boy,14.871795,255,15,65,9.548716,-2.7309566,738021,5,0,9174.346445646534,Q3399222
740993,Seve Ballesteros,12.435898,0,127,149,-22.862804,18.130455,740993,3,15,0.0,Q272190
744135,Alfa-Bank,10.0,192,192,192,9.184577,19.19379,744135,1,28,0.0,Q1377835
744426,Torrijos–Carter Treaties,10.0,176,94,34,-19.40143,-11.577901,744426,1,38,0.0,Q277343
756297,Chamique Holdsclaw,11.217949,192,192,192,7.0346856,8.218142,756297,2,24,10590.0,Q1060867
756370,Rose Mary Woods,10.0,228,71,225,-24.177452,-1.1135076,756370,1,3,0.0,Q178153
757584,Leon Panetta,24.615385,228,71,225,10.790555,19.311193,757584,13,3,21665.12858339521,Q244631
759912,The Sonny & Cher Comedy Hour,10.0,255,15,65,7.008453,-6.5566945,759912,1,0,0.0,Q3283375
761930,Frank Erwin Center,11.217949,0,146,232,-16.903267,5.5886664,761930,2,32,1122.7264951016,Q3082598
765450,Anne Revere,11.217949,255,15,65,4.553681,-11.62273,765450,2,0,16276.720981414805,Q239770
766411,Sofia Rotaru,12.435898,192,192,192,-17.036219,22.74417,766411,3,28,10590.0,Q43137
767819,Trisha Goddard,10.0,192,192,192,-23.732399,-11.489445,767819,1,29,0.0,Q7844021
768336,Joseph Schildkraut,14.871795,192,192,192,-6.6039114,-14.86114,768336,5,10,284347.66349002207,Q93632
769897,Dick Howser Trophy,10.0,0,174,240,6.318065,21.557632,769897,1,17,0.0,Q5273028
771058,Vanderbilt Stadium,29.487179,0,174,240,20.393242,-20.713823,771058,17,17,268384.83432272123,Q3554494
775588,George Cohen,11.217949,0,163,145,-18.11481,-16.36997,775588,2,22,0.0,Q446908
776558,"Merritt, British Columbia",10.0,0,136,97,10.339237,13.799966,776558,1,32,0.0,Q1025990
778939,Stubby Kaye,10.0,255,15,65,22.283297,8.943235,778939,1,0,0.0,Q454238
779591,Carlos Queiroz,13.653847,254,0,145,14.50525,7.285299,779591,4,22,6144.952963274879,Q313209
780290,Dave the Barbarian,10.0,192,192,192,10.428452,8.555198,780290,1,11,0.0,Q254241
787841,Seasonal lag,10.0,134,102,154,-8.7996235,4.8385487,787841,1,2,0.0,Q7441914
789386,Fernando Ricksen,10.0,0,163,145,7.9698267,-14.730921,789386,1,22,0.0,Q556731
793974,Šarūnas Marčiulionis,12.435898,192,192,192,-0.5935647,24.047514,793974,3,45,63440.0,Q348032
794030,William Howard Taft IV,13.653847,228,71,225,19.422615,-17.88193,794030,4,3,12.681818845297606,Q8012585
794716,NFL Network,42.884617,69,155,0,-2.8301694,4.2459607,794716,28,6,239683.53830874426,Q1285806
795203,Chris Curtis,16.089745,192,192,192,-19.736135,-23.108751,795203,6,35,0.2,Q724457
798179,Stratford High School (Houston),20.961538,0,127,149,-1.1929632,-7.875902,798179,10,15,60827.07780910526,Q7621962
798426,Cobb (film),10.0,0,136,97,10.10439,-9.161193,798426,1,32,0.0,Q2364759
801647,United States Anti-Doping Agency,19.74359,0,174,240,-13.088596,16.395786,801647,9,17,44740.15512270715,Q1468312
804123,"Marble Bar, Western Australia",11.217949,176,94,34,-20.327991,-12.322618,804123,2,13,5295.999999999999,Q1025115
810528,Paulini,10.0,192,192,192,-21.369064,-13.263438,810528,1,23,0.0,Q7155121
810877,Michael Fish,10.0,255,15,65,2.4034994,-10.518501,810877,1,0,0.0,Q15524762
811242,1st Canadian Division,12.435898,176,94,34,-9.930551,-10.855781,811242,3,13,0.0,Q2813665
815404,Montgomery Bell Academy,13.653847,60,119,190,-12.520271,-2.8676686,815404,4,4,2697.9350034710983,Q6905651
816870,Time ball,10.0,192,192,192,-6.8318577,8.623665,816870,1,36,0.0,Q185876
820652,John Frost (British Army officer),13.653847,199,73,95,24.292604,14.699715,820652,4,0,15885.0,Q958393
827887,Raymond Domenech,12.435898,254,0,145,-1.572697,-5.0103326,827887,3,22,10591.0,Q192648
828094,Gamebook,14.871795,0,136,97,-17.173506,-19.320274,828094,5,0,21176.0,Q642946
834611,OBE (disambiguation),10.0,255,15,65,-4.040962,4.260166,834611,1,0,0.0,Q349930
835756,Play Your Cards Right,11.217949,255,15,65,3.872626,8.585615,835756,2,0,121561.54379576055,Q7203091
836202,Gladys Zender,53.846153,0,159,54,-24.203444,20.929956,836202,37,18,4.808722644209465,Q2543056
844136,Gucci,14.871795,0,174,240,-15.149809,-11.031648,844136,5,17,26469.0,Q178516
845636,USS Johnston (DD-557),11.217949,0,135,255,-6.233039,-3.1376412,845636,2,13,0.0,Q5229080
845943,Robert Gates,27.051283,228,71,225,3.9552455,-0.82204527,845943,15,3,75723.09072724982,Q212979
