,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
1624,Andrew_Johnson,13.653847,228,71,225,-11.0567875,11.84044,1624,4,3,42319.0
1676,Alfonso_XII_of_Spain,12.435898,255,15,65,-12.763531,-8.452114,1676,3,0,15884.000000000004
2238,Antipope_John_XXIII,11.217949,0,163,145,9.662183,-2.3220663,2238,2,37,10590.0
3080,Alexandria,16.089745,0,163,145,-11.561155,-24.92533,3080,6,37,135255.14044043294
3112,Arianespace,13.653847,192,192,192,-5.0846767,-22.843502,3112,4,26,31755.0
3392,British_Columbia,27.051283,192,192,192,-14.174606,-6.724975,3392,15,24,150677.68384087642
4054,Battleship,24.615385,0,135,255,-1.9980601,-15.96576,4054,13,13,135437.62406415123
4675,British_Museum,40.44872,134,102,154,-23.474747,0.5055209,4675,26,2,165773.04987104575
5247,Country_music,51.410255,0,174,240,-6.6651697,-1.7799999,5247,35,17,1103816.1767992827
5267,Constellation,22.17949,134,102,154,21.22078,-10.195004,5267,11,2,236810.79048226657
6185,Chuck_Yeager,11.217949,0,135,255,2.016437,10.957729,6185,2,13,5296.0
6187,Cologne,11.217949,154,122,0,-4.0939484,-24.61415,6187,2,11,5296.000000000001
6250,"Colorado_Springs,_Colorado",16.089745,0,136,97,17.361408,-15.701691,6250,6,32,98658.61851908914
6653,Cape_Town,22.17949,134,102,154,-13.784749,8.734847,6653,11,2,201624.76781250368
7034,Cruiser,19.74359,0,135,255,-8.091894,19.657295,7034,9,13,53818.88212840966
7407,County_town,12.435898,89,127,28,0.8024982,1.4756441,7407,3,2,37655.9568253606
7592,Caldera,28.269232,146,108,232,1.3589416,-20.440403,7592,16,25,23802.54356389444
7906,Destry_Rides_Again,12.435898,192,192,192,-18.19172,-6.2803874,7906,3,1,10591.0
8166,Devon,24.615385,89,127,28,12.282826,-8.956896,8166,13,2,154707.45693971563
8167,Dartmoor,17.307693,89,127,28,12.505457,-7.5195017,8167,7,2,11912.226188530043
8586,Dyson_sphere,11.217949,192,192,192,12.147151,-5.7379346,8586,2,26,5296.0
10315,Edwin_Howard_Armstrong,11.217949,192,192,192,2.8136408,6.0960693,10315,2,26,142290.0
11260,Relax_(song),10.0,192,192,192,9.614379,-18.790728,11260,1,17,0.0
13487,Hermann_G?ring,10.0,176,94,34,-3.9644754,-16.315323,13487,1,13,0.0
14644,Geography_of_Indonesia,14.871795,146,108,232,9.586264,1.3751149,14644,5,25,561.277033552673
14878,International_Astronomical_Union,16.089745,134,102,154,14.7467165,2.2142243,14878,6,2,15884.333333333332
15907,Jabberwocky,12.435898,0,136,97,5.1896143,19.852638,15907,3,0,11375.35339287042
16020,"Jackson,_Michigan",11.217949,0,174,240,15.030212,-6.704808,16020,2,4,5296.000000000001
16768,Kevin_Spacey,27.051283,192,192,192,-10.555944,-23.612324,16768,15,3,570417.6653677927
17168,Kathmandu,13.653847,154,122,0,16.884304,17.828161,17168,4,11,21172.0
17276,Krakatoa,45.320515,146,108,232,3.2323003,-1.616162,17276,30,25,90217.04141023495
17717,Locomotive,25.833334,192,192,192,22.897202,7.1091485,17717,14,24,38414.562700240924
18476,London_Post_Office_Railway,10.0,134,102,154,-4.95148,14.556645,18476,1,2,0.0
18896,Human_spaceflight,16.089745,192,192,192,-21.991056,-22.605268,18896,6,26,8056.0
19364,M?tley_Cr?e,10.0,192,192,192,-15.773666,16.94523,19364,1,23,0.0
19929,Mensa,10.0,134,102,154,9.483883,-24.11001,19929,1,2,0.0
20396,Michael_Schumacher,11.217949,192,192,192,2.4470334,15.532399,20396,2,23,5296.0
20542,Rail_transport_modelling,23.397436,192,192,192,-9.356149,6.8859363,20542,12,24,19866.264873137094
21359,New_Zealand_Defence_Force,11.217949,0,135,255,6.853215,12.503122,21359,2,13,5090.394938513511
21360,Foreign_relations_of_New_Zealand,10.0,154,122,0,14.381735,-24.600237,21360,1,11,0.0
21628,Nicolas-Louis_de_Lacaille,14.871795,134,102,154,7.600032,-4.7434607,21628,5,2,53323.51940316088
21836,North_Pole,25.833334,0,136,97,9.825479,22.9091,21836,14,32,108974.22751549656
21932,Narrow-gauge_railway,24.615385,192,192,192,2.701455,-13.563643,21932,13,24,8868.469561121909
22018,"Nashville,_Tennessee",111.08974,0,174,240,-18.399513,12.9689045,22018,84,17,4183089.2179633062
22126,Northern_Hemisphere,18.525642,134,102,154,8.130327,-23.63241,22126,8,2,84527.33333333333
22388,Ohio_River,24.615385,192,192,192,3.4890351,-12.692699,22388,13,12,104962.13054831394
22475,Octans,16.089745,134,102,154,12.735232,14.725108,22475,6,2,10.333333333333332
24703,Portland_Vase,13.653847,134,102,154,-16.71564,-18.873085,24703,4,2,2906.3213979161137
26264,Rob_Reiner,23.397436,192,192,192,15.726282,-6.852074,26264,12,16,52738.37815023147
26841,Summer_solstice_(disambiguation),11.217949,134,102,154,-12.402738,-2.7431934,26841,2,2,1.0
27122,S?mi_people,13.653847,187,77,156,-21.537117,11.745503,27122,4,8,15885.0
27608,Science_fiction_on_television,35.576927,192,192,192,20.340172,-19.493,27608,22,29,136520.86065120704
28360,Sid_James,33.141026,255,15,65,19.323317,4.1486793,28360,20,0,12651.505394428223
28603,Star_cluster,12.435898,134,102,154,17.260258,21.629717,28603,3,2,0.0
28679,Sumatra,38.01282,146,108,232,-19.73621,3.3120492,28679,24,25,66853.73302228982
28876,Surtsey,11.217949,146,108,232,20.374382,11.674625,28876,2,25,7.557219011136152
29036,Dreamcast,18.525642,0,136,97,-6.5328903,-15.885056,29036,8,32,10271.741095104606
29056,Sonic_the_Hedgehog_(character),18.525642,0,136,97,22.274902,9.244927,29056,8,32,4.833333333333333
30617,Madison_(cycling),10.0,192,192,192,-0.79353267,-4.9260554,30617,1,27,0.0
31509,Hulk,13.653847,0,174,240,13.701712,11.618478,31509,4,17,47607.0
32163,USS_Greeneville_(SSN-772),10.0,0,135,255,-18.849829,23.415026,32163,1,13,0.0
32394,Platform_game,20.961538,0,136,97,9.339489,-3.987652,32394,10,32,37042.0
32597,Vilnius,13.653847,192,192,192,16.292456,5.548672,32597,4,45,47600.0
32700,Volcanic_Explosivity_Index,29.487179,146,108,232,3.3568647,-11.057388,32700,17,25,44187.171648548516
32706,Vancouver,33.141026,0,136,97,-9.684109,6.3699307,32706,20,32,359888.80159856763
33055,Winter_solstice_(disambiguation),12.435898,134,102,154,2.1852105,-21.23657,33055,3,2,4.333333333333333
33308,Weezer,23.397436,192,192,192,18.296389,-24.160492,33308,12,5,89830.0
33557,Whaling,23.397436,192,192,192,-5.1072354,0.56068695,33557,12,30,61006.13199218815
33805,Wookey_Hole_Caves,11.217949,255,15,65,23.849873,-4.368837,33805,2,0,0.0
37406,Kristiansund,24.615385,254,0,145,-23.082663,-20.426298,37406,13,22,169.97659424135512
37428,Beirut,23.397436,154,122,0,24.467308,20.379585,37428,12,11,637393.2751969534
37632,Fighting_Fantasy,11.217949,0,136,97,-12.284913,-8.533193,37632,2,0,0.0
37652,Kyoto,17.307693,154,122,0,6.1875863,-8.5523615,37652,7,11,90281.72710956687
38134,Seal_(musician),16.089745,146,108,232,5.796725,24.30651,38134,6,0,326066.116104764
38776,Major_League_Baseball,74.551285,0,174,240,17.531942,-1.8817782,38776,54,17,966151.673527386
39612,CBE_(disambiguation),10.0,255,15,65,-13.414761,-17.57694,39612,1,0,0.0
39617,"Orders,_decorations,_and_medals_of_the_United_Kingdom",28.269232,255,15,65,20.381819,8.500757,39617,16,0,8790.187438937333
39894,History_of_Bahrain,12.435898,154,122,0,20.583773,-13.851136,39894,3,11,110328.4202844432
40038,MBE_(disambiguation),10.0,255,15,65,0.005632146,13.656521,40038,1,0,0.0
40142,Botulism,11.217949,192,192,192,-16.637783,-14.6013,40142,2,30,7470.259659242837
40433,Molde,35.576927,254,0,145,-22.984097,23.167284,40433,22,22,3537.6786564222525
41562,Ingrid_Bergman,24.615385,255,15,65,-17.142681,24.124708,41562,13,0,301649.5990922884
43245,Westminster_Abbey,17.307693,199,73,95,23.128881,-20.2426,43245,7,0,166520.9351426283
43998,United_States_Secretary_of_Defense,46.538464,228,71,225,23.89277,-14.765311,43998,31,3,148364.5618018099
44501,Cast_Away,12.435898,0,127,149,-0.20093888,-21.423992,44501,3,0,103956.72197467598
44889,Aeolian_Islands,14.871795,0,163,145,-21.30526,-5.8125153,44889,5,37,22754.285680754434
47568,Low_Earth_orbit,14.871795,192,192,192,-14.814031,12.823621,47568,5,26,267635.5
48329,Celestial_pole,16.089745,134,102,154,2.301688,-17.671488,48329,6,2,79177.68935824704
48384,Equatorial_coordinate_system,12.435898,134,102,154,11.037967,20.879726,48384,3,2,737.1605695332663
48571,"?thelwulf,_King_of_Wessex",11.217949,134,102,154,11.12699,11.46422,48571,2,2,5296.0
49431,Francis_Pharcellus_Church,14.871795,0,136,97,0.30990878,21.444216,49431,5,32,106.9733255520803
51497,Battle_of_Verdun,16.089745,89,127,28,4.3968134,12.673623,51497,6,2,106531.17112774176
51691,Stanley_Unwin_(comedian),12.435898,0,136,97,-3.0697153,-9.058677,51691,3,0,17653.019023736833
51900,Betty_Marsden,13.653847,255,15,65,-24.831623,-22.238678,51900,4,0,417.59395491947566
51928,Amtrak,28.269232,192,192,192,8.6630945,-5.8365254,51928,16,24,39142.02514977082
54323,"Franklin_County,_New_York",11.217949,192,192,192,-0.7068166,22.078882,54323,2,1,5296.0
54408,Charlie_Parker,12.435898,192,192,192,-3.467416,9.361546,54408,3,34,10590.0
54434,The_Wizard_of_Oz,10.0,176,94,34,21.01062,-6.372187,54434,1,38,0.0
54539,Eddie_Murphy,17.307693,192,192,192,13.05301,12.259941,54539,7,17,109087.97502465695
56667,Hanoi,16.089745,154,122,0,-10.840208,9.961442,56667,6,11,88694.15247660413
56689,Kampala,12.435898,154,122,0,3.7475555,-1.3408396,56689,3,11,0.0
56996,Absolutely_Fabulous,27.051283,255,15,65,1.5936735,-20.526384,56996,15,0,326914.04504889296
57930,Petropavlovsk-Kamchatsky,12.435898,187,77,156,-15.418627,-18.212738,57930,3,8,5296.0
58743,Marburg_virus_disease,10.0,228,71,225,-10.407018,-15.083184,58743,1,3,0.0
58893,Johannesburg,18.525642,154,122,0,-7.2458873,0.29867104,58893,8,11,410700.30559559766
60930,Ceremonial_ship_launching,10.0,146,108,232,-0.7075289,4.852026,60930,1,25,0.0
61368,"Ohio_County,_West_Virginia",19.74359,192,192,192,-12.961817,16.694363,61368,9,12,114.64471913378836
61480,Broadway_Melody_of_1936,13.653847,192,192,192,6.6814675,-5.964405,61480,4,38,5297.5
61519,A_Tale_of_Two_Cities_(1935_film),13.653847,192,192,192,20.916157,12.563235,61519,4,0,10444.638098364107
62808,Soul_music,27.051283,192,192,192,-19.811762,-24.218184,62808,15,34,176277.19309361035
64598,Alan_Bush,10.0,89,127,28,7.5702853,-13.092434,64598,1,9,0.0
66046,List_of_science_fiction_television_programs,11.217949,192,192,192,-22.724308,-9.599526,66046,2,29,0.0
66857,International_Whaling_Commission,19.74359,192,192,192,23.638647,18.860846,66857,9,30,4901.583464215162
67081,Pavlova_(cake),19.74359,0,136,97,-12.156656,-11.754974,67081,9,32,93.73037741412355
69099,List_of_political_parties_in_Poland,11.217949,192,192,192,-3.3814428,-23.027695,69099,2,28,0.0
69244,Mordechai_Anielewicz,17.307693,192,192,192,8.3768,-23.50827,69244,7,45,15870.5
69383,Burgh_Island,11.217949,199,73,95,9.193027,8.190275,69383,2,9,0.0
69458,Pacific_Coast_League,23.397436,0,174,240,-2.8019252,11.880608,69458,12,17,17615.454373859644
69838,William_Friese-Greene,10.0,255,15,65,-11.728265,0.60132414,69838,1,0,0.0
70135,Twenty-fifth_Amendment_to_the_United_States_Constitution,10.0,228,71,225,-7.4631386,-12.340666,70135,1,3,0.0
70291,Birobidzhan,11.217949,187,77,156,15.907902,4.013918,70291,2,8,0.0
71411,Barcelona_(disambiguation),10.0,0,159,54,12.947344,-2.866781,71411,1,18,0.0
72650,Florence_Griffith_Joyner,13.653847,0,127,149,17.86181,-14.255834,72650,4,15,103343.82486483746
73170,Aladdin_(1992_Disney_film),22.17949,192,192,192,7.8478017,-22.242594,73170,11,20,19760.88333333189
74354,"John_William_Friso,_Prince_of_Orange",10.0,255,15,65,21.384802,-13.978148,74354,1,0,0.0
76015,Point_of_order,10.0,228,71,225,22.816889,-15.551916,76015,1,3,0.0
76133,"Casper,_Wyoming",12.435898,0,146,232,-14.838007,-2.6423607,76133,3,17,3837.766931642896
76641,Woman_of_the_Year,14.871795,192,192,192,22.007639,23.940025,76641,5,1,9.0
77619,Kings_Row,13.653847,192,192,192,21.058233,-23.996883,77619,4,38,15946.236907434153
77685,Since_You_Went_Away,10.0,176,94,34,-3.7974691,-0.47240037,77685,1,38,0.0
79848,Bachelor_Mother,12.435898,176,94,34,5.290738,-11.323697,79848,3,38,6052.1398389537535
80441,Paul_Klee,25.833334,89,127,28,19.147116,14.31836,80441,14,2,58188.75
80544,"Humboldt_County,_California",16.089745,154,122,0,-15.850618,1.31178,80544,6,11,21175.5
80726,Terry_Scott,18.525642,255,15,65,16.000107,18.596117,80726,8,0,6554.258240072589
80729,June_Whitfield,38.01282,255,15,65,1.0778837,18.033234,80729,24,0,476758.0716545621
80944,Father_of_the_Bride_(1950_film),12.435898,176,94,34,7.5587173,0.7149076,80944,3,38,15882.0
82118,"Stanislaus_County,_California",12.435898,154,122,0,-10.907176,20.526783,82118,3,11,5296.0
82290,Banten,33.141026,146,108,232,-14.759335,21.456732,82290,20,25,5179.417267642799
82862,HBO_World_Championship_Boxing,14.871795,192,192,192,-14.233553,12.508807,82862,5,27,42333.0
83688,Beyonc?,33.141026,0,174,240,14.321853,14.950891,83688,20,17,587935.5775959502
83934,Norwegian_resistance_movement,23.397436,176,94,34,-19.74776,21.520756,83934,12,13,165015.27254934332
86957,Troms?_IL,34.35898,254,0,145,-17.660137,22.475231,86957,21,22,6614.752156744661
87329,Rocket_launch,11.217949,192,192,192,8.916655,-8.7637205,87329,2,26,15882.0
87957,"Pinal_County,_Arizona",12.435898,176,94,34,24.262877,-13.67388,87957,3,38,5296.0
87987,Secret_Wars,12.435898,0,174,240,10.52857,5.2681694,87987,3,17,52870.0
88951,Vend?e,13.653847,89,127,28,13.610019,21.180319,88951,4,2,192983.51932321565
89345,Jussi_Bj?rling,10.0,192,192,192,-24.692017,-3.2391002,89345,1,17,0.0
90461,Edwin_Lutyens,20.961538,89,127,28,-23.048794,11.050913,90461,10,2,42416.139033380954
90605,Haute-Savoie,11.217949,89,127,28,13.946196,-22.582975,90605,2,2,0.0
90696,Ferguson_Jenkins,12.435898,0,174,240,11.448298,-4.536146,90696,3,17,5663.336906835028
91066,"Snohomish_County,_Washington",20.961538,192,192,192,18.60845,-10.103939,91066,10,24,1749.7089483412944
91069,"Pierce_County,_Washington",13.653847,192,192,192,16.428423,-3.0621579,91069,4,24,52870.0
91202,"Kitsap_County,_Washington",12.435898,192,192,192,-7.2009726,11.089526,91202,3,24,47606.0
91587,"Fort_Bend_County,_Texas",14.871795,0,127,149,12.27549,5.976131,91587,5,15,3679.597859865523
91659,"Bastrop_County,_Texas",10.0,199,73,95,-5.3470545,17.102938,91659,1,0,0.0
91755,"Davidson_County,_Tennessee",11.217949,0,174,240,-22.457893,24.869476,91755,2,17,0.0
93120,"Franklin_County,_Ohio",10.0,192,192,192,-2.4077353,6.136548,93120,1,12,0.0
93137,"Belmont_County,_Ohio",16.089745,192,192,192,-17.76731,-9.541151,93137,6,12,7932.175314303617
93331,"Caswell_County,_North_Carolina",10.0,0,174,240,-16.9201,11.253253,93331,1,17,0.0
94307,Streatham,13.653847,89,127,28,23.80378,14.209241,94307,4,9,53476.38524863022
94341,"Boulder,_Colorado",12.435898,0,136,97,2.1204808,-10.175839,94341,3,32,38342.88912068602
94344,Vauxhall,11.217949,89,127,28,-17.801954,14.6134815,94344,2,9,37993.20164288999
94385,"White_City,_London",11.217949,89,127,28,18.472673,-2.5815668,94385,2,17,15545.99010106278
95812,Year_Without_a_Summer,17.307693,146,108,232,23.298384,-2.9475815,95812,7,25,2149.3411104396846
96588,Marisol_Malaret,63.589745,0,159,54,-1.1543077,-12.272742,96588,45,18,15953.033583845281
96646,Verdun,11.217949,89,127,28,22.285934,13.529869,96646,2,2,0.0
97782,Robert_Bolt,11.217949,255,15,65,-19.373981,22.056667,97782,2,0,4393.564398145558
98497,Exeter_Cathedral,12.435898,89,127,28,-19.521568,-1.7045045,98497,3,2,0.0
99015,Doctor_Dolittle_(1967_film),11.217949,192,192,192,13.433406,12.965585,99015,2,10,15881.999999999995
99858,Michael_McKean,20.961538,192,192,192,-22.21194,9.973884,99858,10,16,5355.532539682539
99859,David_Lander,24.615385,192,192,192,-24.24992,13.249945,99859,13,16,19588.507130112685
100727,Quebec_City,17.307693,0,136,97,-7.822441,-11.14756,100727,7,32,361963.75042044575
100955,Carl_Reiner,16.089745,192,192,192,9.598696,-16.220434,100955,6,16,22890.4717331002
101249,Rod_Serling,35.576927,192,192,192,-10.727478,-16.348255,101249,22,10,83553.41471619674
101563,Deborah_Carthy-Deu,59.935898,0,159,54,-14.746687,-5.2661724,101563,42,18,55.59537506202499
104103,Walking_Distance,45.320515,192,192,192,19.105694,1.2866158,104103,30,10,439.63142571030716
105100,"Troy,_Alabama",12.435898,0,127,149,-19.134758,-18.117025,105100,3,15,9744.386244782323
105109,"Alabaster,_Alabama",10.0,0,174,240,-15.619697,12.814128,105109,1,17,0.0
105167,"Tuscaloosa,_Alabama",34.35898,60,119,190,23.327248,-11.248562,105167,21,4,28897.856380347832
107431,"El_Dorado_Hills,_California",12.435898,60,119,190,-23.144876,5.5533996,107431,3,4,3929.476481538543
107997,"Hesperia,_California",10.0,0,174,240,2.0958638,-17.5849,107997,1,17,0.0
108260,"Newman,_California",10.0,154,122,0,-6.503235,-0.13585463,108260,1,11,0.0
108407,"Lyons,_Colorado",10.0,0,136,97,11.698566,-6.010643,108407,1,32,0.0
108699,"Weston,_Connecticut",10.0,0,146,232,-0.5896989,9.788475,108699,1,6,0.0
109292,"Eustis,_Florida",11.217949,0,174,240,20.744349,-18.797783,109292,2,17,0.0
109301,"Leesburg,_Florida",12.435898,0,174,240,-7.6555595,7.0632977,109301,3,17,310383.7218903642
109738,"Gulf_Breeze,_Florida",11.217949,0,135,255,-20.002474,-23.219822,109738,2,32,16916.41951894855
111774,"Peoria,_Illinois",10.0,192,192,192,17.977728,-14.56643,111774,1,7,0.0
115606,"Jennings,_Louisiana",13.653847,0,174,240,24.41116,11.387691,115606,4,4,2416.2834881454714
115650,"Ruston,_Louisiana",14.871795,0,174,240,22.63632,16.856749,115650,5,4,21555.624912753337
118102,"Big_Rapids,_Michigan",10.0,0,174,240,1.9375372,-5.876997,118102,1,17,0.0
123160,"Ballwin,_Missouri",10.0,69,155,0,-6.9617877,13.522749,123160,1,6,0.0
123548,"Missoula,_Montana",11.217949,0,146,232,-19.770878,-2.0641024,123548,2,17,5296.0
123654,"Billings,_Montana",14.871795,0,146,232,4.769241,9.352923,123654,5,17,231284.98701981045
125484,"Marlboro_Township,_New_Jersey",10.0,69,155,0,-9.237444,-17.711979,125484,1,6,0.0
126458,"Constable,_New_York",10.0,192,192,192,-6.6947584,-15.594264,126458,1,1,0.0
126701,"Freeport,_New_York",12.435898,192,192,192,19.225048,15.177599,126701,3,1,147584.0
127401,"Bethel,_New_York",12.435898,192,192,192,-19.691181,-11.8097725,127401,3,35,10591.0
127627,"Burlington,_North_Carolina",11.217949,0,174,240,6.0227084,24.655336,127627,2,17,5296.0
129042,"East_Liverpool,_Ohio",12.435898,192,192,192,4.768571,5.5407104,129042,3,12,8003.583579377695
129842,"Akron,_Ohio",14.871795,192,192,192,-11.090843,18.47112,129842,5,7,42330.0
130529,"McAlester,_Oklahoma",12.435898,0,135,255,3.6542373,-9.160002,130529,3,13,45163.13467534081
132748,Laurence_Binyon,12.435898,89,127,28,1.9210875,5.1737747,132748,3,2,125249.29427897884
134792,"Watertown,_South_Dakota",11.217949,0,136,97,18.525848,0.3774528,134792,2,32,7065.072923312903
135072,"Yankton,_South_Dakota",11.217949,192,192,192,-17.92282,4.1569624,135072,2,12,1.0
135195,"Greeneville,_Tennessee",10.0,228,71,225,23.874891,-12.595887,135195,1,3,0.0
135748,"Duncanville,_Texas",10.0,0,127,149,-11.908855,-8.931983,135748,1,15,0.0
135790,"Cuero,_Texas",12.435898,0,127,149,-10.89931,12.075555,135790,3,15,0.0
135896,"Richmond,_Texas",16.089745,0,127,149,-11.895435,15.619959,135896,6,15,69855.02110897428
135942,"Denison,_Texas",10.0,0,127,149,-3.4709697,11.622017,135942,1,15,0.0
136004,"Galena_Park,_Texas",12.435898,0,127,149,-11.668468,-22.675411,136004,3,15,5296.0
136047,"Canadian,_Texas",14.871795,0,127,149,-4.24124,-20.659813,136047,5,15,88875.60737308089
136321,"New_Deal,_Texas",10.0,192,192,192,11.849867,-21.918785,136321,1,24,0.0
136334,"Mason,_Texas",11.217949,0,127,149,15.915041,-0.26864856,136334,2,15,0.0
136439,"Newton,_Texas",14.871795,0,127,149,1.884944,-10.835252,136439,5,15,5454.367768965419
136473,"Aledo,_Texas",12.435898,0,127,149,-2.5673642,-22.01472,136473,3,15,5296.0
136879,"Edgewater,_New_Jersey",10.0,69,155,0,18.564621,-0.54570824,136879,1,6,0.0
137471,Roller_coaster,11.217949,0,136,97,13.170978,11.003112,137471,2,32,5296.0
138051,"Port_Orchard,_Washington",11.217949,192,192,192,-11.203627,14.849923,138051,2,24,5296.0
138199,"Edmonds,_Washington",23.397436,192,192,192,5.313504,-15.456562,138199,12,24,19272.689242062464
138546,"Bethlehem,_West_Virginia",14.871795,192,192,192,-23.405651,11.633739,138546,5,12,0.2
141006,Daily_Bugle,14.871795,0,174,240,-3.1628506,13.8102,141006,5,17,21173.0
143163,Gadsden_Purchase,13.653847,176,94,34,2.833567,-10.335077,143163,4,38,42526.346210445554
143468,Province_of_Barcelona,11.217949,0,159,54,-17.329159,-24.15358,143468,2,18,5295.999999999998
143579,Inner_Hebrides,13.653847,255,15,65,-22.97323,11.657412,143579,4,37,39283.26446928199
143987,Bexhill-on-Sea,16.089745,199,73,95,-2.9039915,-16.309591,143987,6,9,59295.86231210061
144640,Another_Thin_Man,25.833334,176,94,34,1.5272672,17.482569,144640,14,38,468794.3620401184
144798,Shadow_of_the_Thin_Man,20.961538,176,94,34,17.166595,-11.204056,144798,10,38,12024.889910719305
144813,Song_of_the_Thin_Man,19.74359,176,94,34,23.816767,-16.477858,144813,9,38,6728.889910718921
144831,The_Thin_Man_Goes_Home,23.397436,176,94,34,-9.209005,-4.4400496,144831,12,38,42242.64156587856
144860,Nick_and_Nora_Charles,17.307693,176,94,34,-24.66469,8.537748,144860,7,38,1.9333333333333336
144890,Joan_Greenwood,11.217949,192,192,192,22.639324,8.496589,144890,2,0,23638.502932088824
145042,Frank_Morgan,14.871795,176,94,34,15.991686,-22.253483,145042,5,38,3393.8836867658706
145804,Civilian,11.217949,0,135,255,21.26477,18.966385,145804,2,13,204.60506148650143
145828,Peter_Fleming_(writer),10.0,255,15,65,-19.580639,3.7608838,145828,1,0,0.0
146269,University_of_Notre_Dame,70.89744,60,119,190,17.355505,-2.9271078,146269,51,4,277372.8746799082
146948,Charles_Haughey,13.653847,255,15,65,-5.379323,18.841301,146948,4,0,42319.0
147362,George_Stevens,14.871795,192,192,192,-19.339853,-24.4566,147362,5,1,5296.0
147456,Clemson_University,61.15385,60,119,190,2.1752872,23.98027,147456,43,4,93638.17329169127
148787,Roy_Hattersley,11.217949,255,15,65,15.82393,10.123947,148787,2,0,3.0
150340,Miss_Universe,187.82051,0,159,54,18.327738,13.047179,150340,147,18,1304362.372519983
150391,Donovan,12.435898,255,15,65,-13.172488,-4.7822022,150391,3,0,57278.92450998949
150759,"Sikeston,_Missouri",10.0,192,192,192,1.7347031,-16.14141,150759,1,24,0.0
150915,Battle_of_Copenhagen_(1801),10.0,176,94,34,17.522476,1.3552071,150915,1,13,0.0
151093,"Spring_Hill,_Tennessee",11.217949,0,174,240,-13.989647,-20.71145,151093,2,17,0.0
151290,"Wheeling,_West_Virginia",29.487179,192,192,192,-13.814468,8.89333,151290,17,12,189225.29714375973
151340,Rudy_Vall?e,13.653847,176,94,34,5.1227984,9.006184,151340,4,38,501497.3281647115
151527,Bernard_Bresslaw,29.487179,255,15,65,-8.432528,10.917272,151527,17,0,51806.99941153944
151616,John_Junkin,12.435898,199,73,95,17.518583,0.5144186,151616,3,0,15048.312902847025
151637,Walt_Disney_Studios_(Burbank),12.435898,192,192,192,-4.014178,13.8339205,151637,3,24,1267.4531567462232
153018,The_Night_of_the_Meek,16.089745,192,192,192,9.653402,-20.34566,153018,6,10,9941.8885204666
153053,The_Prime_Mover,45.320515,192,192,192,14.043857,-20.980768,153053,30,10,3.4949802371541505
153054,Long_Distance_Call,44.102566,192,192,192,9.423049,11.84108,153054,29,10,0.0
153055,A_Hundred_Yards_Over_the_Rim,47.756413,192,192,192,-23.494822,-16.297804,153055,32,10,5739.126405947467
153056,Static_(The_Twilight_Zone),44.102566,192,192,192,10.322057,-3.3435538,153056,29,10,0.0
153093,Julia_Sawalha,14.871795,255,15,65,-10.6599865,1.2543789,153093,5,0,10590.0
153279,The_Rip_Van_Winkle_Caper,46.538464,192,192,192,-15.31178,-14.620816,153279,31,10,443.1264059474612
153281,"Shadow_Play_(The_Twilight_Zone,_1959)",45.320515,192,192,192,-12.050189,-17.423883,153281,30,10,3.4949802371541505
153285,Will_the_Real_Martian_Please_Stand_Up?,46.538464,192,192,192,-22.820711,20.447393,153285,31,10,443.1264059474612
153286,The_Obsolete_Man,46.538464,192,192,192,-14.414755,11.773813,153286,31,10,443.1264059474612
153348,Barbara_Hepworth,12.435898,255,15,65,9.220951,23.61734,153348,3,0,2462.277060301549
153381,Valence_(city),14.871795,89,127,28,20.719463,20.025272,153381,5,2,218477.92488369968
154699,Sands_of_Iwo_Jima,11.217949,0,135,255,-7.0750175,-8.553055,154699,2,38,9026.569805281502
155550,Battle_of_Clontarf,14.871795,255,15,65,9.746108,-13.899772,155550,5,37,21173.0
156539,Two_(The_Twilight_Zone),45.320515,192,192,192,-20.146397,-6.910433,156539,30,10,3.4949802371541505
156542,The_Arrival_(The_Twilight_Zone),46.538464,192,192,192,-4.2736835,-15.389594,156542,31,10,443.1264059474612
156559,The_Passersby,10.0,192,192,192,7.842516,2.285599,156559,1,10,0.0
156594,Louis_Calhern,11.217949,176,94,34,-1.0810716,-2.0021756,156594,2,38,2215.195679354779
157187,Irene_S?ez,56.28205,0,159,54,0.15301204,1.5940651,157187,39,18,11.839528875015693
157773,The_Ataris,10.0,192,192,192,12.050614,-13.420189,157773,1,34,0.0
159001,Jim_Dale,23.397436,255,15,65,-20.907528,18.493483,159001,12,0,186908.55268108263
159806,Anglo-Irish_people,16.089745,255,15,65,-19.60492,-0.32789075,159806,6,0,31759.0
160789,1983_in_music,12.435898,192,192,192,11.426653,0.73450035,160789,3,23,29742.26371683036
161560,Knuckles_the_Echidna,13.653847,0,136,97,0.33568347,3.0683317,161560,4,32,0.0
162158,Jedediah_Smith,14.871795,192,192,192,-14.821763,16.188862,162158,5,12,26467.0
162442,Booth_Tarkington,11.217949,192,192,192,-17.100445,5.2553554,162442,2,1,0.0
162964,John_Stamos,12.435898,0,146,232,6.9403853,12.871533,162964,3,14,63420.0
164201,The_Mirror_(The_Twilight_Zone),46.538464,192,192,192,10.072267,18.660883,164201,31,10,443.1264059474612
164203,The_Grave_(The_Twilight_Zone),11.217949,192,192,192,10.942102,16.040932,164203,2,10,0.0
164206,Deaths-Head_Revisited,48.974358,192,192,192,-7.589159,8.0118,164206,33,10,79794.70926597939
