,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
1029,3.0,1312962.0,District of Columbia Court of Appeals,0.8175845146179199,Q5283409,History_and_Society.Politics_and_government,192.0,0.0,192.0,28.0,192.0,12.435898,24.880672,-3.5697267,16.0,281.0,0.05693950177935943,Politics_and_government,History_and_Society,39.244056701660156,9852.090358123183,0.0039833228558752405
1030,10.0,1313136.0,The Lion and the Witch,0.9790457487106324,Q2551952,Culture.Media.Media*,192.0,0.0,192.0,5.0,192.0,20.961538,-8.932347,8.583488000000001,16.0,55.0,0.2909090909090909,Media*,Culture,156.6473197937012,3151.6141910254955,0.04970383755720117
1031,10.0,1316633.0,James Lofton,1.0000100135803225,Q1680714,Culture.Sports,0.0,36685.36057400657,155.0,6.0,69.0,20.961538,0.19692819,-16.193016,459.0,1572.0,0.2919847328244275,Sports,Culture,4590.04596233368,1803406.2095849141,0.002545209136986481
1032,2.0,1316643.0,LeRoy Butler,0.9796776771545408,Q3220135,Culture.Sports,0.0,5296.0,155.0,6.0,69.0,11.217949,-8.287716,-10.729992999999999,459.0,1572.0,0.2919847328244275,Sports,Culture,899.3441076278685,1803406.2095849141,0.0004986919213474753
1033,2.0,1321034.0,Carrara Stadium,0.8221991658210754,Q3534981,Culture.Sports,0.0,0.0,89.0,21.0,234.0,11.217949,0.45044044,-12.376638999999999,147.0,566.0,0.2597173144876325,Sports,Culture,241.72655475139615,101160.12884266676,0.002389543761132915
1034,3.0,1322989.0,1998 in video games,0.8080772161483765,Q2465532,History_and_Society.History,97.0,2646.5,136.0,32.0,0.0,12.435898,24.799831,-8.49415,11.0,533.0,0.020637898686679174,History,History_and_Society,26.666548132896427,11764.587132044137,0.0022666794706515995
1035,4.0,1323016.0,1988 in video games,0.8558611869812012,Q2718392,History_and_Society.History,97.0,13236.5,136.0,32.0,0.0,13.653847,-13.866104,-0.1505195,11.0,533.0,0.020637898686679174,History,History_and_Society,37.65789222717285,11764.587132044137,0.00320095314901456
1036,2.0,1323069.0,1978 in video games,0.8080772161483765,Q2539533,History_and_Society.History,97.0,0.0,136.0,32.0,0.0,11.217949,-1.2775729,-4.2842317,11.0,533.0,0.020637898686679174,History,History_and_Society,17.777698755264282,11764.587132044137,0.0015111196471010663
1037,1.0,1327234.0,Daliah Lavi,0.2393593490123749,Q274158,Culture.Media.Media*,192.0,0.0,192.0,0.0,192.0,10.0,3.1996583999999997,-14.763760999999999,281.0,2551.0,0.11015288122304978,Media*,Culture,67.25997707247735,347450.98869378865,0.00019358119349533384
1038,3.0,1327654.0,List of interactive movies,0.9976133108139038,Q6624142,Culture.Media.Media*,97.0,1.5,136.0,0.0,0.0,12.435898,14.805707,7.336398,281.0,2551.0,0.11015288122304978,Media*,Culture,840.9880210161209,347450.98869378865,0.0024204507927225683
1039,29.0,1328236.0,2004 Indian Ocean earthquake and tsunami,0.9659096002578736,Q130754,STEM.STEM*,232.0,533077.5922349319,108.0,25.0,146.0,44.102565999999996,11.0344515,-13.532848000000001,50.0,409.0,0.12224938875305626,STEM*,STEM,1400.5689203739166,23895.768067628145,0.05861158831179328
1040,7.0,1328536.0,C. Aubrey Smith,0.4225146472454071,Q552813,Culture.Sports,65.0,728970.348451638,15.0,0.0,255.0,17.307693,16.855389000000002,21.153001999999997,57.0,2551.0,0.022344178753430026,Sports,Culture,168.58334425091743,347450.98869378865,0.0004852003584295202
1041,13.0,1335833.0,Cindy Williams,0.3702353835105896,Q266820,Culture.Media.Media*,192.0,1307.7494653804767,192.0,16.0,192.0,24.615385,-10.745415,-16.330092999999998,61.0,303.0,0.2013201320132013,Media*,Culture,293.59665912389755,15436.803979881108,0.0190192645774698
1042,3.0,1339477.0,Bulldog Turner,1.0000100135803225,Q731677,Culture.Sports,0.0,406.50317514843385,155.0,6.0,69.0,12.435898,-4.904896,14.341485999999998,459.0,1572.0,0.2919847328244275,Sports,Culture,1377.0137887001044,1803406.2095849141,0.0007635627410959442
1043,2.0,1339899.0,Stephen Clemence,0.9867871999740601,Q4808571,Culture.Sports,145.0,0.0,163.0,22.0,0.0,11.217949,-0.8128569999999999,14.668285000000001,353.0,1382.0,0.25542691751085383,Sports,Culture,696.6717631816863,619966.7926466167,0.00112372432111665
1044,31.0,1341060.0,Kick the Can,0.9990402460098268,Q2625465,Culture.Media.Media*,192.0,15885.49498023715,192.0,10.0,192.0,46.53846400000001,-14.668138500000001,-6.9718227,53.0,159.0,0.3333333333333333,Media*,Culture,1641.4231241941454,96758.42904360592,0.01696413573906216
1045,2.0,1341768.0,Cecil Parker,0.16452647745609286,Q1052329,History_and_Society.History,65.0,10590.0,15.0,0.0,255.0,11.217949,-13.762248000000001,21.174679,81.0,2551.0,0.031752254018032146,History,History_and_Society,26.65328934788705,347450.98869378865,7.671093252054839e-05
1046,2.0,1342072.0,King Edward Point,0.585111141204834,Q393878,STEM.Earth_and_environment,232.0,0.0,108.0,25.0,146.0,11.217949,-19.995687,7.6377234,35.0,409.0,0.08557457212713937,Earth_and_environment,STEM,40.957779884338386,23895.768067628145,0.0017140181377900267
1047,4.0,1342513.0,The Changing of the Guard (The Twilight Zone),0.9993638396263124,Q2651822,Culture.Media.Media*,192.0,46054.15642901577,192.0,10.0,192.0,13.653847,0.9967034,14.136279,53.0,159.0,0.3333333333333333,Media*,Culture,211.86513400077823,96758.42904360592,0.0021896297417695505
1048,1.0,1346922.0,Container-deposit legislation,0.538993239402771,Q1309660,STEM.STEM*,192.0,0.0,192.0,24.0,192.0,10.0,14.690432000000001,-7.885615299999999,22.0,278.0,0.07913669064748201,STEM*,STEM,11.857851266860962,9370.07292751968,0.0012655025589005545
1049,3.0,1346977.0,Appalachian Spring,0.5078218579292297,Q620638,Culture.Media.Media*,192.0,95022.0,192.0,17.0,192.0,12.435898,-12.831965,-17.612295,163.0,1415.0,0.11519434628975266,Media*,Culture,248.3248885273933,214134.4482901916,0.0011596680987585304
1050,15.0,1348633.0,HC Davos,0.4982306232452393,Q36921,Geography.Regions.Europe.Western_Europe,156.0,82574.04960580803,77.0,8.0,187.0,27.051283,24.129166,19.365637,14.0,469.0,0.02985074626865672,Western_Europe,Geography,0.0,54796.726647481315,0.0
1051,5.0,1348780.0,2004 Sri Lanka tsunami train wreck,0.9073222279548644,Q1312405,History_and_Society.Transportation,232.0,5296.0,108.0,25.0,146.0,14.871795,-10.210819,8.714624,7.0,409.0,0.017114914425427872,Transportation,History_and_Society,31.756277978420247,23895.768067628145,0.0013289498746617324
1052,12.0,1348900.0,Saint Silvester Road Race,0.9626831412315368,Q1135337,Culture.Sports,192.0,10591.0,192.0,36.0,192.0,23.397436,-2.378367,24.084469,25.0,192.0,0.13020833333333334,Sports,Culture,288.804942369461,4299.846670024097,0.06716633511209424
1053,9.0,1349700.0,Rakata,0.41490885615348816,Q1245622,STEM.STEM*,232.0,49.012366709657755,108.0,25.0,146.0,19.74359,1.2677294,19.787292,50.0,409.0,0.12224938875305626,STEM*,STEM,186.70898526906967,23895.768067628145,0.00781347495257984
1054,2.0,1352817.0,Rod Ansell,0.10088862478733064,Q7356843,History_and_Society.Politics_and_government,240.0,5296.0,174.0,17.0,0.0,11.217949,19.534958,-11.854303999999999,13.0,1415.0,0.009187279151943464,Politics_and_government,History_and_Society,2.6231042444705968,214134.4482901916,1.224980037268832e-05
1055,6.0,1354747.0,Effect of the 2004 Indian Ocean earthquake on Indonesia,0.9983615279197692,Q5347230,STEM.STEM*,232.0,872.4441147243261,108.0,25.0,146.0,16.089745,0.70900416,-9.282988000000001,50.0,409.0,0.12224938875305626,STEM*,STEM,299.50845837593073,23895.768067628145,0.01253395402601342
1056,4.0,1354806.0,Effect of the 2004 Indian Ocean earthquake on Sri Lanka,0.9986429810523988,Q5347234,STEM.STEM*,232.0,0.0,108.0,25.0,146.0,13.653847,-2.6758450000000003,6.581223,50.0,409.0,0.12224938875305626,STEM*,STEM,199.72859621047974,23895.768067628145,0.008358325024130706
1057,5.0,1354809.0,Effect of the 2004 Indian Ocean earthquake on Thailand,0.1067005917429924,Q5347235,History_and_Society.Education,232.0,4.166666666666666,108.0,25.0,146.0,14.871795,3.9566392999999995,7.55967,1.0,409.0,0.002444987775061125,Education,History_and_Society,0.533502958714962,23895.768067628145,2.2326252799452978e-05
1058,3.0,1356444.0,Kenny Ball,0.9099169969558716,Q1364120,Culture.Media.Media*,65.0,1092.6631012044418,15.0,0.0,255.0,12.435898,-23.154078,6.7569094,281.0,2551.0,0.11015288122304978,Media*,Culture,767.0600284337997,347450.98869378865,0.0022076783586585675
1059,2.0,1357241.0,VIVA (German TV channel),0.9820237755775452,Q14867463,Culture.Media.Media*,240.0,5296.0,174.0,17.0,0.0,11.217949,-1.2577885,-14.942935,163.0,1415.0,0.11519434628975266,Media*,Culture,320.13975083827967,214134.4482901916,0.0014950408651877975
1060,6.0,1359364.0,Tsunami warning system,0.7248802781105042,Q2744117,STEM.STEM*,232.0,2388.466632021716,108.0,25.0,146.0,16.089745,10.709885,0.8162008000000001,50.0,409.0,0.12224938875305626,STEM*,STEM,217.46408343315125,23895.768067628145,0.009100527039670769
1061,1.0,1359894.0,Tilly Smith,0.16886694729328156,Q446268,Culture.Sports,232.0,0.0,108.0,25.0,146.0,10.0,-2.8525560000000003,-13.405161999999999,4.0,409.0,0.0097799511002445,Sports,Culture,0.6754677891731262,23895.768067628145,2.8267255827955153e-05
1062,3.0,1362026.0,The Smallest Show on Earth,0.9648651480674744,Q7764879,Culture.Media.Media*,192.0,13236.499999999995,192.0,0.0,192.0,12.435898,-0.033609655,-9.021794,281.0,2551.0,0.11015288122304978,Media*,Culture,813.3813198208809,347450.98869378865,0.002340995841971025
1063,8.0,1363427.0,Qatar Open (tennis),0.998309314250946,Q299402,Culture.Sports,192.0,441.7059733532464,192.0,27.0,192.0,18.525642,-21.849148,23.175812,85.0,399.0,0.21303258145363407,Sports,Culture,678.8503336906432,33783.33191408217,0.020094238644580605
1064,2.0,1365630.0,Pocketful of Miracles,0.9914325475692748,Q1219727,Culture.Media.Media*,34.0,5295.999999999999,94.0,38.0,176.0,11.217949,-21.704891,-11.276031,111.0,689.0,0.16110304789550073,Media*,Culture,220.098025560379,46722.75220773369,0.004710724757433012
1065,5.0,1365850.0,Fifth Gear,0.9763205647468568,Q2157052,Culture.Media.Media*,28.0,24359.73821500588,127.0,9.0,89.0,14.871795,-12.34746,-14.941044,78.0,589.0,0.13242784380305606,Media*,Culture,380.76502025127417,35213.5512163043,0.010813025301321366
1066,6.0,1371578.0,Jimmy Murphy (footballer),0.9970290064811708,Q735062,Culture.Sports,145.0,9166.947979352093,0.0,22.0,254.0,16.089745,23.886612,-12.939577,353.0,1382.0,0.25542691751085383,Sports,Culture,2111.70743572712,619966.7926466167,0.003406162169932222
1067,3.0,1371979.0,KFXN-FM,1.0000100135803225,Q6329367,Culture.Media.Media*,240.0,62154.21611152765,174.0,17.0,0.0,12.435898,18.172152,10.823988,163.0,1415.0,0.11519434628975266,Media*,Culture,489.00489664077764,214134.4482901916,0.002283634887078449
1068,1.0,1372830.0,Diary of a Madman (short story),0.8558611869812012,Q642577,Culture.Media.Media*,192.0,0.0,192.0,5.0,192.0,10.0,-23.111519,-4.102403,16.0,55.0,0.2909090909090909,Media*,Culture,13.69377899169922,3151.6141910254955,0.004345004864711386
1069,2.0,1377586.0,Nightwatchman (cricket),0.9990700483322144,Q3524409,Culture.Sports,0.0,5518.283493061153,89.0,21.0,234.0,11.217949,4.523486599999999,21.185470000000002,147.0,566.0,0.2597173144876325,Sports,Culture,293.72659420967096,101160.12884266676,0.0029035806653281435
1070,1.0,1378070.0,Ed Harcourt,0.6791887283325195,Q2330552,Culture.Media.Media*,149.0,0.0,127.0,15.0,0.0,10.0,16.779410000000002,8.615036,13.0,321.0,0.04049844236760125,Media*,Culture,8.829453468322754,16696.727330714464,0.0005288134191471481
1071,6.0,1380590.0,S-200 (missile),1.0000100135803225,Q326673,History_and_Society.Military_and_warfare,255.0,20235.08333333503,135.0,13.0,0.0,16.089745,12.373222,20.316523,83.0,738.0,0.1124661246612466,Military_and_warfare,History_and_Society,498.00498676300066,50125.81150312722,0.009935100736113395
1072,2.0,1380601.0,Allen Jenkins,0.1778208613395691,Q2424447,Culture.Media.Media*,34.0,31746.0,94.0,38.0,176.0,11.217949,-13.028639,-6.323100599999999,111.0,689.0,0.16110304789550073,Media*,Culture,39.476231217384345,46722.75220773369,0.0008449038070760332
1073,6.0,1388818.0,Davis Love III,0.9976868629455566,Q1178161,Culture.Sports,149.0,5294.000000000002,127.0,15.0,0.0,16.089745,16.028392999999998,24.085012,70.0,321.0,0.2180685358255452,Sports,Culture,419.0284824371338,16696.727330714464,0.02509644399991548
1074,13.0,1390607.0,Carolwood Pacific Railroad,0.839743971824646,Q2940090,History_and_Society.Transportation,192.0,3121.461048927389,192.0,24.0,192.0,24.615385,-19.327295,14.749038,33.0,278.0,0.11870503597122302,Transportation,History_and_Society,360.2501639127732,9370.07292751968,0.03844689008286446
1075,2.0,1393253.0,Omnibus bill,0.8175845146179199,Q11706145,History_and_Society.Politics_and_government,225.0,10590.0,71.0,3.0,228.0,11.217949,22.075167,-4.547455,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,204.39612865448,102811.61963655801,0.0019880644753679216
1076,1.0,1396131.0,Meditations,0.7057950496673584,Q1152283,Culture.Media.Media*,225.0,0.0,71.0,3.0,228.0,10.0,18.62021,-12.716189,83.0,1117.0,0.07430617726051925,Media*,Culture,58.58098912239075,102811.61963655801,0.0005697895756284768
1077,1.0,1399746.0,Ritwik Ghatak,0.992888569831848,Q55404,Culture.Biography.Biography*,192.0,0.0,192.0,28.0,192.0,10.0,12.340849,22.518585,21.0,281.0,0.07473309608540925,Biography*,Culture,0.0,9852.090358123183,0.0
1078,2.0,1400709.0,Jeff Reed (American football),0.9949496984481812,Q6174777,Culture.Sports,0.0,0.0,155.0,6.0,69.0,11.217949,12.191757,5.2963,459.0,1572.0,0.2919847328244275,Sports,Culture,913.3638231754304,1803406.2095849141,0.0005064659411290689
1079,1.0,1404044.0,Darren Carter,0.9951046109199524,Q5224831,Culture.Sports,145.0,0.0,0.0,22.0,254.0,10.0,-1.2253402,-1.8313926,353.0,1382.0,0.25542691751085383,Sports,Culture,351.2719276547432,619966.7926466167,0.0005665979723771582
1080,7.0,1416804.0,Cicely Courtneidge,0.3276783227920532,Q616519,Culture.Media.Media*,65.0,140948.73154931513,15.0,0.0,255.0,17.307693,-7.686249,-6.1737995,281.0,2551.0,0.11015288122304978,Media*,Culture,644.5432609319688,347450.98869378865,0.0018550623883819481
1081,1.0,1420442.0,Glen Sather,0.9219318628311156,Q280813,Culture.Sports,97.0,0.0,136.0,32.0,0.0,10.0,-1.452806,24.958963,19.0,533.0,0.035647279549718566,Sports,Culture,17.516705393791195,11764.587132044137,0.0014889349874488633
1082,2.0,1428418.0,Great Train Wreck of 1918,0.8175845146179199,Q26977,History_and_Society.Transportation,240.0,15882.000000000005,174.0,17.0,0.0,11.217949,-24.694354999999998,3.9263837,6.0,1415.0,0.004240282685512367,Transportation,History_and_Society,9.811014175415039,214134.4482901916,4.581707545774844e-05
1083,1.0,1429949.0,Orville the Duck,0.21734751760959625,Q7105265,Culture.Media.Media*,65.0,0.0,15.0,0.0,255.0,10.0,-16.705303,-6.063765,281.0,2551.0,0.11015288122304978,Media*,Culture,61.07465244829655,347450.98869378865,0.0001757791873838129
1084,20.0,1430128.0,Carry On Up the Khyber,0.9926641583442688,Q448090,Culture.Media.Media*,65.0,3006.6389262715056,15.0,0.0,255.0,33.141026000000004,-15.812427,23.148085000000002,281.0,2551.0,0.11015288122304978,Media*,Culture,5578.772569894792,347450.98869378865,0.016056286358164338
1085,11.0,1432335.0,Sounder commuter rail,0.9863731861114502,Q7564853,History_and_Society.Transportation,192.0,13976.689242062366,192.0,24.0,192.0,22.179489999999998,9.274764,10.492115,33.0,278.0,0.11870503597122302,Transportation,History_and_Society,358.05346655845636,9370.07292751968,0.03821245248869536
1086,5.0,1432484.0,Palu,0.9496793746948242,Q15826,Geography.Regions.Asia.Asia*,232.0,1526.2394609246046,108.0,25.0,146.0,14.871795,23.372154000000002,13.857957,54.0,409.0,0.13202933985330073,Asia*,Geography,0.0,23895.768067628145,0.0
1087,4.0,1436421.0,Adrian Scott,0.1520422399044037,Q2825051,Culture.Media.Media*,232.0,5496.834641919567,146.0,14.0,0.0,13.653847,17.189844,2.4241269,45.0,263.0,0.17110266159695814,Media*,Culture,27.367603182792664,6839.498458497226,0.004001404978575852
1088,3.0,1438756.0,Junction Boys,0.2942249774932861,Q6311699,STEM.STEM*,190.0,10647.060818047485,119.0,4.0,60.0,12.435898,-0.9762164000000001,1.0666214,40.0,1541.0,0.025957170668397145,STEM*,STEM,35.30699729919433,2738319.0239245,1.2893675642143809e-05
1089,6.0,1438857.0,Uprising (2001 film),0.9659096002578736,Q686165,Culture.Media.Media*,192.0,0.5,192.0,45.0,192.0,16.089745,4.7001870000000014,14.68402,3.0,88.0,0.03409090909090909,Media*,Culture,17.386372804641727,328.6924102976918,0.05289557123906557
1090,9.0,1439849.0,Syracuse Orange,0.9566442370414734,Q3355089,Culture.Sports,190.0,19612.96398988515,119.0,4.0,60.0,19.74359,-2.0582854999999998,-16.909285,456.0,1541.0,0.29591174561972744,Sports,Culture,3926.067948818207,2738319.0239245,0.0014337511131889411
1091,11.0,1441691.0,Interactive film,1.0000100135803225,Q1635956,Culture.Media.Media*,97.0,174498.37971175768,136.0,0.0,0.0,22.179489999999998,8.287189999999999,23.995943,281.0,2551.0,0.11015288122304978,Media*,Culture,3091.0309519767766,347450.98869378865,0.008896307832069308
1092,2.0,1444121.0,Pannonica de Koenigswarter,0.320831298828125,Q448459,Culture.Visual_arts.Visual_arts*,192.0,15882.0,192.0,34.0,192.0,11.217949,-7.757144500000001,-8.883882,2.0,256.0,0.0078125,Visual_arts*,Culture,1.2833251953125,16891.271451354027,7.597564215390235e-05
1093,1.0,1445166.0,Teresa Carreño,0.9149109721183776,Q241494,Culture.Media.Media*,28.0,0.0,127.0,9.0,89.0,10.0,15.686758,-6.9914546,78.0,589.0,0.13242784380305606,Media*,Culture,71.36305582523345,35213.5512163043,0.002026579352558781
1094,1.0,1447336.0,Constellation (disambiguation),0.15611489117145538,Q296322,STEM.STEM*,154.0,0.0,102.0,2.0,134.0,10.0,-16.925081,4.3678403,60.0,730.0,0.0821917808219178,STEM*,STEM,9.366893470287325,16224.033187754452,0.0005773467892901779
1095,6.0,1449933.0,Eareckson Air Station,0.9777238368988036,Q1276973,STEM.STEM*,255.0,158262.14999999895,135.0,13.0,0.0,16.089745,-19.73057,0.19954847,59.0,738.0,0.07994579945799457,STEM*,STEM,346.1142382621765,50125.81150312722,0.006904910422060365
1096,4.0,1450156.0,Dilys Laye,0.15611489117145538,Q4342788,Culture.Media.Media*,65.0,57.10254067386535,15.0,0.0,255.0,13.653847,-14.823038,-23.37005,281.0,2551.0,0.11015288122304978,Media*,Culture,175.47313767671585,347450.98869378865,0.0005050298988539121
1097,2.0,1450171.0,Lance Percival,0.4455395638942719,Q6483512,Culture.Media.Media*,65.0,57.236068257392944,15.0,0.0,255.0,11.217949,-24.430326,-17.625242,281.0,2551.0,0.11015288122304978,Media*,Culture,250.3932349085808,347450.98869378865,0.0007206577130487153
1098,3.0,1450475.0,Kingdom of Dublin,0.9732507467269896,Q436994,History_and_Society.History,65.0,0.0,15.0,37.0,255.0,12.435898,14.288515,23.527906,12.0,232.0,0.05172413793103448,History,History_and_Society,35.037026882171624,3607.921084344387,0.00971114003413364
1099,2.0,1450592.0,Dave Gagner,0.952584147453308,Q1173209,Culture.Sports,240.0,15882.0,174.0,17.0,0.0,11.217949,-3.692129,-3.4630551,157.0,1415.0,0.11095406360424027,Sports,Culture,299.1114223003387,214134.4482901916,0.0013968393441067812
1100,5.0,1452204.0,Misia,0.6723417043685913,Q269532,Culture.Media.Media*,0.0,304880.07831345,122.0,34.0,154.0,14.871795,13.978169,1.6257669,55.0,256.0,0.21484375,Media*,Culture,184.8939687013626,16891.271451354027,0.010946124999165842
1101,3.0,1462406.0,Anthony Le Tallec,0.9990402460098268,Q128895,Culture.Sports,145.0,531.3862940277252,0.0,22.0,254.0,12.435898,-24.956854,19.688543,353.0,1382.0,0.25542691751085383,Sports,Culture,1057.9836205244067,619966.7926466167,0.001706516595845257
1102,1.0,1462853.0,Lynne Marta,0.16027602553367615,Q6709385,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,10.0,15.719803,-14.134131,43.0,267.0,0.16104868913857678,Media*,Culture,6.891869097948074,6084.3186881542215,0.0011327265140411039
1103,6.0,1466190.0,A Carol for Another Christmas,0.9914325475692748,Q4655736,Culture.Media.Media*,192.0,80657.51522544738,192.0,23.0,192.0,16.089745,-0.062592715,-0.7822522,81.0,419.0,0.19331742243436756,Media*,Culture,481.83621811866755,20525.82146924734,0.02347463748725356
1104,16.0,1469947.0,Fog Bowl (American football),0.9951046109199524,Q1435118,Culture.Sports,0.0,1663.7687741571535,155.0,6.0,69.0,28.269232000000002,-1.0100806,-6.455865,459.0,1572.0,0.2919847328244275,Sports,Culture,7308.0482625961295,1803406.2095849141,0.004052358378137229
1105,6.0,1470075.0,The Fumble,0.9871888160705566,Q7735440,Culture.Sports,0.0,376.1695222806828,155.0,6.0,69.0,16.089745,-13.100086,-6.6657333,459.0,1572.0,0.2919847328244275,Sports,Culture,2718.717999458313,1803406.2095849141,0.001507546100822218
1106,1.0,1470163.0,John Swartzwelder,0.16886694729328156,Q657901,Culture.Media.Media*,240.0,0.0,174.0,17.0,0.0,10.0,-8.221207000000001,1.5392370000000002,163.0,1415.0,0.11519434628975266,Media*,Culture,27.52531240880489,214134.4482901916,0.00012854219687017862
1107,34.0,1470176.0,Jim Mattis,0.9381340146064758,Q267902,History_and_Society.Military_and_warfare,225.0,239528.21966210761,71.0,3.0,228.0,50.192307,-22.734064,-14.106523499999998,54.0,1117.0,0.048343777976723366,Military_and_warfare,History_and_Society,1722.4140508174896,102811.61963655801,0.016753106865802447
1108,1.0,1474620.0,Justin de Villeneuve,0.2568419873714447,Q6318302,Culture.Media.Media*,65.0,0.0,15.0,0.0,255.0,10.0,2.8786883,9.430519,281.0,2551.0,0.11015288122304978,Media*,Culture,72.17259845137595,347450.98869378865,0.0002077202276001645
1109,1.0,1474986.0,Yanggakdo International Hotel,0.8267217874526978,Q700636,Culture.Visual_arts.Architecture,192.0,0.0,192.0,30.0,192.0,10.0,-11.99543,-3.9646752,2.0,166.0,0.012048192771084338,Architecture,Culture,1.6534435749053955,1840.1725204586985,0.0008985263916957325
1110,43.0,1475872.0,1997–98 NFL playoffs,0.984585464000702,Q4593202,Culture.Sports,0.0,44775.437546106055,155.0,6.0,69.0,61.15385,-9.750736999999999,-20.565714,459.0,1572.0,0.2919847328244275,Sports,Culture,19432.763302981857,1803406.2095849141,0.010775588549988774
1111,4.0,1478613.0,Vemork,0.8991314172744751,Q2296772,STEM.STEM*,34.0,0.0,94.0,13.0,176.0,13.653847,23.264988,-17.659422,59.0,738.0,0.07994579945799457,STEM*,STEM,212.1950144767761,50125.81150312722,0.0042332484624919816
1112,3.0,1480908.0,Caractacus Pott,0.9990700483322144,Q3658168,Culture.Media.Media*,192.0,0.0,192.0,23.0,192.0,12.435898,10.475058,-5.3552446,81.0,419.0,0.19331742243436756,Media*,Culture,242.7740217447281,20525.82146924734,0.01182773718013978
1113,3.0,1481091.0,Truly Scrumptious,0.9263137578964232,Q3972923,Culture.Media.Media*,192.0,0.0,192.0,23.0,192.0,12.435898,2.2201557000000003,-22.109057999999997,81.0,419.0,0.19331742243436756,Media*,Culture,225.0942431688308,20525.82146924734,0.010966393891035084
1114,14.0,1483429.0,Disneyland Railroad,0.960371196269989,Q3030511,History_and_Society.Transportation,192.0,255392.2090877916,192.0,24.0,192.0,25.833334,-6.0574902999999996,15.575160999999998,33.0,278.0,0.11870503597122302,Transportation,History_and_Society,443.69149267673487,9370.07292751968,0.047351978592783804
1115,4.0,1484938.0,Broadway Melody of 1940,0.994455099105835,Q1770642,Culture.Media.Media*,192.0,15881.0,192.0,38.0,192.0,13.653847,13.180715,3.013268,111.0,689.0,0.16110304789550073,Media*,Culture,441.5380640029907,46722.75220773369,0.009450172413642748
1116,3.0,1489298.0,Daisy Donovan,0.233716368675232,Q459800,Culture.Media.Media*,28.0,21175.0,127.0,9.0,89.0,12.435898,4.9378033,-14.928088,78.0,589.0,0.13242784380305606,Media*,Culture,54.689630270004294,35213.5512163043,0.0015530847750647293
1117,1.0,1491523.0,Craig Douglas,0.7057950496673584,Q1138532,Culture.Media.Media*,192.0,0.0,192.0,17.0,192.0,10.0,1.5154305000000001,2.6684506000000003,163.0,1415.0,0.11519434628975266,Media*,Culture,115.04459309577942,214134.4482901916,0.0005372540196796025
1118,10.0,1495198.0,Baby New Year,0.9893575310707092,Q4838378,Culture.Literature,192.0,0.0,192.0,36.0,192.0,20.961538,14.015951000000001,18.436537,5.0,192.0,0.026041666666666668,Literature,Culture,49.46787655353546,4299.846670024097,0.011504567569442712
1119,5.0,1495938.0,Eugene B. Fluckey,0.9770326614379884,Q3271906,History_and_Society.Military_and_warfare,255.0,49.9236463315891,135.0,13.0,0.0,14.871795,20.369429,-9.126567999999999,83.0,738.0,0.1124661246612466,Military_and_warfare,History_and_Society,405.4685544967652,50125.81150312722,0.008089017261525413
1120,5.0,1503105.0,Jayne Torvill,0.994098961353302,Q257750,Culture.Sports,65.0,16494.23577507222,15.0,0.0,255.0,14.871795,-20.337034,-17.94945,57.0,2551.0,0.022344178753430026,Sports,Culture,283.31820398569107,347450.98869378865,0.0008154191906340543
1121,1.0,1503377.0,Zână,0.6297846436500549,Q17027446,Culture.Philosophy_and_religion,192.0,0.0,192.0,36.0,192.0,10.0,1.9092536,2.4624740000000003,8.0,192.0,0.04166666666666666,Philosophy_and_religion,Culture,5.03827714920044,4299.846670024097,0.0011717341421321435
1122,4.0,1505350.0,Anne Jeffreys,0.546748161315918,Q459973,History_and_Society.History,34.0,2989.892737230727,94.0,38.0,176.0,13.653847,-9.555577,22.327847,52.0,689.0,0.07547169811320754,History,History_and_Society,113.72361755371094,46722.75220773369,0.002434009389003567
1123,5.0,1507806.0,Walter Hagen,0.983095109462738,Q949410,Culture.Sports,149.0,2561.090446792733,127.0,15.0,0.0,14.871795,-19.628525,4.390418,70.0,321.0,0.2180685358255452,Sports,Culture,344.08328831195826,16696.727330714464,0.020607828198703337
1124,1.0,1508190.0,Graham Yallop,1.0000100135803225,Q5593380,Culture.Sports,190.0,0.0,119.0,21.0,60.0,10.0,-3.2755682,-14.787492000000002,147.0,566.0,0.2597173144876325,Sports,Culture,147.0014719963074,101160.12884266676,0.001453156235347794
1125,2.0,1515047.0,Imagine Software,0.9099169969558716,Q3148930,Culture.Media.Media*,97.0,0.0,136.0,0.0,0.0,11.217949,12.484774,20.302559,281.0,2551.0,0.11015288122304978,Media*,Culture,511.37335228919983,347450.98869378865,0.001471785572439045
1126,2.0,1515371.0,Hope Emerson,0.3415925204753876,Q456166,History_and_Society.History,34.0,5296.0,94.0,13.0,176.0,11.217949,-7.1969414,13.611063,20.0,738.0,0.027100271002710032,History,History_and_Society,13.663700819015505,50125.81150312722,0.00027258812195315904
1127,2.0,1516358.0,Fushun,0.9982553720474244,Q75026,Geography.Regions.Asia.East_Asia,0.0,5296.0,122.0,11.0,154.0,11.217949,-24.511723999999997,-22.405442999999998,51.0,745.0,0.06845637583892618,East_Asia,Geography,0.0,25408.32394988835,0.0
