,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Weight,Total Weight,Ratio Weight
12008,2.0,19.0,16078642.0,Sarah-Jane Crawford,0.22816647589206696,Q7422009,Culture.Media.Music,12480.0,0.124424,0.135164,13.0,221.0,989.0,0.22345803842264914,Music,100.8495823442936,339989.3488114774,0.0002966257110607728
7757,2.0,17.0,15498152.0,Molly Crabapple,0.59267657995224,Q6896548,Culture.Biography.Women,6241.0,0.162828,0.18939,13.0,85.0,989.0,0.0859453993933266,Women,100.7550185918808,339989.3488114774,0.0002963475736639885
15094,5.0,19.0,7347415.0,The Admirable Crichton (1957 film),0.9973783493041992,Q7712389,Culture.Media.Films,31190.0,0.12291500000000001,0.133772,13.0,20.0,989.0,0.020222446916076844,Films,99.73783493041992,339989.3488114774,0.0002933557632881144
531,1.0,17.0,1350052.0,Adrian Vandenberg,0.3276783227920532,Q2038293,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,99.28653180599213,339989.3488114774,0.00029202835957383496
12954,4.0,19.0,8693280.0,Donna Axum,0.7718535065650941,Q3713879,Culture.Visual_arts.Visual_arts*,3635.979218,0.133208,0.14993299999999998,13.0,32.0,989.0,0.032355915065722954,Visual_arts*,98.79724884033205,339989.3488114774,0.00029058924694465847
6207,2.0,19.0,48384628.0,Josh McKay (musician),0.2227101624011993,Q21527406,Culture.Media.Music,0.0,0.12285499999999999,0.133296,13.0,221.0,989.0,0.22345803842264914,Music,98.4378917813301,339989.3488114774,0.00028953228130659315
12248,5.0,20.0,48416472.0,2016 MTV Europe Music Awards,0.546748161315918,Q22079331,History_and_Society.Society,0.0,0.10029400000000001,0.105196,13.0,36.0,989.0,0.03640040444893832,Society,98.41466903686523,339989.3488114774,0.0002894639769772192
9308,1.0,17.0,34762268.0,Don Mescall,0.3140605390071869,Q5293140,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,95.16034331917763,339989.3488114774,0.00027989213089126393
8434,1.0,17.0,765620.0,Jasmin Wagner,0.4301573634147644,Q61244,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,95.06477731466293,339989.3488114774,0.00027961104560183126
20615,2.0,18.0,4320387.0,Vestal Goodman,0.2120788097381592,Q7923384,Culture.Media.Music,0.0,0.140049,0.155937,13.0,221.0,989.0,0.22345803842264914,Music,93.73883390426637,339989.3488114774,0.00027571108986783034
2889,1.0,17.0,10446380.0,Chrisye,0.4225146472454071,Q732135,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,93.37573704123497,339989.3488114774,0.00027464312446155893
549,2.0,17.0,38825672.0,Arlissa,0.546748161315918,Q13400558,Culture.Biography.Women,45087.909572000004,0.16403,0.190504,13.0,85.0,989.0,0.0859453993933266,Women,92.94718742370605,339989.3488114774,0.0002733826449229292
9306,1.0,17.0,34762268.0,Don Mescall,0.41490885615348816,Q5293140,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,91.69485720992088,339989.3488114774,0.0002696992053735344
8501,5.0,20.0,43989550.0,2015 MTV Europe Music Awards,0.5078218579292297,Q18205070,Culture.Media.Television,0.0,0.10029400000000001,0.105196,13.0,36.0,989.0,0.03640040444893832,Television,91.40793442726135,339989.3488114774,0.0002688552883988923
12849,9.0,20.0,34434172.0,Exo (band),0.11921291798353195,Q494717,Culture.Biography.Women,56105.0,0.11158,0.12004400000000001,13.0,85.0,989.0,0.0859453993933266,Women,91.19788225740194,339989.3488114774,0.0002682374685448477
7091,7.0,18.0,5069306.0,Final Fantasy XV,0.9994572401046752,Q1779100,Culture.Internet_culture,1.233333,0.140093,0.156524,13.0,13.0,989.0,0.01314459049544995,Internet_culture,90.95060884952544,339989.3488114774,0.0002675101710317318
8880,7.0,18.0,2826658.0,Yoshinori Kitase,0.9981998205184937,Q551344,Culture.Internet_culture,1.233333,0.140093,0.156524,13.0,13.0,989.0,0.01314459049544995,Internet_culture,90.83618366718292,339989.3488114774,0.0002671736158345101
18083,2.0,18.0,847177.0,Anne Diamond,0.5312193632125854,Q4768266,Culture.Biography.Women,12480.0,0.131735,0.142786,13.0,85.0,989.0,0.0859453993933266,Women,90.30729174613953,339989.3488114774,0.00026561800262811915
23046,1.0,17.0,1315975.0,Hound Dog Taylor,0.40734341740608215,Q672755,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,90.02289524674416,339989.3488114774,0.00026478151613114635
4161,1.0,17.0,58926820.0,Hardy Fox,0.2942249774932861,Q56696756,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,89.15016818046568,339989.3488114774,0.00026221459140444737
864,3.0,17.0,9156278.0,Aaron Yan,0.8221991658210754,Q710481,History_and_Society.Society,0.0,0.162828,0.189444,13.0,36.0,989.0,0.03640040444893832,Society,88.79750990867615,339989.3488114774,0.0002611773286989469
10208,8.0,17.0,47865342.0,Tetsuya Nomura,0.8267217874526978,Q355062,Culture.Internet_culture,31171.233333,0.162883,0.190045,13.0,13.0,989.0,0.01314459049544995,Internet_culture,85.97906589508057,339989.3488114774,0.00025288752778768837
18511,5.0,20.0,25313029.0,MTV Europe Music Award for Best Push Act,0.4765896201133728,Q38135,History_and_Society.Society,0.0,0.10029400000000001,0.105196,13.0,36.0,989.0,0.03640040444893832,Society,85.7861316204071,339989.3488114774,0.00025232005626145404
902,1.0,17.0,6058074.0,Jenny Galt,0.38492217659950256,Q6179269,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,85.06780102849007,339989.3488114774,0.0002502072530385644
8765,1.0,17.0,4257806.0,Korla Pandit,0.38492217659950256,Q6432349,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,85.06780102849007,339989.3488114774,0.0002502072530385644
4216,1.0,18.0,9529698.0,Suzy Whaley,0.9967369437217712,Q7651457,Culture.Biography.Women,0.0,0.140031,0.15576900000000002,13.0,85.0,989.0,0.0859453993933266,Women,84.72264021635056,339989.3488114774,0.00024919204237580064
4160,1.0,17.0,58926820.0,Hardy Fox,0.3775506913661957,Q56696756,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,83.43870279192924,339989.3488114774,0.00024541563752985575
25744,1.0,17.0,3011385.0,Dick Lee,0.275139719247818,Q710609,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,83.36733493208885,339989.3488114774,0.00024520572548381703
18776,2.0,18.0,67675.0,Flora Robson,0.13661839067935946,Q264004,Culture.Media.Media*,6241.0,0.140049,0.155937,13.0,303.0,989.0,0.3063700707785642,Media*,82.79074475169183,339989.3488114774,0.00024350981888435254
12067,1.0,18.0,3645424.0,DataPlay,0.2689514458179474,Q1172184,Culture.Media.Media*,0.0,0.12708699999999998,0.13569900000000001,13.0,303.0,989.0,0.3063700707785642,Media*,81.49228808283806,339989.3488114774,0.00023969070904049163
13683,1.0,17.0,8604933.0,Craig Logan,0.2689514458179474,Q5181163,Culture.Media.Media*,0.0,0.14493399999999998,0.16019,13.0,303.0,989.0,0.3063700707785642,Media*,81.49228808283806,339989.3488114774,0.00023969070904049163
8432,1.0,17.0,765620.0,Jasmin Wagner,0.9553291201591492,Q61244,Culture.Biography.Women,0.0,0.16281900000000002,0.18928399999999998,13.0,85.0,989.0,0.0859453993933266,Women,81.20297521352768,339989.3488114774,0.00023883976217900393
7553,1.0,18.0,25520776.0,Marie Guillard,0.9496793746948242,Q509438,Culture.Biography.Women,0.0,0.140031,0.15576900000000002,13.0,85.0,989.0,0.0859453993933266,Women,80.72274684906006,339989.3488114774,0.00023742728156410706
1436,1.0,17.0,2648440.0,Why the lucky stiff,0.26285186409950256,Q1050798,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,79.64411482214928,339989.3488114774,0.0002342547350396897
6617,2.0,17.0,25701552.0,The Invisible Men,0.1778208613395691,Q7742485,Culture.Media.Music,1695.868291,0.143241,0.156218,13.0,221.0,989.0,0.22345803842264914,Music,78.59682071208954,339989.3488114774,0.00023117436174646496
8924,2.0,19.0,7258046.0,Vonda Kay Van Dyke,0.4610267877578736,Q4016429,Culture.Biography.Women,0.0,0.12648199999999998,0.13841900000000001,13.0,85.0,989.0,0.0859453993933266,Women,78.37455391883852,339989.3488114774,0.0002305206154040339
10207,8.0,17.0,47865342.0,Tetsuya Nomura,0.8872146010398865,Q355062,Culture.Media.Video_games,31171.233333,0.162883,0.190045,13.0,11.0,989.0,0.011122345803842264,Video_games,78.07488489151001,339989.3488114774,0.0002296392083000288
1799,6.0,18.0,48270694.0,Hajime Tabata,1.0000100135803225,Q210456,Culture.Internet_culture,0.4,0.14009000000000002,0.156444,13.0,13.0,989.0,0.01314459049544995,Internet_culture,78.00078105926517,339989.3488114774,0.00022942124902423415
5239,1.0,19.0,806084.0,Jeanne Hébuterne,0.9173126816749572,Q235605,Culture.Biography.Women,0.0,0.12284300000000001,0.133163,13.0,85.0,989.0,0.0859453993933266,Women,77.97157794237135,339989.3488114774,0.00022933535481314813
21743,6.0,18.0,44821553.0,Luminous Studio,0.9993836879730223,Q4043249,Culture.Internet_culture,0.4,0.14009000000000002,0.156444,13.0,13.0,989.0,0.01314459049544995,Internet_culture,77.95192766189574,339989.3488114774,0.00022927755805997245
19909,1.0,17.0,997847.0,Phyllis Kirk,0.9073222279548644,Q509385,Culture.Biography.Women,0.0,0.16281900000000002,0.18928399999999998,13.0,85.0,989.0,0.0859453993933266,Women,77.12238937616347,339989.3488114774,0.0002268376631378752
9513,2.0,17.0,937870.0,Chantal Renaud,0.4532718360424042,Q2956318,Culture.Biography.Women,6241.0,0.162828,0.18939,13.0,85.0,989.0,0.0859453993933266,Women,77.05621212720871,339989.3488114774,0.00022664301807271038
21593,2.0,18.0,51583791.0,Savvy Shields,0.4532718360424042,Q26871089,Culture.Biography.Women,4913.387185000001,0.142035,0.162341,13.0,85.0,989.0,0.0859453993933266,Women,77.05621212720871,339989.3488114774,0.00022664301807271038
7090,7.0,18.0,5069306.0,Final Fantasy XV,0.9996300339698792,Q1779100,Culture.Media.Video_games,1.233333,0.140093,0.156524,13.0,11.0,989.0,0.011122345803842264,Video_games,76.9715126156807,339989.3488114774,0.00022639389405801962
8879,7.0,18.0,2826658.0,Yoshinori Kitase,0.9988405108451844,Q551344,Culture.Media.Video_games,1.233333,0.140093,0.156524,13.0,11.0,989.0,0.011122345803842264,Video_games,76.91071933507921,339989.3488114774,0.00022621508468997908
10297,6.0,17.0,37631682.0,Naoki Yoshida,0.9836069941520692,Q6964576,Culture.Internet_culture,12468.0,0.16287000000000001,0.189858,13.0,13.0,989.0,0.01314459049544995,Internet_culture,76.7213455438614,339989.3488114774,0.00022565808550197567
2064,7.0,18.0,4597256.0,Spiceworld Tour,0.546748161315918,Q2609312,Culture.Media.Films,15560.654729,0.14036700000000002,0.152852,13.0,20.0,989.0,0.020222446916076844,Films,76.54474258422852,339989.3488114774,0.00022513864876005934
1741,2.0,17.0,40751522.0,Andressa Urach,0.1259327530860901,Q15578722,Culture.Media.Media*,6241.0,0.162828,0.18939,13.0,303.0,989.0,0.3063700707785642,Media*,76.3152483701706,339989.3488114774,0.0002244636446316648
17125,2.0,20.0,52872021.0,List of awards and nominations received by Monsta X,0.1259327530860901,Q28456982,Culture.Media.Media*,0.0,0.100289,0.10491099999999999,13.0,303.0,989.0,0.3063700707785642,Media*,76.3152483701706,339989.3488114774,0.0002244636446316648
18211,3.0,17.0,78427.0,Vehicle audio,0.8175845146179199,Q1815128,STEM.STEM*,71879.76303300001,0.15544000000000002,0.170342,13.0,31.0,989.0,0.03134479271991911,STEM*,76.03535985946655,339989.3488114774,0.0002236404173403321
12978,2.0,17.0,1354864.0,Joan Carroll,0.4455395638942719,Q11832768,Culture.Biography.Women,6241.0,0.162828,0.18939,13.0,85.0,989.0,0.0859453993933266,Women,75.74172586202623,339989.3488114774,0.00022277676088030827
18945,8.0,17.0,861011.0,Sherwood Schwartz,0.26285186409950256,Q1397616,Culture.Media.Television,17979.207061,0.158624,0.177671,13.0,36.0,989.0,0.03640040444893832,Television,75.70133686065674,339989.3488114774,0.0002226579659783189
5599,3.0,17.0,1342890.0,Idris Elba,0.2942249774932861,Q342604,Culture.Biography.Women,17868.675399,0.163339,0.189986,13.0,85.0,989.0,0.0859453993933266,Women,75.02736926078795,339989.3488114774,0.0002206756462314656
12579,5.0,19.0,630260.0,Canada–United States border,0.7490972280502319,Q119515,History_and_Society.Politics_and_government,6241.892857,0.123044,0.13439700000000002,13.0,20.0,989.0,0.020222446916076844,Politics_and_government,74.9097228050232,339989.3488114774,0.0002203296164038371
13933,1.0,17.0,53785363.0,Billie Eilish,0.8774868249893188,Q29564107,Culture.Biography.Women,0.0,0.16281900000000002,0.18928399999999998,13.0,85.0,989.0,0.0859453993933266,Women,74.5863801240921,339989.3488114774,0.00021937857872556449
13842,1.0,18.0,2175007.0,Loleatta Holloway,0.8740872144699097,Q236497,Culture.Biography.Women,0.0,0.125296,0.133672,13.0,85.0,989.0,0.0859453993933266,Women,74.29741322994232,339989.3488114774,0.0002185286494699571
25994,1.0,17.0,28412261.0,George Richey,0.24509501457214355,Q5543869,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,74.2637894153595,339989.3488114774,0.00021842975279951618
530,1.0,17.0,1350052.0,Adrian Vandenberg,0.33459946513175964,Q2038293,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,73.94648179411888,339989.3488114774,0.00021749646585288138
21397,28.0,16.0,3897803.0,British Phonographic Industry,0.4378334879875183,Q751895,History_and_Society.Education,286844.217899,0.167176,0.18956900000000002,13.0,6.0,989.0,0.006066734074823054,Education,73.55602598190308,339989.3488114774,0.0002163480304281225
8502,5.0,20.0,43989550.0,2015 MTV Europe Music Awards,0.40734341740608215,Q18205070,History_and_Society.Society,0.0,0.10029400000000001,0.105196,13.0,36.0,989.0,0.03640040444893832,Society,73.32181513309479,339989.3488114774,0.00021565915340998346
5600,3.0,17.0,1342890.0,Idris Elba,0.1097157895565033,Q342604,Culture.Media.Music,17868.675399,0.163339,0.189986,13.0,221.0,989.0,0.22345803842264914,Music,72.74156847596169,339989.3488114774,0.00021395249213026541
8050,3.0,20.0,43056060.0,Mnet Asian Music Award for Song of the Year,0.2814156115055084,Q20950142,Culture.Biography.Women,12480.0,0.10029199999999999,0.10501700000000001,13.0,85.0,989.0,0.0859453993933266,Women,71.76098093390465,339989.3488114774,0.00021106832077170685
12333,2.0,18.0,53787046.0,Jeon So-yeon,0.41490885615348816,Q26707915,Culture.Biography.Women,0.0,0.125392,0.134144,13.0,85.0,989.0,0.0859453993933266,Women,70.53450554609299,339989.3488114774,0.0002074609272104111
6015,2.0,18.0,2531046.0,Charlotte Perrelli,0.9748311638832092,Q180836,Culture.Media.Television,1929.317653,0.147238,0.163642,13.0,36.0,989.0,0.03640040444893832,Television,70.18784379959106,339989.3488114774,0.00020644130189651885
10282,2.0,17.0,775536.0,The 4400,0.9688661694526672,Q234386,Culture.Media.Television,12480.0,0.16283599999999998,0.18943,13.0,36.0,989.0,0.03640040444893832,Television,69.75836420059204,339989.3488114774,0.00020517808703258156
22903,1.0,20.0,560879.0,"Rosie Boycott, Baroness Boycott",0.8175845146179199,Q7368883,Culture.Biography.Women,0.0,0.104271,0.10962000000000001,13.0,85.0,989.0,0.0859453993933266,Women,69.4946837425232,339989.3488114774,0.00020440253197772287
14098,1.0,19.0,764101.0,Dani Behr,0.3140605390071869,Q5216215,Culture.Media.Music,0.0,0.12309200000000001,0.131105,13.0,221.0,989.0,0.22345803842264914,Music,69.4073791205883,339989.3488114774,0.00020414574563356214
9907,1.0,17.0,21207952.0,Clinton Cerejo,0.22816647589206696,Q5134080,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,69.13444219529629,339989.3488114774,0.00020334296482220397
8408,2.0,17.0,1945618.0,Lena Philipsson,0.15611489117145538,Q235825,Culture.Media.Music,5492.166244,0.16284,0.189444,13.0,221.0,989.0,0.22345803842264914,Music,69.00278189778328,339989.3488114774,0.00020295571652171083
10826,2.0,17.0,2182614.0,Nigel Patrick,0.11280541121959685,Q459030,Culture.Media.Media*,43645.0,0.162879,0.189529,13.0,303.0,989.0,0.3063700707785642,Media*,68.36007919907568,339989.3488114774,0.00020106535524729347
22855,1.0,17.0,2115879.0,Mimi Fariña,0.3073680400848389,Q449554,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,67.9283368587494,339989.3488114774,0.00019979548505331374
211,2.0,19.0,562410.0,Pete Murray (DJ),0.1520422399044037,Q7172170,Culture.Media.Music,24952.0,0.122949,0.133747,13.0,221.0,989.0,0.22345803842264914,Music,67.20267003774643,339989.3488114774,0.00019766110401008477
1739,2.0,17.0,40751522.0,Andressa Urach,0.3923468291759491,Q15578722,Culture.Biography.Women,6241.0,0.162828,0.18939,13.0,85.0,989.0,0.0859453993933266,Women,66.69896095991135,339989.3488114774,0.0001961795603099779
20327,1.0,17.0,31607285.0,Beverly McClellan,0.3007555902004242,Q1439888,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,66.46698543429375,339989.3488114774,0.0001954972579777768
1800,6.0,18.0,48270694.0,Hajime Tabata,1.0000100135803225,Q210456,Culture.Media.Video_games,0.4,0.14009000000000002,0.156444,13.0,11.0,989.0,0.011122345803842264,Video_games,66.00066089630128,339989.3488114774,0.000194125672251275
21742,6.0,18.0,44821553.0,Luminous Studio,1.0000100135803225,Q4043249,Culture.Media.Video_games,0.4,0.14009000000000002,0.156444,13.0,11.0,989.0,0.011122345803842264,Video_games,66.00066089630128,339989.3488114774,0.000194125672251275
10296,6.0,17.0,37631682.0,Naoki Yoshida,0.989681839942932,Q6964576,Culture.Media.Video_games,12468.0,0.16287000000000001,0.189858,13.0,11.0,989.0,0.011122345803842264,Video_games,65.3190014362335,339989.3488114774,0.0001921207286774522
4169,5.0,17.0,40269170.0,Live at Rome Olympic Stadium,0.6513648629188538,Q14614398,Culture.Media.Films,0.0,0.14518599999999998,0.16105999999999998,13.0,20.0,989.0,0.020222446916076844,Films,65.13648629188538,339989.3488114774,0.00019158390261220584
16794,1.0,17.0,42565447.0,Blanche Gardin,0.2120788097381592,Q2905980,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,64.25987935066225,339989.3488114774,0.0001890055661311145
21870,1.0,17.0,30340199.0,Six60,0.2120788097381592,Q1659282,Culture.Media.Media*,0.0,0.16281900000000002,0.18928399999999998,13.0,303.0,989.0,0.3063700707785642,Media*,64.25987935066225,339989.3488114774,0.0001890055661311145
10210,8.0,17.0,47865342.0,Tetsuya Nomura,0.2509227991104126,Q355062,Culture.Visual_arts.Visual_arts*,31171.233333,0.162883,0.190045,13.0,32.0,989.0,0.032355915065722954,Visual_arts*,64.23623657226562,339989.3488114774,0.00018893602636912114
4898,2.0,17.0,8714214.0,Nóirín Ní Riain,0.3775506913661957,Q2279564,Culture.Biography.Women,0.0,0.162823,0.189364,13.0,85.0,989.0,0.0859453993933266,Women,64.18361753225327,339989.3488114774,0.0001887812596383506
2590,2.0,18.0,28164580.0,Miss America 1976,0.9972950220108032,Q6876086,Culture.Visual_arts.Visual_arts*,0.0,0.140567,0.156685,13.0,32.0,989.0,0.032355915065722954,Visual_arts*,63.826881408691406,339989.3488114774,0.00018773200287542868
15591,1.0,17.0,53214135.0,Matthew Whitaker (pianist),0.287777841091156,Q48847394,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,63.59890288114548,339989.3488114774,0.00018706145678819717
6224,1.0,21.0,4515134.0,Patrick Wymark,0.2069040536880493,Q937550,Culture.Media.Media*,0.0,0.098696,0.104171,13.0,303.0,989.0,0.3063700707785642,Media*,62.691928267478936,339989.3488114774,0.00018439380082533506
22853,1.0,17.0,2115879.0,Mimi Fariña,0.7371681928634644,Q449554,Culture.Biography.Women,0.0,0.16281900000000002,0.18928399999999998,13.0,85.0,989.0,0.0859453993933266,Women,62.65929639339447,339989.3488114774,0.00018429782171834676
16810,6.0,19.0,11989287.0,The Return of the Spice Girls Tour,0.12253321707248688,Q2471509,Culture.Biography.Women,6241.0,0.131181,0.142628,13.0,85.0,989.0,0.0859453993933266,Women,62.49194070696831,339989.3488114774,0.00018380558369085796
16186,1.0,17.0,740715.0,Dallas Crane,0.2814156115055084,Q5211307,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,62.19285014271736,339989.3488114774,0.00018292587800214594
24034,6.0,19.0,40723035.0,MTV Europe Music Award for Best Korean Act,0.287777841091156,Q16918621,History_and_Society.Society,31185.0,0.11146400000000001,0.118105,13.0,36.0,989.0,0.03640040444893832,Society,62.1600136756897,339989.3488114774,0.0001828292971323556
10822,3.0,21.0,18466360.0,Bangalore South (Lok Sabha constituency),1.0000100135803225,Q6509948,History_and_Society.Politics_and_government,15597.5,0.098828,0.10481199999999999,13.0,20.0,989.0,0.020222446916076844,Politics_and_government,60.00060081481935,339989.3488114774,0.00017647788386479548
12034,3.0,21.0,18466192.0,Bangalore North (Lok Sabha constituency),1.0000100135803225,Q4855069,History_and_Society.Politics_and_government,15586.5,0.098825,0.104772,13.0,20.0,989.0,0.020222446916076844,Politics_and_government,60.00060081481935,339989.3488114774,0.00017647788386479548
16579,3.0,22.0,18626775.0,Bangalore Central (Lok Sabha constituency),1.0000100135803225,Q4855038,History_and_Society.Politics_and_government,24952.0,0.08995700000000001,0.094621,13.0,20.0,989.0,0.020222446916076844,Politics_and_government,60.00060081481935,339989.3488114774,0.00017647788386479548
17909,3.0,23.0,18482667.0,Bellary (Lok Sabha constituency),1.0000100135803225,Q3521014,History_and_Society.Politics_and_government,18717.5,0.08254,0.08624,13.0,20.0,989.0,0.020222446916076844,Politics_and_government,60.00060081481935,339989.3488114774,0.00017647788386479548
19993,142.0,16.0,20797.0,MusicBrainz,0.41490885615348816,Q14005,STEM.Libraries_&_Information,3181351.068164,0.19447899999999999,0.248232,13.0,1.0,989.0,0.0010111223458038423,Libraries_&_Information,58.91705757379532,339989.3488114774,0.00017329089214046102
25936,1.0,17.0,22915797.0,Marlyn Mason,0.6926519870758057,Q3294470,Culture.Biography.Women,0.0,0.16281900000000002,0.18928399999999998,13.0,85.0,989.0,0.0859453993933266,Women,58.87541890144348,339989.3488114774,0.00017316842162043623
11644,1.0,17.0,11425376.0,Amanda Blank,0.6859594583511353,Q2841024,Culture.Biography.Women,0.0,0.16281900000000002,0.18928399999999998,13.0,85.0,989.0,0.0859453993933266,Women,58.3065539598465,339989.3488114774,0.00017149523702337282
10836,2.0,18.0,43591796.0,Hannah Lux Davis,0.3415925204753876,Q18153375,Culture.Biography.Women,6241.0,0.14143599999999998,0.157436,13.0,85.0,989.0,0.0859453993933266,Women,58.07072848081589,339989.3488114774,0.0001708016109440412
13478,6.0,17.0,870045.0,Ayaan Hirsi Ali,0.4455395638942719,Q214475,Culture.Literature,16718.034512000002,0.165106,0.19536099999999998,13.0,21.0,989.0,0.021233569261880688,Literature,56.13798505067827,339989.3488114774,0.00016511689335834616
8922,2.0,19.0,7258046.0,Vonda Kay Van Dyke,0.8706072568893433,Q4016429,Culture.Visual_arts.Visual_arts*,0.0,0.12648199999999998,0.13841900000000001,13.0,32.0,989.0,0.032355915065722954,Visual_arts*,55.71886444091797,339989.3488114774,0.0001638841470643065
981,1.0,21.0,4746088.0,Neil McCarthy (actor),0.1824355274438858,Q601035,Culture.Media.Media*,0.0,0.098696,0.104171,13.0,303.0,989.0,0.3063700707785642,Media*,55.2779648154974,339989.3488114774,0.00016258734283510975
7755,2.0,17.0,15498152.0,Molly Crabapple,0.8634016513824463,Q6896548,Culture.Visual_arts.Visual_arts*,6241.0,0.162828,0.18939,13.0,32.0,989.0,0.032355915065722954,Visual_arts*,55.25770568847656,339989.3488114774,0.00016252775530070125
4699,7.0,19.0,514712.0,Sault Ste. Marie International Bridge,0.9688661694526672,Q1596245,Culture.Visual_arts.Architecture,3.333333,0.123051,0.13458399999999998,13.0,8.0,989.0,0.008088978766430738,Architecture,54.256505489349365,339989.3488114774,0.00015958295658089676
22907,1.0,20.0,560879.0,"Rosie Boycott, Baroness Boycott",0.1778208613395691,Q7368883,Culture.Media.Media*,0.0,0.104271,0.10962000000000001,13.0,303.0,989.0,0.3063700707785642,Media*,53.879720985889435,339989.3488114774,0.00015847473214746353
8469,2.0,19.0,22315954.0,Irredeemable,0.839743971824646,Q6073557,Culture.Visual_arts.Visual_arts*,6241.0,0.122922,0.133595,13.0,32.0,989.0,0.032355915065722954,Visual_arts*,53.743614196777344,339989.3488114774,0.00015807440552079746
23206,2.0,18.0,18584389.0,Lisa Stewart,0.3140605390071869,Q6558430,Culture.Biography.Women,6241.0,0.127092,0.13580599999999998,13.0,85.0,989.0,0.0859453993933266,Women,53.39029163122177,339989.3488114774,0.00015703518894889394
15896,9.0,18.0,3648917.0,Florence Henderson,0.3276783227920532,Q452749,History_and_Society.History,12603.319672,0.147579,0.16456700000000002,13.0,18.0,989.0,0.01820020222446916,History,53.08388829231262,339989.3488114774,0.00015613397442561472
8282,1.0,17.0,5935434.0,Ms. Melodie,0.6224693655967712,Q6930098,Culture.Biography.Women,0.0,0.16281900000000002,0.18928399999999998,13.0,85.0,989.0,0.0859453993933266,Women,52.909896075725555,339989.3488114774,0.0001556222165802725
21384,1.0,17.0,982081.0,Dooley Wilson,0.2393593490123749,Q908998,Culture.Media.Music,0.0,0.16281900000000002,0.18928399999999998,13.0,221.0,989.0,0.22345803842264914,Music,52.898416131734855,339989.3488114774,0.00015558845098134763
1901,7.0,18.0,3648904.0,Barry Williams (actor),0.2069040536880493,Q1255508,Culture.Media.Television,122.953006,0.147569,0.16438,13.0,36.0,989.0,0.03640040444893832,Television,52.13982152938842,339989.3488114774,0.00015335722048839747
17368,5.0,20.0,33691085.0,MTV Europe Music Award for Best Worldwide Act,0.287777841091156,Q38617,Culture.Media.Television,0.0,0.10029400000000001,0.105196,13.0,36.0,989.0,0.03640040444893832,Television,51.80001139640808,339989.3488114774,0.00015235774761029633
19514,1.0,17.0,2179745.0,Caron Wheeler,0.6076731681823729,Q458849,Culture.Biography.Women,0.0,0.143234,0.156111,13.0,85.0,989.0,0.0859453993933266,Women,51.6522192955017,339989.3488114774,0.00015192305134283083
6683,2.0,17.0,529574.0,Triumph the Insult Comic Dog,0.8175845146179199,Q2675045,STEM.STEM*,6227.5,0.162849,0.18946500000000002,13.0,31.0,989.0,0.03134479271991911,STEM*,50.690239906311035,339989.3488114774,0.0001490936115602214
4809,4.0,18.0,1379498.0,Compilation of Final Fantasy VII,0.9659096002578736,Q952649,Culture.Internet_culture,0.0,0.140084,0.15628399999999998,13.0,13.0,989.0,0.01314459049544995,Internet_culture,50.22729921340943,339989.3488114774,0.00014773197863107249
