,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
355566,Province des îles Loyauté,19,31.789473,153,96,160,24.314121,-16.862411,355566,24,6,1564.6463387187414,Q18655787
355570,Caldoche,19,24.210526,153,96,160,-14.583485,14.581287,355570,16,6,1724.9584589739522,Q2478459
361031,Dubstep,10,28.0,54,124,233,3.4221761,-22.39995,361031,20,0,0.045454545454545456,Q20474
362756,Bataille navale de Guadalcanal,18,13.789474,193,77,88,-24.504915,-17.080135,362756,5,1,367.6108588707725,Q696438
370654,Los Angeles Times,10,19.473684,54,124,233,-9.485179,-17.577713,370654,11,0,2257.416135070623,Q188515
379052,We Belong Together,10,26.105263,54,124,233,13.598299,-5.1944065,379052,18,0,337.17430921690317,Q129158
381503,Rodney King,4,10.947369,152,129,0,4.3364997,-19.079584,381503,2,1,0.0,Q338389
382934,Batz-sur-Mer,18,10.947369,193,77,88,-4.032063,-7.5236363,382934,2,3,697.0,Q1001582
383996,Émile Fayolle,6,15.68421,0,168,183,-8.9246645,22.270617,383996,7,2,28.17075542310992,Q81184
385183,Auteur-compositeur,10,41.263157,54,124,233,-18.143585,0.19889967,385183,34,0,3255.178009216668,Q753110
393283,Front de libération nationale kanak et socialiste,19,25.157894,153,96,160,-5.2901754,-21.765934,393283,17,6,1189.2537157287177,Q1723564
394222,Union calédonienne,19,28.0,153,96,160,-23.825851,-2.0305133,394222,20,6,1258.4119170101785,Q3550048
395915,Donald Tusk,21,10.947369,60,163,0,4.334727,23.206497,395915,2,1,697.0,Q946
406360,Emmeline Pankhurst,18,10.0,193,77,88,-23.795454,10.865072,406360,1,1,0.0,Q211519
412048,Chemillé-sur-Indrois,18,10.0,193,77,88,9.254915,4.101845,412048,1,3,0.0,Q1135936
413590,Danièle Lebrun,11,10.947369,0,134,74,11.721308,-13.558615,413590,2,5,1392.0,Q3015148
424703,Système universitaire de documentation,1,11.894737,235,94,0,-9.457186,-17.43203,424703,3,3,2144.5090681903284,Q2597810
429620,Eagles of Death Metal,21,13.789474,60,163,0,19.663305,-6.2224817,429620,5,1,1154.6473489723267,Q1276886
431330,Virna Lisi,8,11.894737,255,42,47,6.4019656,-14.598116,431330,3,10,0.0,Q106627
437358,Alison Arngrim,4,15.68421,152,129,0,2.6022403,-17.273493,437358,7,11,5158.943296926314,Q265540
442685,Cantine,10,10.0,54,124,233,20.162054,-3.900356,442685,1,0,0.0,Q1206714
443311,Parc naturel régional de la Brenne,18,10.947369,193,77,88,3.0219247,-0.9409657,443311,2,1,697.0,Q1304427
444915,Province Nord (Nouvelle-Calédonie),19,28.947369,153,96,160,6.642156,-12.645994,444915,21,6,11.34817854559234,Q1612920
445799,Label discographique,10,50.736843,54,124,233,24.326641,24.745983,445799,44,0,3712.0148727697574,Q18127
449830,Nevado del Ruiz,4,10.947369,152,129,0,-6.353654,-15.065978,449830,2,0,12.998412698412695,Q233351
450073,Fernand Ledoux,5,10.0,185,97,239,16.530045,20.289085,450073,1,13,0.0,Q509314
455014,Malibu (Californie),13,11.894737,0,126,172,3.3611083,21.32871,455014,3,1,2304.794270787969,Q387047
455290,Marie Lafarge,11,10.947369,0,134,74,15.484646,-0.67061764,455290,2,5,1983.006277921151,Q274927
468267,Liste des communes de la Nouvelle-Calédonie,19,23.263157,153,96,160,11.281979,-9.601866,468267,15,6,4.04105339105339,Q15074966
468650,Kazakhs,18,11.894737,193,77,88,19.215267,7.7887254,468650,3,1,1156.1914263632925,Q80040
470642,Progressisme,18,11.894737,193,77,88,-22.217098,15.701644,470642,3,1,2085.0,Q821102
471059,Rubin Carter,18,10.947369,193,77,88,-13.256919,11.370684,471059,2,1,0.0,Q452772
473109,Bruno Germain,1,10.947369,235,94,0,3.6347332,-19.323963,473109,2,3,0.0,Q2926807
478205,"Fantômas (film, 1964)",16,13.789474,0,157,116,-7.365701,-20.460182,478205,5,15,4.5,Q996020
486840,"Le Capitan (film, 1960)",16,10.947369,0,157,116,0.08426079,-11.390098,486840,2,15,0.0,Q3220825
497506,Trilogie Fantômas,16,14.736842,0,157,116,-8.616282,-21.513456,497506,6,15,4156.5,Q3539193
498544,Angélique Kidjo,17,12.842105,253,0,107,8.0214405,6.396886,498544,4,0,4844.38278943279,Q231276
502198,Billboard,10,25.157894,54,124,233,-14.6668215,2.984016,502198,17,0,1159.9004612105748,Q485240
502585,Richard Dreyfuss,11,10.947369,0,134,74,7.148846,8.871266,502585,2,5,6029.358399020333,Q181799
505373,Vivica A. Fox,13,10.0,0,126,172,9.573373,2.3272004,505373,1,3,0.0,Q220396
508378,Munich (film),8,10.947369,255,42,47,-24.56082,10.801786,508378,2,10,1392.0,Q152456
528027,Miroslava Vavrinec,2,10.0,114,121,10,-18.508709,17.35546,528027,1,9,0.0,Q233306
534951,Michael Landon,4,17.578947,152,129,0,21.451145,8.360813,534951,9,11,1813.3815989626028,Q346411
543824,Sophie Chotek,6,10.947369,0,168,183,6.915328,-8.5175495,543824,2,2,697.0,Q153099
560333,Iakoutsk,13,11.894737,0,126,172,-22.4367,10.088471,560333,3,1,0.0,Q6610
563937,Joseph Wiseman,16,10.947369,0,157,116,10.448222,23.300604,563937,2,15,6201.0,Q448271
564161,Pierre Curzi,18,10.0,193,77,88,23.443594,17.216139,564161,1,1,0.0,Q2093366
564227,Étrave,18,10.0,193,77,88,6.8075995,-16.104776,564227,1,1,0.0,Q1458952
568753,Constitution du Canada,18,11.894737,193,77,88,-13.207246,-16.847078,568753,3,1,0.0,Q899061
572248,Brenne (région naturelle),18,10.0,193,77,88,6.632824,24.87653,572248,1,1,0.0,Q86659074
575070,George Eliot,1,10.0,235,94,0,-19.338726,7.792667,575070,1,3,0.0,Q131333
580353,Duel,1,10.947369,235,94,0,13.634403,-1.7878314,580353,2,3,23205.0,Q191503
584485,Mary J. Blige,10,19.473684,54,124,233,-11.430744,-19.881458,584485,11,0,437.8301342141561,Q228909
586410,Magnéto (comics),13,13.789474,0,126,172,-3.3958023,12.764268,586410,5,3,1393.0,Q840291
591576,Paradise (Californie),4,10.0,152,129,0,4.994432,-19.462358,591576,1,1,0.0,Q387183
605312,Yo-Yo Ma,10,10.0,54,124,233,7.117188,15.354124,605312,1,0,0.0,Q234891
609960,Margaret Smith Court,18,12.842105,193,77,88,-22.626478,21.702135,609960,4,9,9.80594253337616,Q202342
615410,Jean-Pierre Stirbois,19,10.0,153,96,160,7.7471085,-24.229435,615410,1,6,0.0,Q3169770
618434,Drapeau de la Corée du Nord,1,10.0,235,94,0,-23.45659,-24.385307,618434,1,3,0.0,Q103064
618809,Boléro,8,10.0,255,42,47,-16.011648,-14.66418,618809,1,10,0.0,Q489913
619023,Moravie,18,12.842105,193,77,88,3.206969,7.445671,619023,4,1,1393.0,Q43266
626016,Saad Hariri,21,11.894737,60,163,0,20.38491,9.305956,626016,3,1,25.678571428571427,Q296771
630985,MTV Europe Music Awards,10,31.789473,54,124,233,-14.625108,9.01204,630985,24,0,807.0527766164503,Q207599
646793,Erich von Falkenhayn,6,15.68421,0,168,183,10.971152,12.141098,646793,7,2,1105.1206399081996,Q57153
652511,Bobby Riggs,18,14.736842,193,77,88,-9.33384,-0.5235504,652511,6,9,8004.897142183076,Q54539
668325,Teemu Selänne,18,10.947369,193,77,88,7.7265067,-1.4640324,668325,2,1,697.0,Q253073
683437,Futur,3,17.578947,0,164,49,16.484974,6.4559417,683437,9,12,0.0,Q344
705262,François Perrot (acteur),8,10.0,255,42,47,12.896183,10.176753,705262,1,10,0.0,Q13608198
730632,Ève Curie,11,10.947369,0,134,74,-4.254317,13.53878,730632,2,5,0.0,Q230068
737885,Province Sud (Nouvelle-Calédonie),19,30.842106,153,96,160,-15.494625,-1.4812936,737885,23,6,1355.7100472324516,Q965632
742075,Liste des chronologies thématiques,18,10.947369,193,77,88,-18.82751,-3.1988893,742075,2,1,0.0,Q3247958
742080,Liste des chronologies par zone géographique,18,12.842105,193,77,88,-12.70088,12.97666,742080,4,1,1392.0,Q3247926
749758,Sebastian Shaw (comics),13,10.0,0,126,172,10.745573,22.080093,749758,1,3,0.0,Q2265812
756981,Mykelti Williamson,10,10.0,54,124,233,-7.2298098,-24.53352,756981,1,0,0.0,Q741555
769466,Farino,19,21.36842,153,96,160,-23.50392,-6.0632997,769466,13,6,525.2094627594557,Q9713
769542,Poya (Nouvelle-Calédonie),19,23.263157,153,96,160,-17.384834,18.91923,769542,15,6,1.4194927677686302,Q9750
775238,Randy Quaid,13,10.0,0,126,172,-1.2506176,23.576914,775238,1,3,0.0,Q316647
780436,Antoine de Sartine,5,10.0,185,97,239,-17.570824,16.72969,780436,1,13,0.0,Q355979
781855,Vote des pleins pouvoirs constituants à Philippe Pétain,6,13.789474,0,168,183,-0.034371596,-14.067631,781855,5,2,2833.5418855238295,Q710520
783575,Offensive Meuse-Argonne,6,17.578947,0,168,183,-23.831047,11.009622,783575,9,2,761.865656565656,Q1926157
785928,Tess (film),8,10.0,255,42,47,2.330749,-21.620434,785928,1,10,0.0,Q1326026
797722,Bernard Squarcini,21,11.894737,60,163,0,6.9307284,-19.40161,797722,3,1,31.098852864156623,Q822718
798197,Pastel des teinturiers,18,10.947369,193,77,88,-0.046164412,-20.89273,798197,2,1,192.21355764808757,Q212547
806531,Histoire de la Californie,4,12.842105,152,129,0,1.5060644,-16.97413,806531,4,1,844.0373971755946,Q1818043
809868,Tirailleurs algériens,6,14.736842,0,168,183,17.975626,-2.9999924,809868,6,2,180.15087914595537,Q447393
810706,"Le Fugitif (film, 1993)",8,12.842105,255,42,47,-2.8447104,19.758743,810706,4,10,7388.5226019084885,Q156309
824482,United States Marshals Service,8,11.894737,255,42,47,-21.52462,-23.557343,824482,3,10,6468.286451958954,Q934866
829932,Croiseur de bataille,18,12.842105,193,77,88,-10.60367,-5.4699955,829932,4,1,0.3333333333333333,Q214190
834581,Melissa Gilbert,4,15.68421,152,129,0,-24.82959,-11.266294,834581,7,11,1154.8062971169732,Q230929
834610,Matthew Laborteaux,4,10.947369,152,129,0,-14.757429,13.49847,834610,2,11,9.874025715238055,Q1386966
836004,Généraux français de la Première Guerre mondiale,6,12.842105,0,168,183,-23.766712,15.700256,836004,4,2,16.728918303918295,Q3123200
847599,Français (peuple),18,11.894737,193,77,88,2.9128058,12.926965,847599,3,1,953.5037540922168,Q121842
850373,Adam Baldwin,13,10.0,0,126,172,-23.651688,-9.804987,850373,1,3,0.0,Q312161
851561,David Belle,18,10.947369,193,77,88,2.536575,22.357067,851561,2,1,0.0,Q333814
879844,Agnieszka Radwańska,18,10.947369,193,77,88,9.694054,-13.398541,879844,2,9,176.2351026320507,Q207352
884325,Edith Wilson (Première dame),1,10.0,235,94,0,5.297012,7.753038,884325,1,3,0.0,Q255169
908213,Auguste Thin,1,10.0,235,94,0,8.102372,2.127854,908213,1,2,0.0,Q2871412
911379,Marin Čilić,2,15.68421,114,121,10,2.3388214,-24.776892,911379,7,9,6885.400000000001,Q245241
915491,Wayne Maunder,18,10.0,193,77,88,23.907454,-1.3118678,915491,1,1,0.0,Q3566844
927535,Attentat de la rue des Rosiers,21,11.894737,60,163,0,-12.249241,14.0417185,927535,3,1,80.06527324875826,Q3091167
934247,Julien Carette,5,12.842105,185,97,239,-0.61009747,2.7398875,934247,4,13,2310.3198565118323,Q1712227
934688,Sela Ward,8,10.0,255,42,47,-6.709793,-16.762554,934688,1,10,0.0,Q229187
941327,Kenneth Edmonds,10,19.473684,54,124,233,10.6831045,1.3686595,941327,11,0,253.84083513193562,Q344983
949926,Offensive à outrance,6,11.894737,0,168,183,14.675452,-17.658514,949926,3,2,0.0,Q1337343
952606,Continental-Films,11,10.947369,0,134,74,-11.549362,-23.134327,952606,2,5,254.28569430569428,Q2995650
958504,François Mitterrand pendant la Seconde Guerre mondiale,6,10.947369,0,168,183,-20.065022,12.540637,958504,2,2,0.0,Q3085382
965600,Ernest-Théodore Valentin Deschamps,1,10.0,235,94,0,-19.855936,20.900837,965600,1,3,0.0,Q3056809
966269,Guerre civile finlandaise,18,10.947369,193,77,88,5.1235223,5.0531263,966269,2,1,0.0,Q211855
967120,Records du tennis,2,13.789474,114,121,10,19.031157,-1.9335234,967120,5,9,1737.9,Q245796
967590,Histoire de la Belgique de 1914 à 1945,6,17.578947,0,168,183,2.3370984,-3.7720242,967590,9,2,8056.263597495396,Q3137058
968002,Horloge moléculaire,3,18.526316,0,164,49,21.08817,20.469868,968002,10,12,0.25,Q827541
972469,Mohammed VI,21,17.578947,60,163,0,-19.977543,-6.728221,972469,9,1,4069.956149316649,Q57553
984989,Économie (discipline),18,11.894737,193,77,88,-23.627241,4.094561,984989,3,1,704.8333333333333,Q12882237
986259,Éloi Machoro,19,18.526316,153,96,160,-17.210438,6.830266,986259,10,6,0.6265573506952818,Q2363394
996183,Raqqa,21,16.631578,60,163,0,10.559742,6.510469,996183,8,1,301.2255798912949,Q283368
999576,Géographie de la Nouvelle-Calédonie,19,17.578947,153,96,160,8.480188,1.1974831,999576,9,6,0.7655122655122654,Q3098269
1008463,Yvan Cassar,8,11.894737,255,42,47,5.717276,5.3461328,1008463,3,10,2779.0,Q430491
1014689,Économie de la Nouvelle-Calédonie,19,23.263157,153,96,160,5.5625267,12.076849,1014689,15,6,706.2908591408662,Q3578679
1072943,Joseph Gallieni,6,18.526316,0,168,183,17.81897,-13.9566145,1072943,10,2,723.773623412231,Q17577
1098011,Lorenzo Lamas,4,10.0,152,129,0,-13.204491,13.337922,1098011,1,11,0.0,Q145464
1099833,Roy Clark,10,10.0,54,124,233,-21.706377,4.8367705,1099833,1,0,0.0,Q721819
1103531,Mont Valérien,1,11.894737,235,94,0,5.49499,11.716177,1103531,3,3,5499.172738439483,Q529385
1112040,Coup de torchon,8,11.894737,255,42,47,7.7656126,-15.445472,1112040,3,10,1393.0,Q977950
1127078,Famille de Hauteclocque,1,10.0,235,94,0,-8.942718,24.804617,1127078,1,3,0.0,Q1591391
1143318,Louis de Cazenave,0,12.842105,0,160,220,2.5103786,-13.601941,1143318,4,2,3465.0000000000005,Q1382812
1164430,Martine Irzenski,13,10.0,0,126,172,10.413591,17.049059,1164430,1,3,0.0,Q3295781
1165212,Mort pour la France,1,20.421053,235,94,0,24.651632,4.85338,1165212,12,2,17640.225618690398,Q3324507
1176286,Moravie-du-Sud,18,10.0,193,77,88,-10.336231,-20.576757,1176286,1,1,0.0,Q192697
1181760,I Will Always Love You,10,29.894737,54,124,233,-23.555538,-11.619918,1181760,22,0,3694.344666252838,Q666856
1181942,Guerre de la Conquête,18,13.789474,193,77,88,0.942773,0.025196273,1181942,5,1,149.9993309958148,Q154697
1191226,Lindsay et Sidney Greenbush,4,10.0,152,129,0,16.711857,12.6151085,1191226,1,11,0.0,Q1826328
1208946,Éric Elmosnino,5,10.947369,185,97,239,-22.080013,18.344578,1208946,2,13,4152.0,Q288180
1210245,Jack Lord,16,10.0,0,157,116,7.14003,-10.335092,1210245,1,15,0.0,Q704473
1216406,Richard Bull (acteur),4,11.894737,152,129,0,12.962823,-13.840754,1216406,3,11,5.619047619047619,Q1970649
1216410,Melissa Sue Anderson,4,13.789474,152,129,0,18.301891,-19.112732,1216410,5,11,3427.1072685332606,Q240969
1216411,Kevin Hagen,4,10.0,152,129,0,8.066645,-17.388739,1216411,1,11,0.0,Q740933
1220752,Herschel Grynszpan,6,10.947369,0,168,183,-13.497674,6.9645863,1220752,2,2,475.0976828726829,Q313863
1224480,Police Python 357,11,14.736842,0,134,74,2.183211,23.143728,1224480,6,5,4818.5,Q442809
1228650,Margaret Colin,13,10.0,0,126,172,20.244215,-12.270832,1228650,1,3,0.0,Q267001
1239150,Girl group,10,16.631578,54,124,233,21.299334,0.08968744,1239150,8,0,173.89504848137116,Q641066
1256054,Bernard Debré,11,13.789474,0,134,74,-6.2298856,9.122913,1256054,5,5,1392.0,Q2897761
1265667,Accord en 17 points sur la libération pacifique du Tibet,21,11.894737,60,163,0,21.71386,-0.7491486,1265667,3,1,30.23413808413808,Q183375
1267603,Saison 4 de Columbo,16,10.0,0,157,116,-6.493843,-6.494166,1267603,1,15,0.0,Q3964915
1273030,Thomas Sotto,18,10.0,193,77,88,24.062979,-16.368181,1273030,1,1,0.0,Q3525580
1275506,Congrès de la Nouvelle-Calédonie,19,29.894737,153,96,160,-18.225643,-12.169744,1275506,22,6,1224.559691457971,Q2993118
1299652,Stefania Sandrelli,11,11.894737,0,134,74,-24.237122,7.556043,1299652,3,5,4837.0,Q238547
1300154,Georges Ibrahim Abdallah,21,10.0,60,163,0,-6.6332726,-23.188618,1300154,1,1,0.0,Q3102918
1300762,Hélène Langevin-Joliot,11,10.947369,0,134,74,11.40857,21.265131,1300762,2,5,0.0,Q581536
1300899,Famille Curie,11,11.894737,0,134,74,24.734875,-9.371892,1300899,3,5,0.5,Q3065072
1319955,Gouvernement fédéral des États-Unis,14,14.736842,235,44,170,-1.3547288,-18.472677,1319955,6,4,1033.860873184063,Q48525
1335101,Khaled Kelkal,21,14.736842,60,163,0,11.108891,-23.06546,1335101,6,1,126.36351372763046,Q1396784
1373780,Bataille du bois Belleau,6,16.631578,0,168,183,-20.755636,-24.86587,1373780,8,2,1618.2425541259058,Q1474180
1396551,Will.i.am,17,13.789474,253,0,107,-1.2217512,3.1161964,1396551,5,17,3471.0,Q185610
1414915,Lucie Bernardoni,15,10.947369,192,192,192,0.2555411,-19.121357,1414915,2,0,1392.0,Q3265246
1459276,Gautier Capuçon,8,10.0,255,42,47,-19.977694,24.046076,1459276,1,10,0.0,Q689479
1500661,Abel Ferry,1,10.947369,235,94,0,23.838919,-11.698382,1500661,2,2,1392.0,Q2821507
1508546,Umbrella,10,21.36842,54,124,233,-19.639019,15.166342,1508546,13,0,2196.5112098657914,Q155447
1541674,Vadim Glowna,11,10.0,0,134,74,-14.978655,1.4045885,1541674,1,5,0.0,Q66126
1547877,Monument aux morts pacifiste,0,13.789474,0,160,220,-0.36842623,-20.209677,1547877,5,2,1739.0000000000005,Q3323312
1575130,Mathieu Carrière,11,11.894737,0,134,74,18.89242,18.13665,1575130,3,5,1392.0,Q66423
1584679,Mémorial de Vimy,6,10.947369,0,168,183,-17.883862,20.464863,1584679,2,2,0.0,Q2561040
1605691,US Marshals (film),8,10.947369,255,42,47,19.307787,-13.026428,1605691,2,10,2360.862609153263,Q499535
1608192,Jonathan Gilbert,4,15.68421,152,129,0,-2.132238,-16.635248,1608192,7,11,734.3052941441148,Q787566
1608977,Jean-Yves Berteloot,8,10.947369,255,42,47,-4.1831393,19.08741,1608977,2,10,697.0,Q287427
1616363,Dales,18,10.0,193,77,88,-20.49767,5.5978475,1616363,1,1,0.0,Q901301
1621318,Reich allemand,6,11.894737,0,168,183,2.767068,-2.790803,1621318,3,2,720.0680402930409,Q1206012
1621699,Germain,1,12.842105,235,94,0,5.1999273,-23.65774,1621699,4,3,22669.0,Q242798
1647570,Nicolas Offenstadt,0,11.894737,0,160,220,24.190453,-5.0366845,1647570,3,2,347.00000000000006,Q3340636
1668624,Arista Records,10,16.631578,54,124,233,-13.210262,15.1231365,1668624,8,0,7.317954891764586,Q664167
1668663,Maréchal,6,14.736842,0,168,183,11.073648,24.81549,1668663,6,2,6063.422454978221,Q399579
1697974,Bataille de la trouée de Charmes,6,10.0,0,168,183,-13.840861,-15.2768955,1697974,1,2,0.0,Q2890623
1699541,John McClane,17,10.0,253,0,107,-7.3438015,3.8861957,1699541,1,17,0.0,Q2082223
1704644,Indignité nationale,6,12.842105,0,168,183,-23.433306,-5.0998483,1704644,4,2,715.3333333333331,Q3150469
1717198,Tarak Mekki,18,10.0,193,77,88,11.404223,3.1234195,1717198,1,1,0.0,Q3515588
1733729,Sophie Mounicot,11,10.0,0,134,74,15.623406,9.219477,1733729,1,5,0.0,Q3491010
1744797,Jérôme Robart,5,12.842105,185,97,239,-8.469586,-21.619951,1744797,4,13,3469.0,Q3191041
1793263,Fabio Fognini,2,13.789474,114,121,10,7.206602,-21.551258,1793263,5,9,1.2000000000000002,Q251980
1796289,Philippe Even,11,10.947369,0,134,74,-21.713009,20.1325,1796289,2,5,0.0,Q3379816
1800561,Abbaye Saint-Martial de Limoges,18,10.0,193,77,88,23.55408,12.835919,1800561,1,3,0.0,Q2820412
1818085,Kei Nishikori,2,13.789474,114,121,10,18.837198,1.9514242,1818085,5,9,2.4999999999999996,Q311222
1832564,Irène Skobline,8,10.0,255,42,47,-23.647297,-0.8956068,1832564,1,10,0.0,Q3154660
1872934,Passé,3,17.578947,0,164,49,12.586458,-22.086422,1872934,9,12,0.0,Q192630
1873480,Barbara Cassin,7,10.947369,0,134,135,-1.1914463,23.550852,1873480,2,14,2776.0,Q1984757
1888486,La Dernière Légion,20,10.0,0,148,245,19.149347,-15.53746,1888486,1,8,0.0,Q654075
1889882,Like a Prayer (chanson de Madonna),10,22.315788,54,124,233,11.749995,23.082077,1889882,14,0,2161.591650068318,Q1420677
1901561,Offensive des Cent-Jours,6,26.105263,0,168,183,15.779408,-12.393173,1901561,18,2,23828.717461408913,Q1130507
1944069,Djihadisme,21,19.473684,60,163,0,-17.484957,15.671965,1944069,11,1,2087.923658862614,Q3757343
1945829,Amaury Nolasco,17,10.947369,253,0,107,-22.633425,8.862807,1945829,2,17,697.0,Q210327
1957150,Fouad Ali Saleh,21,10.947369,60,163,0,-5.7090507,-12.736934,1957150,2,1,0.0,Q3079777
1996735,David Pearson,18,10.0,193,77,88,-12.971993,1.4280523,1996735,1,1,0.0,Q946583
2005799,Liste des écrivains morts pour la France,1,10.0,235,94,0,21.727047,-9.881002,2005799,1,2,0.0,Q3255406
2020347,Parti des travailleurs du Kurdistan,21,17.578947,60,163,0,3.2509673,-9.123074,2020347,9,1,3777.294164607295,Q152220
2045657,Montagne (1849),1,10.947369,235,94,0,23.791128,-12.964316,2045657,2,3,23832.0,Q281349
2072819,UK Singles Chart,10,18.526316,54,124,233,22.257872,18.408018,2072819,10,0,8.077539937840728,Q193259
2274363,Popeck,6,10.0,0,168,183,-12.952717,-13.560583,2274363,1,2,0.0,Q3397928
2304961,Recorded Music NZ,10,42.210526,54,124,233,14.917799,-22.383032,2304961,35,0,669.1498997336022,Q843881
2345486,Henry Gunther,6,10.947369,0,168,183,20.975088,1.9944053,2345486,2,2,24.1,Q44822
2404186,Entrevue de Montoire,6,10.947369,0,168,183,-6.4183846,8.752856,2404186,2,2,0.0,Q603368
2455080,Affaire des caporaux de Souain,0,10.947369,0,160,220,9.865376,16.506983,2455080,2,2,0.0,Q2825963
2496123,Industrie musicale,10,29.894737,54,124,233,-9.853,-4.559841,2496123,22,0,109.97876348361508,Q746359
2500458,Chartreuse du Liget,18,10.0,193,77,88,8.972695,-1.73483,2500458,1,3,0.0,Q1067886
2673416,Canada,18,100.0,193,77,88,-19.095526,-17.720188,2673416,96,1,164742.04566876838,Q16
2676355,Minerve (S647),18,10.0,193,77,88,17.486816,-0.31480655,2676355,1,1,0.0,Q3314902
2679312,Irish Recorded Music Association,10,39.368423,54,124,233,6.5891595,-11.887736,2679312,32,0,515.2552672707458,Q1156834
2710521,American Music Awards,10,34.631577,54,124,233,17.065947,-17.65364,2710521,27,0,274.46001605826143,Q207601
2728064,The Sugarhill Gang,10,10.947369,54,124,233,12.172121,-19.285423,2728064,2,0,0.5595561301443653,Q1413494
2735404,Mathias Mlekuz,5,10.0,185,97,239,17.819122,-7.2605753,2735404,1,13,0.0,Q3298586
2737475,Calendrier solaire,3,22.315788,0,164,49,1.1411245,19.789064,2737475,14,12,574.9377424639529,Q210953
2747372,Classement musical,10,32.73684,54,124,233,18.594294,-0.64816755,2747372,25,0,180.79430907670195,Q373899
2765345,Apl.de.ap,17,11.894737,253,0,107,11.779781,15.784971,2765345,3,17,0.0,Q293590
2773994,Taboo (rappeur),17,11.894737,253,0,107,11.600707,3.8411932,2773994,3,17,0.0,Q145480
2776921,Beat It,10,26.105263,54,124,233,-21.631659,-9.304523,2776921,18,0,3698.737128346061,Q210218
2787864,Calendrier hindou,3,14.736842,0,164,49,-21.840652,17.715813,2787864,6,12,116.6699095022623,Q190552
2790823,Élection présidentielle française de 1848,1,12.842105,235,94,0,-12.722868,14.372911,2790823,4,3,24717.78490840601,Q2997855
2792869,Président de la Chambre des représentants des États-Unis,14,15.68421,235,44,170,14.777799,22.35112,2792869,7,4,19.26842966974546,Q912994
2800915,Histoire militaire du Canada pendant la Première Guerre mondiale,6,22.315788,0,168,183,8.908003,-11.054463,2800915,14,2,3834.4314304531827,Q606950
2837653,One Sweet Day,10,24.210526,54,124,233,11.39041,-11.446422,2837653,16,0,2389.54198811162,Q913565
2875682,Monument aux morts de Gentioux-Pigerolles,0,10.947369,0,160,220,12.594888,-16.502136,2875682,2,2,0.0,Q3323291
2902250,Abdellah ben Mohammed Alaoui,21,10.0,60,163,0,-22.019493,11.154523,2902250,1,1,0.0,Q3325528
2920686,Alfred Greven,11,10.947369,0,134,74,19.75329,-13.484997,2920686,2,5,73.11101278269419,Q101299
2964290,Do majeur,10,10.0,54,124,233,-9.065337,-6.826506,2964290,1,0,0.0,Q1022293
2974657,Théâtre anatomique,3,10.0,0,164,49,1.6021941,-18.496283,2974657,1,12,0.0,Q488444
3010037,Raboliot,5,10.0,185,97,239,19.430136,13.364761,3010037,1,13,0.0,Q3415953
3015286,Jacques Cardoze,18,10.947369,193,77,88,23.532581,-21.620499,3015286,2,1,697.0,Q3158462
3060179,Nellie Oleson,4,11.894737,152,129,0,6.1578994,24.534935,3060179,3,11,0.3333333333333333,Q3171943
3075224,Tignous,7,11.894737,0,134,135,5.7473426,24.638397,3075224,3,14,0.0,Q3528336
3086211,Le Redoutable (cuirassé),18,10.947369,193,77,88,12.213481,21.49558,3086211,2,1,0.0,Q3013579
3094918,Stephen Harper,18,14.736842,193,77,88,24.302889,-15.5615835,3094918,6,1,543.1807965829807,Q206
3103220,Reporters sans frontières,21,15.68421,60,163,0,-5.8919883,-21.864763,3103220,7,1,3471.4082766341107,Q154330
3156960,Attentats de 1995 en France,21,16.631578,60,163,0,-8.169294,22.618608,3156960,8,1,676.872400158654,Q3553264
3168444,Frédéric Péchenard,1,10.0,235,94,0,-8.915187,12.597061,3168444,1,3,0.0,Q3090149
3190658,ARIA Charts,10,40.31579,54,124,233,16.455544,23.907618,3190658,33,0,565.3874308379961,Q275029
3198502,Démographie de la Nouvelle-Calédonie,19,19.473684,153,96,160,4.509453,15.279747,3198502,11,6,5.972064142753797,Q5256044
3210472,MTV (États-Unis),10,42.210526,54,124,233,-13.767618,14.668502,3210472,35,0,3922.9356236999192,Q43359
3271106,Georges Mandel,6,13.789474,0,168,183,19.536871,20.714,3271106,5,2,6209.0,Q669893
3302428,Unité urbaine de Paris,1,10.0,235,94,0,1.3749179,22.234755,3302428,1,3,0.0,Q1082222
3344951,GfK Entertainment,10,40.31579,54,124,233,-2.2959423,8.35516,3344951,33,0,548.5681781014093,Q815345
3346263,Pierre Bodein,21,10.0,60,163,0,-20.824654,7.5076776,3346263,1,1,0.0,Q3384043
3366655,Enola Gay (chanson),10,12.842105,54,124,233,-12.170597,21.873001,3366655,4,0,0.0,Q2630633
3382586,Horloge circadienne,3,18.526316,0,164,49,-4.92759,-1.5717884,3382586,10,12,0.25,Q5121352
3394183,Calédonie ensemble,19,25.157894,153,96,160,11.862922,-14.052967,3394183,17,6,569.0500782742099,Q2934607
3423967,Laurence Haïm,4,10.0,152,129,0,3.3348687,-11.822465,3423967,1,0,0.0,Q3218900
3470166,Sony Music Entertainment,10,41.263157,54,124,233,8.604361,-7.29242,3470166,34,0,2910.876256780102,Q56760250
3491015,Camping 2,11,10.947369,0,134,74,3.5722513,17.447844,3491015,2,5,0.0,Q2935508
