,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
511,Skinhead néonazi,18.709677,0,164,49,20.288218,-16.916395,511,4,14,0.6666666666666666,Q2625151
638,Corinne Lepage,36.129032,193,77,88,10.42144,3.7194114,638,10,9,76591.26292909622,Q291341
1079,Escalade,18.709677,192,192,192,-4.8603506,0.9009163,1079,4,24,4460.0,Q22857
1713,Luxembourg,30.32258,0,134,74,-12.631237,-9.442558,1713,8,19,35563.115553548785,Q32
1773,Les Verts (France),33.225807,193,77,88,-8.966903,-14.771387,1773,9,9,7444.514338064522,Q743390
2187,New Deal,27.419353,60,163,0,-14.871761,5.2229133,2187,7,13,39907.212878752835,Q186356
2980,Transport,15.806452,60,163,0,11.108023,-17.607056,2980,3,4,974.7635798983623,Q7590
3075,Traité de San Francisco,12.903226,60,163,0,8.904845,-12.624889,3075,2,2,0.0,Q392541
3158,V2 (missile),12.903226,192,192,192,-17.719242,4.359424,3158,2,18,3345.0,Q174640
4559,Laurent Schwartz (mathématicien),24.516129,0,126,172,-18.728416,6.1406226,4559,6,11,3598.068210029133,Q212081
5624,Jean-Pierre Raffarin,15.806452,193,77,88,20.042877,24.012188,5624,3,9,3450.4444444444457,Q63263
5730,Daniel Cohn-Bendit,21.612904,193,77,88,-14.400241,2.7979486,5730,5,9,6684.010064935065,Q76837
6603,Raoul Salan,50.64516,0,126,172,1.8661251,4.297006,6603,15,11,25088.988251846604,Q241944
7040,Lanza del Vasto,10.0,0,126,172,-7.358188,5.0734415,7040,1,11,0.0,Q554949
7245,Déchet,10.0,192,192,192,-8.328608,-15.500251,7245,1,13,0.0,Q45701
7300,Joe Strummer,15.806452,0,157,116,-19.916859,1.28543,7300,3,21,2952.6091770115154,Q310052
7483,Caroline du Sud,30.32258,175,95,13,-10.487789,-10.92574,7483,8,13,29574.818320743598,Q1456
7538,Rhode Island,12.903226,152,129,0,10.738301,1.0604596,7538,2,22,39460.44294999259,Q1387
7568,New Hampshire,21.612904,175,95,13,9.374077,23.499958,7568,5,13,22049.0,Q759
8734,Xénophobie,15.806452,60,163,0,-0.043261666,12.152141,8734,3,13,6244.8783388833035,Q166005
9152,Claude Bartolone,15.806452,193,77,88,2.1641812,23.451937,9152,3,9,9.808080808080808,Q1096496
10260,Françoise de Panafieu,12.903226,193,77,88,23.285002,9.449314,10260,2,9,1632.315723532219,Q273143
10548,Industrie,33.225807,60,163,0,-19.774843,-2.642379,10548,9,4,93325.57090342866,Q8148
10657,Daniel Vaillant,10.0,193,77,88,-19.543264,3.4993722,10657,1,9,0.0,Q1905371
10680,Éric Woerth,24.516129,193,77,88,-3.4418538,4.1964135,10680,6,9,35693.67258584706,Q288486
11728,Brome,12.903226,0,134,74,-6.5251856,13.45368,11728,2,19,7777.0,Q879
16709,Berthe Morisot,10.0,0,134,74,8.81385,16.116451,16709,1,19,0.0,Q105320
17278,Liste des chefs du gouvernement allemand,10.0,114,121,10,22.75266,11.786951,17278,1,0,0.0,Q980706
17419,Barneville-Carteret,10.0,192,192,192,24.688812,-9.644669,17419,1,2,0.0,Q462526
18989,Génération écologie,30.32258,193,77,88,-23.39214,17.840141,18989,8,9,8935.396652569147,Q1153753
23771,Grec moderne,15.806452,192,192,192,-13.421902,-2.676913,23771,3,24,5569.0,Q36510
23856,Nicolas Gogol,21.612904,0,168,183,0.8582614,-4.389502,23856,5,5,7537.292919036648,Q43718
24447,Passage du calendrier julien au calendrier grégorien,12.903226,192,192,192,-5.2175093,19.687763,24447,2,24,1117.0,Q18350297
26626,Manitoba,21.612904,60,163,0,-15.635323,19.03575,26626,5,4,4209.466666666665,Q1948
27147,Conan le Barbare,12.903226,192,192,192,21.69448,-20.281044,27147,2,25,0.0,Q189169
28114,Péplum,10.0,114,121,10,-19.713634,-12.426521,28114,1,1,0.0,Q1433443
30522,Michel Auclair,15.806452,0,168,183,-9.913043,-21.08281,30522,3,21,4955.353362899227,Q566803
30541,Daniel Ceccaldi,12.903226,0,134,135,13.721901,12.340254,30541,2,12,0.0,Q663802
32505,Îles Kouriles,24.516129,60,163,0,-6.685991,-16.17093,32505,6,2,14551.897615548694,Q80389
33318,Philippe Geluck,15.806452,235,44,170,-9.01828,0.84320027,33318,3,20,244.37155534864618,Q2264505
33533,Connectique,18.709677,60,163,0,-6.008647,5.7128963,33533,4,4,7120.269047619046,Q2119531
33922,Îles Britanniques,24.516129,192,192,192,7.8903284,-0.48079777,33922,6,2,29180.059090470764,Q38272
36624,Remiremont,12.903226,0,168,183,-21.913044,-9.844333,36624,2,5,1117.0,Q504853
36759,Comité international olympique,15.806452,192,192,192,-21.574642,-8.290814,36759,3,24,25304.646591520526,Q40970
36785,"Société des auteurs, compositeurs et éditeurs de musique",10.0,185,97,239,6.6102543,-19.461895,36785,1,10,0.0,Q1806936
37436,Louis Riel,12.903226,60,163,0,-11.260264,2.6818686,37436,2,4,0.0,Q313691
40349,Nubie,12.903226,0,134,74,9.294329,7.5924945,40349,2,19,1117.0,Q135028
40405,Dahut,12.903226,192,192,192,18.803831,-9.873467,40405,2,4,1117.0,Q3012000
40690,Canne de combat,24.516129,255,42,47,2.461342,-24.652025,40690,6,1,5574.0,Q857999
41455,Michel Bouquet,21.612904,0,168,183,20.874405,-9.383642,41455,5,5,52301.235712886446,Q981315
41470,William McKinley,10.0,152,129,0,-20.773693,11.5095415,41470,1,6,0.0,Q35041
42173,Mercenaire,10.0,185,97,239,2.2886586,-6.9848723,42173,1,10,0.0,Q178197
43686,Jean-Laurent Cochet,24.516129,0,134,135,-22.453154,-14.837715,43686,6,12,34766.48441110614,Q999960
43897,Danièle Delorme,12.903226,255,42,47,23.241108,9.584347,43897,2,1,3345.0,Q290517
44281,Jean-Claude Dauphin,15.806452,255,42,47,-1.135401,8.194606,44281,3,1,7041.978856829215,Q1684746
44400,Plan de partage de la Palestine,15.806452,152,129,0,22.686031,-4.7321334,44400,3,6,371.66666666667686,Q846795
44786,Henri Verneuil,33.225807,0,134,135,-13.365666,12.650627,44786,9,12,25081.19441485664,Q55394
45991,V1 (missile),15.806452,192,192,192,-19.673626,18.80643,45991,3,18,11104.0,Q153348
46450,Bulle Ogier,10.0,185,97,239,-5.7567,-13.846913,46450,1,10,0.0,Q204336
46546,Anna Karina,15.806452,0,168,183,-23.363346,-22.564373,46546,3,21,18765.161883175362,Q232113
46793,Jacques Massu,59.35484,0,126,172,-13.613653,-9.450327,46793,18,11,2187.36000874368,Q693529
46924,Canne (marche),10.0,255,42,47,-8.347146,-21.306625,46924,1,1,0.0,Q1494444
47132,Revenu de base,15.806452,60,163,0,-21.589354,-14.799675,47132,3,4,10936.855258848891,Q678522
48775,Frédéric II (roi de Prusse),10.0,255,42,47,15.144384,0.28657183,48775,1,1,0.0,Q33550
48987,Gouvernement Guy Mollet,18.709677,0,126,172,-3.413846,5.384443,48987,4,11,1619.2080744610828,Q2272861
49598,Anglo-Saxons,24.516129,192,192,192,6.061493,-6.8942637,49598,6,2,4442.066449646846,Q32768
50058,Jacques François,15.806452,0,134,135,-9.2184105,10.985423,50058,3,12,1598.7460331465495,Q162701
50349,Minoru Yamasaki,27.419353,153,96,160,-15.216021,6.418845,50349,7,16,0.0,Q347215
50436,Gouvernement Lionel Jospin,18.709677,193,77,88,22.667536,-20.01717,50436,4,9,2649.9938683435585,Q179300
53249,"Délivrance (film, 1972)",21.612904,253,0,107,-9.005027,-13.850086,53249,5,22,2233.0,Q814778
53688,Iqaluit,12.903226,60,163,0,-16.878376,-12.759383,53688,2,4,0.0,Q2030
54436,Jacques Becker,33.225807,255,42,47,-17.144238,-0.6934257,54436,9,1,27054.840756643483,Q55381
54917,Christophe Miossec,15.806452,185,97,239,-1.3634473,6.791918,54917,3,10,23382.6209118352,Q718501
55062,Aum Shinrikyō,15.806452,152,129,0,19.438967,-7.651961,55062,3,6,558.0,Q217408
55083,Shōkō Asahara,12.903226,152,129,0,-2.6902134,-24.62324,55083,2,6,0.0,Q311669
55295,Gaston Defferre,18.709677,0,126,172,-19.888647,0.9491397,55295,4,11,8881.824999999999,Q608815
56991,Kathryn Bigelow,15.806452,60,163,0,-14.417218,-11.91543,56991,3,13,1117.0,Q34816
58247,John Huston,36.129032,114,121,10,16.966454,-14.01848,58247,10,1,73200.19258548581,Q51575
58647,Petite ou moyenne entreprise,12.903226,0,134,74,-22.056202,0.89410406,58647,2,19,1117.0,Q622439
59133,Jean-Pierre Sueur,18.709677,193,77,88,-23.302101,-24.70851,59133,4,9,5116.924026673442,Q3169778
59967,Jean-Paul Rappeneau,36.129032,0,168,183,-4.298034,20.360464,59967,10,5,8233.36732446652,Q709973
60949,Comédie,65.16129,0,168,183,17.796295,0.77768433,60949,20,5,86996.16296343358,Q40831
61454,René Clément,18.709677,0,168,183,23.87099,-20.679636,61454,4,21,3413.7480489149534,Q313190
61671,Philippe de Broca,53.548386,0,168,183,-11.273417,13.972151,61671,16,5,146009.81345813887,Q365141
62549,Oliver Kahn,10.0,235,94,0,-21.970806,-8.535638,62549,1,3,0.0,Q131261
64006,Maria Casarès,12.903226,0,168,183,4.2590213,3.0203304,64006,2,5,5.0,Q270834
64517,Jean-François Lamour,24.516129,193,77,88,-1.2757915,-10.050666,64517,6,9,669.3873232338796,Q956428
65974,Jacques Doriot,10.0,193,77,88,6.2891865,12.715534,65974,1,9,0.0,Q724729
65979,Marcel Déat,12.903226,193,77,88,-19.30815,17.40852,65979,2,9,1117.0,Q686084
66424,Michael Ballack,15.806452,235,94,0,18.49442,-5.4140725,66424,3,3,5.450229367109162,Q11948
66429,Dimítrios Vikélas,21.612904,192,192,192,-23.035889,5.441433,66429,5,24,35910.10350370021,Q297024
68056,Dornier Do 335,21.612904,192,192,192,10.794914,9.136954,68056,5,18,0.25,Q167286
68322,John Cassavetes,12.903226,175,95,13,19.489357,-11.445506,68322,2,22,7441.102499615201,Q51488
69095,Libération de la France,12.903226,0,126,172,4.752804,21.083174,69095,2,11,1117.0,Q697829
69236,Uranus (film),10.0,0,134,135,20.58736,14.401301,69236,1,0,0.0,Q374235
71072,Othello ou le Maure de Venise,18.709677,114,121,10,-10.211994,1.2257186,71072,4,1,39443.04781417994,Q26833
71208,WTA Tour,24.516129,0,164,49,-11.910882,-8.010068,71208,6,14,1027.466903490364,Q948442
71363,Jean-Marie Cavada,10.0,0,134,74,-3.2122774,11.516287,71363,1,9,0.0,Q167019
71743,Grégoire Ier,21.612904,192,192,192,-6.930947,15.920743,71743,5,2,1117.3333333333335,Q42827
71833,Raï,50.64516,0,157,116,-6.9460516,-19.822834,71833,15,21,6449.3429193304655,Q839029
72202,Claude Zidi,21.612904,0,168,183,12.263712,4.7172065,72202,5,5,563.3674905160173,Q471010
72352,Mistinguett,12.903226,0,134,74,13.861447,8.008085,72352,2,19,6672.0,Q235507
73584,John Boorman,24.516129,253,0,107,-3.7795434,0.035912838,73584,6,22,14924.003757178285,Q55277
74034,Jean Todt,18.709677,192,192,192,19.938932,19.756447,74034,4,17,549.7,Q171998
74045,Jean Alesi,15.806452,192,192,192,-15.55246,-12.114438,74045,3,17,2.033333333333333,Q172777
75213,Électre,10.0,0,168,183,-19.98701,0.5220873,75213,1,5,0.0,Q131651
75318,Que la fête commence...,12.903226,0,134,74,21.200552,-18.201714,75318,2,19,1117.0,Q1405315
76456,Fayence,15.806452,0,126,172,-16.895636,1.1596872,76456,3,11,3345.0,Q687823
77009,Philippe Labro,15.806452,0,168,183,-2.5360708,-21.636015,77009,3,5,5631.9039682539715,Q787176
77303,Pittsburgh,24.516129,185,97,239,24.269304,9.564445,77303,6,10,55005.33175523556,Q1342
77378,Stephen Frears,12.903226,152,129,0,14.91672,-11.39456,77378,2,6,2232.0,Q55258
77384,La Main au collet,12.903226,255,42,47,-13.121674,-3.8324952,77384,2,1,1117.0,Q331017
77529,Humphrey Bogart,18.709677,114,121,10,-22.598677,23.81836,77529,4,1,4459.0,Q16390
78123,Last Action Hero,15.806452,185,97,239,-15.143205,-9.588753,78123,3,10,2233.0,Q858840
78738,Zacarias Moussaoui,44.838707,153,96,160,18.550135,4.643449,78738,13,16,385.01117934123346,Q139204
79120,"La Reine Margot (film, 1994)",12.903226,235,44,170,-12.682099,-12.377493,79120,2,5,1117.0,Q508766
79507,Martina Navrátilová,39.032257,0,164,49,-24.406525,6.724456,79507,11,14,6125.380205711275,Q54545
80519,Capital (émission de télévision),10.0,60,163,0,1.7568873,-16.880487,80519,1,2,0.0,Q2421691
80537,Donald Duck,15.806452,192,192,192,-3.353437,5.6276264,80537,3,24,1117.0,Q6550
80554,Liste de chiens de fiction,12.903226,192,192,192,21.048313,-13.092187,80554,2,12,3345.0,Q3247912
80781,Kim Clijsters,33.225807,0,164,49,-0.13691522,1.9190748,80781,9,14,635.6249785699765,Q11685
80957,Marnes-la-Coquette,10.0,0,134,74,-7.745589,-3.747338,80957,1,19,0.0,Q636993
81131,Jean-Claude Carrière,10.0,235,44,170,-2.2161057,17.471334,81131,1,20,0.0,Q551429
81295,Alain Richard (homme politique),10.0,193,77,88,24.500692,19.263376,81295,1,9,0.0,Q930418
81529,Parti populaire européen,18.709677,0,134,74,22.357327,5.4877152,81529,4,9,44831.14929725246,Q208242
81600,Maurice Chevalier,24.516129,0,134,74,-20.153135,-5.7688646,81600,6,19,22092.0,Q106001
82744,"Riri, Fifi et Loulou",15.806452,192,192,192,-12.354049,-7.835,82744,3,24,3345.0,Q11965
84132,Robotique,27.419353,60,163,0,-7.201566,-5.648829,84132,7,4,16209.121332630219,Q170978
84712,Gégène,15.806452,0,126,172,4.6943874,21.99543,84712,3,11,0.5,Q1857801
86993,Pierre Moscovici,21.612904,193,77,88,9.581009,-3.4077194,86993,5,9,11971.03505302648,Q356919
87420,Pierre Mazeaud,15.806452,193,77,88,11.269594,24.602678,87420,3,9,51.0544098033117,Q492259
87877,Maurice Biraud,10.0,0,168,183,-23.285563,-5.9278035,87877,1,5,0.0,Q3300432
88278,Licteur,10.0,193,77,88,19.753916,10.335785,88278,1,9,0.0,Q59671
88660,Théâtre grec antique,12.903226,0,168,183,8.108849,13.420521,88660,2,5,1117.0,Q189072
89779,François Patriat,21.612904,193,77,88,21.638088,7.9764442,89779,5,9,127.47880113131195,Q3085525
90874,Massacre du 17 octobre 1961,47.741936,0,126,172,17.01004,17.897448,90874,14,11,2074.392502539123,Q200472
92187,Le Frelon vert,10.0,185,97,239,-8.602353,-17.256609,92187,1,10,0.0,Q304999
93986,Ernst Lubitsch,12.903226,0,134,74,0.35174868,23.829199,93986,2,19,1117.0,Q51562
94546,Odessa,12.903226,192,192,192,16.374756,22.728142,94546,2,24,4456.0,Q1874
94994,Cheikha Remitti,18.709677,0,157,116,-20.530577,-21.31133,94994,4,21,0.0,Q452186
95560,Williams F1 Team,44.838707,192,192,192,-9.605802,13.395349,95560,13,17,1773.7000000000119,Q171337
96493,Équipe du Danemark de football,39.032257,235,94,0,-14.409599,6.751223,96493,11,3,3701.4049773509932,Q131785
96795,Casablanca (film),12.903226,114,121,10,-5.335685,-0.061997782,96795,2,1,2232.0,Q132689
98097,Paul Belmondo (sculpteur),10.0,0,168,183,16.907717,-19.513681,98097,1,5,0.0,Q1145608
99240,Brice Lalonde,33.225807,193,77,88,-15.670707,-12.651629,99240,9,9,11379.422540749634,Q2512092
99692,Marianne Denicourt,15.806452,0,168,183,-6.451841,-21.545317,99692,3,5,2232.0,Q273342
100488,Philippe Nicaud,12.903226,0,134,135,16.719707,-18.584435,100488,2,12,0.0,Q3380455
101673,Barrage,27.419353,60,163,0,-6.337247,19.329212,101673,7,4,62985.61765694893,Q12323
102104,Dornier Do 17,21.612904,192,192,192,-4.700716,9.4533825,102104,5,18,0.25,Q156742
104259,"Casino Royale (film, 1967)",21.612904,114,121,10,-1.5741464,22.066938,104259,5,0,14346.289322478831,Q591272
104614,Famille de Gaulle,18.709677,193,77,88,-4.7166157,11.146855,104614,4,9,40823.65611841188,Q3065794
106047,Pentathlon moderne,12.903226,192,192,192,4.6265764,-12.051289,106047,2,24,0.0,Q32485
108891,Cyclone,18.709677,192,192,192,23.989174,12.205451,108891,4,13,1117.0,Q79602
109672,Watergate,12.903226,152,129,0,11.229136,-23.245577,109672,2,6,3345.0,Q1419538
111515,Charles XVI Gustave,15.806452,175,95,13,-23.718922,24.94073,111515,3,13,276.75,Q45068
111725,Arnaud Clément,27.419353,41,139,0,21.964777,-12.434225,111725,7,8,1311.1746811116125,Q299944
113565,Les Sept Samouraïs,10.0,255,42,47,-14.745611,-21.673302,113565,1,1,0.0,Q189540
115030,Tournoi (Moyen Âge),10.0,0,168,183,18.78931,-15.419445,115030,1,5,0.0,Q736161
115135,Nautilus,10.0,192,192,192,-18.785036,-5.11245,115135,1,18,0.0,Q219197
115526,Les Lilas,15.806452,0,157,116,-18.868929,19.575829,115526,3,21,10338.102587013362,Q256004
116395,Keith Moon,10.0,185,97,239,18.75343,7.3544755,116395,1,10,0.0,Q211696
117170,Échelle de Saffir-Simpson,33.225807,192,192,192,-3.0558226,22.445274,117170,9,13,9939.450568471553,Q205801
117925,Équipe de Pologne de football,39.032257,235,94,0,23.164791,-21.110096,117925,11,3,59856.41029030611,Q166196
119812,Sydney Pollack,18.709677,255,42,47,-24.886908,4.112907,119812,4,1,870.148741813745,Q51522
119814,Louis Jouvet,21.612904,0,168,183,-2.6656563,-2.2005682,119814,5,5,1581.8130099133966,Q60801
120244,Histoire de Nauru,18.709677,60,163,0,16.28135,-3.151487,120244,4,2,6612.186536598423,Q775327
121396,Les Neveux de Donald,12.903226,192,192,192,-4.798885,4.156377,121396,2,24,0.0,Q1766254
126984,Gérard Holtz,10.0,0,168,183,-1.4494382,-3.7179701,126984,1,5,0.0,Q3124024
128839,Aéroport international de Bâle-Mulhouse-Fribourg,10.0,0,168,183,20.96994,-18.215145,128839,1,5,0.0,Q156971
128994,Prise RCA,12.903226,60,163,0,2.2370934,-20.343636,128994,2,4,0.0,Q399653
129708,Ouragan Hugo,18.709677,192,192,192,-9.383688,21.075363,129708,4,13,4276.231520852497,Q1638615
130120,Parlement français,88.3871,193,77,88,5.3546524,24.267641,130120,28,9,77874.20413186005,Q632552
131400,Grande Loge nationale française,10.0,193,77,88,-20.093233,20.084414,131400,1,9,0.0,Q1542968
131827,ASM Clermont Auvergne,41.935482,0,160,220,23.012463,2.6781716,131827,12,23,5607.861904761827,Q297901
133128,Lépanges-sur-Vologne,10.0,0,157,116,20.471663,20.02527,133128,1,21,0.0,Q581305
133600,Antifascisme,15.806452,0,164,49,6.9489446,-10.502885,133600,3,14,0.0,Q210189
136288,Overdose,24.516129,185,97,239,-16.056257,-23.153746,136288,6,10,27398.823130612953,Q3505252
138031,Gene Kelly,18.709677,114,121,10,-6.7148705,20.625048,138031,4,1,3627.7590922421778,Q73089
140607,Marcel Bigeard,21.612904,0,126,172,-14.484577,16.076252,140607,5,11,430.76135492426687,Q728229
145702,Équipe de Nouvelle-Zélande de rugby à XV,15.806452,0,160,220,-15.90035,14.1931715,145702,3,23,0.25,Q55801
146401,La Zizanie (film),18.709677,0,168,183,20.484367,15.821289,146401,4,5,1591.4991032382447,Q1196339
146877,Monza,12.903226,192,192,192,19.507215,-1.6478038,146877,2,17,2.6666666666666665,Q6252
151133,Fred Astaire,12.903226,114,121,10,20.98461,1.4278536,151133,2,1,2038.7640812890822,Q100937
152902,Alain Cuny,10.0,0,168,183,6.6460605,-6.500022,152902,1,5,0.0,Q334506
153035,Danièle Gilbert,10.0,0,134,74,-13.397096,18.231644,153035,1,19,0.0,Q3015129
153361,Jean Girault,27.419353,0,134,135,-10.85894,-0.79232705,153361,7,12,3062.1809087632446,Q945904
153482,Vincent Guérin,10.0,235,94,0,20.346302,-19.701807,153482,1,3,0.0,Q1232339
154092,Révolution iranienne,12.903226,60,163,0,-6.551843,-10.31098,154092,2,2,1117.0,Q126065
154383,Championnat de France de rugby à XV,50.64516,0,160,220,-24.775475,8.012176,154383,15,23,35648.82857142822,Q5798
155631,Paris Saint-Germain Football Club (féminines),21.612904,54,124,233,6.209611,0.6216283,155631,5,7,0.0,Q3365295
156249,Donetsk,18.709677,192,192,192,5.979699,-18.675259,156249,4,24,3347.0,Q43070
156582,Sarin,18.709677,152,129,0,-8.54577,-16.139196,156582,4,6,4459.0,Q187695
161817,Louis Gallois,10.0,0,134,74,18.857525,0.8521096,161817,1,19,0.0,Q1556700
161924,Marthe Keller,15.806452,0,168,183,-6.565487,9.376162,161924,3,5,86557.87717297563,Q116265
164090,Châteaudouble (Var),12.903226,0,126,172,23.135567,23.049929,164090,2,11,0.0,Q731295
166531,État de droit,12.903226,60,163,0,4.178128,-16.811918,166531,2,2,0.0,Q7378937
167360,Geoffroy Guichard,10.0,235,94,0,-19.010946,13.750737,167360,1,3,0.0,Q3101131
169197,Thierry Meyssan,12.903226,153,96,160,-6.334612,9.5726385,169197,2,16,0.0,Q732928
169349,Benoît Jacquot,24.516129,255,42,47,11.687091,15.978169,169349,6,1,14645.656317557787,Q818119
170676,Bretons insulaires,18.709677,192,192,192,21.573174,23.096533,170676,4,2,2465.133116313506,Q849967
171050,Joseph Lieberman,10.0,175,95,13,18.400543,-18.612267,171050,1,13,0.0,Q160157
172348,Équipe de Grèce de football,33.225807,235,94,0,3.9635873,-5.679923,172348,9,3,61.30711022424577,Q134925
174281,Marie-José Pérec,12.903226,193,77,88,22.735023,2.591902,174281,2,9,0.0,Q228808
174287,Yves Lecoq,15.806452,0,134,74,-3.662877,-6.112242,174287,3,19,3234.761368844622,Q3573790
176406,Gérard Blain,12.903226,255,42,47,21.923203,17.601786,176406,2,1,1117.0,Q710654
176510,Jacqueline Joubert,10.0,192,192,192,5.1699524,5.2134404,176510,1,12,0.0,Q438784
178418,Unione Calcio Sampdoria,24.516129,54,124,233,-24.042637,3.6583233,178418,6,7,2870.3767336464703,Q1457
179991,Saint Grégoire,10.0,192,192,192,-20.834974,13.153032,179991,1,2,0.0,Q3463818
180103,Angelo Mariani (pharmacien),18.709677,60,163,0,19.040642,-19.960407,180103,4,4,3345.5,Q1974777
181882,Adam Clayton,15.806452,60,163,0,8.307044,-24.5623,181882,3,13,0.0,Q175907
182442,Chris Evert,33.225807,0,164,49,-9.587756,-18.865091,182442,9,14,28890.15073801855,Q14286
182616,Fred Perry,21.612904,0,164,49,-9.656711,21.84254,182616,5,14,5565.666666666666,Q312639
184134,Empire colonial,18.709677,60,163,0,-24.691122,-10.774933,184134,4,13,7682.274489785612,Q1790360
186308,Yitzhak Shamir,15.806452,152,129,0,8.8510475,-12.308365,186308,3,6,371.66666666667686,Q184351
186615,Rugby club toulonnais,33.225807,0,160,220,16.65772,-20.324884,186615,9,23,33.9357142857143,Q1857064
194012,Jacqueline Maillan,10.0,0,134,135,-10.116116,5.1943235,194012,1,12,0.0,Q3157756
194717,Équipe de Suisse de football,62.258064,235,94,0,-22.906813,-17.006315,194717,19,3,8310.314266703157,Q165141
197350,Fernand Sardou,18.709677,0,134,135,17.993183,18.030273,197350,4,12,0.0,Q3069332
197351,Jackie Sardou,24.516129,0,134,135,18.160507,-18.454077,197351,6,12,9147.305768128235,Q3157406
198049,Anne Wiazemsky,18.709677,193,77,88,-0.31074435,-0.79047,198049,4,9,4456.0,Q447507
199674,Ministre chargé des sports (France),56.45161,193,77,88,-17.38258,-13.905676,199674,17,9,3138.407594089649,Q3251870
200904,Harry Dean Stanton,10.0,152,129,0,-2.095462,-19.032158,200904,1,6,0.0,Q314290
208096,Renault F1 Team,36.129032,192,192,192,24.36514,-13.770832,208096,10,17,836.1166666666666,Q172722
208149,Felipe Massa,18.709677,192,192,192,9.16126,12.570236,208149,4,17,0.0,Q82652
209099,Conan le Barbare (film),21.612904,192,192,192,-15.998896,-16.888351,209099,5,25,7793.0,Q309003
209307,McLaren MP4-20,12.903226,192,192,192,-7.982542,22.014898,209307,2,17,0.0,Q2316531
209788,Jean Grémillon,12.903226,0,168,183,6.258029,15.347163,209788,2,5,276.9022283272281,Q1685560
211094,Rêve américain,10.0,60,163,0,16.062164,-7.9231925,211094,1,13,0.0,Q214100
212649,Équipe du pays de Galles de football,41.935482,235,94,0,18.512419,-20.096205,212649,12,3,5563.583687337392,Q180857
213286,Équipe du Luxembourg de football,41.935482,235,94,0,-3.1310904,-3.3722112,213286,12,3,4861.4604750322305,Q184266
215313,Pattaya,10.0,0,164,49,-7.098852,-18.508066,215313,1,14,0.0,Q170919
215606,Circuit de Spa-Francorchamps,12.903226,192,192,192,5.1204123,1.173373,215606,2,17,0.0,Q172851
216902,Équipe du Liechtenstein de football,39.032257,235,94,0,13.845835,-22.462425,216902,11,3,138.4678742508296,Q186690
217130,Équipe de Saint-Marin de football,44.838707,235,94,0,24.584497,0.7489748,217130,13,3,5761.950223676344,Q185350
217776,Nicole Croisille,15.806452,0,134,74,-8.0860815,0.35614672,217776,3,19,3992.411368844625,Q595946
217815,Parme Calcio 1913,24.516129,54,124,233,10.396053,-4.7545905,217815,6,7,40687.13279016271,Q2693
217936,Équipe de Turquie de football,41.935482,235,94,0,-8.393961,2.0978503,217936,12,3,18223.52113159244,Q483856
220013,Le Manège enchanté,15.806452,192,192,192,6.7096252,-16.807062,220013,3,12,4456.0,Q1170884
220155,Équipe de Slovaquie de football,12.903226,235,94,0,-12.898621,15.462394,220155,2,3,1.5273809523809525,Q174512
220721,Équipe de Bosnie-Herzégovine de football,24.516129,235,94,0,-14.469499,15.806065,220721,6,3,7783.0,Q181190
221734,Le Groupe (série télévisée),18.709677,192,192,192,-11.117632,8.698221,221734,4,12,3168.9826927203508,Q3223401
223455,"Les Aventuriers (film, 1967)",10.0,152,129,0,-10.307115,9.065913,223455,1,6,0.0,Q377274
223542,Parti social-démocrate suédois des travailleurs,36.129032,175,95,13,8.612244,5.5201106,223542,10,13,1164.3500000000129,Q105112
223669,Régine Deforges,18.709677,193,77,88,-21.143093,8.251153,223669,4,9,1117.0,Q3085154
227493,"Massacres de Sétif, Guelma et Kherrata",47.741936,0,126,172,-20.604382,-15.083772,227493,14,11,2589.7776098962145,Q593024
230662,Claire Denis,15.806452,185,97,239,8.571698,-8.526126,230662,3,10,2233.0,Q238315
233421,T-90,12.903226,60,163,0,2.4468975,2.156627,233421,2,2,0.0,Q192757
233546,Guillaume Larrivé,15.806452,193,77,88,13.132245,-16.369171,233546,3,9,0.0,Q3120008
236217,Mohammed Atta,44.838707,153,96,160,-22.092152,2.6914046,236217,13,16,0.9155859917677621,Q110067
236367,Stade olympique de Munich,12.903226,235,94,0,-5.5743074,22.54075,236367,2,3,712.1333333333513,Q131610
236885,Docteur Octopus,24.516129,185,97,239,5.1609535,-17.408972,236885,6,10,0.0,Q578094
238826,Mick Jones,18.709677,0,157,116,3.923891,-3.5657284,238826,4,21,2197.04214261832,Q357310
239578,Mahamadou Diarra,12.903226,0,148,245,-11.010541,-11.60847,239578,2,15,2232.0,Q219768
240681,Cherokees,15.806452,152,129,0,-17.85799,-23.188711,240681,3,22,41062.483094389296,Q105405
245159,Magali Noël,10.0,0,168,183,-9.824039,-23.486723,245159,1,21,0.0,Q266190
245166,Alexandre Breffort,10.0,0,134,74,24.571257,4.7352905,245166,1,19,0.0,Q2833504
252582,Modérés (Suède),33.225807,175,95,13,20.902613,-9.489771,252582,9,13,885.599999999984,Q110843
255389,Jean Asselborn,10.0,0,134,74,-1.3395392,8.425559,255389,1,19,0.0,Q58200
260536,Larry Mullen Junior,18.709677,60,163,0,3.6946647,1.0438293,260536,4,13,1299.602096510304,Q814065
261128,Sergi Bruguera,10.0,41,139,0,9.702435,-16.851627,261128,1,8,0.0,Q311177
261488,Émile Ntamack,10.0,0,160,220,-4.913805,-4.834095,261488,1,23,0.0,Q3588678
