Id,Label,modularity_class,Cluster,Degree,clustering
26845057,"July_12,_2007,_Baghdad_airstrike",3,2,7,0.761905
7738157,"Feij?,_Acre",5,9,1,0
14143065,Middle-earth_plants,15,3,3,1
735501,Later_Tang,1,7,5,0.8
46497615,2017_United_Kingdom_general_election,1,2,21,0.071429
52660403,Maximilian_W?ber,15,3,1,0
43656473,Anthony_Stolarz,3,2,1,0
38117559,Dreamchasers_3,1,11,4,1
2887701,Bible_(screenwriting),28,2,4,0.166667
18157985,Charlotte_Hornets_accomplishments_and_records,6,5,2,1
48824787,The_Birth_of_a_Baby,6,5,2,1
3125535,Bally_Total_Fitness,3,2,1,0
12948239,Hendrix_(disambiguation),23,7,1,0
2999955,Alpide_belt,5,9,2,1
1718459,Vic_Reeves_Big_Night_Out,15,3,2,0
51505115,Kulipari,25,19,4,0.833333
5769303,UFC_47,20,4,4,0.5
4969783,Ryan_Shawcross,0,1,2,0
25583331,Josh_Matavesi,12,1,1,0
26139813,FC_Edmonton,0,1,4,0.5
260077,"Corning_(city),_New_York",10,10,1,0
73209,Guadalajara,20,4,3,0
53510961,Gedson_Fernandes,15,3,2,0
1235935,Birabongse_Bhanudej,15,3,1,0
18929683,History_of_rugby_union_matches_between_New_Zealand_and_Scotland,12,1,5,0.6
27966819,List_of_submarines_of_Submarine_Force_Command,26,8,7,0.714286
204063,Peter_Arnett,3,2,4,0.166667
10710339,Mark_Ronson_discography,1,11,3,0.333333
9253081,Iowa?Minnesota_football_rivalry,19,0,11,0.581818
173905,David_Baltimore,1,7,2,1
36860909,FIFA_International_Match_Calendar,11,1,1,0
1391625,Lockheed_Martin_Space_Systems,17,3,2,0
1270649,Mike_Lupica,21,2,2,1
3358513,Namahage,15,3,1,0
511591,Manchester_city_centre,14,9,9,0.666667
23514215,Pierre-Hugues_Herbert,20,4,9,0.388889
7470923,Leonardo_Ponzio,20,4,4,0.5
24994863,Teodoro_Locsin_Jr.,15,2,2,1
1150481,Dan_Hicks_(sportscaster),19,0,2,0
52787313,Julian_Gressel,0,1,10,0.555556
306345,Rudi_Dutschke,30,6,1,0
47160431,Apollo_20_hoax,3,2,1,0
1859193,Theresa_Russell,23,7,7,0.714286
47155961,Ross_Island_Penal_Colony,5,9,4,0.833333
1160469,Mitchell_Bowl,19,0,3,1
1078887,Mitch_Pileggi,4,4,6,1
5378903,Dick_Crum_(American_football),19,0,5,0.8
9739577,Dutchess_County_Fair,10,10,3,0.666667
39862325,BTS_(band),3,2,8,0.035714
54970447,Pierre_Kunde,11,1,4,0.5
1711637,J._R._Smith,9,12,1,0
1249175,Schalk_Burger,12,1,12,0.166667
7012317,Bobbie_Battista,3,2,1,0
3654163,La_commare_secca,23,7,15,1
56768853,Grant_Williams_(basketball),9,12,1,0
42539017,Balcombe_Street_siege,15,3,2,1
932581,Amon_G._Carter_Stadium,19,0,9,0.361111
10791915,Thai_Meethu_Sathiyam,6,13,2,1
586715,Vought_OS2U_Kingfisher,24,3,1,0
14701989,Electoral_district_of_Ripon,29,6,11,1
32299719,Mate_Pavi?,20,4,4,0.666667
56033357,David_Montgomery_(American_football),19,0,2,1
2943775,Cheick_Tiot?,0,1,1,0
51023731,Nikita_Mazepin,15,3,8,0.964286
2447581,Jason_Collier,9,12,1,0
4488623,Invacar,1,2,1,0
12837341,Olin_Howland,4,4,1,0
4815929,Kim_Hyon-hui,3,2,2,0
52195811,2017_Detroit_Lions_season,19,0,17,0.095588
3254005,ART_Grand_Prix,15,3,14,0.461538
30971825,Emin_Agalarov,3,2,3,1
1794193,Steve_Brodie_(actor),4,4,2,0
177907,Harold_Innis,30,6,4,0.166667
4835935,Diane_Beamer,29,6,2,0
35651017,J._R._Sweezy,19,0,2,1
29987485,List_of_material_published_by_WikiLeaks,3,2,6,1
28661137,List_of_La_Liga_broadcasters,19,0,3,1
35887235,K?vin_Rodrigues,11,1,2,0
5570745,Sgt._Bilko,6,5,1,0
55822287,Peter_Schlesinger,11,1,8,1
38026549,Josh_Bellamy,19,0,4,0.166667
11660179,Genevieve_Tobin,6,5,1,0
800277,List_of_mayors_of_Cleveland,17,15,1,0
47553925,Here_(Alessia_Cara_song),19,0,3,0
8521943,Gloria_Katz,28,2,2,1
49012129,2016_USC_Trojans_football_team,19,0,16,0.175
51850267,Jeremy_Ebobisse,0,1,4,0.333333
59154451,Roksana_W?giel,13,3,30,0.533333
1831493,"Eagle_River,_Anchorage",8,16,7,0.571429
6837811,Valehouse_Reservoir,14,9,1,0
6701705,Andr?_Bikey,0,1,2,0
7810573,Jon_Stinchcomb,19,0,1,0
51024629,Goh_Jin_Wei,20,4,1,0
54354297,Rajasthan_Pradesh_Congress_Committee,5,9,2,0
14517793,Sarpsborg_Stadion,15,3,3,0.333333
24997913,Tim_Hortons_Field,19,0,28,0.592593
4070951,Detroit/Hamtramck_Assembly,21,2,7,0.238095
5472229,Colt_McCoy,19,0,21,0.028571
373579,Department_of_Health_and_Social_Care,1,2,10,0.088889
55986223,2018_Atlantic_Coast_Conference_football_season,19,0,19,0.099415
30000605,International_Consortium_of_Investigative_Journalists,15,3,1,0
2182779,First_Rays_of_the_New_Rising_Sun,23,7,11,1
41648125,"Tony_Brown_(defensive_back,_born_1995)",19,0,6,1
49950313,Tony_Alfaro,0,1,3,0.333333
396393,List_of_political_parties_in_Taiwan,18,20,11,0.545455
31833,Foreign_relations_of_Ukraine,15,3,11,0.436364
18884961,The_Long_Arm_(film),2,7,2,0
18622049,James_Earl_Jones,2,4,20,0.210526
38464275,Tim_Barrow,15,3,1,0
2070801,Operation_Ke,24,3,8,0.892857
35470219,Martand_Sun_Temple,10,10,2,0
18512725,Dome_Patrol,19,0,3,0.333333
55714539,Alexia_Paganini,15,3,1,0
53535279,Guenther_Steiner,15,3,2,1
14389167,List_of_Grey_Cup_champions,19,0,27,0.695157
43222293,Jakson_Follmann,20,4,4,1
36481579,Phoenix_Rising_FC,0,1,3,0
12755117,The_Stereotypes,11,17,3,0
16807345,Declan_Kidney,12,1,7,0.333333
38602443,Domenico_Dolce,1,11,2,1
2164937,Lerkendal_Stadion,15,3,3,0
379183,Wynn,27,14,1,0
261343,Fox_Mulder,4,4,12,0.833333
1321053,Liam_Ridgewell,0,1,1,0
73129,Edmonton_Oilers,31,18,9,0.166667
57521899,2018?19_Newcastle_United_F.C._season,0,1,12,0.045455
31160609,Luke_Fickell,19,0,10,0.088889
389489,Ebony_(magazine),2,4,4,0.166667
1121889,Division_of_Chisholm,29,6,2,1
15852073,Luis_Robles,0,1,3,0.666667
842981,Helmut_Vetter,15,3,1,0
48146073,Dieter_Villalpando,0,1,2,0
19374565,1966_New_York_Giants_season,19,0,2,1
27868329,Alien_of_extraordinary_ability,21,2,1,0
30059143,Timothy_Ray_Brown,1,7,3,1
40597603,Chronology_of_Nintendo_64_games,25,19,1,0
40630917,Kristoffer_Olsson,11,1,1,0
52296201,2020_Republican_Party_presidential_primaries,3,2,18,0.398693
2991489,Tyrone_Howe,12,1,1,0
36659829,List_of_South_Carolina_Gamecocks_head_football_coaches,19,0,4,0.166667
42546263,Kirkwood?Webster_Groves_Turkey_Day_Game,6,5,10,0.822222
4109949,Maria-Elisabeth_Schaeffler,3,2,2,0
26915623,Gurdwara_Janam_Asthan,10,10,2,0
1126133,Chris_Wallace,16,8,5,0
22563317,Crimean_Bridge,15,3,18,0.562092
22327039,List_of_Los_Angeles_Rams_broadcasters,19,0,8,0.464286
28745929,Thorgan_Hazard,11,1,2,0
35333837,List_of_active_Argentine_Navy_ships,26,8,6,0.933333
1669929,Ben_Howland,9,12,8,0.178571
2637557,Abdul_Ghani_Lone,10,10,2,0
2989537,Johan_Franz?n,19,0,1,0
2175661,Little_Women_(1933_film),4,4,1,0
31979745,Simon_Zebo,12,1,19,0.415205
51805433,Life_Foundation,25,4,2,0
5879885,Trumpington,27,14,1,0
45643041,Mark_Frissora,17,15,1,0
3475181,Washington_State_Cougars,19,0,7,0
9448753,Robert_Stam,6,5,2,0
9075117,Manchester_Road_Race,6,5,10,0.711111
31909917,KSLV-II,17,3,3,1
27168181,Josh_Donaldson,21,2,7,0.190476
57262099,Meritan_Shabani,15,3,1,0
15655781,2010_United_States_elections,3,2,3,1
772003,Keith_Wood,12,1,5,0.2
17977305,Oleksandr_Turchynov,15,3,22,0.562771
1602443,Ralph_Peters,21,2,1,0
5233045,KSTAR,15,3,1,0
170309,Lucius_Quintus_Cincinnatus_Lamar_II,3,2,4,0.666667
521439,Agen,15,3,1,0
24009,Pope_Benedict_II,15,3,8,0.785714
5215063,Hue_Jackson,19,0,4,0
42754047,2014?15_NCAA_football_bowl_games,19,0,2,0
58069253,Sofiane_Diop,11,1,6,0.8
27264341,Nicola_Blackwood,1,2,3,0.333333
684671,Johnnie_Johnson_(RAF_officer),2,7,2,0
233899,Mars_Global_Surveyor,17,3,31,0.572043
17630155,Madison_Bumgarner,21,2,2,0
12674667,Eric_T._Olson,16,8,1,0
5027877,Antonio_de_Nigris,11,1,1,0
52953579,Business_projects_of_Donald_Trump_in_Russia,3,2,13,0.358974
57692313,Erika_Henningsen,6,5,1,0
10315349,Arseniy_Yatsenyuk,15,3,24,0.521739
226445,Noel_Redding,23,7,12,0.863636
51559247,Tadhg_Beirne,12,1,4,0.333333
871143,Maria_Schneider_(actress),23,7,12,0.30303
474577,Aesculus,19,0,1,0
22423131,Anthony_Swarzak,21,2,5,0.7
213455,"Humphrey,_Duke_of_Gloucester",27,14,1,0
6345605,Wayne_Hennessey,11,1,7,0.190476
51335225,Deondre_Francois,19,0,2,0
27316155,Rehman_Chishti,1,2,7,0.761905
495439,Daniel_Bell,30,6,5,0.3
2533321,Javier_Aguirre,11,1,2,0
7590753,Christmas_in_Connecticut,6,5,1,0
47884725,Benjamin_Henrichs,11,1,6,0.8
36094293,Terence_Kongolo,0,1,5,1
7447955,Three_Little_Birds,23,7,5,0.5
3120839,Richard_Oakes_(activist),6,5,1,0
49398041,Yalti_Napangati,5,9,5,0.8
479273,Dwight_Howard,3,2,2,0
27265213,Kind_Lady_(1935_film),6,5,4,0.166667
38327873,Foundation_for_Defense_of_Democracies,30,6,2,0
19491245,TR-1700-class_submarine,26,8,10,0.466667
9111137,Ron_Rich,19,0,1,0
19097675,Rod_Gilmore,19,0,4,0
42740321,Bill_Peters_(ice_hockey),31,18,1,0
41886141,Nizari_Ismaili_state,15,3,3,0.666667
2778507,Stedman_Graham,3,2,1,0
1210315,HokieBird,19,0,6,0.333333
4489865,List_of_Florida_State_Seminoles_head_football_coaches,19,0,7,0.666667
74845,Contact_lens,20,4,2,0
32349273,2011?12_FA_Trophy,11,1,4,1
1972871,Robinson_Can?,21,2,8,0.25
2784937,Jerry_Maren,4,4,3,0
3544867,Fox_Deportes,19,0,13,0.115385
41287547,Alex_Leapai,15,3,1,0
482051,U.S._Agency_for_Global_Media,17,3,1,0
1791,Anti-ballistic_missile,15,3,7,0.190476
939423,Mr._Lawrence,28,2,13,0.974359
383395,Battle_of_Rennell_Island,24,3,8,0.892857
3433805,Eric_Winston,19,0,1,0
45230571,1937_Fox_vault_fire,6,5,4,0.333333
27400741,Mike_Kafka,19,0,2,0
1006985,Saul_Chaplin,20,4,1,0
25318059,Budapest_Memorandum_on_Security_Assurances,15,3,22,0.545455
28391657,JetBlue_flight_attendant_incident,3,2,1,0
268355,River_Tamar,14,9,2,0
56175961,Holton_Hill,19,0,5,1
3445701,Lebo_M.,2,4,4,1
31491,Theoretical_chemistry,17,3,6,0.266667
11604541,Earthworks_(archaeology),14,9,3,0.333333
902735,House_of_Muns?,27,14,8,0.178571
46435401,Janneman_Stander,12,1,2,0
25681121,Financial_transaction_tax,1,2,2,0
42713955,Richard_Rodgers_(American_football),19,0,2,1
1561317,Cayuse_War,8,16,6,0.466667
3024277,Dallas_Eakins,31,18,5,0.7
5715681,Paul_Tisdale,11,1,3,0
32117,Upper_Peninsula_of_Michigan,30,6,1,0
53914971,Isaiah_McKenzie,19,0,2,1
2530771,Rokot,17,3,3,1
57662497,Growing_Pains_(Alessia_Cara_song),19,0,1,0
2389677,Matt_Cavanaugh,19,0,3,0.666667
1566383,Braylon_Edwards,19,0,4,0
4517011,John_Dawson_Dewhirst,11,6,14,1
11058659,Before_the_Revolution,23,7,15,1
925495,Elections_in_Taiwan,18,20,10,0.555556
404767,Republican_Party_of_Armenia,15,3,2,0
40496301,Josh_Hill_(American_football),19,0,6,0.933333
16677823,2000_New_York_Giants_season,19,0,2,0
4285719,Brad_Nessler,19,0,15,0.12381
4081841,Lordstown_Assembly,21,2,4,0.5
38434489,Bruno_Zuculini,20,4,2,0
17578875,Keith_Earls,12,1,16,0.608333
33222541,The_Hunter_(2011_Australian_film),6,5,1,0
34599407,Stephen_Cloobeck,20,4,1,0
9982811,History_of_the_Detroit_Lions,19,0,7,0.47619
361643,Nicolae_Iorga,15,3,7,0.190476
58064493,Operation_Unifier,15,3,2,1
53997205,Joe_Cokanasiga,12,1,2,0
41593603,Raisa_Padamsee,16,8,4,0.833333
46644993,James_Heappey,1,2,5,0.3
52873863,2019_Africa_Cup_of_Nations_qualification_Group_B,11,1,11,0.763636
48933617,Len_Berman,19,0,2,0
28714419,Economy_of_England_in_the_Middle_Ages,15,3,2,0
49999963,Homme_(band),3,2,2,1
5344655,Amanda_Burden,17,15,1,0
14096175,Michael_McCaskey,19,0,4,0.166667
108761,"Salisbury,_Connecticut",10,10,2,1
28307989,2017_Washington_Huskies_football_team,19,0,16,0.2
17909439,Claire_Whitney,6,5,2,0
50924329,2018_World_Surf_League,12,1,2,1
25719599,Pioneer_Valley_High_School,9,12,1,0
5775373,Ashis_Nandy,30,6,2,0
35338905,Sean_Pamphilon,19,0,1,0
136673,"Tuscola,_Texas",19,0,2,1
23493781,List_of_languages_by_time_of_extinction,15,3,2,0
461567,Lewis_H._Morgan,30,6,3,0
876309,Eadgifu_of_Kent,27,14,1,0
418893,Kang_Kek_Iew,11,6,15,0.952381
58504213,Supergirl_(season_3),3,2,1,0
7513491,Aaraam_Thampuran,6,5,1,0
18328611,Arthur_C._Brooks,30,6,1,0
56876859,2018_FIG_Artistic_Gymnastics_World_Cup_series,20,4,1,0
4278221,Jock_Climie,19,0,12,0.818182
40220789,Kellyn_Acosta,11,1,2,1
49105037,Man_of_the_Hole,5,9,2,1
27377933,List_of_Copa_Libertadores_broadcasters,19,0,4,0.5
1341683,John_Gregson,11,23,2,0
5573875,Brad_Hopkins,19,0,2,0
23595063,Choke_at_Doak,19,0,9,0.361111
29319259,Kevin_Long_(footballer),0,1,3,1
19775805,The_Sheltering_Sky_(film),23,7,19,0.707602
6012759,World_Rugby_Team_of_the_Year,12,1,1,0
49768889,List_of_active_Ukrainian_military_aircraft,15,3,2,1
19027,My_Fair_Lady,2,4,5,0
5030611,Jules_Bass,2,4,3,0.666667
26963217,Fred_Astaire_and_Ginger_Rogers,6,5,3,0.666667
58927801,2018_CS_Tallinn_Trophy,15,3,1,0
1672489,Cyclic_number,7,3,2,0
961517,Andi_Herzog,11,1,2,1
14039073,The_Little_Drummer_Boy_(TV_special),2,4,2,1
36450051,Sri_Chand,10,10,2,0
3025579,Segregation_academy,21,2,4,0
3697775,Kent_Benson,9,12,2,1
756433,Arjen_Robben,15,3,8,0.035714
5118407,Robert_F._Broussard,16,8,1,0
55719669,List_of_people_and_organisations_named_in_the_Paradise_Papers,3,2,6,0
1872571,Brad_Smith_(American_football),19,0,1,0
2523967,Stanley_Morgan,19,0,2,0
1183393,Thames_Ditton,1,2,1,0
22895215,Chuck_Fletcher,31,18,2,0
1921713,G?sta_Esping-Andersen,30,6,1,0
4666453,Ernie_Grunfeld,9,12,3,0.666667
33911675,Mohammad_Ahsan,20,4,6,0.8
52058371,Kurt_Haupt,12,1,2,0
36425567,Giuseppe_Bertolucci,23,7,4,0.666667
1076527,Edward_Sorin,19,0,3,0.333333
24561971,Alex_Anthopoulos,21,2,2,0
8039035,Portugal_in_the_Junior_Eurovision_Song_Contest,13,3,18,0.888889
3565069,Hurricane_Irene_(2005),26,8,5,0.3
11105739,Andrea_Stewart-Cousins,3,2,2,1
58834545,Jace_Sternberger,19,0,8,0.178571
2759239,Japan_Cup,20,4,2,0
35337705,Corey_Dickerson,21,2,2,0
21236747,Tara_(Kannada_actress),6,13,5,0.6
6060747,Francis_Schmidt,19,0,3,0
33873023,List_of_largest_Eastern_Orthodox_church_buildings,15,3,1,0
315183,Melanie_Hamilton,4,4,5,0.5
888099,Atlantic_Schooners,19,0,12,0.772727
30667353,Operation_Antha,6,13,5,0.7
20267367,Maryland?Penn_State_football_rivalry,19,0,12,0.454545
2461003,Vandenberg_AFB_Space_Launch_Complex_3,17,3,4,0.5
44433,Danish_West_Indies,5,9,4,0.166667
313339,Roy_Halladay,21,2,6,0.266667
823277,John_Cazale,16,8,1,0
20445241,Junior_Stanislas,0,1,6,0.6
4783277,Guy_Rolfe,2,7,2,1
2399843,Jim_Iley,11,1,1,0
47818681,Drill_(animal),2,4,1,0
58504397,Travis_Etienne,19,0,3,0.333333
4996947,Olivia_Cole,3,2,2,0
510215,1983_in_video_gaming,20,4,1,0
1345893,Great_Andaman,5,9,12,0.757576
1473287,HN-5,15,3,1,0
4556097,Raewyn_Connell,30,6,2,0
8721871,Dark-sky_preserve,15,3,1,0
26460979,Andrew_Conway,12,1,2,1
58582939,The_Face_Men_Thailand_(season_2),20,4,1,0
27969387,Trevor_Bauer,3,2,3,0
33003733,UFC_141,20,4,4,0.5
47083707,9K333_Verba,15,3,3,0.333333
43614175,List_of_people_with_amyotrophic_lateral_sclerosis,28,2,5,0.8
722975,Tom_Finney,11,1,7,0.52381
2206607,G20_developing_nations,15,3,1,0
41482901,Rasu_Madhuravan,6,13,1,0
838735,The_Courtship_of_Miles_Standish,6,5,1,0
46646833,Suella_Braverman,1,2,7,0.714286
20177759,List_of_ESPN_College_Football_on_ABC_personalities,19,0,9,0.194444
189641,Jack_Warner_(actor),11,23,2,0
51959359,Jarrad_Davis,19,0,3,0.333333
6816917,Nellie_Connally,6,5,3,0.666667
25152189,List_of_Florida_Gators_football_seasons,19,0,6,0.466667
1278405,Kevin_Mawae,19,0,3,0.333333
630457,Joe_Malone_(ice_hockey),19,0,1,0
43417461,Anwar_El_Ghazi,0,1,3,0
84841,Choeung_Ek,11,6,14,1
30909065,Hardeep_Singh_Puri,10,10,4,0.166667
44509739,2020_United_States_Senate_elections,3,2,17,0.382353
413157,Space_Seed,28,2,2,0
203421,Amanda_Bynes,1,11,3,0
48214209,Shaq_Lawson,19,0,4,0.166667
46561759,Nebraska_Cornhuskers_football_statistical_leaders,19,0,10,0.155556
51530589,Bryan_Witzmann,19,0,2,0
51196385,Sick_Note_(TV_series),2,4,3,0
33889145,2015_G20_Antalya_summit,15,3,4,1
334865,Attack_of_the_50_Foot_Woman,2,7,3,0.333333
3462273,List_of_Monday_Night_Football_results_(1990?2009),19,0,8,0.5
57105729,Love_Monster_(album),1,11,4,0.5
7576447,Gil_Brandt,19,0,5,0.1
8671323,Kurtley_Beale,12,1,6,0.6
3229797,Winged_monkeys,4,4,5,0.6
23725191,Yevhen_Khacheridi,15,3,1,0
3633865,Peter_DeBoer,31,18,4,0.5
24475921,List_of_Oklahoma_Sooners_head_football_coaches,19,0,4,0.333333
47911,Hudson_River,10,10,11,0.436364
4916177,Stefania_Sandrelli,23,7,6,0.8
34477595,Dirty_Hearts,6,5,1,0
11577545,Mauro_Boselli,20,4,4,0.166667
3853195,Yura_Movsisyan,11,1,1,0
22132895,Todd_Bosley,19,0,1,0
49787061,American_Collectors_(Fred_and_Marcia_Weisman),11,1,8,1
44982419,Ryan_Pace,19,0,12,0.545455
1988691,Simon_Easterby,12,1,3,0.333333
21711,Neon_Genesis_Evangelion,25,19,9,0.416667
15175531,Mathieu_Bastareaud,12,1,3,0
57105753,I_Said_Hi,1,11,3,0.666667
9485331,Miralem_Sulejmani,15,3,5,0.6
25778411,Dan_Enos,3,2,1,0
4335397,Mike_Dean_(referee),0,1,2,0
18109,Lennon_Wall,29,6,1,0
3360205,Travis_Ford,9,12,3,0
43762791,Minsk_Protocol,15,3,17,0.639706
56125031,Ambi_Ning_Vayassaytho,6,13,3,0.333333
44606289,Bryce_Alford,6,5,2,0
59155839,Kerch_Strait_incident,15,3,15,0.304762
14198559,Indian_Packing_Company,19,0,3,0.666667
206205,Commentary_(magazine),3,2,3,0
745185,Reser_Stadium,19,0,4,0
25584621,Drama_(film_and_television),6,5,27,0.002849
43751157,Legal_death,15,3,2,1
2207959,List_of_Philadelphia_Flyers_head_coaches,31,18,6,0.066667
45043109,Taylor_Decker,19,0,5,0.4
3808989,RZD_Arena,15,3,3,0.666667
27265015,Caroline_Nokes,1,2,1,0
11826141,Clay_Matthews_Sr.,19,0,1,0
746017,Ned_Sparks,6,5,2,0
892871,Jalal_Al-e-Ahmad,30,6,1,0
1072033,Doppelg?nger_(1969_film),17,3,1,0
4157829,Barindra_Kumar_Ghosh,5,9,1,0
19081365,Watch_Your_Stern,2,7,1,0
9214683,Dmitry_Peskov,3,2,5,0.4
48417209,2020_United_States_elections,3,2,17,0.441176
57255955,2018_Houston_Cougars_football_team,19,0,3,0
40790309,Bahamas_Bowl,19,0,7,0.47619
3342733,Skull_cup,15,3,1,0
568055,Are_You_Experienced,23,7,15,0.609524
21025499,Martian_soil,17,3,19,0.555556
54636577,Federal_pardons_in_the_United_States,21,2,3,0
47970207,Rory_Gaffney,11,1,5,0.4
106139,Alfred_Sch?tz,30,6,1,0
1867215,Giovane_?lber,15,3,3,0.333333
684911,Richard_Wright_(footballer),11,1,1,0
43125731,List_of_Georgia_Tech_Yellow_Jackets_in_the_NFL_Draft,19,0,4,1
5016805,Besieged_(film),23,7,16,0.891667
4946041,Johnathan_Joseph,19,0,10,0.311111
37639563,List_of_Big_Ten_Conference_football_standings_(1959?present),19,0,5,0.6
21064031,Cadillac_ELR,21,2,4,0.833333
35713643,"Billy_Hamilton_(baseball,_born_1990)",21,2,3,0.333333
2743061,Margaret_Lindsay,6,5,1,0
8773037,Candy_Desk,6,5,2,0
668689,Sara_Moulton,16,8,1,0
4673835,Hail_Flutie,19,0,7,0.142857
214325,Brady_Handgun_Violence_Prevention_Act,3,2,1,0
560589,ARA_Veinticinco_de_Mayo_(V-2),26,8,2,1
18794747,Wu_Den-yih,18,20,9,0.361111
2936225,Dawn_Addams,6,5,1,0
4763121,Innocent_passage,15,3,1,0
3932919,Frances_Stevenson,27,14,1,0
4457781,Sidney_R._Thomas,3,2,1,0
54527639,Trump_Tower_meeting,3,2,18,0.359477
1569059,Jane_Morris,2,4,1,0
13967,Habakkuk,15,3,2,1
9481913,Mike_Brown_(rugby_union),12,1,4,0.5
36882389,Paul_Dummett,11,1,1,0
22368461,Anglo-Saxon_settlement_of_Britain,27,14,5,0.9
27865969,Raninder_Singh,10,10,1,0
253555,Tom_Kenny,28,2,17,0.845588
3048793,Wat_Paknam_Bhasicharoen,15,2,1,0
1020121,Amitai_Etzioni,30,6,15,0.866667
3306033,List_of_former_automotive_manufacturing_plants,21,2,7,0.52381
37509341,Bobby_Madley,15,3,1,0
49860157,"At_Night,_Alone",20,4,3,0.333333
16362457,"Mahesh,_Saranya_Matrum_Palar",6,5,1,0
304477,"Chris_Smith,_Baron_Smith_of_Finsbury",1,2,1,0
1863685,Fremont_Cannon,19,0,5,0.2
4947599,Kellen_Clemens,19,0,2,0
35877471,List_of_suspensions_in_the_National_Football_League,19,0,9,0
17476831,Sean_Maitland,12,1,11,0.2
44329195,Austin_Appleby,19,0,3,0
8137573,Oceanus_Hopkins,6,5,5,1
35648379,Jack_Crawford_(American_football),19,0,5,0.2
56982575,Production_of_Sense8,28,2,2,0
1232571,Taconic_State_Parkway,10,10,9,0.694444
956739,United_States_congressional_delegations_from_Mississippi,3,2,24,0.398551
1310563,Patrick_Ramsey,19,0,2,0
2292761,A_Pocket_Full_of_Rye,6,5,4,0.833333
997107,John_R._Bolton,3,2,15,0.104762
596161,Feature_(archaeology),14,9,1,0
342991,Johnny_Herbert,15,3,4,0.166667
1804683,Operation_Jericho,2,7,2,1
43730875,Brandon_McManus,19,0,8,0.178571
105491,"Seward,_Alaska",8,16,8,0.571429
16827273,Davide_Valsecchi,15,3,3,0
1980479,"Wallace_High_School,_Lisburn",12,1,1,0
14882141,Fadil_Vokrri_Stadium,11,1,7,0
1980179,Audrey_Dalton,2,7,1,0
3642161,Hugh_Campbell,19,0,20,0.378947
10850269,Bradley_Johnson,0,1,3,0.333333
57266121,Logan_Woodside,19,0,4,0.166667
37644013,2016_Republican_Party_presidential_primaries,3,2,18,0.346405
4190331,Operation_Auca,5,9,4,0.666667
22739449,Joselu,0,1,2,1
1108817,Giovanni_Savarese,0,1,4,0.333333
11779959,Johns_Hopkins_Blue_Jays,17,15,1,0
1246649,Stephen_Hillenburg,28,2,33,0.407197
35647209,Coty_Sensabaugh,19,0,1,0
30101737,Carl_Piergianni,11,1,4,0.333333
56687417,Brandon_Goodwin_(basketball),9,12,2,0
58301,List_of_counties_in_Mississippi,3,2,18,0.745098
31898077,Hiram_Mier,11,1,2,0
6648785,Dino_Ebel,3,2,2,1
41554469,Danny_Whitehead,11,1,2,1
5099651,Bagrationi_dynasty,27,14,4,0.333333
16016859,Seydou_Doumbia,15,3,5,0.2
39324975,Dorothy_Hamilton_Brush,4,4,1,0
13983999,John_Bostock,0,1,3,0
948343,Antony_Green,29,6,2,0
16488145,Frank_Bruni,3,2,5,0.3
1202785,Qadian,10,10,2,1
43641035,Texas_A&M_Aggies_football_statistical_leaders,19,0,11,0.309091
31483619,Joint_defense_privilege,3,2,1,0
94839,"Coahoma_County,_Mississippi",3,2,17,0.838235
52372943,Stanislava_Konstantinova,15,3,2,0
994199,College_rivalry,19,0,22,0.164502
111011,"Maywood,_Illinois",3,2,2,0
26994831,Jonny_Venters,21,2,3,0.333333
6444697,Paul_Holmgren,31,18,3,0.666667
125541,"Denville_Township,_New_Jersey",3,2,2,0
1409621,Mario_An?i?,20,4,4,0.333333
9370783,History_of_Kansas_City_Chiefs_quarterbacks,19,0,3,1
10773705,Zehreela_Insaan,6,13,7,0.761905
20102947,2012_United_States_presidential_election,3,2,17,0.169118
21137713,Benjamin_Wittes,15,3,2,0
57137869,"Moussa_Sylla_(footballer,_born_1999)",11,1,5,1
10792059,Priya_(1978_film),6,13,4,0.166667
1966209,Karl_Mecklenburg,19,0,1,0
3451553,Jeremy_Thomas,23,7,13,0.358974
27286027,George_Freeman_(politician),1,2,1,0
4179247,Dave_Gallaher,12,1,4,0.333333
1249223,Lesotho_national_football_team,11,1,14,0.725275
15130035,Richard_Wigglesworth_(rugby_union),12,1,5,0.5
145243,Limnology,17,3,4,0.166667
7616977,Richard_Di_Natale,29,6,6,0.666667
25993555,Haris_Seferovi?,11,1,8,0.5
1205021,Castaway_(film),23,7,13,1
45183937,2018_FIFA_World_Cup_qualification_(CAF),11,1,10,0.8
53949537,Chokwe_Antar_Lumumba,16,8,2,0
547555,William_Graham_Sumner,30,6,17,0.772059
224481,Chris_Carter_(screenwriter),4,4,14,0.615385
9915203,Andre_Smith_(offensive_tackle),19,0,4,0.166667
52873861,2019_Africa_Cup_of_Nations_qualification_Group_A,11,1,11,0.781818
57771319,Italy_in_the_Junior_Eurovision_Song_Contest_2018,13,3,18,0.895425
1211421,The_Eyes_of_Texas,19,0,1,0
21293561,Navin_Kundra,14,9,1,0
1861441,Ivanka_Trump,3,2,3,0
51538993,??ng_V?n_L?m,11,1,2,1
1020771,Taylor_Twellman,0,1,7,0.142857
6119447,Scott_Mitchell_(quarterback),19,0,1,0
2491189,Cassie_Ventura,11,17,3,0.333333
24713733,Unthanksgiving_Day,6,5,12,0.621212
7573137,Maniq_people,5,9,12,0.924242
