,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
430367,Yvette Labrousse,0,92.65306,235,94,0,3.171253,-15.0118475,430367,46,4,104.46266751536605,Q444528
433442,William Holden,8,10.0,60,163,0,-20.894598,-18.938034,433442,1,0,0.0,Q95002
434122,Daniel Schneidermann,17,10.0,0,168,183,5.1669893,9.093589,434122,1,3,0.0,Q146749
440912,Greer Garson,8,13.67347,60,163,0,-14.358481,9.8618965,440912,3,13,1561.0,Q182486
449697,Marthe Mercadier,5,17.34694,193,77,88,-4.967864,19.416649,449697,5,5,20493.95467165285,Q533904
449933,Gilles Kepel,3,17.34694,54,124,233,14.236024,16.962477,449933,5,10,707.9499549768801,Q917460
456931,Olivier Todd,17,13.67347,0,168,183,24.672016,9.124558,456931,3,3,8318.983703102509,Q3351411
460254,Bing Crosby,8,13.67347,60,163,0,-9.255122,-20.56672,460254,3,0,3302.1146508191446,Q72984
464551,Attentat de la piazza Fontana,3,11.836735,54,124,233,-4.779619,7.0862923,464551,2,10,1167.0,Q891865
467521,Copa Sudamericana,12,22.857143,235,44,170,-10.843592,-23.568104,467521,8,6,1841.2876771546016,Q60585
467827,Jérôme Anger,5,13.67347,193,77,88,-1.9695739,1.3067944,467827,3,5,781.0000000000001,Q3190798
469991,Préfet de région,3,10.0,54,124,233,11.790745,15.104067,469991,1,10,0.0,Q2388108
476221,Saint-Christophe (île),3,10.0,54,124,233,1.2245814,2.8566122,476221,1,10,0.0,Q204989
478205,"Fantômas (film, 1964)",5,21.020409,193,77,88,23.008272,21.531385,478205,7,5,1266.4611452949412,Q996020
478791,Apollon Limassol Football Club,19,13.67347,0,134,74,-14.864856,15.256661,478791,3,7,79.80952380952378,Q428047
494440,Coupe des clubs champions européens 1990-1991,4,19.183674,175,95,13,9.49801,3.6325886,494440,6,15,8871.946962463355,Q118823
495866,Fantômas se déchaîne,5,21.020409,193,77,88,-0.43604922,18.327898,495866,7,5,1266.4611452949412,Q612271
496678,Jimmy Briand,16,11.836735,0,157,116,-10.535535,8.447648,496678,2,14,0.0,Q342312
497506,Trilogie Fantômas,5,19.183674,193,77,88,-10.681478,17.35017,497506,6,5,436.39378487758165,Q3539193
497839,Coupe des clubs champions européens 1991-1992,4,13.67347,175,95,13,17.419302,12.116577,497839,3,15,1584.6785714285736,Q269535
502418,River Plate,12,10.0,235,44,170,-5.3709717,-5.8410096,502418,1,6,0.0,Q234229
503738,Régis Laspalès,14,13.67347,0,126,172,-10.228037,6.6622686,503738,3,0,3885.0,Q3455752
504776,Monica Guerritore,8,10.0,60,163,0,11.928114,-13.389005,504776,1,0,0.0,Q368627
508158,Philippe Chevallier (humoriste),14,13.67347,0,126,172,2.52527,-18.109518,508158,3,0,2337.0,Q3292070
508488,Guillaume Durand,14,11.836735,0,126,172,6.3484473,8.502288,508488,2,0,0.0,Q3119826
511441,Sociedad Deportiva Huesca,8,10.0,60,163,0,-20.022053,23.27984,511441,1,0,0.0,Q11971
511612,Judith Waintraub,17,11.836735,0,168,183,20.342724,-2.512236,511612,2,3,644.183333333333,Q3188013
513810,André Falcon,5,15.510204,193,77,88,-7.422945,-23.30989,513810,4,5,5435.0,Q346576
514734,Opération Northwoods,15,13.67347,152,129,0,-16.529995,13.47953,514734,3,11,799.0486624486621,Q898834
519827,Le Journal du dimanche,17,35.714287,0,168,183,-10.686472,21.818499,519827,15,3,113441.44570397241,Q501461
520248,Jean Le Poulain,5,19.183674,193,77,88,-19.678154,19.424603,520248,6,5,22766.956058026095,Q3173107
521036,Martín Palermo,12,26.530613,235,44,170,2.8488941,-4.8554287,521036,10,6,1590.4441138131322,Q208436
522693,Kevin Kline,5,13.67347,193,77,88,17.149366,-17.725729,522693,3,5,2337.0,Q105817
531532,Laure Belleville,0,94.4898,235,94,0,8.516076,11.531353,531532,47,4,162.66762041104403,Q3218746
531623,Mareva Georges,0,92.65306,235,94,0,18.07243,-21.805775,531623,46,4,104.46266751536605,Q3290433
540134,Parti nationaliste français,17,11.836735,0,168,183,-5.2206388,-6.3750806,540134,2,3,0.0,Q3366551
540481,Empereur de Chine,6,11.836735,114,121,10,7.952307,9.360537,540481,2,1,1.3333333333333333,Q268218
547028,Lawrence Kasdan,5,11.836735,193,77,88,-20.703732,-7.469985,547028,2,5,0.0,Q240872
556471,Opération Tonnerre,8,17.34694,60,163,0,9.944459,-11.173908,556471,5,13,1950.0,Q107724
560801,FK Astana,19,21.020409,0,134,74,19.65595,3.9225793,560801,7,7,581.712304433283,Q779698
562675,Lucie de Syracuse,15,11.836735,152,129,0,13.05468,-9.824167,562675,2,11,781.0,Q183240
566808,Guillaume Hoarau,19,13.67347,0,134,74,6.725852,9.971942,566808,3,7,187.09365079365048,Q313164
567579,Riton Liebman,5,10.0,193,77,88,-7.033801,23.929098,567579,1,5,0.0,Q3433325
589989,Gladio,3,15.510204,54,124,233,5.120706,20.851095,589989,4,10,1561.5,Q157678
599136,Ringo (chanteur),14,11.836735,0,126,172,-18.847485,19.180586,599136,2,0,0.0,Q3108731
599794,William Blum,3,10.0,54,124,233,-1.1726848,-17.61686,599794,1,10,0.0,Q2142448
603067,Valérie Pascal,0,90.81632,235,94,0,0.5273455,-23.504807,603067,45,4,76.0105876670465,Q3554303
605312,Yo-Yo Ma,8,10.0,60,163,0,-18.245384,-7.501773,605312,1,13,0.0,Q234891
613042,Klaas-Jan Huntelaar,19,17.34694,0,134,74,-10.851291,16.75891,613042,5,7,2155.2500000000023,Q26069
617267,Sagamore Stévenin,5,11.836735,193,77,88,-6.902625,22.651632,617267,2,5,0.0,Q328256
618670,Robinson Stévenin,5,15.510204,193,77,88,11.149585,-19.330454,618670,4,5,578.0000000000061,Q3437193
626751,Delphine Batho,17,10.0,0,168,183,7.8379707,-19.956509,626751,1,3,0.0,Q291385
633306,8 mm Lebel,3,10.0,54,124,233,-7.458285,-5.655675,633306,1,10,0.0,Q274935
633491,MAS 36,3,15.510204,54,124,233,-3.6574836,0.18776911,633491,4,10,922.9150684181628,Q1451315
634264,Stade olympique de Turin,12,10.0,235,44,170,-13.864148,5.0496445,634264,1,6,0.0,Q214629
644460,Henri Attal,5,22.857143,193,77,88,-19.719551,-9.279068,644460,8,5,4397.163255732093,Q3130587
649777,Inspecteur Lavardin,5,11.836735,193,77,88,12.812728,-16.919958,649777,2,5,0.0,Q1406056
652145,Edmond Simeoni,15,13.67347,152,129,0,-0.518971,20.899494,652145,3,0,389.5,Q1996613
653604,On ne vit que deux fois (film),9,19.183674,255,42,47,-7.8183513,-14.961838,653604,6,16,19050.0,Q107761
653867,Trevor Ariza,2,10.0,0,134,135,-15.386878,12.5794325,653867,1,8,0.0,Q358108
654825,République de Chine (1912-1949),6,21.020409,114,121,10,-8.031938,19.511633,654825,7,1,1990.766666666656,Q13426199
656166,Jean-Claude Bourret,9,10.0,255,42,47,13.926836,-16.124937,656166,1,16,0.0,Q859866
666328,North London derby,19,13.67347,0,134,74,-19.259354,6.9773088,666328,3,7,2342.22619047619,Q2333687
672302,David Morse (acteur),13,10.0,0,164,49,-15.435603,16.261988,672302,1,9,0.0,Q296370
676673,Vitorino Hilton,16,10.0,0,157,116,-11.963928,-7.970247,676673,1,14,0.0,Q551898
680078,George W. Bush,1,57.7551,153,96,160,24.654877,-2.1813588,680078,27,12,6814.551839826885,Q207
681391,Dragan Stojković,4,13.67347,175,95,13,-6.6654654,12.665267,681391,3,15,0.0,Q257548
683320,Borsalino (chapeau),5,10.0,193,77,88,-20.32436,-4.766691,683320,1,5,0.0,Q25352456
684884,Muguette Fabris,0,13.67347,235,94,0,10.78018,-2.8920047,684884,3,4,0.5256410256410257,Q3327472
686103,Roger Marion,15,11.836735,152,129,0,-6.6510983,18.95014,686103,2,0,50.298917748917745,Q3439244
689171,François Bégaudeau,17,10.0,0,168,183,5.280138,-0.58075315,689171,1,3,0.0,Q1450958
689686,David Charvet,11,11.836735,185,97,239,20.301298,-17.816704,689686,2,2,2.0,Q1173971
699854,La Crise,5,13.67347,193,77,88,14.762725,4.049699,699854,3,5,625.6666666666616,Q3207942
701009,Le noir te va si bien,5,11.836735,193,77,88,24.009504,1.8671438,701009,2,5,0.0,Q3228493
724983,Alexandra Leclère,8,21.020409,60,163,0,19.578875,-6.815816,724983,7,0,3891.5,Q2833294
730096,Bataville,15,11.836735,152,129,0,6.985602,-10.247064,730096,2,11,0.0,Q2891083
739096,Marcelo Gallardo,12,22.857143,235,44,170,-8.283138,22.19006,739096,8,6,25612.271272897666,Q266507
744169,Sandra Zidani,8,11.836735,60,163,0,23.478085,-9.753205,744169,2,0,0.0,Q3471949
747134,Nicolas Bay,17,19.183674,0,168,183,-4.653508,-13.082276,747134,6,7,3892.5,Q3340073
749277,Bernard Guetta,17,10.0,0,168,183,-9.726214,8.340826,749277,1,3,0.0,Q2898005
752037,Jimmy Bennett,8,10.0,60,163,0,-11.817598,-12.342951,752037,1,0,0.0,Q4349
758098,HK UMP,3,10.0,54,124,233,22.430288,-18.813673,758098,1,10,0.0,Q461510
760576,Christine Citti,14,11.836735,0,126,172,24.82462,-15.725284,760576,2,0,195.5714285714286,Q692563
762607,Docteur Sylvestre,5,13.67347,193,77,88,-6.9530067,7.350656,762607,3,5,1756.6666666666847,Q3033536
770613,Titoff,14,15.510204,0,126,172,20.648207,-18.46587,770613,4,0,7281.2113687037545,Q3529590
781977,Pierfrancesco Favino,13,15.510204,0,164,49,16.18782,-19.641953,781977,4,9,51260.0,Q555241
785339,Agénésie,17,10.0,0,168,183,7.937126,13.895352,785339,1,7,0.0,Q392604
785813,Fausse bannière,15,11.836735,152,129,0,-16.051363,10.372967,785813,2,11,571.643561439943,Q420474
793402,Howards End,8,10.0,60,163,0,-23.631678,8.5384445,793402,1,13,0.0,Q1146642
794425,Adolfo Celi,8,11.836735,60,163,0,24.930899,11.581818,794425,2,13,0.0,Q365044
799353,Michèle Cotta,5,10.0,193,77,88,-7.6599975,1.5874628,799353,1,5,0.0,Q3311604
803718,Geoffrey Rush,8,13.67347,60,163,0,7.12656,22.404531,803718,3,0,1064.1224358974364,Q166272
807910,Andriy Pyatov,19,11.836735,0,134,74,12.836969,-12.545192,807910,2,7,0.0,Q215297
809330,Roland Ries,15,17.34694,152,129,0,-16.2791,-12.132946,809330,5,11,2.5,Q469010
812979,Frères Guérini,5,15.510204,193,77,88,-16.096178,-2.4320571,812979,4,5,1177.608991008989,Q3089422
816295,Bloodsport,5,13.67347,193,77,88,1.54885,-24.120447,816295,3,5,1561.0000000000002,Q724960
817066,Patrice Carteron,16,10.0,0,157,116,-0.19968179,12.72459,817066,1,14,0.0,Q2710324
822000,Mikel Arteta,19,10.0,0,134,74,22.109184,-11.1624775,822000,1,7,0.0,Q185572
833289,François Spirito,5,13.67347,193,77,88,-12.57279,17.897179,833289,3,5,5.5,Q1451196
844847,Trophée de la Coupe du monde de football,19,10.0,0,134,74,-23.413086,2.260138,844847,1,14,0.0,Q517621
850250,Philippe Tesson,14,13.67347,0,126,172,-7.8712153,-4.226094,850250,3,0,188.11688528731003,Q3380767
850647,Sophie de Menthon,17,10.0,0,168,183,15.572276,-4.077734,850647,1,3,0.0,Q3491069
851823,Bob Peck,19,10.0,0,134,74,22.060356,5.389464,851823,1,7,0.0,Q888194
884938,Denise Glaser,14,15.510204,0,126,172,-7.951828,-0.5128383,884938,4,0,4826.886509435423,Q3023044
908789,Récompenses de la Coupe du monde de football,19,11.836735,0,134,74,16.086138,7.125051,908789,2,14,781.0,Q368974
928632,Philippe Duclos,5,10.0,193,77,88,-22.847061,24.97753,928632,1,5,0.0,Q3379770
932442,Louis Farrakhan,3,11.836735,54,124,233,-21.499815,13.13588,932442,2,10,2337.0,Q49075
933885,Joan Chen,6,10.0,114,121,10,-20.379732,-15.429281,933885,1,1,0.0,Q270672
944965,Patricia Barzyk,0,88.97959,235,94,0,0.89236474,14.685464,944965,44,4,27.280956189685288,Q3369081
986164,Chris Bosh,2,11.836735,0,134,135,-24.418049,-17.509768,986164,2,8,0.0,Q201386
992161,Laurent Koscielny,19,17.34694,0,134,74,3.4881008,-22.3278,992161,5,7,23022.085891516734,Q1915
1008463,Yvan Cassar,15,11.836735,152,129,0,5.8292,-21.318066,1008463,2,11,3112.0,Q430491
1014096,Mohamed Sifaoui,3,11.836735,54,124,233,-6.911434,-22.497635,1014096,2,10,781.0,Q725337
1019790,Avro Vulcan,8,10.0,60,163,0,-0.96286356,2.0429413,1019790,1,13,0.0,Q218931
1032524,HMS Hood (51),17,11.836735,0,168,183,-9.255928,-6.403029,1032524,2,3,781.0,Q220239
1044089,Francisco Pedro Manuel Sá,12,11.836735,235,44,170,0.48862574,-21.336649,1044089,2,6,0.0,Q677135
1055818,Michel Pavon,16,11.836735,0,157,116,-3.158325,5.9300947,1055818,2,14,0.0,Q3310546
1061274,Alain Veinstein,3,10.0,54,124,233,23.440323,21.026138,1061274,1,10,0.0,Q2830346
1064491,Christian Prouteau,14,11.836735,0,126,172,-15.601081,-11.302286,1064491,2,0,2151.203364834282,Q2965571
1097756,"Diego López (football, 1981)",10,10.0,253,0,107,-11.739217,4.5583553,1097756,1,6,0.0,Q314617
1112220,Catherine Rouvel,5,11.836735,193,77,88,-21.396837,-3.3309965,1112220,2,5,0.0,Q531256
1133303,Jean Viard,17,11.836735,0,168,183,17.546276,-10.392702,1133303,2,5,2303.678178684058,Q3175020
1133550,Valérie Claisse,0,88.97959,235,94,0,-6.570538,15.827755,1133550,44,4,42276.88340154804,Q974387
1133563,Véronique de la Cruz,0,87.14286,235,94,0,-10.411169,-16.245443,1133563,43,4,3.836659725280447,Q2367597
1141964,Ángel Labruna,12,15.510204,235,44,170,-11.877165,12.645671,1141964,4,6,0.0,Q251721
1151886,Lova Moor,15,13.67347,152,129,0,-13.503697,-6.975581,1151886,3,0,900.2266101287712,Q3264095
1168949,Marie Bunel,8,11.836735,60,163,0,-17.263664,10.690333,1168949,2,0,781.0,Q3292402
1179917,Vincent Trintignant,14,10.0,0,126,172,2.602202,-14.370712,1179917,1,0,0.0,Q3559863
1181010,Fernando Gago,12,21.020409,235,44,170,-16.756025,-4.718988,1181010,7,6,55.49104784104784,Q187426
1206573,Sophie Vouzelaud,0,10.0,235,94,0,-18.44339,5.789825,1206573,1,4,0.0,Q465525
1214880,La Fiancée du pirate,5,10.0,193,77,88,18.79927,15.870688,1214880,1,5,0.0,Q3208833
1226484,Sentinelle,3,10.0,54,124,233,-13.013946,18.393648,1226484,1,10,0.0,Q3478793
1227238,Préparez vos mouchoirs,5,15.510204,193,77,88,4.281504,-20.523514,1227238,4,5,2340.0,Q1451544
1228976,Justice (groupe),15,10.0,152,129,0,-5.984337,-11.937042,1228976,1,11,0.0,Q329178
1236373,Luke Walton,2,17.34694,0,134,135,22.366596,-11.68437,1236373,5,8,1169.9999999999998,Q449642
1238625,Liste des présidents des États-Unis par longévité,1,28.367348,153,96,160,24.534313,14.8881445,1238625,11,12,0.0,Q3099823
1242272,Françoise Christophe,5,11.836735,193,77,88,0.51069546,-19.49428,1242272,2,5,510.88333333333406,Q3086444
1246665,Bojan Krkić,10,11.836735,253,0,107,-15.079149,-11.011547,1246665,2,6,5425.0,Q179172
1252585,Article 16 de la Constitution de la Cinquième République française,17,10.0,0,168,183,10.764416,-13.994807,1252585,1,3,0.0,Q2865498
1256503,Carole Rousseau,0,10.0,235,94,0,0.17053248,-11.612661,1256503,1,4,0.0,Q2939907
1261180,Armelle (actrice),5,10.0,193,77,88,9.052074,-8.300799,1261180,1,5,0.0,Q681451
1264166,Félix Gray,11,13.67347,185,97,239,24.642143,-3.9932046,1264166,3,2,791.5,Q547650
1272985,Tomáš Baťa,15,11.836735,152,129,0,10.552832,-1.5999935,1272985,2,11,0.0,Q1359893
1290204,Liste des présidents des États-Unis,1,35.714287,153,96,160,15.902268,-17.701754,1290204,15,12,802.4004329004333,Q35073
1299652,Stefania Sandrelli,8,10.0,60,163,0,12.70738,12.807301,1299652,1,0,0.0,Q238547
1300544,Tiqqun,17,13.67347,0,168,183,17.81136,11.169871,1300544,3,3,0.0,Q1535355
1310477,Tony Chapron,8,10.0,60,163,0,-5.795534,19.494537,1310477,1,0,0.0,Q2436573
1321723,Jean Rougerie,5,10.0,193,77,88,-5.7397375,-5.9609284,1321723,1,5,0.0,Q3174435
1333416,Supercopter,8,13.67347,60,163,0,-12.771095,21.0664,1333416,3,0,2836.693191464541,Q409389
1335101,Khaled Kelkal,3,21.020409,54,124,233,-18.206095,-14.62535,1335101,7,10,38.76691708258425,Q1396784
1344039,Christian Jacob,17,13.67347,0,168,183,5.885146,15.614234,1344039,3,3,5766.665571145299,Q707984
1355215,Éric Besson,17,11.836735,0,168,183,-9.331498,0.9815113,1355215,2,7,35356.557380570564,Q2379348
1377046,Mister France,15,10.0,152,129,0,-20.096306,-6.6465607,1377046,1,0,0.0,Q3316945
1412064,Vincent Winterhalter,8,10.0,60,163,0,-18.703127,-9.301491,1412064,1,0,0.0,Q3559884
1417674,Edgar Faure,17,17.34694,0,168,183,-6.6894813,5.5271993,1417674,5,3,3299.1499999999996,Q327013
1424469,Daniel Ivernel,5,11.836735,193,77,88,-12.395245,-1.6215813,1424469,2,5,0.0,Q3014208
1430360,Mélody Vilbert,0,85.30612,235,94,0,15.381567,9.128956,1430360,42,4,0.022727272727272728,Q3332988
1435633,Frank Dux,5,10.0,193,77,88,-0.7292525,23.398558,1435633,1,5,0.0,Q2915358
1453249,Gary Lewis,5,10.0,193,77,88,-6.9160857,4.692589,1453249,1,5,0.0,Q113949
1463086,Borsalino and Co.,5,30.20408,193,77,88,21.107143,-14.063894,1463086,12,5,3839.0017316017293,Q1760794
1472860,Yves Belluardo,8,13.67347,60,163,0,-16.436544,18.268969,1472860,3,13,41545.18071371602,Q3573476
1494632,Islamisme,3,28.367348,54,124,233,23.226948,-3.4454231,1494632,11,10,5522.965268288546,Q189746
1495431,Miss Europe,0,26.530613,235,94,0,-0.8638455,-6.37047,1495431,10,4,0.0,Q845751
1573033,Église épiscopalienne des États-Unis,1,17.34694,153,96,160,12.764922,22.021011,1573033,5,12,467.28809523809986,Q682443
1587520,Nuri Şahin,19,10.0,0,134,74,19.737947,20.941364,1587520,1,7,0.0,Q75857
1640643,Bernard Noël (acteur),7,13.67347,0,148,245,14.376975,-22.64317,1640643,3,5,1560.0,Q2898387
1655528,Neudorf,15,11.836735,152,129,0,-4.6972914,5.0974193,1655528,2,11,0.0,Q258265
1669227,Ricardo Gomes,16,13.67347,0,157,116,-2.4728525,17.881245,1669227,3,14,390.0,Q440999
1679396,Pascal Perrineau,17,10.0,0,168,183,-10.994748,-8.270312,1679396,1,3,0.0,Q2405453
1683026,Guillaume Garot,17,11.836735,0,168,183,-10.501979,-4.7845383,1683026,2,3,781.0,Q3119861
1688453,Steeve Briois,17,13.67347,0,168,183,-13.281068,21.058777,1688453,3,7,0.5,Q3497810
1692866,Annelise Hesme,14,10.0,0,126,172,5.1027417,17.890951,1692866,1,0,0.0,Q2851463
1763198,Younousse Sankharé,16,19.183674,0,157,116,-23.674824,-17.308767,1763198,6,14,4667.0,Q1367689
1792239,José Fonte,12,11.836735,235,44,170,-12.377051,22.942907,1792239,2,14,781.0,Q2736254
1799891,Éric Bedouet,16,13.67347,0,157,116,9.573025,20.639053,1799891,3,14,390.0,Q3590972
1815944,Ruth Negga,13,10.0,0,164,49,6.5495505,11.897412,1815944,1,9,0.0,Q3453629
1862177,Serge Bourrier,5,11.836735,193,77,88,24.145039,-8.570618,1862177,2,5,2337.0,Q3479218
1878256,Olivier Costa,15,10.0,152,129,0,-11.870834,11.445175,1878256,1,11,0.0,Q3350931
1882673,Démographie de Strasbourg,15,11.836735,152,129,0,11.739716,-20.570332,1882673,2,11,0.0,Q3044137
1892678,Christophe Galtier,12,15.510204,235,44,170,-2.7664385,-22.9114,1892678,4,14,17839.442619429436,Q129023
1911230,Thierry Laurey,12,15.510204,235,44,170,7.7061477,-16.395576,1911230,4,14,7341.442619429441,Q3524369
1914758,Casimir Oberfeld,14,13.67347,0,126,172,-17.900772,-4.2206626,1914758,3,0,781.0,Q1047487
1934302,Luciana Paluzzi,8,10.0,60,163,0,-17.301033,-15.530084,1934302,1,13,0.0,Q437806
1955558,Direction centrale de la Sécurité publique,15,10.0,152,129,0,20.117708,-2.4758914,1955558,1,11,0.0,Q3029464
1964538,Aurore Auteuil,8,11.836735,60,163,0,-10.573801,-14.008978,1964538,2,0,781.0,Q2741893
1967313,English Electric Canberra,9,11.836735,255,42,47,-0.9122544,-13.495752,1967313,2,16,0.0,Q520964
1977868,Revolver modèle 1892 8 mm,3,15.510204,54,124,233,3.3952343,0.7271902,1977868,4,10,1057.306179778081,Q1808862
2055677,Christkindelsmärik,3,19.183674,54,124,233,15.682631,-23.618635,2055677,6,10,1941.8746933822717,Q1253609
2148413,Benazir Bhutto,3,10.0,54,124,233,16.533104,-10.092149,2148413,1,10,0.0,Q34413
2178205,François-Marie Banier,17,10.0,0,168,183,10.963709,21.523447,2178205,1,3,0.0,Q3083548
2204108,Wen Xiu,6,13.67347,114,121,10,-5.332776,0.74661696,2204108,3,1,7.416666666666668,Q434584
2209320,Tan Yuling,6,10.0,114,121,10,-11.360274,-7.1905303,2209320,1,1,0.0,Q708839
2340166,Mauro Zárate,12,21.020409,235,44,170,4.7627435,-0.5994005,2340166,7,6,9.861111111111107,Q80132
2344534,Sophie Jovillard,14,11.836735,0,126,172,-13.094572,-22.280527,2344534,2,0,781.0,Q3490956
2362541,Extrême gauche en France,17,19.183674,0,168,183,-14.657412,14.189915,2362541,6,3,6975.0,Q3062647
2437964,Facel Vega,9,10.0,255,42,47,5.063129,24.47475,2437964,1,16,0.0,Q743344
2443233,Michèle Moretti,5,13.67347,193,77,88,9.751994,-11.157559,2443233,3,5,782.5,Q3311660
2499029,Les Seins de Lola,5,10.0,193,77,88,-8.360057,-14.003591,2499029,1,5,0.0,Q3235402
2500299,Sofiane Feghouli,19,10.0,0,134,74,-1.2497115,1.2652938,2500299,1,7,0.0,Q334890
2509918,Miss Réunion,0,85.30612,235,94,0,-0.2314666,21.86473,2509918,42,4,0.022727272727272728,Q3316597
2681124,Joy Esther,11,10.0,185,97,239,10.667706,0.30598593,2681124,1,2,0.0,Q3187199
2682108,Diana Damrau,15,11.836735,152,129,0,14.126183,-12.50617,2682108,2,11,0.5,Q237965
2687366,Laura Tanguy,0,13.67347,235,94,0,10.85193,-9.200708,2687366,3,4,0.0,Q384317
2695632,Didier Barbelivien,15,11.836735,152,129,0,-10.109534,12.98303,2695632,2,0,590.7277777777781,Q1210514
2737746,Éléonore Hirt,5,10.0,193,77,88,10.945112,19.856499,2737746,1,5,0.0,Q118052
2769371,Ligue des champions de la CONCACAF,12,15.510204,235,44,170,-4.6902647,21.404028,2769371,4,6,155.13414918414915,Q83335
2770142,Claude Weill,7,10.0,0,148,245,-11.215352,17.737034,2770142,1,5,0.0,Q2978271
2773353,Jimmy Carter,1,37.55102,153,96,160,15.549224,19.61369,2773353,16,12,803.525108225108,Q23685
2844801,Personnalités liées à Nice,5,11.836735,193,77,88,-6.597227,4.683623,2844801,2,5,781.0,Q3376035
2849988,Sébastien Pietrasanta,3,17.34694,54,124,233,-17.557304,16.157087,2849988,5,10,7.972248144012847,Q3510256
2862169,Miss France 2000,0,24.693878,235,94,0,-21.312088,-24.302874,2862169,9,4,175.17090589858546,Q3316470
2868808,Geneviève Darrieussecq,17,17.34694,0,168,183,4.7459564,-23.376095,2868808,5,3,9470.697756389747,Q3100615
2880252,Histoire de Strasbourg,15,21.020409,152,129,0,-0.016496181,-18.309359,2880252,7,11,11.23064892623716,Q3136816
2901241,HMS King George V (41),17,11.836735,0,168,183,-15.054035,-1.1355057,2901241,2,3,1560.0,Q1139653
2903676,Olivier Martinez,8,13.67347,60,163,0,-19.638971,-1.8907223,2903676,3,0,781.0,Q504886
2934366,Marko Marin,4,13.67347,175,95,13,-17.237617,11.953918,2934366,3,15,811.6785714285704,Q150921
2937744,Barbara Pierce et Jenna Bush,1,28.367348,153,96,160,13.145602,19.171259,2937744,11,12,1.71991341991342,Q23685216
2939973,Famille Bush,1,35.714287,153,96,160,0.99854153,-0.17334712,2939973,15,12,423.6151515151606,Q2743830
2972346,Terra Nova (think tank),3,11.836735,54,124,233,5.7896132,4.5186844,2972346,2,10,0.0,Q3518528
3008923,Sophie Cluzel,17,17.34694,0,168,183,-12.522996,12.146429,3008923,5,3,2504.461833480168,Q3490886
3024005,Santi Cazorla,19,17.34694,0,134,74,6.673206,-6.4891486,3024005,5,7,3275.8523181232863,Q185225
3037625,Nikola Kalinić (football),19,10.0,0,134,74,23.528187,-24.376461,3037625,1,7,0.0,Q311368
3050822,Mario David (acteur),5,13.67347,193,77,88,4.308823,15.464335,3050822,3,5,25076.166673046846,Q3293403
3100626,Arthrogrypose,17,11.836735,0,168,183,-2.4450567,17.398033,3100626,2,7,781.0,Q708165
3103149,John Barry (compositeur),8,15.510204,60,163,0,20.134876,-24.807644,3103149,4,13,5435.0,Q111074
3110267,David Ospina,19,11.836735,0,134,74,14.676638,11.997193,3110267,2,7,781.0,Q436987
3131865,Reinhard Kolldehoff,5,11.836735,193,77,88,19.775585,-11.29397,3131865,2,5,0.0,Q72500
3133505,Guillermo Barros Schelotto,12,24.693878,235,44,170,20.585941,6.554549,3133505,9,6,4541.581293875219,Q509165
3135038,Riccardo Cucciolla,5,13.67347,193,77,88,-16.380198,10.412866,3135038,3,5,51757.0,Q464757
3140312,Christophe Michalak,11,10.0,185,97,239,10.479826,19.958754,3140312,1,2,0.0,Q2966387
3147426,Ultragauche,17,15.510204,0,168,183,15.377068,-11.735837,3147426,4,3,1560.0,Q3548069
3150984,Sólveig Anspach,5,13.67347,193,77,88,24.114132,15.216858,3150984,3,5,2337.0,Q3511511
3156960,Attentats de 1995 en France,3,37.55102,54,124,233,-22.621323,-18.784601,3156960,16,10,669.3481532056378,Q3553264
3230769,Karol Beffa,18,10.0,0,160,220,14.617787,23.387589,3230769,1,17,0.0,Q3193534
3235912,Royal Australian Navy,17,11.836735,0,168,183,-22.132694,-4.717145,3235912,2,3,0.0,Q741691
3243980,Gaby Deslys,5,10.0,193,77,88,-9.3475275,-7.305306,3243980,1,5,0.0,Q273362
3248265,Canal Football Club,16,15.510204,0,157,116,-9.84595,-23.180227,3248265,4,14,8513.0,Q2935920
3309571,Anne Jousset,8,10.0,60,163,0,-2.3701048,0.14424717,3309571,1,0,0.0,Q2851145
3319401,Causeur,8,13.67347,60,163,0,8.505136,23.666712,3319401,3,0,111879.39455694021,Q2943153
3359433,Brigade spécialisée de terrain,15,13.67347,152,129,0,20.482342,-22.320446,3359433,3,11,1025.322819432031,Q2925312
3366125,Steve Suissa,14,15.510204,0,126,172,18.17507,17.065002,3366125,4,0,6485.105985758946,Q3499131
3366987,Rebecca Hall,13,10.0,0,164,49,-2.2779708,18.645077,3366987,1,9,0.0,Q230534
3378498,Cathédrale nationale de Washington,1,11.836735,153,96,160,19.966064,0.13080846,3378498,2,12,0.5,Q668710
3385726,Creswell (Australie),17,11.836735,0,168,183,-12.7400675,24.771267,3385726,2,3,0.0,Q3002508
3441936,Derby du Merseyside,19,15.510204,0,134,74,-24.749102,-7.9236484,3441936,4,7,792.2023809523805,Q726186
3446185,Brooke Burke,11,11.836735,185,97,239,-15.240683,-22.071875,3446185,2,2,768.5,Q439927
3447238,Julien Coupat,17,15.510204,0,168,183,24.992956,-2.3867407,3447238,4,3,781.0,Q784833
3477679,Fichier des personnes recherchées,3,11.836735,54,124,233,11.751961,7.3732195,3477679,2,10,0.0,Q3071374
3503516,Nathalie Arthaud,17,13.67347,0,168,183,14.453437,16.39797,3503516,3,3,781.0,Q439490
