,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
1316633,James Lofton,22.5,255,15,65,22.400679,4.7249393,1316633,11,2,53475.690326938246,Q1680714
1317000,Arecibo message,28.75,192,192,192,13.26708,-11.762782,1317000,16,40,23041.166666669254,Q384071
1318744,Georg F. W. Schaeffler,10.0,228,71,225,-21.749338,2.1693082,1318744,1,7,0.0,Q17574882
1319503,Troopergate (Bill Clinton),11.25,192,192,192,8.286687,21.551159,1319503,2,28,17187.428674238075,Q7845569
1320240,Tom Dowd,10.0,187,77,156,-12.010387,-3.3267112,1320240,1,14,0.0,Q1341906
1321053,Liam Ridgewell,10.0,146,108,232,-8.429011,20.777357,1321053,1,21,0.0,Q331926
1324915,Venera 14,13.75,0,136,97,-15.728313,23.935694,1324915,4,15,5.845670995670996,Q891991
1328536,C. Aubrey Smith,12.5,199,73,95,-1.3432827,-9.623861,1328536,3,16,14793.587577649621,Q552813
1331043,Gregor Townsend,17.5,176,94,34,16.244833,11.920253,1331043,7,27,40795.54196879756,Q3116311
1332343,Chuck Cecil,13.75,60,119,190,-18.97648,-6.815694,1332343,4,10,491.7299381590083,Q5115397
1333518,North Sentinel Island,33.75,0,135,255,-12.185079,6.244879,1333518,20,22,388633.4180093519,Q1260331
1334579,Sentinelese,46.25,0,135,255,-13.89155,3.674625,1334579,30,22,22352.025348504496,Q917695
1335758,Car Nicobar,18.75,0,135,255,-14.67955,-12.069461,1335758,8,22,15.13387796414112,Q1035273
1337152,Zoo hypothesis,21.25,192,192,192,-3.714079,-22.240404,1337152,10,40,87096.0,Q1157015
1338249,Andamanese,46.25,0,135,255,-9.024921,14.7710495,1338249,30,22,17341.617666832954,Q489936
1339139,Freddie Mitchell,10.0,60,119,190,-4.604475,-14.594831,1339139,1,10,0.0,Q5496770
1341683,John Gregson,11.25,0,163,145,-13.026299,13.81246,1341683,2,14,4602.000000000002,Q515183
1342348,Paul_Goodman,12.5,192,192,192,6.3440614,7.3324103,1342348,3,12,30774.534105028262,-1
1342550,Port Blair,35.0,0,135,255,-4.338787,-23.023802,1342550,21,22,16239.870286056816,Q203476
1342636,South Andaman Island,33.75,0,135,255,15.6198,-12.211635,1342636,20,22,9368.718914014196,Q1473243
1342700,North Andaman Island,20.0,0,135,255,16.825054,6.0630627,1342700,9,22,2.3914285714285715,Q2000510
1342780,Little Andaman,27.5,0,135,255,-16.588398,19.25045,1342780,15,22,2205.2681441009217,Q1579619
1344584,Howie Meeker,13.75,0,145,175,24.35683,-5.4762225,1344584,4,0,146332.0,Q941067
1345390,Daisuke Ohata,11.25,176,94,34,13.011477,-3.492323,1345390,2,27,22.616703389489768,Q1081019
1345866,Middle Andaman Island,25.0,0,135,255,10.417012,-5.6623883,1345866,13,22,18.714848497719252,Q222853
1345893,Great Andaman,23.75,0,135,255,-12.337839,12.835084,1345893,12,22,3.509346046110751,Q2663661
1348610,Lucas Neill,15.0,192,192,192,-24.973581,22.462206,1348610,5,14,12775.492964919948,Q215358
1350244,Masato (kickboxer),10.0,69,155,0,2.333627,-17.834911,1350244,1,4,0.0,Q1332797
1351392,Scott Hastings (rugby union),15.0,176,94,34,-21.749289,-11.311902,1351392,5,27,5775.570849552996,Q780849
1352224,United States circuit court,10.0,228,71,225,-24.532204,23.473772,1352224,1,7,0.0,Q7892368
1353027,Louis Hayward,13.75,199,73,95,-16.002829,1.2846358,1353027,4,16,41361.0,Q1279767
1353601,Rinat Akhmetov,28.75,69,155,0,23.773777,18.109743,1353601,16,4,28999.897112547373,Q60805
1353713,Shompen people,16.25,0,135,255,10.762705,-22.119902,1353713,6,22,12.596599307125624,Q274386
1356461,Whitman massacre,13.75,192,192,192,22.677197,-0.96418864,1356461,4,25,0.0,Q1364902
1357106,Villarreal,11.25,69,155,0,13.708769,7.2457814,1357106,2,4,0.0,Q12292
1359609,Unofficial Football World Championships,10.0,0,163,145,11.985904,-0.84016395,1359609,1,14,0.0,Q32905
1360727,Morten Gamst Pedersen,10.0,0,163,145,14.157746,20.699984,1360727,1,14,0.0,Q213041
1364070,The Fortune Cookie,12.5,255,15,65,7.7501507,-11.795763,1364070,3,2,9203.0,Q1572700
1365630,Pocketful of Miracles,12.5,0,174,240,23.895212,14.789773,1365630,3,6,105869.91542396926,Q1219727
1366758,Rutland Island,30.0,0,135,255,-22.050705,17.910736,1366758,17,22,6511.992932484331,Q926543
1369782,Oscar Homolka,11.25,0,174,240,5.793397,-1.8664747,1369782,2,1,55092.0,Q79044
1369859,Leo Genn,11.25,0,174,240,20.35486,-19.808992,1369859,2,6,4602.0,Q946210
1372014,Michael Mann (sociologist),10.0,0,146,232,16.326525,0.4358483,1372014,1,12,0.0,Q1425193
1375911,Harry Vanda,12.5,187,77,156,-3.6794553,-19.16857,1375911,3,14,0.0,Q1349337
1376808,William J. Tuttle,10.0,0,127,149,-0.28077787,14.141645,1376808,1,1,0.0,Q1148054
1376907,Cardinal Stadium,13.75,60,119,190,-23.606909,-19.53713,1376907,4,10,1101.5706050904869,Q3362725
1379249,Phyllis Calvert,10.0,192,192,192,10.516618,11.828189,1379249,1,38,0.0,Q275383
1380051,Nate Saint,12.5,0,135,255,21.337063,17.327518,1380051,3,22,0.0,Q6968711
1380601,Allen Jenkins,13.75,0,174,240,-17.671532,18.820004,1380601,4,6,3772.0074178235495,Q2424447
1391625,Lockheed Martin Space Systems,11.25,0,136,97,-12.047731,-17.445936,1391625,2,15,4601.999999999999,Q2913694
1392337,Jack Gilford,11.25,0,127,149,0.41044283,23.8703,1392337,2,1,36760.0,Q555182
1393918,Jean Rochefort,10.0,60,119,190,24.686687,-16.918242,1393918,1,23,0.0,Q106555
1402014,Teasmade,10.0,192,192,192,14.646732,11.3910885,1402014,1,33,0.0,Q377147
1403895,Juanin Clay,10.0,254,0,145,-13.308314,3.2252083,1403895,1,7,0.0,Q6301509
1404755,Bearcat,10.0,60,119,190,-0.3593656,-16.830187,1404755,1,10,0.0,Q4876626
1408452,Fobos-Grunt,37.5,0,136,97,7.5558925,24.654238,1408452,23,15,324074.25919095404,Q210020
1409621,Mario Ančić,13.75,154,122,0,23.204926,-11.755535,1409621,4,13,1213.8281652845146,Q295811
1410482,Michael Parkhurst,26.25,146,108,232,-20.264969,21.285023,1410482,14,21,57028.203139081554,Q1360498
1410969,Charley Grapewin,11.25,199,73,95,-24.448523,-3.3865414,1410969,2,16,1801.070140218478,Q920018
1417902,Operation Aphrodite,10.0,192,192,192,-15.29148,8.376311,1417902,1,38,0.0,Q2915673
1418499,John Doggett,20.0,199,73,95,-21.237898,18.039131,1418499,9,16,0.1111111111111111,Q2489
1421464,Levenshulme,16.25,192,192,192,18.069048,5.3802705,1421464,6,33,9202.574999999999,Q3237194
1425724,Laval Rouge et Or,13.75,192,192,192,6.74493,4.378414,1425724,4,0,0.25,Q3443218
1428952,Performance (film),25.0,192,192,192,13.480664,-6.7309947,1428952,13,18,0.0,Q733968
1432422,Killing Fields,31.25,192,192,192,0.9028909,14.837554,1432422,18,44,2020.0059798802479,Q1340590
1433281,Dean Ashton,10.0,234,89,0,-21.887716,-22.155617,1433281,1,21,0.0,Q342246
1436312,Deborah Norville,10.0,89,127,28,9.296984,-12.062947,1436312,1,24,0.0,Q5248340
1436328,DJ Clue,10.0,192,192,192,-19.224377,-7.990242,1436328,1,39,0.0,Q1152010
1437635,John Batchelor,11.25,228,71,225,-3.7947998,9.35912,1437635,2,7,0.0,Q6221049
1438046,Alan Faneca,10.0,255,15,65,15.9900675,-5.5353656,1438046,1,2,0.0,Q2608819
1438249,Trevor Pryce,11.25,255,15,65,-20.914997,-1.0718075,1438249,2,7,4602.0,Q3298180
1438258,David Ginola,10.0,192,192,192,-18.718073,7.8668966,1438258,1,4,0.0,Q42601
1439346,Glen of Imaal Terrier,12.5,154,122,0,-23.839247,-0.7697476,1439346,3,16,0.0,Q38189
1439362,Derek Drymon,30.0,134,102,154,15.137259,-24.096308,1439362,17,8,409.83490278897364,Q931961
1439488,Marcus Trufant,10.0,60,119,190,-18.812622,-23.744698,1439488,1,10,0.0,Q3846713
1439769,Petr Korda,17.5,154,122,0,15.621538,20.982687,1439769,7,13,71100.98960328888,Q312717
1441317,Royale Union Saint-Gilloise,10.0,192,192,192,8.1202965,-7.8652067,1441317,1,14,0.0,Q196160
1444470,Jill Talley,22.5,134,102,154,-22.269135,18.327524,1444470,11,8,0.0,Q1769264
1446288,Dominic Wood,10.0,187,77,156,-23.926493,4.603725,1446288,1,14,0.0,Q5290676
1447560,Eddie Robinson (American football coach),13.75,60,119,190,16.563694,16.559294,1447560,4,10,0.0,Q1282951
1448527,Hollywood Foreign Press Association,11.25,199,73,95,-4.7266793,-9.440716,1448527,2,16,4601.999999999999,Q1347340
1448664,Percy Montgomery,12.5,176,94,34,20.060623,16.278463,1448664,3,27,72.45555161213066,Q469706
1449555,Harry Judd,13.75,187,77,156,-15.288536,4.871539,1449555,4,14,9203.0,Q1053531
1450118,Esma Cannon,10.0,0,163,145,5.098612,4.862237,1450118,1,14,0.0,Q5398368
1452080,CAMI Automotive,21.25,192,192,192,-23.388464,9.266966,1452080,10,28,5905.591251184037,Q4386010
1454940,Bill McLaren,10.0,176,94,34,-19.391594,15.396349,1454940,1,27,0.0,Q862313
1455693,Barrington Moore Jr.,11.25,0,146,232,-23.218246,21.819006,1455693,2,12,46.53888888888888,Q241199
1456085,Darren Clarke,10.0,154,122,0,24.590483,-1.351249,1456085,1,13,0.0,Q531845
1459026,Ron Hextall,13.75,192,192,192,21.431768,16.139385,1459026,4,42,109897.5,Q1345138
1462013,1992 Consensus,17.5,192,192,192,9.785891,-7.738607,1462013,7,17,20323.81666666761,Q834354
1473287,HN-5,10.0,69,155,0,2.698668,11.803212,1473287,1,4,0.0,Q4040282
1478080,Island-class patrol boat,11.25,69,155,0,1.9870731,3.2026768,1478080,2,4,0.0,Q6082954
1488123,Chicago Public Schools,11.25,228,71,225,-15.126571,-24.629425,1488123,2,7,22990.0,Q2963340
1488626,The Denver Post,33.75,254,0,145,20.826523,-21.629988,1488626,20,7,741522.0186936307,Q2668654
1497737,Theda Skocpol,16.25,0,146,232,-23.220398,11.323125,1497737,6,12,6196.414379084818,Q130064
1501005,Michèle Morgan,12.5,192,192,192,-0.7552479,-17.547628,1501005,3,38,9076.351979882864,Q234897
1507806,Walter Hagen,15.0,154,122,0,-15.666692,23.983406,1507806,5,13,19209.144140927423,Q949410
1510621,Alan Hutton,16.25,234,89,0,3.8577979,10.680255,1510621,6,21,34047.028047213804,Q310037
1513382,Chowdiah,11.25,192,192,192,-20.723074,2.1956556,1513382,2,29,0.0,Q3595931
1513828,José Carlos Mariátegui,13.75,192,192,192,-8.029197,-1.1946161,1513828,4,12,32172.0,Q335544
1519414,Wendell Corey,10.0,0,174,240,6.270933,14.804059,1519414,1,6,0.0,Q1340156
1520138,Dan Maloney,11.25,154,122,0,15.804382,-1.4558997,1520138,2,13,4602.0,Q2410825
1529248,David Gergen,20.0,228,71,225,-10.037096,-14.768312,1529248,9,7,89508.92704928684,Q3701575
1536792,Archie Thompson,17.5,192,192,192,21.512451,3.6444697,1536792,7,14,4610.583333333334,Q318931
1537516,Natchez people,12.5,192,192,192,8.672981,8.604877,1537516,3,25,7442.106542074678,Q56389
1547794,Chili Davis,11.25,254,0,145,-12.78214,0.66102934,1547794,2,36,0.0,Q2963613
1558541,Albany Patroons,11.25,254,0,145,0.27916422,15.4816475,1558541,2,36,4602.0,Q385469
1561317,Cayuse War,16.25,192,192,192,-0.19601184,-21.904099,1561317,6,25,128101.5,Q1052060
1564433,Scheduled Castes and Scheduled Tribes,23.75,0,135,255,21.207533,19.86787,1564433,12,22,13810.895083859028,Q11555014
1566166,Crisler Center,11.25,192,192,192,-23.417528,12.438195,1566166,2,32,0.0,Q3091213
1566383,Braylon Edwards,13.75,60,119,190,7.5722218,-14.06941,1566383,4,10,6368.944397058375,Q902994
1566564,Judy Canova,10.0,199,73,95,-9.633322,-22.262936,1566564,1,16,0.0,Q5837620
1569059,Jane Morris,10.0,192,192,192,18.252424,-5.7368,1569059,1,1,0.0,Q269360
1571042,Leland Yee,10.0,89,127,28,13.083532,-1.700407,1571042,1,24,0.0,Q4820785
1571336,Charles McGraw,10.0,199,73,95,15.628173,-18.147865,1571336,1,16,0.0,Q330840
1572178,Dave Schultz (ice hockey),10.0,154,122,0,-6.5522203,-5.6806073,1572178,1,13,0.0,Q1173334
1576965,Lanny Wadkins,10.0,154,122,0,-18.872627,1.5899014,1576965,1,13,0.0,Q5927181
1577016,Tim Hill (director),22.5,134,102,154,-14.776767,17.826626,1577016,11,8,7937.158348716293,Q2037657
1581104,Ross River virus,10.0,154,122,0,-20.144068,-12.673083,1581104,1,13,0.0,Q660537
1584122,Laureus World Sports Awards,13.75,176,94,34,-17.77812,9.077444,1584122,4,27,22994.0,Q900341
1584526,Kevin Faulk,11.25,60,119,190,-2.3551013,-17.929277,1584526,2,10,3513.4590764284194,Q617175
1585224,Alex Smith,28.75,255,15,65,12.192297,11.667321,1585224,16,2,74329.3352404416,Q717897
1586404,November 1963,11.25,0,174,240,-22.054104,-12.207686,1586404,2,6,0.0,Q3345429
1590554,Ukrainian Navy,41.25,69,155,0,18.284817,-8.094286,1590554,26,4,8315.67903125272,Q932840
1590930,Nat Lofthouse,13.75,0,163,145,5.350276,-8.402834,1590930,4,14,1375.6709066035805,Q351978
1592450,Broadway Melody of 1938,12.5,0,174,240,15.551133,-0.8146962,1592450,3,16,10374.423590651231,Q2158869
1592854,92nd Street Y,10.0,228,71,225,-18.341185,-24.487026,1592854,1,7,0.0,Q4645852
1595755,1985–86 NFL playoffs,16.25,255,15,65,-6.203439,11.60525,1595755,6,2,18187.23589192342,Q4582759
1602327,Gotham Awards,11.25,228,71,225,23.010435,-16.379374,1602327,2,7,4602.0,Q1538791
1602443,Ralph Peters,10.0,254,0,145,21.077036,-23.061947,1602443,1,0,0.0,Q7287957
1602795,Dave Kitson,11.25,234,89,0,7.7638426,5.1424365,1602795,2,21,13889.454103785354,Q362281
1604312,CCR5,15.0,192,192,192,-20.679682,-10.248924,1604312,5,9,10134.522810771254,Q418404
1606173,Noel (film),10.0,0,127,149,6.327399,22.021223,1606173,1,1,0.0,Q1277366
1607446,Jane Skinner,10.0,89,127,28,-13.454149,14.355307,1607446,1,24,0.0,Q6152775
1613899,Herbert Blumer,28.75,0,146,232,-13.662114,13.274202,1613899,16,12,872.735529879439,Q729554
1614112,Monsters of the Midway,22.5,255,15,65,-14.2775,13.96491,1614112,11,2,212.28956769190265,Q15646290
1616436,Nigel Albon,10.0,192,192,192,-22.844234,16.375957,1616436,1,41,0.0,Q16145997
1621292,Mighty Joe Young (1949 film),11.25,0,174,240,-2.5770168,6.882051,1621292,2,6,4602.0,Q1640553
1623229,Christopher Gable,10.0,0,127,149,5.732437,-17.563467,1623229,1,1,0.0,Q2966587
1624191,Governor of the Bank of England,11.25,0,159,54,23.659636,-20.974024,1624191,2,26,9202.0,Q2579905
1627728,Nick Boles,11.25,0,159,54,-2.455846,-16.837976,1627728,2,26,8027.48360092743,Q264365
1628353,Gary Moeller,11.25,255,15,65,-14.231904,-17.744791,1628353,2,2,12177.766591020352,Q5525606
1632896,List of artificial objects on Mars,46.25,0,136,97,-14.366222,23.423866,1632896,30,15,11616.264744281838,Q1323708
1638687,Layne Beachley,11.25,176,94,34,10.026681,14.394567,1638687,2,27,0.0,Q433859
1641893,Joy Behar,12.5,228,71,225,-21.432837,-21.751604,1641893,3,7,9203.0,Q2636981
1646910,South Sentinel Island,21.25,0,135,255,-1.8116865,-21.598045,1646910,10,22,24.574322156919067,Q7568410
1657070,Sam Kydd,10.0,192,192,192,-0.123381265,17.67292,1657070,1,38,0.0,Q7407762
1657465,Carl Thomas (singer),13.75,192,192,192,-13.557914,-15.613414,1657465,4,1,0.6666666666666666,Q2145643
1658934,Just Born,10.0,0,174,240,5.939848,6.0823226,1658934,1,6,0.0,Q6315881
1661869,Jeff Conine,10.0,254,0,145,-12.451672,2.8473966,1661869,1,36,0.0,Q3244212
1666479,Geremi,10.0,0,163,145,15.980468,22.438778,1666479,1,14,0.0,Q204230
1669640,England national football team records and statistics,18.75,0,163,145,-16.381823,7.7112684,1669640,8,14,10515.032572285425,Q5378035
1669929,Ben Howland,18.75,192,192,192,-5.4329867,16.109587,1669929,8,32,48229.925816113144,Q4885868
1672489,Cyclic number,11.25,192,192,192,10.163049,5.3712287,1672489,2,40,4602.0,Q245463
1678630,Christopher Lasch,11.25,192,192,192,18.912535,7.4564114,1678630,2,12,2306.286058059587,Q705399
1679152,Insignificance (film),27.5,192,192,192,-5.2675605,-5.919671,1679152,15,18,3770.6451016155656,Q1755023
1687108,Tim Holt,11.25,199,73,95,6.0496836,13.491233,1687108,2,16,9202.0,Q1064827
1693016,Cadillac Series 62,10.0,192,192,192,15.839015,-15.148917,1693016,1,28,0.0,Q531522
1698841,Robert W. Welch Jr.,10.0,0,159,54,9.999016,-5.3838515,1698841,1,26,0.0,Q3436506
1699446,Battle of Shipka Pass,10.0,192,192,192,-4.990855,15.978756,1699446,1,4,0.0,Q116004
1702335,The Moving Finger,15.0,0,174,240,21.343487,-11.016775,1702335,5,1,4.25,Q1215982
1702832,Samuel McLaughlin,12.5,192,192,192,-13.273647,-13.036594,1702832,3,28,0.0,Q7412158
1708182,Designer baby,15.0,192,192,192,-1.2853084,17.372812,1708182,5,9,4388.409729007357,Q1210250
1708722,Cambodian–Vietnamese War,23.75,192,192,192,18.296522,2.8516169,1708722,12,44,2517.647993794072,Q635533
1711637,J. R. Smith,10.0,192,192,192,-2.5375211,-9.625351,1711637,1,32,0.0,Q669334
1714278,The End of Evangelion,17.5,192,192,192,19.620596,3.094809,1714278,7,30,13799.5,Q1151814
1718459,Vic Reeves Big Night Out,11.25,69,155,0,-1.1029917,-15.21199,1718459,2,4,4602.0,Q7924890
1730246,Tifo,12.5,60,119,190,7.4358296,-3.3561776,1730246,3,10,22355.221840332175,Q930930
1733152,List of General Motors factories,35.0,192,192,192,7.035909,-9.0135145,1733152,21,28,49152.7589194044,Q2655407
1736184,Cumulus Media Networks,13.75,254,0,145,-7.246387,23.387566,1736184,4,0,31823.88632884642,Q2974371
1739880,New York Film Critics Circle,15.0,134,102,154,2.7414978,-24.815372,1739880,5,8,14621.885031923603,Q226003
1741557,Friedrich Pollock,13.75,0,146,232,7.1484547,1.8119131,1741557,4,12,4703.6,Q77175
1742029,Foxy Lady,23.75,192,192,192,-21.65802,15.765589,1742029,12,11,3299.4125818154143,Q2399243
1743028,Washington Examiner,35.0,228,71,225,-19.994911,-16.578144,1743028,21,7,398985.44180992816,Q255700
1752936,Daewoo Tico,12.5,192,192,192,-12.599655,-9.497686,1752936,3,28,0.0,Q495402
1754042,Dresden Codex,10.0,0,136,97,-13.87391,-19.754625,1754042,1,15,0.0,Q200944
1757938,Nuon Chea,28.75,192,192,192,14.918359,24.754135,1757938,16,44,1.1337662337662338,Q379225
1759591,Gareth Thomas (rugby),15.0,187,77,156,-5.2289276,16.888485,1759591,5,14,41366.0,Q949204
1761649,Submarine canyon,11.25,192,192,192,-20.337133,17.289827,1761649,2,5,150810.0,Q963729
1762258,Seth Rogen,20.0,0,127,149,3.3966153,8.258124,1762258,9,1,2.0357142857142856,Q220308
1762719,Wenxiu,11.25,192,192,192,-6.9868703,16.665268,1762719,2,18,0.0,Q434584
1766364,Adam Kennedy,11.25,254,0,145,14.846927,11.067187,1766364,2,36,4602.0,Q2823971
1769247,Pujie,13.75,192,192,192,5.3284454,23.199915,1769247,4,18,120.34177925538724,Q77895
1773369,Chiwetel Ejiofor,21.25,0,127,149,21.032951,-8.947499,1773369,10,1,7037.880130541645,Q317343
1773913,Constitution Day,12.5,192,192,192,-18.026073,-12.808672,1773913,3,19,82588.2247446581,Q327835
1784700,Saskia Sassen,16.25,0,146,232,16.051805,15.493486,1784700,6,12,4604.607142857143,Q239419
1784882,Trevor Woodman,11.25,176,94,34,7.0354986,-9.114742,1784882,2,27,0.0,Q3538616
1788674,Ken Harrelson,10.0,255,15,65,-17.311152,10.726192,1788674,1,2,0.0,Q3814472
1790571,Tofurkey,22.5,0,174,240,5.960479,-10.1661415,1790571,11,6,6113.548584506321,Q7813019
1791158,Cammie King,10.0,199,73,95,-14.760568,-5.653915,1791158,1,16,0.0,Q437429
1794193,Steve Brodie (actor),11.25,199,73,95,12.691395,7.3431153,1794193,2,16,22990.0,Q3498868
1798617,Wally Backman,12.5,254,0,145,18.530287,20.084848,1798617,3,36,13800.0,Q7963289
1800236,Atiba Hutchinson,12.5,69,155,0,-11.770859,11.926999,1800236,3,14,6187.554695395174,Q439030
1800624,Val Doonican,10.0,154,122,0,7.474406,15.396568,1800624,1,1,0.0,Q2311286
1804683,Operation Jericho,11.25,192,192,192,-21.44398,12.041938,1804683,2,38,0.0,Q2916956
1809625,Justin Marshall,15.0,176,94,34,8.405245,-15.121923,1809625,5,27,522.7065649090598,Q723260
1812443,Brighton Kemptown (UK Parliament constituency),12.5,0,159,54,18.301643,-5.0936933,1812443,3,26,0.0,Q3137937
1814039,List of Allied World War II conferences,16.25,192,192,192,16.608912,8.578738,1814039,6,4,12071.525481652763,Q282384
1815143,Andy Farrell,13.75,176,94,34,14.134433,-12.043124,1815143,4,27,15806.983771716057,Q2849107
1819866,Mangabey,10.0,0,127,149,-0.22081237,8.66445,1819866,1,1,0.0,Q467524
1820752,Teen Age Message,23.75,192,192,192,13.828151,-17.276184,1820752,12,40,4.333333333333334,Q4159501
1822878,Stealing Beauty,31.25,192,192,192,-1.5818256,10.234861,1822878,18,18,15234.096750696117,Q749191
1825495,AFC Eskilstuna,11.25,69,155,0,-17.868454,16.818466,1825495,2,4,4602.0,Q893308
1827152,George Barnes (cinematographer),16.25,0,174,240,10.13507,-13.715834,1827152,6,6,76547.20382669286,Q721897
1827544,The Remixes (Mariah Carey album),12.5,192,192,192,-20.007294,-21.156643,1827544,3,39,9203.0,Q1063122
1827729,North East Cambridgeshire (UK Parliament constituency),11.25,0,159,54,-23.052494,3.845539,1827729,2,26,0.0,Q1032502
1828580,Matt Jones (wide receiver),11.25,60,119,190,19.202166,3.0366554,1828580,2,10,0.0,Q6788860
1829658,Christchurch (UK Parliament constituency),10.0,0,159,54,11.510713,-21.623743,1829658,1,26,0.0,Q3334655
1829660,Devizes (UK Parliament constituency),10.0,0,159,54,-23.698288,7.6264277,1829660,1,26,0.0,Q1080502
1829803,Hastings and Rye (UK Parliament constituency),10.0,0,159,54,9.274323,3.6455567,1829803,1,26,0.0,Q3337224
1831493,"Eagle River, Anchorage",17.5,192,192,192,-5.629675,-20.256006,1831493,7,25,4615.333333333333,Q5325228
1832776,Bobbie Phillips,11.25,89,127,28,10.818708,12.544451,1832776,2,7,4602.0,Q888415
1833654,Diverging diamond interchange,15.0,254,0,145,-22.934387,-18.982124,1833654,5,19,60370.68567370724,Q13586568
1841727,Robert Kubica,12.5,192,192,192,18.806509,22.33935,1841727,3,41,9203.0,Q160359
1846227,Dick Diamonde,12.5,187,77,156,-2.8654547,-23.311754,1846227,3,14,0.0,Q3497645
1846915,Stadion Maksimir,13.75,192,192,192,5.8736,-10.946824,1846915,4,14,38287.91061625841,Q723603
1847495,Stephen Hammond,11.25,0,159,54,-3.9659197,5.203669,1847495,2,26,0.0,Q332979
1848795,Faith (Faith Evans album),15.0,192,192,192,-18.246479,21.132032,1848795,5,1,1.1666666666666665,Q5431127
1849059,Frank G. Jackson,13.75,192,192,192,-4.3115187,-16.180851,1849059,4,28,68834.0,Q5486737
1851712,Film adaptation,11.25,0,174,240,18.012352,-21.031176,1851712,2,6,9202.0,Q1257444
1852603,Don James (American football),23.75,60,119,190,-15.449264,-4.7408996,1852603,12,10,38804.580060799,Q5292831
1857064,Party of Regions,27.5,69,155,0,14.67376,-11.853297,1857064,15,4,83088.50827739868,Q4266
1858764,Uncontacted peoples,45.0,0,135,255,5.1560373,23.046234,1858764,29,22,116618.64820920165,Q672979
1859193,Theresa Russell,17.5,192,192,192,7.100452,-15.058589,1859193,7,18,93513.28609409812,Q253467
1859572,Vishnuvardhan (actor),22.5,192,192,192,18.941961,20.15219,1859572,11,29,2696.506060605792,Q2097394
1861441,Ivanka Trump,12.5,228,71,225,24.529264,-3.5323467,1861441,3,7,4718.890574586369,Q239411
1863685,Fremont Cannon,15.0,60,119,190,-7.5570407,10.96397,1863685,5,10,4314.319417213468,Q5501560
1867215,Giovane Élber,12.5,69,155,0,15.737791,10.809711,1867215,3,4,1260.566432011401,Q44815
1870449,Ben Wallace (politician),10.0,0,159,54,-5.4064236,17.01066,1870449,1,26,0.0,Q263166
1872216,John Penrose,15.0,0,159,54,11.415306,-20.50966,1872216,5,26,15317.030139361847,Q575513
1872571,Brad Smith (American football),10.0,60,119,190,19.424835,-7.8528214,1872571,1,10,0.0,Q4954263
1873585,Stephen Crabb,17.5,0,159,54,23.217203,-21.861967,1873585,7,26,25334.598057946183,Q291393
1873811,Kinnick Stadium,16.25,60,119,190,-11.339545,-8.534027,1873811,6,10,5667.517308948594,Q3197181
1874193,Windsor Park,20.0,0,163,145,-21.554289,11.349877,1874193,9,14,7783.123438178271,Q1049601
1874546,Arizona Stadium,22.5,60,119,190,-22.907211,3.033134,1874546,11,10,9625.438259164986,Q947065
1874571,Simon Skjodt Assembly Hall,12.5,192,192,192,16.058323,-20.772469,1874571,3,32,4601.999999999999,Q4808661
1886311,Gerald J. Ford Stadium,10.0,60,119,190,-11.642254,6.420754,1886311,1,2,0.0,Q390127
1886716,Murchison meteorite,13.75,0,136,97,6.131682,-1.6324323,1886716,4,15,129126.9873750567,Q1164183
1888097,Orleans Arena,10.0,0,174,240,13.894059,11.828204,1888097,1,6,0.0,Q3356467
1889380,J.B. (play),10.0,228,71,225,-13.926706,17.677784,1889380,1,7,0.0,Q6103910
1890485,Juliet Richardson,10.0,192,192,192,5.3258896,2.4149244,1890485,1,32,0.0,Q3189726
1901762,Mel White,10.0,134,102,154,7.4882746,8.570604,1901762,1,8,0.0,Q1680811
1901979,Vaught–Hemingway Stadium,17.5,60,119,190,-2.556199,-8.514561,1901979,7,10,6608.575819168143,Q3555083
1904584,Anthony Grant,11.25,192,192,192,-0.7580367,3.9209034,1904584,2,32,12190.68615090678,Q4772615
1904897,Special edition,10.0,192,192,192,-11.904359,9.491658,1904897,1,41,0.0,Q1341283
1905080,Egyptian Football Association,26.25,0,163,145,-2.2762237,13.945443,1905080,14,14,11072.588305459483,Q921881
1905264,Edwin Sutherland,27.5,0,146,232,18.294577,16.219893,1905264,15,12,300.2293040293357,Q599329
1907990,W54,11.25,69,155,0,-13.934226,-7.3128276,1907990,2,4,9201.999999999998,Q3178658
1908561,Karl August Wittfogel,15.0,0,146,232,-1.4780755,-6.644491,1908561,5,12,22879.15317460318,Q61082
1911579,Bob Waterfield,17.5,255,15,65,-0.3098704,-23.512932,1911579,7,2,17321.324915062913,Q888305
1915099,Pat Haden,20.0,60,119,190,-20.178862,-5.6478577,1915099,9,10,33105.48197080715,Q7143500
1915735,Terry Rossio,12.5,0,127,149,-16.757788,19.184217,1915735,3,1,2.1999999999999997,Q942914
1921713,Gøsta Esping-Andersen,10.0,0,146,232,11.761312,18.531544,1921713,1,12,0.0,Q704458
1928850,John Roberts,15.0,228,71,225,14.654333,-24.14898,1928850,5,7,18402.0,Q11153
1931092,S-400 missile system,15.0,69,155,0,19.630835,-18.787498,1931092,5,4,9215.83520856214,Q861006
1938787,Billy Brownless,10.0,192,192,192,6.5296264,6.0173354,1938787,1,34,0.0,Q4912288
1939796,Slough Town F.C.,11.25,0,163,145,2.5239756,15.975187,1939796,2,14,9202.0,Q2306118
