Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
25575800,Sarah_Thomas_(American_football_official),2,1,25,0.093046,0.100952,0
47940150,1842_Atlantic_hurricane_season,6,3,21,0.098443,0.115183,0
33708602,"Valerian_Wellesley,_8th_Duke_of_Wellington",43,2,21,0.11292,0.125926,0
40459936,Randall_Cunningham_II,1,2,26,0.088692,0.100098,0
3948394,Randy_Lerner,22,2,23,0.095099,0.103931,0.333333
2670688,Le_Touquet,15,1,25,0.086764,0.092922,0
168562,New_Kids_on_the_Block,41,4,30,0.058274,0.063001,37125
51352314,A._J._Minter,8,7,26,0.098539,0.110082,0
21365294,Daniel_Stendel,22,4,23,0.089813,0.097796,11600
56358490,Great_Britain_at_the_2018_Summer_Youth_Olympics,30,29,26,0.078086,0.091701,44.354786
1864848,Leopold_Joseph_von_Daun,7,5,24,0.083363,0.092614,32.351347
5656536,Halloween_Massacre,29,2,23,0.09513,0.103416,0
12965984,Super2_Series,24,9,28,0.07714,0.086084,662.758168
1204876,Madagascar_national_football_team,11,21,23,0.099559,0.118096,48760.058053
4463232,Heavy_cavalry,7,1,25,0.07696,0.083788,0
39040,Ernest_Lawrence,22,8,25,0.099648,0.109441,12139.208316
19053812,Zhang_Shuai_(tennis),37,2,28,0.070842,0.07762,0
1623636,Alexandre_Pr?mat,24,13,28,0.077152,0.086633,1.235458
80678,Jeeves,16,3,25,0.078649,0.08354,0
16671402,Seattle_SuperSonics,25,11,25,0.094759,0.107431,46388.666667
47262048,Votive_offering,33,1,23,0.081883,0.087467,0
12801854,Saturday_Night_Live_(season_2),2,5,23,0.104104,0.11473,56001.441142
109368,"Bristol,_Florida",6,4,20,0.10215,0.120814,296.81806
45287906,Dylan_Floro,8,4,26,0.09475,0.104662,0
22004388,Enda_Stevens,7,5,21,0.104827,0.120029,66867.348795
48058766,Dor_Peretz,15,1,25,0.084241,0.090688,0
2478476,Johnnie_Morton,1,2,26,0.09426,0.109514,398.937133
53994990,2017?18_European_Rugby_Champions_Cup,32,7,27,0.081101,0.088207,29.916667
4387450,Johnston_Press,31,1,28,0.065832,0.069783,0
9986116,Rich_Garcia,8,2,26,0.100967,0.112795,769.513456
38686320,George_Saville,38,1,25,0.076456,0.081244,0
30304580,2011_New_Orleans_Saints_season,1,20,22,0.113024,0.137848,79176.926301
1615666,Mons_Meg,45,1,27,0.066026,0.068852,0
16203462,Kieran_Powell,21,4,31,0.060116,0.066161,7053.59921
1203364,Larry_Perkins,24,18,27,0.083534,0.094899,139.14086
1224672,Mark_Mulder,8,10,24,0.118043,0.138666,40926.371369
48283064,Desmond_King_(American_football),1,8,23,0.10912,0.136956,10482.484496
18525460,Lars_Stindl,23,2,27,0.071985,0.077736,0
528452,Bob_Mortimer,44,1,24,0.084482,0.090874,0
1198098,Aruba_national_football_team,11,10,23,0.097116,0.111315,9899.342663
57168544,Joice_Hasselmann,35,1,26,0.087706,0.0956,0
6278370,"Alligator_Point,_Florida",6,9,20,0.102051,0.121752,78.761566
4505790,Christian_Labour_Party,35,20,25,0.091141,0.101839,99.96947
21201816,List_of_federal_judges_appointed_by_Gerald_Ford,29,1,26,0.074071,0.077978,0
2886998,1988_Notre_Dame_vs._Miami_football_game,25,9,24,0.114707,0.13739,79372.35751
16224308,Ryan_Lizza,5,1,22,0.098524,0.104831,0
33455292,Tyler_Eifert,1,4,25,0.100654,0.123358,4654.886742
51894226,Billboard_Music_Award_for_Top_Social_Artist,41,1,31,0.055059,0.058169,0
34902618,Linton_Vassell,4,3,26,0.093003,0.108983,645.347269
20818110,Roman_Neust?dter,23,3,24,0.088172,0.097026,10640.383794
9742232,None_Shall_Escape,14,3,31,0.060985,0.064352,9291
52055972,Lulu_Wilson,43,1,23,0.089293,0.096141,0
35547176,Pamela_Austin,33,1,27,0.061703,0.064128,0
49379350,Misha_Cirkunov,4,2,26,0.09297,0.108598,0
50374792,Eric_Murray_(American_football),1,5,24,0.103654,0.126793,3994.596397
37288774,Yuki_Kawauchi,29,1,27,0.081992,0.087986,0
419350,Felipe_Alou,8,1,27,0.085876,0.093774,0
449020,Maxim_restaurant_suicide_bombing,16,1,25,0.092525,0.100746,0
13055518,Hurricane_Felix,6,28,20,0.104481,0.128662,432.941307
82792,Susan_Barrantes,43,4,21,0.11416,0.126961,260.005779
45094264,Melo_Trimble,26,5,24,0.096261,0.106144,27492.739582
13816250,Meteorological_history_of_Hurricane_Ivan,6,7,20,0.104298,0.124676,1534.312307
17970,Leon_M._Lederman,36,7,25,0.084469,0.094244,9291
21294296,Scott_Pye,24,24,28,0.077176,0.087995,6.103097
27426478,List_of_prizes_known_as_the_Nobel_of_a_field,36,7,23,0.09493,0.107151,1093.397151
32143200,List_of_LSU_Tigers_head_football_coaches,25,4,26,0.094756,0.106252,13917.791284
49513486,Rafa?_Kurzawa,17,1,23,0.087843,0.096552,0
58692244,Kim_Jong_Yang,28,3,24,0.071378,0.07786,0
23248364,Meteorological_history_of_Hurricane_Andrew,6,14,20,0.110069,0.13424,171164.464151
21463690,Peaches_Geldof,43,1,21,0.105753,0.115066,0
228432,Open_Vlaamse_Liberalen_en_Democraten,28,9,22,0.081193,0.089964,4647.4
374530,Ventnor,22,4,23,0.098978,0.107282,66167.019053
129090,Scoliosis,15,4,20,0.135201,0.155959,1955472.606534
3526196,Red_Star_(comics),40,3,23,0.091152,0.098024,0
593854,Susan_Peters,14,2,29,0.069444,0.0741,18572
55657668,Thailand_motorcycle_Grand_Prix,3,4,30,0.066837,0.071817,3097.166667
12173324,Big-footed_mouse,45,5,23,0.088854,0.096836,0
1077798,Shawn_Kemp,25,2,25,0.09474,0.106426,0
1398300,Independent_Commission_Against_Corruption_(New_South_Wales),18,3,20,0.113791,0.125344,0
38326,United_Nations_Interim_Administration_Mission_in_Kosovo,45,3,23,0.088826,0.096305,9291
30209218,Tony_Jefferson,1,14,24,0.107649,0.13488,4250.13881
8957610,Indian_cricket_team_in_Sri_Lanka_in_1997,21,1,34,0.050977,0.05428,0
624986,Jimmy_Johnstone,23,3,26,0.079867,0.087853,6162.986707
18700480,Griff_Jenkins,8,6,23,0.125748,0.144131,33136.918186
16885650,Show_Boat_(1951_film),16,8,22,0.101006,0.111408,84128.66594
53586010,Keith_Palmer_(police_officer),19,1,24,0.083153,0.087938,0
49934024,?ukasz_Parobiec,4,3,26,0.092975,0.10876,1175.078569
17404848,Stefan_Ratchford,32,12,24,0.115479,0.130843,103988.125028
1847160,Frenchie_Davis,2,2,23,0.094227,0.101629,0
25526560,Mario_Gavranovi?,7,1,23,0.08978,0.098767,0
6031338,Tuck_rule_(American_football),1,1,25,0.101574,0.11417,0
9534194,Antonella_Barba,2,2,23,0.094227,0.101629,0
491056,Province_of_North_Carolina,5,8,21,0.102899,0.117536,45235.844061
38847674,La_mamma_(song),34,11,22,0.086038,0.094138,0.1
50744336,Soyuz_MS-08,0,26,24,0.093546,0.108595,1632.234383
34977316,Suguru_Osako,29,1,28,0.075789,0.080533,0
3010,Alan_Jay_Lerner,16,10,22,0.102434,0.113407,87924.255249
44290392,Lesetja_Kganyago,10,2,32,0.051943,0.055039,0
39435918,Marco_Cecchinato,37,1,24,0.090051,0.09758,0
325024,British_Transport_Police,18,10,18,0.123246,0.141152,10971.385963
8626854,Actions_along_the_Matanikau,33,3,21,0.097898,0.108339,0
33312556,List_of_songs_written_by_Diane_Warren,2,3,23,0.09409,0.101185,9291
50358904,Soyuz_abort_modes,0,24,23,0.098158,0.112882,107463.506912
3859706,Chris_Thomas_(record_producer),34,2,21,0.091451,0.09944,18572
35270284,Jonathan_Capehart,5,1,24,0.096449,0.106381,0
39330816,Ryan_McDonough_(NBA_executive),8,1,26,0.095276,0.103727,0
5718572,Fredi_Gonz?lez,8,2,26,0.093941,0.105062,4646
51034378,Iowa_Hawkeyes_football_statistical_leaders,1,5,25,0.09726,0.115042,634.703109
51686838,Famine_in_Yemen_(2016?present),18,5,22,0.114329,0.130038,76568.000083
40898534,Rubin_Schron,0,1,21,0.092386,0.099635,0
58665210,Balkh_Legends,15,5,24,0.092421,0.099684,6964.5
29707474,"Invisible_Children,_Inc.",18,3,25,0.0852,0.091227,0
1264368,Neil_Mellor,17,2,24,0.083891,0.091078,32480
177388,Princess_Beatrice_of_York,43,19,20,0.128644,0.148734,153360.803829
51411910,Myles_Gaskin,25,3,26,0.096046,0.112994,1241.937805
2910952,The_Seventh_Victim,33,2,30,0.052408,0.054592,4646
27258624,Patr?cio_Freire,4,5,26,0.093007,0.109198,646.013936
559294,Suicide_Squad,40,15,21,0.110328,0.123343,103279.208274
25972666,Visa_requirements_for_Azerbaijani_citizens,45,11,21,0.109986,0.124813,13665.197126
23304432,Jared_Waerea-Hargreaves,32,8,24,0.110601,0.123723,6639.402893
18010540,Z?e_Salmon,44,11,22,0.101636,0.114568,24845.753143
417528,Adam_Price,19,2,22,0.099717,0.108645,4646
20369866,Atlanta_Braves_Radio_Network,8,4,26,0.097671,0.110302,0
23643784,Effects_of_Hurricane_Hazel_in_Canada,6,2,21,0.097976,0.114885,0.378492
25190,Politics_of_Qatar,45,2,21,0.098347,0.108246,0
3021988,Eduardo_P?rez,8,13,24,0.110501,0.129165,9303.074864
50915626,Dylan_Keogh,20,4,27,0.078155,0.084076,4646.5
36994830,Belinda_Bencic,37,6,27,0.072878,0.08123,5618.561734
36451734,A_Town_Called_Mercy,12,6,24,0.085645,0.093364,0
48875416,Kostas_Tsimikas,17,3,22,0.097871,0.110815,25048.091872
47602174,Proud_Boys,28,8,20,0.097696,0.110707,114918.651643
18964,Madagascar,45,23,21,0.107984,0.12478,489223.407032
413646,"Shamil,_3rd_Imam_of_Dagestan",4,4,27,0.080803,0.090484,80.58317
1908702,Tina_Heath,44,10,23,0.09417,0.105639,0
6577088,Thiruvilaiyaadal_Aarambam,10,1,29,0.061494,0.066705,0
2615904,Timeline_of_Hurricane_Katrina,1,6,20,0.111289,0.13672,223710.958615
1080112,Saint_Kitts_and_Nevis_national_football_team,11,10,23,0.100698,0.115948,22985.824342
512956,J._C._Watts,1,3,25,0.094893,0.112409,534.93249
52217534,Pinelopi_Koujianou_Goldberg,29,2,27,0.08437,0.090949,0
1853148,Torque_(film),2,2,24,0.078038,0.083048,4646
1091050,Jerry_Krause,40,8,22,0.107024,0.124045,130471.255866
2181902,Tamara_Beckwith,43,1,21,0.112884,0.125513,0
57724014,2019_FIA_Formula_2_Championship,9,3,27,0.082451,0.088557,1164
1447560,Eddie_Robinson_(American_football_coach),25,1,27,0.087166,0.098154,0
1505350,Anne_Jeffreys,16,1,28,0.070017,0.073486,0
32970784,Mario_Addison,1,1,24,0.10093,0.117498,0
57605810,2018_International_Crown,15,2,26,0.078085,0.082347,0
34441850,Tom_Rogic,15,7,22,0.107927,0.12374,43377.770848
58024098,Emile_Smith_Rowe,17,1,24,0.090375,0.098766,0
19759794,Paddington_Bear,30,1,27,0.072379,0.0794,0
5289796,Haka_(sports),43,1,21,0.106453,0.11625,0
784512,Indigenous_peoples_of_Arizona,0,1,26,0.090142,0.100622,0
907210,Everlast_(musician),20,2,27,0.07833,0.084214,4646
1468224,Ryan_Kesler,13,5,26,0.089684,0.099015,52910.780708
6483476,The_Lady_Is_a_Tramp,16,5,24,0.084078,0.090075,13934
2681102,Comoros_national_football_team,11,21,23,0.102794,0.121113,38471.920477
5759560,Jos?_Mojica_Marins,35,2,26,0.083539,0.090147,0
40770028,Lido,20,1,26,0.084782,0.092779,0
54656250,Dementia_13_(2017_film),33,1,25,0.070381,0.07394,0
47138390,The_Greg_Gutfeld_Show,8,1,24,0.116817,0.131774,0
254954,Mount_Pel?e,0,4,27,0.082721,0.09108,4644
4278168,Arm_triangle_choke,4,3,27,0.078899,0.085977,1127.638355
34773520,Dan_Sarginson,32,12,24,0.106715,0.119124,216.192958
13438028,James_McArthur,17,3,25,0.080875,0.087521,0
47092196,Shimron_Hetmyer,21,7,32,0.056725,0.062001,18.416667
43506008,Nikola_Vla?i?,26,10,24,0.093063,0.101985,69392.801928
48268960,Daniil_Medvedev,37,4,23,0.097546,0.106939,7621.666999
9685866,Neil_Crompton,24,6,28,0.077164,0.086134,28.161926
759222,History_of_the_West_Indian_cricket_team,21,4,32,0.056748,0.062386,9309.142563
45159944,Maro_Itoje,32,3,25,0.096657,0.106626,22142.4
56200832,2017_Wichita_swatting,29,1,24,0.079248,0.083971,0
350052,Will_Vinton,16,2,27,0.075311,0.079956,4646
56153768,Judo_at_the_2018_Summer_Youth_Olympics,30,29,25,0.083888,0.09811,2557.97115
2373784,Rocky_Long,25,5,26,0.103345,0.122209,6952.792747
2336506,Missionary_(LDS_Church),27,9,25,0.108201,0.125401,121662.76348
1678830,Cheryl_Baker,44,6,24,0.086121,0.094951,50996
26246572,Visa_requirements_for_Tanzanian_citizens,45,9,20,0.109036,0.123362,28.640503
4875566,1991_Halloween_blizzard,6,3,21,0.098443,0.115183,9291
50717224,Susanne_Craig,0,3,22,0.084595,0.090322,13932
369302,Gemini_9A,0,12,25,0.08821,0.10158,407.776843
2109126,Pat_Murphy_(baseball_coach),42,1,27,0.085136,0.091954,0
10096572,Mochitsura_Hashimoto,43,2,21,0.103723,0.118042,23210
17181080,List_of_Maryland_hurricanes_(1950?present),6,20,20,0.104467,0.127855,6835.701994
216204,Marsha_Blackburn,29,5,24,0.102842,0.115698,25811.264522
21164944,Bellator_MMA,4,26,26,0.094348,0.111755,63711.08232
33113566,Sherwood_Content,15,1,22,0.113209,0.125762,0
1343192,Crusaders_F.C.,23,4,22,0.084981,0.091528,27219.980782
34525690,Assassination_of_Spencer_Perceval,19,3,23,0.092252,0.09962,50996
40601592,Mesca,11,1,25,0.086519,0.096542,0
22752020,Pravin_Gordhan,10,6,29,0.061511,0.067642,46370
12346194,The_Dark_Side_of_the_Sun_(film),16,1,28,0.062914,0.065293,0
1300322,J002E3,0,1,25,0.085428,0.093439,0
50627320,Charles_Delevingne,43,3,21,0.11309,0.126248,0
12529914,Matthew_Shepard_Foundation,25,5,29,0.072445,0.077791,4647
4136278,Sunday_NFL_Countdown,8,11,24,0.109362,0.130043,7568.716186
50203128,T._J._Green,1,2,27,0.083908,0.095028,0
36445204,Tyreek_Hill,1,13,23,0.112715,0.140025,19745.140246
4732906,American_Music_Award_for_Favorite_Adult_Contemporary_Artist,41,16,29,0.061859,0.068179,7171.5
26896828,Linval_Joseph,1,4,25,0.102134,0.124928,7202.701249
448570,Bukavu,36,3,24,0.08559,0.093442,0
2036596,Paul_Menard,9,8,24,0.109395,0.123008,18635.256468
1466074,Nile_Kinnick,1,2,25,0.092771,0.104804,0
6235318,Thomas_Jefferson_High_School_(Denver),8,1,27,0.089025,0.098062,0
10626556,First_Presidency_(LDS_Church),27,24,23,0.104977,0.120227,112337.663371
50148220,Kate_Siegel,43,2,23,0.089302,0.096356,0
20535226,Jerry_Hughes,1,10,24,0.105121,0.133096,29090.969687
37792454,?lex_M?rquez,3,4,29,0.071613,0.07779,0
35650384,Nate_Ebner,1,12,25,0.095651,0.115269,5144.396502
10484838,Berit_Reiss-Andersen,36,2,24,0.089345,0.098282,0
52422456,Catherine_Templeton,5,4,23,0.104981,0.11924,50.614017
30701910,Governor_of_North_Carolina_(1712?1776),5,1,22,0.0933,0.103038,0
785208,Sally_Gunnell,15,3,23,0.101917,0.111523,3152.41044
2686410,Lesley_Visser,8,4,23,0.117792,0.138168,33966.061227
2695080,Mouri?s,34,2,22,0.086022,0.093152,4646
56324158,2018_Big_Ten_Conference_football_season,27,16,25,0.111814,0.137028,114756.706261
4215082,Oliver_Smithies,36,3,24,0.087915,0.098113,104.545396
35657004,2012_National_League_Wild_Card_Game,8,16,24,0.11082,0.130538,1245.113756
2228424,Steve_Claridge,38,3,22,0.095493,0.106427,53132.909489
6687302,Prince_Faisal_bin_Fahd_Stadium,7,3,24,0.086295,0.094372,9290
44722426,Donald_Collins_(Maine_politician),29,3,25,0.097507,0.108028,0.5
833550,Lloyd_Doggett,29,5,24,0.093287,0.101854,23096.558417
2150764,Allauddin_Khan,10,5,29,0.061479,0.066799,3094.666667
128114,"Hillsborough,_North_Carolina",5,5,22,0.098478,0.110004,13935.5
19025706,Mubarak_Wakaso,7,3,23,0.099708,0.111177,47753.304653
828188,Kimberlin_Brown,29,1,23,0.086067,0.092375,0
32994566,Luka_Milivojevi?,17,4,24,0.087986,0.097098,4644
1779568,Mediterranean_and_Middle_East_theatre_of_World_War_II,33,12,20,0.108514,0.124343,26176.914286
27071316,Oriol_Romeu,17,5,23,0.093057,0.104072,12201.722593
280502,Vote_pairing,29,1,27,0.081614,0.087225,0
33264600,Joe_Ralls,17,3,25,0.080879,0.087592,0
390432,Silesian_Wars,7,8,23,0.090352,0.101918,31137.1945
122286,"Pass_Christian,_Mississippi",6,3,21,0.100608,0.117869,1386.405766
58714978,Jeremy_Lalrinnunga,30,3,26,0.078037,0.088588,0
48897086,Justin_Yoon,1,1,27,0.086342,0.094864,0
30872946,Dargwa_language,4,2,28,0.078846,0.087348,0
30282614,Lorenzo_Ebecilio,23,2,25,0.081016,0.088072,69480
415242,Unconditional_surrender,25,1,27,0.084614,0.091749,0
56844762,Wheelchair_basketball_at_the_2018_Asian_Para_Games,30,7,28,0.069357,0.076456,3275.784777
5643976,Rod_Allen,8,5,24,0.114065,0.130171,2688.568238
109172,"Eastpoint,_Florida",6,8,20,0.099764,0.117983,1849.844893
1558004,WJBK,8,12,23,0.132265,0.156394,740181.243397
41639484,List_of_cricketers_who_have_scored_centuries_in_both_innings_of_a_Test_match,21,7,32,0.056755,0.062977,5247.135386
53564160,2019_UEFA_European_Under-21_Championship_qualification_Group_2,7,7,21,0.104757,0.118849,0
736446,2000_Atlantic_hurricane_season,6,18,20,0.10419,0.12723,835.808019
42969342,"Progressive_Party_(Brazil,_1993)",35,20,25,0.091141,0.101839,811.799728
20903200,Bill_Karins,5,2,24,0.091078,0.098484,0
44418276,Ohio_State_Buckeyes_football_statistical_leaders,8,2,23,0.108438,0.127763,4408.401783
30863744,Pravin_Amre,21,3,31,0.060118,0.066053,2190.004834
