,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views
1335,1.0,168594.0,Мужики!..,0.4352950325012207,Q4305815,Geography.Regions.Asia.Asia*,0.0,12.0,1673.0
1336,1.0,168594.0,Мужики!..,0.338743971824646,Q4305815,Geography.Regions.Asia.North_Asia,0.0,12.0,1673.0
1337,1.0,168594.0,Мужики!..,0.24809722805023196,Q4305815,Geography.Regions.Europe.Europe*,0.0,12.0,1673.0
1338,1.0,168594.0,Мужики!..,0.21760438585281366,Q4305815,Geography.Regions.Europe.Eastern_Europe,0.0,12.0,1673.0
1339,7.0,168615.0,Мушкетёры двадцать лет спустя,0.9019306898117064,Q4309114,Culture.Media.Media*,30143.149434311217,12.0,2560.0
1340,7.0,168615.0,Мушкетёры двадцать лет спустя,0.8519628047943115,Q4309114,Culture.Media.Films,30143.149434311217,12.0,2560.0
1341,7.0,168615.0,Мушкетёры двадцать лет спустя,0.40734341740608215,Q4309114,History_and_Society.Society,30143.149434311217,12.0,2560.0
1342,7.0,168615.0,Мушкетёры двадцать лет спустя,0.38492217659950256,Q4309114,History_and_Society.Military_and_warfare,30143.149434311217,12.0,2560.0
1343,7.0,168615.0,Мушкетёры двадцать лет спустя,0.0,Q4309114,Geography.Regions.Asia.North_Asia,30143.149434311217,12.0,2560.0
1344,7.0,168615.0,Мушкетёры двадцать лет спустя,0.0,Q4309114,Geography.Regions.Europe.Europe*,30143.149434311217,12.0,2560.0
1345,7.0,168615.0,Мушкетёры двадцать лет спустя,0.0,Q4309114,Geography.Regions.Asia.Asia*,30143.149434311217,12.0,2560.0
1346,7.0,168615.0,Мушкетёры двадцать лет спустя,0.0,Q4309114,Geography.Regions.Europe.Eastern_Europe,30143.149434311217,12.0,2560.0
1347,4.0,168648.0,Рысь возвращается,0.9770326614379884,Q4402071,History_and_Society.Military_and_warfare,7038.839945311221,14.0,2726.0
1348,4.0,168648.0,Рысь возвращается,0.6791887283325195,Q4402071,Culture.Media.Media*,7038.839945311221,14.0,2726.0
1349,4.0,168648.0,Рысь возвращается,0.546748161315918,Q4402071,Culture.Media.Films,7038.839945311221,14.0,2726.0
1350,4.0,168648.0,Рысь возвращается,0.4423575868606568,Q4402071,Geography.Regions.Asia.North_Asia,7038.839945311221,14.0,2726.0
1351,4.0,168648.0,Рысь возвращается,0.4089169969558716,Q4402071,Geography.Regions.Asia.Asia*,7038.839945311221,14.0,2726.0
1352,4.0,168648.0,Рысь возвращается,0.311877357006073,Q4402071,Geography.Regions.Europe.Europe*,7038.839945311221,14.0,2726.0
1353,4.0,168648.0,Рысь возвращается,0.3070772161483765,Q4402071,Geography.Regions.Europe.Eastern_Europe,7038.839945311221,14.0,2726.0
1354,4.0,168648.0,Рысь возвращается,0.3007555902004242,Q4402071,History_and_Society.Society,7038.839945311221,14.0,2726.0
1355,2.0,170241.0,Комиссар Мегрэ,0.9099169969558716,Q830561,Culture.Media.Media*,1601.0,13.0,2825.0
1356,2.0,170241.0,Комиссар Мегрэ,0.33459946513175964,Q830561,Culture.Literature,1601.0,13.0,2825.0
1357,2.0,170241.0,Комиссар Мегрэ,0.15611489117145538,Q830561,Culture.Media.Music,1601.0,13.0,2825.0
1358,2.0,170241.0,Комиссар Мегрэ,0.1259327530860901,Q830561,Culture.Media.Books,1601.0,13.0,2825.0
1359,2.0,171583.0,Шофёр на один рейс,0.8706072568893433,Q4526312,Culture.Media.Media*,1601.0,0.0,2015.0
1360,2.0,171583.0,Шофёр на один рейс,0.7826725244522095,Q4526312,Culture.Media.Films,1601.0,0.0,2015.0
1361,2.0,171583.0,Шофёр на один рейс,0.7371681928634644,Q4526312,History_and_Society.Society,1601.0,0.0,2015.0
1362,2.0,171583.0,Шофёр на один рейс,0.40734341740608215,Q4526312,History_and_Society.Military_and_warfare,1601.0,0.0,2015.0
1363,2.0,171583.0,Шофёр на один рейс,0.13604079389572146,Q4526312,Geography.Regions.Asia.North_Asia,1601.0,0.0,2015.0
1364,2.0,171583.0,Шофёр на один рейс,0.10667316818237303,Q4526312,Geography.Regions.Asia.Asia*,1601.0,0.0,2015.0
1365,2.0,171583.0,Шофёр на один рейс,0.0,Q4526312,Geography.Regions.Europe.Eastern_Europe,1601.0,0.0,2015.0
1366,2.0,171583.0,Шофёр на один рейс,0.0,Q4526312,Geography.Regions.Europe.Europe*,1601.0,0.0,2015.0
1367,1.0,172427.0,Ростовский кремль,0.6654205918312073,Q4398506,History_and_Society.Society,0.0,7.0,2381.0
1368,1.0,172427.0,Ростовский кремль,0.348655104637146,Q4398506,History_and_Society.Military_and_warfare,0.0,7.0,2381.0
1369,1.0,172427.0,Ростовский кремль,0.3415925204753876,Q4398506,Geography.Regions.Asia.Asia*,0.0,7.0,2381.0
1370,1.0,172427.0,Ростовский кремль,0.19194278120994568,Q4398506,Culture.Philosophy_and_religion,0.0,7.0,2381.0
1371,1.0,172427.0,Ростовский кремль,0.1520422399044037,Q4398506,Culture.Visual_arts.Architecture,0.0,7.0,2381.0
1372,1.0,172427.0,Ростовский кремль,0.13661839067935946,Q4398506,Culture.Visual_arts.Visual_arts*,0.0,7.0,2381.0
1373,1.0,172427.0,Ростовский кремль,0.10088862478733064,Q4398506,Geography.Regions.Europe.Europe*,0.0,7.0,2381.0
1374,2.0,175028.0,"Банионис, Донатас Юозович",0.9931061863899232,Q908633,Culture.Biography.Biography*,242.34374734742386,21.0,3092.0
1375,2.0,175028.0,"Банионис, Донатас Юозович",0.4605437984466553,Q908633,Geography.Regions.Europe.Northern_Europe,242.34374734742386,21.0,3092.0
1376,2.0,175028.0,"Банионис, Донатас Юозович",0.4486793746948242,Q908633,Geography.Regions.Europe.Europe*,242.34374734742386,21.0,3092.0
1377,2.0,175210.0,"Соловей, Елена Яковлевна",0.9980832934379578,Q1964487,Culture.Biography.Biography*,1601.0,7.0,40113.0
1378,2.0,175210.0,"Соловей, Елена Яковлевна",0.24509501457214355,Q1964487,Culture.Biography.Women,1601.0,7.0,40113.0
1379,2.0,175210.0,"Соловей, Елена Яковлевна",0.15611489117145538,Q1964487,History_and_Society.History,1601.0,7.0,40113.0
1380,2.0,175210.0,"Соловей, Елена Яковлевна",0.0,Q1964487,Geography.Regions.Europe.Europe*,1601.0,7.0,40113.0
1381,2.0,175862.0,"Шанина, Елена Юрьевна",0.991162657737732,Q4520064,Culture.Biography.Biography*,296.01746218435846,7.0,3364.0
1382,2.0,175862.0,"Шанина, Елена Юрьевна",0.6370407938957214,Q4520064,History_and_Society.Society,296.01746218435846,7.0,3364.0
1383,2.0,175862.0,"Шанина, Елена Юрьевна",0.1824355274438858,Q4520064,Culture.Biography.Women,296.01746218435846,7.0,3364.0
1384,39.0,177008.0,Орки (Средиземье),0.9304682612419128,Q937840,Culture.Literature,883.3234971048172,15.0,5716.0
1385,38.0,177011.0,Гномы (Средиземье),0.8670457601547241,Q338688,Culture.Literature,1092.3217579436991,15.0,4395.0
1386,38.0,177011.0,Гномы (Средиземье),0.3775506913661957,Q338688,Culture.Media.Books,1092.3217579436991,15.0,4395.0
1387,38.0,177011.0,Гномы (Средиземье),0.3073680400848389,Q338688,Culture.Media.Media*,1092.3217579436991,15.0,4395.0
1388,4.0,177689.0,"Толубеев, Андрей Юрьевич",0.9926641583442688,Q944215,Culture.Biography.Biography*,6397.0,25.0,3195.0
1389,4.0,177689.0,"Толубеев, Андрей Юрьевич",0.3775506913661957,Q944215,History_and_Society.Society,6397.0,25.0,3195.0
1390,4.0,177689.0,"Толубеев, Андрей Юрьевич",0.10088862478733064,Q944215,Culture.Performing_arts,6397.0,25.0,3195.0
1391,5.0,181836.0,Алеппо,0.7879412174224854,Q41183,Geography.Regions.Asia.West_Asia,6394.999999999999,1.0,3648.0
1392,5.0,181836.0,Алеппо,0.6926519870758057,Q41183,Geography.Regions.Asia.Asia*,6394.999999999999,1.0,3648.0
1393,5.0,181836.0,Алеппо,0.6297846436500549,Q41183,Geography.Geographical,6394.999999999999,1.0,3648.0
1394,5.0,181836.0,Алеппо,0.5621865391731262,Q41183,History_and_Society.History,6394.999999999999,1.0,3648.0
1395,5.0,181836.0,Алеппо,0.2120788097381592,Q41183,History_and_Society.Society,6394.999999999999,1.0,3648.0
1396,5.0,181836.0,Алеппо,0.14805719256401062,Q41183,Culture.Philosophy_and_religion,6394.999999999999,1.0,3648.0
1397,5.0,181836.0,Алеппо,0.1097157895565033,Q41183,Geography.Regions.Europe.Europe*,6394.999999999999,1.0,3648.0
1398,6.0,182537.0,"Пуччини, Джакомо",0.99753737449646,Q7311,Culture.Biography.Biography*,13897.233520293767,10.0,3173.0
1399,6.0,182537.0,"Пуччини, Джакомо",0.8740872144699097,Q7311,Culture.Media.Music,13897.233520293767,10.0,3173.0
1400,6.0,182537.0,"Пуччини, Джакомо",0.8519628047943115,Q7311,Culture.Media.Media*,13897.233520293767,10.0,3173.0
1401,6.0,182537.0,"Пуччини, Джакомо",0.8175845146179199,Q7311,Culture.Performing_arts,13897.233520293767,10.0,3173.0
1402,6.0,182537.0,"Пуччини, Джакомо",0.09167657995224,Q7311,Geography.Regions.Europe.Europe*,13897.233520293767,10.0,3173.0
1403,6.0,182537.0,"Пуччини, Джакомо",0.0,Q7311,Geography.Regions.Europe.Southern_Europe,13897.233520293767,10.0,3173.0
1404,7.0,183039.0,"Чулюкин, Юрий Степанович",0.9926641583442688,Q4517961,Culture.Biography.Biography*,9047.622665433822,7.0,2717.0
1405,7.0,183039.0,"Чулюкин, Юрий Степанович",0.7122421860694885,Q4517961,History_and_Society.Military_and_warfare,9047.622665433822,7.0,2717.0
1406,7.0,183039.0,"Чулюкин, Юрий Степанович",0.2816725244522095,Q4517961,Geography.Regions.Asia.North_Asia,9047.622665433822,7.0,2717.0
1407,7.0,183039.0,"Чулюкин, Юрий Степанович",0.15742753648757934,Q4517961,Geography.Regions.Europe.Eastern_Europe,9047.622665433822,7.0,2717.0
1408,7.0,183039.0,"Чулюкин, Юрий Степанович",0.11409788036346435,Q4517961,Geography.Regions.Europe.Europe*,9047.622665433822,7.0,2717.0
1409,7.0,183039.0,"Чулюкин, Юрий Степанович",0.11280541121959685,Q4517961,History_and_Society.Society,9047.622665433822,7.0,2717.0
1410,7.0,183039.0,"Чулюкин, Юрий Степанович",0.1097157895565033,Q4517961,History_and_Society.History,9047.622665433822,7.0,2717.0
1411,7.0,183039.0,"Чулюкин, Юрий Степанович",0.07650540971755981,Q4517961,Geography.Regions.Asia.Asia*,9047.622665433822,7.0,2717.0
1412,3.0,184219.0,"Кубацкий, Анатолий Львович",0.993317186832428,Q4243575,Culture.Biography.Biography*,1601.0,14.0,2833.0
1413,3.0,184219.0,"Кубацкий, Анатолий Львович",0.7490972280502319,Q4243575,History_and_Society.Society,1601.0,14.0,2833.0
1414,3.0,184219.0,"Кубацкий, Анатолий Львович",0.1968362182378769,Q4243575,History_and_Society.Military_and_warfare,1601.0,14.0,2833.0
1415,3.0,184219.0,"Кубацкий, Анатолий Львович",0.0,Q4243575,Geography.Regions.Asia.North_Asia,1601.0,14.0,2833.0
1416,3.0,184219.0,"Кубацкий, Анатолий Львович",0.0,Q4243575,Geography.Regions.Asia.Asia*,1601.0,14.0,2833.0
1417,3.0,184219.0,"Кубацкий, Анатолий Львович",0.0,Q4243575,Geography.Regions.Europe.Eastern_Europe,1601.0,14.0,2833.0
1418,3.0,184219.0,"Кубацкий, Анатолий Львович",0.0,Q4243575,Geography.Regions.Europe.Europe*,1601.0,14.0,2833.0
1419,2.0,185891.0,"Стругачёв, Семён Михайлович",0.9958112239837646,Q4444277,Culture.Biography.Biography*,193.15242363339055,7.0,3286.0
1420,2.0,185891.0,"Стругачёв, Семён Михайлович",0.6001983880996704,Q4444277,History_and_Society.Society,193.15242363339055,7.0,3286.0
1421,1.0,186347.0,Галисия,0.9802908897399902,Q3908,Geography.Regions.Europe.Europe*,0.0,9.0,3594.0
1422,1.0,186347.0,Галисия,0.960371196269989,Q3908,Geography.Regions.Europe.Southern_Europe,0.0,9.0,3594.0
1423,1.0,186347.0,Галисия,0.3775506913661957,Q3908,Geography.Geographical,0.0,9.0,3594.0
1424,2.0,187157.0,Правда (газета),0.538993239402771,Q183644,History_and_Society.Politics_and_government,4797.0,4.0,2933.0
1425,2.0,187157.0,Правда (газета),0.3629792034626007,Q183644,Culture.Media.Media*,4797.0,4.0,2933.0
1426,2.0,187157.0,Правда (газета),0.26285186409950256,Q183644,History_and_Society.Society,4797.0,4.0,2933.0
1427,2.0,187157.0,Правда (газета),0.0,Q183644,Geography.Regions.Europe.Europe*,4797.0,4.0,2933.0
1428,2.0,187157.0,Правда (газета),0.0,Q183644,Geography.Regions.Asia.Asia*,4797.0,4.0,2933.0
1429,2.0,187157.0,Правда (газета),0.0,Q183644,Geography.Regions.Europe.Eastern_Europe,4797.0,4.0,2933.0
1430,2.0,187696.0,Молитва русских,0.9304682612419128,Q1943527,Culture.Media.Music,0.0,0.0,2319.0
1431,2.0,187696.0,Молитва русских,0.9263137578964232,Q1943527,Culture.Media.Media*,0.0,0.0,2319.0
1432,2.0,187696.0,Молитва русских,0.7310686111450195,Q1943527,History_and_Society.Society,0.0,0.0,2319.0
1433,2.0,187696.0,Молитва русских,0.014629947185516357,Q1943527,Geography.Regions.Asia.North_Asia,0.0,0.0,2319.0
1434,2.0,187696.0,Молитва русских,0.0,Q1943527,Geography.Regions.Europe.Eastern_Europe,0.0,0.0,2319.0
1435,2.0,187696.0,Молитва русских,0.0,Q1943527,Geography.Regions.Europe.Europe*,0.0,0.0,2319.0
1436,2.0,188289.0,"Жаров, Михаил Иванович",0.992888569831848,Q764546,Culture.Biography.Biography*,0.0,13.0,3246.0
1437,2.0,188289.0,"Жаров, Михаил Иванович",0.546748161315918,Q764546,History_and_Society.Society,0.0,13.0,3246.0
1438,2.0,188289.0,"Жаров, Михаил Иванович",0.3557848632335663,Q764546,History_and_Society.Military_and_warfare,0.0,13.0,3246.0
1439,2.0,188289.0,"Жаров, Михаил Иванович",0.12253321707248688,Q764546,History_and_Society.History,0.0,13.0,3246.0
1440,2.0,188289.0,"Жаров, Михаил Иванович",0.06118653917312623,Q764546,Geography.Regions.Asia.Asia*,0.0,13.0,3246.0
1441,2.0,188289.0,"Жаров, Михаил Иванович",0.0,Q764546,Geography.Regions.Asia.North_Asia,0.0,13.0,3246.0
1442,2.0,188289.0,"Жаров, Михаил Иванович",0.0,Q764546,Geography.Regions.Europe.Europe*,0.0,13.0,3246.0
1443,2.0,188289.0,"Жаров, Михаил Иванович",0.0,Q764546,Geography.Regions.Europe.Eastern_Europe,0.0,13.0,3246.0
1444,3.0,188743.0,Полосатый рейс,0.91965252161026,Q1888943,Culture.Media.Media*,4700.071896812337,7.0,3026.0
1445,3.0,188743.0,Полосатый рейс,0.9099169969558716,Q1888943,Culture.Media.Films,4700.071896812337,7.0,3026.0
1446,3.0,188743.0,Полосатый рейс,0.5775054097175598,Q1888943,History_and_Society.Military_and_warfare,4700.071896812337,7.0,3026.0
1447,3.0,188743.0,Полосатый рейс,0.3509628047943115,Q1888943,Geography.Regions.Asia.North_Asia,4700.071896812337,7.0,3026.0
1448,3.0,188743.0,Полосатый рейс,0.3509628047943115,Q1888943,Geography.Regions.Europe.Eastern_Europe,4700.071896812337,7.0,3026.0
1449,3.0,188743.0,Полосатый рейс,0.270853506565094,Q1888943,Geography.Regions.Europe.Europe*,4700.071896812337,7.0,3026.0
1450,3.0,188743.0,Полосатый рейс,0.16027602553367615,Q1888943,History_and_Society.Society,4700.071896812337,7.0,3026.0
1451,3.0,188743.0,Полосатый рейс,0.0,Q1888943,Geography.Regions.Asia.Asia*,4700.071896812337,7.0,3026.0
1452,2.0,189312.0,"Васильев, Василий Фёдорович",0.9875783920288086,Q4104551,Culture.Biography.Biography*,0.0,12.0,5734.0
1453,2.0,189312.0,"Васильев, Василий Фёдорович",0.6654205918312073,Q4104551,History_and_Society.Society,0.0,12.0,5734.0
1454,2.0,189312.0,"Васильев, Василий Фёдорович",0.26285186409950256,Q4104551,History_and_Society.Military_and_warfare,0.0,12.0,5734.0
1455,2.0,189312.0,"Васильев, Василий Фёдорович",0.0,Q4104551,Geography.Regions.Asia.Asia*,0.0,12.0,5734.0
1456,2.0,189312.0,"Васильев, Василий Фёдорович",0.0,Q4104551,Geography.Regions.Asia.North_Asia,0.0,12.0,5734.0
1457,2.0,189312.0,"Васильев, Василий Фёдорович",0.0,Q4104551,Geography.Regions.Europe.Eastern_Europe,0.0,12.0,5734.0
1458,5.0,189454.0,"Теличкина, Валентина Ивановна",0.9979592561721802,Q4454223,Culture.Biography.Biography*,13310.510676909893,12.0,4558.0
1459,5.0,189454.0,"Теличкина, Валентина Ивановна",0.4610267877578736,Q4454223,History_and_Society.Military_and_warfare,13310.510676909893,12.0,4558.0
1460,5.0,189454.0,"Теличкина, Валентина Ивановна",0.2393593490123749,Q4454223,History_and_Society.Society,13310.510676909893,12.0,4558.0
1461,5.0,189454.0,"Теличкина, Валентина Ивановна",0.2227101624011993,Q4454223,History_and_Society.History,13310.510676909893,12.0,4558.0
1462,5.0,189454.0,"Теличкина, Валентина Ивановна",0.1732981950044632,Q4454223,Culture.Biography.Women,13310.510676909893,12.0,4558.0
1463,5.0,189454.0,"Теличкина, Валентина Ивановна",0.0,Q4454223,Geography.Regions.Europe.Eastern_Europe,13310.510676909893,12.0,4558.0
1464,5.0,189454.0,"Теличкина, Валентина Ивановна",0.0,Q4454223,Geography.Regions.Asia.North_Asia,13310.510676909893,12.0,4558.0
1465,5.0,189454.0,"Теличкина, Валентина Ивановна",0.0,Q4454223,Geography.Regions.Asia.Asia*,13310.510676909893,12.0,4558.0
1466,5.0,189454.0,"Теличкина, Валентина Ивановна",0.0,Q4454223,Geography.Regions.Europe.Europe*,13310.510676909893,12.0,4558.0
1467,2.0,189742.0,"Прыгунов, Лев Георгиевич",0.9965265989303588,Q4382654,Culture.Biography.Biography*,1601.0,5.0,2522.0
1468,2.0,189742.0,"Прыгунов, Лев Георгиевич",0.0,Q4382654,Geography.Regions.Asia.Asia*,1601.0,5.0,2522.0
1469,1.0,190629.0,"Шаповалов, Иван Николаевич",0.993317186832428,Q662871,Culture.Biography.Biography*,0.0,7.0,2511.0
1470,1.0,190629.0,"Шаповалов, Иван Николаевич",0.0,Q662871,Geography.Regions.Europe.Europe*,0.0,7.0,2511.0
1471,5.0,191909.0,Православный календарь,0.9362950325012208,Q1142865,Culture.Philosophy_and_religion,19121.0,18.0,4840.0
1472,5.0,191909.0,Православный календарь,0.2689514458179474,Q1142865,STEM.STEM*,19121.0,18.0,4840.0
1473,1.0,193339.0,"Видич, Неманья",0.9995657801628112,Q163564,Culture.Sports,0.0,9.0,2950.0
1474,1.0,193339.0,"Видич, Неманья",0.9992778301239014,Q163564,Culture.Biography.Biography*,0.0,9.0,2950.0
1475,1.0,193339.0,"Видич, Неманья",0.3775506913661957,Q163564,History_and_Society.Society,0.0,9.0,2950.0
1476,1.0,193339.0,"Видич, Неманья",0.09167657995224,Q163564,Geography.Regions.Europe.Europe*,0.0,9.0,2950.0
1477,1.0,193339.0,"Видич, Неманья",0.04574816131591797,Q163564,Geography.Regions.Europe.Southern_Europe,0.0,9.0,2950.0
1478,5.0,193553.0,"Юнгвальд-Хилькевич, Георгий Эмильевич",0.989681839942932,Q4534523,Culture.Biography.Biography*,18433.562833135093,12.0,3412.0
1479,5.0,193553.0,"Юнгвальд-Хилькевич, Георгий Эмильевич",0.4301573634147644,Q4534523,History_and_Society.Society,18433.562833135093,12.0,3412.0
1480,5.0,193553.0,"Юнгвальд-Хилькевич, Георгий Эмильевич",0.1824355274438858,Q4534523,History_and_Society.Military_and_warfare,18433.562833135093,12.0,3412.0
1481,5.0,193553.0,"Юнгвальд-Хилькевич, Георгий Эмильевич",0.0,Q4534523,Geography.Regions.Asia.Asia*,18433.562833135093,12.0,3412.0
1482,5.0,193553.0,"Юнгвальд-Хилькевич, Георгий Эмильевич",0.0,Q4534523,Geography.Regions.Asia.North_Asia,18433.562833135093,12.0,3412.0
1483,5.0,193553.0,"Юнгвальд-Хилькевич, Георгий Эмильевич",0.0,Q4534523,Geography.Regions.Europe.Europe*,18433.562833135093,12.0,3412.0
1484,5.0,193553.0,"Юнгвальд-Хилькевич, Георгий Эмильевич",0.0,Q4534523,Geography.Regions.Europe.Eastern_Europe,18433.562833135093,12.0,3412.0
1485,1.0,193962.0,"Сова, Андрей Корнеевич",0.9724247455596924,Q4426149,Culture.Biography.Biography*,0.0,12.0,1334.0
1486,1.0,193962.0,"Сова, Андрей Корнеевич",0.3557848632335663,Q4426149,History_and_Society.Military_and_warfare,0.0,12.0,1334.0
1487,1.0,193962.0,"Сова, Андрей Корнеевич",0.2069040536880493,Q4426149,Culture.Media.Media*,0.0,12.0,1334.0
1488,1.0,193962.0,"Сова, Андрей Корнеевич",0.1968362182378769,Q4426149,History_and_Society.Society,0.0,12.0,1334.0
1489,1.0,193962.0,"Сова, Андрей Корнеевич",0.06118653917312623,Q4426149,Geography.Regions.Europe.Eastern_Europe,0.0,12.0,1334.0
1490,1.0,193962.0,"Сова, Андрей Корнеевич",0.0,Q4426149,Geography.Regions.Asia.North_Asia,0.0,12.0,1334.0
1491,1.0,193962.0,"Сова, Андрей Корнеевич",0.0,Q4426149,Geography.Regions.Europe.Europe*,0.0,12.0,1334.0
1492,1.0,193962.0,"Сова, Андрей Корнеевич",0.0,Q4426149,Geography.Regions.Asia.Asia*,0.0,12.0,1334.0
1493,7.0,196523.0,Алексий I,0.9763205647468568,Q547702,Culture.Biography.Biography*,27993.00563187728,4.0,3155.0
1494,7.0,196523.0,Алексий I,0.3923468291759491,Q547702,History_and_Society.Society,27993.00563187728,4.0,3155.0
1495,7.0,196523.0,Алексий I,0.1520422399044037,Q547702,History_and_Society.Military_and_warfare,27993.00563187728,4.0,3155.0
1496,7.0,196523.0,Алексий I,0.14415885508060455,Q547702,Culture.Philosophy_and_religion,27993.00563187728,4.0,3155.0
1497,7.0,196523.0,Алексий I,0.053480433464050285,Q547702,Geography.Regions.Europe.Europe*,27993.00563187728,4.0,3155.0
1498,7.0,196523.0,Алексий I,0.0,Q547702,Geography.Regions.Europe.Eastern_Europe,27993.00563187728,4.0,3155.0
1499,7.0,196523.0,Алексий I,0.0,Q547702,Geography.Regions.Asia.Asia*,27993.00563187728,4.0,3155.0
1500,35.0,197262.0,Боромир,0.9825675487518309,Q219504,Culture.Literature,514.8711440493848,15.0,2656.0
1501,35.0,197262.0,Боромир,0.9381340146064758,Q219504,Culture.Media.Media*,514.8711440493848,15.0,2656.0
1502,35.0,197262.0,Боромир,0.839743971824646,Q219504,Culture.Media.Films,514.8711440493848,15.0,2656.0
1503,33.0,197308.0,Фарамир,0.9841036200523376,Q223468,Culture.Literature,269.263193098206,15.0,1873.0
1504,33.0,197308.0,Фарамир,0.946606695652008,Q223468,Culture.Media.Films,269.263193098206,15.0,1873.0
1505,33.0,197308.0,Фарамир,0.8670457601547241,Q223468,Culture.Media.Media*,269.263193098206,15.0,1873.0
1506,33.0,197869.0,Эовин,1.0000100135803225,Q716565,Culture.Literature,270.0629369111208,15.0,2211.0
1507,33.0,197869.0,Эовин,0.9931061863899232,Q716565,Culture.Media.Films,270.0629369111208,15.0,2211.0
1508,33.0,197869.0,Эовин,0.9399233460426332,Q716565,Culture.Media.Media*,270.0629369111208,15.0,2211.0
1509,33.0,197869.0,Эовин,0.287777841091156,Q716565,Culture.Media.Books,270.0629369111208,15.0,2211.0
1510,18.0,197874.0,Русская православная церковь заграницей,0.8740872144699097,Q912932,History_and_Society.Society,158611.42744728355,4.0,3481.0
1511,18.0,197874.0,Русская православная церковь заграницей,0.4455395638942719,Q912932,Culture.Philosophy_and_religion,158611.42744728355,4.0,3481.0
1512,18.0,197874.0,Русская православная церковь заграницей,0.11921291798353195,Q912932,History_and_Society.Politics_and_government,158611.42744728355,4.0,3481.0
1513,18.0,197874.0,Русская православная церковь заграницей,0.0,Q912932,Geography.Regions.Europe.Europe*,158611.42744728355,4.0,3481.0
1514,18.0,197874.0,Русская православная церковь заграницей,0.0,Q912932,Geography.Regions.Americas.North_America,158611.42744728355,4.0,3481.0
1515,5.0,198258.0,"Шпигель, Григорий Ойзерович",0.9777238368988036,Q4526429,Culture.Biography.Biography*,6894.940847160681,13.0,2152.0
1516,5.0,198258.0,"Шпигель, Григорий Ойзерович",0.1778208613395691,Q4526429,History_and_Society.Society,6894.940847160681,13.0,2152.0
1517,1.0,198448.0,Военно-медицинская академия имени С. М. Кирова,0.8634016513824463,Q1459393,History_and_Society.Society,0.0,25.0,3952.0
1518,1.0,198448.0,Военно-медицинская академия имени С. М. Кирова,0.7186043858528137,Q1459393,History_and_Society.Military_and_warfare,0.0,25.0,3952.0
1519,1.0,198448.0,Военно-медицинская академия имени С. М. Кирова,0.4378334879875183,Q1459393,Geography.Regions.Asia.North_Asia,0.0,25.0,3952.0
1520,1.0,198448.0,Военно-медицинская академия имени С. М. Кирова,0.4225146472454071,Q1459393,Geography.Regions.Europe.Europe*,0.0,25.0,3952.0
1521,1.0,198448.0,Военно-медицинская академия имени С. М. Кирова,0.4225146472454071,Q1459393,Geography.Regions.Asia.Asia*,0.0,25.0,3952.0
1522,1.0,198448.0,Военно-медицинская академия имени С. М. Кирова,0.41490885615348816,Q1459393,Geography.Regions.Europe.Eastern_Europe,0.0,25.0,3952.0
1523,1.0,198448.0,Военно-медицинская академия имени С. М. Кирова,0.1968362182378769,Q1459393,History_and_Society.Education,0.0,25.0,3952.0
1524,34.0,198599.0,Лориэн (лес),0.59267657995224,Q308659,Culture.Literature,595.9097268409316,15.0,1936.0
1525,34.0,198599.0,Лориэн (лес),0.1097157895565033,Q308659,Culture.Media.Media*,595.9097268409316,15.0,1936.0
1526,1.0,198946.0,"Бредун, Эдуард Александрович",0.9963027834892272,Q4096221,Culture.Biography.Biography*,0.0,7.0,2945.0
1527,1.0,198946.0,"Бредун, Эдуард Александрович",0.0,Q4096221,Geography.Regions.Europe.Europe*,0.0,7.0,2945.0
1528,1.0,198946.0,"Бредун, Эдуард Александрович",0.0,Q4096221,Geography.Regions.Europe.Eastern_Europe,0.0,7.0,2945.0
1529,1.0,199275.0,Сильвестр I,0.9949496984481812,Q47149,Culture.Biography.Biography*,0.0,20.0,1809.0
1530,1.0,199275.0,Сильвестр I,0.9732507467269896,Q47149,Culture.Philosophy_and_religion,0.0,20.0,1809.0
1531,1.0,199275.0,Сильвестр I,0.5544804334640503,Q47149,History_and_Society.History,0.0,20.0,1809.0
1532,1.0,199275.0,Сильвестр I,0.23006861114501956,Q47149,Geography.Regions.Europe.Europe*,0.0,20.0,1809.0
1533,1.0,199275.0,Сильвестр I,0.0,Q47149,Geography.Regions.Europe.Southern_Europe,0.0,20.0,1809.0
1534,2.0,199631.0,"Акопян, Амаяк Арутюнович",0.9919480085372924,Q4059737,Culture.Biography.Biography*,1373.2726737331736,7.0,3294.0
1535,2.0,199631.0,"Акопян, Амаяк Арутюнович",0.585111141204834,Q4059737,Culture.Performing_arts,1373.2726737331736,7.0,3294.0
1536,2.0,199631.0,"Акопян, Амаяк Арутюнович",0.4301573634147644,Q4059737,History_and_Society.Society,1373.2726737331736,7.0,3294.0
1537,38.0,199730.0,Гимли,0.994098961353302,Q206818,Culture.Literature,50032.194956984415,15.0,4248.0
1538,38.0,199730.0,Гимли,0.9836069941520692,Q206818,Culture.Media.Films,50032.194956984415,15.0,4248.0
1539,38.0,199730.0,Гимли,0.9579222798347472,Q206818,Culture.Media.Media*,50032.194956984415,15.0,4248.0
1540,38.0,199730.0,Гимли,0.11280541121959685,Q206818,Culture.Media.Books,50032.194956984415,15.0,4248.0
