,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
293365,Jérémy_Michalak,7,14.615385,255,42,47,12.118176,4.980157,293365,5,2,5925.158694083696
294558,King_Vidor,0,23.846153,193,77,88,6.744458,2.5102892,294558,13,5,8945.642998537009
294561,Guerre_américano-mexicaine,0,13.461538,193,77,88,-1.9626316,14.131031,294561,4,11,18834.462280816944
296228,Guy_Novès,15,23.846153,185,97,239,-2.317276,-8.806802,296228,13,8,483.9182751458904
299868,Maritie_et_Gilbert_Carpentier,0,14.615385,193,77,88,-20.723774,23.727753,299868,5,5,100754.37153208995
300903,Nicoletta,4,12.307693,235,94,0,10.234199,-15.18504,300903,3,1,1103.0
301035,Angie_Dickinson,0,13.461538,193,77,88,11.761217,4.088175,301035,4,5,17.886111111111116
301081,Tour_de_France_1997,8,18.076923,0,126,172,-23.211391,-18.719664,301081,8,10,269.6318181818182
305530,Daniel_Barenboim,4,10.0,235,94,0,-3.1264305,8.864382,305530,1,1,0.0
306444,Claude_Puel,1,10.0,0,164,49,-24.024754,-8.626567,306444,1,7,0.0
309044,Corynne_Charby,4,10.0,235,94,0,3.4893312,11.845354,309044,1,1,0.0
314415,Paul-Loup_Sulitzer,4,10.0,235,94,0,17.49587,-18.978945,314415,1,1,0.0
315576,Albert_Finney,0,15.769232,193,77,88,7.712459,-14.677062,315576,6,5,5800.3524600434785
315911,Frères_Taloche,10,13.461538,114,121,10,-6.6890297,6.95764,315911,4,15,4405.0
316445,"Peter_Pan_(film,_2003)",12,13.461538,0,134,74,14.4264145,21.960403,316445,4,3,6596.0
316538,Jules-Édouard_Moustic,14,10.0,60,163,0,-24.862833,-24.950218,316538,1,2,0.0
317576,Stadium_de_Toulouse,15,19.23077,185,97,239,-14.891558,-11.545249,317576,9,8,13115.96507936508
317584,Stade_Chaban-Delmas,15,22.692308,185,97,239,-24.01542,11.028891,317584,12,8,1700.4528138528322
318874,Alou_Diarra,16,12.307693,153,96,160,1.2268002,11.708883,318874,3,12,14161.0
319333,Pont-Saint-Esprit,8,10.0,0,126,172,13.827352,-3.333668,319333,1,7,0.0
320684,Saint-Lary-Soulan,8,11.153846,0,126,172,-22.075674,16.17093,320684,2,10,15.5
321689,Thomas_Andrews,1,14.615385,0,164,49,-19.444208,-5.9304085,321689,5,7,0.0
322504,Claudio_Chiappucci,8,15.769232,0,126,172,-3.8843224,17.827513,322504,6,10,0.0
325088,Bataille_de_Little_Bighorn,6,11.153846,152,129,0,-9.666387,-20.171913,325088,2,16,0.0
325281,Jacques_Laffite,17,10.0,54,124,233,0.49932763,16.549078,325281,1,6,0.0
332057,Tour_de_France_1994,8,21.538464,0,126,172,3.3657832,15.875251,332057,11,10,10619.454040403985
332618,Tour_de_France_1991,8,16.923077,0,126,172,-22.9211,9.444574,332618,7,10,0.3666666666666667
333100,Claude_Bertrand_(acteur),0,28.461538,193,77,88,9.105501,-4.0070314,333100,17,5,44103.34045546627
334273,Union_sportive_Orléans_Loiret_football,16,19.23077,153,96,160,-14.115745,-10.152823,334273,9,12,6330.149999999992
337855,Bruno_Julliard,8,10.0,0,126,172,19.505966,12.87958,337855,1,12,0.0
339380,Léopold_Ier_de_Lorraine,19,22.692308,235,44,170,4.90655,12.301291,339380,12,11,1131.0296368939864
339461,Korfbal,8,11.153846,0,126,172,19.452997,-15.408607,339461,2,10,7679.0
341866,Raiatea,7,14.615385,255,42,47,-23.01705,-15.986768,341866,5,14,185.42724614566637
344512,Les_Désastreuses_Aventures_des_orphelins_Baudelaire_(film),11,12.307693,175,95,13,14.58822,20.59668,344512,3,0,3262.773294199943
345067,Vincent_Vittoz,18,10.0,0,148,245,-24.733326,23.28141,345067,1,7,0.0
345278,Pierre_Groscolas,4,11.153846,235,94,0,11.201012,6.626285,345278,2,1,0.0
352309,Tempête_Lothar,17,10.0,54,124,233,-1.3506826,-7.0509033,352309,1,6,0.0
355833,Danièle_Thompson,14,19.23077,60,163,0,11.975702,-14.327027,355833,9,4,59983.12859727896
357066,Championnat_de_Norvège_de_football,16,11.153846,153,96,160,-17.990547,-18.555052,357066,2,12,0.0
358462,John_Landis,12,14.615385,0,134,74,-4.664392,12.446664,358462,5,5,21036.841621998927
359441,Ludwig_ou_le_Crépuscule_des_dieux,19,15.769232,235,44,170,24.8713,9.237384,359441,6,11,7693.5
364644,Suzy_Delair,15,12.307693,185,97,239,6.2026315,-14.055947,364644,3,8,61713.0
368162,Odon_Vallet,6,10.0,152,129,0,-11.685207,-19.93273,368162,1,16,0.0
368437,Linda_Fiorentino,11,11.153846,175,95,13,3.7008443,10.608643,368437,2,0,0.0
369723,Raúl_Juliá,11,10.0,175,95,13,3.7832127,-8.517012,369723,1,0,0.0
370755,Tosca,14,11.153846,60,163,0,-24.062511,-24.233383,370755,2,4,0.0
371282,Faut_pas_rêver,7,12.307693,255,42,47,-9.061217,-12.710979,371282,3,14,1102.9999999999989
377320,Laurent_Ournac,17,14.615385,54,124,233,-8.773838,-10.159999,377320,5,6,28581.91969545038
377391,Pierre_Goldman,3,10.0,0,134,135,-1.9126418,10.168059,377391,1,8,0.0
379274,Samantha_Mathis,11,11.153846,175,95,13,-20.502258,5.656941,379274,2,0,1103.0
384844,Taxi_2,10,14.615385,114,121,10,10.203537,21.338745,384844,5,15,0.0
385573,François_Feldman,4,11.153846,235,94,0,12.378052,-5.1580777,385573,2,1,395.35705786915906
386054,Votation,7,11.153846,255,42,47,-7.262157,-22.694342,386054,2,14,1103.0000000000002
388393,Victor_Victoria,0,10.0,193,77,88,-18.109324,-6.362176,388393,1,5,0.0
394166,Patrick_Fiori,4,16.923077,235,94,0,-7.8791766,5.1083364,394166,7,1,4931.563273499847
401204,Louise_Bourgeois_(plasticienne),4,10.0,235,94,0,2.413536,24.263899,401204,1,1,0.0
402382,Joe_Cole,1,10.0,0,164,49,4.78044,16.298687,402382,1,7,0.0
403146,Goldfinger,0,12.307693,193,77,88,2.4186497,4.9585085,403146,3,5,2205.0
406098,Mehdi_El_Glaoui,14,10.0,60,163,0,-15.199081,17.471865,406098,1,6,0.0
406513,Groupe_Latécoère,7,10.0,255,42,47,-4.6012006,13.946038,406513,1,14,0.0
408091,Emma_Sjöberg,10,14.615385,114,121,10,21.722414,-9.479958,408091,5,15,0.0
408501,André_Bouchet,4,11.153846,235,94,0,19.967566,-3.7329204,408501,2,1,4400.0
413583,"Vincent,_François,_Paul…_et_les_autres",19,10.0,235,44,170,19.76662,-21.21851,413583,1,11,0.0
415916,Théâtre_Mariinsky,0,14.615385,193,77,88,13.982147,14.749017,415916,5,4,3942.981411836615
416008,Isabelle_Mir,8,12.307693,0,126,172,-6.8860455,-8.722909,416008,3,10,368.16666666667743
416940,Annie_Famose,8,11.153846,0,126,172,22.366552,2.2185142,416940,2,10,0.0
417662,Michel_Guérard,17,10.0,54,124,233,-2.2036233,-23.4007,417662,1,6,0.0
422397,Robert_Iger,12,10.0,0,134,74,-18.40463,-18.21803,422397,1,3,0.0
422812,"Cléopâtre_(film,_1963)",0,13.461538,193,77,88,-0.91203594,-9.155904,422812,4,5,5110.130708289726
430597,Dominique_Wolton,16,10.0,153,96,160,12.980513,-12.707483,430597,1,12,0.0
433442,William_Holden,0,18.076923,193,77,88,3.271312,15.848355,433442,8,5,13416.693630343501
434667,Marie-Agnès_Gillot,4,16.923077,235,94,0,6.4550867,7.9784384,434667,7,1,10680.702072681252
439921,Charles-Alexandre_de_Lorraine,19,18.076923,235,44,170,18.276426,16.09578,439921,8,11,135.55766579267177
440915,Jennifer_Jones,19,10.0,235,44,170,-7.047494,2.3643465,440915,1,11,0.0
442727,Sylvie_Guillem,4,10.0,235,94,0,8.09225,-14.7063055,442727,1,1,0.0
444586,Tom_Novembre,3,11.153846,0,134,135,-24.08842,16.968533,444586,2,8,1103.0
446368,Giani_Esposito,4,12.307693,235,94,0,-24.127314,4.4108734,446368,3,1,1103.0
457097,Bernard_Farcy,10,18.076923,114,121,10,-23.566412,4.1295943,457097,8,15,10965.0
459172,Ergotisme,8,11.153846,0,126,172,24.01866,15.859374,459172,2,7,1103.0
459210,Blizzard_(météorologie),6,10.0,152,129,0,12.207193,-21.005507,459210,1,16,0.0
460254,Bing_Crosby,0,14.615385,193,77,88,13.561856,13.034582,460254,5,5,3321.8691655770604
462086,Géraldine_Pailhas,14,12.307693,60,163,0,-15.466184,5.546963,462086,3,4,15260.0
465741,"Peter_Pan_(film,_1953)",12,13.461538,0,134,74,22.912893,-6.4952993,465741,4,3,3306.0
466694,Claude_Bessy,4,14.615385,235,94,0,0.2439213,-16.387129,466694,5,1,6813.161928130634
468556,Molde_FK,16,11.153846,153,96,160,-3.28185,-19.511213,468556,2,12,0.0
468738,Ole_Gunnar_Solskjær,16,13.461538,153,96,160,19.347576,-6.564699,468738,4,12,2204.0
473793,Alfred_Nakache,3,13.461538,0,134,135,-16.393768,-17.620537,473793,4,8,10940.0
490615,Émile_Wandelmer,4,11.153846,235,94,0,13.129765,-1.3361866,490615,2,1,0.0
494625,Pragmatique_Sanction_(Autriche),19,18.076923,235,44,170,10.337613,-13.404624,494625,8,11,437.89829104080934
498751,Reginald_Owen,0,10.0,193,77,88,-2.7324018,1.9564724,498751,1,5,0.0
505223,"Guerre_et_Paix_(film,_1956)",0,25.0,193,77,88,-0.565806,10.815772,505223,14,5,13678.3648037545
509032,Vincent_Clerc,15,22.692308,185,97,239,17.844622,8.280527,509032,12,8,19629.49880119918
510762,"Les_Quatre_Filles_du_docteur_March_(film,_1994)",11,10.0,175,95,13,-17.543097,4.8721094,510762,1,0,0.0
513058,Gérard_Miller,7,15.769232,255,42,47,2.2406194,-14.221452,513058,6,2,7302.670087110722
519241,Jean-Claude_Casadesus,15,13.461538,185,97,239,1.2792919,-9.584379,519241,4,8,1103.0
519973,Pascal_Boniface,16,11.153846,153,96,160,6.3502336,-13.026392,519973,2,12,1103.0
521204,Paula_Hitler,19,12.307693,235,44,170,-6.82464,10.132458,521204,3,11,0.0
522091,Martin_Short,0,10.0,193,77,88,23.513441,24.759186,522091,1,13,0.0
522503,Phil_Hartman,0,11.153846,193,77,88,13.779343,-23.940067,522503,2,13,1103.0
523039,Georges_Kiejman,3,14.615385,0,134,135,0.2777487,10.579379,523039,5,8,6593.0
528459,Douchka_Esposito,4,12.307693,235,94,0,17.529526,-6.9687977,528459,3,1,4400.0
531532,Laure_Belleville,2,88.46154,0,168,183,14.821356,1.0183637,531532,69,9,45.05606090550754
531623,Mareva_Georges,2,91.92307,0,168,183,9.227721,-3.409661,531623,72,9,42103.95857899052
537772,Jocelyne_Béroard,4,10.0,235,94,0,-9.27,-8.233551,537772,1,1,0.0
542030,"Le_Grand_Restaurant_(film,_1966)",12,10.0,0,134,74,-11.895721,-8.495118,542030,1,5,0.0
542601,Frosinone,17,10.0,54,124,233,-21.377977,-3.2631361,542601,1,6,0.0
543884,Bob_Hoskins,0,14.615385,193,77,88,0.22075406,1.9964465,543884,5,5,3857.6524702998813
545068,Sophie_Favier,0,13.461538,193,77,88,-22.23258,-8.398027,545068,4,5,56734.99374667634
545210,Suzy_Solidor,15,10.0,185,97,239,3.9786532,-7.3263526,545210,1,8,0.0
545504,Claire_Guyot,11,16.923077,175,95,13,2.5657697,-6.026506,545504,7,0,9238.18727373763
547321,Pierre-Karl_Fabergé,0,12.307693,193,77,88,8.7119665,11.456266,547321,3,4,158.68982497486772
547532,Lucie_dos_Santos,6,15.769232,152,129,0,-17.031689,21.337547,547532,6,16,5785.6333333333505
553378,Dyan_Cannon,6,10.0,152,129,0,-11.82329,7.705597,553378,1,16,0.0
554717,James_Lovell,6,12.307693,152,129,0,-9.178864,4.0278025,554717,3,16,551.0
554956,Le_Plus_Grand_Cabaret_du_monde,10,10.0,114,121,10,-10.900618,9.106784,554956,1,15,0.0
555389,"Beethoven_(film,_1992)",0,16.923077,193,77,88,1.6736803,-24.455301,555389,7,13,6595.5
555700,Shirley_et_Dino,10,11.153846,114,121,10,-20.656937,17.533293,555700,2,15,1103.0
556103,Charles_Grodin,0,11.153846,193,77,88,-24.665018,-16.834656,556103,2,13,0.0
556110,Bonnie_Hunt,0,11.153846,193,77,88,-7.2118363,1.9869002,556110,2,13,0.0
556118,Christopher_Castile,0,12.307693,193,77,88,9.815616,16.392147,556118,3,13,0.0
556150,Sarah_Rose_Karr,0,12.307693,193,77,88,-5.9712315,-15.44361,556150,3,13,0.0
557892,George_de_Kent,0,10.0,193,77,88,10.289708,12.291146,557892,1,4,0.0
559179,Roberto_Succo,8,10.0,0,126,172,0.26055354,22.364857,559179,1,7,0.0
562207,Robert_Stevenson_(réalisateur),0,16.923077,193,77,88,22.581865,24.037542,562207,7,5,7156.349791964215
563277,Mado_Robin,17,11.153846,54,124,233,-22.015244,-23.766869,563277,2,2,1103.0
567915,Sophie-Charlotte_en_Bavière,19,18.076923,235,44,170,23.452276,6.040861,567915,8,11,703.1215202387048
568038,Maximilien_en_Bavière,19,20.384617,235,44,170,-16.839067,10.628137,568038,10,11,211.2052803501054
568053,Ludovica_de_Bavière,19,23.846153,235,44,170,-4.860455,-0.16752605,568053,13,11,2328.024462162262
568636,Sophie_de_Bavière,19,26.153847,235,44,170,-15.305946,-15.190042,568636,15,11,6059.004460794845
568648,Hélène_en_Bavière,19,16.923077,235,44,170,-23.93772,-9.966887,568648,7,11,44.85278637591003
569653,Hopman_Cup,17,12.307693,54,124,233,-18.609343,-18.224186,569653,3,6,3.033333333333333
569952,John_Gavin,0,12.307693,193,77,88,-1.4123206,13.069575,569952,3,5,1220.5796921678298
573678,Rita_Wilson,0,10.0,193,77,88,19.756674,-6.565857,573678,1,13,0.0
575124,Maximilien_Ier_de_Bavière_(roi),19,16.923077,235,44,170,1.3520116,19.299793,575124,7,11,2318.199878763869
576507,Marielle_Goitschel,8,13.461538,0,126,172,-16.268522,8.95421,576507,4,10,4748.666666666677
584749,Brides-les-Bains,8,12.307693,0,126,172,-1.0361316,-19.211931,584749,3,10,1849.3333333333283
591277,Le_Chat_potté,12,12.307693,0,134,74,10.751033,-6.448363,591277,3,3,0.0
592133,Jean-Bernard_Hebey,7,10.0,255,42,47,-21.194603,3.4887016,592133,1,2,0.0
597176,Léon_Werth,17,10.0,54,124,233,-12.075362,14.208365,597176,1,6,0.0
620386,Robert_Walker_(acteur),19,12.307693,235,44,170,9.76549,24.520227,620386,3,11,2205.0
620403,Gyula_Andrássy,19,14.615385,235,44,170,16.809586,15.492532,620403,5,11,8431.481037136567
621616,Exodus_1947,3,10.0,0,134,135,1.7684281,-24.605316,621616,1,8,0.0
622758,Paul_Hogan,0,10.0,193,77,88,1.505778,-24.226715,622758,1,5,0.0
625086,Teddy_Sheringham,16,12.307693,153,96,160,-3.3856752,-12.815861,625086,3,12,1103.0
626389,Ugo_Mola,15,27.307693,185,97,239,-9.528788,17.941807,626389,16,8,19653.741051297857
626644,Narodnaïa_Volia_(XIXe_siècle),0,13.461538,193,77,88,14.537884,6.4028687,626644,4,4,81.20043577148999
630497,Un_prince_à_New_York,12,14.615385,0,134,74,-14.608292,14.309944,630497,5,5,4406.0
631435,Belmondo,17,12.307693,54,124,233,-11.759656,19.909872,631435,3,6,0.0
633162,Elsa_Fayer,7,14.615385,255,42,47,-0.22261672,-8.005961,633162,5,2,2205.0
644288,Saut_à_ski_aux_Jeux_olympiques_de_1988,8,12.307693,0,126,172,16.861462,16.92501,644288,3,10,0.0
645645,Helmut_Berger,19,10.0,235,44,170,-23.050896,-21.32207,645645,1,11,0.0
645804,Famille_Casadesus,15,12.307693,185,97,239,-23.065077,-5.866718,645804,3,8,0.0
651281,Au_cœur_du_mensonge,14,10.0,60,163,0,13.693904,-9.246513,651281,1,0,0.0
652631,Sud_Radio_(France),15,16.923077,185,97,239,7.8190203,-10.40848,652631,7,8,53940.0
653121,Christopher_Thompson,14,14.615385,60,163,0,-9.998187,-20.736612,653121,5,4,16662.898727863
654626,Thomas_Lombard,15,10.0,185,97,239,-23.323727,-9.414485,654626,1,8,0.0
655921,Thierry_Mandon,6,11.153846,152,129,0,1.3395073,-10.711945,655921,2,16,1103.0
656649,Edmond_Dantès,12,11.153846,0,134,74,-4.1497655,0.019274129,656649,2,3,3303.0
657393,Kia_Motors,17,10.0,54,124,233,11.84407,17.318962,657393,1,6,0.0
657995,Ernst_Marischka,19,21.538464,235,44,170,16.02301,17.261065,657995,11,11,836.4036058930881
661345,Yannick_Nézet-Séguin,14,10.0,60,163,0,-23.125927,23.47037,661345,1,4,0.0
663434,Alexandre_de_La_Patellière,14,13.461538,60,163,0,-8.995927,-9.163529,663434,4,4,3303.5
663837,Gazogène,17,10.0,54,124,233,-4.1879497,5.6149006,663837,1,6,0.0
664569,Mahina,7,15.769232,255,42,47,24.697197,14.368228,664569,6,14,16.6548117386934
666256,Ed_Wynn,0,10.0,193,77,88,20.904922,17.005098,666256,1,5,0.0
669091,Roy_Hodgson,1,13.461538,0,164,49,11.317556,12.342397,669091,4,7,928.8735449555238
677451,La_Course_au_jouet,0,13.461538,193,77,88,-9.392037,-20.716757,677451,4,13,10963.0
682482,Barbouze,17,10.0,54,124,233,-16.971481,-10.216728,682482,1,6,0.0
683021,Michael_Carrick,16,11.153846,153,96,160,24.190434,-1.453495,683021,2,12,33.0
684213,Angela_Gheorghiu,14,11.153846,60,163,0,15.499626,-3.9622304,684213,2,4,0.0
690789,Berghof,19,13.461538,235,44,170,-7.9840236,-16.775188,690789,4,11,1.5
694193,Alain_Portes,9,14.615385,0,157,116,-21.781487,-24.97822,694193,5,18,138.86785714285713
695179,Randolph_Scott,0,10.0,193,77,88,-12.647082,2.8686147,695179,1,5,0.0
695715,George_Peppard,0,14.615385,193,77,88,-12.711954,-17.766188,695715,5,5,15252.459602616711
697921,Hôtel_de_Crillon,17,12.307693,54,124,233,-11.525095,-12.3161955,697921,3,6,3305.0
698157,Bernard-Pierre_Donnadieu,11,12.307693,175,95,13,-12.108314,-15.496223,698157,3,3,3305.0
704099,Patricia_Neal,0,12.307693,193,77,88,12.801286,-23.782738,704099,3,5,1103.0
713253,Debra_Messing,0,10.0,193,77,88,-19.604206,-0.19601697,713253,1,5,0.0
715515,Steve_Coogan,12,14.615385,0,134,74,-0.70433885,-8.2515135,715515,5,3,10.000000000000002
720160,Capitaine_Crochet,12,11.153846,0,134,74,11.126198,-8.985981,720160,2,3,0.0
723646,Manécanterie_des_Petits_Chanteurs_à_la_croix_de_bois,4,12.307693,235,94,0,22.969296,-1.8448479,723646,3,1,5499.0
730541,Stade_Marcel-Michelin,15,10.0,185,97,239,-5.1944323,1.7437361,730541,1,8,0.0
733083,La_Macarena,12,10.0,0,134,74,-8.420588,0.80871445,733083,1,3,0.0
736463,Philippe_Dumat,0,14.615385,193,77,88,20.716888,-8.756804,736463,5,5,43115.15104336797
736517,Magda_Schneider,19,16.923077,235,44,170,-1.9172918,-1.123958,736517,7,11,6588.166666666666
738637,Roddy_McDowall,0,12.307693,193,77,88,23.07026,23.398893,738637,3,5,8501.803216983937
742605,Gustav_Knuth,19,15.769232,235,44,170,9.900865,24.04361,742605,6,11,0.16666666666666666
750052,Miss_Belgique,7,23.846153,255,42,47,-17.62799,-3.577577,750052,13,9,2062.535669091131
751244,Shrek_le_troisième,12,12.307693,0,134,74,7.2088776,21.162666,751244,3,3,0.0
755132,Rip_Torn,11,15.769232,175,95,13,5.01921,14.389674,755132,6,0,17585.44423527393
755442,Famille_Dolgoroukov,0,13.461538,193,77,88,-17.67009,4.3187995,755442,4,4,79.7302687777659
756210,Bryan_Brown,12,12.307693,0,134,74,13.729726,-23.533873,756210,3,3,1685.9092617908402
759888,Faubourg_36,11,11.153846,175,95,13,-19.593145,-18.449636,759888,2,3,1103.0
759929,Ekaterina_Mikhaïlovna_Dolgoroukova,0,20.384617,193,77,88,-23.274637,12.129652,759929,10,4,1045.9013278546502
762665,Père_et_Maire,7,11.153846,255,42,47,-18.079473,-1.2683853,762665,2,2,2204.0
769699,François_Pirette,10,10.0,114,121,10,-16.147804,22.978285,769699,1,15,0.0
786334,Roberto_Benzi,17,10.0,54,124,233,19.476648,15.252366,786334,1,2,0.0
786715,Theo_Walcott,1,14.615385,0,164,49,-21.037018,-15.966271,786715,5,7,1930.1142395863876
790114,Timothy_Spall,0,13.461538,193,77,88,-19.380003,-18.390133,790114,4,5,6141.916731444744
806687,Amélie_Goudjo,9,16.923077,0,157,116,20.398232,-24.862116,806687,7,18,138.24166666666667
812510,James_Bowie,0,11.153846,193,77,88,0.30930823,-0.91124195,812510,2,5,0.0
814110,Épopée_de_Manas,7,10.0,255,42,47,-0.8761357,19.715616,814110,1,2,0.0
815743,Stade_de_la_Source,16,12.307693,153,96,160,22.846498,0.93122935,815743,3,12,354.31666666667803
820804,Karim_Ziani,16,15.769232,153,96,160,12.157661,8.679599,820804,6,12,11150.866666666581
823237,Maxence_Perrin,11,10.0,175,95,13,-16.39973,-5.3259144,823237,1,3,0.0
826337,Nouvelle_Vague_(groupe),7,11.153846,255,42,47,-1.8497814,-21.693806,826337,2,2,0.0
829939,Daphne_Zuniga,11,10.0,175,95,13,-14.669861,-14.864583,829939,1,0,0.0
836848,Richard_Chamberlain,12,13.461538,0,134,74,-13.386451,19.682293,836848,4,3,9745.59911826135
843354,Maxime_Médard,15,28.461538,185,97,239,22.708519,-14.2606535,843354,17,8,4617.794510898575
846215,Linda_Hunt,14,12.307693,60,163,0,-10.271028,-23.909725,846215,3,0,9730.771850881038
847936,Canon_de_Pachelbel,17,10.0,54,124,233,4.849069,13.854661,847936,1,2,0.0
849911,Pawnees,6,11.153846,152,129,0,-5.465355,0.53504604,849911,2,16,1103.0
850250,Philippe_Tesson,10,14.615385,114,121,10,15.251002,-12.553344,850250,5,15,12698.043571758666
852806,Mel_Ferrer,0,14.615385,193,77,88,-9.720385,3.3331745,852806,5,5,371.39271723251454
852814,Robert_Wolders,0,10.0,193,77,88,9.915259,19.16976,852814,1,5,0.0
853065,Les_Associés,12,10.0,0,134,74,-11.230615,19.538586,853065,1,3,0.0
855373,Trésor_national_(Japon),13,12.307693,253,0,107,-11.647604,6.6983056,855373,3,17,1100.9999999999995
855649,Paul_Belmondo_(pilote),17,12.307693,54,124,233,-20.322536,-10.57569,855649,3,6,0.0
856071,Il_était_une_fois_(groupe),4,11.153846,235,94,0,3.7460163,4.1196675,856071,2,1,1103.0
858954,Gaël_(prénom),2,10.0,0,168,183,-10.1376505,23.624725,858954,1,9,0.0
860608,Joan_Cusack,11,13.461538,175,95,13,-21.357035,13.4888,860608,4,0,9556.361026947445
861600,Palmarès_du_simple_messieurs_du_tournoi_de_Wimbledon,17,12.307693,54,124,233,-10.449402,-14.537702,861600,3,6,0.0
865437,Patrick_Wayne,0,14.615385,193,77,88,13.013997,-2.1584237,865437,5,5,5654.784951433918
865452,Linda_Cristal,0,11.153846,193,77,88,15.595631,-22.764288,865452,2,5,263.6929636669851
870891,Maxime_Mermoz,15,18.076923,185,97,239,-0.82634556,-2.6603444,870891,8,8,165.2647435897394
873608,Guy_Béart,14,11.153846,60,163,0,13.306318,-23.758741,873608,2,4,0.0
874673,Hubert_de_Givenchy,0,13.461538,193,77,88,-24.64904,4.3631635,874673,4,5,31676.456530682626
874949,Edwige_Lemoine,12,12.307693,0,134,74,5.510552,-8.424659,874949,3,3,10949.0
877959,Guilhem_Guirado,15,10.0,185,97,239,-5.1334205,8.315501,877959,1,8,0.0
878369,Tony_Goldwyn,0,11.153846,193,77,88,-7.6781144,-7.4204507,878369,2,5,3198.8015937677824
879577,Rusty_James,12,11.153846,0,134,74,16.60409,-7.3503013,879577,2,3,1103.0
880002,Liste_des_devises_de_villes,8,11.153846,0,126,172,-19.060677,-21.075829,880002,2,7,2204.0
881730,Miguel_Ferrer,14,11.153846,60,163,0,0.61715335,-0.6231681,881730,2,0,3862.2793370155623
882112,Les_Valeurs_de_la_famille_Addams,11,15.769232,175,95,13,-2.5587182,1.3238921,882112,6,0,3191.2156909528962
882696,Ray_Milland,0,11.153846,193,77,88,8.72598,7.2402606,882696,2,5,1214.426204343215
882709,Louis_Jourdan,12,11.153846,0,134,74,13.040726,24.605513,882709,2,3,2204.0
888540,Mark_Addy,0,10.0,193,77,88,15.521915,24.806505,888540,1,5,0.0
889180,Les_Parisiennes_(groupe),5,11.153846,0,160,220,2.9019325,-8.6062155,889180,2,9,0.0
889522,Catherine_Barma,7,16.923077,255,42,47,23.84223,-14.586009,889522,7,2,51197.627244589945
896799,Adagio_en_sol_mineur,17,10.0,54,124,233,0.4188902,-12.313859,896799,1,2,0.0
897611,Robert_Newton,0,11.153846,193,77,88,-0.91038394,-8.990251,897611,2,5,0.0
903938,Kasey_Rogers,19,10.0,235,44,170,10.99447,4.3573966,903938,1,11,0.0
907665,Jean-Charles_de_Castelbajac,7,12.307693,255,42,47,-19.421648,-23.069435,907665,3,2,188.73067774519387
909790,Brock_James,15,15.769232,185,97,239,-3.0732923,-8.882908,909790,6,8,0.95
911210,Rachid_Ferrache,4,10.0,235,94,0,14.964574,-24.007666,911210,1,1,0.0
911985,Kareen_Antonn,4,10.0,235,94,0,-11.463586,-15.07438,911985,1,1,0.0
912653,"Les_Cavaliers_(film,_1959)",0,13.461538,193,77,88,-5.578385,-1.0794448,912653,4,5,1032.622723827035
918019,José_Feliciano,4,11.153846,235,94,0,21.756956,-22.150131,918019,2,1,1103.0
918077,John_Amos,12,10.0,0,134,74,-12.125296,-8.270202,918077,1,5,0.0
928430,Liste_des_champions_de_tennis_vainqueurs_en_Grand_Chelem_en_simple,17,10.0,54,124,233,-22.930151,9.968031,928430,1,6,0.0
932832,Jérôme_Bellay,10,12.307693,114,121,10,-20.348015,13.952495,932832,3,15,3305.0
935877,GGL_Stadium,15,13.461538,185,97,239,-8.705011,0.8632091,935877,4,8,0.0
940149,Jacques_Charrier,4,10.0,235,94,0,-21.545765,-12.992419,940149,1,1,0.0
940170,Raymonda,0,12.307693,193,77,88,-23.49397,11.04457,940170,3,4,3152.8420200200976
941194,Kader_Belarbi,4,11.153846,235,94,0,0.18102305,10.4278555,941194,2,1,0.0
944965,Patricia_Barzyk,2,87.30769,0,168,183,-4.1777844,6.368328,944965,68,9,0.0
947646,Stephan_Lichtsteiner,17,10.0,54,124,233,2.9183462,24.185654,947646,1,6,0.0
951142,Michael_Spears,6,10.0,152,129,0,-5.6448016,4.4692287,951142,1,16,0.0
957968,Harold_Sakata,0,10.0,193,77,88,2.7566452,16.647182,957968,1,5,0.0
960424,Charlotte_de_Belgique,19,15.769232,235,44,170,7.466572,-12.796649,960424,6,11,11750.68163110601
961906,Didier_Ollé-Nicolle,16,13.461538,153,96,160,11.069983,-10.881983,961906,4,12,4.633333333333334
963061,Denise_Perrier,7,13.461538,255,42,47,16.11633,17.51385,963061,4,9,72.3799644166033
968162,Fédération_française_de_handball,9,23.846153,0,157,116,18.276083,6.635324,968162,13,18,21714.629761904762
968412,Alain_Belmondo,17,13.461538,54,124,233,8.217904,-2.8370235,968412,4,6,610.4866359208875
969112,Farley_Granger,19,11.153846,235,44,170,-0.7703021,4.141715,969112,2,11,3303.0
970071,Kehlsteinhaus,19,12.307693,235,44,170,3.7334876,-5.473207,970071,3,11,549.5
970782,Mickey_Rooney,12,18.076923,0,134,74,6.7852507,-21.000359,970782,8,3,23516.0973285075
975931,Brenda_Blethyn,0,10.0,193,77,88,-9.826504,-1.6391615,975931,1,5,0.0
983426,Marie_de_Hesse-Darmstadt,0,19.23077,193,77,88,19.972887,-21.17711,983426,9,4,5882.2769484999035
983465,Georges_Alexandrovitch_Yourievski,0,13.461538,193,77,88,-23.40362,-16.620367,983465,4,4,81.20043577148999
985046,Sabine_Paturel,4,12.307693,235,94,0,6.6873417,14.876492,985046,3,1,10337.140827520856
