,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
235731,Spider-Man_2,6,10.0,255,42,47,19.473917,1.7837918,235731,1,13,0.0
236369,Signal_Iduna_Park,18,10.0,193,77,88,9.983264,-9.878465,236369,1,3,0.0
236371,Stade_Roi_Baudouin,5,11.714286,235,44,170,24.693624,15.644372,236371,3,13,18756.795829665127
236877,Deep_Impact_(film),7,10.0,54,124,233,1.8013501,2.883458,236877,1,10,0.0
238402,Talweg,18,10.0,193,77,88,-1.7033094,4.259889,238402,1,3,0.0
238910,Jérôme_Seydoux,12,12.571428,60,163,0,-23.024975,-10.948612,238910,4,5,4029.0
239059,Richard_Gasquet,5,11.714286,235,44,170,6.7628937,2.3747997,239059,3,13,6705.5
239787,Stéphane_Le_Foll,1,11.714286,235,94,0,3.597891,-20.241179,239787,3,8,1345.0
239850,Comtat_Venaissin,1,12.571428,235,94,0,-6.674463,17.070436,239850,4,8,22439.87803744813
241197,Basile_Boli,14,14.285714,0,134,74,-10.013098,-1.85145,241197,6,4,5939.672472021597
241791,Anggun,11,13.428572,175,95,13,-15.75747,9.024752,241791,5,3,7094.676600367281
243316,Palais_de_Kensington,1,12.571428,235,94,0,16.057184,-2.23994,243316,4,8,0.0
244245,Langues_amérindiennes,4,10.857142,0,126,172,20.459084,-13.238345,244245,2,2,111775.25350444939
244428,Parti_démocratique_(Luxembourg),8,13.428572,153,96,160,11.130676,-20.067928,244428,5,7,648.5394573844704
245607,Socialistische_Partij_Anders,8,28.857143,153,96,160,-2.3847928,14.286813,245607,23,7,2417.993814469081
247009,Canular_du_monoxyde_de_dihydrogène,12,10.0,60,163,0,20.7042,1.2013575,247009,1,2,0.0
248239,Dimanche_des_Rameaux,1,11.714286,235,94,0,13.263807,-15.831418,248239,3,8,4437.441632657901
249308,Saint-Rémy-de-Provence,18,13.428572,193,77,88,-19.017553,-12.193779,249308,5,3,4405.574007279017
249951,Jamais_plus_jamais,16,31.428572,152,129,0,4.215683,0.30823243,249951,26,6,3328.7603705418255
249956,The_Chemical_Brothers,18,10.857142,193,77,88,-0.20984687,20.51504,249956,2,3,1345.0
250692,Yézidisme,18,15.142857,193,77,88,-22.4107,13.495645,250692,7,3,10509.285351473645
251480,Tom_Jones_(chanteur),7,13.428572,54,124,233,2.726261,-13.010705,251480,5,10,21146.585775053758
252730,Mouriès,18,13.428572,193,77,88,4.542895,11.955769,252730,5,3,4405.574007279017
253340,Parti_populaire_chrétien-social_(Luxembourg),8,12.571428,153,96,160,-19.90269,-5.7407985,253340,4,7,107.96566428002946
254199,Eygalières,18,13.428572,193,77,88,0.80016166,18.194918,254199,5,3,7580.3257049660515
254594,Viterbe,6,10.857142,255,42,47,-24.024382,8.024892,254594,2,8,23859.484207167676
255072,Mamadou_Niang,14,13.428572,0,134,74,11.077957,-16.582031,255072,5,4,18281.916993439332
255174,"Independence_Day_(film,_1996)",5,12.571428,235,44,170,-6.737704,4.28329,255174,4,5,2689.0
255435,Marama_Vahirua,14,10.0,0,134,74,-13.13912,-20.634212,255435,1,4,0.0
256688,Syndrome_de_détresse_respiratoire_aiguë,11,10.0,175,95,13,19.032465,-23.02804,256688,1,3,0.0
260558,Patriarcat_œcuménique_de_Constantinople,1,10.0,235,94,0,-7.2211275,-9.49983,260558,1,8,0.0
263198,François_Corbier,18,11.714286,193,77,88,-7.407067,-10.591615,263198,3,3,672.0000000000001
264152,Marinette_Pichon,7,10.857142,54,124,233,22.18848,0.5333445,264152,2,10,0.0
268206,Dany_Carrel,18,10.857142,193,77,88,4.6907954,5.692428,268206,2,3,79.01590375153009
270175,Joëlle_Milquet,8,14.285714,153,96,160,22.61557,16.072609,270175,6,7,9.324262521104625
270457,Laurette_Onkelinx,8,10.0,153,96,160,-7.964625,7.7074513,270457,1,7,0.0
270505,Maria_Goeppert-Mayer,15,14.285714,0,134,135,-22.007952,14.458334,270505,6,9,0.0
270950,"Va,_vis_et_deviens",18,10.0,193,77,88,-23.093037,-2.5076103,270950,1,3,0.0
272952,Venantino_Venantini,6,13.428572,255,42,47,22.871258,-14.221408,272952,5,13,25720.123294565656
272982,Le_Salaire_de_la_peur,18,12.571428,193,77,88,-18.484793,-18.90046,272982,4,3,2689.0
274637,Sac_de_Magdebourg,4,10.0,0,126,172,11.403657,-0.53263426,274637,1,2,0.0
276416,Les_Disparus_de_Saint-Agil_(film),18,11.714286,193,77,88,-4.3094707,-7.491184,276416,3,3,1619.6881845841797
276448,Rambo_3,11,14.285714,175,95,13,-4.9925146,-1.083261,276448,6,11,9693.391733282826
279719,Barry_Pepper,9,10.0,0,157,116,-1.1387706,4.7144985,279719,1,2,0.0
279802,Richard_Crenna,11,11.714286,175,95,13,22.919731,8.536142,279802,3,11,0.0
280715,Social-libéralisme,8,16.0,153,96,160,-11.802904,-12.825339,280715,8,7,4716.166262505227
283013,Le_Tambour_(film),18,13.428572,193,77,88,-11.477513,-14.40317,283013,5,3,15767.152023696604
283730,Maka_Kotto,17,15.142857,185,97,239,-5.507404,-16.63959,283730,7,0,11.752631637309849
284736,David_Niven,16,26.285715,152,129,0,-6.888728,-15.7607,284736,20,6,18074.41989019792
285688,David_Berkowitz,18,10.0,193,77,88,0.5000696,-16.417551,285688,1,1,0.0
288225,"Le_Train_(film,_1973)",0,16.857143,0,164,49,-6.615283,23.702253,288225,9,1,8884.406007117304
290077,Charles_Michel,8,21.142857,153,96,160,18.919598,-6.4925632,290077,14,7,3429.450474111488
290901,Anne_Baxter,18,13.428572,193,77,88,9.318571,21.01333,290901,5,3,13232.773627241382
299068,Michel_Jazy,7,10.0,54,124,233,17.066683,2.8936164,299068,1,10,0.0
299202,Michael_Collins_(astronaute),12,12.571428,60,163,0,-19.964636,-12.807459,299202,4,2,4038.298172606621
301386,Taillon_(circonscription_provinciale),19,88.0,0,168,183,-2.4072719,-1.5336995,301386,92,0,126.42806955174329
301860,Truman_Capote,16,10.0,152,129,0,11.733657,-10.909568,301860,1,6,0.0
301910,Henri_Pescarolo,2,10.857142,0,148,245,-0.9351932,-3.8968737,301910,2,16,51520.91773133631
305072,Aurélien_Wiik,1,11.714286,235,94,0,20.460825,-11.116356,305072,3,8,6709.0
306442,Échevin_(Belgique),8,16.857143,153,96,160,1.7389451,-14.187419,306442,9,7,445.05929973517624
306683,Bob_Geldof,7,11.714286,54,124,233,-15.997018,24.442871,306683,3,10,0.0
306886,Adrienne_Barbeau,9,10.0,0,157,116,18.303513,14.986861,306886,1,2,0.0
307733,Vahina_Giocante,1,10.0,235,94,0,12.119465,-1.3868606,307733,1,8,0.0
310006,Olivier_Dacourt,14,10.0,0,134,74,-7.1022243,-19.470072,310006,1,4,0.0
313762,Jean-Marc_Thibault,18,16.0,193,77,88,4.7050967,19.389109,313762,8,3,51848.70225707657
320756,Da_Vinci_Code_(film),12,15.142857,60,163,0,-7.395915,-20.841682,320756,7,5,54583.43621963336
320802,Liste_des_méchants_de_James_Bond,16,24.57143,152,129,0,9.152284,-1.8042729,320802,18,6,4063.9088624988294
323190,Alan_Shearer,7,10.857142,54,124,233,15.624768,-20.771471,323190,2,10,71.21572040072218
325281,Jacques_Laffite,2,13.428572,0,148,245,-21.108717,-21.596663,325281,5,16,66224.42824591394
325427,Barry_Nelson,16,12.571428,152,129,0,22.139126,14.893412,325427,4,6,0.0
327137,Banzaï_(film),6,11.714286,255,42,47,-14.316863,7.228398,327137,3,13,1424.249693554307
327292,Les_Sous-doués,6,10.0,255,42,47,23.745468,-19.966282,327292,1,13,0.0
327986,Vaccin_bilié_de_Calmette_et_Guérin,3,11.714286,0,160,220,-12.396488,4.889977,327986,3,12,1344.9999999999998
331515,Conques-sur-Orbiel,1,16.857143,235,94,0,-10.0141945,20.223223,331515,9,8,1129.7694437921216
332372,Pezens,1,13.428572,235,94,0,-18.364592,-22.78096,332372,5,8,0.95
332501,Villardonnel,1,10.857142,235,94,0,-6.0551825,-2.9508114,332501,2,8,0.4444444444444444
332514,Villegailhenc,1,15.142857,235,94,0,12.026633,18.608189,332514,7,8,115.84805397878114
332544,Villemoustaussou,1,14.285714,235,94,0,8.919791,-8.0734215,332544,6,8,0.7
336923,Meurs_un_autre_jour,16,32.285713,152,129,0,18.078367,17.712242,336923,27,6,37991.32563497851
342358,Aude,1,10.0,235,94,0,-5.479768,-10.889628,342358,1,8,0.0
342590,Mystique_(comics),11,10.857142,175,95,13,-6.3593445,20.687653,342590,2,11,0.0
343572,Aubeterre-sur-Dronne,1,11.714286,235,94,0,-14.903439,-19.896776,343572,3,8,11476.333650134826
344847,Alexandre_Desplat,4,10.857142,0,126,172,-2.673036,-3.67747,344847,2,2,0.0
349917,Missile_mer-sol_balistique_stratégique,6,10.0,255,42,47,20.130535,-6.467175,349917,1,13,0.0
351137,White_Hart_Lane,7,10.0,54,124,233,12.603832,-13.62121,351137,1,10,0.0
351434,Joseph_McCarthy,13,12.571428,253,0,107,-19.266735,-12.147994,351434,4,15,13362.0
351815,Sócrates,14,10.857142,0,134,74,-0.7585524,-12.481777,351815,2,4,0.0
352136,"À_tout_jamais,_une_histoire_de_Cendrillon",6,11.714286,255,42,47,-22.01407,20.838833,352136,3,13,19295.473731761278
354669,Ronald_Koeman,14,16.0,0,134,74,-16.69335,-23.450459,354669,8,4,9552.727719944012
355384,Mirmande,1,10.0,235,94,0,7.1088014,-3.1832304,355384,1,8,0.0
355677,Alan_Shepard,12,10.0,60,163,0,19.512121,23.77499,355677,1,2,0.0
356502,Soyouz_T-10-1,11,14.285714,175,95,13,-12.160706,-19.986416,356502,6,11,158.9479437229451
358159,Bataille_de_Towton,1,10.857142,235,94,0,1.6640625,-17.879705,358159,2,8,4138.00628028371
358806,Joseph_Meister,3,10.0,0,160,220,18.84898,16.520573,358806,1,12,0.0
365067,Patrick_Préjean,5,10.857142,235,44,170,3.7188985,4.550223,365067,2,5,1345.0
366016,Sean_Young,6,10.0,255,42,47,10.1875725,0.8733004,366016,1,13,0.0
367056,BCG,3,10.0,0,160,220,-5.1652083,4.154665,367056,1,12,0.0
367707,Bruno_Coquatrix,18,10.857142,193,77,88,-18.476112,21.082878,367707,2,3,0.0
367887,Frank_Darabont,9,15.142857,0,157,116,-19.673986,-20.678484,367887,7,2,17320.271750407835
368512,Jean-Jacques_Debout,18,11.714286,193,77,88,22.81746,6.6125717,368512,3,3,0.5
369569,Norma_(opéra),18,10.857142,193,77,88,23.879444,5.184823,369569,2,3,0.0
369619,FK_Partizan_Belgrade,7,15.142857,54,124,233,16.977821,3.6659796,369619,7,10,12011.723795403215
369679,Didier_Guillaume,1,11.714286,235,94,0,9.595775,1.5063617,369679,3,8,2688.0
370898,Chrono_des_Nations-Les_Herbiers-Vendée,10,11.714286,114,121,10,3.0966053,-0.70045865,370898,3,14,1366.1121212121202
375021,Deportivo_Alavés,7,10.857142,54,124,233,21.077421,22.067787,375021,2,10,1345.0
387471,Rousseau_(circonscription_provinciale),19,81.14286,0,168,183,-8.596272,16.903591,387471,84,0,28.468964106436864
389237,Claude_Buffet,18,11.714286,193,77,88,14.54969,-5.1684055,389237,3,1,1342.9999999999995
389856,Championnat_de_Serbie_de_football,7,12.571428,54,124,233,-20.550522,-11.403944,389856,4,10,5371.0
393192,Sainte-Anne-de-Bellevue,19,12.571428,0,168,183,-7.384244,12.142343,393192,4,0,23.98274135391354
401713,Marie-Victorin_(circonscription_provinciale),19,83.71429,0,168,183,0.21699296,-15.949862,401713,87,0,255.39183851566435
402342,Horst_Frank,6,10.0,255,42,47,4.9861035,-6.1476307,402342,1,13,0.0
404157,Hôtel_de_ville_de_Paris,14,10.857142,0,134,74,9.816095,-20.008257,404157,2,4,5368.0
406107,Championnat_de_Chypre_de_football,7,11.714286,54,124,233,17.100668,-23.628284,406107,3,10,942.0348573990574
406822,Didier_Flamand,0,12.571428,0,164,49,9.916944,-14.908317,406822,4,1,6027.666666666667
408018,Vladimir_Mikhaïlovitch_Komarov,11,11.714286,175,95,13,16.013414,6.215019,408018,3,11,158.9479437229451
412256,Louvre-Lens,14,10.0,0,134,74,-9.387943,10.060605,412256,1,4,0.0
418230,Superman_(film),11,10.857142,175,95,13,5.4227424,-15.489466,418230,2,11,1345.0
419836,Course_Morat-Fribourg,9,10.0,0,157,116,-17.45618,-7.198376,419836,1,2,0.0
420213,Cédric_Carrasso,14,10.857142,0,134,74,-8.001091,-23.378836,420213,2,4,8465.427530155774
423222,Football_Club_Copenhague,7,10.857142,54,124,233,10.692853,-1.8069547,423222,2,10,0.0
424241,Bruno_Putzulu,12,11.714286,60,163,0,1.9781202,0.22942798,424241,3,5,1345.0
424815,Les_Jeunes_Titans,4,14.285714,0,126,172,-0.6768248,10.67694,424815,6,2,0.0
428061,Roberto_Mancini,14,10.0,0,134,74,14.611825,-4.5028677,428061,1,4,0.0
429139,Grand_Prix_automobile_du_Japon,2,12.571428,0,148,245,20.905022,17.89484,429139,4,16,10640.0
433160,Anna_Kournikova,5,10.857142,235,44,170,-1.5704485,-9.41558,433160,2,13,1345.0
433565,Conseil_communal_(Belgique),8,16.857143,153,96,160,-1.7172829,-10.110227,433565,9,7,561.2052084342974
434133,Daniel_Craig,16,30.571428,152,129,0,16.440271,15.587603,434133,25,6,60029.700768200884
436329,Jacqueline_Boyer,11,10.0,175,95,13,-16.436703,20.291454,436329,1,3,0.0
439812,Charisma_Carpenter,11,10.857142,175,95,13,20.406971,-22.941856,439812,2,11,0.0
446696,Paul_Le_Person,0,12.571428,0,164,49,0.32103148,19.966198,446696,4,1,7339.0
451953,GRU_(Russie),11,10.857142,175,95,13,-13.012305,2.145944,451953,2,3,9582.04375723473
455986,Coup_de_foudre_à_Notting_Hill,18,10.0,193,77,88,-21.78438,10.275169,455986,1,3,0.0
459172,Ergotisme,5,10.857142,235,44,170,-20.792225,19.157127,459172,2,13,0.0
460706,Le_Passage_du_Rhin,18,10.857142,193,77,88,21.272673,15.323367,460706,2,3,0.0
460888,Mémorial,18,10.0,193,77,88,21.237913,-13.168293,460888,1,3,0.0
464178,Équipe_de_république_démocratique_du_Congo_de_football,14,16.0,0,134,74,-24.246552,18.62715,464178,8,4,20936.52657009183
464243,Équipe_du_Burkina_Faso_de_football,14,16.0,0,134,74,-17.576736,-3.4220335,464243,8,4,9839.553253819995
466830,Polaris_(missile_balistique),6,10.857142,255,42,47,12.855232,10.553159,466830,2,13,1345.0
467374,Grève_de_la_faim,18,10.0,193,77,88,-23.52167,1.611739,467374,1,1,0.0
469963,Roger_Boli,14,13.428572,0,134,74,-22.796175,2.9542584,469963,5,4,5899.180202608001
470642,Progressisme,13,12.571428,253,0,107,4.054624,5.7068663,470642,4,15,4029.5
474545,Ernst_Stavro_Blofeld,16,24.57143,152,129,0,-8.41468,-9.868736,474545,18,6,25374.394254208608
474601,SPECTRE,16,26.285715,152,129,0,9.955307,0.9125696,474601,20,6,212.42247880602247
476545,Liste_des_personnalités_des_Yvelines,18,11.714286,193,77,88,-7.3320613,22.888338,476545,3,3,0.5
477850,Masters_de_tennis_masculin,5,13.428572,235,44,170,2.3915703,-7.8171372,477850,5,13,14864.694759222275
478784,APOEL_Nicosie,7,17.714287,54,124,233,4.9030066,16.685581,478784,10,10,25378.261714044005
478791,Apollon_Limassol_Football_Club,7,14.285714,54,124,233,2.6386476,6.2263956,478791,6,10,4163.18690834327
482527,Jean-François_Balmer,6,10.857142,255,42,47,1.8771858,17.45656,482527,2,13,1345.0
485326,Tonton_David,18,10.0,193,77,88,12.755808,-8.7810955,485326,1,3,0.0
487954,Saint_Bruno,10,10.0,114,121,10,15.857641,15.947129,487954,1,14,0.0
490356,Équipe_du_Bénin_de_football,14,17.714287,0,134,74,-2.8071845,-13.140901,490356,10,4,11203.803692864783
491107,Équipe_de_République_centrafricaine_de_football,14,14.285714,0,134,74,-10.842672,23.757587,491107,6,4,223.39065538782444
494440,Coupe_des_clubs_champions_européens_1990-1991,7,11.714286,54,124,233,24.126057,-22.100658,494440,3,10,1345.0
497367,Championnat_du_monde_des_rallyes,2,12.571428,0,148,245,-22.025305,-9.569348,497367,4,16,6709.0
500317,Carla_Gugino,4,11.714286,0,126,172,0.19875129,20.084545,500317,3,2,2115.2325889716153
500481,Qarabağ_FK,7,13.428572,54,124,233,3.9423742,-20.945826,500481,5,10,10773.86344765622
505834,Didier_Varrod,5,10.0,235,44,170,14.164795,-3.7990942,505834,1,5,0.0
509510,John_Rambo_(film),11,13.428572,175,95,13,-8.915875,12.322759,509510,5,11,9618.515542806643
509533,"Marie-Antoinette_(film,_2006)",12,10.857142,60,163,0,13.945019,-18.218048,509533,2,5,320.91190476190474
510149,Complot_du_20_juillet_1944,16,10.0,152,129,0,9.583281,-24.888071,510149,1,6,0.0
513063,Limassol,7,10.857142,54,124,233,-6.793437,-2.486635,513063,2,10,942.0348573990574
515884,Borduas,19,75.14286,0,168,183,-6.6520915,0.8350557,515884,77,0,264.7705038930739
516326,Duduk,18,11.714286,193,77,88,-16.886211,-24.525518,516326,3,3,0.0
517116,Ungava,19,80.28571,0,168,183,-21.987131,-11.257591,517116,83,0,1.9861074539329653
520001,Latifa_Arfaoui,5,10.0,235,44,170,-7.7653193,3.2415514,520001,1,5,0.0
520580,Patriarche_de_Constantinople,1,10.857142,235,94,0,0.85795003,19.384035,520580,2,8,1345.0
521984,Kelsey_Grammer,18,10.0,193,77,88,-2.7243419,-1.4919809,521984,1,3,0.0
522106,Mary_Tyler_Moore,5,10.857142,235,44,170,-18.08941,-7.1778717,522106,2,5,20765.393558997806
526081,Béatrice_Picard,6,10.0,255,42,47,-15.527229,16.542774,526081,1,13,0.0
540274,Cyrille_Guimard,10,11.714286,114,121,10,15.926276,2.7814636,540274,3,14,0.4166666666666667
540466,Leos_Carax,4,10.0,0,126,172,-21.05435,-19.773441,540466,1,2,0.0
542158,Jacques_Laurin,17,10.0,185,97,239,-12.015543,18.331665,542158,1,12,0.0
543276,Réacteur_à_eau_pressurisée,5,10.0,235,44,170,-20.356468,8.128816,543276,1,5,0.0
543502,Emir_Kir,8,10.857142,153,96,160,-22.268528,17.194412,543502,2,7,0.0
543713,Gouvernement_du_Québec,17,17.714287,185,97,239,14.323593,-24.952208,543713,10,12,9673.880055572048
546015,Étienne_Chicot,12,12.571428,60,163,0,-2.6169367,8.652614,546015,4,5,13757.842983486253
546082,Elliott_Gould,18,10.0,193,77,88,-6.1352735,-1.6575655,546082,1,3,0.0
555322,Guy_Stéphan,14,10.0,0,134,74,-24.794641,5.0276713,555322,1,4,0.0
556471,Opération_Tonnerre,16,32.285713,152,129,0,-11.956966,-3.2855437,556471,27,6,20950.164170938304
556523,Permis_de_tuer,16,33.14286,152,129,0,16.783758,21.24309,556523,28,6,6497.740741640041
560801,FK_Astana,7,11.714286,54,124,233,-13.434827,-17.406115,560801,3,10,1390.8333333333335
566786,Single_(musique),18,20.285713,193,77,88,-20.363869,-24.8231,566786,13,3,7417.041028243313
566899,Robin_van_Persie,7,10.857142,54,124,233,-23.060246,4.2806745,566899,2,10,402.31586585960747
567430,Enzo_Enzo,18,10.857142,193,77,88,-19.844831,1.7937667,567430,2,3,6.166666666666666
570381,Antonio_Ferrara,9,11.714286,0,157,116,5.692687,-12.319694,570381,3,2,0.5
570585,Orlan,5,10.0,235,44,170,-12.091461,-20.545765,570585,1,5,0.0
570593,Parti_libéral_du_Canada,17,21.142857,185,97,239,-5.101971,8.42861,570593,14,12,2544.0230694908328
573694,Frances_Fisher,6,10.0,255,42,47,-17.438574,1.552435,573694,1,13,0.0
576821,Marilyn_Horne,18,11.714286,193,77,88,23.597988,16.765469,576821,3,3,5368.0
579158,Olivier_Rolin,0,10.857142,0,164,49,4.3012624,17.417013,579158,2,1,2688.0
580478,Frères_Hornec,9,12.571428,0,157,116,6.9196796,-14.01882,580478,4,2,2.333333333333333
581167,Parmalat,10,10.0,114,121,10,-0.8320278,-22.328669,581167,1,14,0.0
583316,Siège_de_La_Rochelle_(1627-1628),4,10.0,0,126,172,0.13504057,-13.809315,583316,1,2,0.0
584503,Michael_Hutchence,7,11.714286,54,124,233,15.769479,-14.284043,584503,3,10,0.0
587699,Charles_Sirois,17,10.0,185,97,239,-2.2494326,-8.000346,587699,1,12,0.0
590083,Montserrat_Caballé,18,12.571428,193,77,88,-16.094028,-2.4420917,590083,4,3,2689.0
590696,Judd_Hirsch,5,10.0,235,44,170,10.329099,-21.56397,590696,1,5,0.0
590760,Abaya,18,10.0,193,77,88,12.867317,18.24442,590760,1,3,0.0
592546,Delta_II,11,14.285714,175,95,13,-9.4992,11.816516,592546,6,11,6379.225999822961
592686,Gouvernement_majoritaire,17,18.571428,185,97,239,11.2958765,14.915995,592686,11,0,21.247848051722237
592727,Robert_Bourassa,17,26.285715,185,97,239,-9.235376,-17.125908,592727,20,0,19047.0182477394
600208,Richard_Plantagenêt,1,10.857142,235,94,0,-21.264442,8.043035,600208,2,8,4633.311220949827
601548,Mouvement_Nation,8,22.857143,153,96,160,19.554537,1.4174066,601548,16,7,78.92209732207657
604255,Antonio_Cassano,14,10.0,0,134,74,1.414741,23.370407,604255,1,4,0.0
605112,Élite,0,10.0,0,164,49,11.410277,1.5973822,605112,1,1,0.0
608063,Pierre_Vaneck,0,13.428572,0,164,49,-12.80064,11.913798,608063,5,1,26049.398117011806
609960,Margaret_Smith_Court,5,13.428572,235,44,170,22.209402,17.92836,609960,5,13,1359.1666666666672
614806,Roberval_(circonscription_provinciale),19,85.42857,0,168,183,-6.9361954,-6.697295,614806,89,0,86.80284604725294
616979,Des_gens_sans_importance,18,13.428572,193,77,88,7.116385,-4.0678067,616979,5,3,1384.0833333333335
617158,Michel_Robin,0,10.857142,0,164,49,6.255977,-13.172345,617158,2,1,2688.0
627800,Chico_Bouchikhi,18,10.0,193,77,88,9.729775,-3.7027135,627800,1,3,0.0
635409,Jean-Yves_Lafesse,12,10.0,60,163,0,15.325995,-2.305924,635409,1,2,0.0
635588,Louisiane_(Nouvelle-France),4,11.714286,0,126,172,-23.346546,-19.382393,635588,3,2,2689.0
635916,Affaire_VA-OM,14,10.0,0,134,74,23.108946,-18.55491,635916,1,4,0.0
640533,Robert_Gall_(parolier),18,11.714286,193,77,88,14.277862,14.794959,640533,3,3,370.0191495018732
644460,Henri_Attal,0,10.857142,0,164,49,12.538191,6.578185,644460,2,1,0.0
647098,Jérémy_Roy,10,15.142857,114,121,10,10.415935,-9.548325,647098,7,14,4270.760101010013
647456,Óscar_Romero,1,11.714286,235,94,0,-14.999006,0.09644959,647456,3,8,3551.1718348027384
648003,Ararat_(film),18,11.714286,193,77,88,-2.1320946,-21.67558,648003,3,3,484.40582138665405
652511,Bobby_Riggs,5,12.571428,235,44,170,13.637225,10.741867,652511,4,13,7430.717133377444
652726,Arthur_Jugnot,6,10.857142,255,42,47,-15.888064,-20.036646,652726,2,13,0.0
653013,Les_Fantômes_du_chapelier_(film),18,12.571428,193,77,88,8.052262,-18.100292,653013,4,3,4616.096872509508
654324,Georges_Guétary,18,12.571428,193,77,88,17.844065,11.03385,654324,4,3,0.8333333333333333
657197,Avocat_général_(France),18,10.857142,193,77,88,15.553822,-13.947657,657197,2,1,4602.3807877122645
660277,Mannix,18,11.714286,193,77,88,-2.0977159,5.54113,660277,3,3,11107.749547740716
663312,Q_(James_Bond),16,29.714287,152,129,0,6.9962897,23.822624,663312,24,6,344.2170713577675
664331,Raven_(comics),4,15.142857,0,126,172,21.125206,13.803517,664331,7,2,0.16666666666666666
664722,François_Leclerc_du_Tremblay,4,11.714286,0,126,172,9.47738,24.190767,664722,3,2,1346.5
666447,Article_33_de_la_Charte_canadienne_des_droits_et_libertés,17,10.0,185,97,239,2.0738864,23.307026,666447,1,0,0.0
667736,René-Lévesque_(circonscription_provinciale),19,84.57143,0,168,183,-2.84821,-23.292656,667736,88,0,57.21423281502061
673074,Marcia_Moretto,1,10.0,235,94,0,-9.879491,8.040252,673074,1,8,0.0
683465,Zara_Phillips,1,13.428572,235,94,0,-21.191254,9.5858345,683465,5,8,0.0
686964,Les_Compagnons_de_la_chanson,18,19.428572,193,77,88,4.9441595,-9.598657,686964,12,3,3780.5681278665493
693483,Waco_(Texas),12,10.857142,60,163,0,10.260523,-19.046522,693483,2,2,0.0
693528,Le_Sixième_Jour,18,10.857142,193,77,88,15.768713,-10.300657,693528,2,3,1344.9999999999995
696721,René_Auberjonois,18,10.857142,193,77,88,-13.302946,-4.331091,696721,2,3,0.0
696727,David_Caruso,18,11.714286,193,77,88,-2.995177,-19.567768,696727,3,3,8045.0
697849,Champlain_(circonscription_provinciale),19,85.42857,0,168,183,1.9435997,-15.130222,697849,89,0,215.29579564312888
699322,Tsilla_Chelton,12,11.714286,60,163,0,-24.388502,-19.002733,699322,3,5,5368.0
702742,Catherine_Laborde,6,10.857142,255,42,47,-15.388092,-23.776525,702742,2,13,2688.0
704201,Françoise_Arnoul,18,12.571428,193,77,88,-23.85349,-4.5217695,704201,4,3,3436.1482998885176
715026,Chantal_Hébert,17,10.857142,185,97,239,13.3456,-16.70778,715026,2,12,0.0
715436,Élections_générales_québécoises_de_1966,19,54.57143,0,168,183,-21.600334,-3.5123885,715436,53,0,8231.822021896209
715452,Élections_générales_québécoises_de_1970,19,37.428574,0,168,183,-18.198904,-23.955513,715452,33,0,470.9405626089702
716771,Élections_générales_québécoises_de_1973,19,62.285717,0,168,183,21.48282,24.275578,716771,62,0,935.8270363610112
716804,Élections_générales_québécoises_de_1976,19,62.285717,0,168,183,-9.747572,-5.3787694,716804,62,0,874.3686499238485
719073,Discographie_de_Jacques_Brel,12,12.571428,60,163,0,-9.225974,-3.8853972,719073,4,2,0.0
720198,Élections_générales_québécoises_de_1981,19,74.28571,0,168,183,9.872632,14.612203,720198,76,0,1265.4844919387997
720211,Élections_générales_québécoises_de_1985,19,75.14286,0,168,183,5.8193583,15.175438,720211,77,0,1266.8158912204303
720231,Élections_générales_québécoises_de_1989,19,81.14286,0,168,183,18.41108,24.463375,720231,84,0,1657.0316193617832
720264,Élections_générales_québécoises_de_1994,19,90.57143,0,168,183,-2.697537,-16.095377,720264,95,0,2401.3363464694357
720273,Élections_générales_québécoises_de_1998,19,89.71429,0,168,183,12.300786,-7.5932207,720273,94,0,977.3894873111952
720292,Élections_générales_québécoises_de_2003,19,94.0,0,168,183,-8.286238,24.462616,720292,99,0,1244.0825501700872
721673,Tribunal_de_Paris,14,10.0,0,134,74,-20.082504,-18.841894,721673,1,4,0.0
732686,Peter_Phillips,1,14.285714,235,94,0,-3.7247343,10.9575615,732686,6,8,15.19999999999999
735131,Bourgmestre_(Belgique),8,24.57143,153,96,160,8.099897,2.70592,735131,18,7,3844.802224960234
737254,La_Vie_en_rose,18,14.285714,193,77,88,10.186361,-5.6168537,737254,6,3,4559.043257876492
738607,Roberto_Alagna,18,10.0,193,77,88,-7.5671973,4.2803106,738607,1,3,0.0
742162,Thibaud_Vaneck,0,10.0,0,164,49,17.000885,-14.027312,742162,1,1,0.0
742659,Eddie_Constantine,18,12.571428,193,77,88,9.216271,-24.338968,742659,4,3,2.8166666666666664
746595,Marcel_Azzola,12,10.0,60,163,0,-21.41966,17.23801,746595,1,2,0.0
748461,Akhaltsikhé,18,10.857142,193,77,88,3.893714,-19.486221,748461,2,3,0.0
751238,Claude_Lombard,18,10.0,193,77,88,-7.8111515,2.8450403,751238,1,3,0.0
751249,Olivier_Maingain,8,11.714286,153,96,160,-8.495084,-2.080088,751249,3,7,0.0
755370,Jacques_Chancel,18,10.857142,193,77,88,-8.960032,-12.267021,755370,2,3,723.3184571364112
760576,Christine_Citti,12,10.0,60,163,0,5.8056827,8.602688,760576,1,5,0.0
763558,Jean-Lesage_(circonscription_provinciale),19,78.57143,0,168,183,5.437711,3.229797,763558,81,0,1038.413350875752
