,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
217130,Équipe de Saint-Marin de football,14,14.285714,0,134,74,14.926021,9.957866,217130,6,4,9506.5996154916,Q185350
217410,Herbert Léonard,18,10.0,193,77,88,-10.780748,-4.441498,217410,1,3,0.0,Q3133481
217769,Hervé Vilard,18,14.285714,193,77,88,-19.09552,-3.8652284,217769,6,3,129631.98011858243,Q2403441
218873,Jacques Balutin,9,10.857142,0,157,116,-19.994366,17.797554,218873,2,2,0.0,Q29878
219426,Dromaeosauridae,9,10.0,0,157,116,18.36351,-6.6012588,219426,1,2,0.0,Q130995
220232,Bob Denard,16,12.571428,152,129,0,24.927729,-2.24212,220232,4,6,2016.5,Q437248
222127,Marie-Noëlle Lienemann,10,11.714286,114,121,10,-0.3895532,-11.999461,222127,3,14,2689.0,Q461454
223223,Liste des véhicules de James Bond,16,24.57143,152,129,0,-2.66242,-7.631028,223223,18,6,130.1618882395158,Q2720232
224751,Dick Grayson,4,15.142857,0,126,172,-10.940773,14.98416,224751,7,2,0.16666666666666666,Q660051
225214,Copa Libertadores,18,10.857142,193,77,88,10.042702,22.165716,225214,2,3,4029.0,Q184795
225241,Coupe intercontinentale,18,10.857142,193,77,88,-11.649731,-10.381546,225241,2,3,2688.0,Q182473
228983,Clemenceau (porte-avions),5,11.714286,235,44,170,-16.780699,-2.5293431,228983,3,5,672.0,Q187622
229000,Foch (porte-avions),5,11.714286,235,44,170,16.909376,-2.9253683,229000,3,5,672.0,Q2080143
230077,Béatification,1,11.714286,235,94,0,-4.597664,-6.9870286,230077,3,8,8955.93019562108,Q51620
233042,Bruno le Chartreux,10,10.857142,114,121,10,-8.175906,5.237766,233042,2,14,1345.0000000000002,Q312314
233478,Alphonse Allais,5,10.0,235,44,170,-24.761312,-4.8102283,233478,1,5,0.0,Q371905
234096,Vincent Kompany,8,12.571428,153,96,160,-22.76022,-4.0668206,234096,4,7,7151.845519490872,Q201381
235034,Spetsnaz,11,10.857142,175,95,13,23.73399,-15.747072,235034,2,3,9129.644715441436,Q277188
235731,Spider-Man 2,6,10.0,255,42,47,19.473917,1.7837918,235731,1,13,0.0,Q190145
236369,Signal Iduna Park,18,10.0,193,77,88,9.983264,-9.878465,236369,1,3,0.0,Q150928
236371,Stade Roi Baudouin,5,11.714286,235,44,170,24.693624,15.644372,236371,3,13,18756.795829665127,Q622671
236877,Deep Impact (film),7,10.0,54,124,233,1.8013501,2.883458,236877,1,10,0.0,Q49498
238402,Talweg,18,10.0,193,77,88,-1.7033094,4.259889,238402,1,3,0.0,Q944672
238910,Jérôme Seydoux,12,12.571428,60,163,0,-23.024975,-10.948612,238910,4,5,4029.0,Q3191061
239059,Richard Gasquet,5,11.714286,235,44,170,6.7628937,2.3747997,239059,3,13,6705.5,Q209436
239787,Stéphane Le Foll,1,11.714286,235,94,0,3.597891,-20.241179,239787,3,8,1345.0,Q960150
239850,Comtat Venaissin,1,12.571428,235,94,0,-6.674463,17.070436,239850,4,8,22439.87803744813,Q1122980
241197,Basile Boli,14,14.285714,0,134,74,-10.013098,-1.85145,241197,6,4,5939.672472021597,Q524390
241791,Anggun,11,13.428572,175,95,13,-15.75747,9.024752,241791,5,3,7094.676600367281,Q221310
243316,Palais de Kensington,1,12.571428,235,94,0,16.057184,-2.23994,243316,4,8,0.0,Q207385
244245,Langues amérindiennes,4,10.857142,0,126,172,20.459084,-13.238345,244245,2,2,111775.25350444939,Q51739
244428,Parti démocratique (Luxembourg),8,13.428572,153,96,160,11.130676,-20.067928,244428,5,7,648.5394573844704,Q1029792
245607,Socialistische Partij Anders,8,28.857143,153,96,160,-2.3847928,14.286813,245607,23,7,2417.993814469081,Q939354
247009,Canular du monoxyde de dihydrogène,12,10.0,60,163,0,20.7042,1.2013575,247009,1,2,0.0,Q20117
248239,Dimanche des Rameaux,1,11.714286,235,94,0,13.263807,-15.831418,248239,3,8,4437.441632657901,Q42236
249308,Saint-Rémy-de-Provence,18,13.428572,193,77,88,-19.017553,-12.193779,249308,5,3,4405.574007279017,Q221507
249951,Jamais plus jamais,16,31.428572,152,129,0,4.215683,0.30823243,249951,26,6,3328.7603705418255,Q180279
249956,The Chemical Brothers,18,10.857142,193,77,88,-0.20984687,20.51504,249956,2,3,1345.0,Q208507
250692,Yézidisme,18,15.142857,193,77,88,-22.4107,13.495645,250692,7,3,10509.285351473645,Q18670106
251480,Tom Jones (chanteur),7,13.428572,54,124,233,2.726261,-13.010705,251480,5,10,21146.585775053758,Q180850
252730,Mouriès,18,13.428572,193,77,88,4.542895,11.955769,252730,5,3,4405.574007279017,Q829392
253340,Parti populaire chrétien-social (Luxembourg),8,12.571428,153,96,160,-19.90269,-5.7407985,253340,4,7,107.96566428002946,Q1344670
254199,Eygalières,18,13.428572,193,77,88,0.80016166,18.194918,254199,5,3,7580.3257049660515,Q384239
254594,Viterbe,6,10.857142,255,42,47,-24.024382,8.024892,254594,2,8,23859.484207167676,Q13395
255072,Mamadou Niang,14,13.428572,0,134,74,11.077957,-16.582031,255072,5,4,18281.916993439332,Q342707
255174,"Independence Day (film, 1996)",5,12.571428,235,44,170,-6.737704,4.28329,255174,4,5,2689.0,Q105387
255435,Marama Vahirua,14,10.0,0,134,74,-13.13912,-20.634212,255435,1,4,0.0,Q518577
256688,Syndrome de détresse respiratoire aiguë,11,10.0,175,95,13,19.032465,-23.02804,256688,1,3,0.0,Q344873
260558,Patriarcat œcuménique de Constantinople,1,10.0,235,94,0,-7.2211275,-9.49983,260558,1,8,0.0,Q211004
263198,François Corbier,18,11.714286,193,77,88,-7.407067,-10.591615,263198,3,3,672.0000000000001,Q3084304
264152,Marinette Pichon,7,10.857142,54,124,233,22.18848,0.5333445,264152,2,10,0.0,Q273563
268206,Dany Carrel,18,10.857142,193,77,88,4.6907954,5.692428,268206,2,3,79.01590375153009,Q460823
270175,Joëlle Milquet,8,14.285714,153,96,160,22.61557,16.072609,270175,6,7,9.324262521104625,Q446756
270457,Laurette Onkelinx,8,10.0,153,96,160,-7.964625,7.7074513,270457,1,7,0.0,Q448224
270505,Maria Goeppert-Mayer,15,14.285714,0,134,135,-22.007952,14.458334,270505,6,9,0.0,Q57100
270950,"Va, vis et deviens",18,10.0,193,77,88,-23.093037,-2.5076103,270950,1,3,0.0,Q130271
272952,Venantino Venantini,6,13.428572,255,42,47,22.871258,-14.221408,272952,5,13,25720.123294565656,Q958262
272982,Le Salaire de la peur,18,12.571428,193,77,88,-18.484793,-18.90046,272982,4,3,2689.0,Q465773
274637,Sac de Magdebourg,4,10.0,0,126,172,11.403657,-0.53263426,274637,1,2,0.0,Q698045
276416,Les Disparus de Saint-Agil (film),18,11.714286,193,77,88,-4.3094707,-7.491184,276416,3,3,1619.6881845841797,Q1768133
276448,Rambo 3,11,14.285714,175,95,13,-4.9925146,-1.083261,276448,6,11,9693.391733282826,Q392355
279719,Barry Pepper,9,10.0,0,157,116,-1.1387706,4.7144985,279719,1,2,0.0,Q315604
279802,Richard Crenna,11,11.714286,175,95,13,22.919731,8.536142,279802,3,11,0.0,Q318607
280715,Social-libéralisme,8,16.0,153,96,160,-11.802904,-12.825339,280715,8,7,4716.166262505227,Q201712
283013,Le Tambour (film),18,13.428572,193,77,88,-11.477513,-14.40317,283013,5,3,15767.152023696604,Q313764
283730,Maka Kotto,17,15.142857,185,97,239,-5.507404,-16.63959,283730,7,0,11.752631637309849,Q3280630
284736,David Niven,16,26.285715,152,129,0,-6.888728,-15.7607,284736,20,6,18074.41989019792,Q181917
285688,David Berkowitz,18,10.0,193,77,88,0.5000696,-16.417551,285688,1,1,0.0,Q352717
288225,"Le Train (film, 1973)",0,16.857143,0,164,49,-6.615283,23.702253,288225,9,1,8884.406007117304,Q1394486
290077,Charles Michel,8,21.142857,153,96,160,18.919598,-6.4925632,290077,14,7,3429.450474111488,Q950958
290901,Anne Baxter,18,13.428572,193,77,88,9.318571,21.01333,290901,5,3,13232.773627241382,Q228906
299068,Michel Jazy,7,10.0,54,124,233,17.066683,2.8936164,299068,1,10,0.0,Q1385699
299202,Michael Collins (astronaute),12,12.571428,60,163,0,-19.964636,-12.807459,299202,4,2,4038.298172606621,Q104859
301386,Taillon (circonscription provinciale),19,88.0,0,168,183,-2.4072719,-1.5336995,301386,92,0,126.42806955174329,Q3514032
301860,Truman Capote,16,10.0,152,129,0,11.733657,-10.909568,301860,1,6,0.0,Q134180
301910,Henri Pescarolo,2,10.857142,0,148,245,-0.9351932,-3.8968737,301910,2,16,51520.91773133631,Q171593
305072,Aurélien Wiik,1,11.714286,235,94,0,20.460825,-11.116356,305072,3,8,6709.0,Q777528
306442,Échevin (Belgique),8,16.857143,153,96,160,1.7389451,-14.187419,306442,9,7,445.05929973517624,Q2403813
306683,Bob Geldof,7,11.714286,54,124,233,-15.997018,24.442871,306683,3,10,0.0,Q216608
306886,Adrienne Barbeau,9,10.0,0,157,116,18.303513,14.986861,306886,1,2,0.0,Q253561
307733,Vahina Giocante,1,10.0,235,94,0,12.119465,-1.3868606,307733,1,8,0.0,Q271955
310006,Olivier Dacourt,14,10.0,0,134,74,-7.1022243,-19.470072,310006,1,4,0.0,Q314879
313762,Jean-Marc Thibault,18,16.0,193,77,88,4.7050967,19.389109,313762,8,3,51848.70225707657,Q3167496
320756,Da Vinci Code (film),12,15.142857,60,163,0,-7.395915,-20.841682,320756,7,5,54583.43621963336,Q160560
320802,Liste des méchants de James Bond,16,24.57143,152,129,0,9.152284,-1.8042729,320802,18,6,4063.9088624988294,Q2331347
323190,Alan Shearer,7,10.857142,54,124,233,15.624768,-20.771471,323190,2,10,71.21572040072218,Q483583
325281,Jacques Laffite,2,13.428572,0,148,245,-21.108717,-21.596663,325281,5,16,66224.42824591394,Q171434
325427,Barry Nelson,16,12.571428,152,129,0,22.139126,14.893412,325427,4,6,0.0,Q443790
327137,Banzaï (film),6,11.714286,255,42,47,-14.316863,7.228398,327137,3,13,1424.249693554307,Q1961742
327292,Les Sous-doués,6,10.0,255,42,47,23.745468,-19.966282,327292,1,13,0.0,Q383220
327986,Vaccin bilié de Calmette et Guérin,3,11.714286,0,160,220,-12.396488,4.889977,327986,3,12,1344.9999999999998,Q798309
331515,Conques-sur-Orbiel,1,16.857143,235,94,0,-10.0141945,20.223223,331515,9,8,1129.7694437921216,Q781871
332372,Pezens,1,13.428572,235,94,0,-18.364592,-22.78096,332372,5,8,0.95,Q199579
332501,Villardonnel,1,10.857142,235,94,0,-6.0551825,-2.9508114,332501,2,8,0.4444444444444444,Q192922
332514,Villegailhenc,1,15.142857,235,94,0,12.026633,18.608189,332514,7,8,115.84805397878114,Q193913
332544,Villemoustaussou,1,14.285714,235,94,0,8.919791,-8.0734215,332544,6,8,0.7,Q1082490
336923,Meurs un autre jour,16,32.285713,152,129,0,18.078367,17.712242,336923,27,6,37991.32563497851,Q30931
342358,Aude,1,10.0,235,94,0,-5.479768,-10.889628,342358,1,8,0.0,Q398835
342590,Mystique (comics),11,10.857142,175,95,13,-6.3593445,20.687653,342590,2,11,0.0,Q737236
343572,Aubeterre-sur-Dronne,1,11.714286,235,94,0,-14.903439,-19.896776,343572,3,8,11476.333650134826,Q635709
344847,Alexandre Desplat,4,10.857142,0,126,172,-2.673036,-3.67747,344847,2,2,0.0,Q313362
349917,Missile mer-sol balistique stratégique,6,10.0,255,42,47,20.130535,-6.467175,349917,1,13,0.0,Q1066330
351137,White Hart Lane,7,10.0,54,124,233,12.603832,-13.62121,351137,1,10,0.0,Q186425
351434,Joseph McCarthy,13,12.571428,253,0,107,-19.266735,-12.147994,351434,4,15,13362.0,Q189197
351815,Sócrates,14,10.857142,0,134,74,-0.7585524,-12.481777,351815,2,4,0.0,Q102331
352136,"À tout jamais, une histoire de Cendrillon",6,11.714286,255,42,47,-22.01407,20.838833,352136,3,13,19295.473731761278,Q619374
354669,Ronald Koeman,14,16.0,0,134,74,-16.69335,-23.450459,354669,8,4,9552.727719944012,Q192635
355384,Mirmande,1,10.0,235,94,0,7.1088014,-3.1832304,355384,1,8,0.0,Q682769
355677,Alan Shepard,12,10.0,60,163,0,19.512121,23.77499,355677,1,2,0.0,Q174979
356502,Soyouz T-10-1,11,14.285714,175,95,13,-12.160706,-19.986416,356502,6,11,158.9479437229451,Q847047
358159,Bataille de Towton,1,10.857142,235,94,0,1.6640625,-17.879705,358159,2,8,4138.00628028371,Q634629
358806,Joseph Meister,3,10.0,0,160,220,18.84898,16.520573,358806,1,12,0.0,Q497072
365067,Patrick Préjean,5,10.857142,235,44,170,3.7188985,4.550223,365067,2,5,1345.0,Q934371
366016,Sean Young,6,10.0,255,42,47,10.1875725,0.8733004,366016,1,13,0.0,Q230736
367056,BCG,3,10.0,0,160,220,-5.1652083,4.154665,367056,1,12,0.0,Q296969
367707,Bruno Coquatrix,18,10.857142,193,77,88,-18.476112,21.082878,367707,2,3,0.0,Q2661519
367887,Frank Darabont,9,15.142857,0,157,116,-19.673986,-20.678484,367887,7,2,17320.271750407835,Q295445
368512,Jean-Jacques Debout,18,11.714286,193,77,88,22.81746,6.6125717,368512,3,3,0.5,Q1542877
369569,Norma (opéra),18,10.857142,193,77,88,23.879444,5.184823,369569,2,3,0.0,Q320353
369619,FK Partizan Belgrade,7,15.142857,54,124,233,16.977821,3.6659796,369619,7,10,12011.723795403215,Q188656
369679,Didier Guillaume,1,11.714286,235,94,0,9.595775,1.5063617,369679,3,8,2688.0,Q3027038
370898,Chrono des Nations-Les Herbiers-Vendée,10,11.714286,114,121,10,3.0966053,-0.70045865,370898,3,14,1366.1121212121202,Q1088157
375021,Deportivo Alavés,7,10.857142,54,124,233,21.077421,22.067787,375021,2,10,1345.0,Q223620
387471,Rousseau (circonscription provinciale),19,81.14286,0,168,183,-8.596272,16.903591,387471,84,0,28.468964106436864,Q3443437
389237,Claude Buffet,18,11.714286,193,77,88,14.54969,-5.1684055,389237,3,1,1342.9999999999995,Q2977106
389856,Championnat de Serbie de football,7,12.571428,54,124,233,-20.550522,-11.403944,389856,4,10,5371.0,Q235307
393192,Sainte-Anne-de-Bellevue,19,12.571428,0,168,183,-7.384244,12.142343,393192,4,0,23.98274135391354,Q141500
401713,Marie-Victorin (circonscription provinciale),19,83.71429,0,168,183,0.21699296,-15.949862,401713,87,0,255.39183851566435,Q3292298
402342,Horst Frank,6,10.0,255,42,47,4.9861035,-6.1476307,402342,1,13,0.0,Q496339
404157,Hôtel de ville de Paris,14,10.857142,0,134,74,9.816095,-20.008257,404157,2,4,5368.0,Q640968
406107,Championnat de Chypre de football,7,11.714286,54,124,233,17.100668,-23.628284,406107,3,10,942.0348573990574,Q155965
406822,Didier Flamand,0,12.571428,0,164,49,9.916944,-14.908317,406822,4,1,6027.666666666667,Q1210548
408018,Vladimir Komarov,11,11.714286,175,95,13,16.013414,6.215019,408018,3,11,158.9479437229451,Q104865
412256,Louvre-Lens,14,10.0,0,134,74,-9.387943,10.060605,412256,1,4,0.0,Q405543
418230,Superman (film),11,10.857142,175,95,13,5.4227424,-15.489466,418230,2,11,1345.0,Q213053
419836,Course Morat-Fribourg,9,10.0,0,157,116,-17.45618,-7.198376,419836,1,2,0.0,Q680450
420213,Cédric Carrasso,14,10.857142,0,134,74,-8.001091,-23.378836,420213,2,4,8465.427530155774,Q1931
423222,Football Club Copenhague,7,10.857142,54,124,233,10.692853,-1.8069547,423222,2,10,0.0,Q188430
424241,Bruno Putzulu,12,11.714286,60,163,0,1.9781202,0.22942798,424241,3,5,1345.0,Q967218
424815,Les Jeunes Titans,4,14.285714,0,126,172,-0.6768248,10.67694,424815,6,2,0.0,Q927354
428061,Roberto Mancini,14,10.0,0,134,74,14.611825,-4.5028677,428061,1,4,0.0,Q48330
429139,Grand Prix automobile du Japon,2,12.571428,0,148,245,20.905022,17.89484,429139,4,16,10640.0,Q8000
433160,Anna Kournikova,5,10.857142,235,44,170,-1.5704485,-9.41558,433160,2,13,1345.0,Q131120
433565,Conseil communal (Belgique),8,16.857143,153,96,160,-1.7172829,-10.110227,433565,9,7,561.2052084342974,Q2993684
434133,Daniel Craig,16,30.571428,152,129,0,16.440271,15.587603,434133,25,6,60029.700768200884,Q4547
436329,Jacqueline Boyer,11,10.0,175,95,13,-16.436703,20.291454,436329,1,3,0.0,Q230747
439812,Charisma Carpenter,11,10.857142,175,95,13,20.406971,-22.941856,439812,2,11,0.0,Q231622
446696,Paul Le Person,0,12.571428,0,164,49,0.32103148,19.966198,446696,4,1,7339.0,Q3371652
451953,GRU (Russie),11,10.857142,175,95,13,-13.012305,2.145944,451953,2,3,9582.04375723473,Q115782
455986,Coup de foudre à Notting Hill,18,10.0,193,77,88,-21.78438,10.275169,455986,1,3,0.0,Q200672
459172,Ergotisme,5,10.857142,235,44,170,-20.792225,19.157127,459172,2,13,0.0,Q955948
460706,Le Passage du Rhin,18,10.857142,193,77,88,21.272673,15.323367,460706,2,3,0.0,Q744482
460888,Mémorial,18,10.0,193,77,88,21.237913,-13.168293,460888,1,3,0.0,Q5003624
464178,Équipe de république démocratique du Congo de football,14,16.0,0,134,74,-24.246552,18.62715,464178,8,4,20936.52657009183,Q270080
464243,Équipe du Burkina Faso de football,14,16.0,0,134,74,-17.576736,-3.4220335,464243,8,4,9839.553253819995,Q44270
466830,Polaris (missile balistique),6,10.857142,255,42,47,12.855232,10.553159,466830,2,13,1345.0,Q859041
467374,Grève de la faim,18,10.0,193,77,88,-23.52167,1.611739,467374,1,1,0.0,Q191355
469963,Roger Boli,14,13.428572,0,134,74,-22.796175,2.9542584,469963,5,4,5899.180202608001,Q1339060
470642,Progressisme,13,12.571428,253,0,107,4.054624,5.7068663,470642,4,15,4029.5,Q821102
474545,Ernst Stavro Blofeld,16,24.57143,152,129,0,-8.41468,-9.868736,474545,18,6,25374.394254208608,Q1104987
474601,SPECTRE,16,26.285715,152,129,0,9.955307,0.9125696,474601,20,6,212.42247880602247,Q2069518
476545,Liste des personnalités des Yvelines,18,11.714286,193,77,88,-7.3320613,22.888338,476545,3,3,0.5,Q3253105
477850,Masters de tennis masculin,5,13.428572,235,44,170,2.3915703,-7.8171372,477850,5,13,14864.694759222275,Q270907
478784,APOEL Nicosie,7,17.714287,54,124,233,4.9030066,16.685581,478784,10,10,25378.261714044005,Q131378
478791,Apollon Limassol Football Club,7,14.285714,54,124,233,2.6386476,6.2263956,478791,6,10,4163.18690834327,Q428047
482527,Jean-François Balmer,6,10.857142,255,42,47,1.8771858,17.45656,482527,2,13,1345.0,Q3165444
485326,Tonton David,18,10.0,193,77,88,12.755808,-8.7810955,485326,1,3,0.0,Q323220
487954,Saint Bruno,10,10.0,114,121,10,15.857641,15.947129,487954,1,14,0.0,Q3463700
490356,Équipe du Bénin de football,14,17.714287,0,134,74,-2.8071845,-13.140901,490356,10,4,11203.803692864783,Q239535
491107,Équipe de République centrafricaine de football,14,14.285714,0,134,74,-10.842672,23.757587,491107,6,4,223.39065538782444,Q189948
494440,Coupe des clubs champions européens 1990-1991,7,11.714286,54,124,233,24.126057,-22.100658,494440,3,10,1345.0,Q118823
497367,Championnat du monde des rallyes,2,12.571428,0,148,245,-22.025305,-9.569348,497367,4,16,6709.0,Q7852
500317,Carla Gugino,4,11.714286,0,126,172,0.19875129,20.084545,500317,3,2,2115.2325889716153,Q228871
500481,Qarabağ FK,7,13.428572,54,124,233,3.9423742,-20.945826,500481,5,10,10773.86344765622,Q723476
505834,Didier Varrod,5,10.0,235,44,170,14.164795,-3.7990942,505834,1,5,0.0,Q3027213
509510,John Rambo (film),11,13.428572,175,95,13,-8.915875,12.322759,509510,5,11,9618.515542806643,Q159870
509533,"Marie-Antoinette (film, 2006)",12,10.857142,60,163,0,13.945019,-18.218048,509533,2,5,320.91190476190474,Q829695
510149,Complot du 20 juillet 1944,16,10.0,152,129,0,9.583281,-24.888071,510149,1,6,0.0,Q105570
513063,Limassol,7,10.857142,54,124,233,-6.793437,-2.486635,513063,2,10,942.0348573990574,Q185632
515884,Borduas,19,75.14286,0,168,183,-6.6520915,0.8350557,515884,77,0,264.7705038930739,Q2910794
516326,Duduk,18,11.714286,193,77,88,-16.886211,-24.525518,516326,3,3,0.0,Q737917
517116,Ungava,19,80.28571,0,168,183,-21.987131,-11.257591,517116,83,0,1.9861074539329653,Q3549908
520001,Latifa Arfaoui,5,10.0,235,44,170,-7.7653193,3.2415514,520001,1,5,0.0,Q1395632
520580,Patriarche de Constantinople,1,10.857142,235,94,0,0.85795003,19.384035,520580,2,8,1345.0,Q60719
521984,Kelsey Grammer,18,10.0,193,77,88,-2.7243419,-1.4919809,521984,1,3,0.0,Q196560
522106,Mary Tyler Moore,5,10.857142,235,44,170,-18.08941,-7.1778717,522106,2,5,20765.393558997806,Q41342
526081,Béatrice Picard,6,10.0,255,42,47,-15.527229,16.542774,526081,1,13,0.0,Q2929476
540274,Cyrille Guimard,10,11.714286,114,121,10,15.926276,2.7814636,540274,3,14,0.4166666666666667,Q932120
540466,Leos Carax,4,10.0,0,126,172,-21.05435,-19.773441,540466,1,2,0.0,Q737693
542158,Jacques Laurin,17,10.0,185,97,239,-12.015543,18.331665,542158,1,12,0.0,Q3159273
543276,Réacteur à eau pressurisée,5,10.0,235,44,170,-20.356468,8.128816,543276,1,5,0.0,Q377968
543502,Emir Kir,8,10.857142,153,96,160,-22.268528,17.194412,543502,2,7,0.0,Q1151266
543713,Gouvernement du Québec,17,17.714287,185,97,239,14.323593,-24.952208,543713,10,12,9673.880055572048,Q3112634
546015,Étienne Chicot,12,12.571428,60,163,0,-2.6169367,8.652614,546015,4,5,13757.842983486253,Q289524
546082,Elliott Gould,18,10.0,193,77,88,-6.1352735,-1.6575655,546082,1,3,0.0,Q314805
555322,Guy Stéphan,14,10.0,0,134,74,-24.794641,5.0276713,555322,1,4,0.0,Q780292
556471,Opération Tonnerre,16,32.285713,152,129,0,-11.956966,-3.2855437,556471,27,6,20950.164170938304,Q107724
556523,Permis de tuer,16,33.14286,152,129,0,16.783758,21.24309,556523,28,6,6497.740741640041,Q309086
560801,FK Astana,7,11.714286,54,124,233,-13.434827,-17.406115,560801,3,10,1390.8333333333335,Q779698
566786,Single (musique),18,20.285713,193,77,88,-20.363869,-24.8231,566786,13,3,7417.041028243313,Q134556
566899,Robin van Persie,7,10.857142,54,124,233,-23.060246,4.2806745,566899,2,10,402.31586585960747,Q2339
567430,Enzo Enzo,18,10.857142,193,77,88,-19.844831,1.7937667,567430,2,3,6.166666666666666,Q3055538
570381,Antonio Ferrara,9,11.714286,0,157,116,5.692687,-12.319694,570381,3,2,0.5,Q2857280
570585,Orlan,5,10.0,235,44,170,-12.091461,-20.545765,570585,1,5,0.0,Q265732
570593,Parti libéral du Canada,17,21.142857,185,97,239,-5.101971,8.42861,570593,14,12,2544.0230694908328,Q138345
573694,Frances Fisher,6,10.0,255,42,47,-17.438574,1.552435,573694,1,13,0.0,Q35011
576821,Marilyn Horne,18,11.714286,193,77,88,23.597988,16.765469,576821,3,3,5368.0,Q186514
579158,Olivier Rolin,0,10.857142,0,164,49,4.3012624,17.417013,579158,2,1,2688.0,Q1238602
580478,Frères Hornec,9,12.571428,0,157,116,6.9196796,-14.01882,580478,4,2,2.333333333333333,Q3089431
581167,Parmalat,10,10.0,114,121,10,-0.8320278,-22.328669,581167,1,14,0.0,Q1432285
583316,Siège de La Rochelle (1627-1628),4,10.0,0,126,172,0.13504057,-13.809315,583316,1,2,0.0,Q815170
584503,Michael Hutchence,7,11.714286,54,124,233,15.769479,-14.284043,584503,3,10,0.0,Q331759
587699,Charles Sirois,17,10.0,185,97,239,-2.2494326,-8.000346,587699,1,12,0.0,Q2960237
590083,Montserrat Caballé,18,12.571428,193,77,88,-16.094028,-2.4420917,590083,4,3,2689.0,Q151435
590696,Judd Hirsch,5,10.0,235,44,170,10.329099,-21.56397,590696,1,5,0.0,Q365023
590760,Abaya,18,10.0,193,77,88,12.867317,18.24442,590760,1,3,0.0,Q305718
592546,Delta II,11,14.285714,175,95,13,-9.4992,11.816516,592546,6,11,6379.225999822961,Q49538
592686,Gouvernement majoritaire,17,18.571428,185,97,239,11.2958765,14.915995,592686,11,0,21.247848051722237,Q2455328
592727,Robert Bourassa,17,26.285715,185,97,239,-9.235376,-17.125908,592727,20,0,19047.0182477394,Q650980
600208,Richard Plantagenêt,1,10.857142,235,94,0,-21.264442,8.043035,600208,2,8,4633.311220949827,Q312137
601548,Mouvement Nation,8,22.857143,153,96,160,19.554537,1.4174066,601548,16,7,78.92209732207657,Q3326485
604255,Antonio Cassano,14,10.0,0,134,74,1.414741,23.370407,604255,1,4,0.0,Q180993
605112,Élite,0,10.0,0,164,49,11.410277,1.5973822,605112,1,1,0.0,Q192797
608063,Pierre Vaneck,0,13.428572,0,164,49,-12.80064,11.913798,608063,5,1,26049.398117011806,Q956942
609960,Margaret Smith Court,5,13.428572,235,44,170,22.209402,17.92836,609960,5,13,1359.1666666666672,Q202342
614806,Roberval (circonscription provinciale),19,85.42857,0,168,183,-6.9361954,-6.697295,614806,89,0,86.80284604725294,Q2381824
616979,Des gens sans importance,18,13.428572,193,77,88,7.116385,-4.0678067,616979,5,3,1384.0833333333335,Q3024115
617158,Michel Robin,0,10.857142,0,164,49,6.255977,-13.172345,617158,2,1,2688.0,Q3310736
627800,Chico Bouchikhi,18,10.0,193,77,88,9.729775,-3.7027135,627800,1,3,0.0,Q2634190
635409,Jean-Yves Lafesse,12,10.0,60,163,0,15.325995,-2.305924,635409,1,2,0.0,Q3170156
635588,Louisiane (Nouvelle-France),4,11.714286,0,126,172,-23.346546,-19.382393,635588,3,2,2689.0,Q658054
635916,Affaire VA-OM,14,10.0,0,134,74,23.108946,-18.55491,635916,1,4,0.0,Q7880263
640533,Robert Gall (parolier),18,11.714286,193,77,88,14.277862,14.794959,640533,3,3,370.0191495018732,Q3435185
644460,Henri Attal,0,10.857142,0,164,49,12.538191,6.578185,644460,2,1,0.0,Q3130587
647098,Jérémy Roy,10,15.142857,114,121,10,10.415935,-9.548325,647098,7,14,4270.760101010013,Q705331
647456,Óscar Romero,1,11.714286,235,94,0,-14.999006,0.09644959,647456,3,8,3551.1718348027384,Q293455
648003,Ararat (film),18,11.714286,193,77,88,-2.1320946,-21.67558,648003,3,3,484.40582138665405,Q626304
652511,Bobby Riggs,5,12.571428,235,44,170,13.637225,10.741867,652511,4,13,7430.717133377444,Q54539
652726,Arthur Jugnot,6,10.857142,255,42,47,-15.888064,-20.036646,652726,2,13,0.0,Q2865172
653013,Les Fantômes du chapelier (film),18,12.571428,193,77,88,8.052262,-18.100292,653013,4,3,4616.096872509508,Q1212357
654324,Georges Guétary,18,12.571428,193,77,88,17.844065,11.03385,654324,4,3,0.8333333333333333,Q1508954
657197,Avocat général (France),18,10.857142,193,77,88,15.553822,-13.947657,657197,2,1,4602.3807877122645,Q50152741
660277,Mannix,18,11.714286,193,77,88,-2.0977159,5.54113,660277,3,3,11107.749547740716,Q1247529
663312,Q (James Bond),16,29.714287,152,129,0,6.9962897,23.822624,663312,24,6,344.2170713577675,Q287297
664331,Raven (comics),4,15.142857,0,126,172,21.125206,13.803517,664331,7,2,0.16666666666666666,Q245928
664722,François Leclerc du Tremblay,4,11.714286,0,126,172,9.47738,24.190767,664722,3,2,1346.5,Q548497
666447,Article 33 de la Charte canadienne des droits et libertés,17,10.0,185,97,239,2.0738864,23.307026,666447,1,0,0.0,Q2865565
667736,René-Lévesque (circonscription provinciale),19,84.57143,0,168,183,-2.84821,-23.292656,667736,88,0,57.21423281502061,Q3425708
673074,Marcia Moretto,1,10.0,235,94,0,-9.879491,8.040252,673074,1,8,0.0,Q525535
683465,Zara Phillips,1,13.428572,235,94,0,-21.191254,9.5858345,683465,5,8,0.0,Q147663
