Id,Qid,topic,probability,page_title,wiki_db,Modularity Class,Label
57089013,Q55080214,Culture.Media.Television,0.97,American_Soul,enwiki,3.0,The Lion King Announcement
57089040,Q55080214,Culture.Media.Television,0.97,American_Soul,enwiki,3.0,The Lion King Announcement
54088,Q1749168,Culture.Literature,0.99,Harry_Palmer,enwiki,12.0,Bernardo Bertolucci death
54088,Q1749168,Culture.Media.Media*,0.91,Harry_Palmer,enwiki,12.0,Bernardo Bertolucci death
54088,Q1749168,Culture.Media.Books,0.58,Harry_Palmer,enwiki,12.0,Bernardo Bertolucci death
54088,Q1749168,Culture.Media.Films,0.52,Harry_Palmer,enwiki,12.0,Bernardo Bertolucci death
59015042,Q55735991,History_and_Society.Business_and_economics,0.91,Hyundai_Palisade,enwiki,11.0,Football
59015042,Q55735991,History_and_Society.Transportation,0.54,Hyundai_Palisade,enwiki,11.0,Football
25526560,Q459184,Geography.Regions.Europe.Western_Europe,1.0,Mario_Gavranović,enwiki,11.0,Football
25526560,Q459184,Geography.Regions.Europe.Europe*,1.0,Mario_Gavranović,enwiki,11.0,Football
25526560,Q459184,Culture.Sports,0.99,Mario_Gavranović,enwiki,11.0,Football
25526560,Q459184,Culture.Biography.Biography*,0.98,Mario_Gavranović,enwiki,11.0,Football
25526560,Q459184,Geography.Regions.Europe.Southern_Europe,0.54,Mario_Gavranović,enwiki,11.0,Football
38909788,Q16997674,Geography.Geographical,1.0,Jeffrey_Epstein_VI_Foundation,enwiki,9.0,Midterm US election
38909788,Q16997674,Geography.Regions.Americas.Central_America,0.98,Jeffrey_Epstein_VI_Foundation,enwiki,9.0,Midterm US election
118794,Q988159,Geography.Regions.Americas.North_America,1.0,"Southfield,_Michigan",enwiki,3.0,The Lion King Announcement
118794,Q988159,Geography.Geographical,0.99,"Southfield,_Michigan",enwiki,3.0,The Lion King Announcement
35027518,Q5522780,Culture.Biography.Biography*,0.99,Gareth_Anscombe,enwiki,0.0,Irish Rubgy Championship
35027518,Q5522780,Culture.Sports,0.96,Gareth_Anscombe,enwiki,0.0,Irish Rubgy Championship
35027518,Q5522780,Geography.Regions.Oceania,0.92,Gareth_Anscombe,enwiki,0.0,Irish Rubgy Championship
323392,Q2878974,STEM.Computing,1.0,Theoretical_computer_science,enwiki,8.0,Space missions
323392,Q2878974,STEM.STEM*,0.98,Theoretical_computer_science,enwiki,8.0,Space missions
18823582,Q587620,Culture.Sports,1.0,Cheikhou_Kouyaté,enwiki,11.0,Football
18823582,Q587620,Culture.Biography.Biography*,0.99,Cheikhou_Kouyaté,enwiki,11.0,Football
18823582,Q587620,Geography.Regions.Africa.Africa*,0.59,Cheikhou_Kouyaté,enwiki,11.0,Football
18332952,Q673702,Culture.Sports,1.0,Steven_Zuber,enwiki,11.0,Football
18332952,Q673702,Culture.Biography.Biography*,0.99,Steven_Zuber,enwiki,11.0,Football
18332952,Q673702,Geography.Regions.Europe.Western_Europe,0.98,Steven_Zuber,enwiki,11.0,Football
18332952,Q673702,Geography.Regions.Europe.Europe*,0.93,Steven_Zuber,enwiki,11.0,Football
1345866,Q222853,Geography.Regions.Asia.South_Asia,1.0,Middle_Andaman_Island,enwiki,7.0,Killing in Andaman Islands 
1345866,Q222853,Geography.Regions.Asia.Asia*,1.0,Middle_Andaman_Island,enwiki,7.0,Killing in Andaman Islands 
1345866,Q222853,Geography.Geographical,0.93,Middle_Andaman_Island,enwiki,7.0,Killing in Andaman Islands 
10986172,Q7831699,Culture.Biography.Biography*,1.0,Tracy_Brabin,enwiki,10.0,Victoria election (Autralia)
10986172,Q7831699,Geography.Regions.Europe.Northern_Europe,0.89,Tracy_Brabin,enwiki,10.0,Victoria election (Autralia)
10986172,Q7831699,Geography.Regions.Europe.Europe*,0.87,Tracy_Brabin,enwiki,10.0,Victoria election (Autralia)
10986172,Q7831699,History_and_Society.Politics_and_government,0.64,Tracy_Brabin,enwiki,10.0,Victoria election (Autralia)
38174410,Q4629699,Culture.Sports,1.0,2013_Notre_Dame_Fighting_Irish_football_team,enwiki,2.0,Canadian Football
11443906,Q16197077,Culture.Biography.Biography*,0.99,Sajjad_Gani_Lone,enwiki,6.0,Ukraine
1572178,Q1173334,Culture.Biography.Biography*,0.99,Dave_Schultz_(ice_hockey),enwiki,3.0,The Lion King Announcement
1572178,Q1173334,Culture.Sports,0.78,Dave_Schultz_(ice_hockey),enwiki,3.0,The Lion King Announcement
2672338,Q147896,Culture.Sports,1.0,Joseph_Yobo,enwiki,11.0,Football
2672338,Q147896,Culture.Biography.Biography*,0.99,Joseph_Yobo,enwiki,11.0,Football
2672338,Q147896,Geography.Regions.Africa.Africa*,0.82,Joseph_Yobo,enwiki,11.0,Football
14092400,Q1199445,Culture.Media.Films,1.0,Last_Train_from_Gun_Hill,enwiki,3.0,The Lion King Announcement
14092400,Q1199445,Culture.Media.Media*,1.0,Last_Train_from_Gun_Hill,enwiki,3.0,The Lion King Announcement
1238868,Q1349107,STEM.Biology,0.78,Geophagia,enwiki,10.0,Victoria election (Autralia)
1238868,Q1349107,STEM.STEM*,0.66,Geophagia,enwiki,10.0,Victoria election (Autralia)
8644256,Q1790292,Culture.Media.Films,0.92,National_Board_of_Review_Award_for_Best_Actor,enwiki,9.0,Midterm US election
8644256,Q1790292,Culture.Media.Media*,0.83,National_Board_of_Review_Award_for_Best_Actor,enwiki,9.0,Midterm US election
3477983,Q2383057,Culture.Sports,1.0,T_formation,enwiki,2.0,Canadian Football
928283,Q4915696,Geography.Regions.Americas.North_America,0.91,Birch_Wathen_Lenox_School,enwiki,9.0,Midterm US election
928283,Q4915696,History_and_Society.Education,0.81,Birch_Wathen_Lenox_School,enwiki,9.0,Midterm US election
2532071,Q2063684,Culture.Biography.Biography*,1.0,Vesta_Tilley,enwiki,7.0,Killing in Andaman Islands 
2532071,Q2063684,Geography.Regions.Europe.Northern_Europe,0.9,Vesta_Tilley,enwiki,7.0,Killing in Andaman Islands 
2532071,Q2063684,Geography.Regions.Europe.Europe*,0.84,Vesta_Tilley,enwiki,7.0,Killing in Andaman Islands 
2532071,Q2063684,Culture.Biography.Women,0.67,Vesta_Tilley,enwiki,7.0,Killing in Andaman Islands 
2532071,Q2063684,Culture.Media.Media*,0.54,Vesta_Tilley,enwiki,7.0,Killing in Andaman Islands 
773937,Q338861,Geography.Regions.Asia.Asia*,1.0,"Kanda,_Tokyo",enwiki,3.0,The Lion King Announcement
773937,Q338861,Geography.Regions.Asia.East_Asia,1.0,"Kanda,_Tokyo",enwiki,3.0,The Lion King Announcement
56467041,Q47528471,Culture.Biography.Biography*,0.99,Aphiwe_Dyantyi,enwiki,0.0,Irish Rubgy Championship
56467041,Q47528471,Culture.Sports,0.9,Aphiwe_Dyantyi,enwiki,0.0,Irish Rubgy Championship
56467041,Q47528471,Geography.Regions.Africa.Southern_Africa,0.89,Aphiwe_Dyantyi,enwiki,0.0,Irish Rubgy Championship
56467041,Q47528471,Geography.Regions.Africa.Africa*,0.87,Aphiwe_Dyantyi,enwiki,0.0,Irish Rubgy Championship
4196905,Q2225929,Culture.Media.Media*,0.99,The_Masque_of_the_Red_Death_(1964_film),enwiki,3.0,The Lion King Announcement
4196905,Q2225929,Culture.Media.Films,0.98,The_Masque_of_the_Red_Death_(1964_film),enwiki,3.0,The Lion King Announcement
43669223,Q5940681,Culture.Sports,1.0,"José_Izquierdo_(footballer,_born_1992)",enwiki,11.0,Football
43669223,Q5940681,Geography.Regions.Americas.South_America,0.99,"José_Izquierdo_(footballer,_born_1992)",enwiki,11.0,Football
43669223,Q5940681,Culture.Biography.Biography*,0.97,"José_Izquierdo_(footballer,_born_1992)",enwiki,11.0,Football
30130913,Q431419,Culture.Sports,1.0,Timm_Klose,enwiki,11.0,Football
30130913,Q431419,Culture.Biography.Biography*,1.0,Timm_Klose,enwiki,11.0,Football
30130913,Q431419,Geography.Regions.Europe.Western_Europe,0.99,Timm_Klose,enwiki,11.0,Football
30130913,Q431419,Geography.Regions.Europe.Europe*,0.99,Timm_Klose,enwiki,11.0,Football
2468403,Q76374,Culture.Biography.Biography*,0.99,Eva_Renzi,enwiki,12.0,Bernardo Bertolucci death
2468403,Q76374,Geography.Regions.Europe.Western_Europe,0.88,Eva_Renzi,enwiki,12.0,Bernardo Bertolucci death
2468403,Q76374,Geography.Regions.Europe.Europe*,0.79,Eva_Renzi,enwiki,12.0,Bernardo Bertolucci death
2468403,Q76374,Culture.Biography.Women,0.64,Eva_Renzi,enwiki,12.0,Bernardo Bertolucci death
21251479,Q3301762,Culture.Biography.Biography*,0.99,Thomas_Morstead,enwiki,2.0,Canadian Football
21251479,Q3301762,Culture.Sports,0.94,Thomas_Morstead,enwiki,2.0,Canadian Football
703501,Q505722,Culture.Biography.Biography*,1.0,Mike_Turner,enwiki,9.0,Midterm US election
703501,Q505722,History_and_Society.Politics_and_government,1.0,Mike_Turner,enwiki,9.0,Midterm US election
703501,Q505722,Geography.Regions.Americas.North_America,0.97,Mike_Turner,enwiki,9.0,Midterm US election
451227,Q537783,Culture.Sports,1.0,Paul_Mariner,enwiki,11.0,Football
451227,Q537783,Culture.Biography.Biography*,1.0,Paul_Mariner,enwiki,11.0,Football
451227,Q537783,Geography.Regions.Europe.Europe*,0.67,Paul_Mariner,enwiki,11.0,Football
399799,Q767472,Culture.Sports,0.98,Somersault,enwiki,11.0,Football
84841,Q1075734,Geography.Regions.Asia.Southeast_Asia,1.0,Choeung_Ek,enwiki,5.0,Cambodian Genocide Sentence
84841,Q1075734,Geography.Regions.Asia.Asia*,1.0,Choeung_Ek,enwiki,5.0,Cambodian Genocide Sentence
84841,Q1075734,Culture.Philosophy_and_religion,0.69,Choeung_Ek,enwiki,5.0,Cambodian Genocide Sentence
33645351,Q4630232,History_and_Society.Business_and_economics,0.99,2014_G20_Brisbane_summit,enwiki,6.0,Ukraine
33645351,Q4630232,History_and_Society.Politics_and_government,0.93,2014_G20_Brisbane_summit,enwiki,6.0,Ukraine
33645351,Q4630232,Geography.Regions.Oceania,0.9,2014_G20_Brisbane_summit,enwiki,6.0,Ukraine
882025,Q15522191,Culture.Biography.Biography*,0.99,J._Gordon_Edwards_(entomologist_and_mountaineer),enwiki,12.0,Bernardo Bertolucci death
882025,Q15522191,Geography.Regions.Americas.North_America,0.79,J._Gordon_Edwards_(entomologist_and_mountaineer),enwiki,12.0,Bernardo Bertolucci death
346783,Q6642662,Culture.Media.Television,1.0,List_of_television_stations_in_Alaska,enwiki,9.0,Midterm US election
346783,Q6642662,Culture.Media.Media*,1.0,List_of_television_stations_in_Alaska,enwiki,9.0,Midterm US election
2648856,Q1217369,Culture.Media.Media*,0.99,Jane_Eyre_(1943_film),enwiki,3.0,The Lion King Announcement
2648856,Q1217369,Culture.Media.Films,0.96,Jane_Eyre_(1943_film),enwiki,3.0,The Lion King Announcement
55089196,Q38204090,Culture.Sports,1.0,Feleipe_Franks,enwiki,2.0,Canadian Football
55089196,Q38204090,Culture.Biography.Biography*,0.99,Feleipe_Franks,enwiki,2.0,Canadian Football
55089196,Q38204090,Geography.Regions.Americas.North_America,0.64,Feleipe_Franks,enwiki,2.0,Canadian Football
217750,Q1134147,Culture.Media.Films,0.99,The_Whisperers,enwiki,9.0,Midterm US election
217750,Q1134147,Culture.Media.Media*,0.98,The_Whisperers,enwiki,9.0,Midterm US election
58596358,Q56809232,Culture.Biography.Biography*,0.99,Brandon_Clarke,enwiki,1.0,~~News Items~~ 
58596358,Q56809232,Culture.Sports,0.96,Brandon_Clarke,enwiki,1.0,~~News Items~~ 
55659846,Q42403974,Culture.Biography.Biography*,0.99,Khalil_Tate,enwiki,2.0,Canadian Football
55659846,Q42403974,Culture.Sports,0.97,Khalil_Tate,enwiki,2.0,Canadian Football
29823534,Q2163465,Culture.Biography.Biography*,1.0,Graeme_Shinnie,enwiki,11.0,Football
29823534,Q2163465,Culture.Sports,0.99,Graeme_Shinnie,enwiki,11.0,Football
54256282,Q30232942,Culture.Biography.Biography*,1.0,Gillian_Keegan,enwiki,10.0,Victoria election (Autralia)
54256282,Q30232942,Geography.Regions.Europe.Europe*,0.96,Gillian_Keegan,enwiki,10.0,Victoria election (Autralia)
54256282,Q30232942,Geography.Regions.Europe.Northern_Europe,0.94,Gillian_Keegan,enwiki,10.0,Victoria election (Autralia)
54256282,Q30232942,History_and_Society.Politics_and_government,0.87,Gillian_Keegan,enwiki,10.0,Victoria election (Autralia)
104936,Q52932,Culture.Biography.Biography*,0.98,Frederick_I_of_Sweden,enwiki,4.0,Viking (in England)*
104936,Q52932,Geography.Regions.Europe.Europe*,0.91,Frederick_I_of_Sweden,enwiki,4.0,Viking (in England)*
104936,Q52932,Geography.Regions.Europe.Northern_Europe,0.61,Frederick_I_of_Sweden,enwiki,4.0,Viking (in England)*
6688912,Q3359889,Culture.Sports,0.99,PSS_Sleman,enwiki,6.0,Ukraine
62980661,Q3359889,Culture.Sports,0.99,PSS_Sleman,enwiki,6.0,Ukraine
6688912,Q3359889,Geography.Regions.Asia.Southeast_Asia,0.99,PSS_Sleman,enwiki,6.0,Ukraine
62980661,Q3359889,Geography.Regions.Asia.Southeast_Asia,0.99,PSS_Sleman,enwiki,6.0,Ukraine
6688912,Q3359889,Geography.Regions.Asia.Asia*,0.98,PSS_Sleman,enwiki,6.0,Ukraine
62980661,Q3359889,Geography.Regions.Asia.Asia*,0.98,PSS_Sleman,enwiki,6.0,Ukraine
17993104,Q281097,Geography.Regions.Europe.Southern_Europe,1.0,Albanian_Declaration_of_Independence,enwiki,6.0,Ukraine
17993104,Q281097,Geography.Regions.Europe.Europe*,1.0,Albanian_Declaration_of_Independence,enwiki,6.0,Ukraine
129874,Q1816711,Geography.Regions.Americas.North_America,0.68,"Lordstown,_Ohio",enwiki,8.0,Space missions
51685052,Q26953132,Culture.Biography.Biography*,0.98,Chris_Willock,enwiki,6.0,Ukraine
51685052,Q26953132,Culture.Sports,0.97,Chris_Willock,enwiki,6.0,Ukraine
42632062,Q16949894,Culture.Sports,0.98,1983–84_York_City_F.C._season,enwiki,11.0,Football
4454920,Q159543,STEM.STEM*,1.0,Coccinella_septempunctata,enwiki,10.0,Victoria election (Autralia)
4454920,Q159543,STEM.Biology,0.99,Coccinella_septempunctata,enwiki,10.0,Victoria election (Autralia)
854430,Q263531,Culture.Biography.Biography*,0.98,Leonard_Hobhouse,enwiki,5.0,Cambodian Genocide Sentence
53453766,Q29447280,Culture.Biography.Biography*,0.98,Darrell_C._Scott,enwiki,9.0,Midterm US election
2336032,Q8003780,Culture.Biography.Biography*,1.0,Willi_Smith,enwiki,1.0,~~News Items~~ 
2336032,Q8003780,Geography.Regions.Americas.North_America,0.55,Willi_Smith,enwiki,1.0,~~News Items~~ 
53194554,Q28777627,Culture.Biography.Biography*,0.99,Gerald_Everett,enwiki,2.0,Canadian Football
53194554,Q28777627,Culture.Sports,0.9,Gerald_Everett,enwiki,2.0,Canadian Football
1227638,Q316717,Culture.Sports,1.0,Steve_Staunton,enwiki,11.0,Football
1227638,Q316717,Culture.Biography.Biography*,1.0,Steve_Staunton,enwiki,11.0,Football
1227638,Q316717,Geography.Regions.Europe.Europe*,0.97,Steve_Staunton,enwiki,11.0,Football
1227638,Q316717,Geography.Regions.Europe.Northern_Europe,0.96,Steve_Staunton,enwiki,11.0,Football
55922686,Q44114692,Culture.Media.Media*,0.96,22nd_Satellite_Awards,enwiki,9.0,Midterm US election
55922686,Q44114692,Culture.Media.Films,0.67,22nd_Satellite_Awards,enwiki,9.0,Midterm US election
10801132,Q5478167,Culture.Sports,0.99,Fran_McCaffery,enwiki,1.0,~~News Items~~ 
10801132,Q5478167,Culture.Biography.Biography*,0.98,Fran_McCaffery,enwiki,1.0,~~News Items~~ 
3488845,Q3181808,Culture.Biography.Biography*,1.0,John_Inverdale,enwiki,0.0,Irish Rubgy Championship
3488845,Q3181808,Culture.Media.Media*,0.93,John_Inverdale,enwiki,0.0,Irish Rubgy Championship
3488845,Q3181808,Geography.Regions.Europe.Northern_Europe,0.54,John_Inverdale,enwiki,0.0,Irish Rubgy Championship
61071,Q301649,Culture.Media.Films,0.98,Lady_for_a_Day,enwiki,3.0,The Lion King Announcement
61071,Q301649,Culture.Media.Media*,0.98,Lady_for_a_Day,enwiki,3.0,The Lion King Announcement
288121,Q456194,Culture.Sports,0.99,Sid_Luckman,enwiki,2.0,Canadian Football
288121,Q456194,Culture.Biography.Biography*,0.99,Sid_Luckman,enwiki,2.0,Canadian Football
288121,Q456194,Geography.Regions.Americas.North_America,0.95,Sid_Luckman,enwiki,2.0,Canadian Football
3538161,Q372470,Culture.Sports,1.0,Jonathan_de_Guzmán,enwiki,11.0,Football
3538161,Q372470,Culture.Biography.Biography*,0.99,Jonathan_de_Guzmán,enwiki,11.0,Football
3538161,Q372470,Geography.Regions.Europe.Europe*,0.54,Jonathan_de_Guzmán,enwiki,11.0,Football
36297225,Q8023559,Culture.Biography.Biography*,1.0,Wimpie_van_der_Walt,enwiki,0.0,Irish Rubgy Championship
36297225,Q8023559,Culture.Sports,0.83,Wimpie_van_der_Walt,enwiki,0.0,Irish Rubgy Championship
634847,Q991055,Geography.Regions.Europe.Europe*,1.0,Milford_Haven,enwiki,10.0,Victoria election (Autralia)
634847,Q991055,Geography.Regions.Europe.Northern_Europe,1.0,Milford_Haven,enwiki,10.0,Victoria election (Autralia)
59187109,Q60756110,Culture.Sports,0.77,AAF_QB_Draft,enwiki,2.0,Canadian Football
40352454,Q699127,Geography.Regions.Asia.East_Asia,1.0,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
39353443,Q699127,Geography.Regions.Asia.East_Asia,1.0,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
40352454,Q699127,Geography.Regions.Asia.Asia*,1.0,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
39353443,Q699127,Geography.Regions.Asia.Asia*,1.0,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
40352454,Q699127,History_and_Society.History,0.9,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
39353443,Q699127,History_and_Society.History,0.9,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
40352454,Q699127,History_and_Society.Military_and_warfare,0.64,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
39353443,Q699127,History_and_Society.Military_and_warfare,0.64,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
40352454,Q699127,Culture.Biography.Biography*,0.61,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
39353443,Q699127,Culture.Biography.Biography*,0.61,Ming_treasure_voyages,enwiki,10.0,Victoria election (Autralia)
2156009,Q1478121,Geography.Regions.Europe.Western_Europe,1.0,Football_in_Belgium,enwiki,11.0,Football
2156009,Q1478121,Geography.Regions.Europe.Europe*,0.97,Football_in_Belgium,enwiki,11.0,Football
2156009,Q1478121,Culture.Sports,0.85,Football_in_Belgium,enwiki,11.0,Football
11960355,Q5355175,History_and_Society.Politics_and_government,1.0,Electoral_district_of_Bulleen,enwiki,10.0,Victoria election (Autralia)
11960355,Q5355175,Geography.Regions.Oceania,1.0,Electoral_district_of_Bulleen,enwiki,10.0,Victoria election (Autralia)
2778507,Q5767365,Culture.Biography.Biography*,1.0,Stedman_Graham,enwiki,9.0,Midterm US election
2778507,Q5767365,Geography.Regions.Americas.North_America,0.99,Stedman_Graham,enwiki,9.0,Midterm US election
57137869,Q52765781,Culture.Biography.Biography*,0.98,"Moussa_Sylla_(footballer,_born_1999)",enwiki,11.0,Football
57137869,Q52765781,Culture.Sports,0.97,"Moussa_Sylla_(footballer,_born_1999)",enwiki,11.0,Football
1207823,Q623684,Geography.Regions.Europe.Eastern_Europe,0.87,Arabat_Spit,enwiki,6.0,Ukraine
1207823,Q623684,History_and_Society.Society,0.75,Arabat_Spit,enwiki,6.0,Ukraine
1207823,Q623684,Geography.Regions.Europe.Europe*,0.69,Arabat_Spit,enwiki,6.0,Ukraine
3353783,Q312039,Culture.Biography.Biography*,0.99,Curtis_Davies,enwiki,11.0,Football
3353783,Q312039,Culture.Sports,0.99,Curtis_Davies,enwiki,11.0,Football
3353783,Q312039,Geography.Regions.Europe.Europe*,0.74,Curtis_Davies,enwiki,11.0,Football
3353783,Q312039,Geography.Regions.Europe.Northern_Europe,0.72,Curtis_Davies,enwiki,11.0,Football
177955,Q108025,Geography.Regions.Europe.Europe*,0.99,Sarpsborg,enwiki,6.0,Ukraine
177955,Q108025,Geography.Regions.Europe.Northern_Europe,0.99,Sarpsborg,enwiki,6.0,Ukraine
177955,Q108025,Geography.Geographical,0.93,Sarpsborg,enwiki,6.0,Ukraine
15599197,Q7143647,Culture.Sports,1.0,Pat_Knight,enwiki,2.0,Canadian Football
15599197,Q7143647,Culture.Biography.Biography*,0.98,Pat_Knight,enwiki,2.0,Canadian Football
1166688,Q557192,Culture.Biography.Biography*,1.0,Reginald_Johnston,enwiki,12.0,Bernardo Bertolucci death
9976582,Q5870083,Geography.Regions.Americas.North_America,0.85,History_of_the_New_York_Jets,enwiki,2.0,Canadian Football
9976582,Q5870083,Culture.Sports,0.75,History_of_the_New_York_Jets,enwiki,2.0,Canadian Football
34808370,Q2371551,Culture.Media.Media*,0.94,Halfaxa,enwiki,0.0,Irish Rubgy Championship
34808370,Q2371551,Culture.Media.Music,0.92,Halfaxa,enwiki,0.0,Irish Rubgy Championship
34808370,Q2371551,Geography.Regions.Americas.North_America,0.84,Halfaxa,enwiki,0.0,Irish Rubgy Championship
30474006,Q7052464,Culture.Biography.Biography*,1.0,Norm_Eisen,enwiki,9.0,Midterm US election
41980860,Q7052464,Culture.Biography.Biography*,1.0,Norm_Eisen,enwiki,9.0,Midterm US election
49485972,Q22958727,Culture.Biography.Biography*,1.0,Leonte_Carroo,enwiki,2.0,Canadian Football
49485972,Q22958727,Culture.Sports,0.96,Leonte_Carroo,enwiki,2.0,Canadian Football
49164542,Q25095602,Culture.Media.Music,0.98,4/4_(EP_series),enwiki,0.0,Irish Rubgy Championship
49164542,Q25095602,Culture.Media.Media*,0.96,4/4_(EP_series),enwiki,0.0,Irish Rubgy Championship
1693016,Q531522,STEM.STEM*,0.97,Cadillac_Series_62,enwiki,8.0,Space missions
1693016,Q531522,STEM.Engineering,0.96,Cadillac_Series_62,enwiki,8.0,Space missions
1693016,Q531522,History_and_Society.Transportation,0.96,Cadillac_Series_62,enwiki,8.0,Space missions
1693016,Q531522,History_and_Society.Business_and_economics,0.76,Cadillac_Series_62,enwiki,8.0,Space missions
23736856,Q3815370,Culture.Media.Media*,0.99,Kind_Lady_(1951_film),enwiki,3.0,The Lion King Announcement
23736856,Q3815370,Culture.Media.Films,0.99,Kind_Lady_(1951_film),enwiki,3.0,The Lion King Announcement
8393068,Q3554487,Culture.Sports,0.98,Idaho_Vandals,enwiki,2.0,Canadian Football
8393068,Q3554487,Geography.Regions.Americas.North_America,0.95,Idaho_Vandals,enwiki,2.0,Canadian Football
4626624,Q744969,Geography.Regions.Asia.East_Asia,1.0,Han–Xiongnu_War,enwiki,10.0,Victoria election (Autralia)
4626624,Q744969,Geography.Regions.Asia.Asia*,1.0,Han–Xiongnu_War,enwiki,10.0,Victoria election (Autralia)
4626624,Q744969,History_and_Society.Military_and_warfare,1.0,Han–Xiongnu_War,enwiki,10.0,Victoria election (Autralia)
18490812,Q4599908,STEM.Earth_and_environment,1.0,2002_Denali_earthquake,enwiki,9.0,Midterm US election
18490812,Q4599908,STEM.STEM*,1.0,2002_Denali_earthquake,enwiki,9.0,Midterm US election
55665586,Q42429771,Culture.Biography.Biography*,1.0,Rick_Gates_(political_consultant),enwiki,9.0,Midterm US election
55665586,Q42429771,Geography.Regions.Americas.North_America,0.71,Rick_Gates_(political_consultant),enwiki,9.0,Midterm US election
714940,Q76514,Culture.Biography.Biography*,0.99,Alfred_Weber,enwiki,5.0,Cambodian Genocide Sentence
714940,Q76514,Geography.Regions.Europe.Western_Europe,0.77,Alfred_Weber,enwiki,5.0,Cambodian Genocide Sentence
714940,Q76514,Geography.Regions.Europe.Europe*,0.75,Alfred_Weber,enwiki,5.0,Cambodian Genocide Sentence
3313310,Q7613074,Culture.Sports,0.98,Steve_Kragthorpe,enwiki,2.0,Canadian Football
3313310,Q7613074,Culture.Biography.Biography*,0.93,Steve_Kragthorpe,enwiki,2.0,Canadian Football
3313310,Q7613074,Geography.Regions.Americas.North_America,0.86,Steve_Kragthorpe,enwiki,2.0,Canadian Football
8886248,Q5231745,Culture.Biography.Biography*,1.0,David_Briley,enwiki,9.0,Midterm US election
8886248,Q5231745,Geography.Regions.Americas.North_America,0.88,David_Briley,enwiki,9.0,Midterm US election
9703872,Q2053152,Culture.Biography.Biography*,1.0,Jerome_Kaino,enwiki,0.0,Irish Rubgy Championship
9703872,Q2053152,Geography.Regions.Oceania,0.99,Jerome_Kaino,enwiki,0.0,Irish Rubgy Championship
9703872,Q2053152,Culture.Sports,0.97,Jerome_Kaino,enwiki,0.0,Irish Rubgy Championship
316201,Q295964,Culture.Biography.Biography*,1.0,Jon_Favreau,enwiki,3.0,The Lion King Announcement
19068837,Q3416315,Culture.Media.Films,0.99,Fragment_of_Fear,enwiki,11.0,Football
19068837,Q3416315,Culture.Media.Media*,0.99,Fragment_of_Fear,enwiki,11.0,Football
30890639,Q6579549,Geography.Regions.Asia.Southeast_Asia,1.0,Nurul_Sriyankem,enwiki,11.0,Football
30890639,Q6579549,Geography.Regions.Asia.Asia*,0.99,Nurul_Sriyankem,enwiki,11.0,Football
30890639,Q6579549,Culture.Biography.Biography*,0.99,Nurul_Sriyankem,enwiki,11.0,Football
30890639,Q6579549,Culture.Sports,0.96,Nurul_Sriyankem,enwiki,11.0,Football
40733545,Q4417246,Culture.Media.Media*,1.0,Heart_of_Darkness_(1993_film),enwiki,12.0,Bernardo Bertolucci death
40733545,Q4417246,Culture.Media.Films,1.0,Heart_of_Darkness_(1993_film),enwiki,12.0,Bernardo Bertolucci death
52501013,Q27970572,Culture.Biography.Biography*,1.0,Ed_Oliver_(American_football),enwiki,2.0,Canadian Football
52501013,Q27970572,Culture.Sports,0.98,Ed_Oliver_(American_football),enwiki,2.0,Canadian Football
37456607,Q7449242,Culture.Biography.Biography*,0.98,Semesa_Rokoduguni,enwiki,0.0,Irish Rubgy Championship
37456607,Q7449242,Culture.Sports,0.59,Semesa_Rokoduguni,enwiki,0.0,Irish Rubgy Championship
58733065,Q57394136,Culture.Biography.Biography*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
59142989,Q57394136,Culture.Biography.Biography*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62569321,Q57394136,Culture.Biography.Biography*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62568107,Q57394136,Culture.Biography.Biography*,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
58733065,Q57394136,History_and_Society.Society,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
59142989,Q57394136,History_and_Society.Society,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62569321,Q57394136,History_and_Society.Society,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62568107,Q57394136,History_and_Society.Society,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
58733065,Q57394136,Geography.Regions.Asia.East_Asia,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
59142989,Q57394136,Geography.Regions.Asia.East_Asia,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62569321,Q57394136,Geography.Regions.Asia.East_Asia,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
62568107,Q57394136,Geography.Regions.Asia.East_Asia,1.0,2018_Taiwanese_referendum,enwiki,9.0,Midterm US election
