,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
279,1.0,400331.0,Orpea,20.0,0.9046605229377748,Q3347694,History_and_Society.Business_and_economics,192.0,0.0,192.0,22.0,192.0,10.0,-0.12241079,-12.716805,2558.0,0.9046605229377748,History_and_Society,Business_and_economics
280,3.0,401471.0,Special Forces,14.0,0.9949496984481812,Q482421,History_and_Society.Military_and_warfare,170.0,1153.0,44.0,7.0,235.0,15.625,10.116311999999999,-4.574389,2891.0,2.9848490953445435,History_and_Society,Military_and_warfare
281,12.0,401861.0,Ryder Cup 1999,5.0,0.9916942119598388,Q3453913,Culture.Sports,0.0,77.82696838965752,129.0,10.0,152.0,40.9375,3.327604,1.7751401999999998,1677.0,11.900330543518065,Culture,Sports
282,4.0,404157.0,Hôtel de ville de Paris,25.0,0.9481645226478576,Q640968,Geography.Regions.Europe.Western_Europe,47.0,35194.87147091395,42.0,13.0,255.0,18.4375,-4.024782,-15.311364000000001,4503.0,3.79265809059143,Geography,Western_Europe
283,8.0,406179.0,Championnat du monde de cyclisme sur route féminin,10.0,0.7248802781105042,Q934877,Culture.Sports,74.0,12073.683149774955,134.0,16.0,0.0,29.6875,20.403760000000002,-3.7232969,2951.0,5.799042224884033,Culture,Sports
284,2.0,406822.0,Didier Flamand,15.0,0.9965265989303588,Q1210548,Culture.Biography.Biography*,160.0,3691.339541830705,96.0,9.0,153.0,12.8125,-13.951875,-23.24587,1514.0,1.9930531978607176,Culture,Biography*
285,1.0,409218.0,Alain de Benoist,11.0,0.99753737449646,Q516375,Culture.Biography.Biography*,172.0,0.0,126.0,11.0,0.0,10.0,22.895397,23.667604,2342.0,0.99753737449646,Culture,Biography*
286,1.0,412535.0,Mark van Bommel,2.0,0.9994215965270996,Q151853,Culture.Sports,0.0,0.0,94.0,0.0,235.0,10.0,10.699516000000001,12.503035,4240.0,0.9994215965270996,Culture,Sports
287,1.0,413978.0,Alberto Gilardino,16.0,1.0000100135803225,Q182451,Culture.Biography.Biography*,220.0,0.0,160.0,17.0,0.0,10.0,23.609999,-9.818756,2316.0,1.0000100135803225,Culture,Biography*
288,3.0,414967.0,Nicolas Vanier,22.0,0.9984612464904784,Q1375042,Culture.Biography.Biography*,135.0,15458.926269235086,134.0,8.0,0.0,15.625,-13.565697,14.785105,3990.0,2.995383739471435,Culture,Biography*
289,2.0,415199.0,"Le Magnifique (film, 1973)",14.0,0.9808859825134276,Q2401518,Culture.Media.Media*,170.0,13583.898484649882,44.0,7.0,235.0,12.8125,-6.6242537,-15.788117999999999,5009.0,1.9617719650268552,Culture,Media*
290,3.0,418490.0,Marcia Cross,23.0,0.9991804361343384,Q189547,Culture.Biography.Biography*,49.0,24925.0,164.0,1.0,0.0,15.625,-7.876207400000001,19.27975,14837.0,2.997541308403015,Culture,Biography*
291,2.0,418517.0,Doug Savant,23.0,0.9993638396263124,Q204303,Culture.Biography.Biography*,49.0,26013.0,164.0,1.0,0.0,12.8125,-22.293385,16.692913,2989.0,1.9987276792526247,Culture,Biography*
292,1.0,422812.0,"Cléopâtre (film, 1963)",8.0,0.9850529432296752,Q4430,Culture.Media.Films,0.0,0.0,163.0,4.0,60.0,10.0,-12.419837,19.802485,2091.0,0.9850529432296752,Culture,Films
293,1.0,424340.0,Zoumana Camara,19.0,0.9996179938316344,Q227053,Culture.Biography.Biography*,88.0,0.0,77.0,12.0,193.0,10.0,-6.608989200000001,11.809475,2007.0,0.9996179938316344,Culture,Biography*
294,3.0,428377.0,Alexia Laroche-Joubert,10.0,0.9905974268913268,Q2834400,Culture.Biography.Biography*,74.0,1728.5,134.0,16.0,0.0,15.625,-16.424782,20.860336,2448.0,2.9717922806739803,Culture,Biography*
295,2.0,428765.0,AEK Athènes FC,2.0,0.8558611869812012,Q201584,Culture.Sports,0.0,1153.0,94.0,0.0,235.0,12.8125,-24.75561,-17.916906,1632.0,1.7117223739624023,Culture,Sports
296,4.0,430266.0,"Les Rois maudits (mini-série, 2005)",8.0,0.9688661694526672,Q3235150,Culture.Media.Media*,0.0,3455.0,163.0,4.0,60.0,18.4375,-16.013262,-24.080667000000002,3585.0,3.875464677810669,Culture,Media*
297,5.0,430903.0,Dominique Blanc,8.0,0.9976868629455566,Q271481,Culture.Biography.Biography*,0.0,23717.04211143491,163.0,4.0,60.0,21.25,22.223743,0.8643311,3071.0,4.988434314727783,Culture,Biography*
298,1.0,432079.0,Aouda Abou Tayi,14.0,0.754925012588501,Q737228,Culture.Biography.Biography*,170.0,0.0,44.0,7.0,235.0,10.0,3.9892697,3.7032529999999997,1070.0,0.754925012588501,Culture,Biography*
299,3.0,435575.0,Chloé Mons,12.0,0.9808859825134276,Q2964192,Culture.Biography.Biography*,13.0,11144.006418413994,95.0,9.0,175.0,15.625,0.8312093,17.353096,1533.0,2.9426579475402828,Culture,Biography*
300,5.0,435902.0,Exécution de Maximilien de Robespierre,25.0,0.7826725244522095,Q3062706,History_and_Society.Military_and_warfare,47.0,532.8263163656269,42.0,13.0,255.0,21.25,11.600419,-8.069448,1939.0,3.9133626222610474,History_and_Society,Military_and_warfare
301,4.0,437287.0,Ariane Massenet,9.0,0.9875783920288086,Q2861205,Culture.Biography.Biography*,183.0,8365.633768700385,168.0,6.0,0.0,18.4375,13.32289,-14.205429,32314.0,3.9503135681152344,Culture,Biography*
302,2.0,437629.0,Robert Antelme,11.0,0.952584147453308,Q658382,Culture.Biography.Biography*,172.0,1153.0,126.0,11.0,0.0,12.8125,16.25488,20.211060999999997,2403.0,1.905168294906616,Culture,Biography*
303,1.0,438931.0,Jean-Paul Cluzel,0.0,0.9914325475692748,Q3168421,Culture.Biography.Biography*,233.0,0.0,124.0,2.0,54.0,10.0,-3.9938607000000004,-1.7305761999999998,10746.0,0.9914325475692748,Culture,Biography*
304,1.0,440391.0,Brigitte Auber,23.0,0.9990094900131226,Q292227,Culture.Biography.Biography*,49.0,0.0,164.0,1.0,0.0,10.0,-11.017361,2.0288413,2065.0,0.9990094900131226,Culture,Biography*
305,2.0,440787.0,Georges Guingouin,27.0,0.9893575310707092,Q3102839,Culture.Biography.Biography*,192.0,4600.0,192.0,2.0,192.0,12.8125,-6.8744024999999995,9.626975999999999,1537.0,1.9787150621414185,Culture,Biography*
306,2.0,442578.0,Dactylographie,11.0,0.348655104637146,Q184620,STEM.Biology,172.0,0.0,126.0,11.0,0.0,12.8125,4.9470363,-10.853269000000001,3648.0,0.697310209274292,STEM,Biology
307,1.0,444586.0,Tom Novembre,22.0,0.99567848443985,Q3530821,Culture.Biography.Biography*,135.0,0.0,134.0,8.0,0.0,10.0,10.9987545,-1.0349789,2935.0,0.99567848443985,Culture,Biography*
308,2.0,446696.0,Paul Le Person,6.0,0.9970290064811708,Q3371652,Culture.Biography.Biography*,192.0,11114.248162071799,192.0,6.0,192.0,12.8125,-9.637094,-10.329121,934.0,1.9940580129623415,Culture,Biography*
309,10.0,448520.0,Christian Plaziat,7.0,1.0000100135803225,Q1081443,Culture.Sports,0.0,264.1866910866913,139.0,20.0,41.0,35.3125,18.2582,1.8394786,1289.0,10.000100135803224,Culture,Sports
310,3.0,450078.0,Thierry Roland,9.0,0.9951046109199524,Q2505876,Culture.Biography.Biography*,183.0,158140.62623516933,168.0,6.0,0.0,15.625,-12.379101,-12.453547,3250.0,2.985313832759857,Culture,Biography*
311,2.0,453674.0,Philippe Meirieu,21.0,0.9814634323120116,Q3380365,Culture.Biography.Biography*,107.0,3453.0,0.0,14.0,253.0,12.8125,5.896866,-18.040121,2833.0,1.9629268646240232,Culture,Biography*
312,2.0,455480.0,David Soul,14.0,0.9991804361343384,Q727752,Culture.Biography.Biography*,170.0,1153.0,44.0,7.0,235.0,12.8125,4.1561666,-10.774333,5415.0,1.9983608722686768,Culture,Biography*
313,3.0,457504.0,Sotchi,24.0,0.9073222279548644,Q39420,Geography.Geographical,116.0,126311.31687725164,157.0,12.0,0.0,15.625,14.116670000000001,17.227995,1853.0,2.721966683864593,Geography,Geographical
314,3.0,458006.0,F91 Dudelange,2.0,0.9836069941520692,Q221752,Culture.Sports,0.0,2962.3092352092326,94.0,0.0,235.0,15.625,-6.2650037,13.879910999999998,4426.0,2.9508209824562077,Culture,Sports
315,6.0,461758.0,FK Jablonec,2.0,0.9124462008476256,Q425599,Culture.Sports,0.0,3708.425314203475,94.0,0.0,235.0,24.0625,18.120758,-23.593027,3393.0,5.4746772050857535,Culture,Sports
316,3.0,461777.0,SK Slavia Prague,2.0,0.9149109721183776,Q194393,Culture.Sports,0.0,147.11111111111111,94.0,0.0,235.0,15.625,-18.950070999999998,4.159950299999998,2802.0,2.7447329163551326,Culture,Sports
317,3.0,461802.0,FC Viktoria Plzeň,2.0,0.7371681928634644,Q206838,Culture.Sports,0.0,8.916666666666668,94.0,0.0,235.0,15.625,16.494234,-3.1897824,1571.0,2.211504578590393,Culture,Sports
318,2.0,462080.0,Derby (sport),19.0,0.9972090721130372,Q3246109,Culture.Sports,88.0,2203.0974297613598,77.0,12.0,193.0,12.8125,4.8466260000000005,-20.784073,3679.0,1.9944181442260744,Culture,Sports
319,3.0,465048.0,Nadège Beausson-Diagne,12.0,0.99219411611557,Q3335002,Culture.Biography.Biography*,13.0,3453.0,95.0,9.0,175.0,15.625,12.452782000000001,19.486881,1937.0,2.9765823483467098,Culture,Biography*
320,1.0,465979.0,FC Spartak Trnava,2.0,0.8774868249893188,Q459218,Culture.Sports,0.0,0.0,94.0,0.0,235.0,10.0,11.947824,-0.7830743,1363.0,0.8774868249893188,Culture,Sports
321,9.0,467330.0,Chakhtar Donetsk,2.0,0.7981967926025391,Q172969,Culture.Sports,0.0,4406.411217888433,94.0,0.0,235.0,32.5,-19.264597,-21.083855,3876.0,7.183771133422852,Culture,Sports
322,1.0,467386.0,Vorskla Poltava,2.0,0.8175845146179199,Q274762,Culture.Sports,0.0,0.0,94.0,0.0,235.0,10.0,15.441782,18.202482,1027.0,0.8175845146179199,Culture,Sports
323,7.0,467563.0,Hélène Duc,8.0,0.997758150100708,Q3144754,Culture.Biography.Biography*,0.0,3515.472629078569,163.0,4.0,60.0,26.875,11.450372999999999,1.713024,2279.0,6.984307050704956,Culture,Biography*
324,4.0,467827.0,Jérôme Anger,6.0,0.9908843636512756,Q3190798,Culture.Biography.Biography*,192.0,4130.919047619046,192.0,6.0,192.0,18.4375,7.558415400000001,-8.634207,7384.0,3.9635374546051025,Culture,Biography*
325,1.0,469963.0,Roger Boli,19.0,0.9954004287719728,Q1339060,Culture.Sports,88.0,0.0,77.0,12.0,193.0,10.0,16.791737,8.205649000000001,1415.0,0.9954004287719728,Culture,Sports
326,1.0,471197.0,Cleews Vellay,11.0,0.9946250915527344,Q2978768,Culture.Biography.Biography*,172.0,0.0,126.0,11.0,0.0,10.0,-21.729872,3.5930839,2720.0,0.9946250915527344,Culture,Biography*
327,2.0,471755.0,Florent Sinama-Pongolle,2.0,0.9994907379150392,Q342690,Culture.Biography.Biography*,0.0,1153.0,94.0,0.0,235.0,12.8125,-9.406198,0.99153984,3435.0,1.9989814758300783,Culture,Biography*
328,7.0,474976.0,Karen Cheryl,9.0,0.9963027834892272,Q531034,Culture.Biography.Biography*,183.0,23346.947054796303,168.0,8.0,0.0,26.875,8.355205,-23.84672,6562.0,6.97411948442459,Culture,Biography*
329,3.0,477168.0,René Girard (football),19.0,0.9986850023269652,Q2144754,Culture.Biography.Biography*,88.0,2.5,77.0,12.0,193.0,15.625,-0.9354744,20.994781,10288.0,2.9960550069808956,Culture,Biography*
330,4.0,478626.0,Horst Buchholz,14.0,0.9992306232452391,Q60539,Culture.Biography.Biography*,170.0,3126.4160040628644,44.0,7.0,235.0,18.4375,22.796694,-17.20701,16525.0,3.9969224929809566,Culture,Biography*
331,2.0,481599.0,Bruno Solo,9.0,0.9960646033287048,Q2926989,Culture.Biography.Biography*,183.0,1153.0,168.0,6.0,0.0,12.8125,-15.114014000000001,23.745573,3202.0,1.9921292066574097,Culture,Biography*
332,4.0,482035.0,Lindsey Vonn,5.0,0.989681839942932,Q10068,Culture.Biography.Biography*,0.0,81203.33643888224,129.0,19.0,152.0,18.4375,7.3954034,-17.471335999999994,3699.0,3.958727359771728,Culture,Biography*
333,4.0,482210.0,Robert Hirsch (acteur),8.0,0.998876452445984,Q1723836,Culture.Biography.Biography*,0.0,53.484001193115,163.0,4.0,60.0,18.4375,4.9859805,-14.096747,1653.0,3.995505809783936,Culture,Biography*
334,2.0,486760.0,Francine Bergé,8.0,0.9989112615585328,Q3081194,Culture.Biography.Biography*,0.0,0.0,163.0,4.0,60.0,12.8125,-4.75729,-22.45178,3483.0,1.9978225231170657,Culture,Biography*
335,8.0,494419.0,Charlotte de Robespierre,25.0,0.9724247455596924,Q434212,Culture.Biography.Biography*,47.0,1595.3897779040876,42.0,13.0,255.0,29.6875,18.072042,22.462954,2678.0,7.779397964477539,Culture,Biography*
336,8.0,496205.0,Roselyne Bosch,15.0,0.9980832934379578,Q958549,Culture.Biography.Biography*,160.0,54759.93351032337,96.0,14.0,153.0,29.6875,10.391236,-0.6309643,1252.0,7.984666347503662,Culture,Biography*
337,3.0,497367.0,Championnat du monde des rallyes,10.0,0.9841036200523376,Q7852,Culture.Sports,74.0,2305.0,134.0,16.0,0.0,15.625,-12.975634,-23.88976,3493.0,2.952310860157013,Culture,Sports
338,1.0,498019.0,Les Nuits fauves,22.0,0.9871888160705566,Q174785,Culture.Media.Films,135.0,0.0,134.0,8.0,0.0,10.0,-13.726448000000001,-23.618633,2393.0,0.9871888160705566,Culture,Films
339,2.0,499109.0,Luciano Spalletti,19.0,1.0000100135803225,Q310813,Culture.Biography.Biography*,88.0,3453.0,77.0,12.0,193.0,12.8125,-11.960497,-19.187012,1762.0,2.000020027160645,Culture,Biography*
340,3.0,500266.0,Club Deportivo Leganés,19.0,0.4889964332580566,Q856119,Geography.Regions.Europe.Europe*,88.0,1153.0,77.0,3.0,193.0,15.625,18.722510999999997,9.176712,2712.0,1.4669892997741698,Geography,Europe*
341,1.0,502597.0,Galaxy de Los Angeles,19.0,0.9046605229377748,Q204357,Culture.Sports,88.0,0.0,77.0,12.0,193.0,10.0,-13.093371000000001,-15.30884,3727.0,0.9046605229377748,Culture,Sports
342,5.0,508488.0,Guillaume Durand,17.0,0.9964163899421692,Q3119826,Culture.Biography.Biography*,192.0,10981.856265190705,192.0,14.0,192.0,21.25,13.769538,4.8219438,3651.0,4.982081949710846,Culture,Biography*
343,3.0,508706.0,Rod Laver,18.0,1.0000100135803225,Q105550,Culture.Biography.Biography*,10.0,0.0,121.0,19.0,114.0,15.625,-17.41215,17.34734,2936.0,3.0000300407409677,Culture,Biography*
344,1.0,508723.0,Christine Pascal,8.0,0.9976868629455566,Q451637,Culture.Biography.Biography*,0.0,0.0,163.0,13.0,60.0,10.0,5.013193,-14.983193,10058.0,0.9976868629455566,Culture,Biography*
345,12.0,509349.0,Nico Rosberg,24.0,0.9924327731132508,Q75820,Culture.Sports,116.0,6419.638786068191,157.0,18.0,0.0,40.9375,17.124113,-11.025882000000001,2998.0,11.90919327735901,Culture,Sports
346,4.0,509510.0,John Rambo (film),14.0,0.9982553720474244,Q159870,Culture.Media.Films,170.0,0.0,44.0,7.0,235.0,18.4375,23.369585,-12.628498,2128.0,3.9930214881896977,Culture,Films
347,4.0,512678.0,Valérie Lagrange,6.0,0.9964163899421692,Q3554281,Culture.Biography.Biography*,192.0,3397.819590643281,192.0,6.0,192.0,18.4375,11.113901,-22.386822,3852.0,3.9856655597686768,Culture,Biography*
348,1.0,516952.0,Training Day,9.0,0.99745911359787,Q308929,Culture.Media.Films,183.0,0.0,168.0,6.0,0.0,10.0,-24.129498,5.6620016,2168.0,0.99745911359787,Culture,Films
349,1.0,521206.0,Marc Dugain,25.0,0.9905974268913268,Q3287980,Culture.Biography.Biography*,47.0,0.0,42.0,13.0,255.0,10.0,-6.8084493,10.927244,2133.0,0.9905974268913268,Culture,Biography*
350,3.0,522053.0,Jeff Daniels,23.0,0.9993221759796144,Q53680,Culture.Biography.Biography*,49.0,4600.0,164.0,1.0,0.0,15.625,14.367783,-2.4366477000000004,3017.0,2.997966527938843,Culture,Biography*
351,5.0,522663.0,Thomas Gibson,13.0,1.0000100135803225,Q320945,Culture.Biography.Biography*,239.0,8028.999999999999,97.0,5.0,185.0,21.25,-8.544949,-4.631816400000001,2173.0,5.000050067901612,Culture,Biography*
352,1.0,522678.0,Phylicia Rashād,13.0,0.9987257122993468,Q242739,Culture.Biography.Biography*,239.0,0.0,97.0,5.0,185.0,10.0,19.191906,-17.65444,1965.0,0.9987257122993468,Culture,Biography*
353,5.0,528260.0,Benoît Assou-Ekotto,19.0,0.997120440006256,Q77863,Culture.Biography.Biography*,88.0,3936.9287891433587,77.0,12.0,193.0,21.25,-15.421432999999999,-5.665083999999999,17955.0,4.98560220003128,Culture,Biography*
354,1.0,537955.0,Le Tatoué,4.0,0.967909336090088,Q339101,Culture.Media.Media*,245.0,0.0,148.0,4.0,0.0,10.0,-6.213234,-19.563921,2437.0,0.967909336090088,Culture,Media*
355,4.0,537985.0,Henry Djanik,14.0,0.9965265989303588,Q3132739,Culture.Biography.Biography*,170.0,3456.0,44.0,7.0,235.0,18.4375,6.3268023,-13.449141500000001,1557.0,3.986106395721435,Culture,Biography*
356,1.0,542601.0,Frosinone,16.0,0.9992545843124392,Q13413,Geography.Regions.Europe.Southern_Europe,220.0,0.0,160.0,17.0,0.0,10.0,-13.3141575,-0.44481912,3219.0,0.9992545843124392,Geography,Southern_Europe
357,1.0,555322.0,Guy Stéphan,19.0,0.9959398508071899,Q780292,Culture.Biography.Biography*,88.0,0.0,77.0,12.0,193.0,10.0,-11.074050999999999,-13.457692000000002,3707.0,0.9959398508071899,Culture,Biography*
358,4.0,560333.0,Iakoutsk,4.0,0.9381340146064758,Q6610,History_and_Society.Society,245.0,6897.0,148.0,13.0,0.0,18.4375,-1.8330028999999999,-13.14497,2858.0,3.7525360584259033,History_and_Society,Society
359,1.0,563914.0,Gérard Sire,6.0,0.997120440006256,Q3124312,Culture.Biography.Biography*,192.0,0.0,192.0,6.0,192.0,10.0,5.1628264999999995,-16.778157999999998,1275.0,0.997120440006256,Culture,Biography*
360,1.0,566980.0,Bertrand Renard,9.0,0.9863731861114502,Q2899661,Culture.Biography.Biography*,183.0,0.0,168.0,6.0,0.0,10.0,12.379209,17.562820000000002,4224.0,0.9863731861114502,Culture,Biography*
361,1.0,569343.0,Nicolas Canteloup,12.0,0.9697954058647156,Q3340173,Culture.Biography.Biography*,13.0,0.0,95.0,9.0,175.0,10.0,-2.1532886,18.722431,4378.0,0.9697954058647156,Culture,Biography*
362,4.0,572678.0,Mademoiselle Agnès,17.0,0.9836069941520692,Q3275837,Culture.Biography.Biography*,192.0,8391.516022453643,192.0,14.0,192.0,18.4375,-12.847404,-6.493638,2276.0,3.934427976608277,Culture,Biography*
363,2.0,594231.0,Stade Jean-Bouin (Paris),19.0,0.9867871999740601,Q670499,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,12.0,193.0,12.8125,10.706226,3.6132595999999997,2338.0,1.9735743999481201,Geography,Europe*
364,1.0,599351.0,Natalie Dessay,9.0,0.9986850023269652,Q241030,Culture.Biography.Biography*,183.0,0.0,168.0,8.0,0.0,10.0,-18.216972,-10.074893,3300.0,0.9986850023269652,Culture,Biography*
365,5.0,599995.0,Nicolas Mahut,18.0,0.9993221759796144,Q317974,Culture.Sports,10.0,1193.4333333333313,121.0,19.0,114.0,21.25,2.9346526,22.059578,2633.0,4.996610879898072,Culture,Sports
366,5.0,606930.0,Sébastien Roch (acteur),9.0,0.996837317943573,Q3510296,Culture.Biography.Biography*,183.0,1530.666666666683,168.0,8.0,0.0,21.25,24.97523,-9.991607,3262.0,4.984186589717865,Culture,Biography*
367,3.0,611163.0,Catastrophe de Hillsborough (1989),2.0,0.5775054097175598,Q234132,Geography.Regions.Europe.Europe*,0.0,0.0,94.0,0.0,235.0,15.625,10.743867999999999,10.432571000000001,0.0,1.7325162291526794,Geography,Europe*
368,5.0,613042.0,Klaas-Jan Huntelaar,2.0,0.9980832934379578,Q26069,Culture.Sports,0.0,5997.8898295047875,94.0,0.0,235.0,21.25,-15.76622,-6.1905117,2849.0,4.990416467189789,Culture,Sports
369,3.0,621611.0,Monique Chaumette,8.0,0.9980222582817078,Q274043,Culture.Biography.Biography*,0.0,1153.0,163.0,13.0,60.0,15.625,-23.47065,-13.043089,2061.0,2.9940667748451233,Culture,Biography*
370,5.0,621925.0,Jacky (animateur),9.0,0.997894287109375,Q3157439,Culture.Biography.Biography*,183.0,2304.0,168.0,8.0,0.0,21.25,-20.222576,17.187701999999998,4016.0,4.989471435546875,Culture,Biography*
371,1.0,629925.0,"Monsieur (film, 1964)",4.0,0.9591643214225768,Q371706,Culture.Media.Films,245.0,0.0,148.0,4.0,0.0,10.0,17.209688,20.093655,1154.0,0.9591643214225768,Culture,Films
372,4.0,633162.0,Elsa Fayer,9.0,0.9980832934379578,Q3051717,Culture.Biography.Biography*,183.0,2165.3378941925275,168.0,6.0,0.0,18.4375,7.8871392999999985,-4.869358999999998,5508.0,3.992333173751831,Culture,Biography*
373,2.0,638845.0,Didier Lestrade,11.0,0.9841036200523376,Q456281,Culture.Biography.Biography*,172.0,1153.0,126.0,11.0,0.0,12.8125,-13.759801999999999,-0.48956525,2969.0,1.9682072401046753,Culture,Biography*
374,3.0,647276.0,Claire Borotra,6.0,0.998803436756134,Q2975013,Culture.Biography.Biography*,192.0,1153.0,192.0,6.0,192.0,15.625,2.1452754,-7.357846,3869.0,2.996410310268402,Culture,Biography*
375,4.0,647963.0,Camp de Drancy,21.0,0.9926641583442688,Q247958,Geography.Regions.Europe.Western_Europe,107.0,9083.286170919722,0.0,14.0,253.0,18.4375,-15.364947,20.229319,2502.0,3.970656633377075,Geography,Western_Europe
376,4.0,649710.0,Claudius Dornier,4.0,0.9732507467269896,Q71007,Culture.Biography.Biography*,245.0,0.0,148.0,13.0,0.0,18.4375,-11.920341,17.295285999999994,9976.0,3.8930029869079585,Culture,Biography*
377,6.0,649718.0,Dornier Do 31,4.0,0.9908843636512756,Q1245869,STEM.Engineering,245.0,287.5,148.0,13.0,0.0,24.0625,-12.712144,12.104655000000001,990.0,5.945306181907654,STEM,Engineering
378,6.0,650252.0,Dornier,4.0,0.9947898983955384,Q165765,STEM.Engineering,245.0,287.5,148.0,13.0,0.0,24.0625,13.032116,15.2254715,8652.0,5.968739390373231,STEM,Engineering
379,6.0,650318.0,Dornier Do X,4.0,1.0000100135803225,Q1245922,STEM.Engineering,245.0,287.5,148.0,13.0,0.0,24.0625,-16.709954999999994,-2.9077537,2836.0,6.000060081481935,STEM,Engineering
380,1.0,654588.0,Un héros très discret,22.0,0.9706977605819702,Q224929,Culture.Media.Films,135.0,0.0,134.0,8.0,0.0,10.0,-13.563371,18.01086,3336.0,0.9706977605819702,Culture,Films
381,1.0,657102.0,Sandra Lou,1.0,0.9796776771545408,Q3471918,Culture.Biography.Biography*,192.0,0.0,192.0,15.0,192.0,10.0,3.1351017999999997,8.080927,2824.0,0.9796776771545408,Culture,Biography*
382,2.0,660621.0,Ludovic Obraniak,19.0,0.9994907379150392,Q257251,Culture.Biography.Biography*,88.0,1153.0,77.0,12.0,193.0,12.8125,0.91784257,-0.77801657,2380.0,1.9989814758300783,Culture,Biography*
383,1.0,665464.0,Stade de Roudourou,21.0,0.960371196269989,Q1817621,Geography.Regions.Europe.Europe*,107.0,0.0,0.0,14.0,253.0,10.0,16.409298,20.57366,2866.0,0.960371196269989,Geography,Europe*
384,3.0,665700.0,Territoire du Dakota,3.0,0.4904325475692749,Q1117425,Geography.Regions.Americas.North_America,192.0,6.0,192.0,5.0,192.0,15.625,-22.48929200000001,15.096151,1407.0,1.4712976427078246,Geography,North_America
385,7.0,680895.0,Catherine Hiegel,9.0,0.9993836879730223,Q1050982,Culture.Biography.Biography*,183.0,69532.11681832616,168.0,6.0,0.0,26.875,23.157776000000002,19.07389,4703.0,6.995685815811156,Culture,Biography*
386,10.0,683409.0,Françoise Dorin,8.0,0.99567848443985,Q3086464,Culture.Biography.Biography*,0.0,5485.6889470955275,163.0,4.0,60.0,35.3125,16.27195,6.8877770000000025,77324.0,9.9567848443985,Culture,Biography*
387,3.0,689171.0,François Bégaudeau,11.0,0.9984612464904784,Q1450958,Culture.Biography.Biography*,172.0,21763.99111216762,126.0,11.0,0.0,15.625,7.7504979999999986,-16.843287,3223.0,2.995383739471435,Culture,Biography*
388,1.0,693027.0,Signes (film),13.0,0.9996530413627625,Q22432,Culture.Media.Films,239.0,0.0,97.0,8.0,185.0,10.0,10.67122,-11.529941,2106.0,0.9996530413627625,Culture,Films
389,1.0,695662.0,Cartman (animateur),9.0,0.990301549434662,Q2940609,Culture.Biography.Biography*,183.0,0.0,168.0,6.0,0.0,10.0,15.031343,-12.8200445,5684.0,0.990301549434662,Culture,Biography*
390,1.0,696727.0,David Caruso,14.0,0.9995066523551941,Q294901,Culture.Biography.Biography*,170.0,0.0,44.0,7.0,235.0,10.0,-1.1143873,24.702023,3960.0,0.9995066523551941,Culture,Biography*
391,2.0,696930.0,Laurent Mariotte,9.0,0.9916942119598388,Q3219367,Culture.Biography.Biography*,183.0,0.0,168.0,6.0,0.0,12.8125,-13.1910715,-7.1851214999999975,4604.0,1.9833884239196775,Culture,Biography*
392,1.0,697131.0,Béret vert,14.0,0.3557848632335663,Q4190753,Culture.Linguistics,170.0,0.0,44.0,7.0,235.0,10.0,-21.253872,-16.639201999999994,1433.0,0.3557848632335663,Culture,Linguistics
393,4.0,697744.0,Rémy Sarrazin,9.0,0.984585464000702,Q3456184,Culture.Biography.Biography*,183.0,0.0,168.0,8.0,0.0,18.4375,1.4849814,-2.695505,3080.0,3.938341856002808,Culture,Biography*
394,4.0,702350.0,Loïc Perrin,19.0,0.997120440006256,Q2499244,Culture.Biography.Biography*,88.0,2028.3095238095154,77.0,12.0,193.0,18.4375,15.664537,-4.6476865,2433.0,3.988481760025024,Culture,Biography*
395,2.0,705444.0,Alain Weill,20.0,0.9967369437217712,Q2830367,Culture.Biography.Biography*,192.0,0.0,192.0,22.0,192.0,12.8125,19.596523,-20.5234,4260.0,1.9934738874435425,Culture,Biography*
396,1.0,707641.0,République de Sakha,4.0,0.9855064153671264,Q6605,History_and_Society.Society,245.0,0.0,148.0,13.0,0.0,10.0,4.050987200000002,1.6037972,1619.0,0.9855064153671264,History_and_Society,Society
397,2.0,727097.0,Arielle Boulin-Prat,9.0,0.990301549434662,Q2861256,Culture.Biography.Biography*,183.0,1153.0,168.0,6.0,0.0,12.8125,21.058348000000002,17.097725,2624.0,1.980603098869324,Culture,Biography*
398,1.0,741501.0,Paul Michael Glaser,14.0,1.0000100135803225,Q527306,Culture.Biography.Biography*,170.0,0.0,44.0,7.0,235.0,10.0,-23.094023,2.5897367,4022.0,1.0000100135803225,Culture,Biography*
399,3.0,744054.0,Téléfoot,19.0,0.7122421860694885,Q3546609,Culture.Media.Media*,88.0,5736.0,77.0,12.0,193.0,15.625,-24.787134,-19.130169,2327.0,2.1367265582084656,Culture,Media*
400,1.0,744108.0,Jessica Forde,9.0,0.997894287109375,Q3177659,Culture.Biography.Biography*,183.0,0.0,168.0,6.0,0.0,10.0,5.4766,-13.568331,5262.0,0.997894287109375,Culture,Biography*
401,11.0,747362.0,Claude Barma,8.0,0.9986850023269652,Q2976956,Culture.Biography.Biography*,0.0,2927.0895924751812,163.0,4.0,60.0,38.125,18.295052,1.7868468000000002,1185.0,10.985535025596617,Culture,Biography*
