,Unnamed: 0,Qid,topic,probability,page_id,page_title,modularity_class,wiki_db,cluster,degree
5189,5189,Q1686507,STEM.STEM*,0.5078218579292297,453910,Jeffrey Wigand,16,enwiki,8,1.0
5190,5190,Q6738090,Culture.Sports,1.0000100135803225,2607482,Major Harris,19,enwiki,0,3.0
5191,5191,Q6738090,Culture.Biography.Biography*,0.9996417164802552,2607482,Major Harris,19,enwiki,0,3.0
5192,5192,Q156411,Geography.Regions.Americas.North_America,0.9626831412315368,94734,Warren County,3,enwiki,2,16.0
5193,5193,Q2818740,Culture.Sports,0.9964163899421692,21736522,99th Grey Cup,19,enwiki,0,29.0
5194,5194,Q2818740,Geography.Regions.Americas.North_America,0.4904325475692749,21736522,99th Grey Cup,19,enwiki,0,29.0
5195,5195,Q1164183,STEM.STEM*,0.91965252161026,1886716,Murchison meteorite,17,enwiki,3,4.0
5196,5196,Q15608669,Culture.Biography.Biography*,0.9981998205184937,40764328,Migbelis Castellanos,15,enwiki,3,1.0
5197,5197,Q15608669,Culture.Visual_arts.Fashion,0.8311530351638794,40764328,Migbelis Castellanos,15,enwiki,3,1.0
5198,5198,Q15608669,Culture.Biography.Women,0.7879412174224854,40764328,Migbelis Castellanos,15,enwiki,3,1.0
5199,5199,Q15608669,Culture.Visual_arts.Visual_arts*,0.7248802781105042,40764328,Migbelis Castellanos,15,enwiki,3,1.0
5200,5200,Q15608669,Geography.Regions.Americas.South_America,0.4773946871757507,40764328,Migbelis Castellanos,15,enwiki,3,1.0
5201,5201,Q2053152,Culture.Biography.Biography*,0.9802908897399902,9703872,Jerome Kaino,12,enwiki,1,2.0
5202,5202,Q2053152,Culture.Sports,0.9241518378257751,9703872,Jerome Kaino,12,enwiki,1,2.0
5203,5203,Q2053152,Geography.Regions.Oceania,0.4605437984466553,9703872,Jerome Kaino,12,enwiki,1,2.0
5204,5204,Q28446543,Culture.Sports,1.0000100135803225,52873868,2019 Africa Cup of Nations qualification Group I,11,enwiki,1,10.0
5205,5205,Q2611839,Culture.Media.Media*,0.9748311638832092,30083110,The Woman,21,enwiki,2,2.0
5206,5206,Q2611839,Culture.Media.Films,0.9399233460426332,30083110,The Woman,21,enwiki,2,2.0
5207,5207,Q4015715,Culture.Biography.Biography*,0.9946250915527344,29479480,Viviana Ortiz,15,enwiki,3,1.0
5208,5208,Q4015715,Culture.Visual_arts.Fashion,0.967909336090088,29479480,Viviana Ortiz,15,enwiki,3,1.0
5209,5209,Q4015715,Culture.Biography.Women,0.8962613940238953,29479480,Viviana Ortiz,15,enwiki,3,1.0
5210,5210,Q4015715,Culture.Visual_arts.Visual_arts*,0.8311530351638794,29479480,Viviana Ortiz,15,enwiki,3,1.0
5211,5211,Q4015715,Geography.Regions.Americas.Central_America,0.4929124584197998,29479480,Viviana Ortiz,15,enwiki,3,1.0
5212,5212,Q1412461,History_and_Society.Politics_and_government,0.754925012588501,543598,psephology,29,enwiki,6,1.0
5213,5213,Q1412461,History_and_Society.Society,0.5621865391731262,543598,psephology,29,enwiki,6,1.0
5214,5214,Q55012913,Culture.Sports,0.9919480085372924,56931518,2018 Georgia Tech Yellow Jackets football team,19,enwiki,0,10.0
5215,5215,Q7839203,Culture.Biography.Biography*,0.9967369437217712,27095060,Trevor Harris,19,enwiki,0,18.0
5216,5216,Q7839203,Culture.Sports,0.9935217499732972,27095060,Trevor Harris,19,enwiki,0,18.0
5217,5217,Q784517,Compilation.List_Disambig,1.0,14979684,list of players with five or more goals in an NHL game,19,enwiki,0,5.0
5218,5218,Q784517,Culture.Sports,0.994098961353302,14979684,list of players with five or more goals in an NHL game,19,enwiki,0,5.0
5219,5219,Q784517,Geography.Regions.Europe.Europe*,0.04574816131591797,14979684,list of players with five or more goals in an NHL game,19,enwiki,0,5.0
5220,5220,Q784517,Geography.Regions.Americas.North_America,0.014629947185516357,14979684,list of players with five or more goals in an NHL game,19,enwiki,0,5.0
5221,5221,Q3930380,Culture.Biography.Biography*,0.9985088109970092,33661150,Rashad Phillips,22,enwiki,21,1.0
5222,5222,Q3930380,Culture.Sports,0.9952548146247864,33661150,Rashad Phillips,22,enwiki,21,1.0
5223,5223,Q16233813,Culture.Biography.Biography*,0.9871888160705566,40286480,Giannis Anestis,15,enwiki,3,1.0
5224,5224,Q16233813,Culture.Sports,0.9697954058647156,40286480,Giannis Anestis,15,enwiki,3,1.0
5225,5225,Q16233813,Geography.Regions.Europe.Southern_Europe,0.24809722805023196,40286480,Giannis Anestis,15,enwiki,3,1.0
5226,5226,Q16233813,Geography.Regions.Europe.Europe*,0.22388027811050412,40286480,Giannis Anestis,15,enwiki,3,1.0
5227,5227,Q3675459,Culture.Biography.Biography*,0.9970290064811708,4782784,Chris Canty,19,enwiki,0,2.0
5228,5228,Q3675459,Culture.Sports,0.9905974268913268,4782784,Chris Canty,19,enwiki,0,2.0
5229,5229,Q3675459,Geography.Regions.Americas.North_America,0.014629947185516357,4782784,Chris Canty,19,enwiki,0,2.0
5230,5230,Q4588531,Culture.Sports,0.9416641592979432,22970048,1993 Football League Third Division play-off Final,11,enwiki,1,9.0
5231,5231,Q4588531,Geography.Regions.Europe.Northern_Europe,0.29719679260253906,22970048,1993 Football League Third Division play-off Final,11,enwiki,1,9.0
5232,5232,Q4588531,Geography.Regions.Europe.Europe*,0.25392501258850103,22970048,1993 Football League Third Division play-off Final,11,enwiki,1,9.0
5233,5233,Q18921739,Culture.Biography.Biography*,0.998876452445984,45140694,Tomas Francis,12,enwiki,1,5.0
5234,5234,Q18921739,Culture.Sports,0.9615437984466552,45140694,Tomas Francis,12,enwiki,1,5.0
5235,5235,Q53987831,Culture.Biography.Biography*,0.9344051480293274,57490398,Aniruddha Jatkar,6,enwiki,13,3.0
5236,5236,Q5267482,Culture.Biography.Biography*,0.994455099105835,10269148,Devin Bush,19,enwiki,0,1.0
5237,5237,Q5267482,Culture.Sports,0.9919480085372924,10269148,Devin Bush,19,enwiki,0,1.0
5238,5238,Q3308576,Culture.Biography.Biography*,0.9841036200523376,13198976,Lee McKenzie,15,enwiki,3,3.0
5239,5239,Q3308576,Culture.Media.Media*,0.8962613940238953,13198976,Lee McKenzie,15,enwiki,3,3.0
5240,5240,Q5328593,Geography.Regions.Americas.North_America,0.9648651480674744,36896956,East High School,9,enwiki,12,1.0
5241,5241,Q5328593,History_and_Society.Education,0.8221991658210754,36896956,East High School,9,enwiki,12,1.0
5242,5242,Q520741,Geography.Regions.Europe.Europe*,0.9416641592979432,4656182,Vukovar massacre,1,enwiki,7,4.0
5243,5243,Q520741,History_and_Society.Military_and_warfare,0.9381340146064758,4656182,Vukovar massacre,1,enwiki,7,4.0
5244,5244,Q520741,Geography.Regions.Europe.Southern_Europe,0.8479777574539185,4656182,Vukovar massacre,1,enwiki,7,4.0
5245,5245,Q2487028,Geography.Regions.Americas.North_America,0.4990100135803223,5895646,U.S. Route 9 in New York,10,enwiki,10,11.0
5246,5246,Q16236331,Culture.Biography.Biography*,0.9992059469223022,42181676,Malcolm Marx,12,enwiki,1,12.0
5247,5247,Q16236331,Culture.Sports,0.8175845146179199,42181676,Malcolm Marx,12,enwiki,1,12.0
5248,5248,Q16236331,Geography.Regions.Africa.Southern_Africa,0.14323513412475586,42181676,Malcolm Marx,12,enwiki,1,12.0
5249,5249,Q16236331,Geography.Regions.Africa.Africa*,0.09167657995224,42181676,Malcolm Marx,12,enwiki,1,12.0
5250,5250,Q4912515,Culture.Biography.Biography*,0.99219411611557,36560852,Billy Eichner,2,enwiki,4,10.0
5251,5251,Q4912515,Geography.Regions.Americas.North_America,0.3301530351638794,36560852,Billy Eichner,2,enwiki,4,10.0
5252,5252,Q218026,History_and_Society.Politics_and_government,0.6076731681823729,546440,International Day of Solidarity with the Palestinian People,10,enwiki,10,2.0
5253,5253,Q3259208,Culture.Biography.Biography*,1.0000100135803225,27833152,Lonnie Chisenhall,21,enwiki,2,1.0
5254,5254,Q3259208,Culture.Sports,0.9990094900131226,27833152,Lonnie Chisenhall,21,enwiki,2,1.0
5255,5255,Q3259208,Geography.Regions.Americas.North_America,0.0,27833152,Lonnie Chisenhall,21,enwiki,2,1.0
5256,5256,Q26838081,Culture.Biography.Biography*,0.9987651705741882,51515126,Antwaun Woods,19,enwiki,0,6.0
5257,5257,Q26838081,Culture.Sports,0.9433575868606568,51515126,Antwaun Woods,19,enwiki,0,6.0
5258,5258,Q48885295,Culture.Biography.Biography*,0.9697954058647156,56602526,Deebo Samuel,19,enwiki,0,3.0
5259,5259,Q48885295,Culture.Sports,0.9416641592979432,56602526,Deebo Samuel,19,enwiki,0,3.0
5260,5260,Q2915673,History_and_Society.Military_and_warfare,0.8903042674064636,1417902,Operation Aphrodite,2,enwiki,7,1.0
5261,5261,Q465280,Culture.Biography.Biography*,1.0000100135803225,4739658,Chen Chu,18,enwiki,20,4.0
5262,5262,Q465280,History_and_Society.Society,0.951152205467224,4739658,Chen Chu,18,enwiki,20,4.0
5263,5263,Q465280,Culture.Biography.Women,0.9399233460426332,4739658,Chen Chu,18,enwiki,20,4.0
5264,5264,Q465280,Geography.Regions.Asia.East_Asia,0.4929124584197998,4739658,Chen Chu,18,enwiki,20,4.0
5265,5265,Q465280,Geography.Regions.Asia.Asia*,0.4898843636512756,4739658,Chen Chu,18,enwiki,20,4.0
5266,5266,Q485426,Geography.Regions.Americas.North_America,0.9836069941520692,94824,Holmes County,3,enwiki,2,16.0
5267,5267,Q6150602,Culture.Biography.Biography*,0.9919480085372924,1050240,Jana Wendt,1,enwiki,11,2.0
5268,5268,Q6150602,Culture.Biography.Women,0.6584275364875793,1050240,Jana Wendt,1,enwiki,11,2.0
5269,5269,Q6150602,Geography.Regions.Oceania,0.4948112239837647,1050240,Jana Wendt,1,enwiki,11,2.0
5270,5270,Q28004058,Culture.Biography.Biography*,0.99745911359787,52576378,Geoff Collins,19,enwiki,0,3.0
5271,5271,Q28004058,Culture.Sports,0.94500470161438,52576378,Geoff Collins,19,enwiki,0,3.0
5272,5272,Q11725565,Culture.Biography.Biography*,0.9637899398803712,18445784,Jerzy Tomaszewski,15,enwiki,3,3.0
5273,5273,Q11725565,Geography.Regions.Europe.Eastern_Europe,0.478677677154541,18445784,Jerzy Tomaszewski,15,enwiki,3,3.0
5274,5274,Q11725565,Geography.Regions.Europe.Europe*,0.4471645226478577,18445784,Jerzy Tomaszewski,15,enwiki,3,3.0
5275,5275,Q494717,Culture.Media.Media*,0.8558611869812012,34434172,EXO,11,enwiki,17,2.0
5276,5276,Q494717,Culture.Media.Music,0.7981967926025391,34434172,EXO,11,enwiki,17,2.0
5277,5277,Q494717,Culture.Biography.Biography*,0.7186043858528137,34434172,EXO,11,enwiki,17,2.0
5278,5278,Q494717,Geography.Regions.Asia.East_Asia,0.4456066956520081,34434172,EXO,11,enwiki,17,2.0
5279,5279,Q494717,Geography.Regions.Asia.Asia*,0.43713401460647583,34434172,EXO,11,enwiki,17,2.0
5280,5280,Q28445676,Culture.Sports,1.0000100135803225,52849414,2019 Africa Cup of Nations qualification Group D,11,enwiki,1,10.0
5281,5281,Q6758446,Culture.Biography.Biography*,0.998977780342102,28745198,Marcus Sherels,19,enwiki,0,1.0
5282,5282,Q6758446,Culture.Sports,0.8840492963790894,28745198,Marcus Sherels,19,enwiki,0,1.0
5283,5283,Q16246593,Culture.Media.Films,0.996837317943573,40798196,Ambareesha,6,enwiki,13,4.0
5284,5284,Q16246593,Culture.Media.Media*,0.9919480085372924,40798196,Ambareesha,6,enwiki,13,4.0
5285,5285,Q16246593,Geography.Regions.Asia.South_Asia,0.4901626577377319,40798196,Ambareesha,6,enwiki,13,4.0
5286,5286,Q16246593,Geography.Regions.Asia.Asia*,0.4810237755775452,40798196,Ambareesha,6,enwiki,13,4.0
5287,5287,Q897000,Culture.Sports,0.9984121918678284,31661086,Bradley Beal,9,enwiki,12,3.0
5288,5288,Q897000,Culture.Biography.Biography*,0.9965265989303588,31661086,Bradley Beal,9,enwiki,12,3.0
5289,5289,Q6744573,Geography.Regions.Americas.Central_America,0.94500470161438,14723706,"Malpais, Costa Rica",28,enwiki,2,1.0
5290,5290,Q21662922,Culture.Biography.Biography*,0.9970290064811708,48727034,Judith Gough,11,enwiki,1,1.0
5291,5291,Q27889261,Compilation.List_Disambig,1.0,51513196,UCLA Bruins football statistical leaders,19,enwiki,0,4.0
5292,5292,Q27889261,Geography.Regions.Americas.North_America,0.15036486291885376,51513196,UCLA Bruins football statistical leaders,19,enwiki,0,4.0
5293,5293,Q464373,Culture.Sports,0.9996179938316344,2102404,Daniele Bracciali,20,enwiki,4,1.0
5294,5294,Q464373,Culture.Biography.Biography*,0.9995221495628356,2102404,Daniele Bracciali,20,enwiki,4,1.0
5295,5295,Q464373,Geography.Regions.Europe.Europe*,0.22388027811050412,2102404,Daniele Bracciali,20,enwiki,4,1.0
5296,5296,Q464373,Geography.Regions.Europe.Southern_Europe,0.15036486291885376,2102404,Daniele Bracciali,20,enwiki,4,1.0
5297,5297,Q921060,Culture.Biography.Biography*,0.999506652355194,33712654,Gary Gardner,0,enwiki,1,4.0
5298,5298,Q921060,Culture.Sports,0.99745911359787,33712654,Gary Gardner,0,enwiki,1,4.0
5299,5299,Q212775,Culture.Media.Films,0.9496793746948242,129246,The Last Emperor,23,enwiki,7,26.0
5300,5300,Q212775,Culture.Media.Media*,0.9433575868606568,129246,The Last Emperor,23,enwiki,7,26.0
5301,5301,Q1368086,STEM.STEM*,0.7431780099868774,13168320,Active SETI,7,enwiki,3,15.0
5302,5302,Q21101724,Culture.Biography.Biography*,0.9992545843124391,47987668,Quinton Dunbar,19,enwiki,0,3.0
5303,5303,Q21101724,Culture.Sports,0.9893575310707092,47987668,Quinton Dunbar,19,enwiki,0,3.0
5304,5304,Q21101724,Geography.Regions.Americas.North_America,0.3548611869812012,47987668,Quinton Dunbar,19,enwiki,0,3.0
5305,5305,Q3409727,Compilation.List_Disambig,1.0,4115402,list of extinct languages of Africa,15,enwiki,3,1.0
5306,5306,Q947476,Culture.Biography.Biography*,0.9983615279197692,9412520,Pierre-Alexandre Parenteau,3,enwiki,2,1.0
5307,5307,Q947476,Culture.Sports,0.9416641592979432,9412520,Pierre-Alexandre Parenteau,3,enwiki,2,1.0
5308,5308,Q947476,Geography.Regions.Americas.North_America,0.4840529432296753,9412520,Pierre-Alexandre Parenteau,3,enwiki,2,1.0
5309,5309,Q23007898,Culture.Biography.Biography*,0.9825675487518309,49581548,Samuel Kalu,11,enwiki,1,5.0
5310,5310,Q23007898,Culture.Sports,0.9399233460426332,49581548,Samuel Kalu,11,enwiki,1,5.0
5311,5311,Q23007898,Geography.Regions.Africa.Western_Africa,0.03021936321258545,49581548,Samuel Kalu,11,enwiki,1,5.0
5312,5312,Q23007898,Geography.Regions.Africa.Africa*,0.014629947185516357,49581548,Samuel Kalu,11,enwiki,1,5.0
5313,5313,Q6577307,Compilation.List_Disambig,1.0,31651186,list of MLS Cup finals,0,enwiki,1,5.0
5314,5314,Q6577307,Culture.Sports,0.7057950496673584,31651186,list of MLS Cup finals,0,enwiki,1,5.0
5315,5315,Q2707044,Culture.Biography.Biography*,0.99753737449646,1311332,Christopher Dawson,30,enwiki,6,2.0
5316,5316,Q2707044,History_and_Society.Education,0.7248802781105042,1311332,Christopher Dawson,30,enwiki,6,2.0
5317,5317,Q2707044,Culture.Philosophy_and_religion,0.5000100135803223,1311332,Christopher Dawson,30,enwiki,6,2.0
5318,5318,Q2066647,Culture.Biography.Biography*,0.9553291201591492,21031780,Hana Pestle,1,enwiki,11,2.0
5319,5319,Q2505535,Culture.Sports,0.9905974268913268,3749536,bishop and knight checkmate,15,enwiki,3,3.0
5320,5320,Q5297116,Geography.Regions.Americas.North_America,0.19826446676254272,25963596,Doomsday Defense,19,enwiki,0,4.0
5321,5321,Q7436464,Culture.Biography.Biography*,0.8221991658210754,26289572,Scott Hanson,19,enwiki,0,4.0
5322,5322,Q2707053,STEM.STEM*,0.5544804334640503,3057806,Observations and explorations of Venus,17,enwiki,3,10.0
5323,5323,Q880665,Culture.Media.Media*,0.98678719997406,2942414,Bad Timing,23,enwiki,7,15.0
5324,5324,Q880665,Culture.Media.Films,0.9830951094627379,2942414,Bad Timing,23,enwiki,7,15.0
5325,5325,Q333490,Culture.Sports,0.9399233460426332,1212508,Swaziland national football team,11,enwiki,1,15.0
5326,5326,Q333490,Geography.Regions.Africa.Africa*,0.4529760947227478,1212508,Swaziland national football team,11,enwiki,1,15.0
5327,5327,Q19560313,Culture.Biography.Biography*,0.992888569831848,45486652,Dani Olmo,11,enwiki,1,1.0
5328,5328,Q19560313,Culture.Sports,0.9284188151359558,45486652,Dani Olmo,11,enwiki,1,1.0
5329,5329,Q19560313,Geography.Regions.Europe.Southern_Europe,0.06118653917312623,45486652,Dani Olmo,11,enwiki,1,1.0
5330,5330,Q19560313,Geography.Regions.Europe.Europe*,0.022430347442626952,45486652,Dani Olmo,11,enwiki,1,1.0
5331,5331,Q4934125,Culture.Sports,1.0000100135803225,6954044,Bob Sutton,19,enwiki,0,3.0
5332,5332,Q4934125,Culture.Biography.Biography*,1.0000100135803225,6954044,Bob Sutton,19,enwiki,0,3.0
5333,5333,Q4934125,Geography.Regions.Americas.North_America,0.2047950496673584,6954044,Bob Sutton,19,enwiki,0,3.0
5334,5334,Q5478167,Culture.Sports,0.9989112615585328,10801132,Fran McCaffery,11,enwiki,1,6.0
5335,5335,Q5478167,Culture.Biography.Biography*,0.9942797422409058,10801132,Fran McCaffery,11,enwiki,1,6.0
5336,5336,Q5214385,Culture.Biography.Biography*,0.997120440006256,3585908,Dan Shulman,21,enwiki,2,6.0
5337,5337,Q5214385,Culture.Sports,0.8774868249893188,3585908,Dan Shulman,21,enwiki,2,6.0
5338,5338,Q5214385,Culture.Media.Media*,0.6001983880996704,3585908,Dan Shulman,21,enwiki,2,6.0
5339,5339,Q5214385,Geography.Regions.Americas.North_America,0.17818872833251953,3585908,Dan Shulman,21,enwiki,2,6.0
5340,5340,Q945548,Culture.Sports,0.9850529432296752,809866,Jordan–Hare Stadium,19,enwiki,0,5.0
5341,5341,Q945548,Geography.Regions.Americas.North_America,0.9615437984466552,809866,Jordan–Hare Stadium,19,enwiki,0,5.0
5342,5342,Q166871,Culture.Sports,0.9988405108451844,22090652,Kemba Walker,6,enwiki,5,3.0
5343,5343,Q166871,Culture.Biography.Biography*,0.9955416321754456,22090652,Kemba Walker,6,enwiki,5,3.0
5344,5344,Q7518777,Culture.Sports,1.0000100135803225,5352498,Simon Francis,0,enwiki,1,6.0
5345,5345,Q7518777,Culture.Biography.Biography*,1.0000100135803225,5352498,Simon Francis,0,enwiki,1,6.0
5346,5346,Q7518777,Geography.Regions.Europe.Northern_Europe,0.12878464365005493,5352498,Simon Francis,0,enwiki,1,6.0
5347,5347,Q7518777,Geography.Regions.Europe.Europe*,0.03021936321258545,5352498,Simon Francis,0,enwiki,1,6.0
5348,5348,Q6788860,Culture.Biography.Biography*,0.9972090721130372,1828580,Matt Jones,19,enwiki,0,2.0
5349,5349,Q6788860,Culture.Sports,0.990301549434662,1828580,Matt Jones,19,enwiki,0,2.0
5350,5350,Q2981930,History_and_Society.Politics_and_government,0.94500470161438,40556040,agrarian socialism,11,enwiki,6,3.0
5351,5351,Q6651990,Culture.Media.Films,0.9790457487106324,11896654,Little Soldiers,6,enwiki,5,1.0
5352,5352,Q6651990,Culture.Media.Media*,0.9481645226478576,11896654,Little Soldiers,6,enwiki,5,1.0
5353,5353,Q6651990,Geography.Regions.Asia.South_Asia,0.4925217499732971,11896654,Little Soldiers,6,enwiki,5,1.0
5354,5354,Q6651990,Geography.Regions.Asia.Asia*,0.4820951094627381,11896654,Little Soldiers,6,enwiki,5,1.0
5355,5355,Q4620127,Culture.Sports,0.6654205918312073,38468389,2010–13 Big 12 Conference realignment,19,enwiki,0,6.0
5356,5356,Q2517334,Culture.Biography.Biography*,0.9951046109199524,11309143,Vernon Dahmer,3,enwiki,2,4.0
5357,5357,Q2517334,History_and_Society.Society,0.8519628047943115,11309143,Vernon Dahmer,3,enwiki,2,4.0
5358,5358,Q2517334,Geography.Regions.Americas.North_America,0.29719679260253906,11309143,Vernon Dahmer,3,enwiki,2,4.0
5359,5359,Q6571007,Compilation.List_Disambig,1.0,37644557,list of Florida State Seminoles football seasons,19,enwiki,0,8.0
5360,5360,Q6571007,Culture.Sports,0.9263137578964232,37644557,list of Florida State Seminoles football seasons,19,enwiki,0,8.0
5361,5361,Q317820,Culture.Biography.Biography*,1.0000100135803225,7404943,Jamie Murray,20,enwiki,4,4.0
5362,5362,Q317820,Culture.Sports,0.997894287109375,7404943,Jamie Murray,20,enwiki,4,4.0
5363,5363,Q317820,Geography.Regions.Europe.Europe*,0.037993239402771,7404943,Jamie Murray,20,enwiki,4,4.0
5364,5364,Q317820,Geography.Regions.Europe.Northern_Europe,0.03021936321258545,7404943,Jamie Murray,20,enwiki,4,4.0
5365,5365,Q8026409,Geography.Regions.Americas.North_America,0.2653036584854126,38471775,Winter storm naming in the United States,3,enwiki,2,3.0
5366,5366,Q16739933,Culture.Biography.Biography*,0.546748161315918,42541713,Sheppard,1,enwiki,11,2.0
5367,5367,Q16739933,Geography.Regions.Oceania,0.4815675487518311,42541713,Sheppard,1,enwiki,11,2.0
5368,5368,Q48797819,STEM.Space,1.0000100135803225,55802175,Seismic Experiment for Interior Structure,17,enwiki,3,20.0
5369,5369,Q48797819,STEM.STEM*,1.0000100135803225,55802175,Seismic Experiment for Interior Structure,17,enwiki,3,20.0
5370,5370,Q48797819,History_and_Society.Transportation,0.9951046109199524,55802175,Seismic Experiment for Interior Structure,17,enwiki,3,20.0
5371,5371,Q48797819,STEM.Technology,0.991162657737732,55802175,Seismic Experiment for Interior Structure,17,enwiki,3,20.0
5372,5372,Q15735939,Culture.Biography.Biography*,0.9988405108451844,37405155,Chris Matthews,19,enwiki,0,14.0
5373,5373,Q15735939,Culture.Sports,0.9899964332580566,37405155,Chris Matthews,19,enwiki,0,14.0
5374,5374,Q15735939,Geography.Regions.Americas.North_America,0.270853506565094,37405155,Chris Matthews,19,enwiki,0,14.0
5375,5375,Q2108857,History_and_Society.Politics_and_government,0.8634016513824463,10626861,Presidential Records Act of 1978,19,enwiki,2,1.0
5376,5376,Q2108857,Geography.Regions.Americas.North_America,0.4649096002578735,10626861,Presidential Records Act of 1978,19,enwiki,2,1.0
5377,5377,Q18808532,Culture.Biography.Biography*,0.9960646033287048,45104275,Roger Assalé,15,enwiki,3,6.0
5378,5378,Q18808532,Culture.Sports,0.9715740084648132,45104275,Roger Assalé,15,enwiki,3,6.0
5379,5379,Q7209346,Geography.Regions.Americas.North_America,1.0000100135803225,387617,Poletown East,21,enwiki,2,1.0
5380,5380,Q60805,Culture.Biography.Biography*,0.9942797422409058,1353601,Rinat Akhmetov,15,enwiki,3,16.0
5381,5381,Q60805,History_and_Society.Business_and_economics,0.7310686111450195,1353601,Rinat Akhmetov,15,enwiki,3,16.0
5382,5382,Q60805,Geography.Regions.Europe.Eastern_Europe,0.2869412174224853,1353601,Rinat Akhmetov,15,enwiki,3,16.0
5383,5383,Q60805,Geography.Regions.Europe.Europe*,0.24217800998687744,1353601,Rinat Akhmetov,15,enwiki,3,16.0
5384,5384,Q2383057,Culture.Sports,0.9965265989303588,3477983,T formation,19,enwiki,0,22.0
5385,5385,Q1683042,Culture.Biography.Biography*,0.966924011707306,245653,Jasper Maskelyne,23,enwiki,7,3.0
5386,5386,Q6937467,Culture.Media.Films,0.990301549434662,18471381,Murattu Kaalai,6,enwiki,13,2.0
5387,5387,Q6937467,Culture.Media.Media*,0.9763205647468568,18471381,Murattu Kaalai,6,enwiki,13,2.0
5388,5388,Q6937467,Geography.Regions.Asia.South_Asia,0.4986179938316345,18471381,Murattu Kaalai,6,enwiki,13,2.0
5389,5389,Q6937467,Geography.Regions.Asia.Asia*,0.4974612464904785,18471381,Murattu Kaalai,6,enwiki,13,2.0
5390,5390,Q4934754,Culture.Biography.Biography*,0.9931061863899232,3718049,Bobby Beathard,19,enwiki,0,6.0
5391,5391,Q4934754,Culture.Sports,0.9931061863899232,3718049,Bobby Beathard,19,enwiki,0,6.0
5392,5392,Q4934754,Geography.Regions.Americas.North_America,0.014629947185516357,3718049,Bobby Beathard,19,enwiki,0,6.0
5393,5393,Q59297274,Culture.Media.Media*,0.9954004287719728,59196867,23rd Satellite Awards,28,enwiki,2,2.0
5394,5394,Q59297274,Culture.Media.Films,0.9173126816749572,59196867,23rd Satellite Awards,28,enwiki,2,2.0
5395,5395,Q499287,Culture.Sports,0.9124462008476256,1222841,Turks and Caicos Islands national football team,15,enwiki,1,4.0
5396,5396,Q499287,Geography.Regions.Americas.Central_America,0.4569222798347473,1222841,Turks and Caicos Islands national football team,15,enwiki,1,4.0
5397,5397,Q2424447,Culture.Biography.Biography*,0.9991269707679749,1380601,Allen Jenkins,6,enwiki,5,4.0
5398,5398,Q2424447,Geography.Regions.Americas.North_America,0.0,1380601,Allen Jenkins,6,enwiki,5,4.0
5399,5399,Q56042822,Culture.Sports,0.9924327731132508,58059365,United States at the 2019 FIBA Basketball World Cup,6,enwiki,5,3.0
5400,5400,Q651967,Culture.Biography.Biography*,0.9992059469223022,21384781,Ognjen Vranješ,15,enwiki,3,2.0
5401,5401,Q651967,Culture.Sports,0.9850529432296752,21384781,Ognjen Vranješ,15,enwiki,3,2.0
5402,5402,Q2146044,Geography.Regions.Americas.North_America,0.9989450573921204,128561,Leith,3,enwiki,2,2.0
5403,5403,Q2146044,Geography.Geographical,0.8519628047943115,128561,Leith,3,enwiki,2,2.0
5404,5404,Q12139010,Geography.Regions.Europe.Eastern_Europe,0.459371196269989,41877189,Party Revival,15,enwiki,3,6.0
5405,5405,Q12139010,Geography.Regions.Europe.Europe*,0.3923194279670715,41877189,Party Revival,15,enwiki,3,6.0
5406,5406,Q8021926,Culture.Biography.Biography*,0.9958112239837646,35329753,Willie le Roux,12,enwiki,1,11.0
5407,5407,Q8021926,Culture.Sports,0.9626831412315368,35329753,Willie le Roux,12,enwiki,1,11.0
5408,5408,Q440885,Culture.Biography.Biography*,1.0000100135803225,412083,Jan Schakowsky,17,enwiki,15,4.0
5409,5409,Q440885,History_and_Society.Politics_and_government,0.9995657801628112,412083,Jan Schakowsky,17,enwiki,15,4.0
5410,5410,Q440885,Culture.Biography.Women,0.6654205918312073,412083,Jan Schakowsky,17,enwiki,15,4.0
5411,5411,Q440885,Geography.Regions.Americas.North_America,0.4918885698318482,412083,Jan Schakowsky,17,enwiki,15,4.0
5412,5412,Q16980732,Compilation.List_Disambig,1.0,39551339,list of Nebraska Cornhuskers football seasons,19,enwiki,0,5.0
5413,5413,Q16980732,Culture.Sports,0.9263137578964232,39551339,list of Nebraska Cornhuskers football seasons,19,enwiki,0,5.0
5414,5414,Q16995269,Culture.Biography.Biography*,0.9883227348327636,42694615,Jack Conan,12,enwiki,1,12.0
5415,5415,Q16995269,Culture.Sports,0.9173126816749572,42694615,Jack Conan,12,enwiki,1,12.0
5416,5416,Q16995269,Geography.Regions.Europe.Europe*,0.43713401460647583,42694615,Jack Conan,12,enwiki,1,12.0
5417,5417,Q16995269,Geography.Regions.Europe.Northern_Europe,0.40366052293777466,42694615,Jack Conan,12,enwiki,1,12.0
5418,5418,Q2964720,Culture.Sports,0.9994397163391112,15616803,Chris Gimenez,3,enwiki,2,3.0
5419,5419,Q2964720,Culture.Biography.Biography*,0.9990700483322144,15616803,Chris Gimenez,3,enwiki,2,3.0
5420,5420,Q2964720,Geography.Regions.Americas.North_America,0.4853731861114502,15616803,Chris Gimenez,3,enwiki,2,3.0
5421,5421,Q7866662,History_and_Society.Transportation,1.0000100135803225,40766937,USNS Pecos,24,enwiki,3,2.0
