,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
446474,Battle of Leuthen,446474,9,13,4464.363562902985,Q313435
446477,Battle of Hochkirch,446477,11,13,5065.412905400812,Q695925
448570,Bukavu,448570,3,16,0.0,Q222279
449020,Maxim restaurant suicide bombing,449020,1,8,0.0,Q2870013
450801,List of inventions named after people,450801,2,27,9290.0,Q16156866
451238,Arbroath F.C.,451238,2,29,0.0,Q539374
452037,Peacehaven,452037,2,11,133867.14762616105,Q1935259
455616,Flower Drum Song,455616,4,41,41757.0,Q2169548
458967,Mal Young,458967,1,39,0.0,Q19483764
460125,Mark Sanford,460125,8,25,2370.8054879393176,Q11669
460995,Joan Benoit,460995,4,1,32480.0,Q241737
461212,Face the Nation,461212,7,25,224336.24375698622,Q1655894
461371,Guy (band),461371,4,12,1.0,Q3121507
462642,Teddy Riley,462642,6,12,23215.0,Q927450
466888,Hurricane Hazel,466888,8,19,18762.0691147721,Q2744086
468206,Dolph Schayes,468206,3,14,0.0,Q514456
470115,Norman Smith (record producer),470115,1,7,0.0,Q361940
476255,Hong Kong Monetary Authority,476255,4,24,133381.467612477,Q1595286
476686,Heidi Heitkamp,476686,5,1,13934.0,Q50597
480754,Spencer W. Kimball,480754,21,43,4839.1150325713525,Q1392523
480909,Joseph Fielding Smith,480909,22,43,41883.0341813066,Q1392595
483149,Gustavo Kuerten,483149,1,2,0.0,Q190723
483608,Kumyks,483608,14,4,54484.22027505131,Q211018
486922,Willie Stargell,486922,10,30,101538.04287600098,Q1054942
488230,Nazanin Afshin-Jam,488230,1,30,0.0,Q447592
488393,FA Vase,488393,2,13,4646.0,Q185580
491056,Province of North Carolina,491056,8,22,45235.84406129692,Q2334526
494509,Douglas DC-7,494509,4,30,102286.39485666991,Q847409
495263,Muroidea,495263,6,37,2317.0,Q58949
496430,John R. McKernan Jr.,496430,4,1,0.25,Q880786
498730,Kathryn D. Sullivan,498730,1,26,0.0,Q464166
512247,Jezkazgan,512247,5,26,16.127270003959634,Q740832
512956,J. C. Watts,512956,3,9,534.9324897895335,Q459176
514261,Wrigley Rooftops,514261,7,6,3.3293475043475027,Q17040905
515958,Lezgins,515958,10,4,36.96573910297445,Q1129737
516106,President of Syria,516106,6,11,42073.35868352167,Q648464
517430,Greg Rusedski,517430,4,2,11496.848523430772,Q335209
519579,Operation Crusader,519579,9,27,14.140476190476187,Q327085
519681,Jimmy Piersall,519681,1,6,0.0,Q3179112
520579,Maryport,520579,1,5,0.0,Q640981
522331,National Velvet,522331,1,0,0.0,Q17104435
523788,Pat Metheny Group,523788,1,30,0.0,Q985460
524461,Self-destruct,524461,2,15,4646.0,Q80594
528452,Bob Mortimer,528452,1,20,0.0,Q4933451
528981,Alan Rubin,528981,1,30,0.0,Q1374127
529857,Eurabia,529857,5,17,4.5,Q737979
530766,Joseph E. Brennan,530766,5,1,59.004340508133204,Q550705
531846,Lerner and Loewe,531846,2,8,0.0,Q1820298
535692,Timeline of United States history (1990–2009),535692,2,19,0.0,Q7805971
535777,One-drop rule,535777,2,22,0.0,Q1154577
537682,Chris Bosh,537682,1,14,0.0,Q201386
538449,Battle of Hatfield Chase,538449,1,0,0.0,Q1758473
541728,Mladen Ivanić,541728,4,24,1.1666666666666665,Q944643
544163,Gibraltar Premier Division,544163,11,13,134971.03074119324,Q85103897
555333,Irfan Pathan,555333,1,3,0.0,Q1746795
559294,Suicide Squad,559294,15,14,103279.20827438342,Q616136
561859,Michel Trudeau,561859,6,11,11611.5,Q5232929
562421,USS Minneapolis (CA-36),562421,2,0,4646.0,Q1969706
563742,Jack Handey,563742,1,30,0.0,Q5787637
565113,David Rocastle,565113,1,5,0.0,Q764158
566551,Frank Stronach,566551,4,30,1.5,Q84699
573001,7th Infantry Division (United Kingdom),573001,4,27,1.0,Q4644073
575957,National Intelligence Organization (Turkey),575957,9,11,99943.72542618762,Q478481
576341,The Matthew Shepard Story,576341,5,21,2319.0,Q626788
577451,Ali Akbar Khan,577451,6,28,5416.333333333234,Q468356
577751,Gale Sondergaard,577751,3,27,32490.0,Q233845
580297,Diplomatic bag,580297,2,13,4646.0,Q1227231
583793,Double switch (baseball),583793,1,6,0.0,Q3037807
584547,North-West Mounted Police,584547,3,11,3146.465474161749,Q2506428
585899,List of NHL statistical leaders,585899,9,33,137909.06676619215,Q532014
592799,Salta,592799,3,43,41745.5,Q36307
593854,Susan Peters,593854,2,41,18572.0,Q255800
597013,Noël Coward Theatre,597013,1,27,0.0,Q7067480
597336,Walter Cunningham,597336,4,26,0.375,Q372215
597451,Bill Dickey,597451,8,6,9105.351174902999,Q862064
598416,Donn F. Eisele,598416,5,26,82621.62552540633,Q449706
598426,Ronald Evans (astronaut),598426,1,26,0.0,Q313543
598727,1995 Atlantic hurricane season,598727,24,19,5533.9435804612585,Q756766
601002,Imperial Bedroom,601002,1,7,0.0,Q846779
604122,"Langtry, Texas",604122,2,19,4646.0,Q3217298
607900,Commissioner of Police of the Metropolis,607900,1,27,0.0,Q4993011
609127,Trot Nixon,609127,2,42,4665.352455579008,Q2739785
610293,Paul Cornell,610293,4,8,50.76490982357855,Q7149971
610672,HMS Resolute (1850),610672,1,25,0.0,Q414454
611132,Graham Taylor,611132,9,13,191384.96826440474,Q9486
611614,Linda Cohn,611614,1,6,0.0,Q6551481
612064,Wisden Cricketers of the Year,612064,8,18,83910.26057590792,Q3569447
614618,Norwegian Nobel Committee,614618,10,16,50614.34461215636,Q946621
614825,Montserrat Caballé,614825,8,41,83395.0,Q151435
615836,Raymond Kopa,615836,2,5,0.0,Q123118
618126,Alpilles,618126,1,7,0.0,Q2107098
620854,Robert Del Naja,620854,7,15,7887.620885406405,Q712176
620963,Seattle Metropolitans,620963,1,31,0.0,Q2094660
623933,Stephen S. Oswald,623933,1,26,0.0,Q1372276
624986,Jimmy Johnstone,624986,3,10,6162.986706651149,Q454251
628266,Williams–Brice Stadium,628266,4,31,670.4114833654629,Q940522
628338,WEAR-TV,628338,7,19,4.166666666666666,Q7948701
628979,Surbahar,628979,3,28,0.0,Q980383
629570,Don Newcombe,629570,4,6,9097.633141112146,Q285629
629697,"Saint-Sulpice, Vaud",629697,1,7,0.0,Q68019
630141,Casimir Pulaski Day,630141,4,22,13935.0,Q5048811
630570,Influence peddling,630570,1,11,0.0,Q521933
630822,Civil partnership in the United Kingdom,630822,2,0,2259.4642857142844,Q1113097
631160,Angel_Gang,631160,1,30,0.0,-1
634661,Bridge over Troubled Water (song),634661,5,30,32497.0,Q913700
635895,Buck Showalter,635895,11,6,27108.064620015586,Q921030
636484,Triangle offense,636484,4,14,1298.7574869966581,Q847804
640182,John Sedgwick,640182,1,22,0.0,Q921857
643471,Matt Williams (third baseman),643471,13,6,21218.73799015351,Q3299589
643526,Melanie Phillips,643526,2,17,0.0,Q2902602
643791,Joe Medwick,643791,1,6,0.0,Q6211313
643822,Inside-the-park home run,643822,6,30,10478.847849290498,Q845485
644239,Anson Carter,644239,2,33,59514.37483290479,Q569963
644699,Peter Laviolette,644699,2,33,0.0,Q713383
646113,Mark Little (Australian actor),646113,2,18,0.0,Q6768614
651143,Edie Brickell & New Bohemians,651143,1,30,0.0,Q3719134
656601,Camryn Manheim,656601,3,27,9291.0,Q234514
657147,General authority,657147,17,43,10215.17442673889,Q5532323
657155,Popayán,657155,3,27,18572.0,Q335135
658177,Blue Peter badge,658177,8,20,280732.07135136356,Q4929623
661849,Government Communications Security Bureau,661849,9,11,278616.26794245414,Q382463
662828,And you are lynching Negroes,662828,3,43,4646.0,Q2503747
666925,Sam Barry,666925,6,14,579.390710079267,Q3946322
671404,Papineau (electoral district),671404,3,11,0.0,Q3362910
672229,Doug Williams (wrestler),672229,3,20,0.0,Q1364004
673678,Bill Mueller,673678,6,6,2206.3897797194904,Q4910284
673791,The Continental (Saturday Night Live),673791,5,30,6147.685249788601,Q7727472
673804,Melbourne Storm,673804,6,23,18579.375,Q1574487
675132,Apalachicola River,675132,18,19,10618.63990447651,Q617414
677922,The Standells,677922,1,6,0.0,Q765177
679382,Srečko Katanec,679382,5,3,11098.553929006719,Q177511
682985,Dover International Speedway,682985,4,31,4831.120493511471,Q1252953
685440,Bedazzled (1967 film),685440,2,8,50996.0,Q934251
685942,Justine Bateman,685942,2,30,80257.64871049576,Q237817
690195,Spin bowling,690195,3,18,0.0,Q1684170
691106,Michael Bublé (album),691106,7,30,4389.12267931084,Q280385
694468,Wilma Mankiller,694468,2,25,0.0,Q2327358
698908,Tube Alloys,698908,5,22,75506.53619655957,Q1137385
700640,Raven (DC Comics),700640,6,14,2819.7957457818443,Q245928
700741,"Stamford Bridge, East Riding of Yorkshire",700741,1,11,0.0,Q2270867
700794,David Conner (bishop),700794,4,0,5860.192248956705,Q5232514
702041,John Gorrie,702041,2,19,0.3333333333333333,Q730194
704179,Detlef Schrempf,704179,1,31,0.0,Q61675
706651,Sinsheim,706651,4,38,39778.38814032176,Q14950
710653,Latvian Russian Union,710653,7,41,50996.0,Q1474490
711720,Boundary (cricket),711720,3,3,64875.0,Q1092634
712889,Stanley Matthews (Supreme Court justice),712889,3,1,0.0,Q507075
714388,Starfire (Teen Titans),714388,7,14,1243.070155587155,Q427987
718119,Michael Young (baseball),718119,2,6,4646.0,Q1046185
718254,Obelisco de Buenos Aires,718254,1,34,0.0,Q831389
723719,Social Democratic Party of Bosnia and Herzegovina,723719,8,24,1.6666666666666667,Q1143161
725692,The Will Rogers Follies,725692,2,7,0.0,Q7774978
726486,Hurricane hunters,726486,26,19,9527.392331129873,Q1359280
730831,Gennaro Gattuso,730831,2,13,14540.072270332452,Q116980
732255,Vice (disambiguation),732255,2,1,0.0,Q422815
733555,2003 Atlantic hurricane season,733555,20,19,50.137617888535516,Q756775
733898,Hurricane Dora,733898,29,19,2034.4820535444817,Q1059695
735479,Antonio Cassano,735479,2,13,15573.649021346742,Q180993
735553,Paul Johnson (writer),735553,4,13,18575.0,Q45997
736409,2001 Atlantic hurricane season,736409,12,19,577.5562694611058,Q3179548
736446,2000 Atlantic hurricane season,736446,18,19,835.8080193694452,Q2659460
737260,1999 Atlantic hurricane season,737260,19,19,178.7384277168461,Q756772
737328,1998 Atlantic hurricane season,737328,29,19,9294.606657707449,Q756769
737711,1996 Atlantic hurricane season,737711,14,19,61.55938607590029,Q2351287
738736,Uruguayan Air Force Flight 571,738736,3,30,33818.10433211539,Q737967
739330,Peter Siebold,739330,2,26,0.0,Q2078334
740088,Hurricane Michelle,740088,31,19,866.5325165161896,Q3051029
740820,Olof Mellberg,740820,4,38,47641.98069349241,Q192491
741575,Joseph A. Walker,741575,1,26,0.0,Q708395
742065,Peter Gammons,742065,4,6,15262.945858931502,Q7174168
746781,Roy Romer,746781,2,25,0.0,Q328508
746925,Julius Rosenwald,746925,2,33,0.0,Q6137028
747788,Wiley Blount Rutledge,747788,5,1,4649.0,Q1626713
749923,Portland-class cruiser,749923,2,0,9290.0,Q572980
750094,Madeira Island,750094,1,19,0.0,Q30188
754600,The Fellowship (Christian organization),754600,3,25,7096.498337457149,Q2299472
757334,Emirate of Diriyah,757334,4,11,0.0,Q146871
759222,History of the West Indian cricket team,759222,4,18,9309.14256250995,Q5870702
760333,Arthur Grumiaux,760333,1,8,0.0,Q441112
760812,Barysaw,760812,3,38,45055.90658732562,Q19313
761929,James Francis Edward Keith,761929,5,13,32.351346983886565,Q215996
765363,USS Ross (DDG-71),765363,1,0,0.0,Q1676508
766470,Mário Jardel,766470,2,5,37112.0,Q317863
768336,Joseph Schildkraut,768336,1,8,0.0,Q93632
768664,1969 Atlantic hurricane season,768664,28,19,14585.442486157619,Q201881
770128,Music Box (film),770128,1,27,0.0,Q1427849
771113,Yale Bowl,771113,5,36,4731.923323319346,Q1535796
771131,1992 Atlantic hurricane season,771131,24,19,6686.695622920927,Q170613
772421,Inejiro Asanuma,772421,6,17,61173.64017154522,Q93745
778857,Maury Povich,778857,4,7,9290.0,Q1354302
779810,The Greens (Luxembourg),779810,8,17,14822.160559859689,Q767761
782137,Herbert Kretzmer,782137,5,7,45369.588267121144,Q5734832
783466,Paul Dresser,783466,1,27,0.0,Q1255425
784512,Indigenous peoples of Arizona,784512,1,26,0.0,Q6024707
785208,Sally Gunnell,785208,3,3,3152.4104395608765,Q237074
786904,Eleanor Clift,786904,1,7,0.0,Q5354247
789046,Jack Steinberger,789046,8,16,36.73214285714288,Q153210
791518,1979 Atlantic hurricane season,791518,13,19,77.267761578215,Q1830355
793910,Trump Shuttle,793910,4,11,30400.59203490722,Q635789
802098,1985 Atlantic hurricane season,802098,21,19,6571.487021329343,Q2334675
803715,Battle of Camperdown,803715,1,0,0.0,Q577081
804250,Doctor Who spin-offs,804250,5,8,4691.7351313637255,Q3033548
808429,Montserrat national football team,808429,10,10,4530.139792429278,Q497989
809866,Jordan–Hare Stadium,809866,6,31,10497.267812140852,Q945548
822146,The Wicked Lady,822146,4,27,120274.0,Q14957241
827711,Johnny Pesky,827711,3,6,5014.598993495465,Q1320754
828172,Glentoran F.C.,828172,2,29,0.0,Q249533
828188,Kimberlin Brown,828188,1,25,0.0,Q1975635
829830,Billy Coutu,829830,2,33,0.0,Q581967
830483,Kwame Kwei-Armah,830483,1,13,0.0,Q6450083
832830,United States Senate Committee on Homeland Security and Governmental Affairs,832830,4,1,9300.0,Q1489338
832917,Armalite and ballot box strategy,832917,3,39,2322.5,Q4792613
833550,Lloyd Doggett,833550,5,1,23096.55841740383,Q363817
835543,9th Division (Australia),835543,9,27,14.783333333333331,Q2021969
836477,Violence in ice hockey,836477,10,33,69095.83124654571,Q361854
847349,Lunar Landing Research Vehicle,847349,3,26,4646.0,Q1877372
848348,Wheelchair basketball,848348,6,34,17490.479978485582,Q1128216
849590,Soyuz 33,849590,21,26,483.12275219936726,Q903151
849939,Soyuz 7K-ST No. 16L,849939,22,26,222.95757996862065,Q847047
850884,Mike Lowell,850884,6,6,29376.999889377887,Q1388356
854206,Department of Corrections (New Zealand),854206,2,11,0.0,Q5260217
854457,Question Time (TV programme),854457,3,13,13934.0,Q2581397
854727,Militsiya,854727,8,11,5311.199008511049,Q1058330
856105,CFC,856105,1,5,0.0,Q350706
860297,702 (group),860297,2,30,4646.0,Q261467
861317,Lyle Odelein,861317,4,33,11354.701913474313,Q977018
861910,Harry Smith (American journalist),861910,3,25,55576.127556536805,Q11326841
863286,Misha,863286,4,34,4646.0,Q1156071
865912,Ararat (film),865912,2,7,0.0,Q626304
867154,Battle of Largs,867154,4,11,6373.633368735643,Q2097266
870681,Bobby Cox,870681,10,6,21129.787824582225,Q2907947
871512,Andrew Keir,871512,1,8,0.0,Q386240
875871,Bowling average,875871,19,18,164684.68070093828,Q3595484
876668,Jim Kaat,876668,6,6,5753.726348513704,Q6195984
878832,Erik Weihenmayer,878832,1,25,0.0,Q732356
879424,Gary Pettis,879424,8,42,1548.0000000000073,Q3098597
881856,Anhydrite,881856,1,19,0.0,Q105439
882119,Napoleon Dynamite,882119,1,31,0.0,Q1133772
883594,Swiss Broadcasting Corporation,883594,3,13,59356.3038252731,Q651410
884442,Virginia Grey,884442,2,41,27846.0,Q273118
885448,Joe Mauer,885448,9,6,22389.321137036648,Q739917
887015,The Matrix defense,887015,2,30,0.0,Q7750683
889832,"Star City, Russia",889832,2,26,1.8294035366208758,Q7600666
891406,"Indianola, Texas",891406,1,19,0.0,Q972308
892544,Imperial and Royal,892544,1,13,0.0,Q265411
894251,Castres,894251,1,23,0.0,Q188776
899186,Yasir Hameed,899186,3,18,4117.019191918984,Q3535580
900050,William Warfield,900050,1,8,0.0,Q2577488
900926,Mona Best,900926,1,27,0.0,Q6897638
902849,Florida Panhandle,902849,81,19,288473.1032778679,Q1430068
902934,Hurricane Donna,902934,51,19,17907.202759403805,Q1638575
903002,Hurricane Iniki,903002,5,19,2597.154218665708,Q3124214
903165,Richard Jefferson,903165,1,6,0.0,Q377693
903766,Rich Lowry,903766,6,7,127928.60378238528,Q7323340
907210,Everlast (musician),907210,2,15,4646.0,Q453048
907275,Ingush people,907275,6,4,0.0,Q485010
908910,Sunday shopping,908910,1,1,0.0,Q5253380
912055,Stephen Johnson Field,912055,6,1,37122.0,Q1234235
912669,Mike Emrick,912669,6,6,228473.06373049886,Q382577
913490,South Carolina House of Representatives,913490,10,25,36715.43831579742,Q1299487
913791,Great Britain at the 2004 Summer Olympics,913791,1,18,0.0,Q142358
914016,Matt Cooke,914016,1,33,0.0,Q116641
915670,John Gagliardi,915670,1,33,0.0,Q6234682
919728,List of national stadiums,919728,2,13,5671.345855620494,Q6634155
927246,Dan Lin,927246,3,17,18576.0,Q5213883
928459,Jeffrey Maier,928459,6,6,6421.377264595112,Q6176150
928569,Dermontti Dawson,928569,4,9,1848.9477042683893,Q522199
928610,Jilly Cooper,928610,2,11,2486.8473628490838,Q1689012
932581,Amon G. Carter Stadium,932581,4,31,238.28347026362232,Q473943
937479,Tropical cyclone warnings and watches,937479,38,19,12889.510688166463,Q665469
942366,Virginia Tech Corps of Cadets,942366,5,22,91686.50776461604,Q7934609
947043,Emílio Garrastazu Médici,947043,4,40,295.2850916509103,Q299165
947100,João Figueiredo,947100,4,40,295.2850916509103,Q192377
947243,Hurricane Frances,947243,51,19,37763.467355731766,Q2746497
947419,Funny Lady,947419,4,8,68651.63274059391,Q1419911
948164,Hyrum Smith,948164,20,43,24058.50083342042,Q2976186
949822,Roger Livesey,949822,1,27,0.0,Q490072
952607,Jaret Wright,952607,1,6,0.0,Q4355944
954735,Ford Excursion,954735,1,17,0.0,Q1325186
956692,Tom Barrasso,956692,2,33,101615.69485370701,Q608435
957951,Football in Spain,957951,3,13,20442.606585330992,Q165374
957985,Barcelona (Freddie Mercury and Montserrat Caballé album),957985,2,41,0.0,Q279991
960801,A. Whitney Brown,960801,1,30,0.0,Q1721073
960988,Jim Cooper,960988,6,25,144861.61663941704,Q973737
961249,Roger Byrne,961249,7,29,3095.5333333334993,Q344862
961254,Eddie Colman,961254,7,29,3095.5333333334993,Q2324630
961255,Tommy Taylor,961255,5,29,0.0,Q219350
961256,Billy Whelan,961256,10,29,13917.0,Q2456577
961517,Andi Herzog,961517,8,13,5652.1198269676825,Q160403
962893,Hurricane Frederic,962893,28,19,700.7812929716184,Q5947622
964726,Bobby Koch,964726,6,25,0.0,Q4935260
966108,Thirty Three & 1/3,966108,3,30,2322.5,Q1930164
966935,CSKA Moscow,966935,4,3,37454.36662437415,Q32140
970159,Lucy Davis,970159,3,30,4646.0,Q436620
973601,Charles Bassett,973601,10,26,7146.729390247278,Q704355
974099,Penknife,974099,1,17,0.0,Q174295
976861,Hurricane Elena,976861,54,19,18239.09697808566,Q3241038
977414,Nauka (ISS module),977414,8,26,23380.236755484257,Q915319
986329,Hurricane Jeanne,986329,54,19,213827.00878643183,Q1100322
986944,Hurricane Carla,986944,33,19,5177.81329407888,Q1559974
987036,Hurricane Flora,987036,29,19,1405.498556400381,Q3243642
987113,Hurricane Eloise,987113,48,19,13865.689969032592,Q3244284
988607,Red Kelly,988607,1,33,0.0,Q706565
991357,Slick Watts,991357,1,31,0.0,Q526499
993360,Ian St John,993360,3,38,45013.485579119166,Q428757
994480,Washington Huskies,994480,6,31,245198.65634759926,Q550397
1003939,Schoolhouse Blizzard,1003939,1,19,0.0,Q932149
1005659,Akhaltsikhe,1005659,1,7,0.0,Q212546
1008238,Scott Stadium,1008238,2,22,0.0,Q1133538
1018123,Marvin Davis,1018123,2,9,4646.0,Q1906053
1021915,William Frederick Fisher,1021915,1,26,0.0,Q185560
1021985,Mojave Aerospace Ventures,1021985,2,26,4646.0,Q6894987
1024858,Olodum,1024858,1,30,0.0,Q2021108
1027112,Laura La Plante,1027112,1,8,0.0,Q271655
1030112,Sanya Richards-Ross,1030112,1,31,0.0,Q5803
1031553,Lord Buckley,1031553,2,30,0.0,Q6679001
1034379,David A. Bednar,1034379,17,43,599.4748964065917,Q3017335
1035235,List of Major League Baseball all-time leaders in home runs by pitchers,1035235,2,30,2491.412168331773,Q6577591
1035748,Peter Malkin,1035748,1,8,0.0,Q1393172
1041577,Mark Henry,1041577,3,20,4646.0,Q310073
1041857,Kuwait national football team,1041857,13,10,55093.54055537087,Q206828
1042611,Evangelical Presbyterian Church (United States),1042611,1,11,0.0,Q3559237
1043490,Annabeth Gish,1043490,1,0,0.0,Q230779
1045281,German-American Day,1045281,2,22,18572.0,Q264784
1046207,Craftsman (tools),1046207,9,33,0.0,Q5180573
1047708,Barbados national football team,1047708,8,10,0.0,Q497659
1047784,Congo national football team,1047784,20,10,5999.133414448209,Q330056
1048524,Wheaton College (Massachusetts),1048524,1,25,0.0,Q924318
1052905,Uga (mascot),1052905,5,31,6274.911100332211,Q7877561
