,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
1668,Kanji,13,12.307693,253,0,107,15.64217,5.252995,1668,3,17,4399.999999999998,Q82772
2175,Noël Mamère,16,10.0,153,96,160,19.00013,-14.803636,2175,1,12,0.0,Q965109
4813,Kirghizistan,7,11.153846,255,42,47,-23.728676,-2.896586,4813,2,2,1103.0,Q813
5073,Paul VI,6,15.769232,152,129,0,3.840822,0.071065396,5073,6,16,1469.10000000002,Q16975
5074,Jean XXIII,6,18.076923,152,129,0,-9.019573,-10.458631,5074,8,16,16762.749999999927,Q23873
7490,Dakota du Sud,6,18.076923,152,129,0,15.040584,-8.50398,7490,8,16,27438.096249960352,Q1211
7559,Nebraska,6,16.923077,152,129,0,-19.003548,-9.080069,7559,7,16,25619.199653606986,Q1553
9218,Polynésie française,7,25.0,255,42,47,10.265318,0.07560781,9218,14,14,8209.239431401324,Q30971
9969,Chambéry,8,20.384617,0,126,172,-13.583294,3.0749226,9969,10,7,130234.28377304271,Q165090
11932,"Aliens, le retour",11,13.461538,175,95,13,-1.6582731,-11.7952385,11932,4,3,7500.005209602819,Q104814
11934,"Alien, la résurrection",11,12.307693,175,95,13,-15.37631,8.9959,11934,3,3,4931.6921773280665,Q458314
12799,Catalan,6,11.153846,152,129,0,4.6878605,-14.534206,12799,2,16,1103.0,Q7026
13984,Drapeau du Japon,13,12.307693,253,0,107,-17.333494,24.950773,13984,3,17,6592.999999999998,Q43175
15213,Étienne (martyr),6,13.461538,152,129,0,1.7976437,14.057723,15213,4,16,5495.5,Q161775
15404,Richard III,12,11.153846,0,134,74,-14.850497,-5.7137766,15404,2,3,1136.085872679322,Q133028
15836,Bratislava,19,16.923077,235,44,170,-4.7696586,-16.06467,15836,7,11,7726.633146435485,Q1780
20955,Jan Ullrich,8,13.461538,0,126,172,-8.956904,4.176023,20955,4,10,0.0,Q57959
22453,Expédition du Mexique,0,13.461538,193,77,88,2.9485788,12.23157,22453,4,11,9190.240026465088,Q952881
23504,Total Recall,11,10.0,175,95,13,9.074565,10.682243,23504,1,3,0.0,Q222018
24488,Miguel Indurain,8,21.538464,0,126,172,23.458378,8.600461,24488,11,10,1111.2873737373739,Q105542
24702,Tolochenaz,0,10.0,193,77,88,-4.2558494,-22.331831,24702,1,5,0.0,Q69398
25125,Tournoi de Wimbledon,17,16.923077,54,124,233,-17.70343,17.004705,25125,7,6,3116.7333333332626,Q41520
25639,Horemheb,0,12.307693,193,77,88,19.31785,-15.076349,25639,3,5,551.0,Q157995
25641,Ptolémée XV,0,12.307693,193,77,88,23.607498,14.336206,25641,3,5,3303.0,Q39589
28013,Emmanuelle Béart,14,13.461538,60,163,0,0.46292648,9.165388,28013,4,4,2204.0,Q106458
29203,Marie-France Pisier,3,12.307693,0,134,135,17.570848,-9.751512,29203,3,8,4403.0,Q239893
29233,Saint-Sylvestre,6,10.0,152,129,0,-16.568428,-15.250283,29233,1,16,0.0,Q249911
30251,Le Pacte des loups,10,12.307693,114,121,10,18.40141,0.32302794,30251,3,15,1100.0,Q1123891
30327,À bout de souffle,14,11.153846,60,163,0,-22.081392,2.4053383,30327,2,0,2204.0,Q86427
31928,Dani (artiste),14,12.307693,60,163,0,4.128742,-1.4228812,31928,3,4,7770.824543101544,Q548211
32338,Aÿ,0,12.307693,193,77,88,17.978592,0.22231211,32338,3,5,551.0,Q146029
32680,Duché de Lorraine,19,15.769232,235,44,170,21.973312,-20.042452,32680,6,11,0.45,Q155019
34212,Laurent Fignon,8,22.692308,0,126,172,20.130589,-4.730186,34212,12,10,129845.18269334717,Q13484
37847,Enola Gay,6,11.153846,152,129,0,-12.9728155,-14.247463,37847,2,16,1068.4441551274015,Q204424
40464,Paul Touvier,18,12.307693,0,148,245,-22.721317,-8.254825,40464,3,7,20615.0,Q688313
40699,Rosaire,6,15.769232,152,129,0,21.882505,0.8014149,40699,6,16,3357.199999999999,Q132539
40941,Rhodes,18,12.307693,0,148,245,6.7160115,-5.329472,40941,3,7,2205.0,Q43048
41436,Les Enfants du paradis,4,10.0,235,94,0,22.421236,-23.594894,41436,1,1,0.0,Q865580
41595,Christophe Malavoy,14,11.153846,60,163,0,1.0893345,1.7029748,41595,2,4,4400.0,Q2966368
41879,Alexandre Ier (empereur de Russie),0,20.384617,193,77,88,-12.485318,-1.4574505,41879,10,5,12035.362471378006,Q15193
43226,Maximilien Ier (empereur du Mexique),19,26.153847,235,44,170,-6.3696547,-9.334575,43226,15,11,23075.373919499405,Q84192
43265,Apollo 8,6,12.307693,152,129,0,0.48388132,-0.9119157,43265,3,16,551.0,Q184201
43560,Sylvestre Ier,6,12.307693,152,129,0,23.032534,-14.463621,43560,3,16,4403.0,Q47149
44100,Geneviève Grad,0,10.0,193,77,88,-5.011361,-14.795656,44100,1,5,0.0,Q266147
44502,Hibernatus,12,12.307693,0,134,74,-9.428886,-22.81555,44502,3,5,1103.0,Q568048
45555,Paris Première,7,19.23077,255,42,47,19.116514,7.394718,45555,9,2,50518.39864887512,Q2459910
46179,Le Pont de la rivière Kwaï (film),0,18.076923,193,77,88,12.578637,-23.554499,46179,8,5,4522.312106159422,Q188718
46397,Oscar (film),12,13.461538,0,134,74,-23.171654,-18.984812,46397,4,5,23273.908249785607,Q1754968
46450,Bulle Ogier,14,14.615385,60,163,0,-16.819202,-5.041086,46450,5,0,4631.897709965468,Q204336
46479,Rufus,14,14.615385,60,163,0,0.6328416,13.7735815,46479,5,2,6164.288558983314,Q715111
46546,Anna Karina,14,11.153846,60,163,0,20.044739,-14.141737,46546,2,0,1103.0,Q232113
46594,Gisèle Casadesus,15,13.461538,185,97,239,12.423079,-0.47016296,46594,4,8,59679.0,Q470027
47519,Fátima,6,12.307693,152,129,0,-7.1825023,21.32382,47519,3,16,0.0,Q191133
47570,Tahitien,7,15.769232,255,42,47,6.0734982,6.674735,47570,6,14,280.199124232374,Q34128
51512,Rio Bravo (film),0,19.23077,193,77,88,-17.669329,20.347256,51512,9,5,6567.595284063992,Q1008351
51799,Marco Pantani,8,20.384617,0,126,172,-17.694256,8.764603,51799,10,10,273.37070707070706,Q273860
53747,Luc Plamondon,0,12.307693,193,77,88,14.846983,20.348812,53747,3,5,12303.87886599372,Q591655
55076,Christophe Gans,10,13.461538,114,121,10,-16.728466,5.3598065,55076,4,15,2200.5,Q950697
55153,Ceutrons (peuple celte des Alpes),8,10.0,0,126,172,-1.3658211,16.735394,55153,1,10,0.0,Q690987
55382,Montargis,2,23.846153,0,168,183,0.1867722,22.089516,55382,13,9,0.0,Q212352
55961,Claude Sautet,14,13.461538,60,163,0,10.841863,-20.391714,55961,4,4,6044.0,Q106669
56302,John Kerry,6,16.923077,152,129,0,-1.7761409,-2.140322,56302,7,16,39711.0,Q22316
56785,Tahiti,7,26.153847,255,42,47,13.316121,-21.207668,56785,15,14,2473.0342338485902,Q42000
56989,Antonio López de Santa Anna,0,15.769232,193,77,88,18.22267,20.503279,56989,6,11,20932.863360340012,Q189145
57832,Henry Purcell,17,12.307693,54,124,233,19.97901,-21.584164,57832,3,2,2204.0,Q9695
58329,Bobigny,8,10.0,0,126,172,-6.880753,-21.892717,58329,1,7,0.0,Q154724
58684,Southampton,1,16.923077,0,164,49,-6.684756,-17.701786,58684,7,7,33794.55961076645,Q79848
62274,Auguste Escoffier,17,14.615385,54,124,233,7.014054,21.428902,62274,5,6,11046.960290670297,Q313744
62413,Gouvernement Georges Pompidou (1),17,12.307693,54,124,233,-15.709826,21.99511,62413,3,6,551.0,Q940230
62913,Tōdai-ji,6,10.0,152,129,0,22.335863,2.7595494,62913,1,16,0.0,Q460367
63382,Guérande,6,11.153846,152,129,0,-5.373351,-16.712835,63382,2,16,1103.0,Q501971
63409,"La Belle et la Bête (film, 1946)",10,10.0,114,121,10,-22.163029,-22.012888,63409,1,15,0.0,Q927048
63793,Gouvernement Michel Debré,17,11.153846,54,124,233,5.0555634,-20.473816,63793,2,6,0.0,Q1719828
64140,Ang Lee,0,12.307693,193,77,88,-3.4688907,-16.402239,64140,3,5,1103.0,Q160726
66995,Mikhaïl Koutouzov,0,22.692308,193,77,88,-22.61065,1.2292184,66995,12,5,8565.01026470712,Q185801
67670,Madame Butterfly,14,13.461538,60,163,0,-24.780293,-2.8861048,67670,4,4,3305.0,Q19005
68118,Vittorio Gassman,0,16.923077,193,77,88,19.21588,11.537867,68118,7,5,32817.69842044866,Q55452
68688,Thomas Becket,0,10.0,193,77,88,-0.14745167,-20.871847,68688,1,5,0.0,Q192236
69325,Affaire Robert Boulin,17,11.153846,54,124,233,-7.8269963,17.228083,69325,2,6,0.0,Q537095
69907,Achat Gadsden,0,10.0,193,77,88,19.98376,0.17859307,69907,1,11,0.0,Q827212
70289,Peter Bogdanovich,0,12.307693,193,77,88,-0.28612816,15.449863,70289,3,5,1103.0,Q158250
71676,Éric Moussambani,8,10.0,0,126,172,10.06592,22.40641,71676,1,10,0.0,Q288305
72276,Bataille de la Moskova,0,15.769232,193,77,88,23.067835,-8.488138,72276,6,5,242.18154660852701,Q184320
74534,Sense and Sensibility,0,11.153846,193,77,88,-23.630526,16.633963,74534,2,5,0.0,Q274744
75479,Lynchage,18,10.0,0,148,245,6.2757573,12.364417,75479,1,7,0.0,Q486775
76721,Silésie,19,15.769232,235,44,170,15.232667,-7.976185,76721,6,11,4543.899185752877,Q81720
77442,Ukiyo-e,13,12.307693,253,0,107,21.39406,13.014054,77442,3,17,1100.9999999999995,Q185905
78008,Coupe de la Ligue anglaise de football,16,18.076923,153,96,160,-3.0632136,-9.6479225,78008,8,12,10977.0,Q11152
78958,Liste des ducs de Lorraine,19,18.076923,235,44,170,-14.031821,11.786739,78958,8,11,11.883354867012113,Q669958
79303,Alexandre III (empereur de Russie),0,19.23077,193,77,88,22.966652,15.379711,79303,9,4,1207.143003917119,Q120180
79331,Dagmar de Danemark,0,16.923077,193,77,88,-23.897232,0.11824481,79331,7,4,3752.008497905524,Q153601
79900,David Lean,0,15.769232,193,77,88,17.000854,-16.619427,79900,6,5,1398.3655149564902,Q55260
81325,Pierre Joxe,16,11.153846,153,96,160,3.5347357,-22.70796,81325,2,12,2204.0,Q977974
81563,Barbara Bain,0,10.0,193,77,88,19.535292,16.982546,81563,1,5,0.0,Q263143
84867,Guerre et Paix (série de films),0,18.076923,193,77,88,-10.123808,14.483867,84867,8,5,273.6570650217762,Q845176
85400,Nô,13,12.307693,253,0,107,9.851249,5.516004,85400,3,17,1102.9999999999995,Q226887
87138,John Ford,0,27.307693,193,77,88,20.104637,21.783567,87138,16,5,17065.926985275644,Q51114
87817,Lieutenant-colonel,17,13.461538,54,124,233,-15.24664,7.780139,87817,4,6,3397.231868493181,Q493898
88555,James Mason,0,14.615385,193,77,88,10.563281,-9.367479,88555,5,5,1570.1843065414841,Q209186
89410,Shrek 2,12,19.23077,0,134,74,5.564234,5.1286254,89410,9,3,17445.221023968454,Q485983
89728,Howard Hawks,0,14.615385,193,77,88,2.3215377,11.404122,89728,5,5,43.923162193067334,Q51581
90054,Donald Bellisario,11,14.615385,175,95,13,-20.925701,3.9184647,90054,5,0,1103.0,Q710739
90580,Pascale Petit (actrice),4,12.307693,235,94,0,16.493248,17.261024,90580,3,1,1103.0,Q461321
90805,Parfum de femme (film),0,10.0,193,77,88,-21.261942,2.1562903,90805,1,5,0.0,Q128504
91404,Anita Ekberg,0,13.461538,193,77,88,22.556,-2.1091225,91404,4,5,2204.0,Q230662
91810,Marcel Marceau,3,12.307693,0,134,135,22.271935,-19.5906,91810,3,8,0.0,Q157191
92231,Monte-Carlo,17,16.923077,54,124,233,23.938763,24.267044,92231,7,6,16829.615384615383,Q45240
93498,Affaire Seznec,3,10.0,0,134,135,11.643551,3.9030073,93498,1,8,0.0,Q24478688
93699,Daniel Darc,14,11.153846,60,163,0,-17.979116,8.373551,93699,2,4,9.083333333333334,Q3013907
94454,Paparazzi,0,10.0,193,77,88,11.453502,-1.0786681,94454,1,5,0.0,Q156624
95173,Francis Lai,0,11.153846,193,77,88,-18.180813,-22.442698,95173,2,5,11103.172588937447,Q223408
95451,Alec Guinness,0,20.384617,193,77,88,-0.09914031,1.5918614,95451,10,5,22077.547811833218,Q103894
96973,Richard Virenque,8,21.538464,0,126,172,-21.22828,-0.8561712,96973,11,10,17231.051010101142,Q439088
98097,Paul Belmondo (sculpteur),17,14.615385,54,124,233,3.8957856,8.828485,98097,5,6,6573.120102637545,Q1145608
98517,Martin Landau,0,16.923077,193,77,88,20.166348,-6.5958467,98517,7,5,20621.835988389917,Q294641
99240,Brice Lalonde,6,16.923077,152,129,0,-12.06077,5.7234316,99240,7,16,4405.0,Q2512092
101546,Bernard Tapie,16,14.615385,153,96,160,3.8788316,19.87557,101546,5,12,68700.0,Q728645
101551,François Ier (empereur du Saint-Empire),19,27.307693,235,44,170,-8.132544,16.59087,101551,16,11,941.7537357530342,Q151075
102180,Yann Le Gac,4,11.153846,235,94,0,14.743229,-7.76678,102180,2,1,3303.0,Q3571660
102650,Saint-Briac-sur-Mer,6,13.461538,152,129,0,11.835473,-3.593745,102650,4,16,0.0,Q193704
102896,Lucerne,17,14.615385,54,124,233,-20.114538,-24.235247,102896,5,6,4405.0,Q4191
103424,Jackson Richardson,9,13.461538,0,157,116,16.740095,-18.572897,103424,4,18,219.37499999999815,Q248576
103749,Yvonne de Gaulle,17,10.0,54,124,233,-3.5878747,19.87243,103749,1,6,0.0,Q433393
106498,Benoît XVI,6,16.923077,152,129,0,9.220229,-15.171394,106498,7,16,30179.81666666668,Q2494
107198,Les oiseaux se cachent pour mourir (série télévisée),12,12.307693,0,134,74,3.5833273,-14.568589,107198,3,3,556.1276530793295,Q9262969
111046,Eugénie de Montijo,0,13.461538,193,77,88,-2.9127681,-20.02436,111046,4,4,2703.5890641486494,Q157130
112020,Jean-Claude Bouillon,14,10.0,60,163,0,24.08259,13.386964,112020,1,4,0.0,Q3164855
112028,Jean-Paul Tribout,14,12.307693,60,163,0,-12.698495,-13.726094,112028,3,4,2205.0,Q1685148
112041,Pierre Maguelon,14,11.153846,60,163,0,-2.8653538,-10.729716,112041,2,4,3303.0,Q2014123
113565,Les Sept Samouraïs,13,10.0,253,0,107,-5.055022,22.953424,113565,1,17,0.0,Q189540
113977,Audrey Hepburn,0,28.461538,193,77,88,-22.967222,10.322746,113977,17,5,37417.93966429474,Q42786
114191,Emmanuel,6,10.0,152,129,0,-7.3763947,-1.3230245,114191,1,16,0.0,Q18001873
114367,Mariage morganatique,0,16.923077,193,77,88,-12.493544,-7.879516,114367,7,4,5025.966065204609,Q210761
114844,Championnat du monde de hockey sur glace,19,13.461538,235,44,170,4.0263476,-16.955702,114844,4,11,4403.0,Q190163
115236,Plácido Domingo,4,13.461538,235,94,0,-0.585996,-2.626481,115236,4,1,3306.0,Q130853
116084,Papeete,7,33.076927,255,42,47,-14.025416,-4.3308954,116084,21,9,724.4875933531805,Q130800
116227,Curd Jürgens,0,12.307693,193,77,88,1.6509342,-2.9012327,116227,3,4,0.0,Q57584
117176,Réacteur nucléaire,6,13.461538,152,129,0,-24.521236,-2.629067,117176,4,16,3984.108679726499,Q80877
117384,Robert Boulin,17,13.461538,54,124,233,-13.876899,3.6521335,117384,4,6,3303.0,Q1278301
118063,"Walker, Texas Ranger",6,12.307693,152,129,0,-11.525818,-5.774949,118063,3,16,2672.2891007599183,Q426432
121787,Bibie,4,14.615385,235,94,0,5.8810267,12.32032,121787,5,1,6689.6335180881415,Q2900969
123145,La dolce vita,0,11.153846,193,77,88,22.509378,-24.602865,123145,2,5,1103.0,Q18407
129224,Dorothy Stratten,0,10.0,193,77,88,24.145807,7.15522,129224,1,5,0.0,Q241081
129395,César Ritz,17,13.461538,54,124,233,14.033927,0.14552392,129395,4,6,9943.960290670291,Q114347
131827,ASM Clermont Auvergne,15,36.538464,185,97,239,5.416819,-2.133051,131827,24,8,6614.920578252123,Q297901
133930,Oudaï Hussein,17,10.0,54,124,233,-14.310416,4.6647034,133930,1,6,0.0,Q311916
137833,"Taxi (film, 1998)",10,14.615385,114,121,10,19.94836,18.550724,137833,5,15,0.0,Q726215
140755,Bérézina,0,11.153846,193,77,88,15.352088,-5.463094,140755,2,5,0.0,Q207927
145646,Louis-Napoléon Bonaparte (1856-1879),0,10.0,193,77,88,-11.105345,-12.798037,145646,1,4,0.0,Q221549
147192,Jacques Dynam,12,13.461538,0,134,74,-10.515555,-3.3032131,147192,4,3,13574.495870940285,Q981564
151800,"La Grande Évasion (film, 1963)",0,13.461538,193,77,88,-12.168519,-11.865112,151800,4,3,2204.0,Q110354
152954,Sténographie,0,10.0,193,77,88,0.4828194,-19.345404,152954,1,5,0.0,Q181066
154071,Technocratie,16,10.0,153,96,160,-21.676815,-0.80712914,154071,1,12,0.0,Q190044
155247,Poltergeist,0,10.0,193,77,88,3.3603983,-22.782043,155247,1,5,0.0,Q216893
157096,Anne Bonny,12,11.153846,0,134,74,16.66023,-0.7789124,157096,2,3,1103.0,Q231549
157439,Mary Read,12,10.0,0,134,74,-8.813094,-2.676145,157439,1,3,0.0,Q234421
157918,José Carreras,4,10.0,235,94,0,-10.6780615,-15.433355,157918,1,1,0.0,Q485165
158027,Ward Bond,0,11.153846,193,77,88,-12.304659,15.17951,158027,2,5,0.0,Q1280760
158047,Isabelle Aubret,4,11.153846,235,94,0,0.9292872,-21.444841,158047,2,1,2154.311815771319,Q229359
159475,Sitting Bull,6,12.307693,152,129,0,-16.689854,-14.298247,159475,3,16,362.5083333333422,Q43527
160186,Maurice Herzog,17,12.307693,54,124,233,15.307301,0.40267283,160186,3,6,551.0,Q505819
160688,Drame de Mayerling,19,13.461538,235,44,170,11.672496,9.47539,160688,4,11,47.581874427470765,Q1260137
161617,Lee Marvin,0,16.923077,193,77,88,4.936715,-5.484268,161617,7,5,5422.101599454728,Q76895
161752,Crystal Palace Football Club,1,20.384617,0,164,49,-2.4403596,1.7182758,161752,10,7,14368.585533698692,Q19467
162277,Élisabeth de Wittelsbach,19,33.076927,235,44,170,16.929657,-15.000168,162277,21,11,68848.2728789463,Q150782
162567,Christophe Salengro,14,11.153846,60,163,0,-4.5978546,-5.7473474,162567,2,2,1103.0,Q2966477
162984,Rungis,2,10.0,0,168,183,22.130596,-10.068892,162984,1,9,0.0,Q478105
164436,Richard Burton,0,19.23077,193,77,88,-2.1149907,3.7338846,164436,9,5,20196.163146686467,Q151973
165224,Il est né le divin enfant,4,10.0,235,94,0,5.1828766,22.815052,165224,1,1,0.0,Q2736789
166013,Southampton Football Club,1,20.384617,0,164,49,15.451775,-16.8246,166013,10,7,29548.75961076636,Q18732
168898,Sissi,19,14.615385,235,44,170,23.526155,-16.948658,168898,5,11,1833.0301645915165,Q233662
169680,Gabriel Matzneff,10,10.0,114,121,10,14.351813,-15.941821,169680,1,15,0.0,Q3093872
171075,Benjamin Guggenheim,1,14.615385,0,164,49,-2.3565915,-24.535295,171075,5,7,0.0,Q455187
171077,John Jacob Astor IV,1,14.615385,0,164,49,-15.607075,18.291498,171077,5,7,0.0,Q430672
171239,Massacre de Wounded Knee,6,13.461538,152,129,0,-11.761164,-20.893873,171239,4,16,747.4916666666871,Q108413
173989,Saut à ski,8,16.923077,0,126,172,-16.179266,21.420748,173989,7,10,15317.0,Q7718
174227,Contreténor,17,12.307693,54,124,233,-9.394536,-10.504826,174227,3,2,4403.0,Q223166
174287,Yves Lecoq,0,14.615385,193,77,88,-4.9449673,10.286678,174287,5,9,106583.56682063524,Q3573790
176140,Comanches,0,14.615385,193,77,88,-14.942567,16.022406,176140,5,16,56303.246672829555,Q117133
177456,Hosni Moubarak,17,11.153846,54,124,233,3.8681974,23.082699,177456,2,6,1103.0,Q34105
177502,Dominique Jamet,10,10.0,114,121,10,11.949729,-15.348327,177502,1,15,0.0,Q1238702
178418,Unione Calcio Sampdoria,1,16.923077,0,164,49,17.065506,2.9270027,178418,7,7,7363.080423244368,Q1457
179363,Gloire à Dieu,6,10.0,152,129,0,7.6325293,-17.379335,179363,1,16,0.0,Q211979
181879,Lubumbashi,17,10.0,54,124,233,-23.550566,1.1494603,181879,1,6,0.0,Q187593
182517,Ian Fleming,0,10.0,193,77,88,-0.17069136,14.153696,182517,1,5,0.0,Q82104
183024,Berchtesgaden,19,14.615385,235,44,170,-2.2093916,14.618152,183024,5,11,3848.0,Q278221
184196,Liste des souverains de Hongrie,19,19.23077,235,44,170,-12.584767,10.505004,184196,9,11,1017.966150718118,Q208083
184502,Nelly et Monsieur Arnaud,14,12.307693,60,163,0,-22.218372,15.267875,184502,3,4,1644.0,Q1930843
185186,Moûtiers,8,14.615385,0,126,172,23.776411,-4.0612593,185186,5,10,20306.83333333327,Q818032
186543,Union sportive arlequins perpignanais,15,28.461538,185,97,239,12.032689,-14.956726,186543,17,8,4302.26987826977,Q1471265
186615,Rugby club toulonnais,15,34.23077,185,97,239,9.088107,14.074384,186615,22,8,3966.341752399599,Q1857064
187629,Katanga,17,11.153846,54,124,233,-18.797178,24.679888,187629,2,6,1103.0,Q217242
187702,Coupe Gambardella,16,14.615385,153,96,160,-19.79929,-11.626058,187702,5,12,3333.5499999999997,Q1137325
191657,Ânkhésenamon,0,11.153846,193,77,88,-9.773594,10.238479,191657,2,5,0.0,Q230863
194012,Jacqueline Maillan,0,11.153846,193,77,88,13.814708,5.575895,194012,2,5,0.0,Q3157756
198525,Laurent Blanc,16,15.769232,153,96,160,2.6575985,6.523459,198525,6,12,19575.25,Q1839
199215,Chrysanthème,13,10.0,253,0,107,-7.1554775,6.0290976,199215,1,17,0.0,Q15102622
199470,Laurent Boutonnat,4,13.461538,235,94,0,3.5916955,21.816998,199470,4,1,10836.42200549301,Q2580403
200296,Marie-Josée Croze,4,13.461538,235,94,0,-14.731299,-3.3835733,200296,4,5,5437.200456979465,Q239341
201430,"Les Survivants (film, 1993)",12,10.0,0,134,74,-24.052826,-17.763733,201430,1,3,0.0,Q332798
206066,Yannick Jauzion,15,21.538464,185,97,239,-15.852695,8.209188,206066,11,8,2343.0161680912083,Q286258
207247,Carl Lewis,8,10.0,0,126,172,17.60354,24.972252,207247,1,10,0.0,Q131237
207753,La Prisonnière du désert,0,20.384617,193,77,88,-8.293599,22.237139,207753,10,5,12127.683046533493,Q276769
208008,Joseph II (empereur du Saint-Empire),19,25.0,235,44,170,-17.241282,15.802609,208008,14,11,1493.2423053048258,Q76555
208773,"Raison et Sentiments (film, 1995)",0,15.769232,193,77,88,6.036762,7.091555,208773,6,5,5569.374598673194,Q643263
210830,Cali (chanteur),14,11.153846,60,163,0,-11.135865,9.382971,210830,2,4,532.5833333333333,Q1026714
212269,"Le Rebelle (film, 1949)",0,11.153846,193,77,88,23.760595,-19.715694,212269,2,5,0.0,Q633008
214381,Chow Yun-fat,0,10.0,193,77,88,3.5457292,12.015826,214381,1,5,0.0,Q181425
214582,La Folle Journée de Ferris Bueller,14,11.153846,60,163,0,12.058202,0.98871773,214582,2,0,3303.0,Q498906
217190,Eva Marie Saint,14,13.461538,60,163,0,-20.811523,-2.4125829,217190,4,0,14700.372397705829,Q228928
218868,Dominique Paturel,0,16.923077,193,77,88,19.994947,-11.800804,218868,7,5,31602.974357097806,Q3035372
218874,Michel Roux (acteur),0,22.692308,193,77,88,18.898132,22.03675,218874,12,5,171254.63665360917,Q3310790
221734,Le Groupe (série télévisée),7,11.153846,255,42,47,18.36833,-14.916368,221734,2,2,4400.0,Q3223401
222127,Marie-Noëlle Lienemann,16,15.769232,153,96,160,-14.472009,18.861809,222127,6,12,79776.0,Q461454
225116,Bénédiction urbi et orbi,6,11.153846,152,129,0,-7.8143396,-8.378666,225116,2,16,0.0,Q271897
230718,James Ivory,14,12.307693,60,163,0,-1.9138131,-23.898487,230718,3,0,10869.30141330661,Q51577
231191,"Moulin Rouge (film, 2001)",12,12.307693,0,134,74,15.802292,-0.31659284,231191,3,3,3077.948632589379,Q193573
233114,Prophétie de saint Malachie,6,12.307693,152,129,0,7.1191287,-1.3779348,233114,3,16,0.0,Q1090343
233297,"Charade (film, 1963)",0,11.153846,193,77,88,-16.819633,6.669422,233297,2,5,0.0,Q496266
235471,La Nuit des masques,0,10.0,193,77,88,-8.037911,-12.68515,235471,1,5,0.0,Q221103
235821,Daniel Costantini,9,12.307693,0,157,116,-1.9462397,-5.0317283,235821,3,18,0.0,Q3013889
237321,Charles VI (empereur du Saint-Empire),19,27.307693,235,44,170,9.203985,11.503188,237321,16,11,941.7537357530342,Q150665
237606,Corfou,19,12.307693,235,44,170,-11.265542,-3.7681189,237606,3,11,791.7840394769717,Q121378
240841,Notre-Dame de La Salette,6,11.153846,152,129,0,-2.0704374,-24.274408,240841,2,16,0.0,Q1074596
241801,Tina Arena,4,19.23077,235,94,0,9.209627,-6.875776,241801,9,1,14807.955324461422,Q239917
243967,Alexandre II (empereur de Russie),0,22.692308,193,77,88,12.091311,-11.312715,243967,12,4,5496.2942558838895,Q83171
244233,Les Sept Mercenaires,0,15.769232,193,77,88,-4.3092136,10.29345,244233,6,3,15254.981780254353,Q19069
248581,Superman Returns,14,11.153846,60,163,0,-15.851124,-17.659485,248581,2,0,8768.0,Q328695
249785,Mareva Galanter,2,100.0,0,168,183,-6.1730857,-24.281626,249785,79,9,38700.21017581838,Q3290437
249989,Watford Football Club,1,15.769232,0,164,49,10.289003,5.430696,249989,6,7,3740.694179822095,Q2714
250263,Patricia Spehar,2,88.46154,0,168,183,-21.66915,-4.622437,250263,69,9,13.182410235287941,Q732109
250626,Brighton & Hove Albion Football Club,1,13.461538,0,164,49,-10.494455,-13.538411,250626,4,7,121.36666666666648,Q19453
251034,Peggy Zlotkowski,2,87.30769,0,168,183,-14.341522,20.34745,251034,68,9,0.0,Q3374253
251399,Mallaury Nataf,15,11.153846,185,97,239,10.805135,-19.566685,251399,2,8,54704.0,Q3282178
255410,Frank de Boer,16,11.153846,153,96,160,-0.80016184,7.6828766,255410,2,12,1103.0,Q219657
257717,Hugo Koblet,17,11.153846,54,124,233,-14.852621,-7.570453,257717,2,6,1103.0,Q123548
257737,Charly Mottet,8,12.307693,0,126,172,20.704338,-21.972069,257737,3,10,0.0,Q918812
258716,Bruno Podalydès,14,13.461538,60,163,0,0.16492014,-19.772165,258716,4,6,3303.5,Q993671
258912,Luc Leblanc,8,16.923077,0,126,172,-14.34464,11.627989,258912,7,10,2.4020202020202026,Q706091
261488,Émile Ntamack,15,18.076923,185,97,239,10.989519,20.402464,261488,8,8,6326.557023531901,Q3588678
262647,Championnat de France féminin de handball,9,22.692308,0,157,116,8.013353,-12.663914,262647,12,18,907.9261904762093,Q522560
263165,Valérie Nicolas,9,15.769232,0,157,116,-15.477791,-7.2796245,263165,6,18,7.075,Q139202
263888,Stéphane,6,13.461538,152,129,0,3.8491843,-20.731756,263888,4,16,2204.5,Q3501543
264141,Véronique Pecqueux-Rolland,9,13.461538,0,157,116,-15.018112,-1.0681475,264141,4,18,0.4,Q3564362
264775,Jour férié,6,11.153846,152,129,0,10.693287,6.2598834,264775,2,16,2204.0,Q1445650
265417,Tour de France 2003,8,18.076923,0,126,172,4.3758397,-17.282904,265417,8,10,805.6489898989898,Q45664
266576,"Spartacus (film, 1960)",0,14.615385,193,77,88,10.415221,16.357718,266576,5,5,2915.8518235273973,Q108297
266824,Stalag Luft III,0,11.153846,193,77,88,-11.547584,-16.075756,266824,2,3,0.0,Q700634
266842,Donnie Brasco,11,10.0,175,95,13,-19.844976,-6.375311,266842,1,3,0.0,Q738456
268248,"Alamo (film, 1960)",0,19.23077,193,77,88,-14.630882,-19.234379,268248,9,5,13596.086365951263,Q1621909
268902,Men in Black (univers de fiction),11,15.769232,175,95,13,-17.605244,-3.038025,268902,6,0,662.2042805019672,Q6816260
