,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
1018309,Organisation du traité de sécurité collective,2,21.73913,193,77,88,11.204887,2.3091028,1018309,10,4,57597.885411463554,Q318693
1023432,Morgan Parra,6,29.565216,0,126,172,-5.065586,2.7886138,1023432,16,11,245.64142715150183,Q2464963
1027699,Montalembert,4,10.0,60,163,0,-11.424156,17.31532,1027699,1,4,0.0,Q438788
1042456,Déborah François,5,10.0,54,124,233,-0.49376488,-13.599508,1042456,1,1,0.0,Q239498
1052099,Kathryn Hahn,5,11.304348,54,124,233,-5.693803,20.852787,1052099,2,1,6264.0,Q271986
1084094,Danger immédiat (film),2,10.0,193,77,88,0.43911913,-22.167532,1084094,1,4,0.0,Q1392442
1097797,Oliver Hudson,11,10.0,0,168,183,23.777422,-14.805417,1097797,1,8,0.0,Q722830
1099833,Roy Clark,20,10.0,0,134,135,-15.845911,-17.881763,1099833,1,12,0.0,Q721819
1100655,Otto Kruger,5,10.0,54,124,233,-2.5477915,-6.6995845,1100655,1,1,0.0,Q204013
1108324,Roger Cornillac,11,10.0,0,168,183,7.246978,20.567772,1108324,1,8,0.0,Q3438839
1108909,Sainte Marguerite,0,10.0,235,44,170,19.172655,19.135105,1108909,1,10,0.0,Q3464522
1109971,Coupe du monde de rugby à XV 2011,6,32.173912,0,126,172,8.162841,19.897102,1109971,18,11,2628.0651048362465,Q270736
1111157,Louis Picamoles,6,37.391304,0,126,172,11.285844,-19.771317,1111157,22,11,25771.42264303409,Q579573
1124035,Valentin Sardou,12,12.608696,0,160,220,-17.761402,-11.871967,1124035,3,16,0.0,Q3553601
1133303,Jean Viard,4,10.0,60,163,0,-24.823011,23.470932,1133303,1,6,0.0,Q3175020
1139370,Bernie Sanders,4,11.304348,60,163,0,5.6046767,15.679394,1139370,2,6,3141.0,Q359442
1162663,Irlande-Nouvelle-Zélande en rugby à XV,6,10.0,0,126,172,-9.310878,0.7419205,1162663,1,11,0.0,Q3154480
1164661,15e bataillon de chasseurs alpins,4,10.0,60,163,0,-6.234769,8.141006,1164661,1,6,0.0,Q2808345
1166938,Décompte des points au rugby à XV,6,11.304348,0,126,172,3.248979,-10.190988,1166938,2,11,0.0,Q3042827
1184110,Scar (Disney),11,12.608696,0,168,183,3.3631291,-21.07511,1184110,3,8,522.4999999999999,Q1977325
1190596,Richard Powers,5,10.0,54,124,233,-18.741013,-19.915754,1190596,1,1,0.0,Q638179
1191050,Pilotes de Columbo,5,11.304348,54,124,233,-13.463111,-4.5546646,1191050,2,1,1049.0,Q17176457
1196379,Jablonec nad Nisou,9,11.304348,255,42,47,16.862823,-19.196064,1196379,2,0,0.0,Q147607
1201184,Amdo,2,13.913044,193,77,88,-20.327291,2.1367207,1201184,4,4,134.65564492755746,Q427621
1201925,Kham,2,13.913044,193,77,88,-1.4626743,3.7201257,1201925,4,4,134.65564492755746,Q125990
1206311,Mevlüt Erdinç,9,10.0,255,42,47,-6.8426094,-19.194784,1206311,1,0,0.0,Q440846
1220128,Saison 3 de Columbo,11,12.608696,0,168,183,10.602176,3.2900636,1220128,3,8,2096.9999999999995,Q3964783
1240210,Congrès des pouvoirs locaux et régionaux,0,10.0,235,44,170,-23.979664,22.612223,1240210,1,10,0.0,Q1251615
1243115,Parti québécois,4,12.608696,60,163,0,-17.739407,-15.476367,1243115,3,6,5225.0,Q950356
1249454,Remastérisation,14,38.695656,0,164,49,4.00245,14.484577,1249454,23,2,248.33809523809526,Q1971087
1252517,The Holiday,11,10.0,0,168,183,-24.50479,17.98643,1252517,1,8,0.0,Q478748
1265025,Hey Jude,14,15.217392,0,164,49,20.007998,2.5478377,1265025,5,2,404.99999999999994,Q607742
1267603,Saison 4 de Columbo,11,11.304348,0,168,183,-0.18997264,11.288802,1267603,2,8,3140.999999999999,Q3964915
1268893,Vince Taylor,13,10.0,0,134,74,9.135183,-8.471823,1268893,1,17,0.0,Q1417221
1284046,Saison 5 de Columbo,3,12.608696,152,129,0,-11.992426,-5.174449,1284046,3,9,2096.0000000000005,Q3965006
1302673,Baton Rouge,4,10.0,60,163,0,24.52872,-17.582449,1302673,1,6,0.0,Q28218
1307583,Jacques Brunel,6,36.086956,0,126,172,8.37527,14.532474,1307583,21,11,1673.2284012742812,Q2480198
1322719,Mrs. Robinson,3,13.913044,152,129,0,-20.90132,-4.562234,1322719,4,9,15042.874517003667,Q1281320
1329363,Claude Péloquin,20,10.0,0,134,135,-24.103851,12.362623,1329363,1,12,0.0,Q2978015
1347007,Louisa Necib,15,16.52174,0,148,245,14.4662,-2.623778,1347007,6,3,0.14285714285714285,Q438939
1358647,Jérémy Chardy,13,23.043478,0,134,74,22.454014,-1.8854402,1358647,11,17,1493.922062349381,Q176577
1363099,François Soulier,20,19.130436,0,134,135,18.468767,-14.786062,1363099,8,12,0.0,Q3085854
1363969,Prima della rivoluzione,5,21.73913,54,124,233,-18.547487,22.539133,1363969,10,1,11.494444444444444,Q239630
1368559,Olympique lyonnais - AS Saint-Étienne en football,8,20.434784,253,0,107,0.33322844,-7.145639,1368559,9,0,14578.0,Q171345
1371467,Saison 6 de Columbo,3,11.304348,152,129,0,4.577514,2.1510458,1371467,2,9,0.0,Q3965060
1378761,Nigel de Jong,16,15.217392,153,96,160,-8.723877,4.46461,1378761,5,15,350.86428571428587,Q185650
1425469,Óscar Tabárez,16,15.217392,153,96,160,21.769497,4.6539397,1425469,5,15,0.25,Q15149
1449001,Mufasa,11,11.304348,0,168,183,14.028219,3.9814725,1449001,2,8,0.0,Q2287748
1457959,Eugénisme sous le régime nazi,4,10.0,60,163,0,4.944132,11.98771,1457959,1,6,0.0,Q701673
1460904,Liste des peintures les plus chères,2,10.0,193,77,88,24.645643,18.110754,1460904,1,4,0.0,Q1368268
1466486,Famille Zourabichvili,9,12.608696,255,42,47,-13.766885,16.64729,1466486,3,4,0.5,Q3065581
1493708,André Zeller,4,17.826088,60,163,0,-24.868256,-2.1657705,1493708,7,6,4386.410368092006,Q523467
1532577,Paradize,20,20.434784,0,134,135,-23.042427,12.7830305,1532577,9,12,17561.0,Q3363303
1540652,John William,5,10.0,54,124,233,-7.363348,-13.82435,1540652,1,1,0.0,Q3182748
1557765,Souleymane Sané,15,10.0,0,148,245,18.47491,12.333788,1557765,1,3,0.0,Q322002
1574541,Nathanaël Karmitz,11,11.304348,0,168,183,-6.643705,2.411616,1574541,2,1,0.0,Q3336772
1579058,Massacre de Sand Creek,4,10.0,60,163,0,14.159506,-6.317003,1579058,1,4,0.0,Q2164344
1600891,Thé et Sympathie,2,11.304348,193,77,88,24.689667,-2.1053097,1600891,2,1,0.0,Q491341
1612383,Mary Jane Watson,2,11.304348,193,77,88,10.604159,-2.0932786,1612383,2,4,0.0,Q27810
1640330,Philippe Eidel,20,20.434784,0,134,135,12.856206,24.443491,1640330,9,12,8336.0,Q3379803
1642405,Un thé au Sahara (film),5,21.73913,54,124,233,20.620222,-22.92988,1642405,10,1,11.494444444444444,Q1619096
1664107,Fabrice Du Welz,11,11.304348,0,168,183,4.032756,21.348436,1664107,2,8,1049.0,Q3063860
1674769,Michel Schneider,5,10.0,54,124,233,12.4134865,14.634134,1674769,1,1,0.0,Q3310840
1683000,Annick Girardin,19,11.304348,185,97,239,22.17381,22.574001,1683000,2,5,1049.0,Q2851582
1683091,Nissan,19,15.217392,185,97,239,24.9127,12.284248,1683091,5,5,8336.666666666668,Q20165
1703515,Détroit de Kertch,9,13.913044,255,42,47,-9.215703,-17.017288,1703515,4,4,793.1343180973581,Q187890
1739937,Baudouin IV de Jérusalem,7,12.608696,0,157,116,-6.5870776,24.132078,1739937,3,6,1049.0,Q296850
1767198,Catherine Alric,13,10.0,0,134,74,10.327086,-6.1124287,1767198,1,17,0.0,Q273597
1781202,Jakie Quartz,13,11.304348,0,134,74,6.677592,-9.335404,1781202,2,17,1049.0,Q3160653
1782508,Union pour la Méditerranée,2,17.826088,193,77,88,15.803824,0.5303006,1782508,7,4,2155.9309109858746,Q192177
1791903,Mansour Bahrami,13,11.304348,0,134,74,6.1774826,18.93997,1791903,2,17,0.0,Q564631
1817426,Vivement dimanche (émission de télévision),13,11.304348,0,134,74,15.27812,16.175293,1817426,2,17,4184.0,Q3561523
1826350,Le Dernier Château,14,10.0,0,164,49,24.248043,-7.252836,1826350,1,2,0.0,Q1218847
1830872,Wendie Renard,15,20.434784,0,148,245,19.340685,-0.34614074,1830872,9,3,106.23971525401045,Q437048
1833206,François Maistre,7,11.304348,0,157,116,-23.365858,8.495596,1833206,2,6,842.6573660701805,Q370079
1834219,Margherita Buy,3,12.608696,152,129,0,-14.103758,-14.466793,1834219,3,9,0.0,Q201617
1850313,Anthony Modeste,16,10.0,153,96,160,1.8936608,-12.816907,1850313,1,0,0.0,Q573640
1866224,Meilleur joueur du monde World Rugby,6,11.304348,0,126,172,18.893545,-23.748304,1866224,2,11,0.0,Q1956999
1871821,Henry Calvin,0,12.608696,235,44,170,1.623222,7.9489326,1871821,3,9,5099.194381272319,Q2732212
1877051,Lada-AvtoVAZ,19,12.608696,185,97,239,12.546812,-14.1874,1877051,3,5,0.0,Q35676
1877120,Meilleures performances des joueurs français de tennis,13,26.956522,0,134,74,23.676575,10.073782,1877120,14,17,679.9690642690576,Q3304679
1892120,Angela Anaconda,3,10.0,152,129,0,10.355774,8.617693,1892120,1,9,0.0,Q532189
1944961,Amandine Henry,15,20.434784,0,148,245,2.58584,21.963531,1944961,9,3,106.23971525401045,Q454261
1949318,Anamaria Marinca,3,11.304348,152,129,0,-4.0142927,-7.7489443,1949318,2,9,0.0,Q269258
1966940,Routledge,2,11.304348,193,77,88,-18.242006,-19.694628,1966940,2,4,0.0,Q1508259
1982327,Giuseppe Bertolucci,5,12.608696,54,124,233,-3.0178342,9.336012,1982327,3,1,0.0,Q988072
1985050,Peter et Sloane,14,11.304348,0,164,49,18.39531,18.848137,1985050,2,2,0.0,Q3376981
1996150,Madinkà,20,10.0,0,134,135,19.789722,6.4494143,1996150,1,12,0.0,Q3276091
2015368,R.A.S. (film),5,10.0,54,124,233,5.44923,11.3106575,2015368,1,1,0.0,Q3414922
2020143,André Marcon,3,11.304348,152,129,0,-16.251026,-14.446096,2020143,2,9,1049.0,Q2848242
2085166,Vanilla Sky,11,10.0,0,168,183,-7.482809,20.076546,2085166,1,8,0.0,Q110278
2096305,République populaire de Pologne,2,16.52174,193,77,88,-5.9413543,18.769,2096305,6,4,2172.0124567759763,Q211274
2160731,Eugénie Le Sommer,15,21.73913,0,148,245,-18.161062,12.737665,2160731,10,3,144.5758180401136,Q465343
2267333,Reichstag (Empire allemand),4,10.0,60,163,0,6.4638224,-11.04728,2267333,1,6,0.0,Q160208
2340152,Eugénisme,4,11.304348,60,163,0,-24.665535,8.502429,2340152,2,6,1049.0,Q170480
2468010,The Reader (film),0,10.0,235,44,170,-17.943815,16.259008,2468010,1,2,0.0,Q159063
2473788,Brian Ray,14,10.0,0,164,49,-17.83744,-6.368433,2473788,1,2,0.0,Q2924988
2500299,Sofiane Feghouli,15,13.913044,0,148,245,-9.727956,-7.941147,2500299,4,3,10674.12428863552,Q334890
2668657,Popstars,14,38.695656,0,164,49,14.721848,-4.077125,2668657,23,2,146.30000000000007,Q569376
2686251,Philippe Vincent,11,19.130436,0,168,183,3.4975865,-2.8406181,2686251,8,8,35098.336056777756,Q3380862
2687624,Véronic DiCaire,13,10.0,0,134,74,-3.5248098,-11.179232,2687624,1,17,0.0,Q3564257
2703025,Jonathan de Guzmán,16,12.608696,153,96,160,-15.991559,16.930502,2703025,3,15,0.0,Q372470
2709209,Diapason (magazine),14,40.0,0,164,49,12.12794,-10.193643,2709209,24,2,111819.18713871842,Q2621000
2715209,Davy Sardou,12,21.73913,0,160,220,15.614731,21.025784,2715209,10,16,9371.000000000002,Q3019212
2719635,Lionel Chamoulaud,13,10.0,0,134,74,10.137548,24.868511,2719635,1,17,0.0,Q3241833
2737006,Vincent Rottiers,1,12.608696,175,95,13,6.9859195,-9.082933,2737006,3,14,5229.0,Q3559829
2746277,Parti des travailleurs hongrois,2,21.73913,193,77,88,-24.04666,-20.004011,2746277,10,4,3291.947699331367,Q1073752
2748038,Sean Combs,3,12.608696,152,129,0,19.861675,16.335426,2748038,3,2,15802.567006511053,Q216936
2757255,La Luna (film),5,23.043478,54,124,233,-0.7058013,-5.613159,2757255,11,1,63.53730158730161,Q612628
2772095,Chris Vance,3,11.304348,152,129,0,-6.676184,7.9971724,2772095,2,9,0.0,Q313508
2773253,World Music Awards,14,37.391304,0,164,49,10.425938,-15.009839,2773253,22,2,0.3,Q375990
2774137,Liste des promotions de Saint-Cyr,4,10.0,60,163,0,-15.2233925,12.73492,2774137,1,6,0.0,Q3253473
2778018,Gustavo Rojas Pinilla,4,10.0,60,163,0,20.43466,13.254206,2778018,1,6,0.0,Q455692
2781145,Frédéric Bélier-Garcia,3,10.0,152,129,0,14.647683,3.7940085,2781145,1,9,0.0,Q3089682
2782674,Pierre de Bourbon-Siciles,0,12.608696,235,44,170,5.450978,-9.139279,2782674,3,10,0.0,Q3387469
2797467,Echo (récompense musicale),14,11.304348,0,164,49,-16.984852,19.081764,2797467,2,2,0.0,Q703237
2799103,Yann Sommer,16,17.826088,153,96,160,-8.270386,2.6250489,2799103,7,15,0.0,Q667596
2815109,Philippe Le Guay,3,15.217392,152,129,0,-15.206551,-14.22652,2815109,5,9,2090.5,Q961970
2823754,Banque internationale pour la reconstruction et le développement,2,15.217392,193,77,88,8.0539875,-6.438943,2823754,5,4,0.0,Q191384
2847171,Yael Naim,20,10.0,0,134,135,22.895235,5.6045856,2847171,1,12,0.0,Q464138
2850424,Cyclisme,9,12.608696,255,42,47,6.373823,-6.728852,2850424,3,0,1049.0,Q53121
2877911,Morbius,2,12.608696,193,77,88,-9.476274,-16.867092,2877911,3,4,2096.0,Q1087722
2883120,David Donatien,20,11.304348,0,134,135,-4.4339714,19.01871,2883120,2,12,1049.0,Q1174241
2898066,Deraa,17,92.17391,235,94,0,-3.3203495,-23.42389,2898066,64,7,874.1983804358358,Q238217
2927511,Deir ez-Zor,17,90.86957,235,94,0,24.652924,-10.967546,2927511,63,7,156.1737230094042,Q239097
2946267,Jurassique,7,11.304348,0,157,116,-19.136507,19.163176,2946267,2,6,0.5,Q45805
2960969,Soulèvement tibétain de 1959,2,29.565216,193,77,88,-2.0059614,23.293024,2960969,16,4,8379.199250111911,Q508258
2971719,Anne-Marie Périer,12,19.130436,0,160,220,-12.433075,-8.355032,2971719,8,16,0.0,Q2850888
2980198,Moussa Maaskri,11,11.304348,0,168,183,-2.9547577,24.139568,2980198,2,1,1049.0,Q3326214
3005968,Aéroport de Porto-Francisco Sá-Carneiro,2,11.304348,193,77,88,12.05052,16.720346,3005968,2,4,8336.0,Q943743
3010608,The Graduate (album),3,13.913044,152,129,0,17.250101,-6.037036,3010608,4,9,34161.010608397235,Q796543
3030965,Martín Cáceres,16,15.217392,153,96,160,8.3900585,22.584982,3030965,5,15,0.25,Q194107
3053510,James Milner,16,12.608696,153,96,160,15.165693,7.7207,3053510,3,15,0.0,Q191136
3107222,Will Poulter,5,11.304348,54,124,233,-15.592194,-7.6494646,3107222,2,1,0.0,Q1319882
3112316,Matthieu Dossevi,15,12.608696,0,148,245,-19.219282,-19.589216,3112316,3,3,0.0,Q116566
3144525,Gérald Thomassin,1,11.304348,175,95,13,14.30319,-17.23303,3144525,2,14,0.0,Q3123669
3145403,Ian Brossat,4,11.304348,60,163,0,-23.589804,19.976185,3145403,2,5,2096.0,Q3147241
3160145,Francisco Sá Carneiro,2,11.304348,193,77,88,-20.673578,-17.307682,3160145,2,4,7301.0,Q367010
3188956,Marc-André Grondin,1,12.608696,175,95,13,20.490059,14.091672,3188956,3,14,1049.0,Q1529138
3190699,Benjamin Fall,6,12.608696,0,126,172,-4.175947,24.433355,3190699,3,11,0.0625,Q2896071
3202511,Luz Long,5,10.0,54,124,233,-20.370539,15.767483,3202511,1,1,0.0,Q60800
3207807,"Robin des Bois (film, 2010)",11,16.52174,0,168,183,-6.8402004,0.29360098,3207807,6,8,9702.499999999996,Q223559
3214939,Rusty Anderson,14,12.608696,0,164,49,-15.886104,20.81434,3214939,3,2,2097.0,Q723183
3234185,The Sound of Silence,3,12.608696,152,129,0,8.156364,21.806019,3234185,3,9,0.0,Q922139
3248265,Canal Football Club,8,10.0,253,0,107,-4.8328986,-22.068478,3248265,1,0,0.0,Q2935920
3367501,Le Conformiste (film),5,23.043478,54,124,233,15.119126,-15.655552,3367501,11,1,401.38132564589205,Q1198812
3382586,Horloge circadienne,0,12.608696,235,44,170,-13.189919,3.6539407,3382586,3,9,0.0,Q5121352
3425138,Caroline Eliacheff,11,12.608696,0,168,183,5.9841046,15.549613,3425138,3,1,1049.0,Q1044483
3444398,Sédition,1,10.0,175,95,13,-3.0796971,-11.496616,3444398,1,14,0.0,Q544394
3465030,Timothée Kolodziejczak,8,15.217392,253,0,107,-2.6561236,-18.149225,3465030,5,0,697.3333333333402,Q177595
3473932,Georginio Wijnaldum,16,25.652174,153,96,160,22.684675,-5.346934,3473932,13,15,4629.691487667087,Q372379
3492186,Romain Sardou,12,20.434784,0,160,220,-12.84119,6.5693517,3492186,9,16,1.9999999999999998,Q921603
3494922,Bal des débutantes,5,11.304348,54,124,233,-24.531277,-19.694872,3494922,2,1,0.0,Q15696028
3507686,Yannick Jadot,19,11.304348,185,97,239,-3.2434394,3.2201276,3507686,2,5,5195.0,Q441791
3509476,Seconde guerre des Boers,4,11.304348,60,163,0,-17.586103,12.011927,3509476,2,4,1104.5568719839011,Q215112
3537302,Lee Byung-hun,11,11.304348,0,168,183,5.5741186,20.4745,3537302,2,8,0.0,Q380121
3538481,Mário de Andrade,2,10.0,193,77,88,-11.033914,21.733253,3538481,1,4,0.0,Q203623
3570539,Misery (film),11,11.304348,0,168,183,-12.621037,-14.120466,3570539,2,8,1049.0,Q725552
3573292,Accident aérien,2,11.304348,193,77,88,-15.545845,2.063202,3573292,2,4,6264.0,Q744913
3575251,Château de Châlus-Chabrol,11,11.304348,0,168,183,-24.98642,-1.8684814,3575251,2,8,0.0,Q1011361
3582000,John Kerr (acteur),2,11.304348,193,77,88,20.543665,7.7598968,3582000,2,1,0.0,Q2364014
3639701,Dušan Tadić,9,10.0,255,42,47,-14.066464,6.4342194,3639701,1,0,0.0,Q713895
3639828,Renault-Nissan-Mitsubishi,19,15.217392,185,97,239,3.7667942,7.8911743,3639828,5,5,523.6666666666667,Q1477864
3663517,Irfan Khan,1,10.0,175,95,13,-19.987858,-4.2805896,3663517,1,14,0.0,Q360927
3674488,Mort de Richard Cœur de Lion,11,11.304348,0,168,183,11.036795,-23.741846,3674488,2,8,0.0,Q3324483
3712184,SYRIZA,19,11.304348,185,97,239,-18.879091,-1.6203272,3712184,2,5,0.0,Q222897
3733797,Columbo (personnage),5,11.304348,54,124,233,-22.296738,-13.786312,3733797,2,1,2096.0,Q2984579
3743676,Renault Super 5 GT Turbo,3,10.0,152,129,0,-16.098532,12.932186,3743676,1,9,0.0,Q16041166
3745344,Brian Joubert,13,11.304348,0,134,74,-18.934149,6.54531,3745344,2,17,3141.0,Q297090
3751037,Philippe Bruneau (acteur),13,11.304348,0,134,74,3.726291,11.521415,3751037,2,17,0.0,Q3379461
3751961,Little Buddha,5,21.73913,54,124,233,7.1959257,18.054726,3751961,10,1,11.494444444444444,Q1141873
3811622,Łukasz Kwiatkowski,9,10.0,255,42,47,11.606115,2.802329,3811622,1,0,0.0,Q345604
3854333,Concours Eurovision de la chanson junior,2,13.913044,193,77,88,-2.100589,-10.67533,3854333,4,4,10919.0,Q103665
3855785,Frédéric François,0,10.0,235,44,170,24.889427,9.052884,3855785,1,2,0.0,Q2990358
3863018,France au Concours Eurovision de la chanson junior,2,12.608696,193,77,88,-23.051062,10.503708,3863018,3,4,519.0,Q917999
3898045,Pascal Canfin,19,16.52174,185,97,239,16.650969,19.311584,3898045,6,5,9394.5,Q929393
3937049,François Paradis,4,11.304348,60,163,0,-18.515533,20.42801,3937049,2,6,0.0,Q3085507
3937750,Romain Hamouma,8,15.217392,253,0,107,-6.99103,0.99137145,3937750,5,0,697.3333333333402,Q2377727
3997338,Andrea Osvart,3,10.0,152,129,0,-6.3038716,-20.402288,3997338,1,9,0.0,Q469574
4026739,Philippe Lagayette,19,11.304348,185,97,239,4.3354654,3.303636,4026739,2,5,0.0,Q3380133
4063547,Andy Delort,8,11.304348,253,0,107,13.740825,-5.9160223,4063547,2,0,1049.0000000000002,Q2070917
4066632,Maddly Bamy,5,10.0,54,124,233,-19.131674,2.1189437,4066632,1,1,0.0,Q751232
4068466,Patricia Loison,0,11.304348,235,44,170,-1.1231534,-18.332335,4068466,2,2,2096.0,Q3369114
4070395,Florent Mothe,13,10.0,0,134,74,18.76901,15.89028,4070395,1,17,0.0,Q2599065
4073666,Saphia Azzeddine,13,10.0,0,134,74,-16.445396,8.396408,4073666,1,17,0.0,Q3473148
4107687,Équipe de Croatie de Coupe Davis,13,28.26087,0,134,74,24.924164,5.588662,4107687,15,17,266.7206098803192,Q1276241
4115940,Drum and bass,14,37.391304,0,164,49,-13.919864,-8.627965,4115940,22,2,0.3,Q188994
4146235,TrackMania2,3,13.913044,152,129,0,13.77083,-7.3155828,4146235,4,9,1047.0000000000002,Q813305
4147468,Bad Romance,14,12.608696,0,164,49,-20.419676,5.4114046,4147468,3,2,14195.571428571424,Q153064
4224279,Ganso (football),2,11.304348,193,77,88,-19.05557,6.7034144,4224279,2,4,0.0,Q313835
4249502,Ricardo Rodríguez (football),16,17.826088,153,96,160,-6.753917,19.492847,4249502,7,15,0.0,Q666506
4251655,Haris Seferović,16,20.434784,153,96,160,-22.06752,-19.36656,4251655,9,15,44.62857142857143,Q283762
4253731,Granit Xhaka,16,21.73913,153,96,160,-21.002098,23.126665,4253731,10,15,9980.896867167916,Q514427
4260065,Mohammédia,4,10.0,60,163,0,2.928201,24.93182,4260065,1,6,0.0,Q647417
4315952,Jason Sudeikis,5,12.608696,54,124,233,-20.677952,14.46291,4315952,3,1,2096.0,Q14539
4328725,Canadian Hot 100,14,38.695656,0,164,49,9.80086,4.344043,4328725,23,2,6869.966666666673,Q472737
4339746,"Red (film, 2010)",11,12.608696,0,168,183,11.047858,-19.732435,4339746,3,8,5225.0,Q858842
4346167,Dejan Lovren,16,17.826088,153,96,160,13.097222,-5.2542543,4346167,7,15,7014.843420647151,Q349125
4421232,Saisons 14 à 18 de Columbo,11,12.608696,0,168,183,-5.199287,-18.331057,4421232,3,8,5228.999999999999,Q3964548
4449799,Hassaké,10,43.913044,114,121,10,-4.053149,-2.0841303,4449799,27,13,4752.501644537689,Q311321
4461525,Hélène de Saint-Père,13,12.608696,0,134,74,-19.048012,-1.2658298,4461525,3,17,13493.0,Q2397207
4466145,Luiz Gustavo,9,13.913044,255,42,47,-19.964136,16.708744,4466145,4,0,1.0,Q329451
4468609,Annie Perreault,4,10.0,60,163,0,-20.260925,19.660368,4468609,1,6,0.0,Q2851702
4513331,Opération Oiseau bleu,4,19.130436,60,163,0,5.105889,17.062347,4513331,8,6,1139.6401313501328,Q3354786
4526871,Matthieu Lartot,6,12.608696,0,126,172,8.777521,2.0110297,4526871,3,11,0.09090909090909091,Q3298784
4534434,Koenigsegg Agera,3,10.0,152,129,0,6.9470778,7.7747645,4534434,1,9,0.0,Q943148
4604280,Pascale Ogier,13,11.304348,0,134,74,-19.358181,-9.877012,4604280,2,17,1049.0,Q446055
4605690,La Menace Andromède,11,10.0,0,168,183,0.54360825,-7.743756,4605690,1,8,0.0,Q513178
4622062,Saison 13 de Columbo,3,11.304348,152,129,0,18.338594,3.7118025,4622062,2,9,0.0,Q3965438
4660172,Françoise Soulié,5,10.0,54,124,233,11.26044,-3.3160172,4660172,1,1,0.0,Q3086606
4668950,Olivier Assayas,3,16.52174,152,129,0,17.39605,16.010233,4668950,6,9,17658.0,Q550717
4669702,Groupe Altrad,6,10.0,0,126,172,-9.596887,8.955421,4669702,1,11,0.0,Q3117317
4669971,Sacha Sperling,11,11.304348,0,168,183,-12.818925,-23.687342,4669971,2,1,0.0,Q3460911
4674927,Mohed Altrad,6,15.217392,0,126,172,17.958923,20.110643,4674927,5,11,61752.68794389558,Q3319121
4685713,Jina Djemba,11,11.304348,0,168,183,24.162363,-18.667843,4685713,2,1,11429.0,Q3106696
4724086,Wenceslas Lauret,6,34.782608,0,126,172,18.466589,4.819192,4724086,20,11,177.48835206516196,Q519164
4737941,Affaire du conseiller Prince,5,10.0,54,124,233,-20.526789,-0.6654959,4737941,1,1,0.0,Q2826015
4739075,Fête du Travail,2,11.304348,193,77,88,-10.766535,-13.118284,4739075,2,9,2213.094858421236,Q10901070
4753999,Charles de Bourbon des Deux-Siciles,0,15.217392,235,44,170,-2.6615374,18.231133,4753999,5,10,1571.0,Q1850305
4768361,Dedryck Boyata,16,11.304348,153,96,160,-21.097254,-2.978757,4768361,2,15,0.0,Q328911
4779645,RB Leipzig,9,15.217392,255,42,47,4.381182,3.856038,4779645,5,0,2130.95,Q702455
4782255,Rabah Slimani,6,32.173912,0,126,172,-1.4573442,24.802977,4782255,18,11,112.73843049377008,Q406616
4793385,Match Isner - Mahut lors du tournoi de Wimbledon 2010,13,16.52174,0,134,74,1.5764763,-18.628271,4793385,6,17,1049.4107142857142,Q30801
4803423,Alice Morel-Michaud,13,10.0,0,134,74,-16.610106,-22.432804,4803423,1,17,0.0,Q2836619
4818573,Gare de Figeac,19,10.0,185,97,239,17.476656,-3.1952026,4818573,1,5,0.0,Q3096433
4827139,Molly Quinn,5,10.0,54,124,233,12.811676,-21.896015,4827139,1,1,0.0,Q36195
4860763,Embuscade de Palestro,4,17.826088,60,163,0,13.042391,-11.213352,4860763,7,6,90.64013135013117,Q3052126
4917774,Jon Foo,0,10.0,235,44,170,-18.972551,18.931553,4917774,1,2,0.0,Q933428
4932683,Agustín Creevy,6,13.913044,0,126,172,4.4489474,-9.952177,4932683,4,11,0.2,Q2827350
4953240,Janri Kachia,9,11.304348,255,42,47,-22.572744,-21.012138,4953240,2,4,0.0,Q205987
5016681,Lamborghini Sesto Elemento,3,10.0,152,129,0,-7.5022225,-10.907804,5016681,1,9,0.0,Q29078
5106510,Khawaja Nazimuddin,1,16.52174,175,95,13,11.980188,-7.224212,5106510,6,14,11476.04654958679,Q369988
5181169,Faichuk,1,15.217392,175,95,13,23.163733,-4.0662894,5181169,5,14,0.0,Q1392906
5216476,Anne Fulda,11,10.0,0,168,183,19.48251,-12.3622875,5216476,1,1,0.0,Q2851102
5219600,Isabelle Patissier,19,11.304348,185,97,239,-14.228703,19.947424,5219600,2,5,9369.0,Q3155004
5230179,Imogen Poots,3,11.304348,152,129,0,23.285797,22.500124,5230179,2,9,0.0,Q237012
5271857,Max-Alain Gradel,8,10.0,253,0,107,-10.815756,-18.865116,5271857,1,0,0.0,Q714036
5276145,Ivan Dodig,13,24.347828,0,134,74,2.534347,5.1470165,5276145,12,17,16.31752913752914,Q324515
5279415,Anouchka Delon,5,13.913044,54,124,233,16.97385,3.942673,5279415,4,1,61.000000000000036,Q2852396
5301788,Une Ferrari pour deux,11,10.0,0,168,183,20.346203,5.0857873,5301788,1,1,0.0,Q3549296
5334304,Laurent Berger,19,11.304348,185,97,239,-4.580385,-11.548105,5334304,2,5,5195.0,Q3219036
5439551,Jeu de rôle,11,10.0,0,168,183,-4.8595014,12.836776,5439551,1,8,0.0,Q1361181
5440025,Le Transporteur (série télévisée),3,13.913044,152,129,0,-1.4478203,14.112529,5440025,4,9,2097.0,Q445816
5469498,Daley Blind,16,23.043478,153,96,160,-21.298136,-19.703276,5469498,11,15,1314.641720511275,Q128912
