,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
909742,Abeille Gélinas,10.0,185,97,239,-20.76852,-11.795866,909742,1,26,0.0,Q2821473
909790,Brock James,18.059702,175,95,13,22.519058,6.4853773,909790,7,3,106.07124660070613,Q2925903
910980,Rùm,10.0,175,95,13,-10.047394,11.805643,910980,1,3,0.0,Q278082
912353,Spectroscopie,16.716417,192,192,192,-20.843605,-14.791939,912353,6,17,24353.345122203413,Q483666
915307,Douglas A-4 Skyhawk,11.343284,0,160,220,22.999632,-0.7970567,915307,2,18,18330.792661071286,Q334759
915795,Projection orthographique,14.029851,0,148,245,-15.998564,-6.471653,915795,4,11,14492.0,Q1753242
917762,Université catholique de Louvain (1835-1968),10.0,0,168,183,1.5729249,13.706326,917762,1,0,0.0,Q5121415
919539,Omar Epps,10.0,54,124,233,8.185442,-11.659987,919539,1,9,0.0,Q297334
919548,Ally Walker,14.029851,0,164,49,14.627615,-8.764879,919548,4,9,9622.823140307853,Q236297
920152,Katharine Ross,12.686567,0,134,74,-16.669054,-3.0953865,920152,3,1,11167.782584155126,Q232837
922927,Diageo,11.343284,255,42,47,-20.064236,-14.876251,922927,2,13,4832.0,Q161140
926337,Bénédicte Delmas,11.343284,0,126,172,17.659336,16.959425,926337,2,5,9798.910153089373,Q2929892
926884,"Ils (film, 2006)",11.343284,153,96,160,-1.2232457,7.1212316,926884,2,10,628.6832589869105,Q1112469
928028,Photoluminescence,22.089554,192,192,192,13.561132,-0.85138726,928028,10,17,7344.800232376335,Q614893
929392,Élisabeth Lévy,12.686567,193,77,88,-7.981437,4.6172338,929392,3,10,7138.239076158606,Q3587902
931595,Évaluation par les pairs,12.686567,0,148,245,10.247101,-4.1957235,931595,3,11,7336.907564976184,Q215028
932832,Jérôme Bellay,11.343284,192,192,192,-16.295324,-16.812748,932832,2,32,19316.0,Q3190807
934359,Ken Howard (acteur),10.0,54,124,233,-6.8885226,-0.13126191,934359,1,5,0.0,Q1320640
935868,Myrna Loy,12.686567,153,96,160,18.764793,-20.866583,935868,3,18,722.6547339060679,Q105941
935877,GGL Stadium,14.029851,175,95,13,-6.713377,0.5385417,935877,4,3,343.4868150573123,Q3495916
935913,Flushing Meadows-Corona Park,31.492537,192,192,192,-20.70308,-5.3859916,935913,17,8,8235.932607939012,Q745296
935957,Rui Pataca,10.0,0,168,183,-10.627777,1.9578538,935957,1,7,0.0,Q3452982
937542,Gueule de bois,10.0,192,192,192,12.996502,17.370941,937542,1,10,0.0,Q207334
940243,Frédéric Hantz,10.0,60,163,0,-12.98804,16.829378,940243,1,7,0.0,Q27504
941669,Bonnet phrygien,11.343284,114,121,10,5.613879,16.162292,941669,2,6,0.0,Q213240
943347,Pierre Dux,20.74627,0,134,74,-16.97674,7.5408974,943347,9,1,22373.689381176147,Q2093432
943452,Emphysème pulmonaire,11.343284,192,192,192,4.374184,17.271196,943452,2,30,14490.0,Q188605
946453,Renaud Cohade,11.343284,60,163,0,20.100674,-8.985292,946453,2,7,471.0339169175166,Q1964674
946882,Trish Stratus,10.0,192,192,192,-23.55245,20.57603,946882,1,16,0.0,Q229310
947609,René Manzor,12.686567,0,126,172,-1.6866181,-8.839408,947609,3,24,9663.0,Q3426592
947667,Hubert Nyssen,10.0,152,129,0,24.462254,-20.572142,947667,1,12,0.0,Q1633343
948353,Stephanie McMahon-Levesque,22.089554,192,192,192,-17.991716,-3.2083411,948353,10,16,853.6954698938293,Q842633
948364,"36, quai des Orfèvres",11.343284,235,44,170,0.7809489,-10.717837,948364,2,4,8721.448596293192,Q226893
948365,Dictature militaire en Argentine (1976-1983),18.059702,0,134,135,8.065341,-10.793608,948365,7,20,21867.995906232736,Q645986
949002,Sinsheim,12.686567,0,168,183,-0.63211733,20.107513,949002,3,0,554.2906512101848,Q14950
949537,"Exodus (film, 1960)",10.0,253,0,107,-2.999212,-17.40192,949537,1,6,0.0,Q1355901
950226,Joyeuses Pâques (film),10.0,152,129,0,-17.571808,-16.771229,950226,1,12,0.0,Q1471752
952552,Mousa Dembélé,22.089554,0,168,183,16.476313,-1.9241554,952552,10,0,20509.3948164313,Q59194
953141,Louise Conte,11.343284,54,124,233,-20.227554,0.043325886,953141,2,12,1796.7919360115511,Q3263718
953346,Stade Auguste-Delaune,19.402985,60,163,0,-16.171415,-7.6992207,953346,8,7,10825.582968588438,Q530735
953562,Mindy Sterling,11.343284,192,192,192,-19.376722,11.071935,953562,2,22,0.0,Q271627
953774,Leonor Varela,10.0,0,134,135,-18.32306,-15.01629,953774,1,14,0.0,Q235913
954086,"Week-end (film, 1967)",11.343284,235,44,170,1.3474852,-11.441588,954086,2,4,1512.565133329121,Q1812267
955184,Seth Green,14.029851,192,192,192,-24.391882,-3.7741778,955184,4,22,65991.61108794028,Q186757
955587,Otto,11.343284,235,44,170,-2.6789455,-6.399259,955587,2,4,4832.0,Q228535
955839,Équipe de France féminine de football des moins de 20 ans,23.432835,60,163,0,6.9814544,-4.706527,955839,11,7,47096.356024224864,Q3590141
956955,Philippe Lioret,14.029851,235,94,0,12.198213,15.504308,956955,4,12,59250.321262537305,Q742799
957331,Ceinture de feu du Pacifique,14.029851,60,163,0,-1.2468153,4.8897734,957331,4,25,14493.0,Q18783
957751,Kevin Durand,10.0,235,94,0,2.3538544,23.399136,957751,1,22,0.0,Q320084
959006,Crabe de cocotier,10.0,193,77,88,-6.111805,-2.4907613,959006,1,10,0.0,Q206070
959505,World Team Cup,10.0,192,192,192,-14.787983,18.860657,959505,1,2,0.0,Q168582
959786,Michael Cera,14.029851,153,96,160,23.93854,-14.216286,959786,4,13,2415.5,Q309555
960424,Charlotte de Belgique,10.0,153,96,160,18.840027,16.03439,960424,1,18,0.0,Q154971
961444,Ian Ziering,11.343284,192,192,192,13.350472,-1.7257148,961444,2,30,4832.0,Q352233
962075,Joachim Löw,14.029851,0,168,183,-7.458538,-17.892712,962075,4,0,3966.0074174594774,Q4462
962873,Noel Gallagher,11.343284,255,42,47,-23.249594,-11.070163,962873,2,13,28861.252119662466,Q193459
963096,Les Dix Commandements (comédie musicale),12.686567,192,192,192,2.2895052,15.294242,963096,3,21,22055.404826667156,Q1150275
963852,Imelda Staunton,12.686567,255,42,47,5.183892,12.663345,963852,3,13,10806.691598186158,Q234798
965395,Tribunal de grande instance (France),19.402985,193,77,88,0.8989259,-1.4250782,965395,8,10,41500.27559152493,Q2452550
965433,Eddie Fatu,19.402985,192,192,192,17.641254,-12.621641,965433,8,16,2194.115610778936,Q298315
966150,Morgan Amalfitano,12.686567,60,163,0,-11.915703,-21.4356,966150,3,7,20110.01161263237,Q438081
966208,Serge Romano,11.343284,60,163,0,-17.818281,-6.516803,966208,2,7,793.7094499035928,Q3479512
966243,Anthony Bourdain,14.029851,0,134,74,-10.325464,14.456985,966243,4,1,12374.157255786375,Q426582
966947,Marianne Basler,12.686567,192,192,192,3.258007,24.147268,966947,3,20,9452.08773281348,Q543898
967050,Debi Mazar,10.0,54,124,233,24.383919,20.18608,967050,1,5,0.0,Q238671
967120,Records du tennis,20.74627,192,192,192,13.525106,-12.6873865,967120,9,2,28740.726190477297,Q245796
968273,Guillaume Sanche de Gascogne,10.0,152,129,0,-13.3365555,20.245867,968273,1,12,0.0,Q1974876
968404,WWE Raw,47.611942,192,192,192,-1.0200397,14.957291,968404,29,16,73785.57667746324,Q18754
969112,Farley Granger,11.343284,235,44,170,3.5453708,-10.939565,969112,2,4,13229.363358122278,Q240076
970600,Basilique de Saint-Nicolas-de-Port,10.0,193,77,88,9.299336,-0.76065385,970600,1,10,0.0,Q2887149
970782,Mickey Rooney,12.686567,153,96,160,-4.937293,-16.850363,970782,3,4,13486.36736997215,Q104081
972450,Babsie Steger,12.686567,193,77,88,5.622207,-15.879153,972450,3,10,25892.41033128502,Q2877958
972891,Planète naine,11.343284,0,148,245,-15.897697,-3.2742915,972891,2,20,4143.356272345911,Q2199
973963,Van Heflin,10.0,185,97,239,21.527262,-1.6165335,973963,1,11,0.0,Q350678
973972,Liste des présentateurs du Journal de 13 heures de France 2,10.0,192,192,192,8.604426,15.817344,973972,1,32,0.0,Q3253657
974054,Anish Kapoor,10.0,0,148,245,-2.0534537,-21.89307,974054,1,11,0.0,Q327293
974085,Les Dieux du stade (calendrier),10.0,60,163,0,15.140913,7.122765,974085,1,7,0.0,Q1452969
975405,Alexandre Hélios,12.686567,0,134,135,7.6076674,-18.690725,975405,3,14,2414.5,Q351538
975410,Ptolémée Philadelphe,11.343284,0,134,135,-9.137802,20.533907,975410,2,14,0.0,Q350246
977116,Montreuil (Pas-de-Calais),10.0,193,77,88,12.467115,23.836966,977116,1,10,0.0,Q213344
977385,Mario Gómez,12.686567,0,168,183,-7.5738473,-11.615323,977385,3,0,5892.087858686534,Q45766
977697,Kévin Monnet-Paquet,11.343284,60,163,0,-19.728611,-18.485954,977697,2,7,883.9130537730377,Q568977
979292,Jean-Michel Aphatie,30.149254,193,77,88,10.923453,-17.025469,979292,16,10,147054.73448191752,Q3167934
979516,David Yates,24.77612,255,42,47,20.75956,24.749521,979516,12,13,51420.82443254119,Q312988
980146,Layer Cake,11.343284,0,157,116,-22.472727,-10.9147215,980146,2,11,0.0,Q969059
980616,4 Non Blondes,10.0,54,124,233,-5.202579,12.54252,980616,1,5,0.0,Q238263
980930,Mena Suvari,15.373135,152,129,0,17.573952,-7.580866,980930,5,15,19316.333333333332,Q223303
981788,Sopassure,11.343284,192,192,192,-11.216662,12.325637,981788,2,10,0.0,Q3490800
984025,Roger Maris,11.343284,0,157,116,7.3370867,5.587447,984025,2,17,0.0,Q741023
984465,Robbie Jarvis,10.0,255,42,47,-14.591661,-5.270039,984465,1,13,0.0,Q1320466
984818,Suspiria,11.343284,192,192,192,4.95089,-18.879198,984818,2,12,4832.0,Q546900
986371,Raoul Nordling,15.373135,0,134,74,-1.0675764,-3.4568453,986371,5,1,62.74076967494151,Q2469003
988293,Marc Fievet,11.343284,235,94,0,-22.533302,21.620148,988293,2,5,4832.0,Q3288020
988494,Sébastien Castro,12.686567,185,97,239,14.27392,-19.979834,988494,3,4,0.0,Q3509994
989293,Frosinone Calcio,15.373135,0,168,183,24.697079,4.4426403,989293,5,0,123.91302036791323,Q845043
989560,Roberto Di Matteo,12.686567,0,168,183,-14.6969,7.82818,989560,3,0,801.916526869847,Q193348
989941,Dominique Guillo,10.0,235,44,170,21.660501,-10.25509,989941,1,4,0.0,Q3035207
990110,Enrico Chiesa,11.343284,0,168,183,14.471373,14.872924,990110,2,0,2.5,Q345026
993109,Romantisme français,10.0,54,124,233,-15.465386,-15.22162,993109,1,12,0.0,Q27301872
993648,Stade San Paolo,10.0,0,168,183,21.049503,-22.607925,993648,1,0,0.0,Q82709
998260,Virginie Lemoine,11.343284,0,126,172,2.5538816,-10.967144,998260,2,27,2471.150461951565,Q3560752
999483,Stade Marcantonio-Bentegodi,12.686567,0,168,183,-17.034065,19.707249,999483,3,0,5595.6900962435375,Q737093
1000854,Xavier Couture,10.0,192,192,192,0.07751298,13.576851,1000854,1,1,0.0,Q3570633
1003447,"Shaft (film, 2000)",11.343284,54,124,233,13.021701,0.5113108,1003447,2,5,10891.609205186916,Q917312
1003720,Grand Prix automobile de Belgique 1998,26.119404,41,139,0,23.874023,-7.41971,1003720,13,23,1670.7096926440106,Q20953
1004232,Paul Mercey,11.343284,235,94,0,19.584078,11.406432,1004232,2,12,14490.0,Q3371829
1005578,Franck Sauzée,12.686567,60,163,0,2.118659,-7.8199434,1005578,3,7,43.348809523809535,Q516192
1007746,Lucas Black,10.0,152,129,0,12.96931,14.447672,1007746,1,15,0.0,Q359491
1008352,Eusebio Di Francesco,11.343284,0,168,183,-6.3422136,13.330521,1008352,2,0,1137.2334847545878,Q396154
1010583,Khalid Maadour,14.029851,235,44,170,-17.89161,23.081388,1010583,4,4,4832.0,Q3196011
1011152,Victoria Azarenka,38.208954,192,192,192,0.8224788,-23.85921,1011152,22,8,24447.13263101583,Q10118
1011165,Ban Ki-moon,30.149254,253,0,107,-6.149789,-9.868103,1011165,16,6,901.1575345655245,Q1253
1012948,Saeqeh,11.343284,0,160,220,-10.697215,22.764925,1012948,2,18,0.0,Q1469226
1013460,Gérard Mordillat,18.059702,152,129,0,14.304477,17.487204,1013460,7,12,38960.776424471005,Q3124189
1016200,Benjamin Nivet,10.0,60,163,0,-6.908385,-10.871476,1016200,1,7,0.0,Q60521
1016710,Claire Nadeau,15.373135,235,94,0,5.3282833,8.3349,1016710,5,12,91140.70278261729,Q2975094
1016864,Université de Leipzig,14.029851,0,148,245,-7.9367023,-16.091719,1016864,4,11,1651.3037540735695,Q154804
1018208,Institut du Bon-Pasteur,10.0,192,192,192,-2.2777083,-17.751013,1018208,1,21,0.0,Q691465
1022643,Soukhoï Su-35,12.686567,0,160,220,-11.059481,24.238592,1022643,3,18,2341.5533878450256,Q245275
1022761,Touche pas à mes filles,11.343284,235,94,0,17.056904,-0.5237929,1022761,2,27,23972.945412301277,Q1111300
1024875,Hortense Dufour,10.0,0,148,245,-20.918596,22.81246,1024875,1,11,0.0,Q3140840
1026211,Syndrome de Diogène,11.343284,192,192,192,14.176181,-13.693259,1026211,2,10,4832.0,Q1226826
1027770,Solliciteur,11.343284,192,192,192,2.9898155,-20.739346,1027770,2,7,4832.0,Q14284
1029177,Henri Joyeux,11.343284,0,157,116,-16.37084,-10.980629,1029177,2,11,4832.0,Q3131362
1030030,Kojo Annan,11.343284,253,0,107,-22.658932,22.781307,1030030,2,6,0.0,Q720665
1030920,Jean Topart,14.029851,0,134,74,0.0111505035,3.0374613,1030920,4,1,55839.16813360916,Q2110802
1036272,Dora Doll,14.029851,235,94,0,4.1322436,11.092453,1036272,4,12,3889.6703127030028,Q542048
1037662,Le Livre de Jérémie (film),12.686567,0,134,74,17.982512,12.717172,1037662,3,1,6448.3661484695185,Q1319963
1038214,Rafael Benítez,19.402985,0,168,183,15.929711,-16.482168,1038214,8,0,37402.183970470964,Q144048
1038228,Gérard Chaillou,11.343284,185,97,239,-22.534237,-3.782585,1038228,2,12,16237.36053272571,Q3123823
1038610,Claire Maurier,12.686567,185,97,239,-21.663435,0.58645856,1038610,3,4,6121.071424206763,Q2975084
1039202,ADM-Aeolus,15.373135,192,192,192,-24.495241,-4.0873837,1039202,5,28,9664.5,Q290390
1041780,Sébastien Piocelle,10.0,60,163,0,23.11107,23.9049,1041780,1,7,0.0,Q2292982
1043401,Robert Vizet,10.0,0,157,116,-15.936421,17.879797,1043401,1,11,0.0,Q3436497
1043687,Jane Lynch,15.373135,153,96,160,16.406532,23.759216,1043687,5,13,9663.0,Q228852
1046505,Marche des fiertés,11.343284,192,192,192,-13.5854645,-6.3039684,1046505,2,1,4832.0,Q51404
1047722,Gert Fröbe,10.0,0,134,74,-8.215326,-12.838001,1047722,1,1,0.0,Q76943
1048087,Irish Sport Horse,12.686567,0,157,116,-1.3273238,-24.985975,1048087,3,11,0.0,Q1665430
1048481,Bilan carbone,10.0,193,77,88,8.800407,-6.383423,1048481,1,10,0.0,Q140182
1049167,Jacques Debû-Bridel,10.0,193,77,88,17.902166,-22.915636,1049167,1,10,0.0,Q3158657
1051377,Compétitions de clubs français de rugby à XV,15.373135,175,95,13,0.46924594,10.742827,1051377,5,3,9662.0,Q2990954
1053829,Zone rouge (séquelles de guerre),11.343284,175,95,13,18.482061,-19.901512,1053829,2,10,5619.605037463624,Q219894
1054795,Atterrisseur,11.343284,192,192,192,-13.248096,-0.6948694,1054795,2,28,0.0,Q763288
1055360,Bill Hader,11.343284,153,96,160,15.379113,-6.9276705,1055360,2,13,0.0,Q14537
1055562,Convergence évolutive,11.343284,193,77,88,22.18738,-22.657326,1055562,2,10,4832.0,Q200312
1056068,Paul Baysse,15.373135,60,163,0,-13.017708,22.33772,1056068,5,7,16197.874212595383,Q44739
1057579,Robert Blake (acteur),11.343284,192,192,192,-11.887988,-9.391571,1057579,2,1,8008.693114567229,Q524281
1057650,Corinne Diacre,12.686567,60,163,0,19.89753,-15.327206,1057650,3,7,2684.6732255854054,Q1132878
1057838,Ben Chaplin,10.0,54,124,233,-10.322155,19.091396,1057838,1,12,0.0,Q447397
1057842,Balthazar Getty,10.0,0,164,49,-12.740868,12.310769,1057842,1,15,0.0,Q356287
1058272,Christophe Urios,15.373135,175,95,13,21.94607,-12.9465,1058272,5,3,4832.0,Q2966502
1058885,Isabelle Candelier,20.74627,185,97,239,-3.0222857,16.45138,1058885,9,4,18331.953124519783,Q515930
1059910,Viaduc de la Concorde,10.0,0,157,116,22.644495,-18.083649,1059910,1,11,0.0,Q3556656
1060450,Christophe Lemoine,18.059702,192,192,192,21.316042,19.097933,1060450,7,22,59416.693149400846,Q2966353
1065236,Unione Sportiva Sassuolo Calcio,20.74627,0,168,183,24.941473,-17.156275,1065236,9,0,18705.441206275376,Q8603
1066336,Arbre généalogique de la XVIIIe dynastie égyptienne,22.089554,0,134,135,-5.5846972,-22.004778,1066336,10,14,13.159423909423907,Q463280
1066548,Encéphalopathie,11.343284,192,192,192,-20.136642,20.451603,1066548,2,34,4832.0,Q576349
1066978,Lysistrata,10.0,185,97,239,11.737596,7.769902,1066978,1,4,0.0,Q753907
1066980,Pierre Blaise,11.343284,255,42,47,-22.691467,4.3481703,1066980,2,13,0.0,Q727031
1067882,Industrialisation,15.373135,253,0,107,-16.212294,-17.951107,1067882,5,6,30246.31853820083,Q202398
1068600,Michel Der Zakarian,24.77612,60,163,0,-6.025409,-18.00187,1068600,12,7,86707.06561837379,Q965558
1069736,Dominique Davray,12.686567,235,94,0,10.980363,-22.358973,1069736,3,12,2287.2979358720713,Q2373976
1070694,Jean-Christophe Hembert,16.716417,0,164,49,24.536581,-10.952768,1070694,6,4,3620.7430432162255,Q3164751
1073126,Gustavo Poyet,12.686567,60,163,0,7.70495,-14.262687,1073126,3,7,9663.0,Q338595
1073188,Châteaux de Lastours,11.343284,192,192,192,-4.1045675,21.884403,1073188,2,20,0.0,Q370664
1074174,Adel Taarabt,10.0,0,168,183,-10.917858,-3.048168,1074174,1,0,0.0,Q350616
1076110,Marianne James,14.029851,0,126,172,10.2668295,-6.1485076,1076110,4,24,11170.434340292428,Q1896838
1077626,Lanoline,10.0,193,77,88,-21.643856,10.32436,1077626,1,10,0.0,Q911098
1080293,Lois du jeu,12.686567,192,192,192,-6.2270274,19.12372,1080293,3,7,7467.741433785495,Q506630
1083092,Aquaponie,10.0,255,42,47,22.646132,7.2288322,1083092,1,13,0.0,Q557542
1084094,Danger immédiat (film),10.0,235,94,0,-13.563635,-20.284267,1084094,1,12,0.0,Q1392442
1085436,Bertrand Gachot,12.686567,41,139,0,6.114861,-16.080832,1085436,3,23,1.0836385836385842,Q172989
1085494,Euphrosyne (mythologie),10.0,0,134,74,8.040985,18.80897,1085494,1,1,0.0,Q689422
1085740,Benoît Trémoulinas,10.0,0,168,183,18.751656,17.06624,1085740,1,0,0.0,Q31907
1086637,Catherine Belkhodja,10.0,152,129,0,-21.672676,-21.31086,1086637,1,12,0.0,Q451109
1087282,Vaisseau fantôme,10.0,255,42,47,13.9050255,5.780731,1087282,1,13,0.0,Q281019
1088375,Union personnelle,12.686567,192,192,192,11.275687,17.28192,1088375,3,26,4832.0,Q188800
1092504,Vanessa Guedj,14.029851,0,164,49,20.043621,-7.3933663,1092504,4,4,0.25,Q3554530
1095043,George Chakiris,12.686567,0,134,74,-21.19392,-16.28489,1095043,3,1,23187.907375309016,Q336841
1095742,Fernando Llorente,10.0,0,168,183,16.697872,-3.4802034,1095742,1,0,0.0,Q187891
1097429,Héréros,14.029851,0,160,220,-12.905053,24.918957,1097429,4,38,14490.0,Q170088
1104112,Chakib Khelil,10.0,193,77,88,5.288159,-22.576727,1104112,1,10,0.0,Q2325242
1104235,Transylvania (film),10.0,0,134,74,12.113608,21.421583,1104235,1,1,0.0,Q1757117
1105147,Boulanger (entreprise),10.0,193,77,88,5.046245,16.627377,1105147,1,10,0.0,Q2921695
1105160,Arnaud Giovaninetti,12.686567,235,44,170,15.755883,-8.917497,1105160,3,4,16751.022497370686,Q2863123
1106950,Festival de montgolfières de Gatineau,10.0,193,77,88,24.180376,-2.9314575,1106950,1,10,0.0,Q3070297
1107127,Gatineau,11.343284,185,97,239,-24.059637,12.694667,1107127,2,26,980.9726485046351,Q141844
1109575,Rothschild & Cie,10.0,192,192,192,-22.730759,1.3090193,1109575,1,6,0.0,Q3022385
1110933,Youssouf Mulumbu,11.343284,0,168,183,5.6707277,18.612446,1110933,2,7,57.44685656629357,Q556595
1111326,"Le Grand Chef (film, 1959)",11.343284,0,134,74,-2.9859338,-5.7029657,1111326,2,1,4137.21690990319,Q3223194
1112040,Coup de torchon,12.686567,235,94,0,19.915546,24.409536,1112040,3,12,3430.6688026111246,Q977950
1112072,Bernard Tiphaine,15.373135,0,164,49,-7.089592,15.970869,1112072,5,9,60647.21452074389,Q2898676
1113004,Lars Løkke Rasmussen,14.029851,193,77,88,-17.339445,21.68257,1113004,4,10,4611.072844135217,Q182397
1115926,Le Siècle,24.77612,193,77,88,5.279923,18.410276,1115926,12,10,56415.615856838966,Q3227220
1118322,Christian Coulson,11.343284,255,42,47,17.175379,-12.895673,1118322,2,13,2408.4447549898,Q360046
1119261,Bar Refaeli,12.686567,255,42,47,13.85056,-7.4517045,1119261,3,13,2284.5035658152538,Q298197
1121725,Mâkhétaton,15.373135,0,134,135,-6.2083464,15.821512,1121725,5,14,0.7678571428571428,Q153648
1122431,AGM-65 Maverick,11.343284,0,126,172,-10.744201,-24.467764,1122431,2,24,0.0,Q292553
1126524,Patrice Collazo,20.74627,175,95,13,-13.172428,22.695536,1126524,9,3,74.19623026781045,Q3368910
1127447,Exposition universelle de 1900,10.0,192,192,192,23.956446,6.7347937,1127447,1,36,0.0,Q753646
1127877,Diabolo menthe,27.462687,235,94,0,-8.561596,-13.982531,1127877,14,12,92811.85042945413,Q3025807
1128064,Sébastien Roudet,14.029851,60,163,0,15.94908,-9.060922,1128064,4,7,1424.8975038107553,Q768977
1128714,Alice Dona,19.402985,0,126,172,-15.514733,-18.350027,1128714,8,5,20537.677272276957,Q2836568
1133303,Jean Viard,11.343284,193,77,88,-23.608316,-12.553828,1133303,2,10,263.2988427294921,Q3175020
1138407,Temps,10.0,0,148,245,-23.57195,-16.2437,1138407,1,10,0.0,Q11471
1138578,Sarah Palin,32.835823,153,96,160,-13.3425255,11.26809,1138578,18,18,397655.75894817046,Q43144
1141225,James et Oliver Phelps,10.0,255,42,47,18.353527,-24.762978,1141225,1,13,0.0,Q343954
1141479,Kirk Cameron,10.0,0,126,172,-6.6143823,11.086057,1141479,1,27,0.0,Q471858
1142185,Éric Salvail,11.343284,185,97,239,-9.879732,24.343231,1142185,2,26,4831.999999999999,Q3591344
1143217,Phyllobates terribilis,10.0,0,126,172,-8.567348,13.024402,1143217,1,24,0.0,Q963997
1146055,Maria Lark,11.343284,0,164,49,-9.81124,-2.7993171,1146055,2,15,0.0,Q459854
1149381,Christian Charmetant,10.0,0,126,172,4.8158,8.478246,1149381,1,24,0.0,Q2965134
1150665,António Guterres,28.805971,253,0,107,-17.539001,-0.260699,1150665,15,6,563.4162173395327,Q311440
1150816,Opération Okavango,12.686567,193,77,88,0.5065585,-14.042757,1150816,3,10,0.0,Q3354784
1152099,Le Virginien,11.343284,0,134,74,-5.936721,-17.96143,1152099,2,1,4832.0,Q1214471
1152422,Lucrèce Borgia (Hugo),12.686567,54,124,233,-13.104914,22.731424,1152422,3,12,14490.0,Q3265982
1154946,Laurent Gamelon,14.029851,235,94,0,-4.590755,23.74586,1154946,4,12,92797.73701904877,Q1808093
1155093,Europa Europa,10.0,54,124,233,7.1637444,-15.7203245,1155093,1,5,0.0,Q176626
1155196,Serge Joncour,11.343284,255,42,47,20.609697,-10.292515,1155196,2,17,19235.980619994563,Q3479362
1155799,Matt Murphy,15.373135,54,124,233,24.173166,-21.042402,1155799,5,5,173.30698919115295,Q137546
1158966,Erykah Badu,11.343284,255,42,47,-22.473618,4.078284,1158966,2,13,4832.0,Q223875
1160001,Mickey Mantle,12.686567,0,157,116,14.280884,12.295503,1160001,3,17,0.5,Q345004
1160198,Agnès Desarthe,10.0,152,129,0,1.3339312,8.245715,1160198,1,21,0.0,Q395089
1160992,Cléopâtre (mini-série),11.343284,0,134,135,-10.042624,-24.83374,1160992,2,14,4832.0,Q1100499
1162059,Barbara Beretta,16.716417,54,124,233,-22.925886,7.0202355,1162059,6,5,105150.72440564295,Q2883903
1162172,Bridget Jones,10.0,235,94,0,-20.264103,-7.8312006,1162172,1,22,0.0,Q913841
1164500,Vulgarisation,11.343284,0,164,49,24.284473,-22.517292,1164500,2,9,1407.8386579665728,Q995600
1165227,Moteur sans balais,16.716417,114,121,10,-5.623301,-5.9090734,1165227,6,17,17423.009182311565,Q734949
1165579,Championnat du monde de cyclisme sur route masculin,18.059702,192,192,192,11.050874,-19.941624,1165579,7,28,16095.607129570206,Q13603535
1167151,60 Millions de consommateurs,11.343284,193,77,88,12.855843,10.651222,1167151,2,10,0.0,Q2817930
1168949,Marie Bunel,11.343284,235,44,170,-11.33459,-10.443765,1168949,2,4,975.6116722861941,Q3292402
1170850,Technologie,15.373135,192,192,192,-23.920797,12.662174,1170850,5,15,40189.7434977771,Q11016
1174911,Gladwyn Jebb,27.462687,253,0,107,13.178328,6.5442066,1174911,14,6,141.9753892592457,Q1275
1174918,Laurence Jalbert,10.0,54,124,233,9.619231,-16.360123,1174918,1,5,0.0,Q3218903
1175168,Amy Acker,12.686567,54,124,233,6.9656324,19.887056,1175168,3,5,14490.0,Q152773
1177835,Régis Brouard,12.686567,60,163,0,17.016428,-17.650652,1177835,3,7,2693.8667201362223,Q3455701
1178053,Édouard Leclerc,11.343284,152,129,0,-13.029106,-9.475872,1178053,2,12,8687.449457687877,Q2511448
1183257,Joueurs de tennis numéros 1 mondiaux,19.402985,192,192,192,24.620108,22.132042,1183257,8,2,19109.35952381037,Q686735
1183370,Kaia Kanepi,14.029851,192,192,192,-13.939586,15.853406,1183370,4,8,4890.328297604743,Q211428
1183375,Ardennais (cheval),16.716417,0,160,220,-10.26735,21.983831,1183375,6,24,42258.30201076856,Q638976
1184375,Bring Me the Horizon,11.343284,192,192,192,11.06656,-2.0706437,1184375,2,16,4832.0,Q494784
1186694,Pelle le Conquérant,10.0,54,124,233,24.938158,0.3423336,1186694,1,5,0.0,Q370707
1191045,Tournoi de tennis de Monte-Carlo,20.74627,192,192,192,11.863537,-7.817475,1191045,9,2,1.1523809523809523,Q459528
1191278,Époque contemporaine,24.77612,193,77,88,-9.408984,-13.088451,1191278,12,10,125438.34353929471,Q6495391
1192332,Jeffrey Wright,14.029851,54,124,233,12.509213,-9.247355,1192332,4,5,38329.8347495597,Q343059
1192695,Goichi Suda,12.686567,192,192,192,-18.214233,10.655535,1192695,3,35,0.0,Q920630
1194012,Eddie Kaye Thomas,15.373135,152,129,0,11.611372,22.516426,1194012,5,15,25.357142857142854,Q350811
1195651,Guerre de Canudos,14.029851,0,160,220,-20.383656,0.28602502,1195651,4,24,24147.0,Q2350166
1196379,Jablonec nad Nisou,11.343284,0,168,183,3.6189694,24.22489,1196379,2,0,0.0,Q147607
1197308,Tom Schacht,18.059702,192,192,192,4.6631947,19.463387,1197308,7,9,6045.101982298938,Q3530879
1197387,Micky Sébastian,12.686567,0,157,116,-21.373621,18.53624,1197387,3,1,9663.0,Q3311922
1197550,Loi de Coulomb (électrostatique),15.373135,114,121,10,18.430891,-14.1413965,1197550,5,17,159.97917194850535,Q83152
1199664,Pierre Billon (auteur-compositeur),14.029851,0,126,172,-17.223791,18.364809,1199664,4,27,13040.556712426129,Q3384008
