,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
89459,Chambre_des_représentants_des_États-Unis,42.238808,153,96,160,22.293516,23.442959,89459,25,18,59226.01888890674
89728,Howard_Hawks,19.402985,153,96,160,15.105494,4.1777997,89728,8,18,18788.6406624514
89779,François_Patriat,16.716417,193,77,88,2.6741629,14.651013,89779,6,10,544.6694470018118
90148,Manchot_royal,11.343284,192,192,192,-13.281261,23.246546,90148,2,26,0.0
90234,Stade_brestois_29,32.835823,0,168,183,-8.647383,6.2667007,90234,18,0,241373.93498077636
90451,Sakura,10.0,192,192,192,-12.919314,15.824641,90451,1,10,0.0
90500,Vincent_Gallo,10.0,0,134,74,22.96732,15.138967,90500,1,1,0.0
90563,Ithaque,10.0,235,94,0,-13.093001,-11.025233,90563,1,12,0.0
90707,Agnes_Moorehead,11.343284,192,192,192,8.255692,-17.20615,90707,2,20,2245.396902791719
90963,Jean-Marie_Poiré,22.089554,0,134,74,20.90604,-6.489393,90963,10,1,80855.7917521027
90986,Georges_de_Caunes,14.029851,192,192,192,7.9427233,-21.68343,90986,4,19,17229.658137207174
91810,Marcel_Marceau,15.373135,114,121,10,23.237705,4.84729,91810,5,10,30689.891041118935
91986,Rugby_à_XV,85.223885,175,95,13,-9.037255,-5.9674215,91986,57,3,417994.41516598157
92250,Téléchargement,10.0,0,126,172,-5.836018,-22.910582,92250,1,5,0.0
92784,John_Law_de_Lauriston,11.343284,253,0,107,19.427845,-8.242437,92784,2,6,0.0
92810,Pouvoir_exécutif,19.402985,193,77,88,7.042387,-9.684933,92810,8,10,18611.374378171546
92913,Pontoise,34.179108,193,77,88,-11.854223,17.386194,92913,19,10,257361.1003970413
93308,Électricité_en_France,20.74627,193,77,88,-14.901849,12.440302,93308,9,10,19999.85157559931
93653,Argentan,10.0,192,192,192,21.522747,-1.2070787,93653,1,5,0.0
93725,Michelle_Perrot,14.029851,152,129,0,22.058296,-1.8300025,93725,4,12,7615.060829193861
93729,Friedrich_Paulus,10.0,0,134,135,-19.87379,7.1020627,93729,1,22,0.0
93734,Ralf_Schumacher,24.77612,41,139,0,14.509301,-13.974333,93734,12,23,57355.24275717993
93735,David_Coulthard,15.373135,41,139,0,-21.106785,8.844726,93735,5,23,1067.6474219719637
93741,Jenson_Button,42.238808,41,139,0,17.515823,17.263357,93741,25,23,7192.384119127285
94036,Vivre_pour_vivre,10.0,255,42,47,8.681819,6.286417,94036,1,13,0.0
94065,Gerd_von_Rundstedt,14.029851,0,134,74,3.9239848,18.520987,94065,4,1,1.3333333333333333
94201,Golfe_Persique,12.686567,0,148,245,-16.924612,4.7744217,94201,3,21,9663.0
94213,Dick_Cheney,23.432835,153,96,160,4.6596766,7.5181365,94213,11,18,5918.330711828365
94814,Jeu_de_société,14.029851,192,192,192,-21.446415,4.010495,94814,4,15,22533.83637524608
94875,Carl_Maria_von_Weber,14.029851,255,42,47,22.114511,20.70171,94875,4,15,13327.500892211943
95128,Ur_(Mésopotamie),10.0,0,148,245,-10.980263,-22.501846,95128,1,21,0.0
95352,Richard_Attenborough,19.402985,0,134,74,22.428997,16.17266,95352,8,1,58143.66508449922
95524,Dortmund,14.029851,0,164,49,-14.469271,-22.566217,95524,4,10,21329.43600430169
95560,Williams_F1_Team,62.388058,41,139,0,10.365167,9.143966,95560,40,23,34441.762169604124
95827,Mimsy_Farmer,10.0,235,94,0,-1.4014841,14.157074,95827,1,12,0.0
95841,Octave_(musique),12.686567,192,192,192,12.347463,16.79913,95841,3,5,7471.942188313732
96055,Le_Samouraï,12.686567,192,192,192,5.35244,-7.845072,96055,3,1,11709.971356508151
96068,Ally_McBeal,10.0,185,97,239,3.4523492,-23.581438,96068,1,9,0.0
96166,Famine,14.029851,193,77,88,5.9478106,21.552858,96166,4,10,5134.250873285512
96300,George_III_(roi_du_Royaume-Uni),19.402985,235,44,170,-7.789763,20.068995,96300,8,31,6554.812424480512
96526,Zénobe_Gramme,11.343284,114,121,10,3.7660978,-6.486146,96526,2,17,1282.3003453522736
97062,Pariser_Kanonen,10.0,0,134,74,-16.890566,4.993324,97062,1,1,0.0
97176,Alessandra_Martines,12.686567,0,126,172,23.025297,4.2685113,97176,3,5,16676.107813865114
97373,Cénozoïque,11.343284,192,192,192,18.976765,15.500654,97373,2,22,0.0
97428,Kraftwerk,10.0,235,94,0,-1.6366045,-7.99558,97428,1,18,0.0
97500,Parc_national_des_Écrins,11.343284,235,44,170,3.2034686,-2.5427492,97500,2,4,35980.485629510404
97529,Numérique,19.402985,192,192,192,-7.605123,-8.986761,97529,8,15,87272.70067558534
98116,Choléra,24.77612,0,134,135,-22.464748,-15.8400755,98116,12,3,377782.04255432764
98289,Saab_JAS_39_Gripen,14.029851,0,160,220,2.946842,-9.49029,98289,4,18,0.25
98343,Sylvie_Loeillet,10.0,192,192,192,2.6993868,0.7149779,98343,1,2,0.0
98711,Jean-Baptiste_Carpeaux,10.0,235,94,0,21.894756,7.742397,98711,1,12,0.0
98959,Lockheed_C-5_Galaxy,10.0,0,168,183,-12.313729,-4.0836306,98959,1,0,0.0
98985,Stéphane_Ferrara,10.0,193,77,88,-21.830177,3.0765078,98985,1,10,0.0
99003,Philippe_V_de_Macédoine,19.402985,192,192,192,10.689941,18.09075,99003,8,7,9653.833333333334
99240,Brice_Lalonde,39.55224,193,77,88,-11.143823,11.778092,99240,23,10,16926.45539761446
99336,Rāma,10.0,192,192,192,18.282787,-15.365503,99336,1,11,0.0
99634,Les_Chevaliers_du_ciel_(série_télévisée),12.686567,235,94,0,15.730373,1.7436092,99634,3,12,5059.115917007971
99692,Marianne_Denicourt,10.0,235,44,170,-1.1100645,15.321076,99692,1,4,0.0
99830,Des_jours_et_des_vies,15.373135,0,126,172,-2.4267025,-2.3376942,99830,5,9,33295.4551253241
99844,Jacques_Bergier,10.0,192,192,192,-2.0472646,21.468859,99844,1,10,0.0
100013,Jacques_Offenbach,11.343284,0,134,74,15.216469,-14.627775,100013,2,1,5421.955843197479
100070,Base64,10.0,192,192,192,0.9865004,9.295317,100070,1,15,0.0
100154,Métropole_européenne_de_Lille,11.343284,175,95,13,-10.148714,2.6952403,100154,2,27,485.9653704536817
100587,Pierre_Kropotkine,10.0,193,77,88,12.003205,-16.457298,100587,1,10,0.0
100623,Grumman_F-14_Tomcat,14.029851,0,160,220,-6.6646876,23.426096,100623,4,18,162.03377273311472
100686,Geneviève_Fontanel,12.686567,235,94,0,11.8618,-15.875967,100686,3,12,10754.125465371715
100868,Jean_Cosmos,10.0,153,96,160,19.135977,0.64077806,100868,1,18,0.0
101036,Emma_Daumas,12.686567,0,126,172,-1.6333265,-11.94219,101036,3,5,0.0
101330,Obernai,10.0,0,157,116,-17.637377,15.117282,101330,1,21,0.0
101583,Niger_(fleuve),11.343284,193,77,88,9.603874,-13.10181,101583,2,10,9662.0
101732,Équipe_de_Colombie_de_football,15.373135,0,168,183,18.447975,14.632023,101732,5,0,14238.586688421961
102062,Dominique_Voynet,20.74627,193,77,88,-2.67522,-14.93576,102062,9,10,900.4589045312616
102145,Qui_veut_gagner_des_millions_?,14.029851,54,124,233,-2.404568,-11.919728,102145,4,5,37767.01552943338
102183,Principauté_de_Sealand,12.686567,193,77,88,14.392813,-9.976319,102183,3,10,8452.835483944524
102965,Phosphorescence,19.402985,192,192,192,-9.774329,-23.809267,102965,8,17,1.6666666666666667
103494,Phrasé_(musique),10.0,192,192,192,-4.213297,6.922194,103494,1,5,0.0
103940,Émilie_Dequenne,15.373135,235,94,0,21.620918,11.654028,103940,5,5,53181.845293245686
104227,Henrik_Larsson,11.343284,192,192,192,-15.581038,-13.168847,104227,2,33,14490.0
104297,Henri_Rousseau,10.0,235,94,0,-18.76331,-3.6292255,104297,1,5,0.0
104316,Medal_of_Honor,12.686567,153,96,160,3.209949,0.27998686,104316,3,18,1.0
104396,Lhassa,11.343284,185,97,239,13.073921,5.9120193,104396,2,11,2074.453769742417
104428,Xinjiang,10.0,192,192,192,-15.587806,-13.546284,104428,1,15,0.0
104871,Saint-Nicolas-de-Port,11.343284,193,77,88,13.102559,14.203485,104871,2,10,4832.0
104934,Élisabeth_Stuart,18.059702,235,44,170,-22.044813,-11.9848795,104934,7,31,749.0127561376479
105487,Renault_4CV,10.0,0,134,135,24.29918,8.585003,105487,1,22,0.0
105559,Jean_Ziegler,11.343284,253,0,107,-3.422266,9.983305,105559,2,6,0.0
105630,Goran_Bregović,10.0,0,134,74,7.653583,-17.917927,105630,1,1,0.0
105797,Le_Raincy,11.343284,0,134,74,-11.893985,4.827701,105797,2,10,657.442877921242
105809,Architecture_romane,12.686567,175,95,13,3.6067002,1.3054751,105809,3,3,29410.326440205077
106387,Cosinus,10.0,192,192,192,-16.692802,-0.1435647,106387,1,15,0.0
106451,Les_Risques_du_métier_(film),11.343284,235,94,0,-16.899454,-8.017284,106451,2,12,2413.5
108068,Pont_suspendu,16.716417,0,157,116,-14.570333,-12.198746,108068,6,21,18863.843772328084
108409,Citroën_BX,11.343284,0,134,74,9.559216,-18.461578,108409,2,1,34028.381851021455
108850,Tintin_au_Tibet,11.343284,192,192,192,16.589289,15.088411,108850,2,11,17347.568472085808
109076,Syldavie,14.029851,192,192,192,-20.294638,20.250301,109076,4,11,2966.7965403501253
109397,Jean-Luc_Lagardère,10.0,192,192,192,-3.8036122,-17.65381,109397,1,32,0.0
109643,Javier_Pérez_de_Cuéllar,27.462687,253,0,107,-10.011582,7.785993,109643,14,6,141.9753892592457
109889,Franck_Borotra,12.686567,193,77,88,1.862138,-13.25072,109889,3,10,2663.2646292498675
110735,Bernard_Ménez,12.686567,235,94,0,10.408465,-21.410986,110735,3,12,47256.93356037201
111185,Aviron_(sport),15.373135,175,95,13,6.4719014,-22.68593,111185,5,3,41107.49985609781
111443,Krakatoa,10.0,60,163,0,-15.054544,-16.708675,111443,1,25,0.0
111455,Hyencourt-le-Grand,11.343284,0,134,74,-9.104713,-22.613466,111455,2,1,0.0
111555,Inversion_du_champ_magnétique_terrestre,12.686567,60,163,0,-1.3787738,7.4911737,111555,3,25,9662.0
111632,Zep,14.029851,192,192,192,20.931215,-9.542201,111632,4,2,10613.886947130666
111721,Équitation,14.029851,0,160,220,12.434054,-1.8616344,111721,4,24,30448.28767244016
111725,Arnaud_Clément,12.686567,192,192,192,-11.891687,-8.42968,111725,3,2,41394.81600918778
111993,La_Jument_verte_(film),10.0,0,134,74,-12.414506,15.522458,111993,1,9,0.0
112036,Chemnitz,14.029851,193,77,88,16.621891,10.8191595,112036,4,10,25821.85281930946
112205,Semeuse,12.686567,114,121,10,4.4799595,-0.5258839,112205,3,6,556.1251143319979
112209,Julien_Absalon,16.716417,192,192,192,5.8321204,1.9832512,112209,6,11,18968.899674623077
112276,Type_Semeuse_(monnaie),16.716417,114,121,10,-7.8684072,-7.143806,112276,6,6,20363.94446167618
112411,Apulée,10.0,192,192,192,2.2482748,-5.324338,112411,1,15,0.0
112513,Vibrio_cholerae,12.686567,0,134,135,21.035408,-15.283982,112513,3,3,0.0
112537,Jacques-Louis_David,14.029851,152,129,0,4.7609115,10.953395,112537,4,11,27228.237268647357
112547,Marcellin_Berthelot,11.343284,192,192,192,15.988161,-5.6184363,112547,2,10,4832.0
112794,Daniel_Toscan_du_Plantier,10.0,152,129,0,-2.5074065,-7.4778337,112794,1,12,0.0
112860,Akhetaton,11.343284,0,134,135,15.494902,3.5513089,112860,2,14,0.0
112922,Jean-François_Clervoy,10.0,0,157,116,-16.447458,-23.210032,112922,1,21,0.0
113072,Oscar_Roty,14.029851,114,121,10,8.557403,-18.853466,113072,4,6,10686.031876721789
113107,Université_Pierre-et-Marie-Curie,20.74627,193,77,88,-3.938377,12.274108,113107,9,10,77267.43028334527
113565,Les_Sept_Samouraïs,14.029851,235,94,0,13.512549,-13.695655,113565,4,18,28439.100297010715
113640,Histoire_de_Madagascar,14.029851,0,160,220,12.667575,16.397268,113640,4,24,26450.068815726783
113708,Kamtchatka,10.0,60,163,0,-6.0332727,20.841166,113708,1,25,0.0
113805,Pictes,10.0,175,95,13,-0.8360768,-15.113431,113805,1,3,0.0
114058,Charte_de_la_langue_française,11.343284,185,97,239,5.1535106,-8.71155,114058,2,26,0.0
114298,Comic_book,11.343284,255,42,47,3.8091197,-13.706437,114298,2,17,9662.0
114584,Électrolyte,11.343284,114,121,10,3.454189,-3.6099498,114584,2,17,235.95143466692096
114638,Olympic_(paquebot),15.373135,0,148,245,2.9814165,-0.13757914,114638,5,21,3393.3433154787394
114765,Antananarivo,12.686567,0,160,220,20.699848,6.1005793,114765,3,24,15926.518512843377
115410,Ann-Margret,11.343284,54,124,233,18.874851,13.441312,115410,2,5,14490.0
115438,Lynyrd_Skynyrd,30.149254,192,192,192,-9.924459,-19.870205,115438,16,30,105930.24166666667
115520,Pantera,11.343284,192,192,192,-23.045069,-19.055887,115520,2,13,9662.0
115547,Alexandre_Arcady,16.716417,255,42,47,1.4396116,-10.000941,115547,6,15,36058.31042515151
116078,Zita_de_Bourbon-Parme,15.373135,0,148,245,1.8068682,5.350229,116078,5,27,16981.89195929476
116185,Bobine_(électricité),15.373135,114,121,10,13.678159,-23.65226,116185,5,17,3893.4999015258622
116401,Manichéisme_(religion),10.0,193,77,88,6.870334,18.269407,116401,1,10,0.0
116905,Hélène_(mère_de_Constantin),11.343284,192,192,192,-16.370094,-20.724642,116905,2,11,4832.0
117212,Constante_gravitationnelle,12.686567,114,121,10,-21.42235,-0.10883205,117212,3,17,4832.0
117224,Bruno_Bonnell,12.686567,193,77,88,17.993418,2.9763317,117224,3,10,208.48803006888545
117584,Dian_Fossey,10.0,0,148,245,0.54506725,15.918486,117584,1,27,0.0
117638,Armentières,12.686567,175,95,13,2.6678078,-4.5603795,117638,3,3,7425.491987405772
117684,Tatie_Danielle,14.029851,235,94,0,21.027946,-8.668645,117684,4,12,656.4923179749105
118063,"Walker,_Texas_Ranger",10.0,152,129,0,-20.936676,-19.336342,118063,1,12,0.0
118210,Histoire_du_Burkina_Faso,12.686567,0,160,220,20.429783,-21.283148,118210,3,24,24866.720060342213
118350,Tianjin,15.373135,175,95,13,24.309498,20.522818,118350,5,11,79409.92646551396
118381,Aardman_Animations,16.716417,255,42,47,-24.558481,-3.5951488,118381,6,13,573.3894249538986
118434,Grande_école,20.74627,192,192,192,-4.880075,15.6196785,118434,9,10,55330.7523577616
118675,Bordurie,12.686567,192,192,192,-0.17555042,6.814148,118675,3,11,0.0
118691,Simon_Callow,11.343284,192,192,192,-6.8170166,-11.482005,118691,2,18,1051.829030502519
118978,Saint_Bernard,11.343284,0,134,74,1.8293818,3.487906,118978,2,7,4832.0
119417,Claude_Allègre,28.805971,193,77,88,10.933869,-6.9840546,119417,15,10,61154.09941290107
119561,Arch_Enemy,12.686567,192,192,192,-11.503936,13.750624,119561,3,16,14492.0
119769,Aubigny-sur-Nère,10.0,235,44,170,-2.669803,3.0929983,119769,1,31,0.0
119814,Louis_Jouvet,14.029851,152,129,0,-15.8099165,-3.0734625,119814,4,12,16830.47363996419
120273,Grégori_Baquet,14.029851,0,126,172,4.644443,10.833257,120273,4,5,19428.581942859368
120301,(15)_Eunomie,11.343284,0,148,245,-12.076705,-15.521989,120301,2,14,0.0
120387,Mise_en_examen,12.686567,193,77,88,9.427676,4.480466,120387,3,10,34.282015375208005
120892,Académie_Charles-Cros,11.343284,255,42,47,-19.119701,-14.121472,120892,2,15,619.4724381731478
120991,École,20.74627,192,192,192,15.804442,-1.5621309,120991,9,10,39363.86632741911
121663,Roger_Borniche,11.343284,0,134,74,14.348955,-0.8557818,121663,2,1,0.0
121883,Université_Humboldt_de_Berlin,15.373135,0,148,245,-5.3321037,-4.2339935,121883,5,21,4540.466512554923
122078,Roland_Magdane,16.716417,0,126,172,12.384623,-24.367823,122078,6,5,41512.83071393632
122211,Bernie_Bonvoisin,10.0,192,192,192,9.823767,-9.354816,122211,1,5,0.0
122661,Abyss_(film),10.0,235,94,0,-15.545124,2.322656,122661,1,7,0.0
122740,Little_Bob,10.0,193,77,88,-19.648144,-7.9596677,122740,1,10,0.0
123431,Lockheed_U-2,10.0,253,0,107,14.915568,23.662832,123431,1,6,0.0
123557,Mondial_Paris_Motor_Show,10.0,193,77,88,15.074653,-13.055843,123557,1,10,0.0
123663,"Ben-Hur_(film,_1959)",22.089554,255,42,47,14.380455,6.435016,123663,10,13,84574.3798560912
124782,Jeu_décisif,23.432835,192,192,192,19.652119,12.593039,124782,11,8,80.60803820485175
125023,Famille_Mitterrand,11.343284,193,77,88,18.44511,8.93411,125023,2,10,814.4116054628125
125153,Président_de_la_République_du_Zimbabwe,11.343284,193,77,88,4.729319,-24.51817,125153,2,10,0.0
125288,Fayçal_ben_Abdelaziz_Al_Saoud,16.716417,192,192,192,-17.744661,22.532793,125288,6,11,37421.19310865076
125290,Khaled_ben_Abdelaziz_Al_Saoud,14.029851,192,192,192,-9.106679,-21.267118,125290,4,11,1761.0697842141415
125415,Abdallah_ben_Abdelaziz_Al_Saoud,15.373135,192,192,192,-6.8663616,-20.04049,125415,5,11,6593.069784214223
125418,Abdelaziz_ben_Abderrahmane_Al_Saoud,16.716417,192,192,192,13.7199135,24.578106,125418,6,11,12408.832085931677
125456,Université_Paris-VIII,20.74627,193,77,88,9.108998,-9.2996855,125456,9,10,12892.370127621543
125580,Nadine_Trintignant,15.373135,235,44,170,-16.083408,2.4269688,125580,5,4,15866.078109865539
125663,Moresnet,10.0,152,129,0,18.709702,5.997954,125663,1,12,0.0
125878,Géographie_de_Taïwan,10.0,253,0,107,21.795448,18.124838,125878,1,22,0.0
125941,Désert_des_Mojaves,11.343284,0,126,172,24.539656,-10.45525,125941,2,24,24140.0
126390,Élisabeth_Vigée_Le_Brun,11.343284,0,157,116,-14.998091,6.920433,126390,2,21,14690.00616454284
127145,Élection_présidentielle_américaine_de_2004,27.462687,153,96,160,-13.327285,-17.583483,127145,14,18,310.6083412594907
127150,Philippe_Besson,19.402985,235,44,170,0.22624215,20.502129,127150,8,10,151576.51103994373
127209,Yves_Coppens,10.0,192,192,192,7.9997735,-6.920766,127209,1,22,0.0
127231,Luc_Montagnier,15.373135,0,157,116,-20.18617,-1.7561722,127231,5,7,29288.686375785714
127394,Obélix,11.343284,192,192,192,3.806597,9.583835,127394,2,5,4832.0
127460,Astérix_et_les_Goths,11.343284,0,148,245,-19.826052,-2.8119078,127460,2,21,5794.29549027041
127850,Emily_Dickinson,11.343284,192,192,192,-8.976205,16.743805,127850,2,10,4832.0
128578,Balthus,10.0,114,121,10,-18.495564,-22.456152,128578,1,6,0.0
128586,Marie_Laurencin,18.059702,192,192,192,17.334358,12.788653,128586,7,19,86067.70606842576
128635,Siemens,16.716417,193,77,88,-8.138604,-23.23237,128635,6,10,15429.769026257296
128691,United_Airlines,11.343284,153,96,160,4.7530866,-24.46062,128691,2,18,0.0
128721,Boukhara,14.029851,114,121,10,11.215579,1.8831098,128721,4,17,12271.547292022165
128832,Masse_molaire,26.119404,114,121,10,2.4296598,8.220649,128832,13,17,54128.653825947695
129390,Guerre_des_Boers,10.0,192,192,192,-11.282081,-20.912172,129390,1,19,0.0
129618,Architecture_navale,10.0,0,148,245,-1.198333,14.578534,129618,1,21,0.0
129866,Taxonomie,19.402985,193,77,88,17.437271,-21.043005,129866,8,10,12228.467459457937
130322,Gare_de_Marseille-Saint-Charles,11.343284,60,163,0,17.750017,-1.5196395,130322,2,12,2109.9596388750765
130372,Olivier_Panis,19.402985,41,139,0,16.953493,-13.167441,130372,8,23,5.674423615600086
130616,Villeparisis,10.0,0,148,245,16.682684,-0.17785038,130616,1,21,0.0
130881,Frédéric_Courant,10.0,235,44,170,-9.03675,5.959943,130881,1,4,0.0
130887,Marin_Karmitz,14.029851,152,129,0,12.705052,-16.110395,130887,4,12,5108.287002504949
131021,Madeleine_Stowe,10.0,0,157,116,-8.922708,-18.284595,131021,1,12,0.0
131114,Rhône-Poulenc,14.029851,193,77,88,18.54435,-19.278181,131114,4,10,3902.415615700621
131231,John_Cleese,10.0,185,97,239,-13.519205,7.4235597,131231,1,11,0.0
131350,Lakhdar_Brahimi,16.716417,253,0,107,7.3633924,24.145123,131350,6,6,0.5333333333333333
131504,Fernand_Braudel,10.0,152,129,0,-12.703168,24.999836,131504,1,4,0.0
131762,Thermoluminescence,19.402985,192,192,192,5.289185,18.596481,131762,8,17,21.05824175824176
131827,ASM_Clermont_Auvergne,48.955223,175,95,13,-4.326112,8.487787,131827,30,3,39852.53354906746
131992,Norodom_Sihanouk,12.686567,0,134,135,-0.6049278,23.681803,131992,3,22,26483.48877404407
132221,Harbour_Bridge,10.0,0,168,183,5.4624815,-16.545712,132221,1,3,0.0
132664,Zizi_Jeanmaire,11.343284,235,44,170,-3.7264106,5.647295,132664,2,4,14698.76037373054
132890,Astérisque,16.716417,192,192,192,6.9413,-17.959528,132890,6,15,26354.961695160448
133128,Lépanges-sur-Vologne,10.0,253,0,107,-15.897787,6.274191,133128,1,6,0.0
133153,Adobe_(brique),12.686567,192,192,192,-0.62477595,-3.964105,133153,3,15,0.5
133321,Van_Halen,15.373135,54,124,233,-4.2412057,14.398261,133321,5,5,5203.6836037966705
134258,Gabelle_du_sel,12.686567,193,77,88,-18.812458,-0.42577958,134258,3,10,4832.0
134591,Espérance_sportive_Troyes_Aube_Champagne,44.925373,0,168,183,-10.9307375,1.4265165,134591,27,0,99414.11956274278
134830,Réacteur_pressurisé_européen,22.089554,193,77,88,-14.026215,15.186547,134830,10,10,16550.33361037563
134831,EPR,10.0,193,77,88,-1.5370789,-11.017695,134831,1,10,0.0
135505,Marguerite_Steinheil,10.0,193,77,88,-2.8251667,-12.230516,135505,1,10,0.0
135972,Interventionnisme,11.343284,253,0,107,-5.1926303,-19.943485,135972,2,6,0.0
136057,Bataille_de_Cynoscéphales_(197_av._J.-C.),16.716417,192,192,192,-24.467825,1.5858845,136057,6,7,4825.0
136248,Lescar,24.77612,152,129,0,8.050504,-0.20612945,136248,12,12,134993.71020235273
136925,Julie_Christie,15.373135,255,42,47,-3.3102634,1.8015666,136925,5,13,67993.83461668277
137132,Gave_de_Pau,12.686567,152,129,0,-18.708277,8.738805,137132,3,12,9662.0
137357,Guillaume_IV_(roi_du_Royaume-Uni),15.373135,235,44,170,-10.516821,-24.881315,137357,5,31,18345.432096188724
137815,Dick_Annegarn,10.0,235,44,170,-16.199049,-10.817905,137815,1,4,0.0
138031,Gene_Kelly,11.343284,235,94,0,-23.139336,8.05314,138031,2,12,9662.0
138179,Assassin_(groupe),11.343284,0,126,172,-6.1316967,-2.164549,138179,2,5,4832.000000000001
138734,Science_chrétienne,14.029851,153,96,160,7.381303,-21.326935,138734,4,18,13524.419425136219
138754,Mary_Baker_Eddy,10.0,192,192,192,18.690857,16.913704,138754,1,10,0.0
139319,Géorgien,14.029851,60,163,0,7.939349,20.721468,139319,4,25,55450.5
139652,Capcom,26.119404,192,192,192,-2.6593552,-18.115705,139652,13,9,69733.24116293517
139938,Championnat_de_Suisse_de_football,32.835823,0,168,183,20.470682,12.091766,139938,18,0,43353.49693231503
140412,Zayed_ben_Sultan_Al_Nahyane,11.343284,0,148,245,9.177629,-14.015631,140412,2,21,0.0
140663,Leny_Escudero,10.0,0,126,172,5.9763923,-10.632143,140663,1,5,0.0
141417,Corin_Nemec,12.686567,185,97,239,-10.031724,-11.671588,141417,3,9,14492.0
142519,Clip,20.74627,192,192,192,-12.465918,-5.2947493,142519,9,13,63454.02570220346
142652,Sioux,14.029851,0,164,49,-5.9666624,24.058893,142652,4,18,105800.89763058213
143014,Christian_Morin,12.686567,0,134,74,21.52404,0.21348839,143014,3,1,9662.0
143356,Petronas,14.029851,41,139,0,-10.23947,-5.168679,143356,4,23,1.075
143722,Ariane_Carletti,12.686567,192,192,192,23.178862,6.31468,143722,3,1,21676.551016342477
143746,Grand_collisionneur_de_hadrons,14.029851,114,121,10,19.409595,-18.02903,143746,4,17,260.53831139075777
143869,Maria_Montessori,10.0,193,77,88,-10.277424,4.1711755,143869,1,10,0.0
144387,Karnak,15.373135,0,134,135,-20.99786,16.23279,144387,5,14,0.5833333333333333
144615,François_Périer,12.686567,192,192,192,13.518422,18.320478,144615,3,1,2215.0547083411752
144641,Le_Placard,12.686567,152,129,0,-3.2720625,-12.408251,144641,3,12,9662.0
144665,Michel_Aumont,20.74627,152,129,0,-21.827782,24.021915,144665,9,12,212566.88952675357
144893,Alain_Badiou,11.343284,193,77,88,-11.845905,13.258681,144893,2,10,379.2770684798747
144933,Matra_(entreprise),10.0,192,192,192,1.6490358,13.394581,144933,1,11,0.0
145018,Easy_Rider,11.343284,153,96,160,-17.385565,-7.2693753,145018,2,18,4773.308405063986
145528,The_Moody_Blues,10.0,235,94,0,-16.103031,10.9354725,145528,1,2,0.0
145677,Pop_(musique),90.597015,54,124,233,-4.316463,-16.091106,145677,61,5,602190.5736098944
145702,Équipe_de_Nouvelle-Zélande_de_rugby_à_XV,48.955223,175,95,13,12.917299,22.576784,145702,30,3,212048.68772994154
145724,Carburateur,11.343284,192,192,192,-5.0764976,-24.122458,145724,2,11,4825.5
145801,Taxi_Driver,15.373135,153,96,160,15.7766695,-23.118965,145801,5,18,41729.67964746296
146076,Géophysique,11.343284,0,148,245,-20.109219,18.330889,146076,2,21,13493.430628245816
146105,Elven,10.0,0,134,135,-8.894233,-8.926925,146105,1,22,0.0
146383,Julie_Delpy,14.029851,54,124,233,22.856943,24.893618,146383,4,5,20818.01863992044
146837,Guy_Forget,22.089554,192,192,192,-18.770746,2.3108244,146837,10,8,2659.5493929099675
146838,Empreinte_digitale,12.686567,0,164,49,20.264252,21.891676,146838,3,15,68698.93482581584
146872,Haakon_VII,14.029851,192,192,192,13.426918,-15.058391,146872,4,26,755.126678228583
146877,Monza,14.029851,41,139,0,-1.3926198,2.0421014,146877,4,23,43040.82272255666
147083,Anglo-arabe,15.373135,0,160,220,-23.882067,17.888449,147083,5,24,2411.5
147202,Condoleezza_Rice,20.74627,153,96,160,23.72599,-23.133083,147202,9,18,68341.84308552023
147219,Yves_Allégret,15.373135,235,94,0,11.912716,17.783993,147219,5,12,26708.477264161444
147630,Accélérateur_de_particules,11.343284,114,121,10,-18.14057,1.6545576,147630,2,17,0.0
147649,Osée_(prophète),12.686567,192,192,192,16.032053,-3.720627,147649,3,11,3207.8657297673994
147912,Daghestan,10.0,193,77,88,21.74509,20.93716,147912,1,10,0.0
148130,Torquay,10.0,192,192,192,18.606096,-17.69673,148130,1,5,0.0
148274,Aircalin,10.0,192,192,192,-10.316816,-12.700537,148274,1,2,0.0
148653,Michèle_Rivasi,23.432835,193,77,88,3.8445194,24.070023,148653,11,10,1284.2742703138229
148660,Tache_solaire,10.0,192,192,192,10.538887,23.614035,148660,1,21,0.0
149688,Brique_(matériau),12.686567,192,192,192,-11.36893,-6.822872,149688,3,15,0.5
149731,Béatrice_Schönberg,12.686567,193,77,88,-1.1807909,22.31356,149731,3,10,293.5717840299232
149978,Contrôle_de_gestion,14.029851,193,77,88,-13.5962305,-16.488728,149978,4,10,2174.041909924782
150074,Montgomery_Clift,10.0,0,157,116,12.200206,-2.9226923,150074,1,12,0.0
150157,MacGuffin,10.0,152,129,0,-21.045261,2.8660939,150157,1,29,0.0
150202,Changement_climatique,12.686567,192,192,192,3.5562186,20.387726,150202,3,21,8927.955335292598
150389,Sandre,10.0,114,121,10,11.6921015,13.949265,150389,1,17,0.0
150666,Samaritains,18.059702,192,192,192,-9.317502,-15.371941,150666,7,11,34973.82363372464
150781,Ambroise_Croizat,18.059702,193,77,88,-3.156916,16.842196,150781,7,10,606.0313332655799
151941,Archipel_Crozet,11.343284,192,192,192,23.401472,2.4654284,151941,2,21,3926.0955479375243
