,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
349115,Alpha Jet,4,26.875,0,148,245,-17.04585,13.243448,349115,7,13,59073.330035193234,Q313740
349961,Cosby Show,13,12.8125,185,97,239,21.522596,-16.144863,349961,2,5,1153.0,Q463999
349980,Eliud Kipchoge,7,26.875,41,139,0,-1.143015,-24.091846,349980,7,20,382.9807125136056,Q9124
351484,City of Manchester Stadium,2,15.625,235,94,0,-23.430378,-13.064731,351484,3,0,1588.0187531389597,Q48159
354605,Red Bull Salzbourg,2,21.25,235,94,0,23.121378,10.863636,354605,5,0,1348.8297619047619,Q994811
356278,Stéphane Courbit,10,12.8125,0,134,74,22.187176,-17.94563,356278,2,16,1.0,Q3501685
360338,Phil Mickelson,5,100.0,152,129,0,18.020254,6.1692343,360338,33,10,1128.167832461075,Q325374
361195,Betton,19,10.0,193,77,88,-21.846859,-6.612368,361195,1,12,0.0,Q633861
361688,Championnat de la PGA,5,97.1875,152,129,0,-9.655231,-23.797268,361688,32,10,4392.97518862156,Q828160
364526,Christian Marin,4,12.8125,0,148,245,3.6864934,4.403227,364526,2,13,57920.522892336114,Q639318
364644,Suzy Delair,12,10.0,175,95,13,-3.0123427,13.804793,364644,1,9,0.0,Q269881
365156,Fanny Cottençon,9,12.8125,0,168,183,-22.536192,-11.397551,365156,2,6,12343.451041851858,Q462625
371002,Club Bruges KV,2,15.625,235,94,0,-2.4651206,14.480491,371002,3,0,1258.1151989918228,Q190916
375533,Adrien Marquet,0,21.25,54,124,233,-23.81755,9.311448,375533,5,2,1190.0052097922871,Q2825221
376631,Famille Thyssen,0,10.0,54,124,233,4.9594564,7.0141945,376631,1,2,0.0,Q3141580
376686,Espanyol de Barcelone,19,15.625,193,77,88,15.204235,2.1542344,376686,3,12,4604.0,Q8780
384463,Arnaud Lagardère,12,10.0,175,95,13,-22.751545,-11.640193,384463,1,9,0.0,Q691440
385601,Charlotte Delbo,21,10.0,253,0,107,18.839827,13.142756,385601,1,14,0.0,Q452272
387379,Michael Sarrazin,22,10.0,0,134,135,-7.8429446,13.144459,387379,1,8,0.0,Q601625
393828,Romain Barras,7,24.0625,41,139,0,-9.564985,11.400478,393828,6,20,0.26785714285714285,Q739716
395368,Tournage (audiovisuel),13,18.4375,185,97,239,7.7835984,16.130724,395368,4,8,26373.168306628213,Q1256415
395548,Browns de Cleveland,3,12.8125,192,192,192,-8.797817,4.305956,395548,2,5,1153.0,Q223527
395765,Rams de Los Angeles,5,10.0,152,129,0,-14.902472,-22.045702,395765,1,19,0.0,Q337377
396768,Équipe du Brésil de volley-ball,18,18.4375,114,121,10,-24.870567,5.068861,396768,4,19,1153.0,Q899281
397355,Sergio García Fernández,5,80.3125,152,129,0,22.207235,-11.848903,397355,26,10,818.2244753833895,Q440066
400331,Orpea,20,10.0,192,192,192,-0.12241079,-12.716805,400331,1,22,0.0,Q3347694
401471,Special Forces,14,15.625,235,44,170,10.116312,-4.574389,401471,3,7,1153.0,Q482421
401861,Ryder Cup 1999,5,40.9375,152,129,0,3.327604,1.7751402,401861,12,10,77.82696838965752,Q3453913
404157,Hôtel de ville de Paris,25,18.4375,255,42,47,-4.024782,-15.311364,404157,4,13,35194.87147091395,Q640968
406179,Championnat du monde de cyclisme sur route féminin,10,29.6875,0,134,74,20.40376,-3.7232969,406179,8,16,12073.683149774957,Q934877
406822,Didier Flamand,15,12.8125,153,96,160,-13.951875,-23.24587,406822,2,9,3691.339541830705,Q1210548
409218,Alain de Benoist,11,10.0,0,126,172,22.895397,23.667604,409218,1,11,0.0,Q516375
412535,Mark van Bommel,2,10.0,235,94,0,10.699516,12.503035,412535,1,0,0.0,Q151853
413978,Alberto Gilardino,16,10.0,0,160,220,23.609999,-9.818756,413978,1,17,0.0,Q182451
414967,Nicolas Vanier,22,15.625,0,134,135,-13.565697,14.785105,414967,3,8,15458.926269235086,Q1375042
415199,"Le Magnifique (film, 1973)",14,12.8125,235,44,170,-6.6242537,-15.788118,415199,2,7,13583.898484649882,Q2401518
418490,Marcia Cross,23,15.625,0,164,49,-7.8762074,19.27975,418490,3,1,24925.0,Q189547
418517,Doug Savant,23,12.8125,0,164,49,-22.293385,16.692913,418517,2,1,26013.0,Q204303
422812,"Cléopâtre (film, 1963)",8,10.0,60,163,0,-12.419837,19.802485,422812,1,4,0.0,Q4430
424340,Zoumana Camara,19,10.0,193,77,88,-6.6089892,11.809475,424340,1,12,0.0,Q227053
428377,Alexia Laroche-Joubert,10,15.625,0,134,74,-16.424782,20.860336,428377,3,16,1728.5,Q2834400
428765,AEK Athènes FC,2,12.8125,235,94,0,-24.75561,-17.916906,428765,2,0,1153.0,Q201584
430266,"Les Rois maudits (mini-série, 2005)",8,18.4375,60,163,0,-16.013262,-24.080667,430266,4,4,3455.0,Q3235150
430903,Dominique Blanc,8,21.25,60,163,0,22.223743,0.8643311,430903,5,4,23717.04211143491,Q271481
432079,Aouda Abou Tayi,14,10.0,235,44,170,3.9892697,3.703253,432079,1,7,0.0,Q737228
435575,Chloé Mons,12,15.625,175,95,13,0.8312093,17.353096,435575,3,9,11144.006418413994,Q2964192
435902,Exécution de Maximilien de Robespierre,25,21.25,255,42,47,11.600419,-8.069448,435902,5,13,532.8263163656269,Q3062706
437287,Ariane Massenet,9,18.4375,0,168,183,13.32289,-14.205429,437287,4,6,8365.633768700385,Q2861205
437629,Robert Antelme,11,12.8125,0,126,172,16.25488,20.211061,437629,2,11,1153.0,Q658382
438931,Jean-Paul Cluzel,0,10.0,54,124,233,-3.9938607,-1.7305762,438931,1,2,0.0,Q3168421
440391,Brigitte Auber,23,10.0,0,164,49,-11.017361,2.0288413,440391,1,1,0.0,Q292227
440787,Georges Guingouin,27,12.8125,192,192,192,-6.8744025,9.626976,440787,2,2,4600.0,Q3102839
442578,Dactylographie,11,12.8125,0,126,172,4.9470363,-10.853269,442578,2,11,0.0,Q184620
444586,Tom Novembre,22,10.0,0,134,135,10.9987545,-1.0349789,444586,1,8,0.0,Q3530821
446696,Paul Le Person,6,12.8125,192,192,192,-9.637094,-10.329121,446696,2,6,11114.2481620718,Q3371652
448520,Christian Plaziat,7,35.3125,41,139,0,18.2582,1.8394786,448520,10,20,264.1866910866913,Q1081443
450078,Thierry Roland,9,15.625,0,168,183,-12.379101,-12.453547,450078,3,6,158140.62623516933,Q2505876
453674,Philippe Meirieu,21,12.8125,253,0,107,5.896866,-18.040121,453674,2,14,3453.0,Q3380365
455480,David Soul,14,12.8125,235,44,170,4.1561666,-10.774333,455480,2,7,1153.0,Q727752
457504,Sotchi,24,15.625,0,157,116,14.11667,17.227995,457504,3,12,126311.31687725165,Q39420
458006,F91 Dudelange,2,15.625,235,94,0,-6.2650037,13.879911,458006,3,0,2962.3092352092335,Q221752
461758,FK Jablonec,2,24.0625,235,94,0,18.120758,-23.593027,461758,6,0,3708.4253142034754,Q425599
461777,SK Slavia Prague,2,15.625,235,94,0,-18.950071,4.1599503,461777,3,0,147.11111111111114,Q194393
461802,FC Viktoria Plzeň,2,15.625,235,94,0,16.494234,-3.1897824,461802,3,0,8.916666666666668,Q206838
462080,Derby (sport),19,12.8125,193,77,88,4.846626,-20.784073,462080,2,12,2203.0974297613598,Q3246109
465048,Nadège Beausson-Diagne,12,15.625,175,95,13,12.452782,19.486881,465048,3,9,3453.0,Q3335002
465979,FC Spartak Trnava,2,10.0,235,94,0,11.947824,-0.7830743,465979,1,0,0.0,Q459218
467330,Chakhtar Donetsk,2,32.5,235,94,0,-19.264597,-21.083855,467330,9,0,4406.4112178884325,Q172969
467386,Vorskla Poltava,2,10.0,235,94,0,15.441782,18.202482,467386,1,0,0.0,Q274762
467563,Hélène Duc,8,26.875,60,163,0,11.450373,1.713024,467563,7,4,3515.472629078569,Q3144754
467827,Jérôme Anger,6,18.4375,192,192,192,7.5584154,-8.634207,467827,4,6,4130.919047619046,Q3190798
469963,Roger Boli,19,10.0,193,77,88,16.791737,8.205649,469963,1,12,0.0,Q1339060
471197,Cleews Vellay,11,10.0,0,126,172,-21.729872,3.5930839,471197,1,11,0.0,Q2978768
471755,Florent Sinama-Pongolle,2,12.8125,235,94,0,-9.406198,0.99153984,471755,2,0,1153.0,Q342690
474976,Karen Cheryl,9,26.875,0,168,183,8.355205,-23.84672,474976,7,8,23346.947054796306,Q531034
477168,René Girard (football),19,15.625,193,77,88,-0.9354744,20.994781,477168,3,12,2.4999999999999996,Q2144754
478626,Horst Buchholz,14,18.4375,235,44,170,22.796694,-17.20701,478626,4,7,3126.4160040628644,Q60539
481599,Bruno Solo,9,12.8125,0,168,183,-15.114014,23.745573,481599,2,6,1153.0,Q2926989
482035,Lindsey Vonn,5,18.4375,152,129,0,7.3954034,-17.471336,482035,4,19,81203.33643888224,Q10068
482210,Robert Hirsch (acteur),8,18.4375,60,163,0,4.9859805,-14.096747,482210,4,4,53.484001193115,Q1723836
486760,Francine Bergé,8,12.8125,60,163,0,-4.75729,-22.45178,486760,2,4,0.0,Q3081194
494419,Charlotte de Robespierre,25,29.6875,255,42,47,18.072042,22.462954,494419,8,13,1595.3897779040876,Q434212
496205,Roselyne Bosch,15,29.6875,153,96,160,10.391236,-0.6309643,496205,8,14,54759.93351032337,Q958549
497367,Championnat du monde des rallyes,10,15.625,0,134,74,-12.975634,-23.88976,497367,3,16,2305.0,Q7852
498019,Les Nuits fauves,22,10.0,0,134,135,-13.726448,-23.618633,498019,1,8,0.0,Q174785
499109,Luciano Spalletti,19,12.8125,193,77,88,-11.960497,-19.187012,499109,2,12,3453.0,Q310813
500266,Club Deportivo Leganés,19,15.625,193,77,88,18.722511,9.176712,500266,3,3,1153.0,Q856119
502597,Galaxy de Los Angeles,19,10.0,193,77,88,-13.093371,-15.30884,502597,1,12,0.0,Q204357
508488,Guillaume Durand,17,21.25,192,192,192,13.769538,4.8219438,508488,5,14,10981.856265190705,Q3119826
508706,Rod Laver,18,15.625,114,121,10,-17.41215,17.34734,508706,3,19,0.0,Q105550
508723,Christine Pascal,8,10.0,60,163,0,5.013193,-14.983193,508723,1,13,0.0,Q451637
509349,Nico Rosberg,24,40.9375,0,157,116,17.124113,-11.025882,509349,12,18,6419.638786068191,Q75820
509510,John Rambo (film),14,18.4375,235,44,170,23.369585,-12.628498,509510,4,7,0.0,Q159870
512678,Valérie Lagrange,6,18.4375,192,192,192,11.113901,-22.386822,512678,4,6,3397.8195906432807,Q3554281
516952,Training Day,9,10.0,0,168,183,-24.129498,5.6620016,516952,1,6,0.0,Q308929
521206,Marc Dugain,25,10.0,255,42,47,-6.8084493,10.927244,521206,1,13,0.0,Q3287980
522053,Jeff Daniels,23,15.625,0,164,49,14.367783,-2.4366477,522053,3,1,4600.0,Q53680
522663,Thomas Gibson,13,21.25,185,97,239,-8.544949,-4.6318164,522663,5,5,8028.999999999999,Q320945
522678,Phylicia Rashād,13,10.0,185,97,239,19.191906,-17.65444,522678,1,5,0.0,Q242739
528260,Benoît Assou-Ekotto,19,21.25,193,77,88,-15.421433,-5.665084,528260,5,12,3936.9287891433582,Q77863
537955,Le Tatoué,4,10.0,0,148,245,-6.213234,-19.563921,537955,1,4,0.0,Q339101
537985,Henry Djanik,14,18.4375,235,44,170,6.3268023,-13.4491415,537985,4,7,3456.0,Q3132739
542601,Frosinone,16,10.0,0,160,220,-13.3141575,-0.44481912,542601,1,17,0.0,Q13413
555322,Guy Stéphan,19,10.0,193,77,88,-11.074051,-13.457692,555322,1,12,0.0,Q780292
560333,Iakoutsk,4,18.4375,0,148,245,-1.8330029,-13.14497,560333,4,13,6897.0,Q6610
563914,Gérard Sire,6,10.0,192,192,192,5.1628265,-16.778158,563914,1,6,0.0,Q3124312
566980,Bertrand Renard,9,10.0,0,168,183,12.379209,17.56282,566980,1,6,0.0,Q2899661
569343,Nicolas Canteloup,12,10.0,175,95,13,-2.1532886,18.722431,569343,1,9,0.0,Q3340173
572678,Mademoiselle Agnès,17,18.4375,192,192,192,-12.847404,-6.493638,572678,4,14,8391.516022453643,Q3275837
594231,Stade Jean-Bouin (Paris),19,12.8125,193,77,88,10.706226,3.6132596,594231,2,12,0.0,Q670499
599351,Natalie Dessay,9,10.0,0,168,183,-18.216972,-10.074893,599351,1,8,0.0,Q241030
599995,Nicolas Mahut,18,21.25,114,121,10,2.9346526,22.059578,599995,5,19,1193.4333333333316,Q317974
606930,Sébastien Roch (acteur),9,21.25,0,168,183,24.97523,-9.991607,606930,5,8,1530.666666666683,Q3510296
611163,Catastrophe de Hillsborough (1989),2,15.625,235,94,0,10.743868,10.432571,611163,3,0,0.0,Q234132
613042,Klaas-Jan Huntelaar,2,21.25,235,94,0,-15.76622,-6.1905117,613042,5,0,5997.889829504788,Q26069
621611,Monique Chaumette,8,15.625,60,163,0,-23.47065,-13.043089,621611,3,13,1153.0,Q274043
621925,Jacky (animateur),9,21.25,0,168,183,-20.222576,17.187702,621925,5,8,2304.0,Q3157439
629925,"Monsieur (film, 1964)",4,10.0,0,148,245,17.209688,20.093655,629925,1,4,0.0,Q371706
633162,Elsa Fayer,9,18.4375,0,168,183,7.8871393,-4.869359,633162,4,6,2165.3378941925275,Q3051717
638845,Didier Lestrade,11,12.8125,0,126,172,-13.759802,-0.48956525,638845,2,11,1153.0,Q456281
647276,Claire Borotra,6,15.625,192,192,192,2.1452754,-7.357846,647276,3,6,1153.0,Q2975013
647963,Camp de Drancy,21,18.4375,253,0,107,-15.364947,20.229319,647963,4,14,9083.286170919722,Q247958
649710,Claudius Dornier,4,18.4375,0,148,245,-11.920341,17.295286,649710,4,13,0.0,Q71007
649718,Dornier Do 31,4,24.0625,0,148,245,-12.712144,12.104655,649718,6,13,287.5,Q1245869
650252,Dornier,4,24.0625,0,148,245,13.032116,15.2254715,650252,6,13,287.5,Q165765
650318,Dornier Do X,4,24.0625,0,148,245,-16.709955,-2.9077537,650318,6,13,287.5,Q1245922
654588,Un héros très discret,22,10.0,0,134,135,-13.563371,18.01086,654588,1,8,0.0,Q224929
657102,Sandra Lou,1,10.0,192,192,192,3.1351018,8.080927,657102,1,15,0.0,Q3471918
660621,Ludovic Obraniak,19,12.8125,193,77,88,0.91784257,-0.77801657,660621,2,12,1153.0,Q257251
665464,Stade de Roudourou,21,10.0,253,0,107,16.409298,20.57366,665464,1,14,0.0,Q1817621
665700,Territoire du Dakota,3,15.625,192,192,192,-22.489292,15.096151,665700,3,5,6.0,Q1117425
680895,Catherine Hiegel,9,26.875,0,168,183,23.157776,19.07389,680895,7,6,69532.11681832616,Q1050982
683409,Françoise Dorin,8,35.3125,60,163,0,16.27195,6.887777,683409,10,4,5485.6889470955275,Q3086464
689171,François Bégaudeau,11,15.625,0,126,172,7.750498,-16.843287,689171,3,11,21763.99111216762,Q1450958
693027,Signes (film),13,10.0,185,97,239,10.67122,-11.529941,693027,1,8,0.0,Q22432
695662,Cartman (animateur),9,10.0,0,168,183,15.031343,-12.8200445,695662,1,6,0.0,Q2940609
696727,David Caruso,14,10.0,235,44,170,-1.1143873,24.702023,696727,1,7,0.0,Q294901
696930,Laurent Mariotte,9,12.8125,0,168,183,-13.1910715,-7.1851215,696930,2,6,0.0,Q3219367
697131,Béret vert,14,10.0,235,44,170,-21.253872,-16.639202,697131,1,7,0.0,Q4190753
697744,Rémy Sarrazin,9,18.4375,0,168,183,1.4849814,-2.695505,697744,4,8,0.0,Q3456184
702350,Loïc Perrin,19,18.4375,193,77,88,15.664537,-4.6476865,702350,4,12,2028.3095238095154,Q2499244
705444,Alain Weill,20,12.8125,192,192,192,19.596523,-20.5234,705444,2,22,0.0,Q2830367
707641,République de Sakha,4,10.0,0,148,245,4.0509872,1.6037972,707641,1,13,0.0,Q6605
727097,Arielle Boulin-Prat,9,12.8125,0,168,183,21.058348,17.097725,727097,2,6,1153.0,Q2861256
741501,Paul Michael Glaser,14,10.0,235,44,170,-23.094023,2.5897367,741501,1,7,0.0,Q527306
744054,Téléfoot,19,15.625,193,77,88,-24.787134,-19.130169,744054,3,12,5736.0,Q3546609
744108,Jessica Forde,9,10.0,0,168,183,5.4766,-13.568331,744108,1,6,0.0,Q3177659
747362,Claude Barma,8,38.125,60,163,0,18.295052,1.7868468,747362,11,4,2927.089592475181,Q2976956
751768,Laurent Joffrin,22,10.0,0,134,135,-4.004845,-14.270117,751768,1,8,0.0,Q3219299
753548,Thomas Bjørn,5,26.875,152,129,0,22.124172,-22.450027,753548,7,10,44.24846685440313,Q540233
753684,Jean Van de Velde (golf),5,21.25,152,129,0,16.55774,7.021152,753684,5,10,677.66992490918,Q1386880
755132,Rip Torn,23,10.0,0,164,49,8.287611,14.843326,755132,1,1,0.0,Q313522
755370,Jacques Chancel,0,12.8125,54,124,233,-21.954563,-15.905998,755370,2,2,1153.0,Q3158494
761093,Charles Philip Ingalls,3,12.8125,192,192,192,-18.117374,-1.6075276,761093,2,5,0.0,Q1064974
762607,Docteur Sylvestre,6,12.8125,192,192,192,10.214148,7.4519153,762607,2,6,0.0,Q3033536
763904,Michael Cacoyannis,14,26.875,235,44,170,9.921504,3.4520066,763904,7,7,4459.799332071614,Q315374
767816,Mark-Paul Gosselaar,23,10.0,0,164,49,10.488629,11.84268,767816,1,1,0.0,Q719330
769738,Elizabeth Perkins,25,10.0,255,42,47,18.373825,-23.435806,769738,1,4,0.0,Q232047
770176,Alex Borstein,23,12.8125,0,164,49,24.448942,-16.652403,770176,2,1,576.0,Q116219
770405,Les Galettes de Pont-Aven,9,10.0,0,168,183,6.9948893,21.330442,770405,1,6,0.0,Q3232900
770613,Titoff,9,15.625,0,168,183,14.302735,2.7636795,770613,3,6,0.0,Q3529590
772169,Frigide Barjot,9,21.25,0,168,183,-14.268079,19.017057,772169,5,6,76632.17153426261,Q3087834
776036,Charles Dumont (chanteur),0,10.0,54,124,233,18.14494,24.798916,776036,1,2,0.0,Q2394810
785149,Native (duo),19,10.0,193,77,88,-15.115128,11.50755,785149,1,9,0.0,Q3337016
785348,Irène Papas,14,15.625,235,44,170,-23.609379,3.0475874,785348,3,7,0.0,Q230563
786015,Brian Dennehy,14,12.8125,235,44,170,3.9790106,-18.074785,786015,2,7,4600.0,Q313545
786053,Debout la France,11,15.625,0,126,172,12.754181,11.000719,786053,3,11,4988.573960843074,Q12962
787246,Ben Whishaw,25,12.8125,255,42,47,19.440699,-15.311303,787246,2,13,4600.0,Q342617
788008,Chaba Zahouania,19,10.0,193,77,88,-8.449782,-19.531065,788008,1,9,0.0,Q444179
792389,Betty White,23,12.8125,0,164,49,-14.456367,-23.787077,792389,2,1,0.5,Q373895
792429,Hervé Mathoux,19,29.6875,193,77,88,-20.99314,-14.025847,792429,8,12,61812.40753992097,Q3134591
793930,Claude Guéant,0,18.4375,54,124,233,0.9371825,-0.6036629,793930,4,2,15747.61913401848,Q528581
799694,"Les Anges gardiens (film, 1995)",15,10.0,153,96,160,-15.305868,12.9,799694,1,13,0.0,Q1216114
800924,Florent Balmont,19,15.625,193,77,88,-24.657795,-24.182302,800924,3,12,2304.0,Q2079362
802482,Laurent Luyat,9,12.8125,0,168,183,-9.664554,-13.492043,802482,2,6,1153.0,Q3219358
805718,Alain Perrin,19,12.8125,193,77,88,-14.480627,8.135329,805718,2,12,31.736507936507937,Q454164
808374,Le Témoin du mal,13,10.0,185,97,239,12.903788,20.710695,808374,1,5,0.0,Q162225
814918,Guy Williams (acteur),13,12.8125,185,97,239,-0.8173607,10.541711,814918,2,5,2304.0,Q562093
815707,Charles Gave,11,10.0,0,126,172,4.8001275,7.602675,815707,1,11,0.0,Q2959181
818026,Ryder Cup 2006,5,38.125,152,129,0,8.009688,17.60639,818026,11,10,19.49070785094027,Q1852176
828580,Marcel Peyrouton,0,24.0625,54,124,233,-22.605972,11.395526,828580,6,2,15441.75022801581,Q461936
843363,Jacques Charon,8,43.75,60,163,0,-1.1606708,-7.1834493,843363,13,4,3580.6198820007435,Q3158514
847821,Gévrise Émane,18,18.4375,114,121,10,16.026514,18.535988,847821,4,19,4594.0,Q2372184
850250,Philippe Tesson,17,21.25,192,192,192,-3.784895,-24.69973,850250,5,14,15386.795369189571,Q3380767
851566,Les Visiteurs,25,15.625,255,42,47,-18.444796,-22.894625,851566,3,13,0.0,Q26972065
853444,James Garner,23,12.8125,0,164,49,3.3176088,21.656862,853444,2,1,5745.0,Q108510
854670,Golgotha,0,10.0,54,124,233,-6.8225574,8.462871,854670,1,2,0.0,Q170516
857832,Catherine Allary,8,15.625,60,163,0,18.068924,15.723586,857832,3,4,3.363247863247863,Q2941806
859295,Tournoi de tennis de Moselle,18,21.25,114,121,10,4.4964457,-18.47143,859295,5,19,92.56666666666655,Q299582
870706,Assad ibn al-Furat,0,10.0,54,124,233,-22.899166,7.720377,870706,1,2,0.0,Q527954
871612,J. T. Walsh,25,15.625,255,42,47,-20.821234,6.7461925,871612,3,4,3183.804630185537,Q502128
873608,Guy Béart,21,12.8125,253,0,107,6.286213,14.699734,873608,2,14,0.0,Q74042
873924,Tony Bennett,23,10.0,0,164,49,-21.929703,-5.918857,873924,1,1,0.0,Q296729
876991,Sassuolo,19,10.0,193,77,88,-2.788988,4.262471,876991,1,12,0.0,Q8598
882709,Louis Jourdan,14,10.0,235,44,170,-23.971216,-7.105226,882709,1,7,0.0,Q364083
885278,Affaire Puerto,10,10.0,0,134,74,10.499989,20.661432,885278,1,16,0.0,Q1242714
888541,Regina King,23,18.4375,0,164,49,-15.65295,-13.264236,888541,4,1,3453.0,Q234544
893662,Oliver Reed,14,10.0,235,44,170,-0.66075414,-19.318453,893662,1,7,0.0,Q313588
894550,Michael Winner,14,10.0,235,44,170,-0.5583042,7.0329695,894550,1,7,0.0,Q722890
895257,Christian Bujeau,25,21.25,255,42,47,-20.359385,7.376097,895257,5,13,15670.801346234275,Q2965105
898259,Marcela Iacub,17,18.4375,192,192,192,-2.893605,0.17271245,898259,4,14,15762.071713459254,Q3289504
899685,Debra Winger,13,12.8125,185,97,239,-11.237245,14.533024,899685,2,5,0.0,Q229009
903331,Caroline Wozniacki,26,15.625,192,192,192,-9.122783,-13.191768,903331,3,21,11440.0,Q30767
903339,Jim Furyk,5,74.6875,152,129,0,-8.179434,4.8894424,903339,24,10,1879.9067154084494,Q690638
906129,Fritz Thyssen,0,15.625,54,124,233,13.986952,19.078585,906129,3,2,1155.0,Q62696
907222,Mathieu Bodmer,19,12.8125,193,77,88,-24.982164,18.694439,907222,2,12,0.0,Q266827
916180,Jenny Seagrove,14,10.0,235,44,170,-12.3734,9.4412,916180,1,7,0.0,Q536552
917692,Moustapha Tlass,27,10.0,192,192,192,21.24991,7.413157,917692,1,2,0.0,Q403707
922855,Piper Laurie,14,10.0,235,44,170,6.6743307,-8.485063,922855,1,7,0.0,Q232282
929256,Stéphane Mbia,19,24.0625,193,77,88,-22.321547,-16.243773,929256,6,12,20714.608743698558,Q312928
941066,Donald Moffat,23,10.0,0,164,49,-20.628284,17.878946,941066,1,1,0.0,Q1240192
942782,Muriel Mayette-Holtz,9,18.4375,0,168,183,1.3955399,0.87643856,942782,4,6,52217.72886174009,Q3328126
943347,Pierre Dux,8,40.9375,60,163,0,-15.049457,-24.176247,943347,12,4,1866.5185933814016,Q2093432
945147,Pierre Barouh,6,18.4375,192,192,192,-9.503623,-15.585793,945147,4,6,15.199999999999992,Q31481
949556,FIFA (série de jeux vidéo),16,10.0,0,160,220,15.378519,23.596428,949556,1,17,0.0,Q326704
949570,Amaury Leveaux,10,10.0,0,134,74,-21.344748,3.3832479,949570,1,16,0.0,Q455883
951719,Laurie Holden,23,12.8125,0,164,49,9.110401,-19.246855,951719,2,1,0.0,Q18947
957331,Ceinture de feu du Pacifique,3,12.8125,192,192,192,10.841473,6.3676734,957331,2,5,0.0,Q18783
962557,Leganés (Madrid),19,10.0,193,77,88,5.4649734,6.0300303,962557,1,3,0.0,Q77433
974621,Jean-Pierre Lorit,15,12.8125,153,96,160,4.391558,-24.05243,974621,2,14,0.0,Q3169522
977697,Kévin Monnet-Paquet,19,12.8125,193,77,88,-6.5581822,21.618488,977697,2,12,0.0,Q568977
979077,Alain Marschall,11,12.8125,0,126,172,-2.345742,20.740047,979077,2,11,0.0,Q2830087
979150,Match-play,5,40.9375,152,129,0,-13.11569,-15.994647,979150,12,10,1650.7327889546696,Q1187356
979262,Règles de golf,5,10.0,152,129,0,-23.560343,18.6646,979262,1,10,0.0,Q2468638
983112,World Boxing Council,20,18.4375,192,192,192,-20.138535,-2.476249,983112,4,22,577.0,Q724450
989293,Frosinone Calcio,16,12.8125,0,160,220,-6.119109,3.433779,989293,2,17,1153.0,Q845043
990016,Carl Oberg,0,26.875,54,124,233,-14.361438,-8.944238,990016,7,2,1013.6069228200882,Q61815
1005578,Franck Sauzée,19,15.625,193,77,88,15.086823,-13.063898,1005578,3,12,4585.0,Q516192
1013312,Noël Tosi,19,10.0,193,77,88,17.22714,-22.907425,1013312,1,12,0.0,Q3345895
1017385,Équipe de Russie de volley-ball,18,12.8125,114,121,10,-18.307932,16.969513,1017385,2,19,0.0,Q931953
1017957,Équipe de Pologne de volley-ball,18,15.625,114,121,10,10.424332,6.4915833,1017957,3,19,0.0,Q1631106
1018681,Diana Taurasi,16,15.625,0,160,220,21.24332,4.0493617,1018681,3,17,0.0,Q240726
1018682,Sue Bird,16,18.4375,0,160,220,8.849375,9.638978,1018682,4,17,11440.0,Q240672
1021512,Georges Aminel,14,24.0625,235,44,170,-4.676481,9.11317,1021512,6,7,33868.54925805671,Q3102178
1023432,Morgan Parra,19,12.8125,193,77,88,-22.339075,-14.530566,1023432,2,12,2304.0,Q2464963
1031443,Pierre Pucheu,0,15.625,54,124,233,-11.569126,-1.4656694,1031443,3,2,31.88888888888886,Q475696
1033913,PGA Tour,5,77.5,152,129,0,-18.279173,-6.1092987,1033913,25,10,1494.367290366273,Q910409
1040551,Penny Taylor,16,18.4375,0,160,220,-14.445748,-0.11377014,1040551,4,17,573.0,Q264440
1050255,André Bercoff,11,10.0,0,126,172,-3.5885243,4.9462585,1050255,1,11,0.0,Q2847257
1051046,Armistice du 22 juin 1940,0,35.3125,54,124,233,23.027939,-7.171322,1051046,10,2,6398.037567229471,Q170360
1051256,Collaboration policière sous le régime de Vichy,0,35.3125,54,124,233,-3.9614384,2.8632145,1051256,10,2,3555.777844975097,Q2982712
1051550,Alexandre Djouhri,0,15.625,54,124,233,13.809506,-24.864418,1051550,3,2,1314.5987962861414,Q2833607
1053829,Zone rouge (séquelles de guerre),15,15.625,153,96,160,6.2633543,-15.175803,1053829,3,9,1.5,Q219894
1059039,Maurice Godelier,21,10.0,253,0,107,7.11127,19.415298,1059039,1,14,0.0,Q960473
1065236,Unione Sportiva Sassuolo Calcio,19,15.625,193,77,88,23.930647,-10.993897,1065236,3,12,2305.0,Q8603
1068600,Michel Der Zakarian,19,29.6875,193,77,88,-21.176699,5.2621055,1068600,8,12,696.8579365079358,Q965558
1081301,Michèle Grellier,8,18.4375,60,163,0,-14.888141,22.090729,1081301,4,4,704.6124076570218,Q3311623
1086235,République arabe du Yémen,21,10.0,253,0,107,-19.729944,16.174074,1086235,1,14,0.0,Q267584
1098652,Gérard Leclerc (journaliste),12,15.625,175,95,13,19.251799,7.194078,1098652,3,9,10465.156939697734,Q3124098
1101007,Jeanne Savary,9,10.0,0,168,183,-20.142784,18.005472,1101007,1,6,0.0,Q3176160
1107238,Union franco-britannique,0,10.0,54,124,233,1.6502084,20.073584,1107238,1,2,0.0,Q960881
1111157,Louis Picamoles,19,10.0,193,77,88,15.362273,19.781233,1111157,1,12,0.0,Q579573
1112220,Catherine Rouvel,8,10.0,60,163,0,15.463397,23.967934,1112220,1,4,0.0,Q531256
1112242,Geneviève Casile,8,24.0625,60,163,0,17.967506,9.775086,1112242,6,4,728.4526059380714,Q3100613
