,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
676673,Vitorino Hilton,17.5,235,44,170,-7.630568,2.6411533,676673,4,2,1850.0800525708414,Q551898
683530,Leslie Caron,17.5,41,139,0,22.084597,-15.067314,683530,4,14,20024.64782103459,Q230023
687257,Grand Prix automobile du Mexique,40.0,0,164,49,-17.619682,21.674044,687257,13,10,289.896848868373,Q8109
689171,François Bégaudeau,10.0,0,134,135,11.927559,24.927094,689171,1,5,0.0,Q1450958
690852,François Sterchele,10.0,175,95,13,13.3661995,1.526188,690852,1,6,0.0,Q469593
692064,Stéphane Pocrain,10.0,153,96,160,9.129395,23.869013,692064,1,5,0.0,Q3502017
693483,Waco (Texas),10.0,0,164,49,16.19656,-6.8100934,693483,1,10,0.0,Q128244
695685,Oud-Heverlee Louvain,15.0,175,95,13,0.21309286,19.08084,695685,3,6,1369.0,Q916199
696103,Queen (album),30.0,153,96,160,-24.273691,16.654055,696103,9,19,2157.500000000018,Q193490
696115,Ulrike Meinhof,12.5,0,157,116,-9.090687,9.690394,696115,2,23,0.0,Q76543
698359,Innuendo (album),30.0,153,96,160,9.410084,-8.069693,698359,9,19,2157.500000000018,Q210048
699322,Tsilla Chelton,12.5,0,157,116,-9.549586,-8.544397,699322,2,23,0.0,Q537809
702350,Loïc Perrin,17.5,235,44,170,-9.646778,-15.345149,702350,4,2,1677.7968846182016,Q2499244
702374,José Sarney,42.5,0,148,245,23.657373,22.990086,702374,14,15,169.6701730237856,Q244997
704577,Wild Bill Hickok,15.0,0,126,172,13.756326,7.189351,704577,3,3,5464.0,Q44677
705950,Raúl Albiol,15.0,60,163,0,8.150961,-21.393826,705950,3,2,1374.5,Q4599
706486,Bill Kaulitz,17.5,235,94,0,10.982067,-8.493212,706486,4,1,12800.648865673033,Q155041
713253,Debra Messing,10.0,0,126,172,1.6647552,-18.06241,713253,1,3,0.0,Q228739
715254,David Stone (magicien),12.5,152,129,0,10.354184,-7.1454277,715254,2,5,497.75054080632316,Q921970
720873,Jeu provençal,10.0,192,192,192,-3.221426,-16.977678,720873,1,24,0.0,Q1367802
727777,Fernando Verdasco,55.0,114,121,10,21.844835,-14.160197,727777,19,20,175.81269461532,Q191740
735191,Jean Mercure,20.0,193,77,88,7.371406,11.240162,735191,5,5,9254.754310812552,Q3173490
735864,Daniel Rialet,10.0,185,97,239,9.792115,5.7236757,735864,1,5,0.0,Q3014594
737568,Général Zod,25.0,54,124,233,22.70853,-13.668673,737568,7,3,4429.99276602384,Q2260732
742287,Jorge Lorenzo,17.5,0,164,49,6.318396,-11.40431,742287,4,10,274.8274309934164,Q241112
742582,Parti des travailleurs (Brésil),52.5,0,148,245,-0.02975926,21.599167,742582,18,15,4391.9237778013485,Q657089
743021,Le Syndrome chinois,22.5,193,77,88,-2.3603811,20.06368,743021,6,5,4785.5,Q647599
744155,Théâtre de la Madeleine,27.5,193,77,88,12.406772,-17.79282,744155,8,5,30791.221415444383,Q386604
744347,Progressistas,45.0,0,148,245,-3.0874856,13.036403,744347,15,15,3020.048071495415,Q732852
744350,Parti travailliste brésilien,50.0,0,148,245,13.1790085,12.625455,744350,17,15,1700.5907481711727,Q1576143
744353,Parti démocrate chrétien (Brésil),15.0,0,148,245,23.440653,9.669115,744353,3,15,0.0,Q3366416
744369,Mouvement démocratique brésilien,62.5,0,148,245,-0.3237533,-19.419186,744369,22,15,4435.933701371143,Q1322751
744380,Parti de la social-démocratie brésilienne,42.5,0,148,245,5.4456806,20.918352,744380,14,15,19.018605538880138,Q1322897
745965,Parti démocratique travailliste,35.0,0,148,245,13.466549,-6.290907,745965,11,15,999.6649594983458,Q1414708
746484,Jacques Mailhot,15.0,235,94,0,-18.588696,-7.566802,746484,3,1,72.14765245803083,Q3159459
747844,Patrice Carmouze,12.5,235,94,0,-7.4837465,-23.395113,747844,2,1,0.0,Q3368899
749994,Quelque part dans le temps,10.0,193,77,88,-8.273477,-8.664857,749994,1,5,0.0,Q1305728
751971,Judi Richards,15.0,153,96,160,-24.871868,-10.497001,751971,3,19,96.05127681508331,Q3187961
755370,Jacques Chancel,22.5,0,134,74,7.6392646,3.549032,755370,6,1,50538.648255012195,Q3158494
760491,Olivier Roellinger,10.0,192,192,192,9.728316,-14.940858,760491,1,24,0.0,Q2912099
760576,Christine Citti,12.5,185,97,239,10.002563,-17.269775,760576,2,18,16522.343927275775,Q692563
762665,Père et Maire,12.5,185,97,239,17.78008,-21.570456,762665,2,5,1369.0,Q3411601
766516,Andrea Barzagli,10.0,60,163,0,15.0950165,-14.787521,766516,1,2,0.0,Q107051
769533,Alexandre Tharaud,12.5,153,96,160,-4.6326346,-10.010757,769533,2,19,17609.950241967068,Q954028
769699,François Pirette,10.0,41,139,0,-2.9641848,-10.632166,769699,1,14,0.0,Q3085575
772608,Lori Loughlin,12.5,54,124,233,20.973345,-16.600878,772608,2,5,9676.73295788291,Q234712
773579,Mary Elizabeth Mastrantonio,10.0,185,97,239,-12.173441,-17.387999,773579,1,18,0.0,Q235205
774541,Affaire Dumas,10.0,255,42,47,6.881936,7.1700687,774541,1,8,0.0,Q2825773
779915,Michèle Bernard,12.5,153,96,160,-12.125324,22.86404,779915,2,5,6985.283517079629,Q3311572
781620,Pepe Reina,10.0,60,163,0,12.292123,5.4995174,781620,1,2,0.0,Q163666
791377,Hamlaoui Mekachera,10.0,0,168,183,21.11837,19.99987,791377,1,12,0.0,Q3126470
791391,INXS,15.0,152,129,0,-0.87862206,-24.857246,791391,3,0,2736.0,Q489801
792429,Hervé Mathoux,15.0,235,44,170,-17.325598,-23.340443,792429,3,2,4887.231952731436,Q3134591
794491,Long Chris,10.0,192,192,192,11.977033,10.862168,794491,1,13,0.0,Q3259014
798055,Serge Fiori,32.5,153,96,160,4.726467,-8.427069,798055,10,19,10904.804268284443,Q3479306
799904,Michel Normandeau,17.5,153,96,160,-11.842013,11.660587,799904,4,19,0.3333333333333333,Q3310462
799911,Louis Valois,12.5,153,96,160,14.058449,5.812542,799911,2,19,0.0,Q3263251
800798,Toy Story 2,20.0,253,0,107,6.7921743,15.706087,800798,5,7,36535.98153823766,Q187266
803561,Sami Bouajila,12.5,253,0,107,5.482459,-10.082762,803561,2,7,1369.0,Q166139
805348,Antonio Valencia,12.5,60,163,0,10.83635,20.54579,805348,2,2,27.233333333333363,Q174486
806411,Bodyguard,10.0,152,129,0,-22.166603,8.248078,806411,1,0,0.0,Q725946
812785,Vincent Reynouard,22.5,192,192,192,-4.3682184,12.49337,812785,6,11,1.0944444444444446,Q3559814
814489,Anthony Le Tallec,15.0,235,44,170,7.95702,19.93724,814489,3,2,1186.445552683053,Q128895
815580,Gilles Simon,57.5,114,121,10,-18.421835,-19.985598,815580,20,20,8063.857197648098,Q212833
816227,Perquisition,15.0,192,192,192,-10.54996,8.751329,816227,3,24,546.3842323156028,Q1770743
816737,Marie-Mai,17.5,153,96,160,6.2330284,24.25124,816737,4,19,15652.43506957935,Q289804
821861,Arnauld Champremier-Trigano,10.0,192,192,192,-2.8695881,21.800823,821861,1,22,0.0,Q2863268
823038,Pete Postlethwaite,10.0,0,134,74,-16.252125,5.4024987,823038,1,4,0.0,Q217137
831126,Gérard Séty,12.5,0,134,135,-2.3423264,-10.6993,831126,2,5,0.0,Q3124329
834494,Obédience maçonnique,25.0,255,42,47,11.910306,-7.224608,834494,7,8,2.0,Q1378781
839318,Loge maçonnique,25.0,255,42,47,-6.4189515,-16.537752,839318,7,8,0.4,Q1454597
840952,Pierre Lescure,20.0,235,94,0,-9.316897,22.891449,840952,5,1,1886.9751629957307,Q3385949
843354,Maxime Médard,12.5,235,44,170,-1.4062599,16.147577,843354,2,9,0.0,Q2182964
846728,Marilyne Canto,12.5,54,124,233,-1.0734625,-9.506799,846728,2,5,8711.414949730095,Q3293096
848621,Jackie Berroyer,57.5,235,94,0,-11.937149,3.2672703,848621,20,1,4555.263506276045,Q3157386
850647,Sophie de Menthon,12.5,185,97,239,13.241014,14.264284,850647,2,18,2363.2221813194133,Q3491069
852806,Mel Ferrer,12.5,193,77,88,22.920773,-24.180716,852806,2,5,0.0,Q333475
853431,Julie Bataille,10.0,185,97,239,-20.69531,-22.838121,853431,1,5,0.0,Q3189158
856663,Contorsion,10.0,152,129,0,-3.1571462,0.5920861,856663,1,5,0.0,Q1327902
858935,Démographie du Brésil,12.5,152,129,0,13.774796,-0.006137273,858935,2,0,1369.0,Q1774121
860608,Joan Cusack,17.5,253,0,107,-20.191662,1.8494024,860608,4,7,6242.793229504413,Q272946
860898,Isabel Otero,15.0,192,192,192,-16.000698,-21.464674,860898,3,7,13609.0,Q3154824
861421,Rite français,22.5,255,42,47,-12.519607,-13.144239,861421,6,8,0.0,Q2660940
861510,Skellig Michael,22.5,0,126,172,-6.460778,-3.418648,861510,6,21,4101.25,Q207193
862682,Sophie Quinton,10.0,0,157,116,1.988872,2.4297256,862682,1,23,0.0,Q292545
867747,Beth Broderick,10.0,54,124,233,3.118508,21.734573,867747,1,3,0.0,Q28732
871156,"La colline a des yeux (film, 2006)",15.0,193,77,88,-10.629817,9.645187,871156,3,0,23711.382914000395,Q1141519
873043,Bronson Pinchot,20.0,0,126,172,0.40304196,23.586515,873043,5,3,26176.337040141854,Q445337
873608,Guy Béart,10.0,0,134,74,3.0745149,-18.446049,873608,1,4,0.0,Q74042
874155,Xavier Fagnon,37.5,54,124,233,4.0804524,-10.073042,874155,12,3,39438.54893277981,Q3570670
874683,Ministère public (France),22.5,192,192,192,-19.04839,-12.23428,874683,6,24,21417.848487851476,Q1144170
874933,José Luccioni (acteur),15.0,185,97,239,-18.946545,2.5905683,874933,3,18,5467.0,Q3186353
878111,Pakistan,27.5,193,77,88,1.1817873,0.6538383,878111,8,16,30871.30273294881,Q843
879428,Jean-Pierre Kalfon,12.5,193,77,88,2.5378292,22.878729,879428,2,5,141.62470868882437,Q961525
879528,Potemkine (cuirassé),15.0,0,134,74,-12.02497,12.957091,879528,3,4,164.31330646174513,Q1123441
879699,James Blunt,12.5,0,157,116,23.541752,11.537787,879699,2,23,1369.0,Q130799
881713,Steven Bauer,10.0,0,164,49,-9.62561,-17.189287,881713,1,10,0.0,Q705477
882112,Les Valeurs de la famille Addams,32.5,253,0,107,-7.1581583,2.8117354,882112,10,7,14058.403997168165,Q204725
882691,Tyne Daly,17.5,41,139,0,1.3633918,7.506585,882691,4,14,4187.734543840824,Q255651
889992,Alexandra Kazan,55.0,235,94,0,-20.453918,-10.24366,889992,19,1,5199.596690066003,Q2833284
890907,Les Sous-doués en vacances,32.5,185,97,239,2.3515203,2.8303618,890907,10,5,5973.5686368985935,Q3235614
891064,Little Skellig,17.5,0,126,172,-0.2833918,-3.6364686,891064,4,21,0.0,Q2360976
891153,Empoli,10.0,60,163,0,19.567087,8.188598,891153,1,2,0.0,Q6697
899417,Ali Larter,10.0,54,124,233,18.738302,-3.8476353,899417,1,3,0.0,Q201994
905715,Patricia Wettig,12.5,41,139,0,-24.404654,14.502882,905715,2,14,0.0,Q231214
908935,Négation de la Shoah,37.5,192,192,192,18.241022,-10.092301,908935,12,11,3378.2499999999995,Q151296
909790,Brock James,12.5,235,44,170,-18.235435,-2.7514439,909790,2,9,0.0,Q2925903
910314,Jean-Claude Pressac,20.0,192,192,192,14.814287,-7.751676,910314,5,11,0.0,Q521422
911210,Rachid Ferrache,15.0,185,97,239,3.3762634,-13.189213,911210,3,5,6952.447505313958,Q3416162
913385,Gene Barry,15.0,54,124,233,23.266443,19.609112,913385,3,3,0.0,Q558368
914652,Dana Delany,10.0,54,124,233,22.643282,6.635894,914652,1,3,0.0,Q228925
918932,Sophia Chikirou,20.0,192,192,192,3.9850447,-11.192147,918932,5,22,9552.0,Q28964087
920158,Elizabeth Wilson,10.0,193,77,88,-11.836125,-23.373491,920158,1,16,0.0,Q944952
925787,Femme fatale,10.0,41,139,0,-3.465226,2.7077425,925787,1,14,0.0,Q222573
926925,Catherine Corsini,20.0,193,77,88,-19.194777,-15.996904,926925,5,5,4316.097116385375,Q2941871
928587,Laurent Chalumeau,55.0,235,94,0,-9.447047,10.420406,928587,19,1,4.224880511832845,Q3219116
932442,Louis Farrakhan,12.5,0,134,74,-13.168382,-18.6104,932442,2,0,11249.140896433375,Q49075
932832,Jérôme Bellay,12.5,235,94,0,-11.522851,-7.671908,932832,2,1,260.2113412310104,Q3190807
934492,Stéphane Ruffier,10.0,235,44,170,2.1809254,16.639742,934492,1,2,0.0,Q439185
949002,Sinsheim,17.5,60,163,0,0.062271543,0.9401063,949002,4,2,1.5,Q14950
950292,Ginette Leclerc,12.5,193,77,88,-3.2130938,-16.460093,950292,2,5,262.3966136492394,Q524300
958531,Gildas,12.5,235,94,0,10.731473,-19.332308,958531,2,1,0.0,Q3105966
961573,Chiwetel Ejiofor,17.5,193,77,88,17.454088,8.937226,961573,4,5,1675.8017267279863,Q317343
967120,Records du tennis,42.5,114,121,10,24.861635,-18.218628,967120,14,20,1020.0776593761649,Q245796
972547,Droit du sol,15.0,193,77,88,5.209179,21.621214,972547,3,16,5467.0,Q604971
973972,Liste des présentateurs du Journal de 13 heures de France 2,15.0,0,134,74,-11.658518,13.6018715,973972,3,1,1369.0,Q3253657
975931,Brenda Blethyn,15.0,41,139,0,20.080189,3.8118656,975931,3,14,388.6643689643689,Q229952
976539,Lois de 1893 et 1894 sur l'anarchisme,17.5,192,192,192,-6.9844866,-13.862225,976539,4,24,455.3333333333556,Q844749
979222,Zsa Zsa Gábor,10.0,41,139,0,19.701197,-14.744914,979222,1,14,0.0,Q207405
979292,Jean-Michel Aphatie,20.0,192,192,192,20.703503,-10.438168,979292,5,1,128487.07186173642,Q3167934
980803,Attentats de Beyrouth du 23 octobre 1983,10.0,192,192,192,-16.156359,21.842506,980803,1,13,0.0,Q518303
983179,Penelope Ann Miller,10.0,41,139,0,-12.77171,21.957626,983179,1,14,0.0,Q235002
986969,Tom Holland (réalisateur),12.5,0,126,172,15.717188,17.5066,986969,2,3,0.0,Q1340923
987444,Églantine Éméyé,55.0,235,94,0,6.188587,-0.4319574,987444,19,1,1372.4137694007222,Q3580168
992161,Laurent Koscielny,10.0,60,163,0,17.958767,24.159193,992161,1,2,0.0,Q1915
998260,Virginie Lemoine,12.5,192,192,192,-9.382916,-11.674686,998260,2,7,5464.0,Q3560752
1005669,Zack Snyder,22.5,54,124,233,-2.7511773,-5.9095125,1005669,6,3,2969.1373092980316,Q139890
1018481,Maxwell (football),15.0,60,163,0,-24.127123,-22.438478,1018481,3,2,6548.226257713232,Q215040
1018520,Santiago Solari,17.5,175,95,13,3.4376783,2.0551634,1018520,4,6,2198.874125874126,Q315471
1028167,Soufrière (Montserrat),12.5,54,124,233,-19.27466,-22.172789,1028167,2,3,0.0,Q845239
1031666,Sang pour sang (album),17.5,192,192,192,16.96179,-0.5790815,1031666,4,13,1820.5000000000027,Q3472176
1036272,Dora Doll,12.5,193,77,88,15.897522,2.744683,1036272,2,5,1369.0,Q542048
1040958,Speakeasy,12.5,0,134,74,-18.31853,-14.597885,1040958,2,4,3255.9986726889274,Q616100
1051296,Ivan Desny,15.0,0,157,116,12.154414,-19.185038,1051296,3,23,3947.381469777578,Q66380
1058056,Kelly Preston,10.0,41,139,0,-11.403867,0.6050867,1058056,1,14,0.0,Q236842
1063602,Jean-Michel Caradec,12.5,0,134,74,-7.4427714,10.398343,1063602,2,4,2736.0,Q3167973
1067367,Tancredo Neves,40.0,0,148,245,9.454495,-1.9106766,1067367,13,15,205.62726326859058,Q273264
1068600,Michel Der Zakarian,12.5,235,44,170,-22.152824,23.509989,1068600,2,2,0.0,Q965558
1070604,Wilford Brimley,10.0,193,77,88,-12.757558,-9.899861,1070604,1,5,0.0,Q712180
1078576,James Bridges,15.0,193,77,88,19.220026,21.354002,1078576,3,5,682.5,Q977453
1082418,Jeux de guerre (film),10.0,0,160,220,5.5452156,-0.8894901,1082418,1,17,0.0,Q855222
1085503,Bernard Mabille (humoriste),22.5,235,94,0,-1.0427244,13.647374,1085503,6,1,811.3913989447353,Q2898261
1087191,Marie-Pierre Casey,17.5,0,134,74,21.630457,2.4652898,1087191,4,4,5098.998009113775,Q3292212
1096795,Marie-Josephte Corriveau,12.5,152,129,0,-20.732937,-2.985076,1096795,2,0,1369.0,Q3291969
1098652,Gérard Leclerc (journaliste),12.5,235,94,0,22.985788,6.6571875,1098652,2,1,39.58796828571238,Q3124098
1100980,Sharif Atkins,12.5,54,124,233,7.418095,-20.232462,1100980,2,3,19540.910076961933,Q1344354
1103990,Carel Struycken,10.0,253,0,107,-14.844486,-23.381027,1103990,1,7,0.0,Q496503
1105640,Patience Dabany,17.5,255,42,47,-17.542284,-15.155602,1105640,4,8,0.6666666666666666,Q443143
1112072,Bernard Tiphaine,20.0,0,134,135,-23.849066,9.618449,1112072,5,5,25150.09928682199,Q2898676
1114363,"6 jours, 7 nuits",12.5,41,139,0,15.526269,-22.087032,1114363,2,14,1369.0000000000002,Q1124980
1120129,Patrick Ridremont,10.0,185,97,239,-23.40738,-8.73564,1120129,1,5,0.0,Q3369811
1126524,Patrice Collazo,12.5,235,44,170,1.8501413,23.698898,1126524,2,9,0.0,Q3368910
1132979,Jean-Luc Petitrenaud,15.0,235,94,0,-7.936508,-12.863596,1132979,3,1,1368.9999999999998,Q3167229
1134510,Valérie Payet,55.0,235,94,0,-8.333075,-6.6391125,1134510,19,1,15.36844107474914,Q3554300
1139603,Franck Azéma,10.0,235,44,170,14.536134,-24.538471,1139603,1,9,0.0,Q3082059
1141105,Valérie Leulliot,12.5,235,94,0,18.752357,-7.205518,1141105,2,1,0.0,Q3554283
1151908,Tom Kaulitz,15.0,235,94,0,-16.439783,21.749847,1151908,3,1,0.0,Q1622098
1154991,Nothing Compares 2 U,10.0,0,134,74,-0.905859,-0.09103104,1154991,1,24,0.0,Q678516
1165116,Maria Grazia Cucinotta,10.0,0,160,220,-4.98434,17.876698,1165116,1,17,0.0,Q234775
1167229,Paul Gachet,30.0,0,134,135,-10.993608,-11.824242,1167229,9,5,452.66386009246077,Q1369513
1173562,Karl Logan,10.0,193,77,88,-5.2630606,-18.23935,1173562,1,5,0.0,Q465808
1175183,Tom Cavanagh,10.0,54,124,233,6.0519853,-18.93737,1175183,1,3,0.0,Q256061
1177569,Ray Stevenson,15.0,54,124,233,-6.6647387,-17.093485,1177569,3,3,6712.084309686814,Q372947
1178244,Mimi Coutelier,12.5,193,77,88,-0.0006665493,13.873632,1178244,2,5,0.0,Q1936065
1183135,Marc Eyraud,10.0,193,77,88,-15.664136,-16.718763,1183135,1,5,0.0,Q3288008
1183257,Joueurs de tennis numéros 1 mondiaux,37.5,114,121,10,3.609847,-23.546614,1183257,12,20,701.7813322144843,Q686735
1194143,Vesper Lynd,30.0,0,160,220,-7.8363705,0.53960884,1194143,9,17,1.2964285714285713,Q2608715
1195163,Gold (groupe),10.0,152,129,0,2.9778204,-4.8761005,1195163,1,0,0.0,Q3109985
1197308,Tom Schacht,17.5,235,94,0,-14.357484,-20.181202,1197308,4,1,2049.0,Q3530879
1199664,Pierre Billon (auteur-compositeur),15.0,192,192,192,-9.32476,24.369083,1199664,3,13,1824.0000000000155,Q3384008
1205290,Jean-Pierre Prouteau,10.0,255,42,47,-8.341728,-14.867335,1205290,1,8,0.0,Q3169673
1205885,Miss Moneypenny,50.0,0,160,220,-11.817959,10.884006,1205885,17,17,1419.7477539963015,Q211414
1206573,Sophie Vouzelaud,12.5,192,192,192,-4.6731625,16.850416,1206573,2,7,4101.0,Q465525
1222183,Michel Mallory,12.5,192,192,192,-19.287432,12.322828,1222183,2,13,0.0,Q3310272
1222659,Emmanuelle Chriqui,17.5,0,164,49,21.281666,-24.116516,1222659,4,10,1369.0,Q298173
1226322,Julie (speakerine),22.5,235,94,0,-10.588461,0.768878,1226322,6,1,2840.675171913196,Q3189139
1226706,Vadim Schneider,12.5,193,77,88,10.404121,23.014324,1226706,2,5,0.0,Q1093577
1227103,Sylvie Goulard,30.0,0,168,183,-19.825947,-7.1584992,1227103,9,12,20.235953012702243,Q247924
1230347,Maryse Gildas,40.0,235,94,0,11.451,18.390987,1230347,13,1,17370.51378194921,Q3296329
1231525,Organisation révolutionnaire du 17-Novembre,12.5,0,148,245,0.61320555,-20.641687,1231525,2,15,0.0,Q197581
1231558,Mathieu Bastareaud,15.0,235,44,170,-16.987902,-18.232841,1231558,3,9,0.5,Q761487
1232940,Financement des campagnes présidentielles en France,10.0,255,42,47,-23.679354,14.48679,1232940,1,8,0.0,Q3072505
1234915,Dante (football),15.0,60,163,0,5.2312407,-17.297491,1234915,3,2,4101.0,Q80761
1240541,Barbara Kelsch,17.5,54,124,233,-8.88601,-1.1398007,1240541,4,3,10195.207926203173,Q2883968
1250667,Jérémy Morel,17.5,235,44,170,16.10638,-7.9741316,1250667,4,2,33229.530678832656,Q436247
1256577,88 Minutes,10.0,185,97,239,16.979622,-18.525047,1256577,1,18,0.0,Q274400
1259969,Destinée (chanson),10.0,185,97,239,-16.726665,-11.892135,1259969,1,5,0.0,Q3024723
1263580,Institut supérieur de gestion,10.0,0,168,183,7.6809287,-16.165895,1263580,1,12,0.0,Q1659456
1269279,Chris Cooper,15.0,0,134,74,-2.343183,3.9736814,1269279,3,4,704.0582797096245,Q273208
1272424,Jango Edwards,15.0,235,94,0,-23.625349,6.0015383,1272424,3,1,0.0,Q1682710
1272426,Roger Knobelspiess,10.0,193,77,88,-10.795385,-17.828074,1272426,1,5,0.0,Q3439140
1276955,1905 (téléfilm),12.5,0,157,116,19.150017,-13.785947,1276955,2,23,1369.0,Q2811016
1280867,Gaspard Manesse,10.0,0,134,135,13.500254,-4.057826,1280867,1,5,0.0,Q782257
1281895,Sophie Garel,22.5,235,94,0,-14.943806,24.115585,1281895,6,1,2219.2673786274754,Q539688
1282661,Adrian Bellani,10.0,0,164,49,-20.073895,18.176357,1282661,1,10,0.0,Q2825017
1292880,À la recherche du bonheur,12.5,54,124,233,-3.134285,8.13185,1292880,2,5,1369.0,Q220515
1304163,Victor Frankenstein,12.5,253,0,107,-18.48366,5.451209,1304163,2,7,9383.780900656804,Q2320164
1306201,Smile (groupe),25.0,153,96,160,-14.990432,7.467185,1306201,7,19,0.0,Q841707
1308508,Nancy Olson,12.5,41,139,0,-17.874744,-17.018082,1308508,2,14,0.0,Q259453
1309677,Hésychasme,10.0,0,126,172,-18.307291,23.628466,1309677,1,21,0.0,Q629589
1310477,Tony Chapron,10.0,235,44,170,3.4452736,-20.469692,1310477,1,2,0.0,Q2436573
1315971,Red Special,25.0,153,96,160,11.493942,-15.333646,1315971,7,19,0.0,Q692489
1315999,Firminy,12.5,192,192,192,6.6915226,-21.962626,1315999,2,24,0.0,Q387642
1326402,Olivier Lejeune,12.5,193,77,88,3.2761996,-13.2585125,1326402,2,5,262.3966136492394,Q3351167
1332020,Un flic à la maternelle,15.0,41,139,0,17.764622,12.560535,1332020,3,14,1369.0000000000002,Q257630
1344039,Christian Jacob,12.5,0,168,183,23.895962,-2.3150494,1344039,2,12,0.037037037037037035,Q707984
1360528,Naomie Harris,12.5,0,134,74,5.2825093,6.2081814,1360528,2,4,1230.3529034065236,Q156586
1365618,Baile na Sceilge,17.5,0,126,172,9.602774,5.254839,1365618,4,21,0.0,Q2474158
1370013,Christophe Jallet,15.0,235,44,170,-1.0271559,-1.1679506,1370013,3,2,10696.438718855865,Q442457
1371341,Alain Bernard,10.0,192,192,192,0.62838346,11.922508,1371341,1,7,0.0,Q297477
1377781,Valérie Igounet,40.0,192,192,192,8.479271,-24.33241,1377781,13,11,4281.729365079466,Q3554270
1382502,Sarah Bolger,12.5,54,124,233,-5.788759,12.418186,1382502,2,3,76.03928571428573,Q234970
1384225,Frontière entre la Finlande et la Suède,12.5,0,126,172,3.7342083,0.61283326,1384225,2,21,0.0,Q2717530
1386601,Patrice Duhamel,12.5,235,94,0,14.906144,21.603962,1386601,2,1,1369.0,Q3368925
1386796,Laurent Stocker,12.5,0,157,116,-9.910701,-13.088816,1386796,2,23,3513.9360774907773,Q3219528
1394570,Shaka Ponk,15.0,152,129,0,13.574683,24.13974,1394570,3,0,5467.0,Q195380
1394750,Jayma Mays,12.5,153,96,160,17.210062,14.94329,1394750,2,19,0.0,Q231006
1396112,We Are the Champions,20.0,153,96,160,1.5120138,9.524065,1396112,5,19,340.5,Q238564
1397245,Matthew Macfadyen,17.5,54,124,233,0.59265167,-19.755669,1397245,4,3,11332.710479957539,Q314954
1403856,« Il » est revenu,15.0,0,126,172,-20.970863,23.30698,1403856,3,3,17544.0897172301,Q1131225
1419571,Isabelle Sadoyan,17.5,193,77,88,-9.38277,-11.615871,1419571,4,5,3877.8650843858613,Q3155029
1431044,Nicole Calfan,27.5,193,77,88,-10.8437805,9.232512,1431044,8,5,22677.151334117938,Q526918
1434118,Jonathan Lambert,12.5,192,192,192,-2.2393227,23.927752,1434118,2,22,1369.0,Q3183404
1441697,Ernests Gulbis,15.0,114,121,10,-6.8013873,11.147038,1441697,3,20,1368.9999999999995,Q295866
1442620,La colline a des yeux,10.0,193,77,88,-6.654869,9.305401,1442620,1,0,0.0,Q406303
1443488,Isabelle Ferron,12.5,192,192,192,-10.600335,-10.50949,1443488,2,7,8184.0,Q3154924
1459812,Secret maçonnique,15.0,255,42,47,21.609741,-20.898611,1459812,3,8,0.0,Q3477251
1478251,Les Voleurs,20.0,0,157,116,24.229977,0.23905282,1478251,5,23,142.0,Q1220064
1478680,Fabienne Babe,12.5,0,157,116,15.82691,-4.1617346,1478680,2,23,0.0,Q3063675
1494294,Alucard (Castlevania),12.5,253,0,107,-21.816132,-6.728447,1494294,2,7,0.0,Q2840528
1495135,Callan Mulvey,10.0,54,124,233,8.505138,6.751753,1495135,1,3,0.0,Q932490
1514898,Humberto de Alencar Castelo Branco,35.0,0,148,245,-9.292475,-6.206561,1514898,11,15,3793.7718398068055,Q294430
1561095,Îles Skellig,22.5,0,126,172,-16.612131,9.840725,1561095,6,21,1369.25,Q794125
1563546,Philippe Vigier,10.0,0,168,183,-16.480019,9.311686,1563546,1,12,0.0,Q3380857
1580012,Marie-Christine Adam,15.0,0,126,172,-3.8485823,-12.898588,1580012,3,5,35579.20348943881,Q2724026
1593374,Lucas Leiva,20.0,60,163,0,2.62157,21.002441,1593374,5,2,622.4013620811623,Q220593
1594225,Rue de la République (Lyon),12.5,192,192,192,17.673992,-20.432957,1594225,2,24,0.0,Q8220
1639957,Grégoire Leprince-Ringuet,12.5,0,157,116,-20.688515,13.116316,1639957,2,23,1369.0,Q1551551
1654007,Paul-Éric Blanrue,17.5,192,192,192,-15.617385,10.061118,1654007,4,11,0.0,Q3370403
1656700,Semi-marathon,12.5,114,121,10,12.007518,-1.7382698,1656700,2,20,1368.9999999999998,Q215677
1676965,Dixième circonscription des Hauts-de-Seine,17.5,0,168,183,15.545659,22.262703,1676965,4,12,5.193806193806194,Q3032622
1678473,Aston Martin DB5,15.0,0,160,220,15.145691,-13.270475,1678473,3,17,0.0,Q749871
1683000,Annick Girardin,62.5,0,168,183,-20.646164,-20.229704,1683000,22,12,37.73881551999198,Q2851582
1686395,Olivier Dussopt,57.5,0,168,183,-6.8897176,-4.674059,1686395,20,12,1378.1667736729498,Q2020823
1695229,Liste des porte-parole du gouvernement français,77.5,0,168,183,-8.559185,24.958757,1695229,28,12,3430.2029202523463,Q3253347
1697181,Benoist Apparu,15.0,0,168,183,-24.28947,8.410592,1697181,3,12,0.037037037037037035,Q2896372
1700269,Mauricio Macri,15.0,60,163,0,0.6441582,-6.8851595,1700269,3,6,2736.0,Q561837
1704263,Laurence Côte,15.0,0,157,116,19.438406,-0.13764486,1704263,3,23,6072.982970128279,Q1761684
