Source,Target,Type,Id,Label,timeset,Weight
1257177,37200539,Undirected,13791,225.03497607819725,,225.034973
1257177,58044750,Undirected,13792,279.3098675352243,,279.309875
1259273,1323113,Undirected,13793,368.9904155963562,,368.990417
1259273,1578115,Undirected,13794,301.50190769154045,,301.501923
1259273,2644662,Undirected,13795,366.7472365202859,,366.747223
1259273,2745879,Undirected,13796,286.75299334909096,,286.752991
1259273,2745919,Undirected,13797,289.17488082823763,,289.174866
1259273,2745936,Undirected,13798,363.57421047218446,,363.574219
1259273,2995988,Undirected,13799,325.9488376208136,,325.948853
1259273,3310331,Undirected,13800,327.1214342904725,,327.121429
1259273,7124684,Undirected,13801,268.26050558425817,,268.260498
1259273,7136665,Undirected,13802,294.584197867269,,294.584198
1259273,7140094,Undirected,13803,326.4220672762996,,326.422058
1259273,8036055,Undirected,13804,261.776203340178,,261.776215
1259273,8792123,Undirected,13805,265.4167827982937,,265.416779
1259273,28501732,Undirected,13806,367.8245723364718,,367.824585
1259273,37909853,Undirected,13807,275.1087616945128,,275.108765
1259273,49311428,Undirected,13808,356.56943216141553,,356.569427
1259273,52269720,Undirected,13809,343.72892764794494,,343.728943
1259273,53059646,Undirected,13810,232.42608051164575,,232.426086
1259273,57463037,Undirected,13811,290.3972646084148,,290.397278
1260441,1808880,Undirected,13812,289.92960777733776,,289.929596
1260961,5706040,Undirected,13813,251.46114763224648,,251.461151
1260961,19040419,Undirected,13814,327.4411059528488,,327.441101
1261347,1784658,Undirected,13815,241.77779797984581,,241.777802
1261347,10656042,Undirected,13816,216.55306722841226,,216.55307
1262131,6801403,Undirected,13817,370.5269860399242,,370.526978
1262131,11351253,Undirected,13818,368.01448093709604,,368.014496
1262131,12786621,Undirected,13819,362.68064004067384,,362.680634
1262131,13532355,Undirected,13820,270.80891706884313,,270.808929
1262131,41840683,Undirected,13821,265.32345501053874,,265.323456
1262569,7218392,Undirected,13822,201.2152191677331,,201.215225
1262569,10905708,Undirected,13823,280.5117619494655,,280.511749
1262569,49160860,Undirected,13824,239.20473936405716,,239.204742
1263740,8772658,Undirected,13825,209.21998451071133,,209.219986
1265340,21051014,Undirected,13826,250.17535475957743,,250.175354
1267348,6491626,Undirected,13827,255.82805075958436,,255.828049
1267348,21708401,Undirected,13828,230.54862342021698,,230.54863
1267348,52373824,Undirected,13829,300.69026892896085,,300.690277
1273334,7661564,Undirected,13830,225.54701354501228,,225.547012
1273334,10391275,Undirected,13831,233.16235733262968,,233.162354
1276102,2591442,Undirected,13832,376.23332484705054,,376.233337
1276102,5072365,Undirected,13833,291.66443119570107,,291.664429
1276307,1581807,Undirected,13834,277.8462560088347,,277.846252
1276307,3517826,Undirected,13835,213.61092292000149,,213.610916
1277399,1377268,Undirected,13836,350.40050296805043,,350.400513
1277399,5649556,Undirected,13837,258.9275009820115,,258.92749
1277399,9793758,Undirected,13838,373.2690252470046,,373.269012
1277399,16029555,Undirected,13839,354.35527139820715,,354.355286
1277854,1396334,Undirected,13840,205.71943606309054,,205.719437
1277854,4066794,Undirected,13841,291.83866765148207,,291.838654
1277854,6906094,Undirected,13842,252.0692988486666,,252.069305
1277854,54003217,Undirected,13843,247.03786686862037,,247.037872
1277895,2403911,Undirected,13844,219.84585967448677,,219.845856
1278191,1338065,Undirected,13845,242.72965290364004,,242.72966
1278191,2302919,Undirected,13846,208.0858225702749,,208.085815
1278191,7880669,Undirected,13847,210.45684419734337,,210.456848
1278191,21416821,Undirected,13848,316.7897881133024,,316.789795
1278191,34363191,Undirected,13849,314.6037876734355,,314.60379
1278405,1331649,Undirected,13850,253.02476015645988,,253.024765
1278405,1467943,Undirected,13851,254.3292780716567,,254.329285
1281477,2559482,Undirected,13852,351.8266556974719,,351.82666
1281477,5833794,Undirected,13853,326.06685013921697,,326.066864
1283887,2283789,Undirected,13854,280.3312899655731,,280.331299
1283887,4918235,Undirected,13855,350.71084969642027,,350.710846
1284267,1466074,Undirected,13856,295.9689061374024,,295.968903
1284267,2765314,Undirected,13857,230.72506685828688,,230.725067
1284267,6742817,Undirected,13858,366.38025702933595,,366.380249
1284267,7880669,Undirected,13859,235.041025597871,,235.041031
1284267,21416821,Undirected,13860,354.56200621366656,,354.562012
1284267,29763303,Undirected,13861,307.42596129644664,,307.425964
1284267,30304694,Undirected,13862,223.2279092322924,,223.227905
1284267,34363191,Undirected,13863,372.98872383481466,,372.988739
1284267,36826345,Undirected,13864,381.0444993147372,,381.044495
1284267,40313002,Undirected,13865,349.3124712568723,,349.312469
1284267,48420513,Undirected,13866,277.41449360638626,,277.41449
1284267,58156898,Undirected,13867,324.28976782791705,,324.289764
1285393,23381063,Undirected,13868,253.3861352563137,,253.386139
1286975,2264605,Undirected,13869,340.0504903250831,,340.050476
1286975,2795493,Undirected,13870,342.2799115246362,,342.279907
1286975,3421248,Undirected,13871,336.61543557723064,,336.615448
1286975,3874698,Undirected,13872,329.59064540890694,,329.590637
1286975,3886125,Undirected,13873,347.0185139842777,,347.018524
1286975,3887079,Undirected,13874,326.444521837138,,326.444519
1286975,4605647,Undirected,13875,300.89949329412366,,300.899506
1286975,5051603,Undirected,13876,348.38808441994496,,348.388092
1286975,5639548,Undirected,13877,251.60596648498677,,251.605972
1286975,5646181,Undirected,13878,354.89164407377154,,354.891632
1286975,11411461,Undirected,13879,358.54868233814994,,358.548676
1286975,28331097,Undirected,13880,348.38921755616514,,348.389221
1286975,33813621,Undirected,13881,316.07748248204143,,316.077484
1286975,43338636,Undirected,13882,286.3277763130234,,286.327789
1286975,43530681,Undirected,13883,346.93617020485414,,346.936157
1286975,50798294,Undirected,13884,333.59792494565284,,333.597931
1286975,54679176,Undirected,13885,259.4665711300138,,259.466583
1286975,58045030,Undirected,13886,345.2737935194695,,345.273804
1287236,3052977,Undirected,13887,295.79306153802736,,295.79306
1295948,1873839,Undirected,13888,322.4693228945638,,322.46933
1295948,3598793,Undirected,13889,334.6128426054799,,334.612854
1298761,8202395,Undirected,13890,318.1097969628419,,318.109802
1298761,8711984,Undirected,13891,368.061286367225,,368.061279
1299641,2197061,Undirected,13892,345.4142547639907,,345.414246
1300870,2318020,Undirected,13893,315.0931991122275,,315.093201
