,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
1019,1.0,1438046.0,Alan Faneca,0.9916942119598388,Q2608819,Culture.Sports,65.0,0.0,15.0,2.0,255.0,10.0,15.990067499999999,-5.5353655999999996,2716.0,0.9916942119598388,Culture,Sports
1020,2.0,1438249.0,Trevor Pryce,0.99745911359787,Q3298180,Culture.Biography.Biography*,65.0,4602.0,15.0,7.0,255.0,11.25,-20.914997,-1.0718075,4405.0,1.99491822719574,Culture,Biography*
1021,1.0,1438258.0,David Ginola,0.997894287109375,Q42601,Culture.Biography.Biography*,192.0,0.0,192.0,4.0,192.0,10.0,-18.718073,7.8668966000000005,30861.0,0.997894287109375,Culture,Biography*
1022,3.0,1439346.0,Glen of Imaal Terrier,0.8774868249893188,Q38189,STEM.Biology,0.0,0.0,122.0,16.0,154.0,12.5,-23.839247,-0.7697476,3293.0,2.6324604749679565,STEM,Biology
1023,17.0,1439362.0,Derek Drymon,1.0000100135803225,Q931961,Culture.Biography.Biography*,154.0,409.83490278897364,102.0,8.0,134.0,30.0,15.137259,-24.096307999999997,5963.0,17.000170230865482,Culture,Biography*
1024,1.0,1439488.0,Marcus Trufant,0.9961855411529541,Q3846713,Culture.Biography.Biography*,190.0,0.0,119.0,10.0,60.0,10.0,-18.812622,-23.744698,3091.0,0.9961855411529541,Culture,Biography*
1025,7.0,1439769.0,Petr Korda,0.9992778301239014,Q312717,Culture.Biography.Biography*,0.0,71100.98960328888,122.0,13.0,154.0,17.5,15.621538000000001,20.982687,2671.0,6.99494481086731,Culture,Biography*
1026,1.0,1441317.0,Royale Union Saint-Gilloise,0.9073222279548644,Q196160,Culture.Sports,192.0,0.0,192.0,14.0,192.0,10.0,8.1202965,-7.8652067,3841.0,0.9073222279548644,Culture,Sports
1027,11.0,1444470.0,Jill Talley,0.9992059469223022,Q1769264,Culture.Biography.Biography*,154.0,0.0,102.0,8.0,134.0,22.5,-22.269135000000002,18.327524,14763.0,10.991265416145325,Culture,Biography*
1028,1.0,1446288.0,Dominic Wood,0.9899964332580566,Q5290676,Culture.Biography.Biography*,156.0,0.0,77.0,14.0,187.0,10.0,-23.926493,4.603725,3061.0,0.9899964332580566,Culture,Biography*
1029,4.0,1447560.0,Eddie Robinson (American football coach),1.0000100135803225,Q1282951,Culture.Biography.Biography*,190.0,0.0,119.0,10.0,60.0,13.75,16.563694,16.559294,2614.0,4.00004005432129,Culture,Biography*
1030,2.0,1448527.0,Hollywood Foreign Press Association,0.3923468291759491,Q1347340,History_and_Society.Business_and_economics,95.0,4601.999999999999,73.0,16.0,199.0,11.25,-4.7266793,-9.440716,3007.0,0.7846936583518982,History_and_Society,Business_and_economics
1031,3.0,1448664.0,Percy Montgomery,0.9991269707679749,Q469706,Culture.Biography.Biography*,34.0,72.45555161213066,94.0,27.0,176.0,12.5,20.060623,16.278463000000002,2873.0,2.9973809123039246,Culture,Biography*
1032,4.0,1449555.0,Harry Judd,0.960371196269989,Q1053531,Culture.Biography.Biography*,156.0,9203.0,77.0,14.0,187.0,13.75,-15.288535999999999,4.871539,7064.0,3.841484785079956,Culture,Biography*
1033,1.0,1450118.0,Esma Cannon,0.9990700483322144,Q5398368,Culture.Biography.Biography*,145.0,0.0,163.0,14.0,0.0,10.0,5.098612,4.862237,1807.0,0.9990700483322144,Culture,Biography*
1034,10.0,1452080.0,CAMI Automotive,0.8267217874526978,Q4386010,STEM.Engineering,192.0,5905.591251184037,192.0,28.0,192.0,21.25,-23.38846400000001,9.266966,5345.0,8.267217874526978,STEM,Engineering
1035,1.0,1454940.0,Bill McLaren,0.9954004287719728,Q862313,Culture.Biography.Biography*,34.0,0.0,94.0,27.0,176.0,10.0,-19.391594,15.396348999999999,1944.0,0.9954004287719728,Culture,Biography*
1036,2.0,1455693.0,Barrington Moore Jr.,0.9939124584197998,Q241199,Culture.Biography.Biography*,232.0,46.538888888888884,146.0,12.0,0.0,11.25,-23.218246,21.819005999999998,2177.0,1.9878249168395996,Culture,Biography*
1037,1.0,1456085.0,Darren Clarke,1.0000100135803225,Q531845,Culture.Biography.Biography*,0.0,0.0,122.0,13.0,154.0,10.0,24.590483,-1.351249,5705.0,1.0000100135803225,Culture,Biography*
1038,4.0,1459026.0,Ron Hextall,0.9990094900131226,Q1345138,Culture.Biography.Biography*,192.0,109897.5,192.0,42.0,192.0,13.75,21.431767999999998,16.139385,20306.0,3.9960379600524902,Culture,Biography*
1039,7.0,1462013.0,1992 Consensus,0.5156299471855164,Q834354,STEM.STEM*,192.0,20323.81666666761,192.0,17.0,192.0,17.5,9.785891000000001,-7.738607000000001,3841.0,0.0,STEM,STEM*
1040,1.0,1473287.0,HN-5,0.9777238368988036,Q4040282,History_and_Society.Military_and_warfare,0.0,0.0,155.0,4.0,69.0,10.0,2.698668,11.803212,1682.0,0.9777238368988036,History_and_Society,Military_and_warfare
1041,2.0,1478080.0,Island-class patrol boat,0.9952548146247864,Q6082954,History_and_Society.Transportation,0.0,0.0,155.0,4.0,69.0,11.25,1.9870731,3.2026767999999994,4115.0,1.9905096292495728,History_and_Society,Transportation
1042,2.0,1488123.0,Chicago Public Schools,0.6584275364875793,Q2963340,History_and_Society.Education,225.0,22990.0,71.0,7.0,228.0,11.25,-15.126570999999998,-24.629425,2840.0,1.3168550729751587,History_and_Society,Education
1043,20.0,1488626.0,The Denver Post,0.8221991658210754,Q2668654,Culture.Media.Media*,145.0,741522.0186936306,0.0,7.0,254.0,33.75,20.826523,-21.629988,3857.0,16.44398331642151,Culture,Media*
1044,6.0,1497737.0,Theda Skocpol,0.997120440006256,Q130064,Culture.Biography.Biography*,232.0,6196.414379084818,146.0,12.0,0.0,16.25,-23.220398,11.323125,2685.0,5.982722640037536,Culture,Biography*
1045,3.0,1501005.0,Michèle Morgan,0.9996055364608764,Q234897,Culture.Biography.Biography*,192.0,9076.351979882864,192.0,38.0,192.0,12.5,-0.7552479,-17.547628,2678.0,2.998816609382629,Culture,Biography*
1046,5.0,1507806.0,Walter Hagen,0.9976868629455566,Q949410,Culture.Biography.Biography*,0.0,19209.144140927423,122.0,13.0,154.0,15.0,-15.666692000000001,23.983406,2364.0,4.988434314727783,Culture,Biography*
1047,6.0,1510621.0,Alan Hutton,0.9986429810523988,Q310037,Culture.Biography.Biography*,0.0,34047.028047213804,89.0,21.0,234.0,16.25,3.8577979,10.680255,35366.0,5.991857886314393,Culture,Biography*
1048,2.0,1513382.0,Chowdiah,0.9648651480674744,Q3595931,Culture.Biography.Biography*,192.0,0.0,192.0,29.0,192.0,11.25,-20.723074,2.1956556000000003,10453.0,1.9297302961349487,Culture,Biography*
1049,4.0,1513828.0,José Carlos Mariátegui,0.9890230894088744,Q335544,Culture.Biography.Biography*,192.0,32172.0,192.0,12.0,192.0,13.75,-8.029197,-1.1946161,2307.0,3.9560923576354976,Culture,Biography*
1050,1.0,1519414.0,Wendell Corey,0.9992306232452391,Q1340156,Culture.Biography.Biography*,240.0,0.0,174.0,6.0,0.0,10.0,6.270933,14.804059,2919.0,0.9992306232452391,Culture,Biography*
1051,2.0,1520138.0,Dan Maloney,0.9980222582817078,Q2410825,Culture.Biography.Biography*,0.0,4602.0,122.0,13.0,154.0,11.25,15.804382,-1.4558997,20786.0,1.9960445165634155,Culture,Biography*
1052,9.0,1529248.0,David Gergen,0.9993221759796144,Q3701575,Culture.Biography.Biography*,225.0,89508.92704928684,71.0,7.0,228.0,20.0,-10.037096,-14.768312,3790.0,8.99389958381653,Culture,Biography*
1053,7.0,1536792.0,Archie Thompson,0.9989112615585328,Q318931,Culture.Biography.Biography*,192.0,4610.583333333334,192.0,14.0,192.0,17.5,21.512451000000002,3.6444697,3349.0,6.99237883090973,Culture,Biography*
1054,3.0,1537516.0,Natchez people,0.5544804334640503,Q56389,History_and_Society.Society,192.0,7442.106542074678,192.0,25.0,192.0,12.5,8.672981,8.604877,3041.0,1.6634413003921509,History_and_Society,Society
1055,2.0,1547794.0,Chili Davis,1.0000100135803225,Q2963613,Culture.Sports,145.0,0.0,0.0,36.0,254.0,11.25,-12.78214,0.66102934,2999.0,2.000020027160645,Culture,Sports
1056,2.0,1558541.0,Albany Patroons,0.8354935646057129,Q385469,Culture.Sports,145.0,4602.0,0.0,36.0,254.0,11.25,0.27916422,15.481647500000001,2327.0,1.6709871292114258,Culture,Sports
1057,6.0,1561317.0,Cayuse War,0.9871888160705566,Q1052060,History_and_Society.Military_and_warfare,192.0,128101.5,192.0,25.0,192.0,16.25,-0.19601184,-21.904099,7241.0,5.92313289642334,History_and_Society,Military_and_warfare
1058,12.0,1564433.0,Scheduled Castes and Scheduled Tribes,0.38492217659950256,Q11555014,History_and_Society.Politics_and_government,255.0,13810.895083859028,135.0,22.0,0.0,23.75,21.207532999999998,19.86787,112603.0,4.619066119194031,History_and_Society,Politics_and_government
1059,2.0,1566166.0,Crisler Center,0.9324633479118348,Q3091213,Geography.Regions.Americas.North_America,192.0,0.0,192.0,32.0,192.0,11.25,-23.417528,12.438195,2739.0,1.8649266958236697,Geography,North_America
1060,4.0,1566383.0,Braylon Edwards,0.9952548146247864,Q902994,Culture.Sports,190.0,6368.944397058375,119.0,10.0,60.0,13.75,7.572221799999999,-14.069410000000001,14687.0,3.9810192584991455,Culture,Sports
1061,1.0,1566564.0,Judy Canova,0.9987257122993468,Q5837620,Culture.Biography.Biography*,95.0,0.0,73.0,16.0,199.0,10.0,-9.633322,-22.262936,5793.0,0.9987257122993468,Culture,Biography*
1062,1.0,1569059.0,Jane Morris,0.9914325475692748,Q269360,Culture.Biography.Biography*,192.0,0.0,192.0,1.0,192.0,10.0,18.252423999999998,-5.7368,3086.0,0.9914325475692748,Culture,Biography*
1063,1.0,1571042.0,Leland Yee,1.0000100135803225,Q4820785,Culture.Biography.Biography*,28.0,0.0,127.0,24.0,89.0,10.0,13.083532,-1.700407,2664.0,1.0000100135803225,Culture,Biography*
1064,1.0,1571336.0,Charles McGraw,0.9993003606796264,Q330840,Culture.Biography.Biography*,95.0,0.0,73.0,16.0,199.0,10.0,15.628173,-18.147865,2696.0,0.9993003606796264,Culture,Biography*
1065,1.0,1572178.0,Dave Schultz (ice hockey),0.9994572401046752,Q1173334,Culture.Biography.Biography*,0.0,0.0,122.0,13.0,154.0,10.0,-6.5522203,-5.680607299999999,2597.0,0.9994572401046752,Culture,Biography*
1066,1.0,1576965.0,Lanny Wadkins,1.0000100135803225,Q5927181,Culture.Biography.Biography*,0.0,0.0,122.0,13.0,154.0,10.0,-18.872626999999998,1.5899014,1901.0,1.0000100135803225,Culture,Biography*
1067,11.0,1577016.0,Tim Hill (director),1.0000100135803225,Q2037657,Culture.Biography.Biography*,154.0,7937.158348716292,102.0,8.0,134.0,22.5,-14.776767000000001,17.826626,3871.0,11.000110149383547,Culture,Biography*
1068,1.0,1581104.0,Ross River virus,0.9965265989303588,Q660537,STEM.Biology,0.0,0.0,122.0,13.0,154.0,10.0,-20.144068,-12.673083,3625.0,0.9965265989303588,STEM,Biology
1069,4.0,1584122.0,Laureus World Sports Awards,0.6150978803634644,Q900341,Culture.Sports,34.0,22994.0,94.0,27.0,176.0,13.75,-17.77812,9.077444,3812.0,2.4603915214538574,Culture,Sports
1070,2.0,1584526.0,Kevin Faulk,0.994455099105835,Q617175,Culture.Sports,190.0,3513.45907642842,119.0,10.0,60.0,11.25,-2.3551013,-17.929277,17931.0,1.98891019821167,Culture,Sports
1071,16.0,1585224.0,Alex Smith,0.9972090721130372,Q717897,Culture.Biography.Biography*,65.0,74329.33524044161,15.0,2.0,255.0,28.75,12.192297,11.667321000000001,156469.0,15.955345153808596,Culture,Biography*
1072,2.0,1586404.0,November 1963,1.0000100135803225,Q3345429,History_and_Society.History,240.0,0.0,174.0,6.0,0.0,11.25,-22.054104000000002,-12.207686,5401.0,2.000020027160645,History_and_Society,History
1073,26.0,1590554.0,Ukrainian Navy,0.8933194279670715,Q932840,History_and_Society.Military_and_warfare,0.0,8315.67903125272,155.0,4.0,69.0,41.25,18.284817,-8.094286,31155.0,23.22630512714386,History_and_Society,Military_and_warfare
1074,4.0,1590930.0,Nat Lofthouse,0.9995221495628356,Q351978,Culture.Biography.Biography*,145.0,1375.6709066035805,163.0,14.0,0.0,13.75,5.350276,-8.402834,2040.0,3.9980885982513423,Culture,Biography*
1075,3.0,1592450.0,Broadway Melody of 1938,0.9965265989303588,Q2158869,Culture.Media.Films,240.0,10374.423590651231,174.0,16.0,0.0,12.5,15.551132999999998,-0.8146962,4084.0,2.989579796791076,Culture,Films
1076,1.0,1592854.0,92nd Street Y,0.8267217874526978,Q4645852,Geography.Regions.Americas.North_America,225.0,0.0,71.0,7.0,228.0,10.0,-18.341185,-24.487026,14079.0,0.8267217874526978,Geography,North_America
1077,6.0,1595755.0,1985–86 NFL playoffs,0.9724247455596924,Q4582759,Culture.Sports,65.0,18187.235891923414,15.0,2.0,255.0,16.25,-6.203439,11.60525,3123.0,5.834548473358154,Culture,Sports
1078,2.0,1602327.0,Gotham Awards,0.59267657995224,Q1538791,Culture.Media.Media*,225.0,4602.0,71.0,7.0,228.0,11.25,23.010435,-16.379374,6809.0,1.18535315990448,Culture,Media*
1079,1.0,1602443.0,Ralph Peters,0.9987651705741882,Q7287957,Culture.Biography.Biography*,145.0,0.0,0.0,0.0,254.0,10.0,21.077036,-23.061947,2893.0,0.9987651705741882,Culture,Biography*
1080,2.0,1602795.0,Dave Kitson,0.9995794296264648,Q362281,Culture.Biography.Biography*,0.0,13889.454103785354,89.0,21.0,234.0,11.25,7.7638425999999985,5.1424365,6115.0,1.9991588592529297,Culture,Biography*
1081,5.0,1604312.0,CCR5,0.9344051480293274,Q418404,STEM.Biology,192.0,10134.522810771254,192.0,9.0,192.0,15.0,-20.679682,-10.248924,29393.0,4.672025740146637,STEM,Biology
1082,1.0,1606173.0,Noel (film),0.99753737449646,Q1277366,Culture.Media.Films,149.0,0.0,127.0,1.0,0.0,10.0,6.327399,22.02122300000001,5379.0,0.99753737449646,Culture,Films
1083,1.0,1607446.0,Jane Skinner,0.997894287109375,Q6152775,Culture.Biography.Biography*,28.0,0.0,127.0,24.0,89.0,10.0,-13.454149,14.355307,2539.0,0.997894287109375,Culture,Biography*
1084,16.0,1613899.0,Herbert Blumer,0.9935217499732972,Q729554,Culture.Biography.Biography*,232.0,872.7355298794389,146.0,12.0,0.0,28.75,-13.662114,13.274201999999999,3118.0,15.896347999572756,Culture,Biography*
1085,11.0,1614112.0,Monsters of the Midway,0.9871888160705566,Q15646290,Culture.Sports,65.0,212.28956769190262,15.0,2.0,255.0,22.5,-14.2775,13.96491,10239.0,10.859076976776123,Culture,Sports
1086,1.0,1616436.0,Nigel Albon,0.9919480085372924,Q16145997,Culture.Biography.Biography*,192.0,0.0,192.0,41.0,192.0,10.0,-22.844234,16.375957,7611.0,0.9919480085372924,Culture,Biography*
1087,2.0,1621292.0,Mighty Joe Young (1949 film),0.99567848443985,Q1640553,Culture.Media.Media*,240.0,4602.0,174.0,6.0,0.0,11.25,-2.5770168,6.882051,4225.0,1.9913569688797,Culture,Media*
1088,1.0,1623229.0,Christopher Gable,0.9986850023269652,Q2966587,Culture.Biography.Biography*,149.0,0.0,127.0,1.0,0.0,10.0,5.732437,-17.563467000000006,1264.0,0.9986850023269652,Culture,Biography*
1089,2.0,1624191.0,Governor of the Bank of England,0.3415925204753876,Q2579905,History_and_Society.Politics_and_government,54.0,9202.0,159.0,26.0,0.0,11.25,23.659636,-20.974024,3312.0,0.6831850409507751,History_and_Society,Politics_and_government
1090,2.0,1627728.0,Nick Boles,0.9954004287719728,Q264365,Culture.Biography.Biography*,54.0,8027.4836009274295,159.0,26.0,0.0,11.25,-2.4558459999999998,-16.837976,3407.0,1.9908008575439455,Culture,Biography*
1091,2.0,1628353.0,Gary Moeller,1.0000100135803225,Q5525606,Culture.Biography.Biography*,65.0,12177.766591020352,15.0,2.0,255.0,11.25,-14.231904,-17.744791,4512.0,2.000020027160645,Culture,Biography*
1092,30.0,1632896.0,List of artificial objects on Mars,0.1259327530860901,Q1323708,Culture.Media.Media*,97.0,11616.264744281838,136.0,15.0,0.0,46.25,-14.366222,23.423866,16840.0,3.7779825925827026,Culture,Media*
1093,2.0,1638687.0,Layne Beachley,0.9983615279197692,Q433859,Culture.Biography.Biography*,34.0,0.0,94.0,27.0,176.0,11.25,10.026681,14.394567000000002,3840.0,1.9967230558395384,Culture,Biography*
1094,3.0,1641893.0,Joy Behar,0.9969346523284912,Q2636981,Culture.Biography.Biography*,225.0,9203.0,71.0,7.0,228.0,12.5,-21.432837,-21.751604,36217.0,2.9908039569854736,Culture,Biography*
1095,10.0,1646910.0,South Sentinel Island,0.99745911359787,Q7568410,Geography.Regions.Asia.South_Asia,255.0,24.57432215691907,135.0,22.0,0.0,21.25,-1.8116865000000002,-21.59804500000001,39135.0,9.9745911359787,Geography,South_Asia
1096,1.0,1657070.0,Sam Kydd,0.983095109462738,Q7407762,Culture.Biography.Biography*,192.0,0.0,192.0,38.0,192.0,10.0,-0.123381265,17.67292,3203.0,0.983095109462738,Culture,Biography*
1097,4.0,1657465.0,Carl Thomas (singer),0.9871888160705566,Q2145643,Culture.Biography.Biography*,192.0,0.6666666666666666,192.0,1.0,192.0,13.75,-13.557914000000002,-15.613414,4756.0,3.9487552642822266,Culture,Biography*
1098,1.0,1658934.0,Just Born,0.9976868629455566,Q6315881,Culture.Food_and_drink,240.0,0.0,174.0,6.0,0.0,10.0,5.9398480000000005,6.0823225999999995,2013.0,0.9976868629455566,Culture,Food_and_drink
1099,1.0,1661869.0,Jeff Conine,1.0000100135803225,Q3244212,Culture.Biography.Biography*,145.0,0.0,0.0,36.0,254.0,10.0,-12.451672,2.8473966,1488.0,1.0000100135803225,Culture,Biography*
1100,1.0,1666479.0,Geremi,0.9994215965270996,Q204230,Culture.Biography.Biography*,145.0,0.0,163.0,14.0,0.0,10.0,15.980468,22.438778,2589.0,0.9994215965270996,Culture,Biography*
1101,8.0,1669640.0,England national football team records and statistics,0.880807101726532,Q5378035,Culture.Sports,145.0,10515.032572285423,163.0,14.0,0.0,18.75,-16.381823,7.7112684000000025,4123.0,7.046456813812256,Culture,Sports
1102,8.0,1669929.0,Ben Howland,0.9990402460098268,Q4885868,Culture.Sports,192.0,48229.92581611314,192.0,32.0,192.0,18.75,-5.4329867,16.109587,3265.0,7.992321968078614,Culture,Sports
1103,2.0,1672489.0,Cyclic number,0.2509227991104126,Q245463,STEM.Mathematics,192.0,4602.0,192.0,40.0,192.0,11.25,10.163049,5.3712287000000005,2433.0,0.5018455982208252,STEM,Mathematics
1104,2.0,1678630.0,Christopher Lasch,0.998599648475647,Q705399,Culture.Biography.Biography*,192.0,2306.286058059587,192.0,12.0,192.0,11.25,18.912535000000002,7.4564114,3581.0,1.997199296951294,Culture,Biography*
1105,15.0,1679152.0,Insignificance (film),0.998599648475647,Q1755023,Culture.Media.Films,192.0,3770.6451016155656,192.0,18.0,192.0,27.5,-5.2675605,-5.919671,5512.0,14.978994727134705,Culture,Films
1106,2.0,1687108.0,Tim Holt,0.9963027834892272,Q1064827,Culture.Biography.Biography*,95.0,9202.0,73.0,16.0,199.0,11.25,6.0496836,13.491233,3253.0,1.9926055669784544,Culture,Biography*
1107,1.0,1693016.0,Cadillac Series 62,0.9124462008476256,Q531522,History_and_Society.Transportation,192.0,0.0,192.0,28.0,192.0,10.0,15.839015,-15.148917,9741.0,0.9124462008476256,History_and_Society,Transportation
1108,1.0,1698841.0,Robert W. Welch Jr.,0.9994572401046752,Q3436506,Culture.Biography.Biography*,54.0,0.0,159.0,26.0,0.0,10.0,9.999016000000001,-5.3838515,3755.0,0.9994572401046752,Culture,Biography*
1109,1.0,1699446.0,Battle of Shipka Pass,0.7826725244522095,Q116004,History_and_Society.Military_and_warfare,192.0,0.0,192.0,4.0,192.0,10.0,-4.990855000000002,15.978756,1844.0,0.7826725244522095,History_and_Society,Military_and_warfare
1110,5.0,1702335.0,The Moving Finger,0.9991269707679749,Q1215982,Culture.Literature,240.0,4.25,174.0,1.0,0.0,15.0,21.343487,-11.016775,3006.0,4.995634853839874,Culture,Literature
1111,3.0,1702832.0,Samuel McLaughlin,0.990301549434662,Q7412158,Culture.Biography.Biography*,192.0,0.0,192.0,28.0,192.0,12.5,-13.273647,-13.036594000000001,2342.0,2.970904648303986,Culture,Biography*
1112,5.0,1708182.0,Designer baby,0.8634016513824463,Q1210250,STEM.Medicine_&_Health,192.0,4388.409729007357,192.0,9.0,192.0,15.0,-1.2853084,17.372812,4180.0,4.3170082569122314,STEM,Medicine_&_Health
1113,12.0,1708722.0,Cambodian–Vietnamese War,0.9124462008476256,Q635533,History_and_Society.Military_and_warfare,192.0,2517.647993794072,192.0,44.0,192.0,23.75,18.296522,2.8516169,19004.0,10.949354410171507,History_and_Society,Military_and_warfare
1114,1.0,1711637.0,J. R. Smith,0.9984121918678284,Q669334,Culture.Biography.Biography*,192.0,0.0,192.0,32.0,192.0,10.0,-2.5375210999999998,-9.625351,48745.0,0.9984121918678284,Culture,Biography*
1115,7.0,1714278.0,The End of Evangelion,0.9951046109199524,Q1151814,Culture.Visual_arts.Comics_and_Anime,192.0,13799.5,192.0,30.0,192.0,17.5,19.620596,3.094809,22438.0,6.965732276439667,Culture,Comics_and_Anime
1116,2.0,1718459.0,Vic Reeves Big Night Out,0.9284188151359558,Q7924890,Culture.Media.Media*,0.0,4602.0,155.0,4.0,69.0,11.25,-1.1029917,-15.21199,4009.0,1.8568376302719116,Culture,Media*
1117,3.0,1730246.0,Tifo,0.41490885615348816,Q930930,Culture.Sports,190.0,22355.221840332168,119.0,10.0,60.0,12.5,7.4358296,-3.3561775999999997,3169.0,1.2447265684604645,Culture,Sports
1118,21.0,1733152.0,List of General Motors factories,0.4581643214225769,Q2655407,Geography.Regions.Europe.Western_Europe,192.0,49152.758919404405,192.0,28.0,192.0,35.0,7.0359089999999975,-9.013514500000001,45218.0,9.621450749874114,Geography,Western_Europe
1119,4.0,1736184.0,Cumulus Media Networks,0.3998216390609741,Q2974371,Culture.Media.Media*,145.0,31823.88632884642,0.0,0.0,254.0,13.75,-7.246386999999999,23.387566,4924.0,1.5992865562438965,Culture,Media*
1120,5.0,1739880.0,New York Film Critics Circle,0.3629792034626007,Q226003,Culture.Media.Media*,154.0,14621.885031923604,102.0,8.0,134.0,15.0,2.7414978,-24.815372,5306.0,1.8148960173130035,Culture,Media*
1121,4.0,1741557.0,Friedrich Pollock,0.967909336090088,Q77175,Culture.Biography.Biography*,232.0,4703.6,146.0,12.0,0.0,13.75,7.1484547,1.8119131000000002,1893.0,3.871637344360352,Culture,Biography*
1122,12.0,1742029.0,Foxy Lady,1.0000100135803225,Q2399243,Culture.Media.Music,192.0,3299.4125818154143,192.0,11.0,192.0,23.75,-21.65802,15.765589000000002,4485.0,12.00012016296387,Culture,Music
1123,21.0,1743028.0,Washington Examiner,0.6150978803634644,Q255700,History_and_Society.Politics_and_government,225.0,398985.4418099281,71.0,7.0,228.0,35.0,-19.994911,-16.578144,3214.0,12.917055487632751,History_and_Society,Politics_and_government
1124,3.0,1752936.0,Daewoo Tico,0.9748311638832092,Q495402,STEM.Engineering,192.0,0.0,192.0,28.0,192.0,12.5,-12.599655,-9.497686,1847.0,2.9244934916496277,STEM,Engineering
1125,1.0,1754042.0,Dresden Codex,0.43713401460647583,Q200944,Geography.Regions.Americas.Central_America,97.0,0.0,136.0,15.0,0.0,10.0,-13.87391,-19.754625,2501.0,0.43713401460647583,Geography,Central_America
1126,16.0,1757938.0,Nuon Chea,0.9972090721130372,Q379225,Culture.Biography.Biography*,192.0,1.1337662337662338,192.0,44.0,192.0,28.75,14.918358999999999,24.754135,11087.0,15.955345153808596,Culture,Biography*
1127,5.0,1759591.0,Gareth Thomas (rugby),0.9987651705741882,Q949204,Culture.Biography.Biography*,156.0,41366.0,77.0,14.0,187.0,15.0,-5.2289276,16.888485,37330.0,4.993825852870941,Culture,Biography*
1128,2.0,1761649.0,Submarine canyon,0.812877357006073,Q963729,STEM.Earth_and_environment,192.0,150810.0,192.0,5.0,192.0,11.25,-20.337132999999998,17.289827,6295.0,1.625754714012146,STEM,Earth_and_environment
1129,9.0,1762258.0,Seth Rogen,0.9986429810523988,Q220308,Culture.Biography.Biography*,149.0,2.0357142857142856,127.0,1.0,0.0,20.0,3.3966152999999997,8.258124,104079.0,8.98778682947159,Culture,Biography*
1130,2.0,1762719.0,Wenxiu,0.9802908897399902,Q434584,Culture.Biography.Women,192.0,0.0,192.0,18.0,192.0,11.25,-6.9868703,16.665267999999998,3157.0,1.9605817794799805,Culture,Women
1131,2.0,1766364.0,Adam Kennedy,1.0000100135803225,Q2823971,Culture.Biography.Biography*,145.0,4602.0,0.0,36.0,254.0,11.25,14.846926999999999,11.067186999999999,5094.0,2.000020027160645,Culture,Biography*
1132,4.0,1769247.0,Pujie,0.91965252161026,Q77895,Culture.Biography.Biography*,192.0,120.34177925538721,192.0,18.0,192.0,13.75,5.3284454000000006,23.199915,3371.0,3.67861008644104,Culture,Biography*
1133,10.0,1773369.0,Chiwetel Ejiofor,0.9995066523551941,Q317343,Culture.Biography.Biography*,149.0,7037.8801305416455,127.0,1.0,0.0,21.25,21.032951,-8.947499,161993.0,9.995066523551941,Culture,Biography*
1134,3.0,1773913.0,Constitution Day,0.3007555902004242,Q327835,Culture.Philosophy_and_religion,192.0,82588.2247446581,192.0,19.0,192.0,12.5,-18.026073,-12.808672,3973.0,0.9022667706012726,Culture,Philosophy_and_religion
1135,6.0,1784700.0,Saskia Sassen,0.9993836879730223,Q239419,Culture.Biography.Biography*,232.0,4604.607142857143,146.0,12.0,0.0,16.25,16.051804999999998,15.493485999999999,3929.0,5.996302127838134,Culture,Biography*
1136,2.0,1784882.0,Trevor Woodman,0.998142421245575,Q3538616,Culture.Biography.Biography*,34.0,0.0,94.0,27.0,176.0,11.25,7.035498599999999,-9.114742,1297.0,1.99628484249115,Culture,Biography*
1137,1.0,1788674.0,Ken Harrelson,0.9996640086174012,Q3814472,Culture.Sports,65.0,0.0,15.0,2.0,255.0,10.0,-17.311152,10.726192,2156.0,0.9996640086174012,Culture,Sports
1138,11.0,1790571.0,Tofurkey,0.8175845146179199,Q7813019,Culture.Food_and_drink,240.0,6113.54858450632,174.0,6.0,0.0,22.5,5.960479,-10.1661415,3294.0,8.99342966079712,Culture,Food_and_drink
1139,1.0,1791158.0,Cammie King,0.9965265989303588,Q437429,Culture.Biography.Biography*,95.0,0.0,73.0,16.0,199.0,10.0,-14.760568,-5.6539150000000005,3764.0,0.9965265989303588,Culture,Biography*
1140,2.0,1794193.0,Steve Brodie (actor),0.9990700483322144,Q3498868,Culture.Biography.Biography*,95.0,22990.0,73.0,16.0,199.0,11.25,12.691395,7.343115299999999,1836.0,1.9981400966644287,Culture,Biography*
1141,3.0,1798617.0,Wally Backman,1.0000100135803225,Q7963289,Culture.Sports,145.0,13800.0,0.0,36.0,254.0,12.5,18.530287,20.084848,1859.0,3.0000300407409677,Culture,Sports
1142,3.0,1800236.0,Atiba Hutchinson,0.9978272914886476,Q439030,Culture.Biography.Biography*,0.0,6187.554695395174,155.0,14.0,69.0,12.5,-11.770859,11.926999,3178.0,2.993481874465943,Culture,Biography*
1143,1.0,1800624.0,Val Doonican,0.9770326614379884,Q2311286,Culture.Biography.Biography*,0.0,0.0,122.0,1.0,154.0,10.0,7.474406,15.396567999999998,6110.0,0.9770326614379884,Culture,Biography*
1144,2.0,1804683.0,Operation Jericho,0.9939124584197998,Q2916956,History_and_Society.Military_and_warfare,192.0,0.0,192.0,38.0,192.0,11.25,-21.44398,12.041938,2155.0,1.9878249168395996,History_and_Society,Military_and_warfare
